codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0014,0038,0501,0538
20,Deseado,001,0001 ,0001,301,1,14,52,4,7,50,64
20,Deseado,001,0001 ,0002,300,3,7,71,6,3,43,80
20,Deseado,001,0001 ,0003,300,3,8,60,4,9,60,47
20,Deseado,001,0001 ,0004,301,2,8,49,13,3,63,75
20,Deseado,001,0001 ,0005,300,6,6,52,6,3,43,71
20,Deseado,001,0001 ,0006,300,0,9,58,9,7,37,80
20,Deseado,001,0001 ,0007,301,0,11,49,9,0,60,62
20,Deseado,001,0001 ,0008,299,3,10,47,15,2,42,74
20,Deseado,001,0001 ,0009,301,4,3,44,13,3,51,83
20,Deseado,001,0001 ,0010,300,4,14,46,9,4,52,62
20,Deseado,001,0001 ,0011,301,1,11,43,9,1,39,86
20,Deseado,001,0001 ,0012,299,2,9,58,12,2,65,77
20,Deseado,001,0001 ,0013,300,5,15,54,11,4,38,77
20,Deseado,001,0001 ,0014,300,4,10,60,3,2,43,74
20,Deseado,001,0001 ,0015,301,3,10,70,8,4,43,84
20,Deseado,001,0001 ,0016,299,0,3,52,9,3,42,81
20,Deseado,001,0001 ,0017,300,1,6,60,8,5,41,71
20,Deseado,001,0001 ,0018,300,1,11,53,5,3,48,87
20,Deseado,001,0001 ,0019,301,2,13,66,5,0,62,68
20,Deseado,001,0001 ,0020,300,2,9,49,8,4,46,93
20,Deseado,001,0001 ,0021,300,1,7,59,12,3,61,77
20,Deseado,001,0001 ,0022,301,0,11,66,6,2,70,68
20,Deseado,001,0001 ,0023,300,3,6,57,11,7,42,76
20,Deseado,001,0001 ,0024,300,1,12,63,7,4,52,66
20,Deseado,001,0001 ,0025,300,4,10,49,9,4,50,87
20,Deseado,001,0001 ,0026,301,1,8,60,13,5,67,70
20,Deseado,001,0001 ,0027,299,2,10,60,9,2,48,70
20,Deseado,001,0001 ,0028,300,1,8,50,8,2,54,74
20,Deseado,001,0001 ,0029,300,3,12,56,9,5,49,80
20,Deseado,001,0001 ,0030,300,2,15,46,9,7,48,71
20,Deseado,001,0001 ,0031,301,1,8,62,12,2,44,85
20,Deseado,001,0001 ,0032,300,1,12,51,9,0,55,79
20,Deseado,001,0001 ,0033,300,2,5,61,11,1,57,79
20,Deseado,001,0001 ,0034,241,2,9,40,6,2,39,64
20,Deseado,001,0001 ,0035,240,1,6,53,6,2,34,71
20,Deseado,001,0001A,0036,43,0,0,7,1,0,11,3
20,Deseado,001,0002 ,0037,301,2,1,74,6,3,102,26
20,Deseado,001,0002 ,0038,175,0,0,34,2,0,80,7
20,Deseado,001,0002 ,0039,177,0,2,38,2,1,85,10
20,Deseado,001,0003 ,0040,301,0,12,37,13,7,18,141
