codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0047,0052,0101,0161,0169,0170,0171,0172
18,Capital                                 ,001,0007 ,1035,289,3,3,2,1,1,90,3,16,26,47,2
18,Capital                                 ,001,0008 ,0042,311,5,1,2,4,1,84,3,21,12,53,9
18,Capital                                 ,001,0008 ,0043,311,4,7,2,2,1,99,4,23,14,53,5
18,Capital                                 ,001,0008 ,0044,311,3,7,2,3,1,99,4,24,23,42,7
18,Capital                                 ,001,0008 ,0045,311,5,9,2,3,1,93,3,20,21,60,7
18,Capital                                 ,001,0008 ,0046,311,10,3,2,1,1,86,1,17,24,63,4
18,Capital                                 ,001,0008 ,0047,311,1,9,2,1,4,94,3,12,31,64,12
18,Capital                                 ,001,0008 ,0048,311,2,9,8,4,1,95,5,19,17,68,5
18,Capital                                 ,001,0008 ,1036,304,10,3,3,2,2,100,5,15,19,41,10
18,Capital                                 ,001,0008 ,1037,303,10,5,5,1,0,90,4,18,18,41,6
18,Capital                                 ,001,0008 ,1038,303,15,0,3,2,1,85,5,15,14,46,7
18,Capital                                 ,001,0008 ,1039,303,5,7,4,0,1,73,5,14,28,47,7
18,Capital                                 ,001,0008 ,1040,303,13,3,5,3,2,0,2,15,18,58,5
18,Capital                                 ,001,0008 ,1041,303,5,5,0,1,1,63,5,19,28,56,13
18,Capital                                 ,001,0009 ,0049,325,1,8,3,5,2,75,2,24,21,61,12
18,Capital                                 ,001,0009 ,0050,324,1,7,3,3,1,68,0,25,18,66,15
18,Capital                                 ,001,0009 ,0051,324,2,11,4,2,4,67,5,23,27,51,11
18,Capital                                 ,001,0009 ,0052,324,2,8,6,6,2,83,4,17,18,55,11
18,Capital                                 ,001,0009 ,0053,324,13,1,7,5,0,80,4,18,20,59,19
18,Capital                                 ,001,0009 ,0054,324,8,2,10,6,3,78,3,14,18,74,9
18,Capital                                 ,001,0009 ,0055,324,9,3,5,7,1,71,0,24,26,49,13
18,Capital                                 ,001,0009 ,0056,324,14,2,7,0,2,77,0,10,9,79,16
18,Capital                                 ,001,0009 ,0057,324,16,7,1,4,2,69,1,17,28,63,15
18,Capital                                 ,001,0009 ,1042,312,27,5,3,6,1,59,4,17,18,68,13
18,Capital                                 ,001,0009 ,1043,312,2,5,11,0,1,77,7,16,29,52,10
18,Capital                                 ,001,0009 ,1044,312,14,7,8,3,5,76,5,21,24,54,12
18,Capital                                 ,001,0009 ,1045,312,5,7,1,4,2,67,1,14,21,56,13
18,Capital                                 ,001,0009 ,1046,312,3,2,6,0,2,65,9,18,21,64,7
18,Capital                                 ,001,0009 ,1047,312,12,4,7,4,4,64,6,25,31,50,9
18,Capital                                 ,001,0009 ,1048,311,11,3,4,1,2,83,2,25,27,63,12
18,Capital                                 ,001,0009 ,1049,311,13,7,7,1,1,62,5,13,24,59,15
18,Capital                                 ,001,0010 ,0058,324,14,6,7,1,0,82,3,18,28,58,18
18,Capital                                 ,001,0010 ,0059,323,14,9,4,5,0,81,1,10,20,63,20
18,Capital                                 ,001,0010 ,0060,323,10,3,1,2,2,90,1,10,19,62,22
18,Capital                                 ,001,0010 ,0061,323,8,2,4,7,0,59,3,16,19,71,14
18,Capital                                 ,001,0010 ,0062,323,8,2,2,9,2,85,6,11,21,64,14
18,Capital                                 ,001,0010 ,1050,320,10,4,2,1,1,71,4,17,25,52,19
18,Capital                                 ,001,0010 ,1051,320,14,7,11,4,2,62,3,13,29,64,19
18,Capital                                 ,001,0010 ,1052,320,17,3,6,3,2,66,9,21,18,63,21
18,Capital                                 ,001,0010 ,1053,320,18,5,7,9,3,58,8,10,31,54,21
18,Capital                                 ,001,0011 ,0063,306,7,4,3,0,2,86,2,17,22,55,9
18,Capital                                 ,001,0011 ,0064,305,0,8,6,6,0,89,6,15,15,56,7
18,Capital                                 ,001,0011 ,0065,305,1,5,2,6,3,77,2,19,18,58,10
18,Capital                                 ,001,0011 ,0066,305,6,3,2,3,0,98,4,11,24,59,11
18,Capital                                 ,001,0011 ,0067,305,8,0,2,4,1,96,2,10,22,46,11
18,Capital                                 ,001,0011 ,1054,325,14,3,4,2,1,81,6,13,22,57,5
18,Capital                                 ,001,0011 ,1055,324,4,0,4,5,1,82,5,17,21,51,5
18,Capital                                 ,001,0011 ,1056,324,8,7,1,3,1,104,5,10,18,46,8
18,Capital                                 ,001,0011 ,1057,324,8,6,3,4,2,82,9,22,13,58,7
18,Capital                                 ,001,0012 ,0068,336,1,1,2,1,1,98,1,25,23,68,7
18,Capital                                 ,001,0012 ,0069,336,3,12,2,3,5,115,5,18,24,49,9
18,Capital                                 ,001,0012 ,0070,336,4,4,3,0,0,110,3,20,16,58,7
18,Capital                                 ,001,0012 ,0071,336,5,5,2,7,0,100,1,20,15,61,5
18,Capital                                 ,001,0012 ,0072,336,0,5,1,3,0,107,4,21,21,66,7
18,Capital                                 ,001,0012 ,0073,336,1,12,3,6,1,86,3,30,18,59,6
18,Capital                                 ,001,0012 ,0074,335,4,4,6,0,0,106,0,26,21,59,11
18,Capital                                 ,001,0012 ,1058,332,5,4,5,1,3,96,6,15,17,58,7
18,Capital                                 ,001,0012 ,1059,332,3,9,2,0,1,80,6,13,20,62,5
18,Capital                                 ,001,0012 ,1060,331,3,3,7,1,2,92,4,23,16,50,7
18,Capital                                 ,001,0012 ,1061,331,2,11,6,5,0,85,5,11,14,71,8
18,Capital                                 ,001,0012 ,1062,331,10,4,4,2,2,85,8,28,17,65,6
18,Capital                                 ,001,0012 ,1063,331,4,8,4,3,2,75,6,13,22,51,6
18,Capital                                 ,001,0013 ,0075,241,6,8,3,2,1,75,2,13,22,32,6
18,Capital                                 ,001,0013 ,0076,240,5,4,1,1,1,76,4,14,9,55,10
18,Capital                                 ,001,0013 ,0077,240,5,1,1,0,2,68,0,11,13,46,8
18,Capital                                 ,001,0013 ,1064,295,13,2,3,1,3,88,2,18,16,51,8
18,Capital                                 ,001,0013 ,1065,295,2,4,4,2,4,78,4,16,16,68,7
18,Capital                                 ,001,0014 ,0078,335,2,14,1,1,5,104,1,23,22,58,16
18,Capital                                 ,001,0014 ,0079,335,18,7,5,3,2,103,3,17,19,59,19
18,Capital                                 ,001,0014 ,0080,334,15,12,1,4,1,98,2,18,19,64,14
18,Capital                                 ,001,0014 ,0081,334,11,5,6,6,2,102,6,24,11,60,15
18,Capital                                 ,001,0014 ,0082,334,8,0,4,8,0,96,6,25,17,69,11
18,Capital                                 ,001,0014 ,1066,302,5,8,7,5,0,86,3,29,17,63,7
18,Capital                                 ,001,0014 ,1067,301,14,5,2,2,3,87,9,20,21,51,14
18,Capital                                 ,001,0014 ,1068,301,3,8,4,4,3,92,5,13,13,56,12
18,Capital                                 ,001,0014 ,1069,301,5,5,3,5,1,89,4,14,14,48,19
18,Capital                                 ,001,0014 ,1070,301,11,7,6,5,3,76,12,17,14,53,20
18,Capital                                 ,001,0015 ,0083,281,16,1,2,6,0,74,3,20,20,44,12
18,Capital                                 ,001,0015 ,0084,281,11,5,5,8,0,79,3,21,18,48,17
18,Capital                                 ,001,0015 ,0085,281,15,9,1,10,0,75,6,13,14,48,14
18,Capital                                 ,001,0015 ,0086,280,16,5,3,6,0,72,2,21,21,43,24
18,Capital                                 ,001,0015 ,0087,280,16,3,0,7,1,68,2,17,24,57,18
18,Capital                                 ,001,0015 ,1071,304,8,0,5,1,2,75,2,22,23,44,15
18,Capital                                 ,001,0015 ,1072,304,7,6,5,7,1,74,6,16,22,50,15
18,Capital                                 ,001,0015 ,1073,304,13,14,3,5,1,63,3,16,22,52,21
18,Capital                                 ,001,0015 ,1074,303,17,0,9,4,0,79,6,14,18,43,19
18,Capital                                 ,001,0016 ,0088,291,4,6,5,8,0,63,5,16,15,47,23
18,Capital                                 ,001,0016 ,0089,291,23,3,2,9,2,74,3,7,16,47,28
18,Capital                                 ,001,0016 ,0090,291,2,4,2,7,0,77,2,16,14,45,17
18,Capital                                 ,001,0016 ,0091,290,1,5,5,5,0,60,2,17,16,60,27
18,Capital                                 ,001,0016 ,1075,259,11,8,4,7,1,37,4,21,25,42,26
18,Capital                                 ,001,0016 ,1076,259,15,3,7,4,0,61,3,7,19,43,23
18,Capital                                 ,001,0016 ,1077,259,5,7,1,1,1,72,2,17,25,43,13
18,Capital                                 ,001,0016 ,1078,258,2,7,4,3,4,66,2,11,21,51,18
18,Capital                                 ,001,0017 ,0092,295,1,6,7,2,4,99,4,16,14,45,10
18,Capital                                 ,001,0017 ,0093,295,7,10,0,5,0,75,2,18,14,56,11
18,Capital                                 ,001,0017 ,0094,295,3,11,6,2,1,86,4,16,22,44,11
18,Capital                                 ,001,0017 ,0095,295,3,8,5,3,0,85,3,15,16,48,10
18,Capital                                 ,001,0017 ,0096,294,11,2,7,7,2,80,2,20,11,58,9
18,Capital                                 ,001,0017 ,0097,294,0,16,5,5,1,82,3,15,14,45,12
18,Capital                                 ,001,0017 ,1079,276,13,0,3,1,1,67,3,13,25,54,8
18,Capital                                 ,001,0017 ,1080,276,19,4,5,3,3,64,4,10,16,45,12
18,Capital                                 ,001,0017 ,1081,276,7,5,3,6,2,69,2,13,14,44,11
18,Capital                                 ,001,0017 ,1082,275,57,8,4,3,2,72,13,12,13,37,10
18,Capital                                 ,001,0017 ,1083,275,14,3,4,4,1,79,3,18,15,47,8
18,Capital                                 ,001,0018 ,0098,235,10,3,4,5,1,37,3,22,16,48,10
18,Capital                                 ,001,0018 ,0099,234,0,5,5,6,1,54,4,16,19,52,16
18,Capital                                 ,001,0018 ,1084,195,7,4,4,4,1,43,4,12,13,38,9
18,Capital                                 ,001,0018 ,1085,195,3,8,2,5,0,45,1,14,18,32,9
18,Capital                                 ,001,0019 ,0100,315,16,12,6,3,2,78,7,13,20,54,16
18,Capital                                 ,001,0019 ,0101,315,15,7,0,8,3,73,4,18,16,61,15
18,Capital                                 ,001,0019 ,0102,314,17,4,6,2,3,70,2,16,18,58,20
18,Capital                                 ,001,0019 ,0103,314,10,13,3,7,1,55,4,29,15,70,15
18,Capital                                 ,001,0019 ,0104,314,17,7,4,6,1,75,7,12,19,64,25
18,Capital                                 ,001,0019 ,1086,318,11,9,1,4,3,80,7,18,21,54,16
18,Capital                                 ,001,0019 ,1087,318,10,9,6,12,1,65,12,18,24,46,11
18,Capital                                 ,001,0019 ,1088,318,8,5,6,5,0,71,5,23,22,59,12
18,Capital                                 ,001,0019 ,1089,318,13,7,5,5,3,61,4,18,16,57,16
18,Capital                                 ,001,0020 ,0105,277,21,3,10,4,0,61,3,9,12,43,22
18,Capital                                 ,001,0020 ,0106,276,13,4,7,6,4,57,3,12,12,58,23
18,Capital                                 ,001,0020 ,0107,276,13,6,2,9,2,65,5,15,12,55,15
18,Capital                                 ,001,0020 ,0108,276,2,8,6,10,0,67,0,6,17,34,29
18,Capital                                 ,001,0020 ,1090,327,4,7,11,5,2,70,3,6,29,62,13
18,Capital                                 ,001,0020 ,1091,327,9,13,8,8,1,69,16,22,18,54,21
18,Capital                                 ,001,0020 ,1092,326,17,9,6,5,1,68,4,12,15,60,18
18,Capital                                 ,001,0021 ,0109,302,6,0,6,3,4,85,2,13,12,56,24
18,Capital                                 ,001,0021 ,0110,301,13,7,6,5,1,59,5,26,19,49,13
18,Capital                                 ,001,0021 ,0111,301,10,1,7,0,0,90,2,24,17,47,16
18,Capital                                 ,001,0021 ,0112,301,4,9,6,3,2,63,4,19,8,55,14
18,Capital                                 ,001,0021 ,1093,288,17,0,5,2,1,82,5,9,16,48,12
18,Capital                                 ,001,0021 ,1094,287,17,8,6,6,1,69,6,14,10,53,19
18,Capital                                 ,001,0021 ,1095,287,16,3,3,1,1,68,5,21,21,42,8
18,Capital                                 ,001,0022 ,0113,300,12,6,6,1,2,85,5,16,23,54,15
18,Capital                                 ,001,0022 ,0114,300,17,9,2,3,1,86,4,9,17,54,18
18,Capital                                 ,001,0022 ,0115,299,11,10,4,3,2,73,3,14,24,58,19
18,Capital                                 ,001,0022 ,0116,299,20,7,1,6,3,81,5,18,18,56,15
18,Capital                                 ,001,0022 ,0117,299,15,6,2,5,1,79,3,10,16,63,21
18,Capital                                 ,001,0022 ,0118,299,8,2,0,7,0,78,3,19,21,77,19
18,Capital                                 ,001,0022 ,1096,308,16,10,3,2,3,83,4,12,18,49,16
18,Capital                                 ,001,0022 ,1097,308,5,4,0,7,0,81,4,17,13,60,21
18,Capital                                 ,001,0022 ,1098,308,5,7,6,4,2,81,5,12,18,62,10
18,Capital                                 ,001,0022 ,1099,308,4,6,3,2,2,90,7,15,20,66,12
18,Capital                                 ,001,0022 ,1100,308,6,6,5,5,1,77,6,3,24,59,19
18,Capital                                 ,001,0022 ,1101,307,20,5,3,4,3,77,7,11,14,59,11
18,Capital                                 ,001,0023 ,0119,288,13,5,8,3,0,67,2,17,13,50,11
18,Capital                                 ,001,0023 ,0120,288,13,8,9,2,1,63,3,27,10,56,21
18,Capital                                 ,001,0023 ,0121,287,5,6,4,7,2,67,2,26,8,57,7
18,Capital                                 ,001,0023 ,1102,236,4,5,8,5,3,57,5,16,13,33,8
18,Capital                                 ,001,0023 ,1103,236,4,5,6,0,2,58,2,19,9,39,10
18,Capital                                 ,001,0023 ,1104,236,8,1,5,4,3,42,4,16,8,45,15
18,Capital                                 ,001,0024 ,0122,314,1,5,1,4,0,94,1,31,12,59,6
18,Capital                                 ,001,0024 ,0123,314,1,9,1,2,0,91,1,34,18,58,10
18,Capital                                 ,001,0024 ,0124,314,8,7,5,2,0,104,3,18,19,58,8
18,Capital                                 ,001,0024 ,0125,314,2,1,2,0,1,108,3,23,16,50,9
18,Capital                                 ,001,0024 ,0126,314,0,11,4,1,2,102,1,22,17,62,4
18,Capital                                 ,001,0024 ,0127,314,1,6,4,4,0,88,3,20,18,58,11
18,Capital                                 ,001,0024 ,0128,313,1,3,3,3,3,98,1,21,17,58,5
18,Capital                                 ,001,0024 ,1105,312,2,4,9,2,0,80,1,20,20,53,10
18,Capital                                 ,001,0024 ,1106,312,11,0,4,3,1,86,9,22,12,53,7
18,Capital                                 ,001,0024 ,1107,312,14,6,2,3,0,99,2,22,18,50,4
18,Capital                                 ,001,0024 ,1108,312,3,3,4,0,1,80,7,22,12,52,5
18,Capital                                 ,001,0024 ,1109,312,13,4,2,1,1,72,3,29,15,55,10
18,Capital                                 ,001,0024 ,1110,312,20,6,5,3,1,74,4,18,10,54,3
18,Capital                                 ,001,0025 ,0129,328,1,0,6,2,0,105,1,29,12,30,14
18,Capital                                 ,001,0025 ,0130,328,2,5,5,0,2,107,2,21,17,62,3
18,Capital                                 ,001,0025 ,0131,327,9,7,2,0,0,88,3,20,18,46,9
18,Capital                                 ,001,0025 ,0132,327,7,6,3,0,1,117,1,19,13,60,7
18,Capital                                 ,001,0025 ,0133,327,1,6,4,5,0,115,11,28,11,45,4
18,Capital                                 ,001,0025 ,1111,309,4,6,2,0,0,87,8,22,14,47,5
18,Capital                                 ,001,0025 ,1112,308,4,6,4,0,1,85,5,25,22,60,5
18,Capital                                 ,001,0025 ,1113,308,13,5,4,2,0,83,4,22,16,61,7
18,Capital                                 ,001,0025 ,1114,308,8,0,5,1,0,96,3,26,11,51,6
18,Capital                                 ,001,0025 ,1115,308,13,13,3,2,0,96,3,24,7,57,9
18,Capital                                 ,001,0026 ,0134,299,8,13,3,3,2,63,1,29,21,46,15
18,Capital                                 ,001,0026 ,0135,299,14,6,4,4,1,69,2,14,24,44,14
18,Capital                                 ,001,0026 ,0136,299,12,6,1,3,5,75,4,17,21,39,12
18,Capital                                 ,001,0026 ,0137,299,1,7,3,3,1,82,0,19,16,0,20
18,Capital                                 ,001,0026 ,0138,299,13,3,7,1,1,78,1,18,21,54,19
18,Capital                                 ,001,0026 ,0139,299,4,5,4,3,2,67,2,19,20,42,15
18,Capital                                 ,001,0026 ,0140,299,10,4,4,1,1,74,0,13,13,60,16
18,Capital                                 ,001,0026 ,1116,324,6,7,4,3,1,73,4,29,14,48,16
18,Capital                                 ,001,0026 ,1117,324,1,5,3,8,1,81,6,11,15,42,17
18,Capital                                 ,001,0026 ,1118,324,15,5,10,1,3,77,2,23,13,62,20
18,Capital                                 ,001,0026 ,1119,324,18,2,4,1,0,68,4,24,20,65,24
18,Capital                                 ,001,0026 ,1120,324,11,4,3,4,1,72,6,21,28,53,19
18,Capital                                 ,001,0027 ,0141,338,2,0,5,2,2,119,0,26,17,40,7
18,Capital                                 ,001,0027 ,0142,338,6,4,3,0,2,128,1,17,19,37,13
18,Capital                                 ,001,0027 ,0143,338,10,5,2,1,0,127,1,22,11,56,9
18,Capital                                 ,001,0027 ,0144,337,2,7,2,2,2,123,1,17,18,62,10
18,Capital                                 ,001,0027 ,1121,305,5,0,2,0,1,89,1,23,18,54,2
18,Capital                                 ,001,0027 ,1122,305,17,0,2,1,3,93,4,20,17,38,5
18,Capital                                 ,001,0027 ,1123,304,15,5,6,1,1,91,3,15,14,57,10
18,Capital                                 ,001,0027 ,1124,304,0,0,4,0,0,92,5,19,14,53,7
18,Capital                                 ,001,0028 ,0145,298,8,7,7,7,4,58,3,16,24,48,20
18,Capital                                 ,001,0028 ,0146,297,4,12,3,0,5,68,1,15,13,48,14
18,Capital                                 ,001,0028 ,1125,249,5,6,6,1,2,54,4,16,18,45,11
18,Capital                                 ,001,0028 ,1126,249,2,1,9,4,4,60,6,11,16,47,13
18,Capital                                 ,001,0029 ,0147,316,9,3,11,2,2,81,2,16,21,52,10
18,Capital                                 ,001,0029 ,0148,316,3,6,4,0,0,85,3,16,27,56,16
18,Capital                                 ,001,0029 ,0149,316,1,3,3,1,1,79,4,15,23,51,24
18,Capital                                 ,001,0029 ,0150,315,5,8,5,6,0,94,2,11,16,42,21
18,Capital                                 ,001,0029 ,1127,312,2,7,4,3,0,58,4,22,22,59,28
18,Capital                                 ,001,0029 ,1128,312,13,2,7,4,3,79,4,21,20,42,17
18,Capital                                 ,001,0029 ,1129,312,9,7,9,2,0,84,5,20,21,61,17
18,Capital                                 ,001,0030 ,0151,329,3,3,3,4,1,89,5,22,31,48,7
18,Capital                                 ,001,0030 ,0152,328,5,9,1,2,1,103,1,22,24,56,14
18,Capital                                 ,001,0030 ,0153,328,1,3,6,1,3,93,1,14,27,51,11
18,Capital                                 ,001,0030 ,0154,328,1,5,2,2,1,105,2,8,20,53,12
18,Capital                                 ,001,0030 ,0155,328,2,0,0,0,2,99,2,26,22,60,16
18,Capital                                 ,001,0030 ,0156,328,1,4,4,2,1,99,2,17,25,40,8
18,Capital                                 ,001,0030 ,1130,339,8,10,4,0,0,95,7,15,30,52,6
18,Capital                                 ,001,0030 ,1131,339,15,4,2,1,3,93,3,17,19,56,6
18,Capital                                 ,001,0030 ,1132,338,3,4,4,2,2,82,5,22,23,56,10
18,Capital                                 ,001,0030 ,1133,338,8,2,1,2,0,88,2,21,26,52,18
18,Capital                                 ,001,0030 ,1134,338,10,8,6,6,0,75,6,26,23,52,7
18,Capital                                 ,001,0031 ,0157,307,9,4,3,1,2,96,1,21,18,52,10
18,Capital                                 ,001,0031 ,0158,307,0,7,2,0,2,82,5,15,14,72,14
18,Capital                                 ,001,0031 ,0159,306,8,5,8,3,1,72,4,15,19,46,19
18,Capital                                 ,001,0031 ,0160,306,2,5,5,4,3,77,2,19,13,56,14
18,Capital                                 ,001,0031 ,0161,306,0,0,4,3,3,82,3,19,24,52,12
18,Capital                                 ,001,0031 ,0162,306,5,5,6,0,2,82,4,11,21,43,14
18,Capital                                 ,001,0031 ,0163,306,12,3,3,2,2,92,0,13,25,54,17
18,Capital                                 ,001,0031 ,0164,306,8,2,4,5,2,82,4,15,22,53,11
18,Capital                                 ,001,0031 ,0165,306,3,7,1,4,0,83,1,13,14,56,15
18,Capital                                 ,001,0031 ,1135,313,15,2,2,4,1,74,5,14,27,62,16
18,Capital                                 ,001,0031 ,1136,312,6,5,3,4,3,78,14,22,22,45,15
18,Capital                                 ,001,0031 ,1137,312,2,7,7,5,4,74,2,17,17,56,12
18,Capital                                 ,001,0031 ,1138,312,5,0,2,5,1,77,3,14,34,73,9
18,Capital                                 ,001,0031 ,1139,312,10,9,6,1,1,83,6,14,24,45,12
18,Capital                                 ,001,0031 ,1140,312,14,4,3,2,2,77,6,13,20,66,17
18,Capital                                 ,001,0031 ,1141,312,16,7,2,1,1,70,5,12,24,66,14
18,Santa Lucía                             ,002,0032 ,0166,319,4,1,5,3,1,100,1,24,17,72,9
18,Santa Lucía                             ,002,0032 ,0167,319,11,10,6,4,4,91,1,20,14,67,11
18,Santa Lucía                             ,002,0032 ,0168,319,1,3,3,6,3,89,3,17,16,58,11
18,Santa Lucía                             ,002,0032 ,0169,318,12,7,1,5,0,91,3,11,10,69,13
18,Santa Lucía                             ,002,0032 ,0170,318,13,5,3,0,0,60,4,30,17,77,11
18,Santa Lucía                             ,002,0032 ,0171,318,6,9,4,2,1,87,3,14,11,61,14
18,Santa Lucía                             ,002,0032 ,0172,318,2,2,4,0,1,89,3,15,18,78,17
18,Santa Lucía                             ,002,0032 ,0173,318,11,6,5,2,0,88,6,15,16,68,10
