codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0137,0179
10,General Belgrano,001,0007 ,0133,340,46,3,70,22,143
10,General Belgrano,001,0007 ,0134,338,41,9,51,28,145
10,General Belgrano,001,0007 ,0135,340,44,3,67,23,137
10,General Belgrano,001,0007 ,0136,340,39,2,80,25,145
10,General Belgrano,001,0007 ,0137,340,47,0,75,17,134
10,General Belgrano,001,0007 ,0138,340,57,3,74,11,139
10,General Belgrano,001,0007 ,0139,340,51,4,72,25,134
10,General Belgrano,001,0007 ,0140,338,58,4,56,16,137
10,General Belgrano,001,0007 ,0141,338,69,2,44,29,140
10,General Belgrano,001,0007 ,0142,341,56,0,65,32,134
10,General Belgrano,001,0007 ,0143,339,43,4,71,17,144
10,General Belgrano,001,0007 ,0144,338,56,4,56,16,167
10,General Belgrano,001,0007 ,0145,338,55,1,61,23,151
10,General Belgrano,001,0007 ,0146,339,43,1,68,18,162
10,General Belgrano,001,0007 ,0147,339,48,1,51,26,156
10,General Belgrano,001,0007 ,0148,338,60,1,69,17,133
10,General Belgrano,001,0007 ,0149,338,47,0,69,22,140
10,General Belgrano,001,0007 ,0150,338,70,3,80,15,115
10,General Belgrano,001,0007 ,0151,338,0,0,0,0,0
10,General Belgrano,001,0007 ,0152,339,0,2,53,27,143
10,General Belgrano,001,0007 ,0153,338,53,3,57,20,165
10,General Belgrano,001,0007 ,0154,340,64,2,50,26,134
10,General Belgrano,001,0007 ,0155,335,42,0,83,21,136
10,General Belgrano,001,0007 ,0156,336,67,0,77,17,128
10,General Belgrano,001,0007 ,0157,336,59,0,75,29,130
10,General Belgrano,001,0007 ,0158,336,41,4,65,22,153
10,General Belgrano,001,0007 ,0159,339,114,0,49,23,155
10,General Belgrano,001,0007 ,0160,340,59,1,56,20,147
10,General Belgrano,001,0007 ,0161,338,66,3,61,23,134
10,General Belgrano,001,0007 ,0162,337,60,4,63,23,135
10,General Belgrano,001,0007 ,0163,339,54,10,54,21,146
10,General Belgrano,001,0007 ,0164,337,55,2,66,25,126
10,General Belgrano,001,0007 ,0165,337,56,1,59,15,161
10,General Belgrano,001,0007 ,0166,337,2,0,60,30,162
10,General Belgrano,001,0007 ,0167,335,58,2,70,34,130
10,General Belgrano,001,0007 ,0168,335,52,1,74,16,136
10,General Belgrano,001,0007 ,0169,332,149,2,55,37,37
10,General Belgrano,001,0007 ,0170,335,47,2,80,30,136
10,General Belgrano,001,0007 ,0171,337,40,0,70,25,142
10,General Belgrano,001,0007 ,0172,337,54,0,50,32,138
10,General Belgrano,001,0008 ,0173,337,42,2,80,27,134
10,General Belgrano,001,0008 ,0174,337,43,1,78,14,153
10,General Belgrano,001,0008 ,0175,338,62,1,63,26,143
10,General Belgrano,001,0008 ,0176,334,38,0,54,24,157
10,General Belgrano,001,0008 ,0177,335,61,4,79,30,112
10,General Belgrano,001,0008 ,0178,337,54,0,63,22,150
10,General Belgrano,001,0008 ,0179,336,69,2,68,6,130
10,General Belgrano,001,0008 ,0180,336,54,4,71,21,133
10,General Belgrano,001,0008 ,0181,334,62,2,66,20,137
10,General Belgrano,001,0008 ,0182,334,29,10,69,21,146
10,General Belgrano,001,0008 ,0183,339,55,0,66,23,140
10,General Belgrano,001,0008 ,0184,338,47,0,71,23,149
10,General Belgrano,001,0008 ,0185,338,56,3,31,15,166
10,General Belgrano,001,0008 ,0186,341,44,7,57,17,151
10,General Belgrano,001,0008 ,0187,335,53,1,78,15,134
10,General Belgrano,001,0008 ,0188,334,46,3,82,23,120
10,General Belgrano,001,0008 ,0189,339,48,3,60,21,156
10,General Belgrano,001,0008 ,0190,338,47,1,61,23,152
10,General Belgrano,001,0008 ,0191,337,35,3,60,33,142
10,General Belgrano,001,0008 ,0192,338,0,2,76,15,142
10,General Belgrano,001,0008 ,0193,338,55,4,77,8,136
10,General Belgrano,001,0008 ,0194,338,43,2,62,12,158
10,General Belgrano,001,0008 ,0195,338,51,1,68,21,140
10,General Belgrano,001,0008 ,0196,335,60,0,59,10,142
10,General Belgrano,001,0008 ,0197,334,53,2,45,25,147
10,General Belgrano,001,0008 ,0198,337,52,1,56,18,161
10,General Belgrano,001,0008 ,0199,337,57,3,59,24,148
10,General Belgrano,001,0008 ,0200,339,46,0,63,20,154
10,General Belgrano,001,0008 ,0201,337,38,2,57,25,161
10,General Belgrano,001,0008 ,0202,338,59,0,65,29,124
10,General Belgrano,001,0008 ,0203,337,47,3,72,18,136
10,General Belgrano,001,0008 ,0204,338,47,1,84,20,135
10,General Belgrano,001,0008 ,0205,338,56,4,70,17,126
10,General Belgrano,001,0008 ,0206,338,53,3,56,20,154
10,General Belgrano,001,0008 ,0207,336,44,2,68,29,142
