codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00101,00050,00036,00074
17,001,Capital,0002Q,001445,345,44,7,76,22,93,9,9
17,001,Capital,0002Q,001446,350,22,2,96,32,75,15,7
17,001,Capital,0002Q,001447,347,38,0,96,42,86,10,8
17,001,Capital,0002Q,001448,346,41,1,90,35,85,7,10
17,001,Capital,0002Q,001449,346,21,10,108,33,82,15,7
17,001,Capital,0002Q,001450,347,21,1,83,42,105,6,8
17,001,Capital,0002Q,001451,345,39,0,96,39,67,14,6
17,001,Capital,0002Q,001452,349,26,6,87,45,97,7,8
17,001,Capital,0003A,001453,345,27,0,103,31,85,13,9
17,001,Capital,0003A,001454,345,36,0,96,37,77,12,7
17,001,Capital,0003A,001455,343,21,2,87,31,83,24,10
17,001,Capital,0003A,001456,344,17,3,115,45,72,10,9
17,001,Capital,0003A,001457,344,32,16,97,45,49,14,8
17,001,Capital,0003A,001458,346,41,0,80,40,78,13,9
17,001,Capital,0003A,001459,346,20,0,98,50,77,11,6
17,001,Capital,0003A,001460,344,40,3,93,48,66,19,8
17,001,Capital,0003A,001461,344,25,0,76,42,98,14,11
17,001,Capital,0003A,001462,346,32,0,98,42,72,20,8
17,001,Capital,0003A,001463,343,21,5,110,31,91,12,13
17,001,Capital,0003A,001464,343,26,0,86,37,93,16,10
17,001,Capital,0003A,001465,344,34,5,114,32,63,11,10
17,001,Capital,0003A,001466,342,25,1,118,31,79,6,9
17,001,Capital,0003A,001467,341,31,0,71,44,102,12,10
17,001,Capital,0003A,001468,345,29,2,102,35,74,5,8
17,001,Capital,0003A,001469,344,23,8,101,37,68,12,12
17,001,Capital,0003A,001470,342,28,6,104,36,83,15,9
17,001,Capital,0003A,001471,344,19,2,113,46,62,11,7
17,001,Capital,0003A,001472,344,42,2,86,43,68,11,8
17,001,Capital,0003A,001473,346,21,2,128,33,74,15,11
17,001,Capital,0003A,001474,343,21,0,97,45,83,8,10
17,001,Capital,0003A,001475,340,29,4,101,28,77,16,11
17,001,Capital,0003A,001476,341,19,1,107,39,67,16,9
17,001,Capital,0003A,001477,343,30,10,90,29,77,21,7
17,001,Capital,0003A,001478,341,28,0,97,34,83,7,9
17,001,Capital,0003A,001479,345,34,3,99,40,62,17,14
17,001,Capital,0003A,001480,341,29,4,114,39,69,11,11
17,001,Capital,0003A,001481,344,28,0,88,48,72,13,15
17,001,Capital,0003A,001482,343,28,0,92,49,73,10,10
17,001,Capital,0003A,001483,342,31,0,95,39,69,8,13
17,001,Capital,0003A,001484,344,19,1,101,31,92,6,9
17,001,Capital,0003A,001485,342,26,2,105,28,87,7,8
17,001,Capital,0003A,001486,343,28,7,91,30,87,16,12
17,001,Capital,0003A,001487,342,26,5,99,40,68,17,16
17,001,Capital,0003A,001488,342,28,3,80,33,88,9,11
17,001,Capital,0003A,001489,342,17,3,92,36,101,13,7
17,001,Capital,0003A,001490,341,31,0,119,33,64,14,11
17,001,Capital,0003A,001491,345,26,7,85,38,81,14,13
17,001,Capital,0003A,001492,342,34,5,82,42,81,12,13
17,001,Capital,0003A,001493,341,15,8,96,46,77,14,10
17,001,Capital,0003A,001494,344,32,0,94,43,73,17,14
17,001,Capital,0003A,001495,343,23,2,93,44,83,11,4
17,001,Capital,0003A,001496,343,21,4,102,43,68,13,4
17,001,Capital,0003A,001497,341,27,5,106,30,76,11,14
17,001,Capital,0003A,001498,345,18,0,106,38,81,7,15
17,001,Capital,0003A,001499,343,30,3,99,42,76,11,12
17,001,Capital,0003A,001500,342,29,4,96,31,92,17,3
17,001,Capital,0003A,001501,343,26,6,98,34,68,15,22
17,001,Capital,0003A,001502,342,28,4,105,44,78,10,9
17,001,Capital,0003A,001503,343,34,5,103,48,69,10,8
17,001,Capital,0003A,001504,345,29,0,104,34,77,16,11
17,001,Capital,0003B,001505,350,19,2,70,32,138,10,11
17,001,Capital,0003B,001506,348,39,2,59,33,119,13,6
17,001,Capital,0003B,001507,351,18,3,84,35,122,9,4
17,001,Capital,0003B,001508,349,31,1,76,40,113,9,15
17,001,Capital,0003B,001509,351,29,3,59,38,127,11,10
17,001,Capital,0003B,001510,351,26,1,96,34,106,14,10
17,001,Capital,0003B,001511,349,17,1,80,38,108,19,12
17,001,Capital,0003B,001512,349,33,2,65,26,134,21,11
17,001,Capital,0003B,001513,346,17,2,59,42,137,15,8
17,001,Capital,0003B,001514,347,21,0,81,37,128,13,8
17,001,Capital,0003B,001515,348,19,0,77,38,122,11,12
17,001,Capital,0003B,001516,348,26,3,89,41,110,14,17
17,001,Capital,0003B,001517,351,28,0,75,40,121,8,10
17,001,Capital,0003B,001518,346,35,5,71,48,78,18,14
17,001,Capital,0003B,001519,347,27,3,74,46,94,11,12
17,001,Capital,0003B,001520,349,25,3,72,39,114,13,11
17,001,Capital,0003B,001521,346,22,4,72,46,95,16,12
17,001,Capital,0003B,001522,348,24,3,60,31,129,8,18
17,001,Capital,0003B,001523,348,21,2,69,30,134,9,9
17,001,Capital,0003B,001524,349,26,2,68,44,116,12,17
17,001,Capital,0003B,001525,348,20,2,70,33,131,9,15
17,001,Capital,0003B,001526,351,21,8,62,33,123,20,11
17,001,Capital,0003B,001527,348,29,4,88,39,106,4,2
17,001,Capital,0003B,001528,348,24,0,63,42,122,14,14
17,001,Capital,0003B,001529,349,15,0,76,37,129,11,11
17,001,Capital,0003B,001530,348,29,0,73,37,120,16,10
17,001,Capital,0003B,001531,348,25,1,71,32,121,17,15
17,001,Capital,0003B,001532,348,26,5,82,34,121,13,3
17,001,Capital,0003B,001533,349,23,3,75,40,106,8,10
17,001,Capital,0003B,001534,349,27,3,57,38,140,7,9
17,001,Capital,0003B,001535,349,18,2,68,34,138,13,13
17,001,Capital,0003B,001536,349,27,4,68,42,115,6,7
17,001,Capital,0003B,001537,346,29,0,70,30,130,11,5
17,001,Capital,0003B,001538,347,28,0,88,27,109,20,6
17,001,Capital,0003B,001539,350,27,2,86,39,94,13,13
17,001,Capital,0003B,001540,346,24,0,81,28,123,13,12
17,001,Capital,0003B,001541,351,26,1,82,26,131,8,10
17,001,Capital,0003B,001542,350,19,4,65,29,127,12,12
17,001,Capital,0003B,001543,348,27,0,79,34,119,15,9
17,001,Capital,0003B,001544,347,23,2,65,17,145,13,6
17,001,Capital,0003B,001545,348,22,4,58,39,133,8,13
17,001,Capital,0003B,001546,349,28,5,73,34,101,15,11
17,001,Capital,0003B,001547,349,38,0,68,35,105,12,12
17,001,Capital,0003B,001548,348,26,0,67,34,125,14,12
17,001,Capital,0003B,001549,350,22,1,84,36,119,10,12
17,001,Capital,0003B,001550,346,22,2,84,39,94,10,11
17,001,Capital,0003B,001551,349,30,4,74,35,119,13,9
17,001,Capital,0003B,001552,351,32,1,87,34,106,7,13
17,001,Capital,0003B,001553,352,24,5,80,35,113,19,14
17,001,Capital,0003B,001554,349,35,0,61,29,129,16,15
17,001,Capital,0003B,001555,349,19,3,66,33,137,17,11
17,001,Capital,0003B,001556,348,28,0,70,38,124,9,14
17,001,Capital,0003B,001557,348,28,0,52,44,127,12,12
17,001,Capital,0003B,001558,347,19,6,72,29,123,11,10
17,001,Capital,0003B,001559,348,28,1,61,39,116,16,17
17,001,Capital,0003B,001560,350,33,5,57,52,112,11,12
17,001,Capital,0003B,001561,349,30,1,74,19,133,19,12
17,001,Capital,0003B,001562,348,13,0,79,37,131,10,5
17,001,Capital,0003B,001563,349,26,4,54,45,130,13,8
17,001,Capital,0003B,001564,350,21,0,64,56,117,15,9
17,001,Capital,0003B,001565,345,17,3,85,28,127,12,9
17,001,Capital,0003B,001566,347,24,0,88,43,113,13,12
17,001,Capital,0003C,001567,339,25,10,76,31,103,12,13
17,001,Capital,0003C,001568,339,28,8,69,32,99,10,15
17,001,Capital,0003C,001569,340,21,3,78,38,101,12,21
17,001,Capital,0003C,001570,339,26,6,95,26,97,17,9
17,001,Capital,0003C,001571,341,20,0,99,47,81,12,18
17,001,Capital,0003C,001572,341,25,0,95,42,85,14,18
17,001,Capital,0003C,001573,340,29,7,82,35,86,15,14
17,001,Capital,0003C,001574,339,33,11,73,45,87,10,11
17,001,Capital,0003C,001575,340,30,2,75,31,103,16,7
17,001,Capital,0003C,001576,339,33,10,68,42,100,14,9
17,001,Capital,0003C,001577,339,25,5,72,36,105,12,16
17,001,Capital,0003C,001578,343,25,3,81,42,97,13,10
17,001,Capital,0003C,001579,340,17,11,82,28,115,7,6
17,001,Capital,0003C,001580,342,7,1,83,42,102,13,13
17,001,Capital,0003C,001581,342,26,2,85,43,100,8,20
17,001,Capital,0003C,001582,339,22,3,82,41,103,20,9
17,001,Capital,0003C,001583,340,29,3,81,30,94,17,10
17,001,Capital,0003C,001584,342,31,4,88,43,97,11,15
17,001,Capital,0003C,001585,342,23,0,83,33,103,11,14
17,001,Capital,0003C,001586,339,28,1,65,43,101,12,14
17,001,Capital,0003C,001587,341,25,5,70,38,107,9,10
17,001,Capital,0003C,001588,342,17,4,83,38,92,7,9
17,001,Capital,0003C,001589,339,33,3,72,41,85,16,8
17,001,Capital,0003C,001590,340,31,2,75,43,90,15,14
17,001,Capital,0003C,001591,343,22,0,90,46,85,5,21
17,001,Capital,0003C,001592,340,17,4,85,32,100,12,10
17,001,Capital,0003C,001593,340,34,6,67,37,104,11,14
17,001,Capital,0003C,001594,339,40,0,80,26,98,12,15
17,001,Capital,0003C,001595,341,22,9,88,36,96,11,7
17,001,Capital,0003C,001596,341,33,0,66,44,112,12,13
17,001,Capital,0003C,001597,339,25,2,86,47,95,15,8
17,001,Capital,0003D,001598,339,17,3,74,41,122,14,5
17,001,Capital,0003D,001599,342,19,1,99,29,110,10,12
17,001,Capital,0003D,001600,342,24,1,66,29,132,13,10
17,001,Capital,0003D,001601,342,27,2,79,35,118,12,8
17,001,Capital,0003D,001602,342,25,3,72,50,96,13,10
17,001,Capital,0003D,001603,344,19,0,68,38,130,9,14
17,001,Capital,0003D,001604,338,22,4,60,39,113,18,8
17,001,Capital,0003D,001605,343,34,0,70,42,106,6,13
17,001,Capital,0003D,001606,344,17,1,70,46,111,12,12
17,001,Capital,0003D,001607,340,36,0,58,43,118,9,6
17,001,Capital,0003D,001608,346,19,1,82,36,125,15,9
17,001,Capital,0003D,001609,338,20,0,102,29,94,14,10
17,001,Capital,0003D,001610,342,23,5,79,42,110,13,5
17,001,Capital,0003D,001611,342,30,3,76,33,117,14,4
17,001,Capital,0003D,001612,341,29,7,77,31,107,11,8
17,001,Capital,0003D,001613,341,38,0,66,48,113,14,10
17,001,Capital,0003D,001614,337,20,1,107,34,93,21,10
17,001,Capital,0003D,001615,338,24,1,77,36,121,10,6
17,001,Capital,0003D,001616,342,18,3,80,27,122,8,4
17,001,Capital,0003D,001617,341,22,0,78,48,105,16,8
17,001,Capital,0003E,001618,341,15,3,60,28,123,14,14
17,001,Capital,0003E,001619,339,25,2,59,42,109,17,10
17,001,Capital,0003E,001620,340,25,0,63,37,110,12,2
17,001,Capital,0003E,001621,338,20,0,77,38,119,19,13
17,001,Capital,0003E,001622,340,23,1,70,19,115,15,14
17,001,Capital,0003E,001623,337,24,0,69,33,112,10,2
17,001,Capital,0003E,001624,340,23,1,53,28,119,19,7
17,001,Capital,0003E,001625,339,21,2,67,24,114,15,5
17,001,Capital,0003E,001626,339,17,2,65,28,131,11,7
17,001,Capital,0003E,001627,339,11,0,66,26,133,19,14
17,001,Capital,0003E,001628,339,23,0,64,35,121,9,8
17,001,Capital,0003E,001629,339,15,1,80,25,127,8,8
17,001,Capital,0003E,001630,336,17,1,66,39,110,20,8
17,001,Capital,0003E,001631,339,23,0,79,29,124,7,13
17,001,Capital,0003E,001632,356,21,3,67,38,104,18,12
17,001,Capital,0003F,001633,332,21,5,65,23,111,18,12
17,001,Capital,0003F,001634,330,33,6,52,36,99,11,6
17,001,Capital,0003F,001635,332,29,5,56,23,104,12,7
17,001,Capital,0003F,001636,332,17,1,76,32,128,6,4
17,001,Capital,0003F,001637,331,19,2,64,36,109,19,18
17,001,Capital,0003F,001638,331,24,1,63,27,107,15,10
17,001,Capital,0003F,001639,331,45,2,47,21,98,12,6
17,001,Capital,0003F,001640,333,24,0,64,31,85,13,12
17,001,Capital,0003F,001641,332,19,3,68,30,106,8,13
17,001,Capital,0003F,001642,336,29,2,59,25,115,9,6
17,001,Capital,0003F,001643,333,20,1,77,33,112,18,8
17,001,Capital,0003F,001644,331,32,3,78,24,108,12,6
17,001,Capital,0003F,001645,332,20,0,62,38,109,13,6
17,001,Capital,0003F,001646,329,21,3,59,25,117,20,7
17,001,Capital,0003F,001647,330,22,0,65,23,114,18,13
17,001,Capital,0003F,001648,333,20,0,64,33,102,17,6
17,001,Capital,0003F,001649,331,21,1,62,30,106,16,11
17,001,Capital,0003F,001650,333,22,2,67,31,106,28,9
17,001,Capital,0003G,001651,337,27,10,67,35,106,11,10
17,001,Capital,0003G,001652,337,22,0,62,33,113,14,3
17,001,Capital,0003G,001653,336,19,6,61,47,119,10,9
17,001,Capital,0003G,001654,337,22,2,70,35,113,11,6
17,001,Capital,0003G,001655,337,17,3,71,39,114,7,10
17,001,Capital,0003G,001656,336,25,2,71,31,121,12,10
17,001,Capital,0003G,001657,338,28,0,46,45,116,8,15
17,001,Capital,0003G,001658,338,16,2,75,39,99,17,13
17,001,Capital,0003G,001659,340,25,2,65,28,119,14,14
17,001,Capital,0003G,001660,337,22,6,56,37,120,11,11
17,001,Capital,0003G,001661,342,25,0,76,27,107,13,13
17,001,Capital,0003G,001662,334,38,0,86,31,97,10,8
17,001,Capital,0003G,001663,332,25,2,64,38,113,13,13
17,001,Capital,0003G,001664,337,40,1,67,34,95,6,6
17,001,Capital,0003G,001665,337,20,1,65,30,129,18,11
17,001,Capital,0003G,001666,335,32,0,50,42,112,17,3
17,001,Capital,0003G,001667,337,24,0,58,33,115,11,10
17,001,Capital,0003G,001668,338,35,1,68,29,120,10,6
17,001,Capital,0003G,001669,333,30,1,51,35,120,14,9
17,001,Capital,0003G,001670,334,20,2,72,30,111,12,11
17,001,Capital,0003G,001671,337,26,2,63,23,122,14,8
17,001,Capital,0003G,001672,339,31,4,61,30,105,14,13
17,001,Capital,0003G,001673,334,31,4,57,35,109,17,7
17,001,Capital,0003G,001674,334,22,0,55,39,127,9,13
17,001,Capital,0003G,001675,335,23,2,73,37,111,14,5
17,001,Capital,0003G,001676,336,24,1,73,35,112,14,8
17,001,Capital,0003G,001677,331,34,0,57,28,113,16,12
17,001,Capital,0003G,001678,338,18,0,80,37,111,15,11
17,001,Capital,0003G,001679,332,18,3,72,39,107,13,8
17,001,Capital,0003G,001680,335,27,1,66,39,103,17,8
17,001,Capital,0003H,001681,337,22,4,51,33,123,10,11
17,001,Capital,0003H,001682,338,21,0,51,25,137,12,6
17,001,Capital,0003H,001683,334,26,4,49,29,127,12,10
17,001,Capital,0003H,001684,335,21,1,56,23,130,11,10
17,001,Capital,0003H,001685,337,19,2,66,20,149,10,7
17,001,Capital,0003H,001686,338,18,2,48,20,151,11,6
17,001,Capital,0003H,001687,337,28,0,58,26,117,18,7
17,001,Capital,0003H,001688,338,21,0,63,30,139,10,7
17,001,Capital,0003H,001689,338,15,1,49,21,142,11,13
17,001,Capital,0003H,001690,334,22,2,49,32,135,11,6
17,001,Capital,0003H,001691,337,19,0,61,28,129,20,12
17,001,Capital,0003H,001692,340,14,2,52,31,150,16,9
17,001,Capital,0003H,001693,336,22,2,46,24,145,10,7
17,001,Capital,0003H,001694,337,17,4,45,36,134,13,6
17,001,Capital,0003H,001695,337,13,1,50,25,152,12,6
17,001,Capital,0003H,001696,337,18,4,56,26,143,11,11
17,001,Capital,0003H,001697,336,21,0,57,23,144,14,7
17,001,Capital,0003H,001698,335,16,1,51,25,143,11,8
17,001,Capital,0003H,001699,334,17,0,61,31,135,13,7
17,001,Capital,0003H,001700,339,19,1,59,25,132,12,13
17,001,Capital,0003I,001701,348,39,0,127,35,65,14,10
17,001,Capital,0003I,001702,348,27,5,109,39,66,18,13
17,001,Capital,0003I,001703,350,40,0,101,37,87,11,5
17,001,Capital,0003I,001704,349,41,3,98,32,78,10,13
17,001,Capital,0003I,001705,349,37,0,101,49,65,17,15
17,001,Capital,0003I,001706,346,37,4,101,36,73,11,21
17,001,Capital,0003I,001707,347,17,4,113,42,78,5,15
17,001,Capital,0003I,001708,348,29,0,123,52,73,11,7
17,001,Capital,0003I,001709,346,23,0,108,53,70,8,14
17,001,Capital,0003I,001710,345,26,0,119,41,87,7,8
17,001,Capital,0003I,001711,347,37,2,121,36,71,12,12
17,001,Capital,0003I,001712,350,41,12,106,33,82,4,9
17,001,Capital,0003I,001713,347,35,0,102,40,78,16,16
17,001,Capital,0003I,001714,348,31,8,102,38,70,16,15
17,001,Capital,0003I,001715,350,19,5,115,44,75,13,14
17,001,Capital,0003I,001716,348,36,0,108,40,74,13,7
17,001,Capital,0003I,001717,347,32,4,113,48,72,8,11
17,001,Capital,0003I,001718,347,31,0,99,45,79,15,8
17,001,Capital,0003I,001719,344,33,5,95,43,82,9,19
17,001,Capital,0003I,001720,347,33,0,114,38,73,11,15
17,001,Capital,0003I,001721,347,28,0,109,58,66,11,7
17,001,Capital,0003I,001722,347,33,0,112,37,85,6,5
17,001,Capital,0003I,001723,348,27,2,114,36,78,12,11
17,001,Capital,0003I,001724,347,38,5,88,42,86,8,17
17,001,Capital,0003I,001725,351,26,2,114,53,76,10,10
17,001,Capital,0003I,001726,347,17,6,135,46,72,4,10
17,001,Capital,0003I,001727,349,24,3,117,29,66,13,6
17,001,Capital,0003I,001728,346,41,0,95,40,86,12,12
17,001,Capital,0003I,001729,347,37,4,109,47,71,13,9
17,001,Capital,0003I,001730,348,28,2,115,43,69,10,8
17,001,Capital,0003I,001731,348,33,0,110,47,63,16,18
17,001,Capital,0003I,001732,345,32,5,94,30,82,10,14
17,001,Capital,0003I,001733,344,20,1,93,43,81,9,16
17,001,Capital,0003I,001734,348,31,8,109,54,67,12,17
17,001,Capital,0003I,001735,345,11,3,108,49,74,19,12
17,001,Capital,0003I,001736,347,18,5,111,51,67,12,10
17,001,Capital,0003I,001737,345,14,6,117,46,73,15,6
17,001,Capital,0003I,001738,346,33,5,113,35,67,9,19
17,001,Capital,0003I,001739,346,21,9,112,35,68,15,15
17,001,Capital,0003I,001740,347,40,0,102,51,69,9,12
17,001,Capital,0003I,001741,348,30,16,114,39,50,5,10
17,001,Capital,0003I,001742,347,26,4,91,30,86,26,16
17,001,Capital,0003I,001743,346,25,7,93,51,84,11,7
17,001,Capital,0003I,001744,345,26,3,103,48,76,12,11
17,001,Capital,0003I,001745,349,22,10,119,49,53,12,6
17,001,Capital,0003I,001746,348,22,2,112,48,74,8,6
17,001,Capital,0003I,001747,347,36,9,116,35,76,13,11
17,001,Capital,0003I,001748,351,37,0,111,57,61,6,9
17,001,Capital,0003J,001749,331,27,0,106,33,82,11,8
17,001,Capital,0003J,001750,331,32,0,107,46,75,16,3
17,001,Capital,0003J,001751,330,29,6,103,41,80,10,8
17,001,Capital,0003J,001752,334,31,0,114,46,60,5,7
17,001,Capital,0003J,001753,333,18,0,121,38,73,11,9
17,001,Capital,0003J,001754,333,30,4,108,43,72,13,7
17,001,Capital,0003J,001755,332,28,12,99,32,73,10,8
17,001,Capital,0003J,001756,332,26,7,115,35,69,6,9
17,001,Capital,0003J,001757,333,30,7,108,36,58,16,10
17,001,Capital,0003J,001758,333,21,5,112,40,64,9,6
17,001,Capital,0003J,001759,335,18,5,111,46,86,16,9
17,001,Capital,0003K,001760,340,13,1,60,14,164,8,10
17,001,Capital,0003K,001761,339,18,0,56,25,160,8,11
17,001,Capital,0003K,001762,339,11,1,45,22,185,9,15
17,001,Capital,0003K,001763,340,10,1,53,18,170,10,15
17,001,Capital,0003K,001764,342,20,0,41,30,163,8,16
17,001,Capital,0003K,001765,340,17,0,41,27,178,4,15
17,001,Capital,0003K,001766,339,19,1,41,26,180,11,6
17,001,Capital,0003K,001767,338,13,2,37,26,182,10,13
17,001,Capital,0003K,001768,344,12,0,47,18,186,11,14
17,001,Capital,0003K,001769,338,6,6,41,28,158,5,15
17,001,Capital,0003K,001770,341,10,0,60,19,177,11,6
17,001,Capital,0003K,001771,339,11,1,43,33,174,4,10
17,001,Capital,0003K,001772,337,14,1,49,23,171,12,8
17,001,Capital,0003K,001773,338,14,2,37,26,178,8,5
17,001,Capital,0003K,001774,339,22,0,43,29,175,7,10
17,001,Capital,0003K,001775,340,7,0,48,22,169,16,19
17,001,Capital,0003K,001776,338,5,0,51,26,180,10,14
17,001,Capital,0003K,001777,340,17,2,41,24,159,14,9
17,001,Capital,0003K,001778,341,12,1,50,20,171,13,19
17,001,Capital,0003K,001779,339,21,2,44,27,151,6,5
17,001,Capital,0003K,001780,339,10,1,56,24,170,6,9
17,001,Capital,0003K,001781,344,13,3,39,23,174,13,15
17,001,Capital,0003L,001782,340,20,0,61,36,146,20,13
17,001,Capital,0003L,001783,338,24,0,58,32,141,22,9
17,001,Capital,0003L,001784,339,23,4,54,44,140,17,14
17,001,Capital,0003L,001785,338,16,0,61,37,140,21,5
17,001,Capital,0003L,001786,338,20,0,61,44,140,10,9
17,001,Capital,0003L,001787,341,26,3,51,27,151,11,15
17,001,Capital,0003L,001788,339,16,0,62,40,148,10,11
17,001,Capital,0003L,001789,340,14,5,60,46,146,22,15
17,001,Capital,0003L,001790,338,13,6,50,37,152,13,18
17,001,Capital,0003L,001791,336,26,1,64,34,148,20,6
17,001,Capital,0003L,001792,339,22,1,50,34,158,13,14
17,001,Capital,0003L,001793,337,15,4,62,35,147,15,17
17,001,Capital,0003L,001794,337,17,2,68,51,141,13,8
17,001,Capital,0003L,001795,334,15,3,64,35,145,14,20
17,001,Capital,0003L,001796,335,22,0,59,40,141,15,16
17,001,Capital,0003L,001797,339,18,1,48,33,164,18,13
17,001,Capital,0003L,001798,338,25,6,60,38,149,13,9
17,001,Capital,0004A,001799,343,19,4,75,31,139,3,11
17,001,Capital,0004A,001800,345,17,1,37,29,181,5,15
17,001,Capital,0004A,001801,344,15,1,56,28,153,5,12
17,001,Capital,0004A,001802,343,20,2,48,33,165,5,11
17,001,Capital,0004A,001803,343,12,2,52,21,176,7,8
17,001,Capital,0004A,001804,336,11,0,57,22,149,10,14
17,001,Capital,0004A,001805,340,17,3,34,24,203,3,9
17,001,Capital,0004A,001806,342,20,0,64,12,159,7,22
17,001,Capital,0004A,001807,344,12,1,37,23,180,3,25
17,001,Capital,0004A,001808,343,10,1,33,17,190,7,22
17,001,Capital,0004A,001809,342,13,5,33,25,179,11,21
17,001,Capital,0004A,001810,340,26,1,65,32,134,3,8
17,001,Capital,0004A,001811,341,22,3,55,20,149,10,8
17,001,Capital,0004A,001812,342,19,2,54,33,159,8,12
17,001,Capital,0004A,001813,341,14,2,39,30,171,8,14
17,001,Capital,0004A,001814,347,11,1,61,24,152,8,12
17,001,Capital,0004A,001815,342,12,1,34,29,186,5,15
17,001,Capital,0004A,001816,342,16,1,33,15,194,8,14
17,001,Capital,0004A,001817,344,16,4,52,24,151,12,17
17,001,Capital,0004A,001818,342,19,1,28,21,188,6,17
17,001,Capital,0004A,001819,338,37,2,50,27,121,11,12
17,001,Capital,0004A,001820,342,22,4,77,30,140,12,12
17,001,Capital,0004A,001821,343,10,1,49,25,174,11,19
17,001,Capital,0004A,001822,340,15,0,57,21,155,13,14
17,001,Capital,0004A,001823,343,26,6,28,25,161,11,13
17,001,Capital,0004A,001824,340,14,3,51,33,149,6,17
17,001,Capital,0004A,001825,340,24,5,65,37,119,12,7
17,001,Capital,0004A,001826,342,17,1,48,17,173,9,12
17,001,Capital,0004B,001827,322,13,0,80,32,121,6,9
17,001,Capital,0004B,001828,315,12,1,81,49,100,6,11
17,001,Capital,0004B,001829,316,12,0,69,36,127,7,13
17,001,Capital,0004B,001830,317,14,2,81,33,98,12,12
17,001,Capital,0004B,001831,317,8,0,85,48,94,6,13
17,001,Capital,0004C,001832,309,18,1,121,30,73,6,8
17,001,Capital,0004C,001833,309,18,0,89,44,76,9,5
17,001,Capital,0004C,001834,306,14,1,104,46,81,7,7
17,001,Capital,0004C,001835,308,16,3,98,31,89,4,5
17,001,Capital,0004C,001836,311,16,4,101,37,85,12,8
17,001,Capital,0004C,001837,308,25,6,99,41,51,11,15
17,001,Capital,0004C,001838,309,22,1,86,46,84,8,15
17,001,Capital,0004C,001839,309,20,1,93,58,77,8,10
17,001,Capital,0004D,001840,337,27,1,101,38,92,9,9
17,001,Capital,0004D,001841,335,21,0,112,31,80,13,12
17,001,Capital,0004D,001842,338,22,0,114,35,84,8,12
17,001,Capital,0004D,001843,338,21,5,110,61,65,8,12
17,001,Capital,0004D,001844,336,34,0,104,53,57,9,19
17,001,Capital,0004D,001845,335,36,0,100,47,70,6,12
17,001,Capital,0004D,001846,333,29,2,116,51,52,12,6
17,001,Capital,0004D,001847,335,41,0,110,33,61,10,9
17,001,Capital,0004D,001848,336,22,0,110,39,78,7,13
17,001,Capital,0004D,001849,335,31,1,100,32,90,12,13
17,001,Capital,0004D,001850,332,23,4,109,45,63,9,9
17,001,Capital,0004D,001851,334,21,2,112,44,77,14,7
17,001,Capital,0004D,001852,337,23,4,98,42,79,11,12
17,001,Capital,0004D,001853,334,22,0,110,45,72,12,11
17,001,Capital,0004D,001854,331,22,3,96,43,75,9,12
17,001,Capital,0004D,001855,338,27,2,108,53,70,7,15
17,001,Capital,0004D,001856,331,25,0,111,32,71,7,8
17,001,Capital,0004D,001857,332,27,11,95,45,64,10,13
17,001,Capital,0004D,001858,329,28,0,117,45,58,6,9
17,001,Capital,0004D,001859,336,25,1,90,40,85,11,12
17,001,Capital,0004D,001860,332,19,0,111,42,80,9,7
17,001,Capital,0005A,001861,348,23,0,51,38,155,18,13
17,001,Capital,0005A,001862,348,14,0,81,30,156,9,8
17,001,Capital,0005A,001863,347,24,1,66,26,144,11,7
17,001,Capital,0005A,001864,345,29,2,76,25,119,11,8
17,001,Capital,0005A,001865,345,24,2,61,35,123,9,13
17,001,Capital,0005A,001866,347,14,0,60,39,126,12,10
17,001,Capital,0005A,001867,346,25,0,69,42,132,7,8
17,001,Capital,0005A,001868,348,28,1,69,38,118,17,8
17,001,Capital,0005A,001869,349,19,0,60,36,150,16,7
17,001,Capital,0005A,001870,344,20,4,76,29,127,12,12
17,001,Capital,0005A,001871,345,29,4,59,36,121,8,8
17,001,Capital,0005A,001872,349,24,2,65,29,136,11,12
17,001,Capital,0005A,001873,343,19,1,58,24,149,13,6
17,001,Capital,0005A,001874,346,17,8,70,36,118,15,8
17,001,Capital,0005A,001875,344,27,0,57,36,151,11,10
17,001,Capital,0005A,001876,345,24,0,54,31,154,8,7
17,001,Capital,0005A,001877,346,4,5,84,29,141,8,12
17,001,Capital,0005A,001878,345,19,6,57,28,149,14,11
17,001,Capital,0005A,001879,343,19,0,60,29,141,12,6
17,001,Capital,0005A,001880,343,18,0,69,31,136,17,6
17,001,Capital,0005A,001881,346,29,1,55,46,139,13,8
17,001,Capital,0005A,001882,346,28,0,65,38,104,18,9
17,001,Capital,0005A,001883,346,14,2,76,35,125,10,10
17,001,Capital,0005A,001884,347,34,0,62,32,139,12,5
17,001,Capital,0005A,001885,346,24,1,75,25,132,15,2
17,001,Capital,0005A,001886,347,17,4,57,25,141,9,10
17,001,Capital,0005A,001887,347,16,1,66,30,143,17,8
17,001,Capital,0005B,001888,351,19,3,110,34,79,9,10
17,001,Capital,0005B,001889,347,27,2,96,30,87,19,9
17,001,Capital,0005B,001890,349,25,3,126,34,65,18,8
17,001,Capital,0005B,001891,348,25,0,133,25,68,14,13
17,001,Capital,0005B,001892,347,17,0,118,43,72,26,8
17,001,Capital,0005B,001893,350,42,0,106,37,63,8,12
