codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0022,0190,0536,0555,0567
11,Atreuco,001,0001 ,0001,301,2,9,84,5,1,115,6,1
11,Atreuco,001,0001 ,0002,301,4,6,90,4,4,119,3,2
11,Atreuco,001,0001 ,0003,300,3,5,101,4,3,119,4,7
11,Atreuco,001,0001 ,0004,302,2,14,109,2,1,95,4,0
11,Atreuco,001,0001 ,0005,300,0,10,105,4,1,100,2,4
11,Atreuco,001,0002 ,0006,326,12,0,119,4,4,123,4,3
11,Atreuco,001,0002 ,0007,326,0,3,116,1,1,146,5,3
11,Atreuco,001,0002 ,0008,326,3,3,159,1,0,105,7,2
11,Atreuco,001,0002 ,0009,326,4,1,127,3,2,129,4,1
11,Atreuco,001,0002 ,0010,326,3,8,152,1,0,95,4,2
11,Atreuco,001,0002 ,0011,325,1,3,123,2,3,129,1,5
11,Atreuco,001,0002 ,0012,325,4,6,107,4,4,125,5,4
11,Atreuco,001,0002 ,0013,325,1,3,133,1,5,126,4,2
11,Atreuco,001,0002 ,0014,325,5,5,144,3,0,105,2,3
11,Atreuco,001,0002 ,0015,325,1,8,129,1,1,129,2,3
11,Atreuco,001,0002 ,0016,325,0,5,136,2,4,129,0,2
11,Atreuco,001,0002 ,0017,325,2,7,122,1,5,115,8,2
11,Atreuco,001,0002 ,0018,325,6,4,120,4,1,127,3,7
11,Atreuco,001,0002 ,0019,325,2,5,119,4,3,138,4,3
11,Atreuco,001,0003 ,0020,311,1,2,134,1,2,107,1,2
11,Atreuco,001,0003 ,0021,311,3,2,144,1,3,96,2,0
11,Atreuco,001,0003 ,0022,311,6,0,142,1,0,95,3,1
11,Atreuco,001,0003 ,0023,311,1,3,135,2,2,91,3,2
11,Atreuco,001,0003 ,0024,310,0,4,136,3,2,105,1,2
11,Atreuco,001,0003 ,0025,310,1,1,155,2,2,82,2,3
11,Atreuco,001,0003 ,0026,310,1,3,130,1,1,110,1,0
11,Atreuco,001,0004 ,0027,330,4,2,172,2,0,96,0,6
11,Atreuco,001,0004 ,0028,329,9,4,137,2,1,107,1,4
11,Atreuco,001,0005 ,0029,194,2,0,62,1,0,87,2,0
11,Atreuco,001,0005 ,0030,194,5,1,57,0,2,88,2,1
11,Capital,002,0006 ,0031,346,3,5,142,4,2,127,3,11
11,Capital,002,0006 ,0032,346,7,5,122,4,8,118,6,7
11,Capital,002,0006 ,0033,346,4,2,110,4,4,152,5,3
11,Capital,002,0006 ,0034,345,2,8,137,7,4,113,5,5
11,Capital,002,0006 ,0035,345,3,11,94,5,6,167,11,5
11,Capital,002,0009 ,0036,349,4,11,108,11,9,103,12,5
11,Capital,002,0009 ,0037,349,1,2,102,6,6,121,5,5
11,Capital,002,0009 ,0038,349,1,5,117,11,12,114,4,13
11,Capital,002,0009 ,0039,349,2,12,113,7,9,107,8,6
11,Capital,002,0009 ,0040,349,1,6,85,8,7,117,7,6
11,Capital,002,0009 ,0041,349,4,2,114,10,3,108,12,1
11,Capital,002,0009 ,0042,349,4,5,119,2,8,104,5,6
11,Capital,002,0009 ,0043,349,0,6,102,15,10,111,9,9
11,Capital,002,0009 ,0044,349,2,9,136,11,7,87,5,11
11,Capital,002,0009 ,0045,349,1,6,116,6,5,109,12,8
11,Capital,002,0009 ,0046,349,2,3,105,4,9,107,8,7
11,Capital,002,0009 ,0047,349,3,8,101,6,4,121,8,5
11,Capital,002,0009 ,0048,349,1,8,123,5,11,98,4,7
11,Capital,002,0009 ,0049,349,2,0,114,5,7,122,8,7
11,Capital,002,0009 ,0050,349,0,4,91,4,5,136,8,8
11,Capital,002,0009 ,0051,349,2,5,92,1,9,148,8,7
11,Capital,002,0009 ,0052,349,1,8,96,5,5,120,11,7
11,Capital,002,0009 ,0053,349,2,4,140,4,4,90,13,7
11,Capital,002,0009 ,0054,349,2,6,129,6,2,103,9,5
11,Capital,002,0009 ,0055,349,0,5,113,7,8,102,8,4
11,Capital,002,0009 ,0056,349,3,4,81,8,4,141,11,9
11,Capital,002,0009 ,0057,349,3,5,140,5,5,87,13,9
11,Capital,002,0009 ,0058,349,2,3,97,5,5,127,3,7
11,Capital,002,0009 ,0059,349,2,2,119,7,4,113,3,6
11,Capital,002,0009 ,0060,349,1,8,124,10,3,106,5,11
11,Capital,002,0009 ,0061,349,1,9,88,6,4,120,6,7
11,Capital,002,0009 ,0062,349,1,3,139,12,6,87,11,5
11,Capital,002,0009 ,0063,349,3,9,78,6,6,142,5,5
11,Capital,002,0009 ,0064,349,0,1,110,5,8,110,11,4
11,Capital,002,0009 ,0065,349,1,2,93,8,5,147,5,3
11,Capital,002,0009 ,0066,349,2,5,90,6,12,125,13,6
11,Capital,002,0009 ,0067,349,1,5,112,7,11,116,7,3
11,Capital,002,0009 ,0068,349,2,6,97,10,7,107,7,9
11,Capital,002,0009 ,0069,349,0,5,115,10,5,111,9,8
11,Capital,002,0009 ,0070,349,3,5,106,8,8,117,10,9
11,Capital,002,0009 ,0071,349,0,5,116,3,5,123,9,4
11,Capital,002,0009 ,0072,349,2,7,103,8,4,112,5,11
11,Capital,002,0009 ,0073,349,2,3,125,6,12,98,7,1
11,Capital,002,0009 ,0074,349,3,8,103,3,7,121,10,6
11,Capital,002,0009 ,0075,349,4,6,106,8,10,130,5,4
11,Capital,002,0009 ,0076,349,4,10,114,10,5,108,6,10
11,Capital,002,0009 ,0077,349,2,7,108,5,14,110,12,6
11,Capital,002,0009 ,0078,349,0,5,103,4,5,109,7,5
11,Capital,002,0009 ,0079,349,2,5,120,12,9,104,7,5
11,Capital,002,0009 ,0080,349,2,7,118,5,5,105,7,10
11,Capital,002,0009 ,0081,349,3,2,124,7,11,106,11,6
11,Capital,002,0009 ,0082,349,1,9,105,6,12,119,7,6
11,Capital,002,0009 ,0083,349,3,5,123,8,6,103,6,4
11,Capital,002,0009 ,0084,349,2,7,129,9,5,87,6,8
11,Capital,002,0009 ,0085,349,4,7,115,8,2,112,8,9
11,Capital,002,0009 ,0086,349,3,3,115,6,7,96,11,8
11,Capital,002,0009 ,0087,349,4,6,103,3,4,137,6,3
11,Capital,002,0009 ,0088,349,2,4,110,3,4,125,3,10
11,Capital,002,0009 ,0089,349,4,4,99,6,12,112,4,7
11,Capital,002,0009 ,0090,349,2,7,107,10,9,15,11,4
11,Capital,002,0009 ,0091,349,1,5,104,8,4,130,6,11
11,Capital,002,0009 ,0092,349,1,5,104,5,9,122,7,12
11,Capital,002,0009 ,0093,349,4,2,128,9,9,102,8,4
11,Capital,002,0009 ,0094,349,2,5,93,10,9,117,13,10
11,Capital,002,0009 ,0095,349,2,6,104,16,6,115,8,6
11,Capital,002,0009 ,0096,349,8,2,106,12,4,117,4,7
11,Capital,002,0009 ,0097,349,1,8,120,4,9,113,10,7
11,Capital,002,0009 ,0098,349,2,5,128,9,7,82,11,12
11,Capital,002,0009 ,0099,349,0,5,111,5,12,109,5,8
11,Capital,002,0009 ,0100,349,3,6,114,10,9,117,8,5
11,Capital,002,0009 ,0101,349,1,4,106,10,8,109,4,7
11,Capital,002,0009 ,0102,349,2,9,119,3,4,99,8,9
11,Capital,002,0009 ,0103,349,3,4,102,7,4,121,5,11
11,Capital,002,0009 ,0104,349,0,5,99,8,2,153,7,8
11,Capital,002,0009 ,0105,349,2,4,110,11,6,108,4,6
11,Capital,002,0009 ,0106,349,2,5,98,7,6,120,14,9
11,Capital,002,0009 ,0107,349,1,10,99,7,5,122,10,6
11,Capital,002,0009 ,0108,349,2,5,110,7,6,117,6,8
11,Capital,002,0009 ,0109,349,3,5,120,7,5,90,5,9
11,Capital,002,0009 ,0110,349,3,3,115,5,2,129,4,8
11,Capital,002,0009 ,0111,349,1,7,126,6,16,90,5,11
11,Capital,002,0009 ,0112,349,2,6,120,6,3,110,10,12
11,Capital,002,0009 ,0113,349,3,12,109,7,11,109,6,6
11,Capital,002,0009 ,0114,349,2,5,92,13,16,127,4,7
11,Capital,002,0009 ,0115,349,1,6,118,13,12,101,6,9
11,Capital,002,0009 ,0116,349,2,9,120,7,8,93,8,7
11,Capital,002,0009 ,0117,349,2,2,115,8,7,107,11,10
11,Capital,002,0009 ,0118,349,1,6,118,7,7,105,4,7
11,Capital,002,0009 ,0119,348,1,2,100,13,7,138,3,2
11,Capital,002,0009 ,0120,348,1,2,102,9,2,114,8,5
11,Capital,002,0009 ,0121,348,3,5,123,11,6,81,8,9
11,Capital,002,0009 ,0122,348,3,6,130,12,6,93,11,6
11,Capital,002,0009 ,0123,348,2,3,104,5,13,121,5,5
11,Capital,002,0009 ,0124,348,4,9,91,9,4,116,11,7
11,Capital,002,0009 ,0125,348,2,3,114,5,7,104,6,7
11,Capital,002,0009 ,0126,348,2,3,88,4,9,131,11,4
11,Capital,002,0009 ,0127,348,1,11,129,5,8,101,9,7
11,Capital,002,0009 ,0128,348,4,6,120,10,10,94,6,6
11,Capital,002,0009 ,0129,348,1,3,82,5,6,140,8,8
11,Capital,002,0009 ,0130,348,0,7,111,6,5,113,13,6
11,Capital,002,0009 ,0131,348,5,8,116,4,11,100,4,8
11,Capital,002,0009 ,0132,348,5,7,136,9,8,76,10,4
11,Capital,002,0009 ,0133,348,4,3,110,7,7,86,7,12
11,Capital,002,0009 ,0134,348,4,6,119,5,5,114,9,9
11,Capital,002,0009 ,0135,348,1,3,104,7,12,100,8,9
11,Capital,002,0009 ,0136,348,2,9,114,8,10,102,4,6
11,Capital,002,0009 ,0137,348,4,6,126,8,8,106,6,5
11,Capital,002,0009 ,0138,348,4,8,100,7,10,108,11,4
11,Capital,002,0009 ,0139,348,1,10,122,10,6,96,5,6
11,Capital,002,0009 ,0140,348,0,5,104,10,10,127,8,12
11,Capital,002,0009 ,0141,348,1,10,101,11,10,114,6,5
11,Capital,002,0009 ,0142,348,2,3,106,10,5,118,5,5
11,Capital,002,0009 ,0143,348,2,9,99,9,7,102,8,8
11,Capital,002,0009 ,0144,348,4,5,101,9,12,96,9,8
11,Capital,002,0009 ,0145,348,0,8,120,6,7,117,13,9
11,Capital,002,0009 ,0146,348,2,6,127,7,13,96,2,19
11,Capital,002,0009 ,0147,348,5,9,106,7,13,111,7,6
11,Capital,002,0009 ,0148,348,1,2,127,8,4,88,10,9
11,Capital,002,0009 ,0149,348,3,2,102,7,12,114,11,2
11,Capital,002,0009 ,0150,348,4,8,116,9,11,99,4,11
11,Capital,002,0009 ,0151,348,4,0,118,4,5,100,2,4
11,Capital,002,0009 ,0152,348,1,6,117,7,8,115,4,5
11,Capital,002,0009 ,0153,348,0,4,116,3,12,109,8,9
11,Capital,002,0009 ,0154,348,2,3,114,7,7,93,7,14
11,Capital,002,0009 ,0155,348,3,0,97,8,5,129,10,4
11,Capital,002,0009 ,0156,348,3,4,116,3,7,118,8,6
11,Capital,002,0009 ,0157,348,1,2,117,5,10,126,4,7
11,Capital,002,0010 ,0158,348,1,5,127,8,9,108,6,5
11,Capital,002,0010 ,0159,350,3,8,123,10,15,99,7,10
11,Capital,002,0010 ,0160,349,1,3,119,11,6,120,6,6
11,Capital,002,0010 ,0161,349,4,6,122,7,13,98,7,8
11,Capital,002,0010 ,0162,349,0,3,116,4,11,114,8,11
11,Capital,002,0010 ,0163,349,2,4,90,8,4,144,8,0
11,Capital,002,0010 ,0164,349,0,5,135,10,12,92,5,10
11,Capital,002,0010 ,0165,349,3,4,125,4,5,96,5,7
11,Capital,002,0010 ,0166,349,2,6,116,5,9,110,5,4
11,Capital,002,0010 ,0167,349,0,8,112,5,10,125,7,9
11,Capital,002,0010 ,0168,349,0,9,118,13,8,103,7,5
11,Capital,002,0010 ,0169,349,3,7,119,12,4,93,8,10
11,Capital,002,0010 ,0170,349,2,6,102,10,10,126,11,6
11,Capital,002,0010 ,0171,349,0,9,106,12,10,127,3,7
11,Capital,002,0010 ,0172,349,4,6,105,6,10,110,13,6
