codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0060,0071,0072,0165,0169,0501,0522,0529
14,Guaraní,013,0068B,1950,358,4,0,1,0,0,0,1,1,51,195,0,0
14,Guaraní,013,0068B,1951,355,7,3,9,3,0,0,1,0,38,146,8,2
14,Guaraní,013,0068B,1952,353,29,0,9,4,1,1,1,1,38,135,2,4
14,Guaraní,013,0068B,1953,354,0,5,0,0,0,6,2,3,31,0,2,3
14,Guaraní,013,0068B,1954,352,12,1,2,0,1,3,2,1,35,142,2,2
14,Guaraní,013,0068B,1955,352,6,3,0,1,2,4,1,2,0,134,4,0
14,Guaraní,013,0068B,1956,266,5,1,6,1,0,0,1,0,34,102,0,5
14,Guaraní,013,0068B,1957,269,22,0,10,1,1,1,1,0,40,104,6,2
14,Guaraní,013,0068C,1958,353,36,4,5,1,1,1,2,1,56,165,0,5
14,Guaraní,013,0068C,1959,352,34,0,10,6,1,0,0,0,76,155,0,0
14,Guaraní,013,0068C,1960,353,43,0,18,0,0,0,4,90,1,129,0,0
14,Guaraní,013,0068C,1961,186,10,1,5,3,0,0,0,1,41,82,2,2
14,Guaraní,013,0068C,1962,188,10,1,6,0,0,0,0,0,45,69,1,2
14,Guaraní,013,0068D,1963,354,44,3,8,0,0,0,2,1,80,127,0,8
14,Guaraní,013,0068D,1964,353,6,2,14,0,0,3,3,1,70,142,2,4
14,Guaraní,013,0068D,1965,351,24,0,11,0,0,0,0,5,64,158,5,2
14,Guaraní,013,0068D,1966,352,21,0,10,0,0,0,0,2,79,150,10,8
14,Guaraní,013,0068D,1967,350,17,0,2,6,0,3,1,1,60,185,6,6
14,Guaraní,013,0068D,1968,351,23,3,13,1,0,2,1,1,69,165,7,4
14,Guaraní,013,0068D,1969,350,13,0,7,8,0,0,2,0,74,140,1,6
14,Guaraní,013,0068D,1970,352,10,0,13,2,0,0,2,0,37,192,4,3
14,Guaraní,013,0068D,1971,350,13,0,12,0,0,0,4,0,80,174,10,0
14,Guaraní,013,0068D,1972,183,5,0,6,2,0,1,0,2,26,94,1,2
14,Guaraní,013,0068D,1973,183,0,0,12,0,0,0,0,0,41,81,5,0
