codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0022,0101,0103,0111,0200
03,Capital                                 ,001,0001 ,0001,759,12,12,16,10,184,112,8,206
03,Capital                                 ,001,0001 ,0002,757,12,5,30,14,190,92,10,208
03,Capital                                 ,001,0001 ,0003,757,8,5,22,16,168,84,10,188
03,Capital                                 ,001,0001 ,0004,757,15,9,20,14,160,90,10,190
03,Capital                                 ,001,0002 ,0005,819,9,5,12,12,228,160,4,184
03,Capital                                 ,001,0002 ,0006,819,12,12,22,6,214,166,18,180
03,Capital                                 ,001,0002 ,0007,818,15,11,12,6,216,152,22,184
03,Capital                                 ,001,0002 ,0008,818,11,5,14,14,230,166,20,164
03,Capital                                 ,001,0002 ,0009,818,15,13,16,12,204,150,8,200
03,Capital                                 ,001,0002 ,0010,818,10,10,12,10,216,192,8,182
03,Capital                                 ,001,0002 ,0011,818,10,9,12,6,216,170,10,176
03,Capital                                 ,001,0002 ,0012,817,8,11,12,12,208,164,6,182
03,Capital                                 ,001,0002 ,0013,817,8,4,22,6,204,160,16,180
03,Capital                                 ,001,0003 ,0014,850,16,11,14,6,260,152,14,172
03,Capital                                 ,001,0003 ,0015,850,8,16,22,10,264,176,18,142
03,Capital                                 ,001,0003 ,0016,850,9,12,12,6,244,164,14,158
03,Capital                                 ,001,0003 ,0017,850,10,15,12,6,214,166,24,150
03,Capital                                 ,001,0003 ,0018,850,10,12,18,8,234,178,8,134
03,Capital                                 ,001,0003 ,0019,850,10,14,14,12,248,154,34,188
03,Capital                                 ,001,0003 ,0020,850,5,23,18,6,242,174,8,162
03,Capital                                 ,001,0003 ,0021,849,6,12,16,14,236,172,12,164
03,Capital                                 ,001,0003 ,0022,849,7,19,18,6,212,176,12,164
03,Capital                                 ,001,0003 ,0023,849,4,0,10,16,214,180,14,156
03,Capital                                 ,001,0003 ,0024,849,7,21,14,4,238,148,8,154
03,Capital                                 ,001,0003 ,0025,848,9,12,14,10,216,132,24,188
03,Capital                                 ,001,0003 ,0026,848,8,11,12,8,224,158,10,180
03,Capital                                 ,001,0003 ,0027,848,6,12,16,10,212,154,18,188
03,Capital                                 ,001,0003 ,0028,848,4,9,28,6,274,168,14,148
03,Capital                                 ,001,0003 ,0029,848,6,6,10,20,214,164,12,190
03,Capital                                 ,001,0003 ,0030,848,2,9,22,8,228,158,18,184
03,Capital                                 ,001,0003 ,0031,848,8,8,16,14,200,172,22,202
03,Capital                                 ,001,0003 ,0032,848,12,10,10,14,254,174,12,162
03,Capital                                 ,001,0003 ,0033,848,9,7,16,12,256,168,22,150
03,Capital                                 ,001,0003 ,0034,848,15,6,12,6,240,244,6,130
03,Capital                                 ,001,0003 ,0035,848,8,10,14,10,252,196,24,170
03,Capital                                 ,001,0003 ,0036,848,8,10,14,8,218,182,14,166
03,Capital                                 ,001,0003 ,0037,848,7,11,16,10,252,156,6,162
03,Capital                                 ,001,0003 ,0038,848,5,4,10,12,250,150,12,188
03,Capital                                 ,001,0003 ,0039,848,12,6,12,12,244,180,10,138
03,Capital                                 ,001,0003 ,0040,848,4,17,14,8,258,140,12,158
03,Capital                                 ,001,0003 ,0041,424,2,3,4,4,126,82,4,82
03,Capital                                 ,001,0003 ,0042,424,2,7,5,7,118,85,0,87
03,Capital                                 ,001,0004 ,0041,374,8,7,2,3,80,70,3,72
03,Capital                                 ,001,0004 ,0042,374,1,5,3,3,71,57,4,93
03,Capital                                 ,001,0004 ,0043,802,6,12,12,14,188,144,6,182
03,Capital                                 ,001,0004 ,0044,802,15,6,8,8,214,130,8,184
03,Capital                                 ,001,0004 ,0045,802,12,9,22,12,174,118,10,210
03,Capital                                 ,001,0004 ,0046,802,10,10,14,12,222,134,4,166
03,Capital                                 ,001,0004 ,0047,802,12,10,18,16,190,120,4,200
03,Capital                                 ,001,0004 ,0048,427,5,4,10,3,97,60,5,85
03,Capital                                 ,001,0004 ,0049,427,0,1,9,6,92,81,4,101
03,Capital                                 ,001,0005 ,0048,420,2,8,7,5,85,67,4,77
03,Capital                                 ,001,0005 ,0049,420,3,7,4,5,110,68,4,59
03,Capital                                 ,001,0005 ,0050,834,1,4,10,10,222,136,10,170
03,Capital                                 ,001,0005 ,0051,834,14,15,16,4,224,168,4,164
03,Capital                                 ,001,0005 ,0052,834,6,11,16,8,240,166,4,140
03,Capital                                 ,001,0005 ,0053,833,11,8,14,8,272,160,18,150
03,Capital                                 ,001,0005 ,0054,833,15,6,14,14,220,166,4,158
03,Capital                                 ,001,0005 ,0055,833,8,9,18,8,236,182,6,130
03,Capital                                 ,001,0005 ,0056,833,8,11,10,4,260,158,6,146
03,Capital                                 ,001,0005 ,0057,833,5,18,16,8,246,174,8,130
03,Capital                                 ,001,0005 ,0058,833,7,6,12,6,244,170,8,120
03,Capital                                 ,001,0005 ,0059,413,4,6,4,3,119,71,2,85
03,Capital                                 ,001,0005 ,0060,413,1,5,1,3,126,77,2,68
03,Capital                                 ,001,0005 ,0061,413,2,2,4,1,139,76,2,65
03,Capital                                 ,001,0006 ,0059,427,6,2,8,5,82,79,3,87
03,Capital                                 ,001,0006 ,0060,426,7,2,2,0,92,89,7,85
03,Capital                                 ,001,0006 ,0061,426,4,5,4,7,82,92,2,72
03,Capital                                 ,001,0006 ,0062,855,6,10,20,6,206,168,14,188
