codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0203,0503,0520,0539,0553,0566
17,Capital,001,0001A,1001,350,13,2,5,21,22,118,22,15,21
17,Capital,001,0001A,1002,350,5,1,2,14,12,131,25,19,40
17,Capital,001,0001A,1003,350,4,3,7,19,13,137,24,8,33
17,Capital,001,0001A,1004,350,5,2,4,16,16,155,19,8,25
17,Capital,001,0001A,1005,350,4,1,8,20,17,113,43,19,25
17,Capital,001,0001A,1006,350,8,3,5,19,10,132,26,19,30
17,Capital,001,0001A,1007,350,4,2,5,26,26,117,26,10,30
17,Capital,001,0001A,1008,350,4,5,1,10,13,142,28,14,25
17,Capital,001,0001A,1009,350,4,2,9,21,17,128,28,15,32
17,Capital,001,0001A,1010,350,5,5,3,14,11,135,21,21,28
17,Capital,001,0001A,1011,350,11,2,2,20,12,136,30,12,39
17,Capital,001,0001A,1012,350,3,4,8,18,18,124,28,11,29
17,Capital,001,0001A,1013,350,7,1,3,22,23,144,29,14,23
17,Capital,001,0001A,1014,350,4,8,4,20,13,125,28,14,27
17,Capital,001,0001A,1015,350,3,3,3,18,13,142,23,16,27
17,Capital,001,0001A,1016,100,1,1,1,5,5,43,3,5,8
17,Capital,001,0001B,1017,350,10,0,3,17,9,108,19,10,29
17,Capital,001,0001B,1018,350,1,5,2,14,3,116,15,18,32
17,Capital,001,0001B,1019,350,5,2,2,20,6,137,15,7,25
17,Capital,001,0001B,1020,350,3,3,2,10,10,128,22,10,21
17,Capital,001,0001B,1021,350,5,2,4,20,8,132,24,11,18
17,Capital,001,0001B,1022,312,4,2,4,16,12,107,14,12,23
17,Capital,001,0001C,1023,350,4,1,6,24,11,141,18,13,19
17,Capital,001,0001C,1024,350,7,2,5,14,15,137,21,10,25
17,Capital,001,0001C,1025,350,4,3,3,16,9,157,20,10,19
17,Capital,001,0001C,1026,350,3,1,1,19,8,150,20,11,16
17,Capital,001,0001C,1027,350,3,4,4,17,11,148,29,7,21
17,Capital,001,0001C,1028,350,1,0,4,22,13,130,20,13,23
17,Capital,001,0001C,1029,350,8,1,3,17,16,147,20,9,22
17,Capital,001,0001C,1030,350,3,4,2,23,13,114,18,22,18
17,Capital,001,0001C,1031,350,2,2,3,18,8,139,24,10,34
17,Capital,001,0001C,1032,350,3,3,6,13,11,136,14,10,37
17,Capital,001,0001C,1033,350,2,3,1,18,17,132,18,4,27
17,Capital,001,0001C,1034,127,4,1,1,4,5,54,8,2,11
17,Capital,001,0001D,1035,350,4,3,3,23,15,124,24,13,24
17,Capital,001,0001D,1036,350,4,4,4,9,9,158,21,12,20
17,Capital,001,0001D,1037,350,3,4,5,23,9,136,22,9,21
17,Capital,001,0001D,1038,350,4,1,3,15,10,132,25,20,27
17,Capital,001,0001D,1039,350,7,4,4,7,15,146,26,12,34
17,Capital,001,0001D,1040,350,7,4,5,24,13,141,9,13,25
17,Capital,001,0001D,1041,350,3,2,5,22,7,145,16,17,22
17,Capital,001,0001D,1042,350,5,1,5,15,10,124,31,16,30
17,Capital,001,0001D,1043,350,4,0,0,24,20,134,24,11,26
17,Capital,001,0001D,1044,350,2,4,7,20,8,131,25,12,30
17,Capital,001,0001D,1045,196,1,0,2,10,7,82,12,6,11
17,Capital,001,0001D,1046,197,2,3,2,9,10,69,15,11,20
17,Capital,001,0001E,1047,350,2,6,6,21,20,113,31,10,44
17,Capital,001,0001E,1048,350,5,2,7,19,20,107,36,6,44
17,Capital,001,0001E,1049,350,3,3,9,17,24,135,24,14,32
17,Capital,001,0001E,1050,350,3,2,4,18,25,115,33,5,35
17,Capital,001,0001E,1051,350,1,4,5,13,21,114,36,3,38
17,Capital,001,0001E,1052,350,0,5,8,15,29,119,44,11,24
17,Capital,001,0001E,1053,350,3,4,12,8,18,120,38,11,36
17,Capital,001,0001E,1054,349,7,5,3,19,18,120,33,8,38
17,Capital,001,0001E,1055,350,2,4,4,20,19,110,31,15,39
17,Capital,001,0001E,1056,351,3,0,6,21,14,129,24,8,28
17,Capital,001,0001E,1057,351,7,4,7,26,19,112,32,11,26
17,Capital,001,0001E,1058,126,3,0,1,7,8,35,14,0,24
17,Capital,001,0001F,1059,350,0,8,0,20,11,120,28,18,41
17,Capital,001,0001F,1060,350,3,2,1,17,11,152,21,19,27
17,Capital,001,0001F,1061,350,3,2,8,20,12,136,24,18,42
17,Capital,001,0001F,1062,350,3,2,2,16,15,140,18,22,25
17,Capital,001,0001F,1063,350,7,5,6,22,22,142,13,14,38
17,Capital,001,0001F,1064,351,3,4,6,16,26,144,20,9,29
17,Capital,001,0001F,1065,350,5,2,5,16,20,140,31,9,38
17,Capital,001,0001F,1066,350,4,1,5,15,11,150,22,18,34
17,Capital,001,0001F,1067,350,4,1,1,22,19,132,22,17,36
17,Capital,001,0001F,1068,350,6,3,3,18,14,138,30,9,35
17,Capital,001,0001F,1069,350,2,1,3,6,25,139,31,20,34
17,Capital,001,0001F,1070,350,4,3,7,18,12,151,24,13,22
17,Capital,001,0001F,1071,350,7,0,4,14,15,161,16,17,30
17,Capital,001,0001F,1072,350,2,3,2,17,20,129,21,11,31
17,Capital,001,0001F,1073,350,0,0,3,17,22,153,23,18,23
17,Capital,001,0001F,1074,350,2,0,6,17,16,142,14,19,27
17,Capital,001,0001F,1075,350,4,0,3,18,14,140,22,10,37
17,Capital,001,0001F,1076,350,4,0,4,9,17,162,11,20,36
17,Capital,001,0001F,1077,350,9,0,3,13,17,140,25,15,32
17,Capital,001,0001F,1078,350,6,0,9,20,16,140,33,11,28
17,Capital,001,0001F,1079,350,12,0,7,23,20,125,35,12,38
17,Capital,001,0001F,1080,350,7,0,11,15,18,117,21,25,30
17,Capital,001,0001F,1081,350,6,0,7,21,16,119,27,24,30
17,Capital,001,0001F,1082,350,5,0,3,16,17,141,26,13,46
17,Capital,001,0001F,1083,350,7,0,7,21,15,141,32,19,31
17,Capital,001,0001F,1084,350,10,2,1,11,11,133,29,21,36
17,Capital,001,0001F,1085,342,0,0,6,25,14,132,22,10,33
17,Capital,001,0001G,1086,350,2,6,3,27,20,116,33,18,32
17,Capital,001,0001G,1087,350,3,8,5,23,16,117,38,4,38
17,Capital,001,0001G,1088,350,5,3,4,17,20,136,31,6,28
17,Capital,001,0001G,1089,350,7,7,2,18,22,118,30,6,42
17,Capital,001,0001G,1090,350,4,2,4,14,26,121,26,7,37
17,Capital,001,0001G,1091,350,5,0,6,25,26,141,30,12,32
17,Capital,001,0001G,1092,350,3,2,8,20,19,126,20,16,45
17,Capital,001,0001G,1093,350,3,2,4,22,24,125,30,9,28
17,Capital,001,0001G,1094,350,7,9,3,17,13,121,30,9,36
17,Capital,001,0001G,1095,350,5,3,7,27,16,125,40,12,26
17,Capital,001,0001G,1096,350,4,2,4,23,15,130,20,26,23
17,Capital,001,0001G,1097,350,5,4,4,16,22,124,38,14,36
17,Capital,001,0001G,1098,350,6,2,4,18,20,134,32,12,34
17,Capital,001,0001G,1099,350,3,5,4,18,11,137,31,9,35
17,Capital,001,0001G,1100,350,3,7,5,19,20,111,39,16,31
17,Capital,001,0001G,1101,350,2,3,4,25,22,124,36,11,26
17,Capital,001,0001G,1102,350,4,6,1,24,17,110,26,18,41
17,Capital,001,0001G,1103,350,3,6,4,16,18,113,29,13,44
17,Capital,001,0001G,1104,350,4,13,6,18,14,141,25,5,36
17,Capital,001,0001G,1105,350,6,7,4,16,15,132,36,12,32
17,Capital,001,0001G,1106,350,3,3,9,23,25,118,32,7,25
17,Capital,001,0001G,1107,221,7,4,8,13,13,82,17,5,16
17,Capital,001,0002A,1108,350,2,0,6,24,21,120,25,8,43
17,Capital,001,0002A,1109,350,5,2,6,26,23,126,28,9,41
17,Capital,001,0002A,1110,350,4,6,5,26,22,129,32,9,31
17,Capital,001,0002A,1111,350,6,2,5,21,17,117,29,8,36
17,Capital,001,0002A,1112,350,3,8,7,36,21,120,38,9,30
17,Capital,001,0002A,1113,350,11,8,6,31,17,120,29,9,35
17,Capital,001,0002A,1114,350,2,5,5,16,14,119,44,9,35
17,Capital,001,0002A,1115,350,2,7,4,23,16,134,31,11,35
17,Capital,001,0002A,1116,350,3,0,6,23,19,124,36,10,34
17,Capital,001,0002A,1117,350,6,2,5,14,27,132,32,9,44
17,Capital,001,0002A,1118,350,4,5,5,20,22,121,35,3,40
17,Capital,001,0002A,1119,350,4,4,4,15,21,117,33,15,41
17,Capital,001,0002A,1120,350,4,3,14,13,27,125,32,6,32
17,Capital,001,0002A,1121,350,4,3,1,12,17,113,42,15,36
17,Capital,001,0002A,1122,350,1,3,2,24,20,137,28,18,38
17,Capital,001,0002A,1123,350,4,3,9,18,22,120,30,10,40
17,Capital,001,0002A,1124,350,5,5,6,18,18,109,33,10,44
17,Capital,001,0002A,1125,350,5,2,10,17,21,106,40,11,38
17,Capital,001,0002A,1126,350,6,9,1,20,18,95,44,15,42
17,Capital,001,0002A,1127,350,4,9,9,28,15,117,32,8,30
17,Capital,001,0002A,1128,328,5,3,5,11,22,122,30,12,29
17,Capital,001,0002B,1129,350,5,1,3,13,22,110,41,10,26
17,Capital,001,0002B,1130,350,8,0,5,19,20,115,36,12,29
17,Capital,001,0002B,1131,350,11,2,4,20,15,92,32,13,30
17,Capital,001,0002B,1132,350,5,2,7,23,28,113,22,14,32
