codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0002,0003,0005,0006,0008,0009,0012,0019,0020,0033,0036,0040,0044,0047,0048,0050,0056,0120,0289,0290,0291,0292,0293,0543,0545,0586,0587
05,Capital,001,0001 ,0001,450,16,8,2,31,38,1,1,2,6,6,4,4,1,37,4,20,17,0,1,14,6,20,15,19,1,3,5,2,12,24
05,Capital,001,0001 ,0002,450,6,15,3,21,37,3,5,2,2,6,3,1,7,20,5,8,22,2,2,2,4,18,19,9,4,4,5,9,28,27
05,Capital,001,0001 ,0003,450,16,4,2,17,40,5,1,1,5,5,8,2,6,28,7,14,5,2,6,11,4,9,27,14,2,4,4,2,29,19
05,Capital,001,0001 ,0004,450,0,0,4,22,32,4,0,7,9,9,0,3,2,20,5,13,10,0,4,6,6,10,25,8,7,3,5,12,19,23
05,Capital,001,0001 ,0005,450,0,0,2,17,50,6,0,8,3,2,10,10,1,26,6,11,19,4,0,15,3,14,10,6,8,6,0,6,23,18
05,Capital,001,0001 ,0006,450,0,0,1,18,33,0,0,5,21,3,0,6,5,25,9,5,12,3,5,7,10,13,16,13,11,2,5,3,24,18
05,Capital,001,0001 ,0007,450,10,5,1,21,22,3,0,2,2,2,2,3,6,31,5,8,13,5,11,5,5,13,15,25,5,4,1,11,22,16
05,Capital,001,0001 ,0008,450,3,17,1,22,32,2,0,4,5,4,2,4,7,26,14,11,13,4,0,11,6,19,13,27,12,2,4,8,13,9
05,Capital,001,0001 ,0009,450,14,6,3,27,29,2,0,12,4,5,6,1,3,27,8,6,15,4,5,12,6,6,23,8,2,8,2,1,25,21
05,Capital,001,0001 ,0010,450,10,9,2,24,36,5,2,13,20,4,12,3,1,31,3,35,8,1,3,9,4,12,11,13,4,6,2,2,18,18
05,Capital,001,0001 ,0011,450,8,9,1,15,28,1,0,19,1,2,4,4,1,35,5,14,11,5,2,15,9,13,17,7,1,12,9,7,24,11
05,Capital,001,0001 ,0012,416,0,0,5,17,47,4,0,1,11,2,6,3,1,19,8,3,14,5,4,6,3,10,4,25,0,18,2,4,27,9
05,Capital,001,0001 ,0851,450,13,14,3,28,43,3,0,0,5,5,6,1,1,32,7,11,2,2,1,11,3,12,11,24,13,3,0,8,28,21
05,Capital,001,0001 ,0852,450,6,12,3,30,36,4,1,4,5,6,11,2,4,20,1,12,15,13,3,14,11,13,13,7,0,8,7,3,17,29
05,Capital,001,0001 ,0853,450,4,3,0,26,44,9,0,11,0,6,1,7,2,28,10,3,10,3,6,7,4,12,5,17,0,7,8,0,50,24
