codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0036,0038,0047,0148,0149,0150,0187,0188,0330,0332
03,Capital                                 ,001,0006 ,0062,374,0,0,4,2,2,38,36,57,17,20,1,29,11
03,Capital                                 ,001,0006 ,0063,374,32,0,9,0,1,28,21,67,12,36,2,25,10
03,Capital                                 ,001,0006 ,0064,374,0,0,5,7,0,30,21,52,7,48,0,29,11
03,Capital                                 ,001,0006 ,0065,759,23,1,10,6,2,64,64,132,38,74,6,64,28
03,Capital                                 ,001,0006 ,0066,758,18,5,6,8,2,70,46,136,20,126,2,88,28
03,Capital                                 ,001,0006 ,0067,758,52,7,18,18,0,98,44,152,26,60,2,60,36
03,Capital                                 ,001,0006 ,0068,758,53,6,12,46,0,36,58,180,28,50,0,62,32
03,Capital                                 ,001,0006 ,0069,384,3,0,3,3,2,49,28,64,11,42,1,30,12
03,Capital                                 ,001,0006 ,0070,384,20,4,5,0,1,40,25,90,4,29,1,32,9
03,Capital                                 ,001,0006 ,0071,384,27,3,12,3,0,35,23,75,9,36,0,14,18
03,Capital                                 ,001,0006 ,0072,384,2,5,7,5,0,48,21,76,15,20,4,22,20
03,Capital                                 ,001,0007 ,0069,434,4,5,4,6,0,38,47,83,10,18,2,36,19
03,Capital                                 ,001,0007 ,0070,434,0,0,0,8,0,34,22,74,19,36,22,39,15
03,Capital                                 ,001,0007 ,0071,434,25,0,6,6,0,28,34,94,16,21,0,22,20
03,Capital                                 ,001,0007 ,0072,434,6,1,9,2,0,31,51,85,11,22,1,24,26
03,Capital                                 ,001,0007 ,0073,865,14,2,10,10,6,98,92,178,14,56,4,56,52
03,Capital                                 ,001,0007 ,0074,865,6,12,24,16,0,94,86,142,16,44,4,120,44
03,Capital                                 ,001,0007 ,0075,865,23,8,12,8,6,76,56,136,52,100,8,68,52
03,Capital                                 ,001,0007 ,0076,865,41,7,6,10,2,82,94,200,18,58,6,48,22
03,Capital                                 ,001,0007 ,0077,865,2,7,10,18,12,90,50,200,22,100,4,66,38
03,Capital                                 ,001,0007 ,0078,865,37,0,14,16,10,78,80,158,34,92,10,60,30
03,Capital                                 ,001,0007 ,0079,865,28,8,16,6,2,114,56,148,32,72,4,72,38
03,Capital                                 ,001,0007 ,0080,865,25,4,10,14,2,78,60,164,28,126,46,82,36
03,Capital                                 ,001,0007 ,0081,865,1,0,28,14,8,90,52,146,36,96,6,86,38
03,Capital                                 ,001,0007 ,0082,865,31,11,6,20,2,98,72,140,18,62,4,86,38
03,Capital                                 ,001,0007 ,0083,865,28,8,18,34,10,78,100,172,40,40,6,52,40
03,Capital                                 ,001,0007 ,0084,865,29,9,22,18,6,84,64,168,58,60,2,102,34
03,Capital                                 ,001,0007 ,0085,865,22,16,22,14,2,98,58,152,42,70,6,76,48
03,Capital                                 ,001,0007 ,0086,865,31,4,14,22,0,88,86,168,32,50,6,64,44
03,Capital                                 ,001,0007 ,0087,865,0,0,10,38,6,72,80,142,34,102,2,66,36
03,Capital                                 ,001,0007 ,0088,865,55,14,14,18,4,88,76,186,14,102,4,68,22
03,Capital                                 ,001,0007 ,0089,865,33,30,16,18,6,114,64,184,44,62,10,60,24
03,Capital                                 ,001,0007 ,0090,865,24,7,18,12,6,78,76,202,24,74,2,78,46
03,Capital                                 ,001,0007 ,0091,865,41,0,22,6,0,100,58,140,38,78,10,74,60
03,Capital                                 ,001,0007 ,0092,865,34,0,18,12,4,72,64,158,22,86,14,66,30
03,Capital                                 ,001,0007 ,0093,865,42,13,10,12,4,96,50,168,28,82,8,68,36
03,Capital                                 ,001,0007 ,0094,864,28,2,18,6,0,84,60,198,18,90,4,70,32
03,Capital                                 ,001,0007 ,0095,864,43,13,14,16,4,70,78,146,46,54,14,54,26
03,Capital                                 ,001,0007 ,0096,864,0,0,20,12,2,116,118,94,50,80,8,84,28
03,Capital                                 ,001,0007 ,0097,863,29,7,12,8,2,94,64,114,28,96,4,78,46
03,Capital                                 ,001,0007 ,0098,430,17,8,5,2,0,37,21,83,20,26,1,26,18
03,Capital                                 ,001,0007 ,0099,430,0,0,2,5,2,37,30,67,6,49,1,30,26
03,Capital                                 ,001,0007 ,0100,430,0,0,11,5,3,39,21,95,8,45,0,26,21
03,Capital                                 ,001,0007 ,0101,430,3,7,4,4,0,45,16,88,8,36,6,29,19
03,Capital                                 ,001,0007 ,0102,430,29,6,10,4,0,32,24,79,11,36,0,32,8
03,Capital                                 ,001,0007 ,0103,430,22,4,6,10,0,47,31,98,4,15,3,41,14
03,Capital                                 ,001,0007 ,0104,430,38,2,6,2,0,40,35,54,0,38,2,29,14
03,Capital                                 ,001,0007 ,0105,430,0,0,6,6,2,43,13,72,12,45,1,34,20
03,Capital                                 ,001,0007 ,0106,430,19,6,6,3,0,42,33,82,13,29,0,28,14
03,Capital                                 ,001,0008 ,0098,404,9,0,5,1,1,36,39,51,8,44,1,38,14
03,Capital                                 ,001,0008 ,0099,403,29,1,10,6,2,17,17,50,6,45,5,33,24
03,Capital                                 ,001,0008 ,0100,403,0,0,7,3,0,28,32,72,17,41,1,28,23
03,Capital                                 ,001,0008 ,0101,403,4,5,5,0,1,29,46,62,16,35,1,18,18
03,Capital                                 ,001,0008 ,0102,403,27,4,11,2,0,31,26,82,2,41,0,21,13
03,Capital                                 ,001,0008 ,0103,403,7,1,3,2,0,34,30,75,8,36,1,18,17
03,Capital                                 ,001,0008 ,0104,403,67,6,6,3,3,25,23,71,0,43,1,0,14
03,Capital                                 ,001,0008 ,0105,403,6,6,0,2,2,27,55,74,11,26,1,17,18
03,Capital                                 ,001,0008 ,0106,403,0,0,6,5,0,37,31,73,6,25,1,27,17
03,Capital                                 ,001,0008 ,0107,810,4,0,6,10,4,58,102,160,16,86,8,46,44
03,Capital                                 ,001,0008 ,0108,809,17,9,6,8,0,64,84,160,12,104,12,72,46
03,Capital                                 ,001,0008 ,0109,809,24,5,4,8,4,54,102,172,34,70,8,56,44
03,Capital                                 ,001,0008 ,0110,809,46,11,10,8,4,58,104,126,50,68,4,58,40
03,Capital                                 ,001,0008 ,0111,406,0,0,2,0,0,29,27,66,5,47,2,40,16
03,Capital                                 ,001,0008 ,0112,406,0,0,1,5,1,40,23,76,8,36,1,39,14
03,Capital                                 ,001,0008 ,0113,406,0,0,5,4,3,32,34,72,12,41,4,27,17
03,Capital                                 ,001,0008 ,0114,406,5,0,0,0,2,37,31,94,17,32,1,24,8
03,Capital                                 ,001,0008 ,0115,406,0,0,1,6,3,30,37,65,6,45,0,36,17
03,Capital                                 ,001,0008 ,0116,406,0,0,1,2,1,39,32,69,5,52,2,33,13
03,Capital                                 ,001,0008 ,0117,406,7,1,2,6,3,29,38,114,6,24,5,26,6
03,Capital                                 ,001,0008 ,0118,406,14,7,6,4,1,36,32,62,11,49,2,33,20
03,Capital                                 ,001,0008 ,0119,406,3,5,3,4,1,24,67,65,5,33,3,22,19
03,Capital                                 ,001,0008 ,0120,406,0,0,0,3,3,31,41,58,0,53,0,46,15
03,Capital                                 ,001,0009 ,0111,415,32,3,15,4,1,34,19,97,11,37,3,36,7
03,Capital                                 ,001,0009 ,0112,415,0,4,6,7,2,33,22,102,8,40,3,20,11
03,Capital                                 ,001,0009 ,0113,414,7,5,5,8,1,25,20,76,6,42,0,20,13
03,Capital                                 ,001,0009 ,0114,414,30,1,8,3,1,30,40,89,6,18,5,22,11
03,Capital                                 ,001,0009 ,0121,360,23,4,3,4,1,34,23,81,7,45,2,17,10
03,Capital                                 ,001,0009 ,0122,360,22,2,0,5,0,28,24,84,4,50,0,24,14
03,Capital                                 ,001,0009 ,0123,360,25,6,6,1,3,29,20,61,9,40,0,28,3
03,Capital                                 ,001,0009 ,0124,359,0,0,0,25,0,46,23,64,11,0,0,27,0
03,Capital                                 ,001,0009 ,0125,359,0,0,0,0,0,28,18,77,12,30,1,20,17
03,Capayan                                 ,002,0010 ,0115,69,0,0,0,0,0,4,2,14,0,18,0,0,9
03,Capayan                                 ,002,0011 ,0116,235,0,0,1,3,0,7,59,69,3,24,0,0,5
03,Capayan                                 ,002,0011 ,0127,221,25,0,0,0,0,7,48,76,0,1,0,0,3
03,Capayan                                 ,002,0012 ,0117,352,0,0,3,9,0,6,99,47,0,45,2,0,5
03,Capayan                                 ,002,0012 ,0118,351,0,0,0,1,0,14,81,62,3,64,0,8,6
03,Capayan                                 ,002,0012 ,0119,351,2,3,0,8,0,8,110,39,2,44,1,0,12
03,Capayan                                 ,002,0012 ,0128,329,0,0,0,8,0,0,89,59,0,58,2,0,54
03,Capayan                                 ,002,0012 ,0129,328,0,0,1,0,0,21,92,39,5,75,0,0,8
03,Capayan                                 ,002,0012 ,0130,328,3,0,0,10,2,12,97,39,8,58,1,0,4
03,Capayan                                 ,002,0013 ,0120,391,14,5,3,3,0,12,20,71,4,93,7,9,29
03,Capayan                                 ,002,0013 ,0121,390,16,0,1,0,0,11,18,75,10,106,1,8,22
03,Capayan                                 ,002,0013 ,0122,390,31,2,1,4,1,12,31,48,5,110,4,20,31
03,Capayan                                 ,002,0013 ,0123,390,9,0,0,0,0,12,24,57,2,113,2,16,32
03,Capayan                                 ,002,0013 ,0131,378,9,0,0,3,3,22,8,59,10,93,1,11,39
03,Capayan                                 ,002,0013 ,0132,378,0,0,0,1,1,21,17,69,0,86,2,10,0
03,Capayan                                 ,002,0013 ,0133,378,9,3,0,1,3,20,20,62,3,94,0,18,27
03,Capayan                                 ,002,0013 ,0134,378,0,0,0,4,0,21,12,92,0,80,2,12,26
03,Capayan                                 ,002,0014 ,0124,326,23,0,1,1,0,7,83,45,8,35,0,0,7
03,Capayan                                 ,002,0014 ,0125,325,4,2,0,0,1,2,107,65,4,44,1,0,5
03,Capayan                                 ,002,0014 ,0126,325,18,0,1,1,0,3,77,52,2,26,0,1,8
03,Capayan                                 ,002,0014 ,0135,295,0,0,0,0,0,4,96,59,5,34,3,0,6
03,Capayan                                 ,002,0014 ,0136,295,0,0,0,1,0,7,90,65,4,34,0,0,4
03,Capayan                                 ,002,0014 ,0137,295,0,0,0,0,0,9,66,69,0,42,0,0,8
03,Capayan                                 ,002,0015 ,0127,168,0,0,0,1,0,4,27,48,5,18,0,0,7
03,Capayan                                 ,002,0015 ,0138,163,0,0,0,1,0,4,12,47,4,16,1,0,5
03,Capayan                                 ,002,0016 ,0128,318,5,2,1,2,1,9,91,42,5,47,2,0,5
03,Capayan                                 ,002,0016 ,0129,318,7,0,0,1,0,7,104,56,3,43,0,0,7
03,Capayan                                 ,002,0016 ,0139,302,22,0,0,5,0,6,97,56,0,39,3,0,0
03,Capayan                                 ,002,0016 ,0140,301,13,2,0,0,0,6,101,64,3,31,1,0,4
03,Capayan                                 ,002,0017 ,0130,16,0,0,0,0,0,0,3,0,1,1,0,0,0
03,Capayan                                 ,002,0018 ,0131,160,5,0,1,2,0,2,7,30,0,35,1,0,5
03,Capayan                                 ,002,0018 ,0142,129,4,4,0,0,0,3,3,15,0,31,0,0,4
03,Capayan                                 ,002,0019 ,0132,162,8,1,0,2,0,2,10,27,0,34,3,4,6
03,Capayan                                 ,002,0019 ,0143,135,0,0,0,0,1,0,22,27,0,19,0,1,3
03,Capayan                                 ,002,0020 ,0133,221,2,0,0,1,0,1,5,56,1,46,0,0,1
03,Capayan                                 ,002,0021 ,0134,269,21,0,1,0,1,8,26,73,1,37,0,3,12
03,Capayan                                 ,002,0021 ,0145,232,12,0,0,1,1,8,15,38,5,53,2,9,16
03,La Paz                                  ,003,0022 ,0135,128,2,1,0,1,0,3,6,55,5,3,0,0,3
03,La Paz                                  ,003,0023 ,0136,161,1,0,0,0,0,1,50,23,0,16,0,0,4
03,La Paz                                  ,003,0023 ,0147,108,0,0,0,1,0,2,25,23,0,7,0,0,1
03,La Paz                                  ,003,0024 ,0137,323,0,0,0,0,0,0,82,69,5,20,3,7,11
03,La Paz                                  ,003,0024 ,0138,323,0,0,0,4,0,1,70,28,6,19,0,4,6
03,La Paz                                  ,003,0024 ,0148,288,0,0,0,0,0,6,59,45,10,19,2,9,16
03,La Paz                                  ,003,0024 ,0149,287,0,0,0,0,0,0,0,0,0,0,0,0,0
03,La Paz                                  ,003,0025 ,0139,348,8,0,0,1,0,11,42,120,7,19,0,0,12
03,La Paz                                  ,003,0025 ,0140,348,15,4,0,3,0,12,38,139,2,6,0,0,10
03,La Paz                                  ,003,0025 ,0141,347,7,6,0,3,3,10,41,116,8,19,1,0,8
03,La Paz                                  ,003,0025 ,0150,342,24,2,0,0,2,8,48,125,4,17,0,0,16
03,La Paz                                  ,003,0025 ,0151,342,5,4,0,4,0,12,56,124,4,4,0,0,11
03,La Paz                                  ,003,0025 ,0152,342,14,5,0,3,0,12,30,148,1,8,0,0,8
03,La Paz                                  ,003,0026 ,0142,249,7,0,0,2,0,5,42,25,5,13,0,2,10
03,La Paz                                  ,003,0026 ,0143,248,7,0,0,1,0,1,42,31,5,10,1,10,5
03,La Paz                                  ,003,0026 ,0153,386,7,5,0,1,0,0,48,66,0,14,0,8,12
03,La Paz                                  ,003,0027 ,0144,227,0,0,0,2,0,0,0,87,5,4,0,0,2
03,La Paz                                  ,003,0027 ,0154,189,3,1,0,1,0,6,1,69,5,23,0,0,3
03,La Paz                                  ,003,0028 ,0145,256,0,0,0,3,0,6,36,57,3,16,0,0,4
03,La Paz                                  ,003,0028 ,0146,255,15,3,0,4,1,8,15,61,2,16,0,0,6
03,La Paz                                  ,003,0028 ,0155,250,14,6,0,2,1,17,38,59,4,11,0,0,4
03,La Paz                                  ,003,0028 ,0156,250,8,3,0,1,0,10,17,90,0,14,1,0,5
03,La Paz                                  ,003,0029 ,0147,234,5,2,0,2,0,2,58,35,6,9,1,5,4
03,La Paz                                  ,003,0029 ,0157,195,2,2,0,0,0,3,49,33,4,1,1,3,3
03,La Paz                                  ,003,0030 ,0148,426,10,4,0,5,0,19,63,68,12,23,2,11,41
03,La Paz                                  ,003,0030 ,0149,426,5,9,0,3,0,20,61,80,13,27,1,14,24
03,La Paz                                  ,003,0030 ,0150,426,35,0,0,3,4,20,59,78,14,58,1,10,39
03,La Paz                                  ,003,0030 ,0151,426,0,0,0,0,0,0,0,0,0,0,0,0,0
03,La Paz                                  ,003,0030 ,0152,426,17,0,0,6,2,27,83,63,14,23,1,12,18
03,La Paz                                  ,003,0030 ,0153,426,6,0,0,0,1,28,51,58,5,39,0,19,26
03,La Paz                                  ,003,0030 ,0154,426,7,1,0,3,1,28,48,61,10,38,0,23,30
03,La Paz                                  ,003,0030 ,0155,426,21,4,0,6,1,24,49,49,11,39,0,22,28
03,La Paz                                  ,003,0030 ,0158,388,5,1,0,2,1,25,46,48,23,42,2,4,41
03,La Paz                                  ,003,0030 ,0159,388,0,2,0,1,0,23,41,88,9,27,3,6,30
03,La Paz                                  ,003,0030 ,0160,388,0,0,0,3,0,19,30,45,8,35,2,35,31
03,La Paz                                  ,003,0030 ,0161,388,12,2,0,1,1,30,62,69,14,23,2,13,34
03,La Paz                                  ,003,0030 ,0162,388,3,2,0,1,0,24,86,63,9,14,2,13,40
03,La Paz                                  ,003,0030 ,0163,388,22,3,0,3,0,21,52,65,17,31,3,17,24
03,La Paz                                  ,003,0030 ,0164,388,6,1,0,3,0,17,50,54,13,31,1,8,35
03,La Paz                                  ,003,0030 ,0165,388,0,0,3,3,3,26,72,58,6,15,0,12,44
03,La Paz                                  ,003,0030 ,0166,387,11,5,0,0,3,14,44,57,19,26,0,34,31
03,La Paz                                  ,003,0031 ,0156,267,13,1,0,1,0,3,69,37,2,18,0,0,6
03,La Paz                                  ,003,0031 ,0167,209,6,0,0,1,0,4,47,47,6,3,0,0,1
03,La Paz                                  ,003,0032 ,0157,297,0,0,0,1,0,0,36,67,5,10,2,0,14
03,La Paz                                  ,003,0032 ,0158,297,4,5,0,1,1,5,47,77,2,12,1,2,10
03,La Paz                                  ,003,0032 ,0159,297,16,0,0,0,0,10,57,71,3,15,0,8,7
03,La Paz                                  ,003,0032 ,0168,382,3,0,0,0,2,15,74,115,2,7,0,1,15
03,La Paz                                  ,003,0032 ,0169,381,2,0,0,1,0,18,62,117,7,25,1,1,0
03,Ancasti                                 ,004,0033 ,0160,159,18,0,0,0,1,9,15,39,0,18,1,9,2
03,Ancasti                                 ,004,0033 ,0170,119,14,2,1,0,0,2,9,36,0,17,0,3,0
03,Ancasti                                 ,004,0034 ,0161,242,8,1,1,1,0,13,15,104,5,5,2,4,0
03,Ancasti                                 ,004,0035 ,0162,73,6,0,0,0,0,2,16,29,0,3,1,0,2
03,Ancasti                                 ,004,0036 ,0163,159,0,4,0,1,0,47,14,40,3,25,1,0,2
03,Ancasti                                 ,004,0037 ,0164,227,0,0,0,0,0,1,18,94,4,12,3,0,4
03,Ancasti                                 ,004,0038 ,0165,167,14,0,0,0,0,4,12,54,3,16,1,0,11
03,Ancasti                                 ,004,0038 ,0175,134,14,1,1,1,0,1,5,33,0,15,0,0,8
03,Ancasti                                 ,004,0039 ,0166,130,1,0,0,0,0,3,15,51,0,3,0,0,1
03,Ancasti                                 ,004,0040 ,0167,42,0,0,0,0,0,0,6,14,1,0,0,0,1
03,Ancasti                                 ,004,0041 ,0168,199,16,0,1,1,0,3,34,52,1,6,2,0,12
03,Ancasti                                 ,004,0042 ,0169,269,18,2,0,0,1,9,36,75,3,21,1,0,5
03,Ancasti                                 ,004,0042 ,0179,240,13,5,0,2,1,5,34,63,4,14,0,1,8
03,Ancasti                                 ,004,0043 ,0170,201,6,0,0,1,0,0,24,70,3,13,0,0,5
03,El Alto                                 ,005,0044 ,0171,244,2,2,1,0,0,2,24,122,0,22,2,2,2
03,El Alto                                 ,005,0044A,0172,366,6,3,0,3,0,8,33,134,1,31,1,10,11
03,El Alto                                 ,005,0044A,0182,345,0,0,0,1,0,5,0,138,1,39,0,8,14
03,El Alto                                 ,005,0045 ,0173,204,6,0,1,0,0,4,4,20,0,2,0,0,0
03,El Alto                                 ,005,0046 ,0174,307,0,0,0,5,0,3,25,72,0,17,1,16,12
03,El Alto                                 ,005,0046 ,0184,256,0,0,0,0,0,10,50,33,8,14,2,25,6
03,El Alto                                 ,005,0047 ,0175,128,0,0,0,1,0,0,25,34,0,0,1,1,0
03,El Alto                                 ,005,0048 ,0176,141,0,0,0,1,0,1,22,68,0,2,1,0,4
03,El Alto                                 ,005,0048 ,0186,120,7,0,0,0,0,1,17,51,1,14,0,1,0
03,El Alto                                 ,005,0049 ,0177,234,11,0,0,0,2,4,17,44,15,8,2,6,6
03,El Alto                                 ,005,0049 ,0187,213,7,1,0,0,0,2,13,30,5,5,0,3,5
03,El Alto                                 ,005,0050 ,0178,219,15,0,0,0,0,3,27,36,6,7,2,31,5
03,El Alto                                 ,005,0050 ,0179,219,10,0,0,1,1,4,35,41,4,4,5,25,9
03,El Alto                                 ,005,0050 ,0188,388,20,0,1,3,1,8,51,86,7,22,1,31,11
03,Santa Rosa                              ,006,0051 ,0180,271,20,0,0,7,0,14,11,57,5,59,1,0,9
03,Santa Rosa                              ,006,0051 ,0181,270,14,0,0,8,0,12,9,72,9,44,1,0,13
03,Santa Rosa                              ,006,0051 ,0189,231,0,0,0,4,1,17,9,59,9,37,1,0,11
03,Santa Rosa                              ,006,0051 ,0190,230,8,1,0,3,1,14,2,53,13,54,0,0,13
03,Santa Rosa                              ,006,0052 ,0182,122,0,0,3,0,0,0,17,8,0,37,0,0,3
03,Santa Rosa                              ,006,0053 ,0183,382,5,1,0,1,1,19,21,56,6,112,2,0,76
03,Santa Rosa                              ,006,0053 ,0184,382,0,0,0,2,0,18,24,61,3,124,2,0,2
03,Santa Rosa                              ,006,0053 ,0192,366,5,2,0,2,0,12,20,58,2,126,0,0,8
03,Santa Rosa                              ,006,0053 ,0193,366,0,0,0,2,0,0,24,61,2,83,2,0,15
03,Santa Rosa                              ,006,0054 ,0185,148,11,1,1,2,0,2,17,7,3,58,1,0,1
03,Santa Rosa                              ,006,0055 ,0186,171,3,0,0,10,0,6,16,35,0,36,0,0,3
03,Santa Rosa                              ,006,0056 ,0187,189,0,0,0,1,1,2,36,30,0,50,1,0,9
03,Santa Rosa                              ,006,0057 ,0188,404,4,0,0,1,1,14,19,65,3,112,2,0,8
03,Santa Rosa                              ,006,0057 ,0197,383,47,0,1,3,0,10,19,45,6,133,0,0,3
03,Santa Rosa                              ,006,0058 ,0189,376,16,0,0,34,2,20,56,63,13,56,1,0,11
03,Santa Rosa                              ,006,0058 ,0190,376,7,7,0,38,2,9,48,71,8,41,4,1,13
03,Santa Rosa                              ,006,0058 ,0191,376,12,0,0,25,2,12,55,96,11,46,0,0,12
03,Santa Rosa                              ,006,0058 ,0192,376,23,5,0,21,0,13,62,82,10,43,2,0,12
03,Santa Rosa                              ,006,0058 ,0198,338,28,0,2,32,0,20,25,77,18,45,1,0,15
03,Santa Rosa                              ,006,0058 ,0199,338,14,7,1,38,0,18,32,67,3,35,2,0,20
