codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0063,0501,0504,0506,0514,0527
13,Capital,001,0001 ,0001,347,32,1,0,1,29,28,8,112,20
13,Capital,001,0001 ,0002,347,13,1,0,4,56,24,10,134,18
13,Capital,001,0001 ,0003,347,10,7,1,4,49,20,5,145,22
13,Capital,001,0001 ,0004,347,15,1,1,4,39,29,6,137,28
13,Capital,001,0001 ,0005,347,32,0,0,6,46,27,7,111,25
13,Capital,001,0001 ,0006,347,0,3,0,8,34,18,7,138,24
13,Capital,001,0001 ,0007,347,36,5,2,7,42,24,3,100,23
13,Capital,001,0001 ,0008,347,23,3,0,6,41,28,4,112,31
13,Capital,001,0001 ,0009,347,29,2,1,5,65,21,9,115,28
13,Capital,001,0001 ,0010,347,27,2,2,2,48,25,10,132,9
13,Capital,001,0001 ,0011,347,39,2,0,3,51,22,8,107,28
13,Capital,001,0001 ,0012,346,29,3,0,1,36,32,9,123,28
13,Capital,001,0002 ,0013,301,0,0,1,8,26,16,4,105,21
13,Capital,001,0002 ,0014,302,20,2,0,3,34,22,6,102,21
13,Capital,001,0002 ,0015,302,0,2,0,4,31,8,6,97,13
13,Capital,001,0002 ,0016,301,36,0,1,3,31,18,3,129,20
13,Capital,001,0002 ,0017,301,15,3,0,7,29,16,8,118,15
13,Capital,001,0002 ,0018,302,21,9,0,5,29,14,10,118,18
13,Capital,001,0002 ,0019,301,28,0,0,2,28,22,10,109,19
13,Capital,001,0003 ,0020,318,22,2,1,2,24,11,5,120,13
13,Capital,001,0003 ,0021,319,7,7,2,5,35,11,4,149,20
13,Capital,001,0003 ,0022,318,23,1,3,5,27,18,8,121,17
13,Capital,001,0003 ,0023,318,19,0,0,6,27,24,6,116,18
13,Capital,001,0003 ,0024,318,27,2,0,4,32,19,7,122,19
13,Capital,001,0004 ,0025,310,24,0,0,8,22,16,7,131,16
13,Capital,001,0004 ,0026,309,31,2,0,2,31,11,9,109,20
13,Capital,001,0004 ,0027,309,2,2,0,3,18,11,2,142,14
13,Capital,001,0004 ,0028,309,6,1,0,5,25,4,6,150,19
13,Capital,001,0004 ,0029,309,27,1,1,5,20,10,6,131,12
13,Capital,001,0004 ,0030,309,29,5,1,3,21,22,2,109,13
13,Capital,001,0004 ,0031,309,40,4,2,2,26,14,3,115,10
13,Capital,001,0004 ,0032,309,23,0,0,4,27,8,1,124,13
13,Capital,001,0005 ,0033,320,24,2,0,2,40,20,6,122,15
13,Capital,001,0005 ,0034,319,35,0,0,0,17,15,5,127,9
13,Capital,001,0005 ,0035,319,17,2,1,3,27,14,5,130,21
13,Capital,001,0005 ,0036,319,37,0,0,3,33,15,7,123,11
13,Capital,001,0005 ,0037,319,2,1,0,4,32,11,2,123,14
13,Capital,001,0005 ,0038,318,22,3,1,2,20,17,6,147,10
13,Capital,001,0005 ,0039,319,23,0,1,1,32,14,4,147,13
13,Capital,001,0005 ,0040,319,49,1,0,0,22,11,2,106,22
13,Capital,001,0005 ,0041,319,48,0,1,2,30,11,7,112,20
13,Capital,001,0005 ,0042,319,19,0,0,3,31,15,5,144,15
13,Capital,001,0006 ,0043,348,1,4,0,3,21,18,8,146,0
13,Capital,001,0006 ,0044,348,23,1,1,2,19,13,10,168,15
13,Capital,001,0006 ,0045,348,43,1,0,5,33,11,5,141,14
13,Capital,001,0006 ,0046,348,2,30,0,4,32,15,5,149,13
13,Capital,001,0006 ,0047,348,34,0,0,9,32,6,18,143,28
13,Capital,001,0006 ,0048,348,46,1,0,0,29,15,3,139,14
13,Capital,001,0006 ,0049,349,28,0,0,3,17,13,6,174,0
13,Capital,001,0006 ,0050,347,40,0,3,1,34,15,2,140,18
13,Capital,001,0006 ,0051,347,43,2,0,4,35,18,8,140,16
13,Capital,001,0006 ,0052,347,38,0,2,3,30,26,6,161,25
13,Capital,001,0006 ,0053,347,8,2,0,4,26,12,7,165,19
13,Capital,001,0006 ,0054,347,0,0,2,5,37,15,4,142,18
13,Capital,001,0006 ,0055,347,53,0,0,2,25,18,6,145,17
13,Capital,001,0007 ,0056,332,18,0,0,3,38,23,7,136,24
13,Capital,001,0007 ,0057,331,31,0,0,4,30,20,2,137,26
