codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00036,00037,00055
16,009,Bariloche,03888,076407,0,0,88,10,81,84
16,009,Bariloche,03888,076408,0,0,69,16,79,95
16,009,Bariloche,03888,076409,0,0,92,14,72,87
16,009,Bariloche,03888,076410,0,0,79,23,77,87
16,009,Bariloche,03888,076411,0,0,65,19,82,106
16,009,Bariloche,03889,076412,0,0,38,10,36,51
16,010,Pichi Mahuida,03890,076413,0,0,63,5,122,94
16,010,Pichi Mahuida,03890,076414,0,0,63,3,90,109
16,010,Pichi Mahuida,03890,076415,0,0,59,5,84,114
16,010,Pichi Mahuida,03890,076416,0,0,62,9,87,100
16,010,Pichi Mahuida,03890,076417,0,0,55,4,117,97
16,010,Pichi Mahuida,03890,076418,0,0,37,3,111,113
16,010,Pichi Mahuida,03890,076419,0,0,40,1,106,116
16,010,Pichi Mahuida,03890,076420,0,0,28,3,113,124
16,010,Pichi Mahuida,03890,076421,0,0,40,7,110,108
16,010,Pichi Mahuida,03890,076422,0,0,57,4,95,109
16,010,Pichi Mahuida,03890,076423,0,0,52,1,117,99
16,010,Pichi Mahuida,03890,076424,0,0,56,1,120,96
16,010,Pichi Mahuida,03890,076425,0,0,36,2,103,120
16,010,Pichi Mahuida,03890,076426,0,0,44,5,118,114
16,010,Pichi Mahuida,03890,076427,0,0,53,8,122,84
16,010,Pichi Mahuida,03890,076428,0,0,69,2,89,103
16,010,Pichi Mahuida,03890,076429,0,0,53,2,96,119
16,010,Pichi Mahuida,03890,076430,0,0,41,4,124,110
16,010,Pichi Mahuida,03890,076431,0,0,55,4,80,133
16,010,Pichi Mahuida,03890,076432,0,0,51,0,116,97
16,010,Pichi Mahuida,03890,076433,0,0,35,4,134,108
16,010,Pichi Mahuida,03890,076434,0,0,42,4,108,121
16,010,Pichi Mahuida,03890,076435,0,0,41,3,133,95
16,010,Pichi Mahuida,03890,076436,0,0,54,5,101,109
16,010,Pichi Mahuida,03890,076437,0,0,55,2,86,120
16,010,Pichi Mahuida,03890,076438,0,0,52,3,106,124
16,010,Pichi Mahuida,03890,076439,0,0,2,3,126,115
16,010,Pichi Mahuida,03890,076440,0,0,3,5,129,100
16,010,Pichi Mahuida,03890,076441,0,0,64,7,79,130
16,010,Pichi Mahuida,03890,076442,0,0,35,4,119,116
16,010,Pichi Mahuida,03890,076443,0,0,10,3,105,118
16,010,Pichi Mahuida,03890,076444,0,0,35,5,119,89
16,010,Pichi Mahuida,03890,076445,0,0,0,4,110,110
16,010,Pichi Mahuida,03890,076446,0,0,58,3,115,108
16,010,Pichi Mahuida,03890,076447,0,0,49,6,100,118
16,010,Pichi Mahuida,03890,076448,0,0,42,5,108,121
16,011,Avellaneda,03891,076449,0,0,57,3,88,117
16,011,Avellaneda,03891,076450,0,0,53,1,92,105
16,011,Avellaneda,03891,076451,0,0,60,5,88,123
16,011,Avellaneda,03891,076452,0,0,60,6,68,138
16,011,Avellaneda,03891,076453,0,0,46,3,99,103
16,011,Avellaneda,03891,076454,0,0,48,4,84,136
16,011,Avellaneda,03891,076455,0,0,50,2,96,112
16,011,Avellaneda,03891,076456,0,0,57,5,65,141
16,011,Avellaneda,03891,076457,0,0,56,4,91,119
16,011,Avellaneda,03891,076458,0,0,42,3,94,121
16,011,Avellaneda,03891,076459,0,0,54,3,77,131
16,011,Avellaneda,03891,076460,0,0,0,3,101,118
16,011,Avellaneda,03891,076461,0,0,54,0,96,118
16,011,Avellaneda,03891,076462,0,0,39,3,77,126
16,011,Avellaneda,03891,076463,0,0,1,6,72,136
16,011,Avellaneda,03891,076464,0,0,61,7,70,135
16,011,Avellaneda,03891,076465,0,0,65,5,64,131
16,011,Avellaneda,03891,076466,0,0,0,1,83,137
16,011,Avellaneda,03891,076467,0,0,60,8,84,117
16,011,Avellaneda,03891,076468,0,0,59,4,76,129
16,011,Avellaneda,03891,076469,0,0,71,3,81,115
16,011,Avellaneda,03891,076470,0,0,0,3,74,143
16,011,Avellaneda,03891,076471,0,0,28,7,100,120
16,011,Avellaneda,03891,076472,0,0,44,2,83,117
16,011,Avellaneda,03891,076473,0,0,77,2,74,122
16,011,Avellaneda,03891,076474,0,0,49,2,89,134
16,011,Avellaneda,03891,076475,0,0,58,9,96,105
16,011,Avellaneda,03891,076476,0,0,0,8,79,126
16,011,Avellaneda,03891,101059,0,0,0,0,0,0
16,011,Avellaneda,03892,076477,0,0,46,5,88,136
16,011,Avellaneda,03892,076478,0,0,45,2,126,98
16,011,Avellaneda,03892,076479,0,0,43,3,119,115
16,011,Avellaneda,03892,076480,0,0,58,4,99,115
16,011,Avellaneda,03892,076481,0,0,38,6,104,121
16,011,Avellaneda,03892,076482,0,0,47,3,102,132
16,011,Avellaneda,03892,076483,0,0,47,4,124,122
16,011,Avellaneda,03892,076484,0,0,32,3,142,104
16,011,Avellaneda,03892,076485,0,0,45,6,104,118
16,011,Avellaneda,03892,076486,0,0,39,2,105,118
16,011,Avellaneda,03892,076487,0,0,38,9,102,136
16,011,Avellaneda,03892,076488,0,0,54,3,120,112
16,011,Avellaneda,03892,076489,0,0,57,9,97,114
16,011,Avellaneda,03892,076490,0,0,43,6,122,111
16,011,Avellaneda,03892,076491,0,0,46,5,101,123
16,011,Avellaneda,03892,076492,0,0,48,3,99,118
16,011,Avellaneda,03892,076493,0,0,34,7,122,121
16,011,Avellaneda,03892,076494,0,0,45,3,124,108
16,011,Avellaneda,03893,076495,0,0,50,1,134,93
16,011,Avellaneda,03893,076496,0,0,63,4,122,92
16,011,Avellaneda,03893,076497,0,0,62,3,117,98
16,011,Avellaneda,03893,076498,0,0,65,3,110,93
16,011,Avellaneda,03893,076499,0,0,73,4,118,86
16,011,Avellaneda,03893,076500,0,0,66,2,130,81
16,011,Avellaneda,03893,076501,0,0,73,3,107,91
16,011,Avellaneda,03893,076502,0,0,2,1,123,93
16,011,Avellaneda,03893,076503,0,0,55,4,109,120
16,011,Avellaneda,03893,076504,0,0,77,2,133,66
16,011,Avellaneda,03893,076505,0,0,65,1,107,101
16,011,Avellaneda,03893,076506,0,0,81,0,120,89
16,011,Avellaneda,03893,076507,0,0,59,1,120,91
16,011,Avellaneda,03893,076508,0,0,51,1,115,91
16,011,Avellaneda,03893,076509,0,0,1,3,108,89
16,011,Avellaneda,03893,076510,0,0,68,2,125,92
16,011,Avellaneda,03893,076511,0,0,99,3,111,77
16,011,Avellaneda,03893,076512,0,0,86,3,114,78
16,011,Avellaneda,03893,076513,0,0,60,1,131,100
16,011,Avellaneda,03893,101060,0,0,0,0,0,0
16,011,Avellaneda,03894,076514,0,0,0,4,43,116
16,011,Avellaneda,03894,076515,0,0,66,3,53,130
16,011,Avellaneda,03894,076516,0,0,54,2,64,111
16,011,Avellaneda,03895,076517,0,0,7,0,0,9
16,011,Avellaneda,03896,076518,0,0,41,5,80,139
16,011,Avellaneda,03896,076519,0,0,40,5,86,141
16,011,Avellaneda,03896,101061,0,0,0,0,0,0
16,011,Avellaneda,03897,076520,0,0,21,1,144,145
16,011,Avellaneda,03897,076521,0,0,16,1,139,154
16,011,Avellaneda,03897,076522,0,0,10,3,146,143
16,011,Avellaneda,03897,076523,0,0,8,0,148,132
16,011,Avellaneda,03898,076524,0,0,15,6,141,106
16,011,Avellaneda,03898,076525,0,0,1,4,109,119
16,011,Avellaneda,03898,076526,0,0,34,4,131,111
16,011,Avellaneda,03898,076527,0,0,0,3,114,129
16,011,Avellaneda,03898,076528,0,0,15,9,124,93
16,011,Avellaneda,03898,076529,0,0,37,4,132,89
16,011,Avellaneda,03898,076530,0,0,36,4,125,115
16,011,Avellaneda,03898,076531,0,0,38,6,110,106
16,011,Avellaneda,03898,076532,0,0,36,1,158,92
16,011,Avellaneda,03898,076533,0,0,36,4,132,105
16,011,Avellaneda,03898,076534,0,0,44,8,116,93
16,011,Avellaneda,03899,076535,0,0,5,1,25,16
16,012,General Roca,03900,076536,0,0,42,5,128,94
16,012,General Roca,03900,076537,0,0,48,1,134,97
16,012,General Roca,03900,076538,0,0,35,2,124,112
16,012,General Roca,03900,076539,0,0,38,1,143,98
16,012,General Roca,03900,076540,0,0,40,2,151,82
16,012,General Roca,03900,076541,0,0,5,1,160,102
16,012,General Roca,03900,076542,0,0,49,4,142,83
16,012,General Roca,03900,076543,0,0,31,4,147,96
16,012,General Roca,03900,076544,0,0,42,2,144,93
16,012,General Roca,03900,076545,0,0,29,2,142,107
16,012,General Roca,03900,076546,0,0,44,2,131,105
16,012,General Roca,03900,076547,0,0,34,1,151,81
16,012,General Roca,03901,076548,0,0,65,5,120,99
16,012,General Roca,03901,076549,0,0,62,5,103,101
16,012,General Roca,03901,076550,0,0,79,6,109,96
16,012,General Roca,03901,076551,0,0,1,10,98,93
16,012,General Roca,03901,076552,0,0,59,15,103,85
16,012,General Roca,03901,076553,0,0,65,13,92,109
16,012,General Roca,03901,076554,0,0,82,5,88,109
16,012,General Roca,03901,076555,0,0,97,8,78,105
16,012,General Roca,03901,076556,0,0,84,5,111,92
16,012,General Roca,03901,076557,0,0,57,5,108,104
16,012,General Roca,03901,076558,0,0,74,7,103,98
16,012,General Roca,03901,076559,0,0,77,12,104,92
16,012,General Roca,03901,076560,0,0,66,8,112,95
16,012,General Roca,03901,076561,0,0,79,9,79,117
16,012,General Roca,03901,076562,0,0,80,4,84,100
16,012,General Roca,03901,076563,0,0,86,11,81,108
16,012,General Roca,03901,076564,0,0,75,11,98,95
16,012,General Roca,03901,076565,0,0,73,6,83,123
16,012,General Roca,03901,076566,0,0,81,10,92,92
16,012,General Roca,03901,076567,0,0,75,9,84,108
16,012,General Roca,03901,076568,0,0,71,10,94,107
16,012,General Roca,03901,076569,0,0,75,18,96,86
16,012,General Roca,03901,076570,0,0,68,7,111,110
16,012,General Roca,03901,076571,0,0,99,5,65,106
16,012,General Roca,03901,076572,0,0,79,7,96,103
16,012,General Roca,03901,076573,0,0,67,9,89,111
16,012,General Roca,03901,076574,0,0,59,9,102,98
16,012,General Roca,03901,076575,0,0,89,8,72,107
16,012,General Roca,03901,076576,0,0,72,6,114,100
16,012,General Roca,03901,076577,0,0,89,7,95,83
16,012,General Roca,03901,076578,0,0,57,6,109,116
16,012,General Roca,03901,076579,0,0,57,6,129,89
16,012,General Roca,03901,076580,0,0,60,2,121,94
16,012,General Roca,03901,076581,0,0,67,5,92,114
16,012,General Roca,03901,076582,0,0,72,6,100,111
16,012,General Roca,03901,076583,0,0,77,9,101,94
16,012,General Roca,03901,076584,0,0,79,8,118,96
16,012,General Roca,03901,076585,0,0,73,4,118,93
16,012,General Roca,03901,076586,0,0,72,9,97,113
16,012,General Roca,03901,076587,0,0,54,8,121,92
16,012,General Roca,03901,076588,0,0,76,10,107,95
16,012,General Roca,03901,076589,0,0,87,2,104,102
16,012,General Roca,03901,076590,0,0,77,6,99,98
16,012,General Roca,03901,076591,0,0,91,8,103,90
16,012,General Roca,03901,076592,0,0,56,6,127,110
16,012,General Roca,03901,076593,0,0,71,8,90,106
16,012,General Roca,03901,076594,0,0,93,10,104,83
16,012,General Roca,03901,076595,0,0,45,10,128,112
16,012,General Roca,03901,076596,0,0,75,11,105,102
16,012,General Roca,03901,076597,0,0,80,10,88,83
16,012,General Roca,03901,076598,0,0,57,10,103,110
16,012,General Roca,03901,076599,0,0,81,9,85,100
16,012,General Roca,03901,076600,0,0,67,5,106,99
16,012,General Roca,03901,076601,0,0,67,3,97,109
16,012,General Roca,03901,076602,0,0,84,8,89,107
16,012,General Roca,03901,076603,0,0,66,10,91,115
16,012,General Roca,03901,076604,0,0,60,5,130,93
16,012,General Roca,03901,076605,0,0,92,12,96,86
16,012,General Roca,03901,076606,0,0,66,5,121,86
16,012,General Roca,03901,076607,0,0,66,8,105,103
16,012,General Roca,03901,076608,0,0,60,8,126,87
16,012,General Roca,03901,076609,0,0,83,16,81,94
16,012,General Roca,03901,076610,0,0,60,6,107,103
16,012,General Roca,03901,076611,0,0,77,10,107,108
16,012,General Roca,03901,076612,0,0,69,10,83,97
16,012,General Roca,03901,076613,0,0,79,7,96,104
16,012,General Roca,03901,076614,0,0,63,10,118,73
16,012,General Roca,03901,076615,0,0,2,7,106,111
16,012,General Roca,03901,076616,0,0,74,6,85,111
16,012,General Roca,03901,076617,0,0,67,6,113,103
16,012,General Roca,03901,076618,0,0,79,10,97,98
16,012,General Roca,03901,076619,0,0,56,4,106,108
16,012,General Roca,03901,076620,0,0,71,7,89,110
16,012,General Roca,03901,076621,0,0,80,9,105,82
16,012,General Roca,03901,076622,0,0,65,12,90,98
16,012,General Roca,03901,076623,0,0,90,5,81,104
16,012,General Roca,03901,101062,0,0,0,0,0,0
16,012,General Roca,03901,101063,0,0,0,0,0,0
16,012,General Roca,03901,101064,0,0,0,0,0,0
16,012,General Roca,03902,076624,0,0,46,1,117,96
16,012,General Roca,03902,076625,0,0,50,5,115,99
16,012,General Roca,03902,076626,0,0,50,5,135,70
16,012,General Roca,03902,076627,0,0,0,3,108,106
16,012,General Roca,03902,076628,0,0,35,5,144,79
16,012,General Roca,03902,076629,0,0,49,10,118,93
16,012,General Roca,03902,076630,0,0,35,6,144,89
16,012,General Roca,03902,076631,0,0,45,4,129,93
16,012,General Roca,03902,076632,0,0,1,3,126,84
16,012,General Roca,03902,076633,0,0,2,7,118,107
16,012,General Roca,03902,101065,0,0,0,0,0,0
16,012,General Roca,03903,076634,0,0,60,2,132,79
16,012,General Roca,03903,076635,0,0,49,6,109,89
16,012,General Roca,03903,076636,0,0,59,7,102,86
16,012,General Roca,03903,076637,0,0,1,7,118,100
16,012,General Roca,03903,076638,0,0,63,4,131,76
16,012,General Roca,03903,076639,0,0,47,2,124,100
16,012,General Roca,03903,076640,0,0,63,3,122,79
16,012,General Roca,03903,076641,0,0,51,3,125,78
16,012,General Roca,03903,076642,0,0,50,5,123,70
16,012,General Roca,03903,076643,0,0,58,6,123,84
16,012,General Roca,03903,076644,0,0,49,9,129,77
16,012,General Roca,03903,076645,0,0,49,7,104,97
16,012,General Roca,03903,076646,0,0,65,3,120,86
16,012,General Roca,03903,076647,0,0,55,4,106,87
16,012,General Roca,03903,076648,0,0,53,6,129,81
16,012,General Roca,03903,076649,0,0,52,6,141,86
16,012,General Roca,03903,076650,0,0,49,8,140,82
16,012,General Roca,03903,076651,0,0,48,5,135,79
16,012,General Roca,03904,076652,0,0,63,1,94,129
16,012,General Roca,03904,076653,0,0,45,4,89,135
16,012,General Roca,03904,076654,0,0,37,1,101,96
16,012,General Roca,03904,076655,0,0,51,6,114,112
16,012,General Roca,03904,076656,0,0,0,2,89,142
16,012,General Roca,03904,076657,0,0,57,5,99,104
16,012,General Roca,03904,076658,0,0,72,1,101,110
16,012,General Roca,03905,076659,0,0,30,0,163,79
16,012,General Roca,03905,076660,0,0,44,2,147,79
16,012,General Roca,03905,076661,0,0,12,4,164,81
16,012,General Roca,03905,076662,0,0,58,3,139,81
16,012,General Roca,03905,076663,0,0,42,1,147,72
16,012,General Roca,03905,076664,0,0,46,2,142,78
16,012,General Roca,03905,076665,0,0,49,0,163,64
16,012,General Roca,03905,076666,0,0,47,4,141,79
16,012,General Roca,03905,076667,0,0,52,3,123,77
16,012,General Roca,03905,076668,0,0,43,3,167,65
16,012,General Roca,03905,076669,0,0,44,8,147,62
16,012,General Roca,03905,076670,0,0,38,12,110,75
16,012,General Roca,03905,076671,0,0,55,3,143,67
16,012,General Roca,03905,076672,0,0,50,4,152,69
16,012,General Roca,03905,076673,0,0,53,4,139,60
16,012,General Roca,03905,076674,0,0,50,3,160,78
16,012,General Roca,03906,076675,0,0,56,7,74,123
16,012,General Roca,03906,076676,0,0,59,8,75,130
16,012,General Roca,03906,076677,0,0,57,7,88,129
16,012,General Roca,03906,076678,0,0,54,4,79,146
16,012,General Roca,03906,076679,0,0,48,9,89,127
16,012,General Roca,03906,076680,0,0,62,6,84,126
16,012,General Roca,03906,076681,0,0,57,5,61,148
16,012,General Roca,03906,076682,0,0,63,5,78,126
16,012,General Roca,03906,076683,0,0,45,5,89,133
16,012,General Roca,03906,076684,0,0,39,5,85,136
16,012,General Roca,03906,076685,0,0,66,5,90,125
16,012,General Roca,03906,076686,0,0,61,8,97,118
16,012,General Roca,03906,076687,0,0,52,4,87,123
16,012,General Roca,03906,076688,0,0,45,10,96,118
16,012,General Roca,03906,076689,0,0,62,12,91,112
16,012,General Roca,03906,076690,0,0,74,7,77,125
16,012,General Roca,03906,076691,0,0,48,6,81,144
16,012,General Roca,03906,076692,0,0,63,4,86,115
16,012,General Roca,03906,076693,0,0,54,4,83,136
16,012,General Roca,03906,076694,0,0,41,7,99,116
16,012,General Roca,03906,076695,0,0,57,4,73,141
16,012,General Roca,03906,076696,0,0,9,4,86,126
16,012,General Roca,03906,076697,0,0,43,5,102,120
16,012,General Roca,03906,076698,0,0,41,5,66,140
16,012,General Roca,03906,076699,0,0,0,8,73,146
16,012,General Roca,03906,076700,0,0,49,11,80,142
16,012,General Roca,03906,076701,0,0,59,10,68,161
16,012,General Roca,03906,076702,0,0,62,5,92,117
16,012,General Roca,03906,076703,0,0,54,10,92,115
16,012,General Roca,03906,076704,0,0,47,3,90,142
16,012,General Roca,03906,076705,0,0,26,12,102,127
16,012,General Roca,03906,076706,0,0,1,11,63,136
16,012,General Roca,03906,076707,0,0,39,4,95,150
16,012,General Roca,03906,076708,0,0,68,8,70,134
16,012,General Roca,03906,076709,0,0,48,3,103,122
16,012,General Roca,03906,076710,0,0,0,6,77,138
16,012,General Roca,03906,076711,0,0,47,6,59,156
16,012,General Roca,03906,076712,0,0,27,4,91,133
16,012,General Roca,03906,076713,0,0,62,5,83,125
16,012,General Roca,03906,076714,0,0,50,5,74,138
16,012,General Roca,03906,076715,0,0,60,6,71,134
16,012,General Roca,03906,076716,0,0,50,8,77,131
16,012,General Roca,03906,076717,0,0,4,8,97,115
16,012,General Roca,03906,076718,0,0,70,8,81,123
16,012,General Roca,03906,076719,0,0,40,1,96,136
16,012,General Roca,03906,076720,0,0,1,7,103,103
16,012,General Roca,03906,076721,0,0,51,5,82,129
16,012,General Roca,03906,076722,0,0,54,5,91,123
16,012,General Roca,03906,076723,0,0,65,12,81,131
16,012,General Roca,03906,076724,0,0,73,8,74,125
16,012,General Roca,03906,076725,0,0,54,6,95,140
16,012,General Roca,03906,076726,0,0,2,4,86,147
16,012,General Roca,03906,076727,0,0,61,10,51,167
16,012,General Roca,03906,076728,0,0,0,10,77,130
16,012,General Roca,03906,076729,0,0,48,3,82,140
16,012,General Roca,03906,076730,0,0,36,9,76,154
16,012,General Roca,03906,076731,0,0,49,13,75,130
16,012,General Roca,03906,076732,0,0,56,9,84,127
16,012,General Roca,03906,076733,0,0,68,8,66,136
16,012,General Roca,03906,076734,0,0,57,3,75,137
16,012,General Roca,03906,076735,0,0,27,0,58,81
16,012,General Roca,03906,076736,0,0,57,5,84,154
16,012,General Roca,03906,101066,0,0,0,0,0,0
16,012,General Roca,03906,101067,0,0,0,0,0,0
16,012,General Roca,03907,076737,0,0,85,10,61,126
16,012,General Roca,03907,076738,0,0,74,9,91,118
16,012,General Roca,03907,076739,0,0,101,9,58,117
16,012,General Roca,03907,076740,0,0,85,9,63,135
16,012,General Roca,03907,076741,0,0,81,9,60,127
16,012,General Roca,03907,076742,0,0,73,4,69,124
16,012,General Roca,03907,076743,0,0,88,9,71,114
16,012,General Roca,03907,076744,0,0,83,6,65,118
16,012,General Roca,03907,076745,0,0,82,12,59,125
16,012,General Roca,03907,076746,0,0,80,12,72,120
16,012,General Roca,03907,076747,0,0,61,9,66,127
16,012,General Roca,03907,076748,0,0,93,5,56,107
16,012,General Roca,03907,076749,0,0,67,12,72,112
16,012,General Roca,03907,076750,0,0,79,12,78,108
16,012,General Roca,03907,076751,0,0,76,16,72,107
16,012,General Roca,03907,076752,0,0,93,10,77,114
16,012,General Roca,03907,076753,0,0,90,9,70,101
16,012,General Roca,03907,076754,0,0,78,7,69,132
16,012,General Roca,03907,076755,0,0,93,9,71,110
16,012,General Roca,03907,076756,0,0,92,13,62,113
16,012,General Roca,03907,076757,0,0,96,10,67,115
16,012,General Roca,03907,076758,0,0,0,4,67,101
16,012,General Roca,03907,076759,0,0,107,11,0,0
16,012,General Roca,03907,076760,0,0,0,16,62,114
16,012,General Roca,03907,076761,0,0,85,7,101,99
16,012,General Roca,03907,076762,0,0,84,9,74,106
16,012,General Roca,03907,076763,0,0,78,11,74,123
16,012,General Roca,03907,076764,0,0,94,6,57,122
16,012,General Roca,03907,076765,0,0,77,9,82,119
16,012,General Roca,03907,076766,0,0,91,2,65,132
16,012,General Roca,03907,076767,0,0,78,9,84,110
16,012,General Roca,03907,076768,0,0,62,8,81,135
16,012,General Roca,03907,076769,0,0,73,11,84,105
16,012,General Roca,03907,076770,0,0,75,11,57,127
16,012,General Roca,03907,076771,0,0,55,11,80,142
16,012,General Roca,03907,076772,0,0,76,16,85,110
16,012,General Roca,03907,076773,0,0,83,3,75,115
16,012,General Roca,03907,076774,0,0,94,10,59,109
16,012,General Roca,03907,076775,0,0,97,11,66,110
16,012,General Roca,03907,076776,0,0,81,11,74,124
16,012,General Roca,03907,076777,0,0,97,6,65,121
16,012,General Roca,03907,076778,0,0,65,7,72,131
16,012,General Roca,03907,076779,0,0,83,11,63,123
16,012,General Roca,03907,076780,0,0,90,6,79,105
16,012,General Roca,03907,076781,0,0,94,14,80,83
16,012,General Roca,03907,076782,0,0,78,15,90,110
16,012,General Roca,03907,076783,0,0,84,9,67,119
16,012,General Roca,03907,076784,0,0,108,9,68,95
16,012,General Roca,03907,076785,0,0,91,9,70,123
16,012,General Roca,03907,076786,0,0,77,15,74,132
16,012,General Roca,03907,076787,0,0,98,15,61,108
16,012,General Roca,03907,076788,0,0,103,9,61,99
16,012,General Roca,03907,076789,0,0,73,15,86,112
16,012,General Roca,03907,076790,0,0,64,10,79,126
16,012,General Roca,03907,076791,0,0,84,9,82,107
16,012,General Roca,03907,076792,0,0,98,9,71,85
16,012,General Roca,03907,076793,0,0,87,7,75,111
16,012,General Roca,03907,076794,0,0,93,14,58,126
16,012,General Roca,03907,076795,0,0,92,9,69,126
16,012,General Roca,03907,076796,0,0,72,5,81,110
16,012,General Roca,03907,076797,0,0,62,8,88,119
16,012,General Roca,03907,076798,0,0,95,10,61,99
16,012,General Roca,03907,076799,0,0,95,6,68,130
16,012,General Roca,03907,076800,0,0,81,17,67,124
16,012,General Roca,03907,076801,0,0,78,16,68,103
16,012,General Roca,03907,076802,0,0,90,7,63,136
16,012,General Roca,03907,076803,0,0,74,15,68,116
16,012,General Roca,03907,076804,0,0,78,7,67,116
16,012,General Roca,03907,076805,0,0,102,7,73,94
16,012,General Roca,03907,076806,0,0,69,10,78,112
16,012,General Roca,03907,076807,0,0,68,12,70,124
16,012,General Roca,03907,076808,0,0,64,5,83,127
16,012,General Roca,03907,076809,0,0,102,0,0,0
16,012,General Roca,03907,076810,0,0,114,5,64,96
16,012,General Roca,03907,076811,0,0,85,5,82,100
16,012,General Roca,03907,076812,0,0,72,5,58,121
16,012,General Roca,03907,076813,0,0,84,8,68,110
16,012,General Roca,03907,076814,0,0,60,7,88,108
16,012,General Roca,03907,076815,0,0,82,5,76,112
16,012,General Roca,03907,076816,0,0,99,8,58,104
16,012,General Roca,03907,076817,0,0,57,7,79,127
16,012,General Roca,03907,076818,0,0,84,12,58,118
16,012,General Roca,03907,076819,0,0,63,14,83,116
16,012,General Roca,03907,076820,0,0,80,9,78,114
16,012,General Roca,03907,076821,0,0,64,4,80,135
16,012,General Roca,03907,076822,0,0,89,9,71,100
16,012,General Roca,03907,076823,0,0,93,16,67,106
16,012,General Roca,03907,076824,0,0,79,5,74,113
16,012,General Roca,03907,076825,0,0,91,19,64,113
16,012,General Roca,03907,076826,0,0,103,12,53,111
16,012,General Roca,03907,076827,0,0,69,13,57,129
16,012,General Roca,03907,076828,0,0,67,10,83,116
16,012,General Roca,03907,076829,0,0,78,10,68,119
16,012,General Roca,03907,076830,0,0,0,4,78,111
16,012,General Roca,03907,076831,0,0,81,7,71,112
16,012,General Roca,03907,076832,0,0,94,15,69,99
16,012,General Roca,03907,076833,0,0,90,14,67,107
16,012,General Roca,03907,076834,0,0,76,9,78,116
16,012,General Roca,03907,076835,0,0,80,13,69,112
16,012,General Roca,03907,076836,0,0,91,12,74,116
16,012,General Roca,03907,076837,0,0,76,5,59,124
16,012,General Roca,03907,076838,0,0,108,13,52,114
16,012,General Roca,03907,076839,0,0,79,13,77,123
16,012,General Roca,03907,076840,0,0,105,12,63,99
16,012,General Roca,03907,076841,0,0,67,9,84,135
16,012,General Roca,03907,076842,0,0,64,6,85,125
16,012,General Roca,03907,076843,0,0,74,10,81,124
16,012,General Roca,03907,076844,0,0,65,9,85,129
16,012,General Roca,03907,076845,0,0,85,8,75,116
16,012,General Roca,03907,076846,0,0,58,2,51,126
16,012,General Roca,03907,076847,0,0,86,10,86,117
16,012,General Roca,03907,076848,0,0,56,11,67,142
16,012,General Roca,03907,076849,0,0,77,6,66,125
16,012,General Roca,03907,076850,0,0,67,13,52,145
16,012,General Roca,03907,076851,0,0,80,15,68,115
16,012,General Roca,03907,076852,0,0,65,10,79,106
16,012,General Roca,03907,076853,0,0,64,10,76,126
16,012,General Roca,03907,076854,0,0,3,12,85,107
16,012,General Roca,03907,076855,0,0,78,8,71,124
16,012,General Roca,03907,076856,0,0,84,6,65,111
16,012,General Roca,03907,076857,0,0,81,13,83,104
16,012,General Roca,03907,076858,0,0,76,6,67,138
16,012,General Roca,03907,076859,0,0,83,9,77,119
16,012,General Roca,03907,076860,0,0,60,5,84,114
16,012,General Roca,03907,076861,0,0,81,11,83,101
16,012,General Roca,03907,076862,0,0,76,6,91,93
16,012,General Roca,03907,076863,0,0,80,6,67,124
16,012,General Roca,03907,076864,0,0,88,10,63,134
16,012,General Roca,03907,076865,0,0,74,9,86,118
16,012,General Roca,03907,076866,0,0,87,7,71,115
16,012,General Roca,03907,076867,0,0,95,4,73,113
16,012,General Roca,03907,076868,0,0,77,7,76,126
16,012,General Roca,03907,076869,0,0,98,7,68,100
16,012,General Roca,03907,076870,0,0,96,10,79,112
16,012,General Roca,03907,076871,0,0,75,4,72,123
16,012,General Roca,03907,076872,0,0,87,13,66,111
16,012,General Roca,03907,076873,0,0,92,4,68,116
16,012,General Roca,03907,076874,0,0,117,6,60,88
16,012,General Roca,03907,076875,0,0,86,6,84,95
16,012,General Roca,03907,076876,0,0,52,18,78,129
16,012,General Roca,03907,076877,0,0,82,12,66,111
16,012,General Roca,03907,076878,0,0,71,10,90,119
16,012,General Roca,03907,076879,0,0,97,6,74,103
16,012,General Roca,03907,076880,0,0,84,8,88,101
16,012,General Roca,03907,076881,0,0,57,13,87,110
16,012,General Roca,03907,076882,0,0,24,10,59,117
16,012,General Roca,03907,076883,0,0,67,11,78,120
16,012,General Roca,03907,076884,0,0,87,7,77,112
16,012,General Roca,03907,076885,0,0,76,10,85,119
16,012,General Roca,03907,076886,0,0,73,13,74,123
16,012,General Roca,03907,076887,0,0,68,12,97,111
16,012,General Roca,03907,076888,0,0,89,6,53,124
16,012,General Roca,03907,076889,0,0,82,11,82,102
16,012,General Roca,03907,076890,0,0,70,9,71,134
16,012,General Roca,03907,076891,0,0,75,16,77,116
16,012,General Roca,03907,076892,0,0,93,12,84,89
16,012,General Roca,03907,076893,0,0,63,8,70,146
16,012,General Roca,03907,076894,0,0,74,13,60,126
16,012,General Roca,03907,076895,0,0,71,8,79,117
16,012,General Roca,03907,076896,0,0,60,8,76,148
16,012,General Roca,03907,076897,0,0,97,9,55,115
16,012,General Roca,03907,076898,0,0,89,12,48,119
16,012,General Roca,03907,076899,0,0,76,9,84,107
16,012,General Roca,03907,076900,0,0,59,11,72,121
