codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0006,0008,0010,0022,0047,0048,0050,0052,0101,0155,0156,0157,0158,0159,0160
13,Godoy Cruz                              ,002,0028 ,0164,407,4,8,103,7,5,30,6,63,5,2,0,41,6,7,2,2,14,2
13,Godoy Cruz                              ,002,0028 ,0165,407,8,13,93,9,9,22,4,62,4,2,2,40,0,5,2,2,20,3
13,Guaymallén                              ,003,0029 ,0001,880,16,40,192,12,26,58,12,106,22,12,16,104,8,6,4,4,42,8
13,Guaymallén                              ,003,0029 ,0002,880,13,34,212,10,10,64,14,72,30,14,10,78,18,16,8,6,44,10
13,Guaymallén                              ,003,0029 ,0003,880,0,0,210,32,10,70,10,110,12,6,14,88,6,6,2,8,36,10
13,Guaymallén                              ,003,0029 ,0004,880,20,12,218,20,12,54,10,96,20,8,16,102,6,4,6,4,42,14
13,Guaymallén                              ,003,0029 ,0005,880,16,22,176,26,36,62,12,114,20,14,8,96,8,10,6,4,42,14
13,Guaymallén                              ,003,0029 ,0006,880,7,15,194,36,20,58,12,104,28,0,12,96,2,12,6,4,42,18
13,Guaymallén                              ,003,0029 ,0007,880,16,35,218,14,10,56,8,112,16,4,10,98,2,8,10,6,46,14
13,Guaymallén                              ,003,0029 ,0008,880,0,13,214,22,24,54,6,102,18,4,10,72,2,10,10,6,38,8
13,Guaymallén                              ,003,0029 ,0009,880,14,30,228,18,0,68,0,112,20,14,8,100,4,16,10,8,52,0
13,Guaymallén                              ,003,0029 ,0010,880,9,25,228,18,8,72,8,100,18,10,8,86,12,12,10,8,32,6
13,Guaymallén                              ,003,0029 ,0011,880,15,26,250,14,24,74,8,106,32,6,10,68,6,14,6,4,20,4
13,Guaymallén                              ,003,0029 ,0012,880,23,37,192,12,24,58,8,110,16,12,12,94,8,10,10,2,46,10
13,Guaymallén                              ,003,0029 ,0013,880,25,47,196,28,22,62,12,96,20,4,6,88,4,6,4,4,36,12
13,Guaymallén                              ,003,0029 ,0014,880,25,31,232,24,14,62,8,126,20,14,8,70,14,8,4,4,40,14
13,Guaymallén                              ,003,0029 ,0015,880,8,5,208,10,12,60,16,110,22,10,4,80,10,12,10,4,38,0
13,Guaymallén                              ,003,0029 ,0016,880,27,35,248,24,16,48,12,92,18,10,16,114,10,6,2,2,26,4
13,Guaymallén                              ,003,0029 ,0017,880,9,30,224,14,30,60,12,96,16,14,2,88,8,6,4,14,58,8
13,Guaymallén                              ,003,0029 ,0018,880,21,32,230,14,28,62,12,82,12,8,8,94,10,8,4,6,36,12
13,Guaymallén                              ,003,0029 ,0019,880,28,15,238,14,20,56,14,94,10,6,14,66,4,10,8,8,42,10
13,Guaymallén                              ,003,0029 ,0020,440,7,15,82,5,9,22,4,55,1,3,3,40,4,3,5,4,25,11
13,Guaymallén                              ,003,0029 ,0021,247,19,4,65,3,6,18,1,24,4,0,2,29,0,4,0,3,9,0
13,Guaymallén                              ,003,0029 ,0022,247,2,9,63,0,4,11,1,24,1,3,2,33,2,4,3,0,11,1
13,Guaymallén                              ,003,0029A,0020,440,30,6,97,8,12,32,5,49,9,4,6,0,1,6,4,0,10,5
13,Guaymallén                              ,003,0029A,0021,440,0,0,78,3,17,25,5,38,3,4,7,48,3,6,5,3,15,6
13,Guaymallén                              ,003,0029A,0022,440,9,8,95,2,13,40,6,57,7,3,3,38,3,2,2,5,20,5
13,Guaymallén                              ,003,0029A,0023,880,25,13,230,14,14,68,12,140,32,8,12,92,6,12,10,6,46,2
13,Guaymallén                              ,003,0029A,0024,880,33,16,224,22,30,62,10,134,26,8,6,78,8,14,2,4,26,14
13,Guaymallén                              ,003,0029A,0025,880,34,18,232,16,26,54,12,118,28,6,8,80,8,8,8,10,36,2
13,Guaymallén                              ,003,0029A,0026,880,34,36,244,16,20,48,10,134,38,12,6,76,10,6,8,4,34,2
13,Guaymallén                              ,003,0029A,0027,880,93,31,188,20,14,88,6,130,10,6,16,100,10,10,8,0,48,8
13,Guaymallén                              ,003,0029A,0028,880,18,26,238,20,16,54,4,124,30,12,12,84,4,6,6,2,44,10
13,Guaymallén                              ,003,0029A,0029,880,14,26,226,14,28,82,10,130,38,12,8,66,4,6,4,0,40,4
13,Guaymallén                              ,003,0029A,0030,880,10,16,206,12,30,66,14,152,30,14,8,80,4,8,8,6,38,12
13,Guaymallén                              ,003,0029A,0031,880,23,32,212,22,18,70,8,102,30,10,48,38,6,10,12,24,34,66
13,Guaymallén                              ,003,0029A,0032,880,16,22,262,14,24,64,4,132,20,8,12,90,4,6,6,6,36,6
13,Guaymallén                              ,003,0029A,0033,880,43,15,194,10,10,74,18,136,18,10,4,106,6,4,12,8,36,6
13,Guaymallén                              ,003,0029A,0034,880,23,31,198,24,12,96,10,128,16,16,8,94,12,10,8,2,26,18
13,Guaymallén                              ,003,0029A,0035,880,22,39,218,14,18,80,8,104,14,4,8,102,8,4,12,6,32,8
13,Guaymallén                              ,003,0029A,0036,880,18,35,196,16,8,62,14,120,20,16,6,86,12,8,14,6,42,10
13,Guaymallén                              ,003,0029A,0037,880,25,31,188,16,16,48,14,122,30,10,16,74,4,14,6,4,26,6
13,Guaymallén                              ,003,0029A,0038,880,20,27,206,30,20,60,10,122,28,10,12,76,8,6,10,4,30,8
13,Guaymallén                              ,003,0029A,0039,880,11,21,218,14,10,76,12,126,32,8,12,82,8,8,6,4,40,6
13,Guaymallén                              ,003,0029A,0040,880,15,28,200,20,18,88,12,96,40,10,12,82,6,2,8,6,40,4
13,Guaymallén                              ,003,0029A,0041,880,20,31,250,10,14,70,12,114,24,6,12,96,6,10,4,2,58,6
13,Guaymallén                              ,003,0029A,0042,880,6,12,220,14,28,56,14,130,16,6,10,78,8,8,12,8,42,8
13,Guaymallén                              ,003,0029A,0043,880,23,30,204,14,20,78,4,136,14,8,10,80,6,4,12,6,44,10
13,Guaymallén                              ,003,0029A,0044,880,17,31,210,24,32,58,16,112,16,8,6,90,16,8,10,8,34,14
13,Guaymallén                              ,003,0029A,0045,731,8,5,232,10,20,62,10,134,12,12,14,54,10,10,2,6,30,16
13,Guaymallén                              ,003,0029A,0046,732,21,16,182,8,8,70,8,122,16,12,10,110,26,2,6,8,52,6
13,Guaymallén                              ,003,0029A,0047,440,4,20,96,7,5,19,2,58,15,3,4,48,9,3,3,1,13,2
13,Guaymallén                              ,003,0029A,0048,440,11,22,94,13,8,33,2,64,10,4,4,22,4,1,1,5,12,2
13,Guaymallén                              ,003,0029A,0049,440,4,19,108,6,7,33,2,63,3,3,3,34,3,2,1,3,17,1
13,Guaymallén                              ,003,0029A,0050,440,14,11,101,4,8,41,6,61,13,1,6,38,2,1,6,0,16,0
13,Guaymallén                              ,003,0029A,0051,440,7,10,100,8,7,28,1,57,11,4,1,41,3,5,7,1,16,3
13,Guaymallén                              ,003,0029A,0052,389,0,0,85,8,3,29,5,42,11,3,3,33,4,2,2,1,13,2
13,Guaymallén                              ,003,0029A,0053,390,11,11,105,6,10,26,1,54,2,2,3,25,3,1,0,1,16,3
13,Guaymallén                              ,003,0030 ,0047,440,3,16,89,5,16,26,8,27,7,8,10,45,3,2,2,2,19,0
13,Guaymallén                              ,003,0030 ,0048,440,8,0,73,9,8,36,4,26,11,2,3,60,2,5,4,0,9,5
13,Guaymallén                              ,003,0030 ,0049,440,0,0,90,7,4,29,3,35,10,0,15,44,0,10,3,3,16,2
13,Guaymallén                              ,003,0030 ,0050,440,14,20,94,4,13,34,2,25,6,0,5,56,0,7,4,5,11,2
13,Guaymallén                              ,003,0030 ,0051,440,4,23,93,5,13,24,6,31,4,2,2,50,1,10,2,6,13,3
13,Guaymallén                              ,003,0030 ,0052,440,0,0,73,8,8,30,6,31,4,48,5,0,7,7,4,5,16,0
13,Guaymallén                              ,003,0030 ,0053,440,0,0,69,7,12,27,3,33,8,2,7,57,2,8,1,4,11,2
13,Guaymallén                              ,003,0030 ,0054,880,23,43,238,10,32,72,12,68,20,10,16,96,10,14,6,6,38,14
13,Guaymallén                              ,003,0030 ,0055,880,13,23,180,22,28,58,10,64,20,4,26,124,14,10,8,2,60,16
13,Guaymallén                              ,003,0030 ,0056,880,9,21,240,18,22,46,18,60,18,10,10,80,4,8,2,0,46,6
13,Guaymallén                              ,003,0030 ,0057,880,40,20,216,20,20,58,6,50,24,6,16,122,8,8,6,2,38,12
13,Guaymallén                              ,003,0030 ,0058,880,0,37,220,16,22,68,16,60,18,2,12,90,2,22,2,8,50,4
13,Guaymallén                              ,003,0030 ,0059,880,20,39,254,10,32,72,12,60,16,10,18,86,8,14,8,6,40,14
13,Guaymallén                              ,003,0030 ,0060,880,0,0,202,14,30,62,10,66,14,8,22,112,6,16,4,8,36,8
13,Guaymallén                              ,003,0030 ,0061,880,7,21,190,16,20,52,14,92,18,4,10,116,8,30,10,6,48,2
13,Guaymallén                              ,003,0030 ,0062,880,6,21,226,16,28,54,6,96,14,6,14,112,12,6,2,4,30,16
13,Guaymallén                              ,003,0030 ,0063,880,17,49,226,20,22,64,10,82,16,10,10,98,12,22,12,4,42,10
13,Guaymallén                              ,003,0030 ,0064,880,16,26,236,22,14,32,8,84,16,20,46,100,10,12,8,40,34,62
13,Guaymallén                              ,003,0030 ,0065,706,6,10,214,14,20,48,8,30,10,8,12,84,12,2,0,6,40,0
13,Guaymallén                              ,003,0030 ,0066,707,6,35,224,30,24,52,12,64,12,2,14,82,6,14,2,0,28,12
13,Guaymallén                              ,003,0030 ,0067,440,3,18,107,10,6,26,1,41,2,4,7,43,3,2,0,4,21,2
13,Guaymallén                              ,003,0030 ,0068,440,0,0,92,6,8,40,3,0,3,2,0,56,9,3,0,8,20,6
13,Guaymallén                              ,003,0030 ,0069,440,16,6,104,10,10,20,2,28,9,1,4,59,2,7,2,0,13,7
13,Guaymallén                              ,003,0030 ,0070,440,8,27,113,6,15,21,2,38,9,1,5,39,4,6,5,2,17,1
13,Guaymallén                              ,003,0030 ,0071,440,7,14,106,6,10,24,9,38,14,3,3,42,1,8,5,1,21,4
13,Guaymallén                              ,003,0030 ,0072,436,7,19,105,1,12,25,7,26,5,1,3,51,2,5,3,2,12,6
13,Guaymallén                              ,003,0030 ,0073,436,7,19,110,3,4,21,3,42,3,0,6,61,3,5,0,2,7,4
13,Guaymallén                              ,003,0030A,0067,440,15,24,89,9,6,24,4,16,13,2,7,54,2,8,2,4,22,3
13,Guaymallén                              ,003,0030A,0068,440,17,23,94,0,5,36,0,24,11,0,8,51,0,15,0,0,16,9
13,Guaymallén                              ,003,0030A,0069,440,17,15,105,0,0,30,0,29,8,0,7,54,0,6,0,0,12,1
13,Guaymallén                              ,003,0030A,0070,440,0,0,78,4,10,34,8,24,9,5,7,51,4,5,2,1,24,5
13,Guaymallén                              ,003,0030A,0071,440,9,24,91,3,5,27,4,33,5,0,8,56,1,8,1,1,13,6
13,Guaymallén                              ,003,0030A,0072,440,8,21,97,0,14,26,0,34,5,0,10,47,0,5,0,0,21,7
13,Guaymallén                              ,003,0030A,0073,440,10,10,108,5,11,25,7,23,5,4,5,50,4,4,2,2,21,2
13,Guaymallén                              ,003,0030A,0074,880,18,41,210,26,24,62,6,64,26,2,18,130,6,14,2,0,32,18
13,Guaymallén                              ,003,0030A,0075,880,13,39,226,18,20,52,10,72,20,0,10,110,6,16,8,6,32,12
13,Guaymallén                              ,003,0030A,0076,880,4,17,220,18,18,70,14,76,12,2,10,94,14,16,2,12,38,12
13,Guaymallén                              ,003,0030A,0077,880,28,45,222,24,40,38,8,54,22,10,20,110,4,18,4,12,22,10
13,Guaymallén                              ,003,0030A,0078,880,17,44,194,20,24,68,2,84,10,6,24,140,10,14,8,2,28,10
13,Guaymallén                              ,003,0030A,0079,880,33,5,230,26,16,80,14,62,22,6,16,94,10,10,6,6,28,8
13,Guaymallén                              ,003,0030A,0080,830,7,18,228,12,34,58,8,70,12,2,20,114,4,10,0,4,40,16
13,Guaymallén                              ,003,0030A,0081,831,18,25,206,18,12,66,2,62,14,2,12,150,2,24,4,4,42,12
13,Guaymallén                              ,003,0030A,0082,440,2,22,119,16,8,25,2,37,13,2,4,44,3,10,0,2,17,5
13,Guaymallén                              ,003,0030A,0083,440,11,54,106,11,23,29,2,32,14,3,7,55,0,5,0,1,8,5
13,Guaymallén                              ,003,0030A,0084,440,0,0,103,11,18,26,1,22,8,1,8,46,2,11,4,1,12,3
13,Guaymallén                              ,003,0030A,0085,440,0,0,115,8,17,24,1,35,10,3,3,70,3,7,2,0,12,3
13,Guaymallén                              ,003,0030A,0086,440,17,7,104,8,15,19,2,38,10,0,7,49,8,8,3,2,10,4
13,Guaymallén                              ,003,0030A,0087,440,6,17,94,14,12,30,6,36,7,2,3,56,6,5,1,1,16,6
13,Guaymallén                              ,003,0030A,0088,440,24,15,102,5,14,22,8,31,7,1,12,60,1,7,1,1,15,2
13,Guaymallén                              ,003,0030A,0089,258,3,14,50,1,10,17,2,21,4,1,4,33,0,8,2,2,7,3
13,Guaymallén                              ,003,0030A,0090,259,0,0,73,5,5,23,0,17,3,3,3,31,0,7,2,2,6,1
13,Guaymallén                              ,003,0030B,0082,440,7,16,116,8,8,36,5,28,12,7,5,33,4,7,2,5,23,2
13,Guaymallén                              ,003,0030B,0083,440,2,21,108,2,5,37,0,41,6,0,4,42,3,3,1,3,20,5
13,Guaymallén                              ,003,0030B,0084,440,12,13,103,15,10,20,8,36,8,3,2,38,4,8,5,11,20,4
13,Guaymallén                              ,003,0030B,0085,440,7,12,108,4,4,26,6,39,10,4,7,53,1,2,3,3,24,8
13,Guaymallén                              ,003,0030B,0086,440,0,0,100,14,4,33,5,35,13,6,5,43,3,4,4,2,15,5
13,Guaymallén                              ,003,0030B,0087,440,0,0,100,8,7,44,8,0,14,2,0,38,3,3,3,3,24,2
13,Guaymallén                              ,003,0030B,0088,440,22,22,112,7,7,37,5,38,7,2,1,36,3,5,2,3,24,3
13,Guaymallén                              ,003,0030B,0089,440,16,13,86,15,6,29,3,45,3,3,5,59,7,2,3,3,15,6
13,Guaymallén                              ,003,0030B,0090,440,11,19,103,1,0,24,0,33,8,0,7,43,5,8,0,2,32,0
13,Guaymallén                              ,003,0030B,0091,880,14,11,196,22,26,62,10,96,34,12,16,116,6,8,4,6,42,12
13,Guaymallén                              ,003,0030B,0092,872,18,8,218,14,16,82,8,96,24,6,20,90,6,4,6,4,44,12
13,Guaymallén                              ,003,0030B,0093,873,1,23,214,28,28,72,10,80,16,6,38,122,8,8,2,8,32,6
13,Guaymallén                              ,003,0030B,0094,440,5,17,119,9,2,35,4,33,48,0,4,50,3,3,4,0,19,2
13,Guaymallén                              ,003,0030B,0095,440,9,24,111,7,1,32,3,44,8,2,6,47,2,4,2,2,13,2
13,Guaymallén                              ,003,0030B,0096,440,3,13,120,10,10,28,5,56,14,2,5,50,3,5,4,0,16,4
13,Guaymallén                              ,003,0030B,0097,440,8,12,92,6,14,29,2,63,6,1,9,52,3,4,2,2,27,2
13,Guaymallén                              ,003,0030B,0098,440,9,21,111,10,15,14,3,44,8,3,3,57,3,1,3,2,21,2
13,Guaymallén                              ,003,0030B,0099,440,11,0,122,14,0,25,6,42,0,1,4,54,0,0,0,8,17,7
13,Guaymallén                              ,003,0030B,0100,440,5,17,122,4,10,21,9,43,13,3,6,0,2,2,2,2,5,33
13,Guaymallén                              ,003,0030B,0101,440,0,0,138,9,14,21,4,36,6,3,7,43,0,4,0,7,18,3
13,Guaymallén                              ,003,0030B,0102,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Guaymallén                              ,003,0030B,0103,394,6,20,100,4,14,14,3,35,8,2,7,38,2,1,5,2,20,2
13,Guaymallén                              ,003,0030B,0104,394,14,11,94,5,8,25,3,40,10,0,0,57,4,2,1,1,19,2
13,Guaymallén                              ,003,0030C,0094,440,9,24,110,6,8,32,5,36,4,3,3,42,0,0,0,0,21,2
13,Guaymallén                              ,003,0030C,0095,440,11,5,110,8,5,46,0,42,14,0,3,72,3,12,3,3,7,0
13,Guaymallén                              ,003,0030C,0096,440,0,0,92,5,8,39,5,29,8,4,8,48,2,1,2,1,28,5
13,Guaymallén                              ,003,0030C,0097,440,33,12,100,6,2,40,4,45,0,3,11,57,2,2,1,2,18,2
13,Guaymallén                              ,003,0030C,0098,440,15,17,102,3,7,38,3,52,6,2,5,31,2,1,2,3,31,6
13,Guaymallén                              ,003,0030C,0099,440,6,29,80,1,5,37,2,47,9,11,5,67,1,4,1,4,10,2
13,Guaymallén                              ,003,0030C,0100,440,0,0,98,5,10,37,2,32,13,1,4,45,0,0,1,5,32,4
13,Guaymallén                              ,003,0030C,0101,440,15,19,105,1,5,42,0,43,7,2,0,66,0,0,2,8,15,0
13,Guaymallén                              ,003,0030C,0102,440,18,6,99,7,6,42,2,33,6,5,5,60,4,2,3,5,21,1
13,Guaymallén                              ,003,0030C,0103,440,28,19,101,8,9,46,5,34,8,0,8,66,2,1,0,2,18,0
13,Guaymallén                              ,003,0030C,0104,440,5,17,92,9,9,49,0,40,9,4,0,0,4,3,2,5,1,50
13,Guaymallén                              ,003,0030C,0105,880,11,40,210,34,18,62,10,104,8,10,14,120,16,14,8,12,34,12
13,Guaymallén                              ,003,0030C,0106,880,5,10,258,28,20,68,10,94,18,6,8,118,10,8,2,8,40,8
13,Guaymallén                              ,003,0030C,0107,880,14,39,192,16,18,68,8,92,22,6,6,124,8,2,6,2,40,8
13,Guaymallén                              ,003,0030C,0108,880,0,23,218,16,20,62,2,76,14,4,24,138,4,16,8,12,34,12
13,Guaymallén                              ,003,0030C,0109,880,6,28,266,16,20,72,12,86,18,8,6,90,12,10,4,6,36,4
13,Guaymallén                              ,003,0030C,0110,776,13,36,272,12,22,78,8,84,14,2,10,98,8,10,4,4,36,8
13,Guaymallén                              ,003,0030C,0111,777,9,9,208,8,12,54,14,94,26,4,8,144,10,4,6,6,50,12
13,Guaymallén                              ,003,0030C,0112,440,0,0,106,10,10,32,7,55,8,1,1,58,2,6,0,2,21,4
13,Guaymallén                              ,003,0030C,0113,440,0,0,104,6,3,33,3,48,3,0,5,64,4,3,4,1,18,8
13,Guaymallén                              ,003,0030C,0114,440,0,0,116,8,8,37,1,48,7,2,3,56,6,3,3,3,15,0
13,Guaymallén                              ,003,0030C,0115,440,8,17,106,15,6,31,7,41,19,2,10,41,2,4,2,4,17,2
13,Guaymallén                              ,003,0030C,0116,440,8,12,112,18,8,30,1,42,11,2,6,58,5,4,1,2,16,4
13,Guaymallén                              ,003,0030C,0117,440,7,26,83,9,14,17,6,45,15,3,4,62,9,2,1,2,8,3
13,Guaymallén                              ,003,0030C,0118,440,6,21,118,13,3,22,6,42,10,2,8,52,3,4,2,2,17,0
13,Guaymallén                              ,003,0030C,0119,440,0,17,101,11,13,24,9,59,10,0,4,32,1,3,4,7,18,2
13,Guaymallén                              ,003,0030C,0120,440,12,16,107,9,10,21,2,48,4,1,4,54,2,4,7,1,20,4
13,Guaymallén                              ,003,0030C,0121,440,6,23,81,8,5,34,3,63,6,4,0,64,4,5,1,5,22,2
13,Guaymallén                              ,003,0030C,0122,440,0,27,91,7,7,37,4,35,4,3,5,66,6,7,3,4,21,2
13,Guaymallén                              ,003,0030C,0123,317,4,13,89,4,8,23,5,27,11,0,1,26,2,4,4,0,27,0
13,Guaymallén                              ,003,0030C,0124,317,0,18,78,7,5,23,1,41,4,6,3,33,1,2,2,3,11,2
13,Guaymallén                              ,003,0030D,0112,440,14,18,107,14,11,45,2,34,3,4,8,39,10,5,3,4,24,2
13,Guaymallén                              ,003,0030D,0113,440,37,16,110,3,10,39,2,56,8,3,1,48,3,3,2,0,21,2
13,Guaymallén                              ,003,0030D,0114,440,18,4,87,6,6,32,3,36,7,3,1,67,0,2,7,4,11,7
13,Guaymallén                              ,003,0030D,0115,440,2,2,83,8,7,29,4,35,8,2,3,37,8,6,6,5,22,7
13,Guaymallén                              ,003,0030D,0116,440,0,0,100,10,9,28,4,37,6,2,6,58,5,3,4,5,12,1
13,Guaymallén                              ,003,0030D,0117,440,34,0,112,6,3,25,0,0,6,3,5,55,1,0,1,4,20,4
13,Guaymallén                              ,003,0030D,0118,440,11,19,95,10,10,28,2,43,11,4,13,43,5,1,1,6,15,4
13,Guaymallén                              ,003,0030D,0119,440,4,24,91,5,4,42,3,44,5,2,7,42,2,4,4,23,13,2
13,Guaymallén                              ,003,0030D,0120,440,10,19,95,14,6,33,0,41,31,9,17,49,8,6,0,1,9,1
13,Guaymallén                              ,003,0030D,0121,440,0,0,104,7,4,23,0,58,12,5,0,54,1,15,0,4,18,0
13,Guaymallén                              ,003,0030D,0122,359,8,15,86,1,6,34,3,36,8,0,4,42,1,3,1,2,12,4
13,Guaymallén                              ,003,0030D,0123,359,10,18,60,6,3,38,3,49,48,7,6,48,1,0,2,1,13,5
13,Guaymallén                              ,003,0030D,0125,440,20,16,130,8,17,29,7,42,8,2,4,50,5,0,4,3,14,4
13,Guaymallén                              ,003,0030D,0126,440,11,18,118,9,11,29,5,59,11,5,7,32,2,4,3,3,13,1
13,Guaymallén                              ,003,0030D,0127,440,19,7,126,7,13,27,5,58,5,1,4,48,2,7,3,0,9,5
13,Guaymallén                              ,003,0030D,0128,440,8,14,107,1,4,27,11,44,6,4,5,51,3,3,3,4,25,8
13,Guaymallén                              ,003,0030D,0129,440,5,25,123,3,21,26,2,42,8,4,4,43,4,4,2,5,11,7
13,Guaymallén                              ,003,0030D,0130,440,5,20,118,4,17,24,3,52,14,2,5,54,1,1,4,3,14,3
13,Guaymallén                              ,003,0030D,0131,440,8,35,112,9,18,24,4,46,8,2,7,31,3,2,2,8,10,1
13,Guaymallén                              ,003,0030D,0132,440,7,16,95,13,9,35,6,43,5,3,5,46,4,1,0,8,22,7
13,Guaymallén                              ,003,0030D,0133,440,6,20,101,6,13,34,5,46,4,0,3,61,6,2,1,2,24,2
13,Guaymallén                              ,003,0030D,0134,440,7,27,110,1,7,35,0,45,3,4,0,55,8,4,2,6,19,2
13,Guaymallén                              ,003,0030D,0135,440,28,9,102,0,4,30,13,53,5,2,0,53,0,5,0,7,20,6
13,Guaymallén                              ,003,0030D,0136,300,5,18,81,2,15,23,2,36,6,2,3,30,1,3,0,2,11,2
13,Guaymallén                              ,003,0030D,0137,300,2,12,85,3,6,26,2,38,7,1,1,31,2,2,3,2,17,4
13,Guaymallén                              ,003,0030E,0124,440,0,0,95,8,13,37,5,46,17,2,7,48,2,10,1,4,14,5
13,Guaymallén                              ,003,0030E,0125,440,3,9,101,6,9,36,5,48,2,4,5,41,1,5,1,2,0,4
13,Guaymallén                              ,003,0030E,0126,440,15,16,97,5,3,29,5,57,5,4,2,60,4,5,3,2,20,6
13,Guaymallén                              ,003,0030E,0127,440,0,0,94,5,6,21,3,58,9,1,7,45,2,6,1,2,21,7
13,Guaymallén                              ,003,0030E,0128,440,12,17,88,10,1,29,4,53,14,5,2,47,1,1,4,6,18,4
13,Guaymallén                              ,003,0030E,0129,440,9,17,84,14,6,34,3,44,16,2,3,54,1,4,5,3,20,6
13,Guaymallén                              ,003,0030E,0130,440,24,15,103,4,16,37,3,46,5,4,5,32,2,5,3,2,10,2
13,Guaymallén                              ,003,0030E,0131,440,17,17,86,8,5,39,1,57,8,3,1,46,3,2,1,3,14,2
13,Guaymallén                              ,003,0030E,0132,440,9,17,95,5,3,29,4,48,8,7,2,47,3,3,3,1,20,1
13,Guaymallén                              ,003,0030E,0133,440,0,0,96,16,3,32,6,49,10,5,4,40,6,5,3,3,26,5
13,Guaymallén                              ,003,0030E,0134,440,17,20,120,5,13,17,6,45,7,4,9,32,4,1,4,2,22,3
13,Guaymallén                              ,003,0030E,0135,440,10,16,99,5,9,25,4,54,11,5,2,48,2,0,1,1,23,6
13,Guaymallén                              ,003,0030E,0136,440,21,19,99,8,7,23,2,49,14,3,2,41,4,3,5,1,16,0
13,Guaymallén                              ,003,0030E,0137,440,11,16,97,8,11,29,5,57,8,7,2,40,2,3,3,2,19,3
13,Guaymallén                              ,003,0030E,0138,880,10,42,226,18,22,70,16,114,18,14,6,116,8,12,4,10,42,12
13,Guaymallén                              ,003,0030E,0139,858,19,29,190,12,28,72,8,118,16,6,14,118,4,10,4,4,46,8
13,Guaymallén                              ,003,0030E,0140,858,28,33,224,28,24,72,10,104,16,12,6,112,8,14,8,2,40,6
13,Guaymallén                              ,003,0030E,0141,440,4,32,108,8,8,32,3,53,9,2,3,41,2,6,1,3,14,3
13,Guaymallén                              ,003,0030E,0142,440,0,18,98,2,4,29,6,48,10,4,7,53,2,1,0,0,24,5
13,Guaymallén                              ,003,0030E,0143,440,6,19,84,22,13,31,8,61,10,3,5,43,3,1,3,3,14,2
13,Guaymallén                              ,003,0030E,0144,440,0,0,101,5,10,34,6,67,11,1,5,40,6,5,2,1,10,1
13,Guaymallén                              ,003,0030E,0145,440,38,19,111,6,10,34,6,42,7,2,5,55,2,2,1,3,17,4
13,Guaymallén                              ,003,0030E,0146,440,7,20,90,7,17,27,5,58,14,0,6,34,2,1,3,3,22,1
13,Guaymallén                              ,003,0030E,0147,440,0,21,86,8,10,24,5,53,4,0,3,56,2,2,0,4,17,5
13,Guaymallén                              ,003,0030E,0148,440,14,18,100,3,2,28,0,40,6,1,4,52,7,5,2,1,22,4
13,Guaymallén                              ,003,0030E,0149,440,11,19,115,2,8,22,2,54,10,4,4,38,1,6,0,1,19,5
13,Guaymallén                              ,003,0030E,0150,440,7,32,97,5,5,27,3,50,6,4,1,57,5,5,1,1,22,5
13,Guaymallén                              ,003,0030E,0151,440,14,23,117,6,8,31,4,43,12,9,3,60,6,5,3,0,6,3
13,Guaymallén                              ,003,0030E,0152,440,0,0,85,14,13,32,6,58,2,3,4,45,2,6,3,4,16,2
13,Guaymallén                              ,003,0030E,0153,440,29,19,98,9,11,37,6,54,3,0,3,44,3,2,4,4,4,5
13,Guaymallén                              ,003,0030E,0154,440,7,23,103,7,11,30,8,63,2,0,2,40,0,4,1,0,24,2
13,Guaymallén                              ,003,0030E,0155,389,2,13,85,9,11,23,5,52,10,4,6,42,2,3,4,0,11,0
13,Guaymallén                              ,003,0030E,0156,390,14,20,76,4,4,21,5,48,3,2,3,63,3,1,2,2,15,1
13,Guaymallén                              ,003,0031 ,0141,440,14,16,86,1,13,24,4,34,11,0,5,64,3,9,5,4,18,4
13,Guaymallén                              ,003,0031 ,0142,440,14,32,83,3,11,27,2,33,3,6,0,48,0,3,0,0,14,4
13,Guaymallén                              ,003,0031 ,0143,440,7,11,97,9,11,25,5,32,14,2,4,66,0,4,1,2,20,2
13,Guaymallén                              ,003,0031 ,0144,440,0,0,86,3,15,26,6,29,5,6,5,47,3,6,3,1,24,2
13,Guaymallén                              ,003,0031 ,0145,440,9,18,72,2,10,30,1,0,8,4,4,68,2,9,1,2,19,7
13,Guaymallén                              ,003,0031 ,0146,440,0,0,98,9,9,15,2,0,7,3,3,59,2,2,5,3,24,7
13,Guaymallén                              ,003,0031 ,0147,440,13,27,77,21,19,30,6,24,3,7,5,52,0,6,4,1,7,5
13,Guaymallén                              ,003,0031 ,0148,440,8,33,100,2,8,32,0,0,6,0,0,61,0,8,0,4,16,5
13,Guaymallén                              ,003,0031 ,0149,440,9,17,100,8,10,24,5,28,17,2,9,54,3,3,5,0,19,3
13,Guaymallén                              ,003,0031 ,0150,249,4,9,39,7,8,26,2,29,4,2,3,41,3,2,2,1,5,2
13,Guaymallén                              ,003,0031 ,0151,250,3,13,45,8,4,18,5,0,3,5,2,37,1,3,0,1,13,4
13,Guaymallén                              ,003,0031 ,0157,440,11,16,97,6,10,26,3,25,8,0,8,76,0,5,1,6,27,6
13,Guaymallén                              ,003,0031 ,0158,440,5,22,105,9,2,37,2,37,2,3,10,61,0,6,3,3,17,3
