codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0014,0038,0048,0056,0060,0132,0302,0303,0304,0305,0306,0307,0308,0439
17,Capital                                 ,001,0003G,1247,409,35,0,2,12,0,1,0,0,0,2,10,0,101,0,11,3,126
17,Capital                                 ,001,0003G,1248,409,4,6,1,17,3,1,1,1,0,1,9,0,92,1,12,5,99
17,Capital                                 ,001,0003G,3263,406,0,0,4,19,3,5,0,1,0,1,10,2,99,2,4,10,100
17,Capital                                 ,001,0003G,3264,406,0,0,7,16,3,5,1,0,1,0,15,0,92,4,13,10,120
17,Capital                                 ,001,0003G,3265,406,2,2,4,18,0,2,0,0,0,1,10,1,99,2,7,9,112
17,Capital                                 ,001,0003G,3266,406,0,0,5,13,3,1,0,0,1,7,3,1,63,0,8,6,61
17,Capital                                 ,001,0003G,3267,406,0,0,4,19,4,1,2,0,1,0,7,0,95,1,12,10,119
17,Capital                                 ,001,0003G,3268,406,0,0,2,2,5,3,0,3,0,2,10,3,111,1,12,11,107
17,Capital                                 ,001,0003G,3269,406,0,0,8,9,4,3,0,0,0,1,17,0,90,2,6,7,125
17,Capital                                 ,001,0003G,3270,406,0,0,3,8,4,2,0,0,0,1,13,3,100,5,6,8,118
17,Capital                                 ,001,0003G,3271,405,0,1,1,13,4,2,0,0,1,0,10,0,101,0,13,6,122
17,Capital                                 ,001,0003G,3272,405,0,0,6,12,2,0,0,1,1,1,13,0,121,1,6,11,102
17,Capital                                 ,001,0003H,1249,411,2,12,0,21,2,1,0,0,0,0,8,0,77,1,1,15,113
17,Capital                                 ,001,0003H,1250,411,27,0,4,19,2,0,0,0,0,4,17,0,86,5,9,12,100
17,Capital                                 ,001,0003H,1251,411,2,5,16,17,0,0,0,0,0,1,12,1,93,1,4,13,98
17,Capital                                 ,001,0003H,1252,411,0,0,0,14,1,1,4,2,1,2,12,2,82,0,8,8,115
17,Capital                                 ,001,0003H,1253,411,47,0,7,21,1,2,0,2,2,1,9,1,93,4,5,9,93
17,Capital                                 ,001,0003H,1254,411,0,0,3,24,1,3,0,1,2,2,5,0,93,0,8,13,113
17,Capital                                 ,001,0003H,1255,411,14,2,2,23,5,3,0,0,0,2,2,1,77,0,7,12,100
17,Capital                                 ,001,0003H,1256,411,8,1,0,20,1,0,0,3,0,2,15,0,73,3,11,10,104
17,Capital                                 ,001,0003H,1257,411,0,0,2,19,4,3,0,0,1,0,9,0,93,3,4,9,122
17,Capital                                 ,001,0003H,1258,411,40,3,6,11,1,2,0,0,1,0,21,1,82,0,5,14,100
17,Capital                                 ,001,0003H,3273,419,1,5,3,15,1,2,0,0,0,0,21,1,92,1,6,14,111
17,Capital                                 ,001,0003H,3274,419,0,0,4,25,2,4,0,0,0,0,22,0,88,7,12,13,103
17,Capital                                 ,001,0003H,3275,419,0,0,0,9,2,1,0,0,0,3,14,1,105,1,16,14,120
17,Capital                                 ,001,0003H,3276,419,0,0,2,1,1,3,1,1,1,1,23,0,86,3,4,12,117
17,Capital                                 ,001,0003H,3277,419,3,0,3,12,2,1,1,0,1,3,16,1,91,3,11,8,117
17,Capital                                 ,001,0003H,3278,418,2,5,6,25,1,4,1,1,0,3,16,1,81,1,9,6,121
17,Capital                                 ,001,0003H,3279,418,0,0,0,31,2,2,0,0,0,3,9,0,108,1,9,9,105
17,Capital                                 ,001,0003H,3280,418,0,0,11,22,1,3,0,0,1,3,14,1,89,2,11,11,100
17,Capital                                 ,001,0003H,3281,418,2,4,5,18,1,1,1,1,0,4,17,0,91,0,0,12,134
17,Capital                                 ,001,0003H,3282,418,0,0,3,12,0,0,0,0,0,3,14,0,111,2,7,7,135
17,Capital                                 ,001,0003H,3283,418,0,0,1,12,2,2,0,2,0,0,2,1,101,2,13,14,2
17,Capital                                 ,001,0003H,3284,418,0,0,0,16,2,1,0,1,2,0,14,1,106,5,0,11,105
17,Capital                                 ,001,0003I,1259,424,0,0,6,6,1,1,2,0,0,1,0,0,134,2,5,1,109
17,Capital                                 ,001,0003I,1260,424,2,0,11,9,0,0,0,0,1,0,2,1,121,1,2,0,126
17,Capital                                 ,001,0003I,1261,424,2,0,5,8,0,0,0,0,0,1,4,0,114,1,0,4,123
17,Capital                                 ,001,0003I,1262,423,0,0,0,0,0,0,0,1,0,1,7,1,109,1,2,3,125
17,Capital                                 ,001,0003I,1263,423,0,0,0,11,1,0,0,0,0,2,1,0,104,0,0,2,139
17,Capital                                 ,001,0003I,1264,423,0,0,6,10,1,2,0,1,0,0,1,3,134,0,4,1,102
17,Capital                                 ,001,0003I,1265,423,0,0,0,13,0,0,1,0,0,1,5,0,128,0,3,2,114
17,Capital                                 ,001,0003I,3285,428,0,0,0,5,0,0,0,0,0,1,2,0,158,0,1,12,124
17,Capital                                 ,001,0003I,3286,428,0,0,9,12,1,0,1,1,0,1,4,0,157,0,3,1,116
17,Capital                                 ,001,0003I,3287,428,0,0,6,5,1,0,0,0,0,0,3,0,140,3,5,5,120
17,Capital                                 ,001,0003I,3288,428,0,0,0,8,1,0,1,0,0,0,8,0,135,1,3,0,118
17,Capital                                 ,001,0003I,3289,427,0,0,3,8,0,1,0,0,0,0,12,0,132,0,1,0,142
17,Capital                                 ,001,0003I,3290,427,0,0,2,13,1,0,0,0,1,9,0,0,136,2,0,3,120
17,Capital                                 ,001,0003I,3291,427,0,0,13,8,0,0,0,0,0,0,5,0,155,0,4,2,109
17,Capital                                 ,001,0003I,3292,427,0,0,3,7,1,1,0,0,1,1,6,0,117,0,0,1,133
17,Capital                                 ,001,0003J,1266,344,0,0,5,5,1,1,0,0,0,0,5,0,89,0,1,0,115
17,Capital                                 ,001,0003J,1267,343,0,0,0,5,0,0,0,0,0,2,5,1,86,1,4,0,123
17,Capital                                 ,001,0003J,1268,343,1,5,0,1,2,0,1,0,1,0,7,1,104,0,3,0,118
17,Capital                                 ,001,0003J,3293,375,0,0,1,7,0,0,1,4,1,0,6,0,108,2,2,3,119
17,Capital                                 ,001,0003J,3294,375,0,0,2,3,2,0,0,1,0,0,8,3,113,0,3,1,114
17,Capital                                 ,001,0003J,3295,374,0,0,8,4,1,1,0,2,0,1,10,2,129,0,2,3,122
17,Capital                                 ,001,0003K,1269,444,0,3,2,9,2,8,1,0,0,1,27,0,67,2,22,14,102
17,Capital                                 ,001,0003K,1270,444,0,0,2,13,2,5,0,0,0,0,27,0,75,4,17,15,107
17,Capital                                 ,001,0003K,3296,340,0,0,2,13,4,6,2,0,0,1,25,0,46,2,10,9,86
17,Capital                                 ,001,0003K,3297,339,0,0,1,10,3,4,2,0,0,0,27,0,56,7,12,9,95
17,Capital                                 ,001,0003K,3298,339,45,1,7,8,3,6,0,0,0,1,21,0,55,3,19,13,89
17,Capital                                 ,001,0004A,1271,439,0,0,0,0,0,0,0,0,0,0,85,0,55,0,14,9,111
17,Capital                                 ,001,0004A,1272,438,0,0,0,14,0,0,0,0,0,0,62,0,49,2,0,8,100
17,Capital                                 ,001,0004A,1273,438,1,2,0,6,0,8,2,0,0,0,83,0,52,0,17,7,104
17,Capital                                 ,001,0004A,1274,438,2,2,1,8,1,4,0,0,0,1,79,0,37,2,16,17,110
17,Capital                                 ,001,0004A,1275,438,0,0,0,15,0,2,1,0,0,0,92,0,57,0,15,9,81
17,Capital                                 ,001,0004A,1276,438,0,0,0,6,0,7,0,0,0,0,69,0,38,3,15,9,135
17,Capital                                 ,001,0004A,3299,441,0,0,0,7,1,2,0,0,0,1,84,0,51,1,19,10,116
17,Capital                                 ,001,0004A,3300,441,0,0,1,11,0,8,1,0,0,0,87,0,49,1,16,11,93
17,Capital                                 ,001,0004A,3301,441,0,0,0,10,0,6,2,0,0,0,80,0,48,0,19,10,122
17,Capital                                 ,001,0004A,3302,441,4,0,0,7,1,7,0,0,0,0,96,0,0,0,8,7,114
17,Capital                                 ,001,0004A,3303,441,0,0,0,15,0,4,0,0,0,2,100,0,54,2,17,7,99
17,Capital                                 ,001,0004A,3304,441,0,6,0,8,0,4,2,0,0,0,73,55,1,20,5,0,115
17,Capital                                 ,001,0004B,1277,304,0,0,0,16,1,0,1,0,0,0,67,0,76,1,0,2,87
17,Capital                                 ,001,0004B,3305,226,0,0,0,11,0,0,0,0,0,1,43,0,60,0,1,2,54
17,Capital                                 ,001,0004C,1278,387,0,0,0,8,0,1,0,0,0,0,93,0,37,0,0,0,119
17,Capital                                 ,001,0004C,1279,386,1,4,0,5,0,2,0,0,1,0,76,0,35,2,5,0,141
17,Capital                                 ,001,0004C,3306,394,0,0,0,4,0,0,1,0,0,0,124,0,57,0,6,1,126
17,Capital                                 ,001,0004C,3307,393,0,0,0,2,0,0,0,0,0,1,100,0,50,0,2,0,144
17,Capital                                 ,001,0005A,1280,394,1,0,2,12,1,2,0,0,0,2,7,0,90,1,5,11,117
17,Capital                                 ,001,0005A,1281,394,37,3,5,11,0,0,0,0,0,0,14,1,99,3,5,0,100
17,Capital                                 ,001,0005A,1282,394,1,2,3,22,2,3,1,0,0,1,15,0,88,1,0,13,112
17,Capital                                 ,001,0005A,1283,394,0,0,7,19,0,1,1,0,0,4,12,0,81,1,3,1,117
17,Capital                                 ,001,0005A,1284,394,2,1,0,15,3,3,0,0,0,2,2,1,73,2,5,6,129
17,Capital                                 ,001,0005A,1285,394,1,0,12,12,0,1,0,1,0,1,16,0,76,0,10,0,105
17,Capital                                 ,001,0005A,1286,393,3,4,8,16,2,2,0,0,3,2,11,0,93,1,6,13,92
17,Capital                                 ,001,0005A,3308,397,0,3,2,16,0,1,0,0,2,3,12,0,99,1,10,9,111
17,Capital                                 ,001,0005A,3309,397,0,0,4,16,0,0,0,0,1,3,13,2,86,2,7,0,128
17,Capital                                 ,001,0005A,3310,397,14,0,0,5,0,0,0,0,0,0,1,0,0,0,10,0,110
17,Capital                                 ,001,0005A,3311,397,1,3,0,17,1,2,0,0,2,0,20,0,102,2,9,16,105
17,Capital                                 ,001,0005A,3312,397,46,1,1,21,3,1,0,0,1,4,20,0,105,3,7,9,100
17,Capital                                 ,001,0005A,3313,397,1,2,2,17,2,0,0,0,1,2,11,1,85,1,3,10,117
17,Capital                                 ,001,0005A,3314,397,0,0,3,15,1,1,0,1,0,2,16,1,86,2,6,15,115
17,Capital                                 ,001,0005A,3315,397,0,0,5,16,0,4,0,0,1,0,11,0,73,2,9,3,106
17,Capital                                 ,001,0005B,1287,433,2,0,4,16,0,0,0,0,1,2,6,1,132,1,1,8,121
17,Capital                                 ,001,0005B,1288,433,0,1,3,18,1,1,0,0,0,0,0,0,129,3,0,0,127
17,Capital                                 ,001,0005B,1289,432,0,0,0,0,0,1,1,1,1,0,9,1,132,0,4,1,104
17,Capital                                 ,001,0005B,1290,432,4,1,2,10,2,0,0,0,0,1,4,1,127,1,1,3,118
17,Capital                                 ,001,0005B,1291,432,0,0,4,8,0,0,0,1,0,1,8,1,143,2,0,0,135
17,Capital                                 ,001,0005B,1292,432,0,0,10,12,0,1,0,0,0,1,9,2,116,4,6,5,108
17,Capital                                 ,001,0005B,3316,404,4,0,2,12,0,1,1,0,1,1,8,0,124,5,3,8,118
17,Capital                                 ,001,0005B,3317,404,24,1,7,13,0,0,1,0,0,1,9,2,139,4,4,1,120
17,Capital                                 ,001,0005B,3318,404,5,0,0,13,0,1,0,0,0,0,1,2,126,2,5,1,131
17,Capital                                 ,001,0005B,3319,404,0,0,3,11,1,0,0,1,1,1,8,1,119,0,10,2,133
17,Capital                                 ,001,0005B,3320,404,0,0,1,13,1,0,0,0,0,2,4,1,153,2,4,4,109
17,Capital                                 ,001,0005B,3321,404,0,0,0,0,1,1,0,1,0,0,8,0,148,0,0,0,11
17,Capital                                 ,001,0005B,3322,404,0,0,0,8,0,2,0,0,0,0,5,0,127,0,1,3,107
17,Capital                                 ,001,0005B,3323,404,0,0,0,8,1,0,0,1,0,0,9,0,117,2,4,5,141
17,Capital                                 ,001,0005C,1293,404,0,0,1,14,4,0,0,1,2,0,14,2,78,2,5,9,133
17,Capital                                 ,001,0005C,1294,404,3,0,5,11,1,0,2,0,0,4,11,0,80,1,5,7,101
17,Capital                                 ,001,0005C,1295,403,0,1,3,11,0,0,0,0,1,1,15,0,90,1,7,12,112
17,Capital                                 ,001,0005C,1296,403,0,0,9,14,0,2,0,1,1,2,12,0,82,1,11,10,118
17,Capital                                 ,001,0005C,1297,403,0,1,6,24,1,0,1,0,1,2,11,0,82,0,0,17,116
17,Capital                                 ,001,0005C,1298,403,0,0,3,16,0,1,1,0,1,0,12,0,88,0,3,10,131
17,Capital                                 ,001,0005C,1299,403,0,0,3,13,0,1,0,0,0,3,10,0,94,3,8,12,109
17,Capital                                 ,001,0005C,3324,421,1,0,1,15,2,0,0,0,1,3,9,0,95,4,7,13,112
17,Capital                                 ,001,0005C,3325,421,0,3,7,9,0,6,2,0,3,1,13,0,83,0,10,4,125
17,Capital                                 ,001,0005C,3326,421,0,0,18,23,0,0,0,0,0,0,6,0,102,0,8,10,100
17,Capital                                 ,001,0005C,3327,421,0,0,2,18,3,1,2,0,0,4,15,0,84,1,7,14,121
17,Capital                                 ,001,0005C,3328,421,0,0,4,0,0,3,0,0,2,2,9,1,95,2,7,13,135
17,Capital                                 ,001,0005C,3329,421,0,0,4,14,2,0,1,1,0,2,12,0,90,3,13,5,138
17,Capital                                 ,001,0005C,3330,421,2,0,3,12,1,0,1,0,0,1,12,1,99,8,12,10,121
17,Capital                                 ,001,0005D,1300,401,27,0,6,7,2,0,0,0,0,1,12,3,100,1,8,11,107
17,Capital                                 ,001,0005D,1301,401,33,5,1,22,0,1,0,0,1,0,7,0,95,2,10,11,110
17,Capital                                 ,001,0005D,1302,401,22,10,0,11,1,2,0,0,0,2,17,1,97,1,6,8,106
17,Capital                                 ,001,0005D,1303,400,0,0,5,25,0,1,0,0,0,1,11,0,111,4,4,5,84
17,Capital                                 ,001,0005D,1304,400,0,0,0,9,1,2,0,0,0,2,6,1,114,0,10,7,103
17,Capital                                 ,001,0005D,1305,400,0,8,0,11,2,0,1,0,2,1,9,1,100,1,0,16,96
17,Capital                                 ,001,0005D,3331,383,0,0,0,15,0,4,0,0,0,1,9,1,117,2,8,7,0
17,Capital                                 ,001,0005D,3332,383,0,0,2,14,1,3,0,0,3,1,14,1,118,1,4,12,101
17,Capital                                 ,001,0005D,3333,383,39,0,8,11,1,0,1,0,0,0,13,2,79,2,9,20,97
17,Capital                                 ,001,0005D,3334,383,0,0,7,12,2,1,2,0,0,0,13,1,92,1,8,7,107
17,Capital                                 ,001,0005D,3335,383,0,0,3,7,0,3,0,1,0,1,18,1,103,2,10,0,112
17,Capital                                 ,001,0005D,3336,383,25,8,7,11,0,1,0,0,0,1,9,1,94,1,7,13,110
17,Capital                                 ,001,0005D,3337,382,1,6,6,20,0,1,1,0,0,1,11,1,109,2,9,9,110
17,Capital                                 ,001,0005E,1306,431,0,0,9,0,1,2,3,1,0,2,2,1,111,2,0,2,125
17,Capital                                 ,001,0005E,1307,431,0,0,8,12,0,0,1,0,0,0,10,0,108,2,4,3,105
17,Capital                                 ,001,0005E,1308,431,2,2,3,13,0,0,0,1,3,1,3,1,115,1,2,2,132
17,Capital                                 ,001,0005E,1309,431,0,0,9,9,1,0,1,1,0,3,1,6,112,1,5,0,127
17,Capital                                 ,001,0005E,1310,430,18,3,5,11,1,0,0,0,0,1,5,0,130,3,2,4,95
17,Capital                                 ,001,0005E,1311,430,1,1,4,4,1,2,0,1,0,0,6,1,128,1,6,2,115
17,Capital                                 ,001,0005E,1312,430,0,0,0,11,0,1,0,1,0,1,11,0,127,0,8,1,116
17,Capital                                 ,001,0005E,1313,430,5,0,6,7,0,0,0,0,1,0,6,1,118,4,3,1,137
17,Capital                                 ,001,0005E,1314,430,0,0,6,11,1,1,0,0,1,2,2,0,113,1,3,3,114
17,Capital                                 ,001,0005E,1315,430,1,4,3,15,0,0,2,2,2,0,4,1,109,0,1,3,131
17,Capital                                 ,001,0005E,1316,430,29,1,0,15,0,1,1,3,1,1,8,5,115,3,2,5,129
17,Capital                                 ,001,0005E,3338,442,0,0,1,7,1,1,1,0,1,1,12,1,134,0,2,1,128
17,Capital                                 ,001,0005E,3339,442,3,5,2,9,0,0,0,0,1,0,11,0,142,2,5,2,129
17,Capital                                 ,001,0005E,3340,442,0,2,2,11,0,0,2,0,0,0,3,1,184,0,4,4,142
17,Capital                                 ,001,0005E,3341,442,2,0,5,14,0,0,1,0,0,1,6,2,139,1,3,3,134
17,Capital                                 ,001,0005E,3342,442,0,0,3,3,0,0,0,0,1,0,2,1,118,4,1,4,160
17,Capital                                 ,001,0005E,3343,442,17,4,6,17,2,1,0,0,1,0,3,148,3,1,2,0,118
17,Capital                                 ,001,0005E,3344,441,36,7,7,8,2,0,0,0,1,1,2,0,150,0,1,6,124
17,Capital                                 ,001,0005E,3345,441,1,3,9,8,2,0,0,0,0,0,5,2,140,0,0,5,109
17,Capital                                 ,001,0005E,3346,441,0,0,6,14,1,1,0,0,1,1,5,1,93,2,3,5,128
17,Capital                                 ,001,0005E,3347,441,0,0,0,9,2,2,1,0,0,1,5,1,154,3,4,1,148
17,Capital                                 ,001,0005E,3348,441,0,0,1,18,0,0,0,0,0,1,2,0,134,1,1,1,125
17,Capital                                 ,001,0005E,3349,441,1,5,9,13,2,1,0,0,0,0,5,1,132,2,1,1,151
17,Capital                                 ,001,0005F,1317,407,0,0,5,6,1,0,0,0,0,0,3,0,123,0,0,2,100
17,Capital                                 ,001,0005F,1318,407,0,0,4,8,3,0,0,0,1,0,6,1,101,2,2,6,104
17,Capital                                 ,001,0005F,1319,407,2,0,1,13,0,1,0,0,1,0,5,1,102,2,4,5,116
17,Capital                                 ,001,0005F,1320,407,6,3,1,0,1,0,0,0,0,0,0,0,94,0,2,1,114
17,Capital                                 ,001,0005F,1321,407,0,0,8,7,1,0,1,2,0,0,6,1,90,0,3,2,120
17,Capital                                 ,001,0005F,1322,407,0,0,0,12,2,1,0,0,0,1,2,115,1,3,1,0,99
17,Capital                                 ,001,0005F,1323,407,0,0,4,4,2,0,0,0,3,0,5,2,109,0,4,3,99
17,Capital                                 ,001,0005F,1324,407,0,0,1,8,0,1,0,0,0,3,0,0,118,0,2,0,109
17,Capital                                 ,001,0005F,1325,406,1,2,2,11,0,2,0,0,1,2,8,1,119,1,2,0,114
17,Capital                                 ,001,0005F,3350,418,0,0,2,13,0,0,0,0,0,1,4,0,119,2,1,0,146
17,Capital                                 ,001,0005F,3351,418,0,0,5,11,1,2,0,1,0,9,0,128,0,2,4,0,114
17,Capital                                 ,001,0005F,3352,418,0,0,0,0,2,0,1,0,0,0,4,1,127,1,4,8,125
17,Capital                                 ,001,0005F,3353,418,2,9,6,6,0,2,0,0,0,4,7,0,125,0,2,5,118
17,Capital                                 ,001,0005F,3354,417,4,3,3,8,2,1,0,0,0,0,9,0,44,1,6,0,129
17,Capital                                 ,001,0005F,3355,417,0,0,4,9,1,0,2,0,0,0,1,0,125,1,3,3,126
17,Capital                                 ,001,0005F,3356,417,0,0,1,7,0,0,0,0,0,1,5,1,127,1,2,4,99
17,Capital                                 ,001,0005F,3357,417,0,0,3,15,0,0,0,0,0,1,10,0,121,2,2,1,108
17,Capital                                 ,001,0005F,3358,417,0,0,0,14,0,0,0,0,0,2,4,0,122,2,3,4,79
17,Capital                                 ,001,0005F,3359,417,0,0,0,12,1,1,0,0,0,1,11,2,131,1,7,0,118
17,Capital                                 ,001,0005G,1326,416,1,1,0,12,1,1,0,0,2,2,15,1,95,1,6,7,124
17,Capital                                 ,001,0005G,1327,416,32,4,13,17,2,0,1,0,0,0,9,1,99,1,5,14,111
17,Capital                                 ,001,0005G,1328,416,41,10,6,24,1,1,0,0,0,2,9,0,96,2,5,15,106
17,Capital                                 ,001,0005G,1329,416,0,0,2,11,1,1,0,0,0,3,10,0,86,1,6,12,117
17,Capital                                 ,001,0005G,1330,415,26,2,8,18,0,0,0,0,2,2,13,0,88,1,7,8,125
17,Capital                                 ,001,0005G,1331,415,24,3,1,12,2,2,1,0,1,1,10,0,86,3,2,11,133
17,Capital                                 ,001,0005G,1332,415,0,0,3,22,0,2,1,0,0,2,5,1,0,3,7,15,133
17,Capital                                 ,001,0005G,1333,415,1,1,1,21,1,1,0,0,1,5,17,1,83,1,13,11,123
17,Capital                                 ,001,0005G,1334,415,0,0,1,6,0,1,3,0,0,1,10,0,102,5,9,4,128
17,Capital                                 ,001,0005G,3360,424,43,1,0,17,0,1,0,0,0,2,14,0,102,2,8,8,117
17,Capital                                 ,001,0005G,3361,424,0,0,6,9,3,0,0,0,1,3,21,1,94,2,6,9,129
17,Capital                                 ,001,0005G,3362,424,0,0,8,16,0,2,1,0,1,0,9,1,108,1,7,1,134
17,Capital                                 ,001,0005G,3363,424,4,2,3,19,1,1,0,0,1,2,7,1,117,1,5,13,128
17,Capital                                 ,001,0005G,3364,423,0,0,1,14,0,0,1,0,0,2,12,0,95,4,9,13,139
17,Capital                                 ,001,0005G,3365,423,0,0,1,15,2,1,1,0,0,0,17,0,88,4,7,11,123
17,Capital                                 ,001,0005G,3366,423,39,1,0,10,0,5,1,0,1,2,11,1,105,14,11,0,128
17,Capital                                 ,001,0005G,3367,423,0,0,0,9,1,1,1,0,0,4,16,1,103,0,8,11,134
17,Capital                                 ,001,0005G,3368,423,2,0,4,22,0,2,1,0,0,0,9,0,106,5,7,8,122
17,Capital                                 ,001,0005G,3369,423,1,0,3,8,1,0,0,1,0,1,14,0,92,0,11,0,129
17,Capital                                 ,001,0005G,3370,423,0,0,2,15,2,1,1,1,0,4,8,0,99,1,9,11,146
17,Capital                                 ,001,0005H,1335,382,26,0,0,17,1,1,3,0,1,1,10,1,84,1,7,9,121
17,Capital                                 ,001,0005H,1336,382,1,4,2,11,1,2,0,0,0,3,6,0,90,0,9,12,121
17,Capital                                 ,001,0005H,1337,382,0,0,9,16,2,2,0,0,2,1,13,0,83,2,2,5,117
17,Capital                                 ,001,0005H,1338,382,1,8,3,17,1,2,3,0,0,1,6,0,69,0,6,8,103
17,Capital                                 ,001,0005H,1339,382,21,4,8,10,0,0,2,0,1,1,12,0,80,4,5,7,109
17,Capital                                 ,001,0005H,3371,428,0,0,5,22,2,1,1,0,0,1,11,94,3,10,2,0,129
17,Capital                                 ,001,0005H,3372,427,0,0,9,11,0,1,2,0,1,0,18,0,105,0,6,7,118
17,Capital                                 ,001,0005H,3373,427,5,1,4,23,1,2,3,0,2,0,17,0,92,3,6,8,129
17,Capital                                 ,001,0005H,3374,427,0,0,0,22,1,0,2,1,1,4,10,2,93,3,6,8,117
17,Capital                                 ,001,0005H,3375,427,0,4,8,20,6,1,0,0,2,3,9,0,72,1,7,5,133
17,Capital                                 ,001,0005I,1340,441,0,0,2,6,0,1,0,0,0,0,5,1,111,0,6,8,147
17,Capital                                 ,001,0005I,1341,441,0,0,8,11,2,0,0,0,1,0,9,1,116,3,7,3,145
17,Capital                                 ,001,0005I,1342,440,0,0,6,13,1,1,0,0,0,1,11,1,99,1,7,6,142
17,Capital                                 ,001,0005I,1343,440,0,1,4,19,2,0,1,0,0,0,9,2,105,2,3,7,105
17,Capital                                 ,001,0005I,1344,440,4,4,6,21,3,3,0,0,0,2,4,3,118,0,3,4,110
17,Capital                                 ,001,0005I,1345,440,0,3,8,1,0,0,0,0,0,3,4,2,103,1,12,10,103
17,Capital                                 ,001,0005I,1346,440,0,0,0,16,2,1,1,0,3,2,8,0,112,0,2,11,124
17,Capital                                 ,001,0005I,1347,440,0,2,6,11,0,1,0,0,0,2,6,0,103,2,5,13,143
17,Capital                                 ,001,0005I,1348,440,0,0,9,17,0,0,0,0,0,2,9,1,107,1,8,6,113
17,Capital                                 ,001,0005I,1349,440,0,0,9,12,2,1,0,0,0,1,8,1,93,0,6,12,122
17,Capital                                 ,001,0005I,1350,440,2,2,127,9,1,0,1,0,4,2,7,1,108,1,6,3,114
17,Capital                                 ,001,0005I,3376,435,0,0,4,15,3,1,0,0,0,1,6,0,106,2,8,5,154
17,Capital                                 ,001,0005I,3377,435,0,0,2,0,4,3,0,0,5,1,8,3,114,3,5,10,130
17,Capital                                 ,001,0005I,3378,435,0,5,5,15,2,0,1,0,0,2,14,0,113,3,3,3,139
17,Capital                                 ,001,0005I,3379,435,0,0,5,25,2,1,0,0,2,3,10,0,127,0,5,11,123
17,Capital                                 ,001,0005I,3380,435,5,6,4,16,1,0,1,0,0,1,14,4,102,2,6,4,154
17,Capital                                 ,001,0005I,3381,435,0,0,6,17,0,2,1,0,2,0,11,4,121,4,9,12,106
17,Capital                                 ,001,0005I,3382,435,0,0,2,18,2,1,0,0,0,1,11,2,131,2,6,15,112
17,Capital                                 ,001,0005I,3383,435,0,3,2,11,4,2,0,0,1,2,9,1,97,0,4,0,139
17,Capital                                 ,001,0005I,3384,435,0,0,3,16,0,4,0,0,1,0,11,3,111,0,7,7,135
17,Capital                                 ,001,0005I,3385,434,0,0,0,10,0,1,0,1,0,0,0,1,116,3,8,11,143
17,Capital                                 ,001,0005I,3386,434,3,3,8,10,3,1,0,0,0,0,11,3,106,1,9,9,136
17,Capital                                 ,001,0005I,3387,434,0,0,0,12,2,3,0,0,3,1,14,0,130,0,10,5,133
17,Capital                                 ,001,0005J,1351,262,15,0,3,5,1,1,0,0,1,0,9,1,67,1,5,2,95
17,Capital                                 ,001,0005J,3388,290,0,0,18,8,0,0,0,0,1,0,5,0,96,0,5,10,78
17,Capital                                 ,001,0005K,1352,265,25,0,0,4,0,2,2,0,1,0,8,0,71,1,2,10,71
17,Capital                                 ,001,0005K,1353,265,0,0,7,6,0,1,1,0,0,0,12,2,79,2,7,8,76
17,Capital                                 ,001,0005K,3389,282,0,0,0,15,0,1,0,2,0,1,18,0,71,0,4,2,87
17,Capital                                 ,001,0005K,3390,282,0,0,1,7,2,2,0,0,3,0,15,0,77,1,6,5,76
17,Capital                                 ,001,0005L,1354,406,0,0,7,16,1,0,4,0,0,1,9,0,109,3,1,2,112
17,Capital                                 ,001,0005L,1355,405,0,0,0,9,3,2,2,0,1,0,10,0,88,1,8,3,124
17,Capital                                 ,001,0005L,1356,405,3,1,3,16,0,0,0,0,0,2,10,1,121,1,6,7,119
17,Capital                                 ,001,0005L,1357,405,1,0,1,15,0,1,0,0,1,1,12,2,82,0,5,0,151
17,Capital                                 ,001,0005L,1358,405,0,0,0,13,1,0,1,0,1,1,8,0,0,0,0,0,114
17,Capital                                 ,001,0005L,1359,405,0,3,2,14,2,0,1,0,0,1,8,0,102,4,5,6,102
17,Capital                                 ,001,0005L,1360,405,1,4,8,15,1,0,2,0,0,0,12,1,95,1,2,6,126
17,Capital                                 ,001,0005L,3391,435,0,0,5,26,1,2,1,0,1,1,11,0,110,4,11,0,133
17,Capital                                 ,001,0005L,3392,435,0,0,3,8,0,2,2,0,0,2,16,1,121,0,4,1,138
17,Capital                                 ,001,0005L,3393,435,0,0,4,10,0,0,0,0,1,0,21,0,112,1,3,5,156
17,Capital                                 ,001,0005L,3394,435,0,5,5,7,0,1,1,0,1,0,10,0,133,1,5,5,132
17,Capital                                 ,001,0005L,3395,435,0,0,7,5,1,0,0,0,1,3,10,0,117,1,8,3,139
17,Capital                                 ,001,0005L,3396,434,0,0,4,16,0,1,0,0,2,1,16,1,125,0,3,7,117
17,Capital                                 ,001,0005L,3397,434,2,4,2,13,2,1,0,0,0,0,5,2,119,1,4,6,148
17,Capital                                 ,001,0005M,1361,397,1,2,2,5,1,1,1,0,1,2,12,1,70,2,15,11,125
17,Capital                                 ,001,0005M,3398,284,17,1,1,8,1,1,2,0,0,0,13,0,55,3,10,8,109
17,Capital                                 ,001,0005M,3399,284,27,2,4,10,2,1,2,0,0,2,11,1,56,1,6,9,95
17,Capital                                 ,001,0005N,1362,396,1,0,0,9,2,0,1,0,0,0,3,0,113,0,2,2,106
