codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0022,0190,0536,0555,0567
11,Atreuco,001,0001 ,0001,303,0,0,75,3,3,110,3,4
11,Atreuco,001,0001 ,0002,301,12,13,67,7,2,121,1,3
11,Atreuco,001,0001 ,0003,300,3,17,89,2,1,114,3,2
11,Atreuco,001,0001 ,0004,304,5,21,97,1,2,99,3,1
11,Atreuco,001,0001 ,0005,302,7,15,90,2,1,100,3,4
11,Atreuco,001,0002 ,0006,326,4,8,96,3,1,139,2,4
11,Atreuco,001,0002 ,0007,326,1,9,96,0,0,158,6,3
11,Atreuco,001,0002 ,0008,326,2,6,131,4,1,114,1,3
11,Atreuco,001,0002 ,0009,326,6,2,115,5,3,134,2,4
11,Atreuco,001,0002 ,0010,326,4,13,125,2,3,95,5,1
11,Atreuco,001,0002 ,0011,325,1,6,103,3,0,144,5,4
11,Atreuco,001,0002 ,0012,328,5,12,85,0,3,131,5,5
11,Atreuco,001,0002 ,0013,325,1,12,117,2,4,128,2,5
11,Atreuco,001,0002 ,0014,325,7,8,125,2,3,112,2,5
11,Atreuco,001,0002 ,0015,325,2,11,92,1,0,140,5,2
11,Atreuco,001,0002 ,0016,326,0,12,116,3,2,128,3,3
11,Atreuco,001,0002 ,0017,325,1,13,94,1,2,145,4,2
11,Atreuco,001,0002 ,0018,325,5,12,97,6,2,135,0,6
11,Atreuco,001,0002 ,0019,328,1,7,98,3,0,143,6,4
11,Atreuco,001,0003 ,0020,311,2,4,127,0,1,98,3,0
11,Atreuco,001,0003 ,0021,311,1,4,142,1,2,93,0,2
11,Atreuco,001,0003 ,0022,311,14,0,121,0,1,95,4,2
11,Atreuco,001,0003 ,0023,311,3,9,127,2,0,89,2,3
11,Atreuco,001,0003 ,0024,310,0,5,122,4,2,98,1,3
11,Atreuco,001,0003 ,0025,310,2,8,147,0,1,91,3,2
11,Atreuco,001,0003 ,0026,313,3,10,116,2,1,102,0,1
11,Atreuco,001,0004 ,0027,330,6,5,159,3,4,90,2,5
11,Atreuco,001,0004 ,0028,330,11,11,121,6,4,100,5,2
11,Atreuco,001,0005 ,0029,194,2,5,55,0,0,83,3,2
11,Atreuco,001,0005 ,0030,197,5,8,55,0,0,83,0,0
11,Capital,002,0006 ,0031,347,8,10,128,6,5,119,7,3
11,Capital,002,0006 ,0032,346,6,6,119,1,7,105,11,5
11,Capital,002,0006 ,0033,347,2,10,110,5,3,137,5,5
11,Capital,002,0006 ,0034,345,5,13,125,7,3,112,7,2
11,Capital,002,0006 ,0035,347,5,17,74,4,6,149,8,9
11,Capital,002,0009 ,0036,351,5,22,80,12,8,105,10,8
11,Capital,002,0009 ,0037,349,1,10,73,9,7,126,5,4
11,Capital,002,0009 ,0038,351,2,6,99,10,5,115,11,6
11,Capital,002,0009 ,0039,350,2,10,91,8,10,117,6,10
11,Capital,002,0009 ,0040,350,0,8,85,12,1,114,6,1
11,Capital,002,0009 ,0041,349,7,3,76,12,1,126,10,5
11,Capital,002,0009 ,0042,349,3,9,95,3,3,119,7,3
11,Capital,002,0009 ,0043,349,4,9,79,11,7,122,8,9
11,Capital,002,0009 ,0044,349,1,10,110,9,8,100,8,8
11,Capital,002,0009 ,0045,351,3,9,97,8,7,119,9,4
11,Capital,002,0009 ,0046,351,4,7,74,9,6,123,9,6
11,Capital,002,0009 ,0047,352,2,17,81,8,10,125,10,3
11,Capital,002,0009 ,0048,349,5,6,84,7,9,111,4,9
