codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0212,0505,0532
09,Formosa,001,0001 ,0001,344,16,2,5,1,135,113
09,Formosa,001,0001 ,0002,344,13,2,7,1,104,124
09,Formosa,001,0001 ,0003,346,11,0,3,0,120,124
09,Formosa,001,0001 ,0004,345,9,0,5,2,107,141
09,Formosa,001,0001 ,0005,344,7,5,3,2,127,112
09,Formosa,001,0001 ,0006,346,15,4,6,1,118,117
09,Formosa,001,0001 ,0007,345,6,4,4,0,102,132
09,Formosa,001,0001 ,0008,345,7,3,5,1,112,132
09,Formosa,001,0001 ,0009,345,10,2,8,2,113,136
09,Formosa,001,0001 ,0010,344,0,3,4,1,92,146
09,Formosa,001,0001 ,0011,345,11,0,4,1,121,131
09,Formosa,001,0001 ,0012,345,8,4,7,3,115,132
09,Formosa,001,0001 ,0013,344,32,0,12,0,97,113
09,Formosa,001,0001 ,0014,343,19,4,7,2,104,127
09,Formosa,001,0001 ,0015,344,11,2,8,0,121,109
09,Formosa,001,0001 ,0016,344,12,2,6,4,104,136
09,Formosa,001,0001 ,0017,343,20,1,4,1,133,116
09,Formosa,001,0001 ,0018,345,2,5,4,1,0,116
09,Formosa,001,0001 ,0019,345,16,3,0,0,0,0
09,Formosa,001,0001 ,0020,344,13,0,4,2,109,125
09,Formosa,001,0001 ,0021,345,8,3,4,2,116,116
09,Formosa,001,0001 ,0022,344,5,1,2,1,128,122
09,Formosa,001,0001 ,0023,345,0,0,10,0,110,113
09,Formosa,001,0001 ,0024,344,13,2,7,2,116,111
09,Formosa,001,0001 ,0025,346,0,0,5,1,110,130
09,Formosa,001,0001 ,0026,345,10,1,5,4,122,106
09,Formosa,001,0001 ,0027,344,24,2,2,5,111,139
09,Formosa,001,0001 ,0028,346,16,4,5,0,126,113
09,Formosa,001,0001 ,0029,345,9,3,7,1,117,131
09,Formosa,001,0001 ,0030,345,9,1,3,0,109,127
09,Formosa,001,0001 ,0031,345,18,1,6,0,112,120
09,Formosa,001,0001 ,0032,344,9,0,2,0,128,115
09,Formosa,001,0001 ,0033,345,76,3,8,3,122,118
09,Formosa,001,0001 ,0034,344,22,2,5,0,131,116
09,Formosa,001,0001 ,0035,342,5,1,8,2,102,140
09,Formosa,001,0001 ,0036,345,6,5,4,0,115,128
09,Formosa,001,0001 ,0037,344,12,4,5,1,118,112
09,Formosa,001,0001 ,0038,341,28,4,9,1,103,114
09,Formosa,001,0001 ,0039,343,10,3,4,3,112,118
09,Formosa,001,0001 ,0040,342,17,1,9,0,141,0
09,Formosa,001,0001 ,0041,345,15,1,4,0,124,116
09,Formosa,001,0001 ,0042,344,13,4,3,1,95,133
09,Formosa,001,0001 ,0043,343,32,3,5,3,121,73
09,Formosa,001,0001 ,0044,341,15,4,7,1,150,90
09,Formosa,001,0001 ,0045,345,17,2,7,1,120,116
09,Formosa,001,0001 ,0046,343,12,2,7,0,125,135
09,Formosa,001,0001 ,0047,344,11,0,5,2,117,0
09,Formosa,001,0001 ,0048,344,6,1,9,0,122,135
09,Formosa,001,0001 ,0049,342,9,1,7,1,122,123
09,Formosa,001,0001 ,0050,344,9,4,12,0,86,148
09,Formosa,001,0001 ,0051,343,16,0,3,1,107,123
09,Formosa,001,0001 ,0052,345,13,1,3,2,117,0
09,Formosa,001,0001 ,0053,344,5,4,5,3,114,119
09,Formosa,001,0001 ,0054,344,7,2,1,1,98,142
09,Formosa,001,0001 ,0055,344,16,3,3,0,108,124
09,Formosa,001,0001 ,0056,343,14,6,5,3,92,139
09,Formosa,001,0002 ,0057,340,0,0,7,2,86,124
09,Formosa,001,0002 ,0058,339,6,2,11,0,95,120
09,Formosa,001,0002 ,0059,339,7,1,5,0,82,136
09,Formosa,001,0002 ,0060,337,19,1,10,1,77,131
09,Formosa,001,0002 ,0061,339,6,1,4,1,79,140
09,Formosa,001,0002 ,0062,338,0,0,5,1,71,146
09,Formosa,001,0002 ,0063,339,1,3,8,1,81,139
09,Formosa,001,0002 ,0064,337,19,2,4,1,69,133
09,Formosa,001,0002 ,0065,337,4,2,2,5,90,133
09,Formosa,001,0002 ,0066,337,0,0,0,0,0,0
09,Formosa,001,0002 ,0067,339,10,0,4,0,72,144
09,Formosa,001,0002 ,0068,336,12,4,6,2,85,131
09,Formosa,001,0002 ,0069,338,8,3,3,0,87,139
09,Formosa,001,0002 ,0070,339,3,0,5,0,76,149
09,Formosa,001,0002 ,0071,339,25,3,6,1,86,112
09,Formosa,001,0002 ,0072,339,13,6,4,0,89,142
09,Formosa,001,0002 ,0073,338,5,0,15,1,86,132
09,Formosa,001,0002 ,0074,337,9,2,5,0,72,154
09,Formosa,001,0002 ,0075,337,0,3,5,0,71,154
09,Formosa,001,0003 ,0076,347,10,3,5,2,0,138
09,Formosa,001,0003 ,0077,348,11,3,8,1,128,140
09,Formosa,001,0003 ,0078,348,7,3,5,1,146,116
09,Formosa,001,0003 ,0079,348,14,5,6,0,125,132
09,Formosa,001,0003 ,0080,348,14,3,11,0,135,118
09,Formosa,001,0003 ,0081,348,6,2,13,3,120,140
09,Formosa,001,0003 ,0082,348,8,0,6,2,114,147
09,Formosa,001,0003 ,0083,349,11,6,5,1,133,114
09,Formosa,001,0003 ,0084,347,0,0,14,1,120,123
09,Formosa,001,0003 ,0085,348,6,4,9,0,135,134
09,Formosa,001,0003 ,0086,349,15,1,6,2,117,143
09,Formosa,001,0003 ,0087,348,19,0,7,2,117,142
09,Formosa,001,0003 ,0088,347,13,4,4,4,129,119
09,Formosa,001,0003 ,0089,347,12,1,9,0,156,108
09,Formosa,001,0003 ,0090,348,15,3,8,0,128,118
09,Formosa,001,0003 ,0091,346,11,4,6,0,115,148
09,Formosa,001,0003 ,0092,348,13,2,7,1,146,127
09,Formosa,001,0003 ,0093,348,13,3,8,1,115,155
09,Formosa,001,0003 ,0094,348,10,3,12,0,118,146
09,Formosa,001,0003 ,0095,347,11,3,7,1,125,129
09,Formosa,001,0003 ,0096,348,0,0,1,1,109,144
09,Formosa,001,0003 ,0097,348,22,2,7,0,127,115
09,Formosa,001,0003 ,0098,347,14,3,4,7,130,129
09,Formosa,001,0003 ,0099,348,11,3,8,1,117,137
09,Formosa,001,0003 ,0100,348,13,3,4,0,115,143
09,Formosa,001,0003 ,0101,348,5,2,4,2,115,145
09,Formosa,001,0003 ,0102,348,16,0,7,6,113,125
09,Formosa,001,0003 ,0103,348,19,0,3,1,126,137
09,Formosa,001,0003 ,0104,347,12,6,2,2,131,124
09,Formosa,001,0003 ,0105,346,13,4,7,3,130,126
09,Formosa,001,0003 ,0106,348,18,4,3,0,150,111
09,Formosa,001,0003 ,0107,348,0,0,3,3,126,129
09,Formosa,001,0003 ,0108,348,12,3,3,2,116,137
09,Formosa,001,0003 ,0109,348,18,2,4,2,142,110
09,Formosa,001,0003 ,0110,348,12,1,3,3,133,126
09,Formosa,001,0003 ,0111,348,16,4,10,1,127,128
09,Formosa,001,0003 ,0112,348,14,1,5,1,139,126
09,Formosa,001,0003 ,0113,349,23,2,2,0,105,137
09,Formosa,001,0003 ,0114,349,18,1,4,1,155,139
09,Formosa,001,0003 ,0115,347,11,4,13,3,113,132
09,Formosa,001,0003 ,0116,348,0,4,3,1,127,136
09,Formosa,001,0003 ,0117,349,20,10,8,2,141,110
09,Formosa,001,0003 ,0118,348,24,5,9,3,132,116
09,Formosa,001,0003 ,0119,347,26,1,7,2,119,112
09,Formosa,001,0003 ,0120,348,16,6,3,0,114,138
09,Formosa,001,0003 ,0121,348,7,5,2,1,144,118
09,Formosa,001,0003 ,0122,347,15,3,6,2,107,141
09,Formosa,001,0003 ,0123,348,9,0,4,0,132,135
09,Formosa,001,0003 ,0124,348,5,4,9,3,0,137
09,Formosa,001,0003 ,0125,347,12,4,8,3,120,140
09,Formosa,001,0003 ,0126,349,36,1,7,1,125,94
09,Formosa,001,0003 ,0127,348,17,2,1,2,134,139
09,Formosa,001,0003 ,0128,348,11,3,8,2,137,108
09,Formosa,001,0003 ,0129,347,18,0,5,1,108,139
09,Formosa,001,0003 ,0130,348,21,0,3,2,136,130
09,Formosa,001,0003 ,0131,348,14,4,0,2,125,135
09,Formosa,001,0003 ,0132,348,14,3,9,2,129,127
09,Formosa,001,0003 ,0133,347,12,0,8,9,127,117
09,Formosa,001,0003 ,0134,349,3,7,3,0,116,161
09,Formosa,001,0003 ,0135,347,18,2,4,0,122,0
09,Formosa,001,0003 ,0136,347,16,4,4,1,118,133
09,Formosa,001,0003 ,0137,347,25,2,9,2,120,122
09,Formosa,001,0003 ,0138,347,12,2,6,0,123,139
09,Formosa,001,0003 ,0139,347,13,0,2,1,130,141
09,Formosa,001,0003 ,0140,346,12,3,6,13,117,132
09,Formosa,001,0003 ,0141,346,10,2,7,0,130,141
09,Formosa,001,0003 ,0142,346,8,0,5,3,137,128
09,Formosa,001,0003 ,0143,347,11,1,6,1,120,132
09,Formosa,001,0003 ,0144,347,10,2,7,3,132,135
09,Formosa,001,0003 ,0145,347,7,2,7,2,124,124
09,Formosa,001,0003 ,0146,347,10,1,7,2,124,117
09,Formosa,001,0003 ,0147,346,17,0,3,2,127,133
09,Formosa,001,0003 ,0148,346,9,2,8,0,115,144
09,Formosa,001,0003 ,0149,347,12,3,4,3,106,147
09,Formosa,001,0003 ,0150,346,5,1,3,4,136,120
09,Formosa,001,0003 ,0151,346,15,2,11,2,113,150
09,Formosa,001,0003 ,0152,347,12,5,7,3,114,125
09,Formosa,001,0003 ,0153,347,11,4,7,4,119,134
09,Formosa,001,0003 ,0154,348,11,1,4,6,118,144
09,Formosa,001,0003 ,0155,346,15,1,11,1,117,143
09,Formosa,001,0003 ,0156,345,14,2,3,2,125,127
09,Formosa,001,0003 ,0157,345,16,1,0,2,144,110
09,Formosa,001,0003 ,0158,347,9,0,6,1,111,144
09,Formosa,001,0003 ,0159,346,15,0,10,2,124,135
09,Formosa,001,0003 ,0160,346,7,2,6,1,118,137
09,Formosa,001,0003 ,0161,346,10,6,6,0,127,119
09,Formosa,001,0003 ,0162,347,30,2,9,1,126,119
09,Formosa,001,0003 ,0163,347,7,5,5,2,109,146
09,Formosa,001,0003 ,0164,347,14,1,2,3,133,115
09,Formosa,001,0003 ,0165,348,14,5,10,0,116,135
09,Formosa,001,0003 ,0166,346,2,2,13,0,111,0
09,Formosa,001,0003 ,0167,347,12,0,10,3,129,137
09,Formosa,001,0003 ,0168,346,10,2,4,1,113,133
09,Formosa,001,0003 ,0169,347,14,2,4,1,126,135
09,Formosa,001,0003 ,0170,346,3,8,6,0,113,126
09,Formosa,001,0003 ,0171,347,9,1,7,1,110,137
09,Formosa,001,0003 ,0172,347,13,4,5,0,117,138
09,Formosa,001,0003 ,0173,348,18,3,3,1,126,115
09,Formosa,001,0003 ,0174,347,4,1,3,1,140,137
09,Formosa,001,0003 ,0175,347,9,1,4,2,104,159
09,Formosa,001,0003 ,0176,347,12,3,7,3,130,119
09,Formosa,001,0003 ,0177,347,13,4,6,11,121,133
09,Formosa,001,0003 ,0178,346,12,3,7,1,138,114
09,Formosa,001,0003 ,0179,347,17,2,5,2,124,127
09,Formosa,001,0003 ,0180,346,40,0,9,1,98,131
09,Formosa,001,0003 ,0181,347,15,6,5,3,118,127
09,Formosa,001,0003 ,0182,347,27,1,6,0,117,115
09,Formosa,001,0003 ,0183,347,14,3,6,0,127,132
09,Formosa,001,0003 ,0184,346,0,0,0,0,0,0
