codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0022,0047,0101,0227,0228,0229
16,Adolfo Alsina                           ,001,0001 ,0001,388,2,10,5,10,17,97,126,6,9
16,Adolfo Alsina                           ,001,0001 ,0002,388,5,19,2,7,30,88,151,5,6
16,Adolfo Alsina                           ,001,0001 ,0003,388,5,13,3,6,17,96,132,2,10
16,Adolfo Alsina                           ,001,0001 ,0004,388,7,9,1,10,27,97,139,2,6
16,Adolfo Alsina                           ,001,0001 ,0005,388,6,12,2,6,21,98,118,7,6
16,Adolfo Alsina                           ,001,0001 ,0006,388,5,4,7,7,49,87,124,9,7
16,Adolfo Alsina                           ,001,0001 ,0007,388,2,6,4,7,37,91,138,8,6
16,Adolfo Alsina                           ,001,0001 ,0008,388,5,9,2,6,29,92,155,5,10
16,Adolfo Alsina                           ,001,0001 ,0009,388,6,11,1,7,27,100,147,7,10
16,Adolfo Alsina                           ,001,0001 ,0010,388,5,10,2,6,39,78,142,8,9
16,Adolfo Alsina                           ,001,0001 ,0011,388,4,15,7,8,23,109,139,3,7
16,Adolfo Alsina                           ,001,0001 ,0012,388,2,8,5,6,25,114,138,4,8
16,Adolfo Alsina                           ,001,0001 ,0013,388,0,8,1,12,27,104,133,8,10
16,Adolfo Alsina                           ,001,0001 ,0014,388,5,14,6,7,33,89,127,2,7
16,Adolfo Alsina                           ,001,0001 ,0015,388,6,8,9,11,35,90,124,2,6
16,Adolfo Alsina                           ,001,0001 ,0016,388,2,11,2,5,19,121,137,8,6
16,Adolfo Alsina                           ,001,0001 ,0017,388,2,17,2,7,22,84,137,9,5
16,Adolfo Alsina                           ,001,0001 ,0018,388,4,12,3,7,24,87,156,4,12
16,Adolfo Alsina                           ,001,0001 ,0019,388,4,10,10,1,30,93,130,7,11
16,Adolfo Alsina                           ,001,0001 ,0020,388,3,17,3,4,29,87,136,10,10
16,Adolfo Alsina                           ,001,0001 ,0021,388,4,21,4,6,24,86,142,5,7
16,Adolfo Alsina                           ,001,0001 ,0022,388,3,10,4,5,27,102,142,7,7
16,Adolfo Alsina                           ,001,0001 ,0023,388,3,13,6,11,22,112,142,5,6
16,Adolfo Alsina                           ,001,0001 ,0024,388,7,9,4,8,31,79,148,6,10
16,Adolfo Alsina                           ,001,0001 ,0025,388,4,10,2,4,32,81,132,11,12
16,Adolfo Alsina                           ,001,0001 ,0026,388,3,9,0,7,28,106,143,4,9
16,Adolfo Alsina                           ,001,0001 ,0027,388,3,10,4,3,29,92,151,5,10
16,Adolfo Alsina                           ,001,0001 ,0028,388,1,6,2,4,30,92,141,6,7
16,Adolfo Alsina                           ,001,0001 ,0029,388,1,9,5,8,18,102,140,4,5
16,Adolfo Alsina                           ,001,0001 ,0030,388,5,10,3,13,32,76,140,5,7
16,Adolfo Alsina                           ,001,0001 ,0031,388,5,20,5,5,20,100,131,9,7
16,Adolfo Alsina                           ,001,0001 ,0032,388,3,9,2,4,23,103,145,2,10
16,Adolfo Alsina                           ,001,0001 ,0033,388,2,12,4,5,22,94,145,3,9
16,Adolfo Alsina                           ,001,0001 ,0034,388,3,8,4,6,21,93,162,4,5
16,Adolfo Alsina                           ,001,0001 ,0035,388,4,10,4,8,24,76,150,3,14
16,Adolfo Alsina                           ,001,0001 ,0036,388,0,8,5,8,24,103,130,5,6
16,Adolfo Alsina                           ,001,0001 ,0037,388,4,13,8,10,21,91,140,7,7
16,Adolfo Alsina                           ,001,0001 ,0038,388,1,8,2,14,31,86,128,9,12
16,Adolfo Alsina                           ,001,0001 ,0039,388,2,15,7,3,25,108,141,4,6
16,Adolfo Alsina                           ,001,0001 ,0040,388,4,17,3,15,31,76,151,5,7
16,Adolfo Alsina                           ,001,0001 ,0041,388,5,14,3,8,36,69,138,6,9
16,Adolfo Alsina                           ,001,0001 ,0042,387,3,7,1,6,21,113,148,5,4
16,Adolfo Alsina                           ,001,0001 ,0043,387,5,15,8,2,24,99,155,7,8
16,Adolfo Alsina                           ,001,0001 ,0044,387,3,11,7,4,38,75,133,6,8
16,Adolfo Alsina                           ,001,0001 ,0045,387,4,11,4,3,32,99,139,2,9
16,Adolfo Alsina                           ,001,0001 ,0046,387,3,7,5,7,31,94,118,7,8
16,Adolfo Alsina                           ,001,0001 ,0047,387,2,8,2,9,24,89,123,7,15
16,Adolfo Alsina                           ,001,0001 ,0048,387,3,9,3,3,33,91,150,6,10
16,Adolfo Alsina                           ,001,0001 ,0049,387,4,11,3,11,32,90,141,2,6
16,Adolfo Alsina                           ,001,0001 ,0050,387,3,11,7,8,33,89,128,4,10
16,Adolfo Alsina                           ,001,0001 ,0538,391,2,8,5,4,19,88,135,6,7
16,Adolfo Alsina                           ,001,0001 ,0539,391,4,16,5,0,23,87,121,6,7
16,Adolfo Alsina                           ,001,0001 ,0540,391,6,10,7,0,26,110,107,13,11
16,Adolfo Alsina                           ,001,0001 ,0541,391,6,11,5,11,18,83,143,3,7
