codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0041,0047,0050,0111,0219,0269,0270,0271,0272
14,Capital                                 ,001,0002 ,0765,450,23,0,7,5,2,15,2,87,79,37,39,0
14,Capital                                 ,001,0002 ,0766,450,27,5,10,4,2,9,1,77,93,16,62,3
14,Capital                                 ,001,0002 ,0767,450,12,2,3,7,5,9,2,88,96,31,40,3
14,Capital                                 ,001,0002 ,0768,450,33,12,6,3,2,19,8,78,81,34,44,3
14,Capital                                 ,001,0002 ,0769,450,15,7,4,4,2,11,2,78,69,24,53,1
14,Capital                                 ,001,0002 ,0770,450,29,6,2,1,4,5,4,86,89,19,49,4
14,Capital                                 ,001,0002 ,0771,450,18,10,4,1,3,6,4,90,73,43,42,1
14,Capital                                 ,001,0002 ,0772,450,7,7,3,1,6,12,1,98,76,26,59,3
14,Capital                                 ,001,0002 ,0773,450,23,3,9,2,5,15,9,91,81,20,35,6
14,Capital                                 ,001,0002 ,0774,450,45,5,6,4,3,10,5,75,75,26,42,4
14,Capital                                 ,001,0002 ,0775,450,32,5,10,2,8,14,5,73,87,28,42,0
14,Capital                                 ,001,0002 ,0776,450,26,6,6,3,0,1,0,82,90,25,37,2
14,Capital                                 ,001,0002 ,0777,450,27,3,5,3,3,14,2,64,80,28,67,1
14,Capital                                 ,001,0002 ,0778,270,22,0,1,4,4,6,3,60,49,20,20,0
14,Capital                                 ,001,0003 ,0044,450,5,6,2,4,3,10,1,89,86,35,54,2
14,Capital                                 ,001,0003 ,0045,450,32,6,2,5,9,17,1,76,106,38,49,1
14,Capital                                 ,001,0003 ,0046,450,26,4,9,3,13,20,5,89,106,31,41,4
14,Capital                                 ,001,0003 ,0047,450,19,0,4,5,8,13,0,92,86,35,42,2
14,Capital                                 ,001,0003 ,0048,450,18,14,3,4,4,18,1,88,91,29,53,2
14,Capital                                 ,001,0003 ,0049,450,30,11,1,1,5,15,6,86,81,41,49,2
14,Capital                                 ,001,0003 ,0050,450,32,4,6,5,5,10,4,91,85,32,45,3
14,Capital                                 ,001,0003 ,0051,450,29,12,6,4,6,12,1,83,83,34,68,0
14,Capital                                 ,001,0003 ,0052,450,35,3,5,8,4,17,2,74,74,39,59,3
14,Capital                                 ,001,0003 ,0053,450,5,7,5,0,8,10,1,97,77,34,65,1
14,Capital                                 ,001,0003 ,0054,450,25,12,3,6,8,21,1,94,73,52,54,2
14,Capital                                 ,001,0003 ,0055,450,6,6,7,3,8,13,2,98,83,41,43,2
14,Capital                                 ,001,0003 ,0056,450,50,4,4,7,3,13,4,93,85,35,49,3
14,Capital                                 ,001,0003 ,0057,450,4,10,5,2,7,10,3,86,81,41,44,4
14,Capital                                 ,001,0003 ,0058,450,27,4,9,7,9,10,3,76,86,42,52,3
14,Capital                                 ,001,0003 ,0059,450,27,10,6,3,4,19,3,87,90,24,47,4
14,Capital                                 ,001,0003 ,0060,450,24,5,5,5,3,20,6,96,98,26,54,0
14,Capital                                 ,001,0003 ,0061,450,27,3,8,3,4,13,2,85,97,40,44,0
14,Capital                                 ,001,0003 ,0062,450,36,6,5,6,6,21,3,79,86,45,41,3
14,Capital                                 ,001,0003 ,0063,450,21,1,10,3,5,22,4,86,93,33,48,2
14,Capital                                 ,001,0003 ,0064,115,0,1,1,2,1,4,1,29,22,9,13,0
14,Capital                                 ,001,0003 ,0779,450,26,7,12,4,2,9,2,79,91,26,43,1
14,Capital                                 ,001,0003 ,0780,450,34,6,0,3,8,14,6,94,82,23,40,3
14,Capital                                 ,001,0003 ,0781,450,28,9,6,5,5,12,7,78,79,38,38,2
14,Capital                                 ,001,0003 ,0782,450,47,5,5,6,5,10,7,83,71,32,46,1
14,Capital                                 ,001,0003 ,0783,450,17,2,3,4,6,17,4,81,84,36,64,1
14,Capital                                 ,001,0003 ,0784,450,35,1,4,2,3,13,6,81,88,41,39,2
14,Capital                                 ,001,0003 ,0785,450,27,7,2,3,4,10,3,70,120,32,46,2
14,Capital                                 ,001,0003 ,0786,450,28,18,2,2,6,13,1,80,72,25,57,1
14,Capital                                 ,001,0003 ,0787,450,32,5,5,2,5,8,6,88,75,38,49,1
14,Capital                                 ,001,0003 ,0788,450,32,4,4,5,4,12,5,77,89,43,50,1
14,Capital                                 ,001,0003 ,0789,450,22,6,4,2,7,16,6,80,93,30,47,1
14,Capital                                 ,001,0003 ,0790,450,10,30,1,6,4,12,2,69,87,41,38,7
14,Capital                                 ,001,0003 ,0791,450,28,10,5,1,3,16,4,86,84,43,40,4
14,Capital                                 ,001,0003 ,0792,450,27,10,6,7,5,19,8,70,74,40,35,4
14,Capital                                 ,001,0003 ,0793,450,44,0,3,3,7,10,2,97,83,27,36,0
14,Capital                                 ,001,0003 ,0794,450,26,5,5,1,4,16,5,80,93,53,27,0
14,Capital                                 ,001,0003 ,0795,450,23,11,3,2,5,12,2,69,109,32,45,2
14,Capital                                 ,001,0003 ,0796,450,25,7,8,2,5,15,4,82,78,37,51,5
14,Capital                                 ,001,0003 ,0797,106,3,2,1,1,1,6,0,23,22,9,15,0
14,Capital                                 ,001,0003A,0065,450,40,2,6,4,2,7,3,99,117,39,50,2
14,Capital                                 ,001,0003A,0066,450,47,1,3,7,4,12,0,98,110,31,32,2
14,Capital                                 ,001,0003A,0067,450,24,11,2,5,4,10,1,98,108,34,62,8
14,Capital                                 ,001,0003A,0068,450,34,2,10,4,4,4,3,106,110,36,55,4
14,Capital                                 ,001,0003A,0069,450,5,26,2,6,2,17,9,96,102,36,61,3
14,Capital                                 ,001,0003A,0070,450,37,8,6,4,1,6,3,106,113,36,40,2
14,Capital                                 ,001,0003A,0071,450,35,7,2,3,5,7,3,103,114,26,41,2
14,Capital                                 ,001,0003A,0072,450,36,3,7,8,2,10,2,106,120,23,58,2
14,Capital                                 ,001,0003A,0073,450,30,9,7,7,4,8,0,122,101,26,50,1
14,Capital                                 ,001,0003A,0074,450,45,10,11,6,3,6,7,91,84,42,52,5
14,Capital                                 ,001,0003A,0075,450,40,9,3,3,3,9,2,106,106,41,52,5
14,Capital                                 ,001,0003A,0076,450,52,5,8,3,5,12,2,92,115,35,39,2
14,Capital                                 ,001,0003A,0077,450,26,4,6,8,0,7,6,117,106,27,52,2
14,Capital                                 ,001,0003A,0078,450,0,4,5,8,6,13,1,95,119,33,56,0
14,Capital                                 ,001,0003A,0079,450,3,8,6,3,4,9,3,95,103,29,46,0
14,Capital                                 ,001,0003A,0080,450,40,1,4,2,7,7,2,98,112,24,62,3
14,Capital                                 ,001,0003A,0081,450,0,0,7,6,7,6,3,89,108,24,30,5
14,Capital                                 ,001,0003A,0082,450,34,6,8,8,6,9,5,89,105,37,53,2
14,Capital                                 ,001,0003A,0083,450,9,7,5,5,1,12,2,81,134,28,37,1
14,Capital                                 ,001,0003A,0084,168,4,2,2,2,1,6,0,54,30,16,27,1
14,Capital                                 ,001,0003A,0798,450,11,0,1,6,3,10,8,101,96,23,50,0
14,Capital                                 ,001,0003A,0799,450,46,5,4,2,2,13,2,83,101,28,43,4
14,Capital                                 ,001,0003A,0800,450,29,11,3,4,4,12,4,109,103,18,42,1
14,Capital                                 ,001,0003A,0801,450,35,9,3,2,5,5,2,98,106,42,37,1
14,Capital                                 ,001,0003A,0802,450,41,8,5,4,5,6,7,91,101,39,45,1
14,Capital                                 ,001,0003A,0803,450,7,20,4,9,2,8,0,104,99,27,48,3
14,Capital                                 ,001,0003A,0804,450,21,8,4,4,3,11,3,100,99,27,58,2
14,Capital                                 ,001,0003A,0805,450,10,0,2,3,1,9,6,90,114,34,46,0
14,Capital                                 ,001,0003A,0806,450,34,3,2,8,5,11,6,86,94,23,50,3
14,Capital                                 ,001,0003A,0807,450,40,7,3,4,4,11,3,109,78,23,47,4
14,Capital                                 ,001,0003A,0808,450,20,9,3,4,2,6,5,93,120,28,43,3
14,Capital                                 ,001,0003A,0809,450,41,7,3,1,2,7,6,83,114,32,41,3
14,Capital                                 ,001,0003A,0810,450,30,1,7,4,2,4,6,102,92,40,45,1
14,Capital                                 ,001,0003A,0811,450,45,8,3,2,0,9,9,87,80,34,38,1
14,Capital                                 ,001,0003A,0812,450,36,5,4,5,4,6,5,86,119,20,38,0
14,Capital                                 ,001,0003A,0813,450,45,0,4,6,4,7,4,102,103,24,43,2
14,Capital                                 ,001,0003A,0814,450,32,5,4,4,0,12,3,93,102,30,53,3
14,Capital                                 ,001,0003A,0815,450,25,14,3,0,3,4,5,102,102,27,48,4
14,Capital                                 ,001,0003A,0816,82,4,1,0,1,0,2,0,20,26,8,11,0
14,Capital                                 ,001,0004 ,0085,450,21,8,7,5,3,11,0,101,97,34,47,1
14,Capital                                 ,001,0004 ,0086,450,19,2,4,2,0,9,2,120,122,38,41,2
14,Capital                                 ,001,0004 ,0087,450,2,3,11,4,2,11,2,96,126,29,29,0
