codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0516,0530,0544,0548,0554,0557
19,Capital,001,0002 ,0159,390,66,0,4,138,8,15,34,26,4
19,Capital,001,0002 ,0160,390,58,4,2,147,6,27,32,17,3
19,Capital,001,0002 ,0161,390,3,2,6,115,1,14,40,17,0
19,Capital,001,0002 ,0162,390,68,2,10,135,5,9,31,28,1
19,Capital,001,0002 ,0163,390,58,4,1,137,5,20,26,15,9
19,Capital,001,0002 ,0164,390,72,2,2,127,6,19,35,19,5
19,Capital,001,0002 ,0165,390,73,3,3,136,6,16,47,19,7
19,Capital,001,0002 ,0166,390,0,0,3,121,5,0,46,20,4
19,Capital,001,0002 ,0167,227,2,1,1,78,4,12,14,3,1
19,Capital,001,0002 ,0168,227,43,0,0,71,2,11,20,12,0
19,Capital,001,0002 ,1167,390,70,3,6,151,0,14,32,23,2
19,Capital,001,0002 ,1168,390,60,9,6,148,5,18,31,26,3
19,Capital,001,0002 ,1169,390,77,0,1,151,3,8,43,21,1
19,Capital,001,0002 ,1170,390,0,4,5,137,2,28,42,14,1
19,Capital,001,0002 ,1171,390,0,0,3,151,2,16,35,23,1
19,Capital,001,0002 ,1172,390,79,4,2,133,3,18,34,20,6
19,Capital,001,0002 ,1173,390,4,2,6,138,3,14,41,18,3
19,Capital,001,0002 ,1174,390,4,22,6,127,2,18,43,36,1
19,Capital,001,0002 ,1175,243,46,4,1,88,2,14,25,14,1
19,Capital,001,0002 ,1176,243,35,1,0,83,3,9,31,12,0
19,Capital,001,0003 ,0169,390,20,7,7,176,11,30,0,30,11
19,Capital,001,0003 ,0170,390,17,4,5,189,8,29,24,17,2
19,Capital,001,0003 ,0171,390,15,7,7,188,6,25,16,18,0
19,Capital,001,0003 ,0172,390,5,7,7,152,15,36,12,26,3
19,Capital,001,0003 ,0173,390,0,0,8,164,10,27,22,24,4
19,Capital,001,0003 ,0174,225,7,7,2,91,4,16,14,21,5
19,Capital,001,0003 ,1177,390,5,9,9,211,7,22,15,16,5
19,Capital,001,0003 ,1178,390,24,7,6,179,9,27,25,27,5
19,Capital,001,0003 ,1179,390,29,9,6,179,12,28,21,30,3
19,Capital,001,0003 ,1180,390,15,14,4,178,9,21,31,28,1
19,Capital,001,0003 ,1181,390,18,9,7,169,7,26,27,23,3
19,Capital,001,0003 ,1182,390,13,10,4,182,12,32,24,20,2
19,Capital,001,0003 ,1183,390,20,10,8,183,9,28,25,16,4
19,Capital,001,0003 ,1184,390,6,10,12,189,9,27,23,11,3
19,Capital,001,0003 ,1185,153,2,4,1,80,2,8,13,5,1
19,Capital,001,0004 ,0175,390,14,0,5,146,0,33,26,22,0
19,Capital,001,0004 ,0176,225,6,8,2,83,4,12,17,17,5
19,Capital,001,0004 ,0177,226,8,0,2,92,5,8,15,14,1
19,Capital,001,0004 ,1186,390,15,0,9,170,5,37,15,20,5
19,Capital,001,0004 ,1187,246,3,1,4,120,8,12,15,8,3
19,Capital,001,0004A,0178,390,0,0,5,151,4,11,18,28,3
19,Capital,001,0004A,0179,204,2,1,2,76,0,7,17,10,6
19,Capital,001,0004A,1188,390,89,1,0,151,3,19,21,24,8
19,Capital,001,0004A,1189,159,35,0,1,74,0,9,6,9,3
19,Capital,001,0005 ,0180,21,0,0,1,5,0,1,1,0,0
19,Capital,001,0006 ,0181,199,11,0,2,73,9,14,9,6,6
19,Capital,001,0006 ,0182,199,3,3,0,76,1,16,6,4,1
19,Capital,001,0006 ,1191,232,9,4,1,121,4,30,6,6,0
19,Capital,001,0007 ,0183,83,4,0,0,36,0,10,0,1,0
19,Capital,001,0008 ,0184,49,0,1,0,20,0,0,4,0,0
19,Capital,001,0009 ,0185,390,2,4,1,113,6,7,26,9,3
19,Capital,001,0009 ,0186,293,5,0,1,92,0,16,26,10,0
19,Capital,001,0009 ,1194,255,8,0,0,115,0,12,14,14,2
19,Capital,001,0010 ,0187,248,0,0,0,39,33,0,12,10,0
19,Capital,001,0010 ,0188,248,13,0,0,110,40,2,0,11,11
19,Capital,001,0010 ,1195,355,1,1,0,194,65,4,11,11,0
19,Capital,001,0011 ,0189,63,0,0,1,19,1,3,3,8,1
19,Capital,001,0012 ,0190,419,5,3,2,180,4,10,24,16,5
19,Capital,001,0013 ,0191,189,4,0,0,111,0,2,6,5,0
19,Capital,001,0014 ,0192,41,0,0,1,5,0,3,2,3,1
19,Capital,001,0015 ,0193,287,2,3,1,126,0,16,15,18,4
19,Capital,001,1001 ,0001,390,0,0,1,129,5,64,24,19,4
19,Capital,001,1001 ,0002,390,31,0,5,120,1,65,24,23,3
19,Capital,001,1001 ,0003,390,3,5,4,124,8,43,29,15,4
19,Capital,001,1001 ,0004,390,4,9,6,113,2,51,27,26,2
19,Capital,001,1001 ,0005,390,1,2,1,134,6,44,32,30,3
19,Capital,001,1001 ,0006,390,31,10,5,112,6,62,23,28,1
19,Capital,001,1001 ,0007,390,6,10,0,102,0,57,31,25,5
19,Capital,001,1001 ,0008,390,27,6,1,133,3,54,11,34,4
19,Capital,001,1001 ,0009,390,27,6,3,144,8,57,17,15,2
19,Capital,001,1001 ,0010,390,39,0,0,120,8,54,28,17,6
19,Capital,001,1001 ,0011,244,0,0,3,82,4,51,9,12,6
19,Capital,001,1001 ,0012,244,17,4,0,70,8,41,22,11,4
19,Capital,001,1001 ,1001,390,28,3,2,150,8,66,19,28,4
19,Capital,001,1001 ,1002,390,3,11,5,134,7,59,29,24,3
19,Capital,001,1001 ,1003,390,31,4,6,126,6,58,24,31,2
19,Capital,001,1001 ,1004,390,22,9,2,129,2,53,46,27,4
19,Capital,001,1001 ,1005,390,30,5,5,123,5,57,27,29,3
19,Capital,001,1001 ,1006,390,17,8,5,137,5,47,30,27,3
19,Capital,001,1001 ,1007,390,27,5,5,121,8,71,29,27,5
19,Capital,001,1001 ,1008,390,18,4,4,137,5,72,27,33,3
19,Capital,001,1001 ,1009,390,28,9,2,132,5,63,37,24,8
19,Capital,001,1001 ,1010,390,33,7,4,126,10,61,28,31,1
19,Capital,001,1001 ,1011,390,27,9,5,118,5,62,37,16,8
19,Capital,001,1001 ,1012,390,26,3,3,136,9,70,22,26,7
19,Capital,001,1001 ,1013,254,16,4,3,85,1,45,17,18,3
19,Capital,001,1002 ,0013,390,24,3,8,110,12,62,28,33,2
19,Capital,001,1002 ,0014,390,40,0,4,110,10,62,31,20,2
19,Capital,001,1002 ,0015,390,32,0,6,103,9,75,33,26,1
19,Capital,001,1002 ,0016,390,2,4,5,118,6,79,20,19,0
19,Capital,001,1002 ,0017,390,5,13,9,89,7,64,20,21,12
19,Capital,001,1002 ,0018,134,18,0,2,36,7,21,6,10,1
19,Capital,001,1002 ,1014,390,20,5,1,135,4,63,29,19,6
19,Capital,001,1002 ,1015,390,6,6,8,105,11,63,41,31,1
19,Capital,001,1002 ,1016,390,4,9,6,120,6,63,27,37,3
19,Capital,001,1002 ,1017,390,6,7,2,137,6,68,27,25,6
19,Capital,001,1002 ,1018,220,18,3,5,66,1,35,17,17,2
19,Capital,001,1002 ,1019,220,20,4,9,62,6,37,17,17,1
19,Capital,001,1003 ,0019,390,29,4,10,126,11,41,20,32,5
