codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0005,0022,0047,0050,0052,0055,0187,0245,0249,0250,0436,0437,0438
24,Río Grande                              ,002,0012 ,0220,395,36,7,6,11,0,23,17,5,6,21,16,38,34,17,7,7
24,Río Grande                              ,002,0012 ,0221,400,39,9,14,32,3,36,7,8,7,20,11,23,34,19,10,3
24,Río Grande                              ,002,0012 ,0222,396,41,10,10,40,3,34,17,6,7,32,10,19,28,16,9,8
24,Río Grande                              ,002,0012 ,0223,397,41,11,7,22,1,25,14,6,8,42,13,25,30,10,3,3
24,Río Grande                              ,002,0012 ,0224,402,44,7,8,21,4,31,21,5,6,45,17,32,28,16,4,7
24,Río Grande                              ,002,0013 ,0099,397,53,14,13,36,5,43,12,4,10,28,5,18,38,19,1,8
24,Río Grande                              ,002,0013 ,0100,393,35,18,11,40,4,49,0,5,10,36,9,17,35,18,5,11
24,Río Grande                              ,002,0013 ,0101,394,2,15,17,28,3,43,13,3,9,19,7,16,28,13,6,13
24,Río Grande                              ,002,0013 ,0102,397,39,10,12,28,1,45,16,5,10,26,6,11,37,18,6,12
24,Río Grande                              ,002,0013 ,0103,395,49,11,14,16,3,37,12,10,2,39,10,23,38,15,6,13
24,Río Grande                              ,002,0013 ,0104,391,37,7,12,35,0,43,16,8,9,35,13,24,26,10,1,15
24,Río Grande                              ,002,0013 ,0105,389,0,0,9,43,1,28,14,11,12,23,14,18,32,17,5,3
24,Río Grande                              ,002,0013 ,0225,388,40,20,9,31,2,38,7,8,7,24,13,19,26,23,6,8
24,Río Grande                              ,002,0013 ,0226,384,40,0,12,54,1,28,3,6,6,19,12,12,34,12,5,7
24,Río Grande                              ,002,0013 ,0227,383,61,10,12,21,2,21,12,6,8,33,8,30,30,16,7,6
24,Río Grande                              ,002,0013 ,0228,384,46,21,10,42,1,40,5,4,8,13,8,23,26,9,6,6
24,Río Grande                              ,002,0013 ,0229,387,50,12,11,46,3,0,11,5,10,34,12,14,26,16,0,5
24,Río Grande                              ,002,0013 ,0230,386,34,8,12,46,5,22,9,5,8,19,16,61,22,10,7,11
24,Río Grande                              ,002,0013 ,0231,386,0,0,13,21,1,26,18,7,5,26,13,29,31,22,5,6
24,Río Grande                              ,002,0013 ,0232,385,59,11,15,24,3,25,12,5,13,29,18,26,26,14,3,6
24,Río Grande                              ,002,0014 ,0106,352,48,16,5,21,1,19,12,6,11,41,16,26,36,3,9,15
24,Río Grande                              ,002,0014 ,0107,351,24,12,8,18,2,31,17,6,3,38,10,33,36,10,3,15
24,Río Grande                              ,002,0014 ,0108,348,39,15,7,27,1,37,13,10,5,24,14,17,48,9,3,12
24,Río Grande                              ,002,0014 ,0109,347,31,14,10,22,1,27,24,4,11,30,11,24,35,6,7,12
24,Río Grande                              ,002,0014 ,0233,350,45,7,9,30,0,27,4,6,5,27,6,25,50,14,4,4
24,Río Grande                              ,002,0014 ,0234,351,49,6,8,51,2,27,0,7,4,18,15,15,30,2,4,2
24,Río Grande                              ,002,0014 ,0235,352,42,13,11,12,1,21,15,5,6,34,12,35,35,4,5,6
24,Río Grande                              ,002,0014 ,0236,347,30,10,6,40,0,27,7,9,6,20,9,27,41,15,8,6
24,Río Grande                              ,002,0014 ,0237,351,55,3,6,29,2,35,10,7,8,23,17,17,31,6,5,11
24,Río Grande                              ,002,0015 ,0110,127,1,0,3,14,0,16,5,3,7,4,2,4,4,1,3,2
24,Río Grande                              ,002,0015 ,0238,191,12,0,7,12,1,17,6,7,3,7,6,8,16,5,2,1
24,Río Grande                              ,002,0016 ,0111,28,4,0,0,0,0,3,0,0,3,2,3,1,2,0,0,0
24,Río Grande                              ,002,0016 ,0239,50,4,0,0,5,0,5,1,1,1,3,3,0,5,0,0,0
24,Río Grande                              ,002,0021 ,0116,361,45,8,3,30,1,36,2,11,2,36,10,19,55,3,5,6
24,Río Grande                              ,002,0021 ,0117,356,35,4,8,20,1,28,13,5,3,42,14,16,60,7,7,2
24,Río Grande                              ,002,0021 ,0244,331,25,11,10,14,0,21,8,8,0,34,11,10,42,5,6,6
24,Río Grande                              ,002,0021 ,0245,335,25,8,2,8,2,27,4,19,4,39,18,19,48,3,5,2
24,Río Grande                              ,002,0021 ,0246,338,45,8,9,12,1,20,14,7,6,46,8,21,41,3,4,3
24,Antártida Argentina                     ,003,0022 ,0247,16,4,1,5,2,0,2,1,0,0,1,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0023 ,0248,38,1,0,11,0,1,12,6,2,0,1,1,0,1,0,0,2
24,Antártida Argentina                     ,003,0023 ,0255,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0024 ,0118,13,3,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0
24,Antártida Argentina                     ,003,0024 ,0249,30,10,0,9,0,0,5,4,0,2,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0025 ,0250,19,11,0,1,1,0,0,0,1,4,0,0,0,1,0,0,0
24,Antártida Argentina                     ,003,0027 ,0251,20,0,0,4,1,0,0,9,3,0,1,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0028 ,0252,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Antártida Argentina                     ,003,0029 ,0253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
