codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0166,0501,0509,0526,0530,0533
14,Capital,001,0001 ,0001,349,23,2,54,23,3,24,19,68,1,34
14,Capital,001,0001 ,0002,348,20,3,72,17,6,18,14,51,4,35
14,Capital,001,0001 ,0003,349,24,1,62,11,5,20,5,52,2,46
14,Capital,001,0001 ,0004,348,23,3,61,19,2,22,6,56,2,28
14,Capital,001,0001 ,0005,349,21,2,53,19,4,22,8,70,0,42
14,Capital,001,0001 ,0006,348,27,0,68,23,4,19,13,51,4,38
14,Capital,001,0001 ,0007,350,21,2,73,22,6,8,13,44,1,42
14,Capital,001,0001 ,0008,349,2,1,57,23,4,19,17,46,3,40
14,Capital,001,0001 ,0009,350,2,2,77,15,7,17,15,55,1,32
14,Capital,001,0001 ,0010,348,25,3,81,22,3,11,7,77,4,29
14,Capital,001,0001 ,0011,348,27,3,64,28,5,16,13,48,1,40
14,Capital,001,0001 ,0012,349,25,1,61,27,3,27,12,51,2,30
14,Capital,001,0001 ,0013,348,27,0,67,23,6,14,7,67,5,34
14,Capital,001,0001 ,0014,349,28,0,67,17,9,15,12,55,0,35
14,Capital,001,0001 ,0015,349,27,0,67,15,9,22,17,48,3,24
14,Capital,001,0001 ,0016,348,20,0,63,20,2,17,12,69,4,35
14,Capital,001,0001 ,0017,348,26,1,63,18,7,19,13,52,3,40
14,Capital,001,0001 ,0018,351,16,3,55,22,3,19,11,52,0,45
14,Capital,001,0001 ,0019,348,24,0,61,8,8,13,10,49,1,38
14,Capital,001,0001 ,0020,347,22,15,60,19,6,25,13,76,2,42
14,Capital,001,0001 ,0021,349,27,1,69,21,2,19,9,45,3,29
14,Capital,001,0001 ,0022,350,20,2,66,31,3,17,17,57,0,33
14,Capital,001,0001 ,0023,350,21,3,86,30,7,14,13,47,3,34
14,Capital,001,0001 ,0024,347,0,0,62,20,2,15,20,56,0,33
14,Capital,001,0001 ,0025,349,29,1,62,26,6,12,14,51,0,38
14,Capital,001,0001 ,0026,347,27,4,74,23,5,15,10,51,1,32
14,Capital,001,0001 ,0027,348,16,0,62,0,4,9,15,72,1,24
14,Capital,001,0001 ,0028,350,27,2,69,22,9,17,4,61,0,26
14,Capital,001,0001 ,0029,350,22,2,80,30,5,16,13,52,3,49
14,Capital,001,0001 ,0030,349,21,3,65,27,9,17,12,52,3,38
14,Capital,001,0001 ,0031,351,13,1,65,0,2,21,11,0,2,36
14,Capital,001,0001 ,0032,350,26,0,71,22,1,15,17,40,0,42
14,Capital,001,0001 ,0033,349,31,0,80,30,4,11,16,52,1,33
14,Capital,001,0001 ,0034,349,28,1,77,21,4,16,12,51,1,29
14,Capital,001,0001 ,0035,348,22,3,57,14,4,27,12,43,1,28
14,Capital,001,0001 ,0036,348,19,1,59,18,4,20,12,49,1,35
14,Capital,001,0001 ,0037,349,25,2,63,24,3,18,8,54,0,44
14,Capital,001,0001 ,0038,348,22,3,73,20,9,21,12,46,1,33
14,Capital,001,0001 ,0039,348,28,2,52,20,1,18,14,63,2,34
14,Capital,001,0001 ,0040,349,19,4,75,20,2,11,17,59,3,36
14,Capital,001,0001 ,0041,350,27,1,65,17,4,18,18,44,0,35
14,Capital,001,0001 ,0042,349,0,0,65,38,4,11,17,54,1,35
14,Capital,001,0001 ,0043,348,27,1,65,0,5,16,13,57,3,35
14,Capital,001,0001 ,0044,350,21,3,58,24,7,14,14,51,1,27
14,Capital,001,0001 ,0045,346,19,6,68,18,1,25,8,43,1,34
14,Capital,001,0001 ,0046,350,34,0,77,22,4,14,15,54,0,34
14,Capital,001,0002 ,0047,348,42,4,44,0,12,27,6,86,0,28
14,Capital,001,0002 ,0048,348,31,2,41,18,7,39,6,72,2,44
14,Capital,001,0002 ,0049,348,25,3,54,2,9,34,15,76,0,32
14,Capital,001,0002 ,0050,347,24,0,50,11,6,25,11,72,2,39
14,Capital,001,0002 ,0051,345,59,2,38,14,11,29,11,72,3,4
14,Capital,001,0002 ,0052,348,21,4,49,11,10,29,9,83,2,34
14,Capital,001,0002 ,0053,349,33,1,40,11,6,24,17,77,0,41
14,Capital,001,0002 ,0054,348,29,0,32,8,6,50,8,78,0,41
14,Capital,001,0002 ,0055,348,18,4,50,25,4,25,6,68,1,54
14,Capital,001,0002 ,0056,350,25,4,56,12,11,30,10,71,2,35
14,Capital,001,0002 ,0057,347,23,1,46,12,6,46,5,83,2,30
14,Capital,001,0002 ,0058,346,22,0,37,15,9,29,4,90,1,46
14,Capital,001,0002 ,0059,348,27,0,39,13,0,37,15,75,3,33
14,Capital,001,0002 ,0060,348,30,3,58,7,9,42,8,64,0,36
14,Capital,001,0002 ,0061,348,19,0,68,15,8,27,10,82,0,35
14,Capital,001,0002 ,0062,349,26,3,47,14,9,28,12,83,0,41
14,Capital,001,0002 ,0063,346,28,2,39,14,3,51,12,68,2,22
14,Capital,001,0002 ,0064,348,28,2,40,6,2,48,7,72,2,38
14,Capital,001,0002 ,0065,347,24,2,54,7,5,29,10,89,4,35
14,Capital,001,0002 ,0066,347,44,1,44,18,7,35,15,68,0,49
14,Capital,001,0002 ,0067,347,23,1,50,14,7,24,5,82,0,31
14,Capital,001,0002 ,0068,347,30,0,52,18,4,38,11,73,0,34
14,Capital,001,0002 ,0069,347,18,6,41,17,2,28,9,83,5,34
14,Capital,001,0002 ,0070,346,6,6,37,9,6,36,0,69,2,49
14,Capital,001,0002 ,0071,347,27,1,35,11,8,32,6,72,0,39
14,Capital,001,0002 ,0072,347,24,0,51,18,4,19,7,98,2,26
14,Capital,001,0002 ,0073,346,34,0,40,15,2,18,11,78,4,33
14,Capital,001,0002 ,0074,347,29,6,56,12,3,43,15,68,2,37
14,Capital,001,0002 ,0075,346,22,0,63,16,3,27,7,83,0,35
14,Capital,001,0002 ,0076,347,20,5,46,9,8,42,15,65,0,33
14,Capital,001,0002 ,0077,347,34,5,36,11,6,25,9,90,3,42
14,Capital,001,0002 ,0078,346,30,5,42,10,8,30,9,65,2,51
14,Capital,001,0002 ,0079,347,14,6,38,21,11,44,4,82,2,28
14,Capital,001,0002 ,0080,349,30,4,52,18,5,38,11,70,6,33
14,Capital,001,0002 ,0081,345,16,3,53,7,2,29,12,76,0,36
14,Capital,001,0002 ,0082,346,28,0,49,19,3,39,9,76,2,38
14,Capital,001,0002 ,0083,347,22,3,41,22,7,39,6,77,2,44
14,Capital,001,0002 ,0084,348,18,5,36,17,7,29,7,88,0,37
14,Capital,001,0002 ,0085,349,39,0,51,13,5,35,13,68,0,29
14,Capital,001,0002 ,0086,348,33,3,37,5,5,24,7,100,3,51
14,Capital,001,0002 ,0087,348,33,2,54,13,4,19,7,97,2,31
14,Capital,001,0002 ,0088,349,28,0,33,11,7,37,9,77,1,31
14,Capital,001,0002 ,0089,348,27,4,58,17,6,32,9,62,1,28
14,Capital,001,0002 ,0090,346,9,8,0,0,0,0,0,0,0,0
14,Capital,001,0002 ,0091,347,19,0,46,12,12,0,4,90,0,31
14,Capital,001,0002 ,0092,347,25,6,50,13,6,15,12,79,1,32
14,Capital,001,0002 ,0093,347,34,1,35,9,3,28,10,92,0,31
14,Capital,001,0002 ,0094,347,26,1,56,13,6,24,14,85,0,29
14,Capital,001,0002 ,0095,344,35,4,42,5,3,35,13,54,1,45
14,Capital,001,0002 ,0096,347,24,3,47,14,3,30,9,80,0,38
14,Capital,001,0002 ,0097,349,23,0,46,11,4,24,10,85,0,48
14,Capital,001,0002 ,0098,348,15,6,60,8,4,39,16,68,2,28
14,Capital,001,0002 ,0099,347,1,2,33,17,5,29,15,84,1,26
14,Capital,001,0002 ,0100,347,20,1,58,9,5,31,12,75,2,43
14,Capital,001,0002 ,0101,347,27,2,55,14,4,32,15,76,1,30
14,Capital,001,0003 ,0102,344,37,3,36,19,8,26,13,58,1,43
14,Capital,001,0003 ,0103,344,31,1,56,10,6,24,11,84,4,45
14,Capital,001,0003 ,0104,344,10,5,50,15,5,26,10,69,3,61
14,Capital,001,0003 ,0105,347,32,4,50,13,7,30,18,67,0,53
14,Capital,001,0003 ,0106,342,28,4,67,0,5,27,10,81,2,36
14,Capital,001,0003 ,0107,344,38,2,71,14,9,23,12,65,4,34
14,Capital,001,0003 ,0108,343,27,3,46,0,8,28,7,81,1,33
14,Capital,001,0003 ,0109,345,25,2,35,15,7,22,10,91,2,53
14,Capital,001,0003 ,0110,343,20,5,47,19,7,20,11,73,4,31
14,Capital,001,0003 ,0111,345,23,3,44,15,6,42,16,71,1,42
14,Capital,001,0003 ,0112,343,0,6,57,8,6,0,0,0,0,0
14,Capital,001,0003 ,0113,344,28,3,46,14,7,19,17,69,1,39
14,Capital,001,0003 ,0114,344,30,0,46,19,7,27,15,68,3,46
14,Capital,001,0003 ,0115,342,5,0,58,16,5,34,9,53,2,40
14,Capital,001,0003 ,0116,345,27,3,64,22,7,19,9,69,2,49
14,Capital,001,0003 ,0117,344,36,0,60,16,5,23,5,73,3,35
14,Capital,001,0003 ,0118,344,25,0,50,8,4,25,6,78,0,41
14,Capital,001,0003 ,0119,345,18,3,45,20,3,30,13,96,2,38
14,Capital,001,0003 ,0120,346,41,0,46,24,9,26,11,76,1,29
14,Capital,001,0003 ,0121,344,22,5,59,10,11,30,11,81,0,27
14,Capital,001,0003 ,0122,344,31,3,38,19,3,36,13,82,0,31
14,Capital,001,0003 ,0123,343,26,9,41,13,5,29,8,80,4,49
14,Capital,001,0003 ,0124,344,12,4,51,11,10,36,11,58,0,32
14,Capital,001,0003 ,0125,344,23,5,74,21,4,25,9,70,1,40
14,Capital,001,0003 ,0126,342,51,2,67,0,7,22,14,63,0,41
14,Capital,001,0003 ,0127,341,29,0,57,22,8,30,13,70,2,42
14,Capital,001,0003 ,0128,343,34,1,59,23,0,18,14,80,0,35
14,Capital,001,0003 ,0129,345,0,5,55,11,7,0,13,0,1,26
14,Capital,001,0003 ,0130,343,30,2,56,16,8,18,16,80,0,40
14,Capital,001,0003 ,0131,343,25,3,54,12,6,26,13,72,3,44
14,Capital,001,0003 ,0132,342,28,0,55,17,4,12,11,101,2,37
14,Capital,001,0003 ,0133,345,40,0,54,14,4,32,10,74,1,41
14,Capital,001,0003 ,0134,347,26,0,61,9,7,25,21,84,0,30
14,Capital,001,0003 ,0135,346,9,5,47,17,8,26,13,75,0,55
14,Capital,001,0003 ,0136,346,26,6,35,15,8,26,11,83,1,41
14,Capital,001,0003 ,0137,347,23,0,59,19,8,33,11,79,2,24
14,Capital,001,0003 ,0138,344,38,1,53,13,9,35,11,60,3,33
14,Capital,001,0003 ,0139,345,29,2,48,12,9,37,15,67,1,42
14,Capital,001,0003 ,0140,343,33,0,68,12,0,15,13,62,4,52
14,Capital,001,0003 ,0141,343,32,3,60,8,4,28,10,66,2,45
14,Capital,001,0003 ,0142,343,26,3,48,7,9,28,13,70,3,41
14,Capital,001,0003 ,0143,342,31,3,35,9,5,36,19,84,0,37
14,Capital,001,0003 ,0144,345,9,1,53,17,6,20,18,67,2,32
14,Capital,001,0003 ,0145,344,26,3,57,13,6,27,17,66,0,40
14,Capital,001,0003 ,0146,345,27,2,63,10,8,18,12,65,4,49
14,Capital,001,0003 ,0147,347,22,6,50,12,8,26,10,80,0,46
14,Capital,001,0003 ,0148,346,38,3,56,13,4,27,12,66,1,40
14,Capital,001,0003 ,0149,345,30,2,64,12,4,27,10,72,2,36
14,Capital,001,0003 ,0150,340,25,5,51,21,3,16,9,85,3,45
14,Capital,001,0003 ,0151,343,19,5,42,9,10,24,19,77,4,51
14,Capital,001,0003 ,0152,346,25,2,56,15,5,43,14,64,4,36
14,Capital,001,0003 ,0153,344,30,11,68,27,5,18,5,52,1,50
14,Capital,001,0003A,0154,349,25,3,49,0,8,34,7,110,1,25
14,Capital,001,0003A,0155,349,27,3,46,13,9,27,17,93,2,39
14,Capital,001,0003A,0156,347,32,1,52,6,5,46,14,86,2,40
14,Capital,001,0003A,0157,349,23,2,39,9,7,40,8,77,5,59
14,Capital,001,0003A,0158,349,32,3,50,5,10,37,12,86,0,37
14,Capital,001,0003A,0159,349,31,2,50,4,7,56,9,85,1,36
14,Capital,001,0003A,0160,349,45,0,47,6,11,32,8,90,1,35
14,Capital,001,0003A,0161,347,26,6,54,11,10,38,25,70,1,40
14,Capital,001,0003A,0162,352,26,2,34,10,13,27,8,92,2,58
14,Capital,001,0003A,0163,350,53,2,48,1,10,43,10,63,1,48
14,Capital,001,0003A,0164,349,33,0,37,16,11,28,11,98,2,49
14,Capital,001,0003A,0165,348,30,0,56,7,5,32,15,77,7,40
14,Capital,001,0003A,0166,351,26,5,48,8,8,20,11,98,3,36
14,Capital,001,0003A,0167,351,25,2,53,0,12,33,18,98,3,43
14,Capital,001,0003A,0168,350,26,5,44,16,6,51,8,79,1,43
14,Capital,001,0003A,0169,350,26,3,53,13,4,30,11,96,1,40
14,Capital,001,0003A,0170,351,22,6,30,14,11,29,15,108,0,48
14,Capital,001,0003A,0171,350,39,7,52,10,10,29,11,92,1,43
14,Capital,001,0003A,0172,348,25,2,38,5,5,55,16,90,1,45
14,Capital,001,0003A,0173,348,32,5,41,4,9,46,5,82,2,44
14,Capital,001,0003A,0174,351,35,0,41,8,10,31,14,99,0,43
14,Capital,001,0003A,0175,349,36,6,40,0,11,49,11,75,1,51
14,Capital,001,0003A,0176,348,32,2,48,20,7,26,15,98,3,33
14,Capital,001,0003A,0177,350,0,0,31,8,8,44,16,82,3,43
14,Capital,001,0003A,0178,349,38,1,51,10,19,35,15,64,1,37
14,Capital,001,0003A,0179,351,31,2,45,18,10,25,13,71,0,56
14,Capital,001,0003A,0180,349,19,4,43,18,11,41,13,99,0,25
14,Capital,001,0003A,0181,351,26,5,57,13,14,31,19,62,5,49
14,Capital,001,0003A,0182,350,0,0,40,10,8,29,13,110,1,45
14,Capital,001,0003A,0183,351,31,0,35,10,16,36,8,93,0,36
14,Capital,001,0003A,0184,347,31,1,35,15,9,59,15,66,1,45
14,Capital,001,0003A,0185,347,34,6,56,10,4,36,16,81,2,42
14,Capital,001,0003A,0186,350,21,3,65,7,9,52,14,80,0,33
14,Capital,001,0003A,0187,349,25,3,41,9,13,35,14,94,0,40
14,Capital,001,0003A,0188,349,31,4,40,14,8,47,12,77,0,46
14,Capital,001,0003A,0189,350,30,2,43,12,9,38,21,80,0,41
14,Capital,001,0003A,0190,350,80,1,56,10,9,0,11,79,1,46
14,Capital,001,0003A,0191,350,24,0,43,6,6,34,15,106,3,46
14,Capital,001,0003A,0192,348,1,8,45,11,10,25,16,89,2,42
14,Capital,001,0003A,0193,350,20,3,44,10,6,42,7,98,3,41
14,Capital,001,0003A,0194,347,27,1,35,7,9,34,14,80,1,55
14,Capital,001,0003A,0195,349,25,0,38,13,14,41,12,86,3,32
14,Capital,001,0003A,0196,348,30,0,38,8,15,44,21,82,0,46
14,Capital,001,0003A,0197,350,35,2,51,16,7,45,11,75,1,46
14,Capital,001,0003A,0198,348,40,3,48,0,8,30,9,93,3,40
14,Capital,001,0003A,0199,347,30,0,44,14,7,46,18,62,2,46
14,Capital,001,0003A,0200,349,27,5,44,6,14,25,11,90,3,56
14,Capital,001,0003A,0201,349,31,6,46,15,6,35,5,85,0,51
14,Capital,001,0003A,0202,348,23,3,54,7,10,37,11,82,3,40
14,Capital,001,0003A,0203,348,0,0,47,10,7,31,13,85,2,42
14,Capital,001,0003A,0204,348,31,3,45,11,9,40,24,70,4,32
14,Capital,001,0003A,0205,349,22,2,46,7,16,23,11,102,0,53
14,Capital,001,0003A,0206,349,42,0,42,0,6,29,12,95,4,43
14,Capital,001,0003A,0207,349,31,5,52,11,8,35,10,104,5,30
14,Capital,001,0003A,0208,350,7,0,62,15,15,34,17,84,0,58
14,Capital,001,0004 ,0209,351,27,9,36,4,12,47,12,75,0,55
14,Capital,001,0004 ,0210,350,0,5,37,5,7,34,12,134,3,42
14,Capital,001,0004 ,0211,348,25,2,46,14,9,22,13,85,2,31
14,Capital,001,0004 ,0212,348,28,1,42,7,8,40,9,93,2,44
14,Capital,001,0004 ,0213,348,29,0,34,15,11,27,10,102,4,43
14,Capital,001,0004 ,0214,350,30,6,45,15,7,31,10,95,0,36
14,Capital,001,0004 ,0215,351,0,3,39,8,3,43,8,86,0,51
14,Capital,001,0004 ,0216,351,37,1,38,10,8,49,9,83,1,31
14,Capital,001,0004 ,0217,350,24,0,44,6,7,29,11,115,1,29
14,Capital,001,0004 ,0218,348,34,1,36,7,4,39,12,96,3,36
14,Capital,001,0004 ,0219,351,30,3,53,0,9,29,13,111,5,28
14,Capital,001,0004 ,0220,350,23,3,45,11,6,34,15,98,3,36
14,Capital,001,0004 ,0221,355,45,0,32,18,10,31,4,91,1,29
14,Capital,001,0004 ,0222,350,31,8,55,12,13,52,7,54,4,29
14,Capital,001,0004 ,0223,348,34,2,41,7,9,38,10,78,1,32
14,Capital,001,0004 ,0224,350,23,4,57,9,13,57,0,67,3,40
14,Capital,001,0004 ,0225,350,29,18,47,8,9,46,14,73,4,26
14,Capital,001,0004 ,0226,350,23,6,37,10,9,44,8,98,3,38
14,Capital,001,0004 ,0227,350,37,5,37,9,8,45,17,73,0,41
14,Capital,001,0004 ,0228,350,42,1,57,11,11,34,10,81,4,30
14,Capital,001,0004 ,0229,349,22,4,42,4,13,26,12,93,1,41
14,Capital,001,0004 ,0230,351,29,3,36,9,5,67,13,74,2,30
14,Capital,001,0004 ,0231,352,32,2,31,7,12,42,14,102,3,36
14,Capital,001,0004 ,0232,351,32,3,60,10,10,38,14,79,6,42
14,Capital,001,0004 ,0233,349,24,2,49,15,5,41,15,64,0,49
14,Capital,001,0004 ,0234,350,30,7,55,11,9,25,11,101,0,32
14,Capital,001,0004 ,0235,350,22,4,62,8,9,30,12,88,2,22
