codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0068,0187,0234,0262,0324,0325,0501,0502,0503,0504,0505,0506
01,Comuna 01,001,0002 ,0039,344,0,4,0,7,9,0,2,0,1,65,58,58,9,6,5
01,Comuna 01,001,0002 ,0040,342,3,3,0,2,8,1,4,3,1,74,63,61,5,14,5
01,Comuna 01,001,0002 ,0041,342,7,8,1,2,8,4,0,2,2,67,64,54,5,17,9
01,Comuna 01,001,0002 ,0042,343,5,5,2,6,11,0,3,1,1,65,58,51,2,11,6
01,Comuna 01,001,0002 ,0043,342,4,2,1,1,8,4,2,2,3,54,69,61,1,11,9
01,Comuna 01,001,0002 ,0044,342,3,3,0,5,7,3,2,2,3,59,66,61,3,12,5
01,Comuna 01,001,0002 ,0045,342,3,0,0,2,8,4,3,2,1,69,51,57,5,21,6
01,Comuna 01,001,0002 ,0046,343,5,1,1,7,6,0,3,1,3,69,55,61,2,20,0
01,Comuna 01,001,0002 ,0047,344,1,3,0,4,7,2,1,0,1,62,78,59,2,15,5
01,Comuna 01,001,0002 ,0048,342,11,0,0,5,10,5,2,2,2,49,91,50,0,13,11
01,Comuna 01,001,0002 ,0049,342,3,4,0,2,5,3,3,3,4,70,60,65,5,9,9
01,Comuna 01,001,0002 ,0050,343,7,0,0,8,7,0,5,0,3,51,67,76,3,7,10
01,Comuna 01,001,0002 ,0051,344,5,5,0,3,3,3,3,1,2,65,66,62,2,10,10
01,Comuna 01,001,0002 ,0052,342,4,7,1,5,9,3,1,1,7,71,130,59,3,11,4
01,Comuna 01,001,0002 ,0053,344,4,5,2,8,7,2,3,0,1,68,56,59,4,12,11
01,Comuna 01,001,0002 ,0054,342,4,2,1,3,8,5,2,1,1,65,68,61,7,9,13
01,Comuna 01,001,0002 ,0055,342,4,5,0,6,5,4,3,1,2,58,62,60,6,13,13
01,Comuna 01,001,0002 ,0056,342,6,2,0,5,4,4,1,0,1,64,78,56,1,8,8
01,Comuna 01,001,0002 ,0057,342,7,6,0,3,10,2,2,2,4,60,59,54,6,8,9
01,Comuna 01,001,0002 ,0058,342,5,6,0,6,12,0,5,0,0,58,69,61,9,19,2
01,Comuna 01,001,0002 ,0059,342,6,4,1,12,10,3,2,3,0,57,60,47,7,12,11
01,Comuna 01,001,0002 ,0060,343,3,2,1,8,7,6,0,1,0,74,50,60,0,11,5
01,Comuna 01,001,0002 ,0061,342,2,3,2,5,4,3,2,0,1,55,69,56,6,10,10
01,Comuna 01,001,0002 ,0062,343,2,6,1,3,5,1,2,3,1,78,53,56,8,9,9
01,Comuna 01,001,0003 ,0063,315,1,1,1,0,2,0,0,0,1,11,79,129,6,3,1
01,Comuna 01,001,0003 ,0064,313,5,1,1,0,0,0,2,0,0,16,89,120,1,4,7
01,Comuna 01,001,0003 ,0065,314,3,3,0,1,0,1,0,1,0,20,65,127,2,1,2
01,Comuna 01,001,0003 ,0066,313,1,4,0,1,3,2,0,0,0,24,83,122,7,2,3
01,Comuna 01,001,0003 ,0067,313,9,0,0,1,1,0,1,0,0,25,78,108,1,4,4
01,Comuna 01,001,0004 ,0068,342,1,0,2,1,0,0,0,1,4,30,78,136,4,3,2
01,Comuna 01,001,0004 ,0069,342,5,0,0,0,1,0,1,0,0,17,100,127,1,3,3
01,Comuna 01,001,0004 ,0070,343,3,3,0,2,1,0,0,0,1,21,85,123,5,3,4
01,Comuna 01,001,0004 ,0071,342,0,4,1,0,2,0,1,0,2,18,85,145,3,1,1
01,Comuna 01,001,0004 ,0072,341,3,3,0,1,2,0,0,0,1,25,83,112,2,6,1
01,Comuna 01,001,0005 ,0073,349,5,3,0,2,1,1,5,0,3,83,36,25,10,4,24
01,Comuna 01,001,0005 ,0074,350,8,2,0,0,0,2,2,1,4,115,25,34,3,7,12
01,Comuna 01,001,0005 ,0075,351,3,7,0,3,2,1,2,4,3,99,20,34,8,9,12
01,Comuna 01,001,0005 ,0076,351,2,3,1,4,3,5,1,1,5,103,19,38,8,8,7
01,Comuna 01,001,0005 ,0077,351,3,6,2,4,1,3,4,5,3,103,35,44,6,10,8
01,Comuna 01,001,0005 ,0078,349,3,4,1,0,1,1,1,4,3,124,19,38,7,7,12
01,Comuna 01,001,0005 ,0079,349,4,5,2,1,3,1,5,1,0,98,27,33,2,8,9
01,Comuna 01,001,0005 ,0080,349,4,0,3,1,2,2,0,0,2,94,33,99,1,17,11
01,Comuna 01,001,0005 ,0081,351,12,5,0,2,4,4,3,0,5,77,16,34,14,6,7
01,Comuna 01,001,0005 ,0082,352,7,5,2,2,2,4,5,1,2,96,24,32,5,10,6
01,Comuna 01,001,0005 ,0083,351,2,1,1,2,1,3,5,2,2,103,28,34,5,7,5
01,Comuna 01,001,0005 ,0084,353,2,2,0,2,1,4,3,2,4,119,44,24,2,9,6
01,Comuna 01,001,0005 ,0085,349,5,5,1,1,4,1,5,2,3,93,42,35,10,5,8
01,Comuna 01,001,0005 ,0086,349,5,7,0,4,4,4,2,1,4,105,18,25,10,6,2
01,Comuna 01,001,0005 ,0087,350,6,3,1,2,0,1,0,2,3,102,27,38,7,14,0
01,Comuna 01,001,0005 ,0088,348,4,0,1,3,3,1,3,1,1,91,36,25,6,8,5
01,Comuna 01,001,0005 ,0089,349,6,9,0,2,5,5,1,2,3,87,29,34,1,8,3
01,Comuna 01,001,0005 ,0090,350,4,3,2,3,1,1,1,7,1,91,20,34,8,5,7
01,Comuna 01,001,0005 ,0091,348,8,8,1,0,0,3,3,0,3,95,28,36,6,12,7
01,Comuna 01,001,0005 ,0092,348,10,5,3,3,3,4,7,2,1,84,31,33,8,10,3
01,Comuna 01,001,0005 ,0093,352,7,3,2,3,3,4,2,2,3,88,36,36,5,10,11
01,Comuna 01,001,0005 ,0094,351,0,9,0,2,3,4,5,7,3,101,25,48,8,3,3
01,Comuna 01,001,0006 ,0095,346,2,4,0,0,2,0,3,0,2,22,76,117,8,2,2
01,Comuna 01,001,0006 ,0096,347,0,4,0,2,0,1,0,1,2,14,95,126,2,3,0
01,Comuna 01,001,0006 ,0097,346,1,4,0,2,2,0,0,4,1,14,72,129,5,2,1
01,Comuna 01,001,0006 ,0098,347,2,2,0,1,0,0,1,0,2,17,73,125,2,2,3
01,Comuna 01,001,0006 ,0099,347,4,2,0,1,1,0,0,1,2,10,78,137,4,4,4
01,Comuna 01,001,0006 ,0100,346,3,0,0,1,2,0,0,2,1,9,78,133,4,1,0
01,Comuna 01,001,0006 ,0101,345,1,2,0,2,3,4,0,1,0,10,70,144,1,3,2
01,Comuna 01,001,0006 ,0102,345,0,3,1,0,1,2,0,2,1,17,86,109,4,2,2
01,Comuna 01,001,0006 ,0103,345,1,1,0,1,3,2,1,0,0,22,104,110,0,5,1
01,Comuna 01,001,0006 ,0104,346,1,3,1,0,2,1,0,0,0,29,71,115,1,8,0
01,Comuna 01,001,0006 ,0105,345,2,5,0,0,1,0,0,2,0,16,87,109,5,1,1
01,Comuna 01,001,0006 ,0106,345,0,0,0,1,1,0,0,1,1,17,80,124,5,4,3
01,Comuna 01,001,0006 ,0107,345,2,0,1,0,1,0,0,1,1,14,92,134,0,3,0
01,Comuna 01,001,0006 ,0108,345,4,1,0,3,3,0,1,0,0,26,90,115,4,3,2
01,Comuna 01,001,0006 ,0109,348,1,2,0,1,1,0,0,1,1,13,99,120,3,2,4
01,Comuna 01,001,0006 ,0110,345,1,0,0,0,1,0,1,0,0,19,78,130,3,6,2
01,Comuna 01,001,0006 ,0111,346,1,1,0,1,1,0,1,0,1,19,75,138,2,2,1
01,Comuna 01,001,0006 ,0112,345,1,2,0,0,0,1,0,1,1,12,95,116,5,2,1
01,Comuna 01,001,0006 ,0113,345,0,0,0,0,0,0,0,0,0,16,80,123,2,0,0
01,Comuna 01,001,0006 ,0114,345,2,4,0,2,0,0,2,0,3,21,73,122,4,1,2
01,Comuna 01,001,0006 ,0115,345,1,1,0,1,0,0,2,1,0,15,92,128,4,4,1
01,Comuna 01,001,0006 ,0116,345,0,3,0,0,2,0,2,0,0,8,83,122,7,1,3
01,Comuna 01,001,0006 ,0117,345,0,0,0,0,3,0,1,0,1,16,101,105,2,3,1
01,Comuna 01,001,0006 ,0118,345,1,0,0,0,1,0,1,0,0,12,99,104,5,4,2
01,Comuna 01,001,0006 ,0119,345,1,1,0,1,0,0,0,1,0,11,79,136,2,2,4
01,Comuna 01,001,0006 ,0120,345,1,3,0,3,0,0,0,0,2,18,76,128,5,6,4
01,Comuna 01,001,0006 ,0121,347,8,3,1,2,2,3,0,2,4,23,78,105,4,2,1
01,Comuna 01,001,0006 ,0122,345,0,1,2,1,4,3,1,1,0,22,97,114,1,5,2
01,Comuna 01,001,0006 ,0123,345,0,0,0,0,2,1,2,0,1,19,86,114,4,2,6
01,Comuna 01,001,0006 ,0124,345,1,2,1,0,0,0,0,1,1,17,70,136,5,3,2
01,Comuna 01,001,0006 ,0125,345,9,0,0,0,0,0,1,0,2,14,96,122,6,2,2
01,Comuna 01,001,0006 ,0126,345,1,1,0,0,1,0,0,2,2,14,83,134,2,1,0
01,Comuna 01,001,0006 ,0127,345,9,1,0,0,1,0,4,1,1,16,56,129,4,0,0
01,Comuna 01,001,0006 ,0128,345,3,1,0,0,1,2,0,0,0,12,87,125,4,1,2
01,Comuna 01,001,0006 ,0129,345,0,0,1,1,2,1,0,1,2,13,80,127,1,3,4
01,Comuna 01,001,0006 ,0130,345,4,2,1,1,2,0,2,1,0,10,75,130,0,2,0
01,Comuna 01,001,0006 ,0131,345,2,2,1,1,2,2,3,0,0,14,83,110,2,6,1
01,Comuna 01,001,0006 ,0132,345,0,7,0,3,2,1,3,0,2,29,76,114,4,3,4
01,Comuna 01,001,0006 ,0133,345,1,6,0,0,2,0,0,0,1,17,77,116,5,1,5
01,Comuna 01,001,0006 ,0134,345,6,4,0,1,4,1,1,0,1,18,105,87,7,3,7
01,Comuna 01,001,0006 ,0135,345,2,0,0,1,1,1,0,0,2,12,82,126,7,1,0
01,Comuna 01,001,0006 ,0136,345,3,1,0,0,1,0,1,2,1,9,94,103,4,2,2
01,Comuna 01,001,0006 ,0137,346,4,2,0,1,2,0,1,0,3,21,99,93,4,8,4
01,Comuna 01,001,0006 ,0138,345,2,4,0,1,1,0,1,0,3,14,84,103,4,0,1
01,Comuna 01,001,0006 ,0139,345,3,4,0,0,3,2,1,3,1,12,84,124,1,1,1
01,Comuna 01,001,0006 ,0140,345,6,2,0,2,1,1,1,0,1,15,94,113,1,4,4
01,Comuna 01,001,0006 ,0141,344,8,1,0,0,3,0,0,1,0,7,98,116,1,3,1
01,Comuna 01,001,0006 ,0142,346,2,2,0,1,1,0,0,0,4,14,86,120,6,2,0
01,Comuna 01,001,0007 ,0143,338,0,2,0,3,2,2,3,0,1,23,80,113,3,3,6
01,Comuna 01,001,0007 ,0144,339,3,3,0,1,0,0,3,0,4,22,90,103,3,10,4
01,Comuna 01,001,0007 ,0145,338,1,2,0,1,0,2,2,0,3,27,86,98,3,1,8
01,Comuna 01,001,0007 ,0146,338,4,5,1,2,1,2,1,1,5,11,91,115,5,6,3
01,Comuna 01,001,0007 ,0147,338,6,1,2,0,2,1,2,0,0,25,95,108,2,6,2
01,Comuna 01,001,0007 ,0148,338,2,4,2,0,3,2,0,0,3,24,98,102,2,7,1
01,Comuna 01,001,0007 ,0149,338,3,5,0,0,1,2,3,2,3,21,79,115,0,1,2
01,Comuna 01,001,0007 ,0150,338,0,3,0,0,3,0,4,1,1,22,92,109,0,7,1
01,Comuna 01,001,0007 ,0151,338,0,6,1,3,3,4,0,1,1,23,90,93,0,2,4
01,Comuna 01,001,0007 ,0152,338,2,1,0,0,3,0,3,3,1,17,93,94,3,6,4
01,Comuna 01,001,0007 ,0153,339,4,2,1,1,4,0,0,1,1,33,80,90,2,1,2
01,Comuna 01,001,0007 ,0154,338,4,4,1,5,4,2,1,0,3,24,82,84,3,4,1
01,Comuna 01,001,0007 ,0155,337,0,3,1,2,2,1,0,0,2,20,78,102,5,1,3
01,Comuna 01,001,0007 ,0156,338,3,0,0,4,3,1,0,2,1,18,102,92,3,2,7
01,Comuna 01,001,0007 ,0157,337,3,2,0,0,1,2,0,0,3,22,84,109,3,2,3
01,Comuna 01,001,0007 ,0158,337,1,2,0,2,2,2,1,0,0,15,83,110,5,6,2
01,Comuna 01,001,0007 ,0159,340,8,1,1,2,2,1,1,2,3,22,88,97,3,12,4
01,Comuna 01,001,0007 ,0160,337,2,3,0,0,1,2,3,0,1,22,93,103,3,4,2
01,Comuna 01,001,0007 ,0161,337,1,4,0,2,1,0,1,2,0,22,82,103,2,3,4
01,Comuna 01,001,0007 ,0162,337,0,7,0,3,2,2,2,0,1,31,76,111,3,3,4
01,Comuna 01,001,0007 ,0163,337,1,1,0,1,11,1,0,0,1,35,89,98,5,5,1
01,Comuna 01,001,0007 ,0164,337,8,7,0,3,4,1,1,1,0,23,83,97,5,5,0
01,Comuna 01,001,0007 ,0165,337,3,1,0,2,4,1,0,1,2,20,85,104,1,5,3
01,Comuna 01,001,0007 ,0166,337,2,0,0,1,4,1,1,1,0,33,85,110,6,3,2
01,Comuna 01,001,0007 ,0167,336,4,3,1,0,1,1,0,1,2,24,101,71,6,6,2
01,Comuna 01,001,0008 ,0168,347,3,0,0,1,3,0,2,1,3,34,68,80,5,3,2
01,Comuna 01,001,0008 ,0169,347,3,3,1,2,4,0,1,0,1,29,74,76,3,6,6
01,Comuna 01,001,0008 ,0170,347,2,4,1,1,4,1,2,2,0,27,92,73,6,3,2
01,Comuna 01,001,0008 ,0171,348,0,1,1,2,3,1,2,0,5,35,87,75,2,5,6
01,Comuna 01,001,0008 ,0172,347,2,5,0,2,4,1,1,1,1,35,74,85,8,9,2
01,Comuna 01,001,0008 ,0173,349,3,4,0,0,5,0,1,2,0,35,68,91,6,6,1
01,Comuna 01,001,0008 ,0174,348,1,4,0,3,2,1,2,0,1,22,77,82,5,8,4
01,Comuna 01,001,0008 ,0175,347,1,3,1,2,3,0,4,2,1,33,71,89,4,5,4
01,Comuna 01,001,0008 ,0176,347,0,4,1,2,4,1,1,0,6,34,84,89,1,1,1
01,Comuna 01,001,0008 ,0177,347,5,8,0,0,4,1,1,0,2,19,76,90,5,6,2
01,Comuna 01,001,0008 ,0178,348,3,0,0,0,3,0,2,0,1,32,75,89,5,5,2
01,Comuna 01,001,0008 ,0179,347,6,7,0,5,4,0,2,1,1,30,69,87,2,4,2
01,Comuna 01,001,0008 ,0180,347,3,1,1,1,4,1,3,0,0,21,65,87,7,2,4
01,Comuna 01,001,0008 ,0181,348,2,4,0,3,5,1,1,1,2,26,75,89,5,5,4
01,Comuna 01,001,0008 ,0182,347,7,3,0,1,3,1,0,0,3,41,87,74,6,7,4
01,Comuna 01,001,0008 ,0183,347,3,3,1,3,6,0,7,1,1,33,72,95,4,4,3
01,Comuna 01,001,0008 ,0184,347,1,4,1,3,7,0,2,0,3,28,72,82,4,3,5
01,Comuna 01,001,0008 ,0185,347,4,4,0,7,1,0,0,1,1,24,76,94,3,5,5
01,Comuna 01,001,0008 ,0186,347,5,4,0,2,2,0,10,1,1,32,77,84,0,5,2
01,Comuna 01,001,0008 ,0187,349,1,5,1,0,2,0,1,1,1,30,76,108,5,2,0
01,Comuna 01,001,0008 ,0188,347,3,1,0,1,2,1,4,0,2,25,80,87,12,5,3
01,Comuna 01,001,0008 ,0189,347,4,2,0,2,3,3,1,0,0,48,75,70,3,9,1
01,Comuna 01,001,0008 ,0190,348,4,1,1,0,4,0,0,1,1,26,77,85,8,8,1
01,Comuna 01,001,0008 ,0191,347,1,2,1,2,4,3,3,1,0,32,87,77,7,7,3
01,Comuna 01,001,0008 ,0192,348,4,1,0,4,4,2,3,0,2,36,74,86,5,15,2
01,Comuna 01,001,0008 ,0193,347,2,2,0,2,4,0,1,0,0,34,79,72,10,5,6
01,Comuna 01,001,0009 ,0194,351,3,2,2,3,3,1,2,1,0,43,58,88,4,10,2
01,Comuna 01,001,0009 ,0195,350,1,4,0,2,4,3,0,0,3,39,72,89,6,9,4
01,Comuna 01,001,0009 ,0196,350,2,2,0,2,5,4,0,0,0,33,66,88,4,6,1
01,Comuna 01,001,0009 ,0197,350,1,2,0,1,2,1,2,0,1,35,77,92,6,5,2
01,Comuna 01,001,0009 ,0198,349,3,2,0,2,3,0,2,1,1,31,62,80,5,5,5
01,Comuna 01,001,0009 ,0199,350,2,5,0,1,3,0,1,1,2,35,70,98,2,8,2
01,Comuna 01,001,0009 ,0200,351,3,4,0,4,5,2,1,0,1,39,77,94,2,2,2
01,Comuna 01,001,0009 ,0201,351,1,2,1,2,2,1,3,1,2,36,64,93,12,2,4
01,Comuna 01,001,0009 ,0202,349,2,5,0,1,2,5,1,1,3,27,61,87,4,11,0
01,Comuna 01,001,0009 ,0203,349,2,4,0,0,4,1,6,0,3,33,56,92,0,9,2
01,Comuna 01,001,0009 ,0204,349,5,3,0,1,2,0,0,0,1,43,51,97,8,2,5
01,Comuna 01,001,0009 ,0205,349,4,5,1,2,2,6,2,1,2,31,67,90,8,7,2
01,Comuna 01,001,0009 ,0206,351,8,3,0,0,0,3,1,0,1,34,59,110,4,8,4
01,Comuna 01,001,0009 ,0207,349,4,4,0,1,2,1,5,1,0,55,42,94,4,9,4
01,Comuna 01,001,0009 ,0208,349,5,4,1,4,0,2,2,1,1,39,64,76,9,6,1
01,Comuna 01,001,0009 ,0209,350,2,5,1,2,4,2,1,2,0,32,55,85,0,7,2
01,Comuna 01,001,0009 ,0210,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Comuna 01,001,0009 ,0211,349,1,3,1,1,4,0,4,0,2,37,69,84,5,8,0
01,Comuna 01,001,0009 ,0212,350,1,1,0,2,2,2,1,0,2,37,56,100,3,9,4
01,Comuna 01,001,0009 ,0213,349,3,6,0,2,3,1,1,1,1,42,60,79,2,3,2
01,Comuna 01,001,0009 ,0214,349,2,0,1,3,5,2,4,0,1,37,65,77,5,4,5
01,Comuna 01,001,0009 ,0215,350,4,1,3,3,6,1,5,1,4,32,62,84,7,8,4
01,Comuna 01,001,0009 ,0216,351,1,5,1,2,2,2,2,1,0,35,66,92,8,5,2
01,Comuna 01,001,0009 ,0217,350,1,1,0,0,4,1,2,1,1,36,71,80,8,6,5
01,Comuna 01,001,0009 ,0218,349,0,0,1,1,3,1,3,0,2,26,84,84,6,5,4
01,Comuna 01,001,0009 ,0219,351,4,6,0,0,4,1,5,1,2,39,72,71,7,2,3
01,Comuna 01,001,0009 ,0220,349,4,7,0,2,1,1,6,1,0,30,69,82,9,4,6
01,Comuna 01,001,0009 ,0221,350,1,10,1,2,4,1,3,0,4,34,54,81,5,3,4
01,Comuna 01,001,0009 ,0222,350,6,5,3,3,3,3,2,2,1,28,57,91,10,7,4
01,Comuna 01,001,0009 ,0223,349,7,1,2,0,1,2,0,2,3,29,72,72,0,0,0
01,Comuna 01,001,0009 ,0224,349,3,4,2,1,7,4,0,1,2,49,50,72,2,7,4
01,Comuna 01,001,0009 ,0225,349,6,5,1,3,6,4,2,2,1,33,64,78,7,8,5
01,Comuna 01,001,0009 ,0226,348,2,2,1,1,3,2,5,1,2,36,74,80,4,5,1
01,Comuna 01,001,0009 ,0227,349,0,0,3,1,6,2,1,1,1,36,57,84,6,6,1
01,Comuna 01,001,0010 ,0228,347,1,5,0,5,5,3,1,0,5,52,70,72,6,3,7
01,Comuna 01,001,0010 ,0229,346,3,4,1,2,7,2,3,2,0,50,102,61,1,10,1
01,Comuna 01,001,0010 ,0230,347,5,2,2,4,5,1,3,0,6,39,82,82,5,5,3
01,Comuna 01,001,0010 ,0231,346,9,0,0,2,7,1,2,1,0,38,66,87,2,7,5
01,Comuna 01,001,0010 ,0232,346,3,2,1,5,6,4,1,2,7,30,75,78,10,6,6
01,Comuna 01,001,0010 ,0233,346,2,5,1,5,11,1,2,3,2,39,89,73,4,4,6
01,Comuna 01,001,0010 ,0234,346,7,4,2,4,5,2,5,2,1,43,67,75,3,12,5
01,Comuna 01,001,0010 ,0235,346,3,3,0,1,7,5,1,0,4,42,79,81,5,7,7
01,Comuna 01,001,0010 ,0236,346,5,2,0,4,5,1,4,0,5,46,76,79,1,6,3
01,Comuna 01,001,0010 ,0237,346,4,0,1,3,1,1,3,0,3,35,87,76,10,8,6
01,Comuna 01,001,0010 ,0238,346,6,8,0,3,2,3,6,0,2,43,82,72,8,7,1
01,Comuna 01,001,0010 ,0239,347,4,6,1,1,5,1,2,0,1,30,83,87,5,5,4
01,Comuna 01,001,0010 ,0240,346,3,2,1,4,1,0,3,1,3,45,79,80,8,12,5
01,Comuna 01,001,0010 ,0241,346,5,2,0,2,2,1,2,0,3,49,77,77,3,5,9
01,Comuna 01,001,0010 ,0242,346,6,2,1,5,6,3,2,1,3,49,88,63,6,5,3
01,Comuna 01,001,0010 ,0243,346,1,6,1,0,8,1,4,1,1,43,64,74,4,6,4
01,Comuna 01,001,0010 ,0244,347,7,5,1,2,6,2,1,0,2,48,81,65,3,7,3
01,Comuna 01,001,0010 ,0245,346,1,7,0,1,4,0,2,1,1,53,82,65,5,2,3
01,Comuna 01,001,0010 ,0246,346,10,3,0,3,6,2,0,0,3,43,72,71,1,5,5
01,Comuna 01,001,0010 ,0247,346,5,4,0,3,4,0,0,1,2,36,82,72,3,2,4
01,Comuna 01,001,0010 ,0248,345,6,3,1,1,7,2,2,1,3,37,73,71,9,11,10
01,Comuna 01,001,0010 ,0249,346,3,6,0,4,7,0,0,1,1,50,74,86,5,6,7
01,Comuna 01,001,0010 ,0250,346,3,3,0,2,7,1,1,2,3,32,88,72,7,7,8
01,Comuna 01,001,0010 ,0251,347,5,5,0,3,6,2,3,0,3,36,82,87,6,9,3
01,Comuna 01,001,0010 ,0252,346,2,0,1,3,4,0,1,0,3,43,70,78,6,7,5
01,Comuna 01,001,0010 ,0253,346,4,7,1,3,4,1,1,0,2,45,83,75,5,6,4
01,Comuna 01,001,0010 ,0254,346,6,1,0,5,5,3,4,0,0,40,91,73,1,8,6
01,Comuna 01,001,0010 ,0255,346,3,4,0,2,6,2,1,0,3,38,78,82,6,6,3
01,Comuna 01,001,0010 ,0256,345,1,5,0,4,3,3,1,0,1,39,79,93,4,4,4
01,Comuna 01,001,0010 ,0257,345,5,3,0,6,7,1,0,1,4,42,72,82,7,5,4
01,Comuna 01,001,0010 ,0258,346,2,3,1,1,5,1,2,1,2,38,86,75,2,3,3
01,Comuna 01,001,0010 ,0259,346,1,2,1,3,3,3,2,0,2,41,89,77,5,6,6
01,Comuna 01,001,0010 ,0260,348,2,5,2,4,7,2,0,0,2,34,66,81,4,7,7
01,Comuna 01,001,0010 ,0261,349,2,5,1,4,6,1,1,2,2,42,84,64,7,9,9
01,Comuna 01,001,0010 ,0262,347,2,4,1,3,6,1,2,1,2,50,87,78,2,2,2
01,Comuna 01,001,0010 ,0263,346,2,1,0,7,7,3,3,0,2,29,94,73,6,5,5
01,Comuna 01,001,0010 ,0264,346,2,3,2,2,3,3,2,1,2,35,88,83,5,2,6
01,Comuna 01,001,0011 ,0265,347,4,5,1,1,3,1,3,0,0,62,56,80,6,13,3
01,Comuna 01,001,0011 ,0266,347,4,3,1,2,10,3,1,1,0,50,75,74,7,6,3
01,Comuna 01,001,0011 ,0267,347,4,4,1,4,4,4,4,0,1,43,72,72,6,9,2
01,Comuna 01,001,0011 ,0268,347,6,6,0,1,5,2,1,0,2,47,83,69,5,9,3
01,Comuna 01,001,0011 ,0269,347,6,3,0,5,6,0,1,0,3,63,62,68,6,10,2
01,Comuna 01,001,0011 ,0270,347,7,4,1,2,5,2,3,0,1,41,55,81,4,10,7
01,Comuna 01,001,0011 ,0271,348,3,5,0,4,6,2,2,0,0,64,81,60,7,0,0
