codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00079,00066,00037,00051,00036
07,005,Cushamen,0044D,000627,260,32,2,1,5,130,33,8
07,005,Cushamen,0044D,000628,262,30,3,1,11,111,43,17
07,005,Cushamen,0044E,000629,326,31,8,1,6,156,47,20
07,005,Cushamen,0044E,000630,323,20,7,1,5,146,56,13
07,005,Cushamen,0044E,000631,324,20,5,0,18,133,45,31
07,006,Futaleufú,00045,000632,60,1,0,0,1,40,3,0
07,006,Futaleufú,00046,000633,329,23,2,2,23,99,88,17
07,006,Futaleufú,00046,000634,328,20,3,2,27,127,65,16
07,006,Futaleufú,00046,000635,328,20,5,5,23,112,69,12
07,006,Futaleufú,00046,000636,334,20,2,3,20,135,72,19
07,006,Futaleufú,00046,000637,333,20,7,1,25,112,69,18
07,006,Futaleufú,00046,000638,330,20,2,1,18,112,98,12
07,006,Futaleufú,00046,000639,336,15,5,2,16,109,91,8
07,006,Futaleufú,00046,000640,324,17,9,1,12,90,87,14
07,006,Futaleufú,00046,000641,333,21,2,2,17,100,90,19
07,006,Futaleufú,00046,000642,331,23,7,2,19,82,98,24
07,006,Futaleufú,00046,000643,333,20,5,2,27,105,72,10
07,006,Futaleufú,00046,000644,330,26,3,4,20,97,90,20
07,006,Futaleufú,00046,000645,330,26,3,4,23,131,71,10
07,006,Futaleufú,00046,000646,354,32,3,4,14,119,84,20
07,006,Futaleufú,00046,000647,327,36,4,5,20,110,68,14
07,006,Futaleufú,00046,000648,332,27,4,3,18,100,85,13
07,006,Futaleufú,00046,000649,325,24,3,3,17,107,78,17
07,006,Futaleufú,00046,000650,330,25,2,1,24,123,72,11
07,006,Futaleufú,00046,000651,330,23,8,2,24,121,69,9
07,006,Futaleufú,00046,000652,331,14,5,8,21,101,86,13
07,006,Futaleufú,00046,000653,327,28,5,2,27,100,72,20
07,006,Futaleufú,00046,000654,334,10,5,1,20,100,96,16
07,006,Futaleufú,00047,000655,348,39,9,3,23,126,59,17
07,006,Futaleufú,00047,000656,344,33,3,3,19,162,35,9
07,006,Futaleufú,00047,000657,346,34,3,4,21,106,70,23
07,006,Futaleufú,00047,000658,346,22,4,5,22,101,101,10
07,006,Futaleufú,00047,000659,345,44,0,3,21,133,49,16
07,006,Futaleufú,00047,000660,344,31,2,4,20,132,54,14
07,006,Futaleufú,00047,000661,344,31,7,4,15,122,69,7
07,006,Futaleufú,00047,000662,343,42,3,4,18,105,80,15
07,006,Futaleufú,00047,000663,340,33,5,2,30,123,59,15
07,006,Futaleufú,00047,000664,343,27,5,0,25,119,63,20
07,006,Futaleufú,00047,000665,340,25,4,4,24,125,60,10
07,006,Futaleufú,00047,000666,342,29,2,5,17,123,54,12
07,006,Futaleufú,00047,000667,341,26,5,3,17,138,64,12
07,006,Futaleufú,00047,000668,350,19,4,4,20,132,74,16
07,006,Futaleufú,00047,000669,346,19,4,4,16,122,68,9
07,006,Futaleufú,00047,000670,342,28,3,4,15,144,66,12
07,006,Futaleufú,00047,000671,347,22,3,4,18,131,62,18
07,006,Futaleufú,00047,000672,347,31,6,6,16,155,39,10
07,006,Futaleufú,00047,000673,347,35,2,4,18,121,76,16
07,006,Futaleufú,00047,000674,347,33,0,7,18,125,69,15
07,006,Futaleufú,00047,000675,342,24,9,4,19,132,67,10
07,006,Futaleufú,00047,000676,341,35,1,9,20,124,61,13
07,006,Futaleufú,00047,000677,342,35,0,9,22,122,57,20
07,006,Futaleufú,00047,000678,342,23,2,3,28,108,83,11
07,006,Futaleufú,00047,000679,340,25,8,3,22,101,69,13
07,006,Futaleufú,00047,000680,342,28,2,2,21,124,60,13
07,006,Futaleufú,00047,000681,342,22,0,2,19,115,87,19
07,006,Futaleufú,00048,000682,342,16,5,5,21,90,100,15
07,006,Futaleufú,00048,000683,339,29,3,2,18,142,68,11
07,006,Futaleufú,00048,000684,341,20,3,5,26,103,93,7
07,006,Futaleufú,00048,000685,342,18,3,4,17,95,101,12
07,006,Futaleufú,00048,000686,340,19,2,2,16,76,113,7
07,006,Futaleufú,00048,000687,342,18,5,1,23,111,73,12
07,006,Futaleufú,00048,000688,342,18,7,5,31,117,74,14
07,006,Futaleufú,00048,000689,342,14,7,0,15,100,101,15
07,006,Futaleufú,00048,000690,340,15,6,2,29,105,85,18
07,006,Futaleufú,00048,000691,345,21,2,3,21,99,109,18
07,006,Futaleufú,00048,000692,338,19,2,4,10,95,98,22
07,006,Futaleufú,00048,000693,345,22,5,1,18,98,102,22
07,006,Futaleufú,00048,000694,340,19,3,2,22,81,100,16
07,006,Futaleufú,00048,000695,342,14,2,2,14,99,101,20
07,006,Futaleufú,00048,000696,339,18,3,2,17,100,90,17
07,006,Futaleufú,00048,000697,341,34,1,6,23,103,74,17
07,006,Futaleufú,00048,000698,337,17,6,1,21,114,76,14
07,006,Futaleufú,00048,000699,341,21,6,0,23,97,83,14
07,006,Futaleufú,00048,000700,344,24,1,1,24,87,97,24
07,006,Futaleufú,00048,000701,336,27,2,2,18,126,85,14
07,006,Futaleufú,00048,000702,340,19,2,5,17,71,113,18
07,006,Futaleufú,00048,000703,343,23,5,0,24,125,75,21
07,006,Futaleufú,00048,000704,340,22,8,3,26,120,70,15
07,006,Futaleufú,00048,000705,338,23,3,2,15,117,73,18
07,006,Futaleufú,00048,000706,337,11,7,4,26,102,80,7
07,006,Futaleufú,00048,000707,341,17,6,1,19,107,79,24
07,006,Futaleufú,00048,000708,339,11,3,4,19,100,84,16
07,006,Futaleufú,00048,000709,347,22,11,1,15,115,69,12
07,006,Futaleufú,00048,000710,337,22,1,2,24,89,101,22
07,006,Futaleufú,00048,000711,338,13,3,2,21,97,89,18
07,006,Futaleufú,00048,000712,338,23,4,0,23,103,83,15
07,006,Futaleufú,00048,000713,339,22,2,0,20,106,90,18
07,006,Futaleufú,00048,000714,341,20,5,4,18,103,85,15
07,006,Futaleufú,00048,000715,346,29,1,3,22,110,77,15
07,006,Futaleufú,00048,000716,340,25,5,5,23,88,84,14
07,006,Futaleufú,00048,000717,345,15,2,4,20,96,98,17
07,006,Futaleufú,0048A,000718,126,22,1,1,9,51,11,2
07,006,Futaleufú,00049,000719,249,10,3,2,12,82,57,9
07,006,Futaleufú,0050A,000720,331,30,3,1,19,123,58,10
07,006,Futaleufú,0050A,000721,326,19,5,1,12,115,84,16
07,006,Futaleufú,0050A,000722,329,31,2,4,20,131,42,10
07,006,Futaleufú,0050A,000723,329,23,8,4,15,105,76,16
07,006,Futaleufú,0050A,000724,330,14,4,3,27,114,74,15
07,006,Futaleufú,0050A,000725,328,23,4,1,19,125,71,12
07,006,Futaleufú,0050A,000726,328,29,0,2,19,90,80,15
07,006,Futaleufú,0050A,000727,332,19,2,3,20,116,81,13
07,006,Futaleufú,0050A,000728,330,27,3,6,10,132,66,11
07,006,Futaleufú,0050A,000729,329,21,4,3,18,123,71,12
07,006,Futaleufú,0050A,000730,330,17,5,3,18,97,87,12
07,006,Futaleufú,0050A,000731,331,24,3,1,22,123,65,10
07,006,Futaleufú,0050A,000732,328,29,3,2,25,105,63,20
07,006,Futaleufú,0050A,000733,335,17,1,3,16,122,83,13
07,006,Futaleufú,0050B,000734,230,6,5,3,11,99,42,4
07,006,Futaleufú,0050B,000735,234,14,3,0,16,105,30,8
07,006,Futaleufú,00051,000736,337,17,1,4,21,99,83,19
07,006,Futaleufú,00051,000737,339,17,5,3,19,88,97,20
07,006,Futaleufú,00051,000738,336,20,8,3,13,85,101,20
07,006,Futaleufú,00051,000739,337,15,5,1,17,98,100,20
07,006,Futaleufú,00051,000740,342,15,5,3,29,85,85,16
07,006,Futaleufú,00051,000741,340,18,4,1,23,115,88,14
07,006,Futaleufú,00051,000742,340,13,6,1,21,100,91,21
07,006,Futaleufú,00051,000743,341,23,4,2,17,90,109,13
07,006,Futaleufú,00052,000744,176,2,1,0,6,77,28,1
07,006,Futaleufú,00053,000745,209,8,0,3,9,104,12,7
07,006,Futaleufú,00053,000746,213,16,4,1,10,100,12,3
07,006,Futaleufú,0054A,000747,346,87,4,0,16,135,17,5
07,006,Futaleufú,0054A,000748,347,79,3,1,12,114,49,5
07,006,Futaleufú,0054A,000749,347,107,3,2,7,120,21,5
07,006,Futaleufú,0054A,000750,346,90,3,4,16,119,30,4
07,006,Futaleufú,0054A,000751,351,87,2,8,10,130,29,3
07,006,Futaleufú,0054B,000752,204,4,1,1,6,121,14,1
07,007,Languiñeo,00055,000753,332,15,1,3,16,121,79,9
07,007,Languiñeo,00056,000754,324,48,0,1,4,159,30,1
07,007,Languiñeo,00056,000755,327,53,1,3,12,139,38,5
07,007,Languiñeo,00056,000756,319,58,1,4,5,152,21,3
07,007,Languiñeo,00056,000757,327,59,6,4,5,134,30,5
07,007,Languiñeo,00057,000758,241,15,0,2,10,90,42,9
07,007,Languiñeo,00057,000759,243,10,2,2,14,93,37,4
07,007,Languiñeo,00058,000760,338,15,0,3,5,124,40,6
07,007,Languiñeo,0058A,000761,189,6,1,0,1,99,22,3
07,008,Tehuelches,00059,000762,165,8,1,0,15,58,45,1
07,008,Tehuelches,00060,000763,335,10,0,0,14,179,28,6
07,008,Tehuelches,00060,000764,336,13,2,0,12,167,44,9
07,008,Tehuelches,00060,000765,339,10,0,2,8,175,27,8
07,008,Tehuelches,00061,000766,301,16,5,0,13,134,52,7
07,008,Tehuelches,00061,000767,302,12,0,2,13,146,41,3
07,008,Tehuelches,00061,000768,300,14,2,2,9,105,67,6
07,008,Tehuelches,00061,000769,299,12,3,2,8,136,58,6
07,008,Tehuelches,00061,000770,300,8,0,1,14,119,56,9
07,008,Tehuelches,00061,000771,301,8,1,1,13,134,55,4
07,008,Tehuelches,00061,000772,301,15,6,3,12,152,48,3
07,008,Tehuelches,00062,000773,295,47,0,0,4,131,38,0
07,008,Tehuelches,00062,000774,289,53,0,1,3,120,23,1
07,008,Tehuelches,00062,000775,293,39,2,1,5,113,47,2
07,008,Tehuelches,00062,000776,292,44,4,0,3,121,32,3
07,008,Tehuelches,00062,000777,290,45,2,0,3,126,33,3
07,008,Tehuelches,00062,000778,301,50,0,0,3,123,31,3
07,009,Paso de Indios,00063,000779,283,11,4,2,9,118,47,2
07,009,Paso de Indios,00063,000780,282,16,4,0,15,114,50,3
07,009,Paso de Indios,00063,000781,284,19,0,2,14,109,45,3
07,009,Paso de Indios,00063,000782,285,14,0,1,17,108,45,2
07,009,Paso de Indios,00063,000783,288,17,1,2,11,105,50,9
07,009,Paso de Indios,0063A,000784,179,7,3,3,8,74,29,1
07,010,Mártires,00065,000785,42,1,0,1,0,5,13,0
07,010,Mártires,00066,000786,288,13,2,1,13,129,34,8
07,010,Mártires,00066,000787,289,19,2,4,6,114,32,4
07,011,F. Ameghino,00067,000788,287,101,1,5,1,76,44,7
07,011,F. Ameghino,00067,000789,290,88,0,2,6,92,36,4
07,011,F. Ameghino,00067,000790,290,87,1,6,9,77,47,11
07,011,F. Ameghino,00067,000791,289,97,1,8,8,82,34,6
07,011,F. Ameghino,00067,000792,295,108,5,8,5,78,42,1
07,012,Gaiman,00068,000793,333,53,5,2,21,100,63,5
07,012,Gaiman,00068,000794,334,59,1,3,16,79,93,14
07,012,Gaiman,00068,000795,334,46,4,3,16,105,93,10
07,012,Gaiman,00068,000796,330,53,5,0,18,115,72,7
07,012,Gaiman,00068,000797,332,34,1,0,18,127,79,7
07,012,Gaiman,00068,000798,340,40,3,2,12,111,70,5
07,012,Gaiman,00068,000799,330,41,0,1,20,108,93,7
07,012,Gaiman,00068,000800,327,50,4,4,15,89,72,10
07,012,Gaiman,00068,000801,335,53,8,0,14,74,99,11
07,012,Gaiman,00069,000802,339,29,3,1,25,110,100,13
07,012,Gaiman,00069,000803,339,45,0,2,15,85,97,18
07,012,Gaiman,00069,000804,344,32,1,2,16,72,127,4
07,012,Gaiman,00069,000805,343,37,5,2,22,88,107,8
07,012,Gaiman,00069,000806,339,36,3,0,22,86,108,16
07,012,Gaiman,00069,000807,338,53,6,2,16,129,65,6
07,012,Gaiman,00069,000808,340,41,10,1,16,98,114,9
07,012,Gaiman,00069,000809,340,62,6,2,2,83,94,9
07,012,Gaiman,00069,000810,340,42,0,4,18,86,114,10
07,012,Gaiman,00070,000811,280,8,1,2,20,106,73,7
07,012,Gaiman,00070,000812,281,21,5,1,23,91,78,3
07,012,Gaiman,00070,000813,284,18,7,1,20,93,72,7
07,012,Gaiman,00070,000814,286,14,1,2,18,67,107,9
07,012,Gaiman,00071,000815,316,28,0,4,18,115,72,7
07,012,Gaiman,00071,000816,313,19,1,7,18,129,54,13
07,012,Gaiman,00071,000817,315,9,5,1,18,135,71,4
07,012,Gaiman,00071,000818,314,27,0,1,23,132,50,5
07,012,Gaiman,00071,000819,311,15,3,0,18,130,67,5
07,012,Gaiman,00071,000820,316,21,6,4,15,130,62,6
07,012,Gaiman,00072,000821,298,25,1,1,9,98,110,2
07,012,Gaiman,00072,000822,301,30,3,1,9,83,111,9
07,012,Gaiman,00073,000823,203,6,1,3,4,54,60,1
07,013,Río Senguer,00074,000824,109,8,0,0,6,56,5,2
07,013,Río Senguer,00075,000825,310,50,6,1,3,122,48,8
07,013,Río Senguer,00075,000826,322,82,5,1,5,122,27,5
07,013,Río Senguer,00075,000827,312,81,2,6,4,137,27,11
07,013,Río Senguer,00075,000828,313,79,0,1,11,106,33,6
07,013,Río Senguer,00075,000829,317,71,1,2,0,115,36,12
07,013,Río Senguer,00077,000830,214,15,1,0,13,89,38,1
07,013,Río Senguer,00078,000831,340,62,1,2,9,96,56,6
07,013,Río Senguer,00078,000832,343,81,2,8,9,96,55,2
07,013,Río Senguer,00078,000833,356,52,3,1,8,107,76,2
07,013,Río Senguer,00078,000834,345,72,2,4,10,86,53,8
07,013,Río Senguer,00078,000835,341,75,0,5,6,88,60,7
07,013,Río Senguer,00078,000836,337,64,1,4,4,95,51,5
07,013,Río Senguer,00078,000837,338,87,5,1,4,98,62,2
07,013,Río Senguer,00078,000838,349,66,1,3,4,112,62,6
07,013,Río Senguer,00079,000839,247,2,5,2,8,95,28,1
07,013,Río Senguer,00080,000840,170,15,1,0,5,59,30,1
07,013,Río Senguer,00081,000841,185,7,1,0,13,76,17,2
07,014,Sarmiento,00082,000842,119,4,1,3,1,34,8,2
07,014,Sarmiento,00083,000843,317,41,1,2,13,104,58,7
07,014,Sarmiento,00083,000844,321,59,5,2,17,96,61,5
07,014,Sarmiento,00083,000845,321,60,4,1,6,99,61,5
07,014,Sarmiento,00083,000846,316,39,3,3,17,95,63,4
07,014,Sarmiento,00083,000847,329,44,4,3,9,97,81,7
07,014,Sarmiento,00083,000848,321,38,9,3,7,109,58,7
07,014,Sarmiento,00083,000849,320,53,0,0,4,107,64,8
07,014,Sarmiento,00083,000850,322,52,2,0,12,104,57,8
07,014,Sarmiento,00083,000851,321,45,5,0,14,103,60,5
07,014,Sarmiento,00083,000852,322,62,1,3,10,107,53,6
07,014,Sarmiento,00083,000853,320,53,0,0,10,125,46,6
07,014,Sarmiento,00083,000854,340,41,5,3,17,100,81,3
07,014,Sarmiento,0083A,000855,322,53,0,0,14,99,77,3
07,014,Sarmiento,0083A,000856,321,63,4,1,11,118,52,7
07,014,Sarmiento,0083A,000857,317,58,2,2,8,95,67,3
07,014,Sarmiento,0083A,000858,319,42,3,2,16,110,59,4
07,014,Sarmiento,0083A,000859,318,55,2,0,14,109,64,0
07,014,Sarmiento,0083A,000860,317,51,3,1,17,103,51,4
07,014,Sarmiento,0083A,000861,322,52,2,2,7,109,52,11
07,014,Sarmiento,00084,000862,311,59,2,1,9,97,56,5
07,014,Sarmiento,00084,000863,307,54,3,2,15,103,50,3
07,014,Sarmiento,00084,000864,309,65,2,2,12,113,57,2
07,014,Sarmiento,00084,000865,314,48,2,1,9,96,69,5
07,014,Sarmiento,00084,000866,309,46,8,1,11,118,60,7
07,014,Sarmiento,00084,000867,307,63,3,0,13,133,45,1
07,014,Sarmiento,00084,000868,305,42,0,1,11,113,63,6
07,014,Sarmiento,00084,000869,311,51,2,2,7,128,55,1
07,014,Sarmiento,00084,000870,301,65,4,2,11,86,61,4
07,014,Sarmiento,00084,000871,314,39,3,0,11,120,50,6
07,014,Sarmiento,00084,000872,300,50,8,1,10,101,67,2
07,014,Sarmiento,0084A,000873,262,47,3,1,12,126,25,4
07,014,Sarmiento,0084A,000874,263,49,0,1,5,117,32,1
07,014,Sarmiento,0084A,000875,268,44,4,3,12,107,31,3
07,015,Escalante,00086,000876,347,13,0,3,22,81,134,11
07,015,Escalante,00086,000877,344,16,0,1,23,65,133,4
07,015,Escalante,00086,000878,347,17,2,2,20,73,139,10
07,015,Escalante,00086,000879,345,12,0,3,18,72,125,10
07,015,Escalante,00086,000880,343,15,2,0,22,56,161,5
07,015,Escalante,00086,000881,342,10,0,0,22,66,149,9
07,015,Escalante,00086,000882,346,11,2,1,26,69,156,8
07,015,Escalante,00086,000883,345,15,2,0,12,74,156,3
07,015,Escalante,00086,000884,344,16,3,2,18,72,137,13
07,015,Escalante,00086,000885,345,13,3,1,22,69,144,7
07,015,Escalante,00086,000886,350,15,1,2,16,62,160,10
07,015,Escalante,00086,000887,347,18,2,2,15,51,166,8
07,015,Escalante,00086,000888,342,10,1,0,23,62,150,7
07,015,Escalante,00086,000889,345,10,2,2,22,72,148,16
07,015,Escalante,00086,000890,346,17,0,2,16,80,151,4
07,015,Escalante,00086,000891,345,8,2,0,16,68,150,8
07,015,Escalante,00086,000892,345,9,2,0,22,73,134,13
07,015,Escalante,00086,000893,347,14,2,2,14,51,176,8
07,015,Escalante,00086,000894,344,14,1,1,18,58,142,12
07,015,Escalante,00086,000895,345,10,4,0,17,66,160,6
07,015,Escalante,00086,000896,345,14,1,2,15,70,145,8
07,015,Escalante,00086,000897,346,12,3,1,26,70,157,4
07,015,Escalante,00086,000898,345,18,3,1,23,73,151,9
07,015,Escalante,00086,000899,345,14,2,3,27,66,118,12
07,015,Escalante,00086,000900,347,8,1,1,18,66,150,11
07,015,Escalante,00086,000901,346,13,1,1,18,78,145,6
07,015,Escalante,00086,000902,344,16,0,1,18,60,150,6
07,015,Escalante,00086,000903,344,6,0,1,9,63,160,7
07,015,Escalante,00086,000904,345,7,0,1,28,60,156,2
07,015,Escalante,00086,000905,345,19,2,3,14,62,161,13
07,015,Escalante,00086,000906,346,13,5,0,20,69,145,15
07,015,Escalante,00086,000907,344,16,2,0,23,62,135,8
07,015,Escalante,00086,000908,346,11,2,0,18,68,160,8
07,015,Escalante,00086,000909,345,13,0,1,21,70,140,11
07,015,Escalante,00086,000910,345,12,1,0,19,67,154,11
07,015,Escalante,00086,000911,346,17,4,2,21,55,164,6
07,015,Escalante,00087,000912,303,31,0,5,15,128,54,7
07,015,Escalante,00087,000913,304,21,2,5,10,108,68,12
07,015,Escalante,00087,000914,305,37,2,4,5,120,58,11
07,015,Escalante,00087,000915,306,24,4,1,15,109,60,18
07,015,Escalante,00088,000916,284,14,1,0,20,78,103,9
07,015,Escalante,00089,000917,344,34,1,1,8,151,68,5
07,015,Escalante,00089,000918,346,21,1,0,15,160,66,11
07,015,Escalante,00090,000919,234,22,0,1,4,19,109,5
07,015,Escalante,00090,000920,254,19,0,2,2,28,122,0
07,015,Escalante,00091,000921,330,44,0,3,16,109,80,12
07,015,Escalante,00091,000922,329,3,29,4,21,110,73,17
07,015,Escalante,00091,000923,327,19,4,3,15,130,79,9
07,015,Escalante,00091,000924,327,32,0,8,10,136,80,8
07,015,Escalante,00091,000925,332,28,9,5,13,100,103,12
07,015,Escalante,00091,000926,332,24,2,3,12,115,90,26
07,015,Escalante,00091,000927,331,41,5,3,0,99,108,10
07,015,Escalante,00091,000928,335,32,5,4,14,98,90,14
07,015,Escalante,00091,000929,328,29,3,3,19,117,101,5
07,015,Escalante,00091,000930,328,25,6,4,21,113,87,11
07,015,Escalante,00091,000931,331,31,9,6,26,101,94,19
07,015,Escalante,00091,000932,325,31,0,6,12,128,88,7
07,015,Escalante,00091,000933,330,24,2,3,17,136,84,4
07,015,Escalante,00091,000934,333,30,5,5,0,111,101,13
07,015,Escalante,00091,000935,331,32,3,1,12,124,87,6
07,015,Escalante,00091,000936,329,40,0,6,15,114,83,8
07,015,Escalante,00091,000937,327,22,3,3,14,129,80,12
07,015,Escalante,00091,000938,329,2,25,4,10,112,88,13
07,015,Escalante,00091,000939,349,27,5,0,7,120,121,3
07,015,Escalante,00092,000940,329,24,9,1,13,127,73,7
07,015,Escalante,00092,000941,331,33,10,4,14,135,58,5
07,015,Escalante,00092,000942,331,32,2,3,19,143,59,8
07,015,Escalante,00092,000943,329,27,6,4,14,126,77,13
07,015,Escalante,00092,000944,330,29,2,6,13,122,82,12
07,015,Escalante,00092,000945,328,21,5,2,8,163,57,7
07,015,Escalante,00092,000946,332,32,4,3,17,137,75,8
07,015,Escalante,00092,000947,329,26,1,4,17,138,70,13
07,015,Escalante,00092,000948,328,36,6,6,10,132,60,8
07,015,Escalante,00092,000949,330,20,6,7,15,152,50,10
07,015,Escalante,00092,000950,331,37,2,3,15,123,59,10
07,015,Escalante,00093,000951,327,31,0,3,9,169,39,14
07,015,Escalante,00093,000952,329,32,3,5,15,164,46,11
07,015,Escalante,00093,000953,329,38,3,1,0,171,53,0
07,015,Escalante,00093,000954,327,25,8,3,10,166,53,9
07,015,Escalante,00093,000955,328,38,0,0,0,172,40,11
07,015,Escalante,00093,000956,330,26,0,5,8,155,51,12
07,015,Escalante,00093,000957,335,35,3,2,0,157,53,12
07,015,Escalante,00093,000958,331,40,0,3,12,172,39,3
07,015,Escalante,00093,000959,329,25,2,4,13,166,40,9
07,015,Escalante,00093,000960,325,23,0,5,12,158,49,9
07,015,Escalante,00093,000961,331,31,0,4,9,180,54,18
07,015,Escalante,00094,000962,311,4,3,4,14,142,66,11
07,015,Escalante,00094,000963,311,28,4,2,13,129,56,13
07,015,Escalante,00094,000964,308,23,6,7,12,138,57,13
07,015,Escalante,00094,000965,312,35,4,2,6,137,61,10
07,015,Escalante,00095,001000,344,24,6,5,11,146,73,7
07,015,Escalante,00095,001001,345,31,9,5,11,149,56,18
07,015,Escalante,00095,001002,346,27,3,6,11,152,65,8
07,015,Escalante,00095,001003,349,29,4,9,13,159,64,10
07,015,Escalante,00095,000966,347,33,7,4,18,134,76,11
07,015,Escalante,00095,000967,348,35,0,7,13,154,63,18
07,015,Escalante,00095,000968,346,37,3,5,12,137,82,8
07,015,Escalante,00095,000969,347,44,10,8,0,158,66,0
07,015,Escalante,00095,000970,346,25,3,7,19,143,68,16
07,015,Escalante,00095,000971,345,0,11,6,53,112,86,9
07,015,Escalante,00095,000972,344,30,1,2,11,154,68,16
07,015,Escalante,00095,000973,347,30,10,5,12,168,46,10
07,015,Escalante,00095,000974,350,31,2,14,12,136,75,19
07,015,Escalante,00095,000975,346,44,5,5,9,143,66,15
07,015,Escalante,00095,000976,347,26,6,5,25,138,77,11
07,015,Escalante,00095,000977,344,21,6,6,9,139,75,8
07,015,Escalante,00095,000978,346,23,3,3,15,144,71,16
07,015,Escalante,00095,000979,352,20,7,5,14,132,86,15
07,015,Escalante,00095,000980,345,38,8,6,15,102,86,5
07,015,Escalante,00095,000981,346,22,10,6,12,159,62,13
07,015,Escalante,00095,000982,344,37,2,2,9,140,66,18
07,015,Escalante,00095,000983,349,29,10,3,11,139,72,15
07,015,Escalante,00095,000984,346,34,7,5,19,135,56,16
07,015,Escalante,00095,000985,346,53,2,2,0,125,83,15
07,015,Escalante,00095,000986,348,36,6,3,9,166,56,13
07,015,Escalante,00095,000987,351,27,6,6,12,155,76,7
07,015,Escalante,00095,000988,347,42,7,5,23,122,78,12
07,015,Escalante,00095,000989,348,33,2,6,18,130,75,12
07,015,Escalante,00095,000990,348,33,4,8,16,148,62,12
07,015,Escalante,00095,000991,347,35,4,3,10,146,62,15
07,015,Escalante,00095,000992,347,27,4,3,13,146,71,7
07,015,Escalante,00095,000993,347,20,5,3,22,146,82,10
07,015,Escalante,00095,000994,348,42,1,4,6,149,71,9
07,015,Escalante,00095,000995,348,40,3,5,15,122,76,12
07,015,Escalante,00095,000996,348,39,5,12,10,131,65,20
07,015,Escalante,00095,000997,343,32,5,3,16,137,64,12
07,015,Escalante,00095,000998,348,38,3,6,11,141,71,16
07,015,Escalante,00095,000999,348,43,6,6,16,118,76,8
07,015,Escalante,00096,001004,332,24,1,2,24,129,74,9
07,015,Escalante,00096,001005,330,20,1,6,23,111,94,11
07,015,Escalante,00096,001006,333,37,6,5,13,113,74,12
07,015,Escalante,00096,001007,334,36,5,7,17,146,59,12
07,015,Escalante,00096,001008,335,25,3,2,18,126,82,10
07,015,Escalante,00096,001009,333,28,6,4,18,108,86,13
07,015,Escalante,00096,001010,336,20,0,1,24,139,97,7
07,015,Escalante,00096,001011,331,33,3,4,14,135,72,9
07,015,Escalante,00096,001012,333,29,0,5,22,107,89,8
07,015,Escalante,00096,001013,330,6,4,2,25,157,72,13
07,015,Escalante,00096,001014,334,19,16,6,14,101,79,11
07,015,Escalante,00096,001015,334,33,0,8,10,115,84,13
07,015,Escalante,00096,001016,332,23,7,3,23,130,82,10
07,015,Escalante,00096,001017,336,33,1,5,17,129,71,11
07,015,Escalante,00096,001018,334,30,2,2,18,140,71,9
07,015,Escalante,00096,001019,335,32,2,2,19,123,73,10
07,015,Escalante,00096,001020,333,32,4,2,10,103,88,23
07,015,Escalante,00096,001021,334,30,2,3,20,115,81,13
07,015,Escalante,00097,001022,347,22,0,0,13,122,98,7
07,015,Escalante,00097,001023,348,16,9,5,22,123,86,14
07,015,Escalante,00097,001024,349,24,5,4,16,112,95,9
07,015,Escalante,00097,001025,349,19,8,1,16,114,110,5
07,015,Escalante,00097,001026,346,21,3,2,14,120,109,7
07,015,Escalante,00097,001027,348,23,3,4,12,133,93,6
07,015,Escalante,00097,001028,348,22,2,1,15,107,125,4
07,015,Escalante,00097,001029,360,23,4,5,18,101,109,15
07,015,Escalante,00097,001030,349,1,2,4,16,98,123,21
07,015,Escalante,00097,001031,346,31,6,1,12,93,110,7
07,015,Escalante,00097,001032,349,30,8,1,14,79,128,7
07,015,Escalante,00097,001033,347,19,5,3,14,87,124,8
07,015,Escalante,00097,001034,345,29,1,1,15,97,118,8
07,015,Escalante,00097,001035,346,23,4,3,5,99,113,14
07,015,Escalante,00097,001036,348,23,4,2,15,99,112,8
07,015,Escalante,00097,001037,348,28,2,4,14,111,112,13
07,015,Escalante,00097,001038,348,18,5,3,13,107,119,8
07,015,Escalante,00097,001039,345,36,0,3,6,94,115,7
07,015,Escalante,00097,001040,339,23,8,2,10,107,86,21
07,015,Escalante,00097,001041,347,32,2,5,14,107,100,9
07,015,Escalante,00097,001042,347,33,3,1,14,105,100,11
07,015,Escalante,00097,001043,347,31,5,4,18,110,103,14
07,015,Escalante,00097,001044,350,24,0,5,11,89,130,12
07,015,Escalante,00097,001045,344,27,2,3,10,103,108,11
07,015,Escalante,00097,001046,344,26,3,4,12,101,102,13
07,015,Escalante,00097,001047,347,24,2,0,28,87,111,9
07,015,Escalante,00097,001048,348,26,2,4,13,104,119,12
07,015,Escalante,00097,001049,346,23,3,0,10,125,101,10
07,015,Escalante,00097,001050,352,16,6,4,16,95,121,10
07,015,Escalante,00098,001051,334,24,2,2,17,78,106,12
07,015,Escalante,00098,001052,334,23,3,5,16,84,101,6
07,015,Escalante,00098,001053,330,18,2,2,12,73,107,5
07,015,Escalante,00098,001054,332,14,7,3,7,88,102,9
07,015,Escalante,00098,001055,332,17,4,4,18,56,118,10
07,015,Escalante,00098,001056,333,16,2,3,8,69,127,9
07,015,Escalante,00098,001057,334,21,0,1,13,74,125,5
07,015,Escalante,00098,001058,374,15,0,3,11,78,135,13
07,015,Escalante,00098,001059,333,23,0,2,14,81,98,6
