codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00088,00008,00005,00009,00087
17,001,CAPITAL,03901,078844,0,0,21,13,11,65,105,45
17,001,CAPITAL,03901,078845,0,0,1,9,5,55,115,50
17,001,CAPITAL,03901,078846,0,0,3,12,14,93,118,40
17,001,CAPITAL,03901,078847,0,0,0,12,13,60,85,42
17,001,CAPITAL,03901,078848,0,0,0,0,0,0,0,0
17,001,CAPITAL,03901,078849,0,0,3,13,9,52,96,43
17,001,CAPITAL,03901,078850,0,0,38,14,16,60,78,47
17,001,CAPITAL,03901,078851,0,0,0,12,13,56,96,40
17,001,CAPITAL,03901,078852,0,0,0,16,12,30,102,41
17,001,CAPITAL,03901,078853,0,0,3,10,15,62,91,42
17,001,CAPITAL,03901,078854,0,0,0,0,0,0,0,0
17,001,CAPITAL,03902,078855,0,0,0,20,18,59,98,46
17,001,CAPITAL,03902,078856,0,0,0,14,13,65,88,49
17,001,CAPITAL,03902,078857,0,0,0,9,12,64,93,51
17,001,CAPITAL,03902,078858,0,0,0,14,20,54,85,46
17,001,CAPITAL,03902,078859,0,0,4,12,4,81,85,44
17,001,CAPITAL,03902,078860,0,0,0,20,9,65,94,45
17,001,CAPITAL,03902,078861,0,0,25,10,11,72,73,48
17,001,CAPITAL,03902,078862,0,0,0,1,17,62,100,43
17,001,CAPITAL,03902,078863,0,0,44,13,10,62,79,35
17,001,CAPITAL,03902,078864,0,0,0,7,14,69,112,48
17,001,CAPITAL,03902,078865,0,0,21,16,19,62,94,48
17,001,CAPITAL,03902,078866,0,0,0,16,15,63,86,53
17,001,CAPITAL,03902,078867,0,0,0,14,8,70,93,45
17,001,CAPITAL,03902,078868,0,0,24,19,12,71,67,48
17,001,CAPITAL,03902,078869,0,0,0,11,11,58,109,43
17,001,CAPITAL,03902,078870,0,0,0,12,13,69,73,50
17,001,CAPITAL,03902,078871,0,0,0,17,12,69,89,41
17,001,CAPITAL,03902,078872,0,0,32,7,18,71,79,37
17,001,CAPITAL,03902,078873,0,0,0,15,10,85,77,43
17,001,CAPITAL,03902,078874,0,0,24,11,16,64,74,59
17,001,CAPITAL,03902,078875,0,0,0,11,20,49,14,40
17,001,CAPITAL,03903,078876,0,0,24,9,11,72,69,42
17,001,CAPITAL,03903,078877,0,0,39,10,9,71,78,27
17,001,CAPITAL,03903,078878,0,0,26,7,2,47,85,40
17,001,CAPITAL,03903,078879,0,0,26,11,10,57,82,39
17,001,CAPITAL,03903,078880,0,0,24,13,8,0,0,0
17,001,CAPITAL,03903,078881,0,0,33,10,13,53,86,45
17,001,CAPITAL,03903,078882,0,0,28,13,7,37,90,40
17,001,CAPITAL,03903,078883,0,0,0,11,12,63,93,32
17,001,CAPITAL,03903,078884,0,0,24,16,11,50,88,32
17,001,CAPITAL,03903,078885,0,0,0,5,10,69,82,36
17,001,CAPITAL,03903,078886,0,0,0,6,10,71,82,4
17,001,CAPITAL,03903,078887,0,0,0,8,17,60,86,40
17,001,CAPITAL,03903,078888,0,0,0,11,8,58,79,40
17,001,CAPITAL,03904,078889,0,0,0,17,8,33,120,28
17,001,CAPITAL,03904,078890,0,0,0,15,14,38,98,29
17,001,CAPITAL,03904,078891,0,0,1,12,9,36,96,34
17,001,CAPITAL,03904,078892,0,0,3,17,12,24,99,21
17,001,CAPITAL,03904,078893,0,0,26,9,11,57,96,23
17,001,CAPITAL,03904,078894,0,0,24,16,9,46,92,28
17,001,CAPITAL,03904,078895,0,0,28,7,5,46,120,21
17,001,CAPITAL,03904,078896,0,0,0,8,9,46,92,34
17,001,CAPITAL,03904,078897,0,0,1,9,6,47,99,23
17,001,CAPITAL,03904,078898,0,0,28,10,5,38,100,38
17,001,CAPITAL,03904,078899,0,0,1,16,8,38,102,31
17,001,CAPITAL,03904,078900,0,0,24,9,7,36,103,29
17,001,CAPITAL,03905,078901,0,0,16,13,17,84,77,52
17,001,CAPITAL,03905,078902,0,0,0,14,10,80,70,51
17,001,CAPITAL,03905,078903,0,0,26,27,18,56,77,53
17,001,CAPITAL,03905,078904,0,0,2,15,15,72,51,55
17,001,CAPITAL,03905,078905,0,0,1,19,19,78,60,54
17,001,CAPITAL,03905,078906,0,0,0,16,20,69,92,45
17,001,CAPITAL,03905,078907,0,0,0,11,19,96,58,50
17,001,CAPITAL,03905,078908,0,0,0,13,15,113,67,44
17,001,CAPITAL,03905,078909,0,0,22,14,19,64,76,45
17,001,CAPITAL,03905,078910,0,0,0,8,18,83,57,41
17,001,CAPITAL,03905,078911,0,0,0,10,12,70,87,55
17,001,CAPITAL,03905,078912,0,0,22,14,13,84,65,50
17,001,CAPITAL,03905,078913,0,0,1,0,6,86,54,46
17,001,CAPITAL,03905,078914,0,0,28,14,12,86,114,62
17,001,CAPITAL,03905,078915,0,0,28,16,8,90,68,32
17,001,CAPITAL,03905,078916,0,0,0,13,10,90,63,51
17,001,CAPITAL,03905,078917,0,0,0,9,15,85,68,54
17,001,CAPITAL,03905,078918,0,0,0,13,14,78,79,55
17,001,CAPITAL,03905,078919,0,0,0,15,11,74,65,49
17,001,CAPITAL,03905,078920,0,0,2,18,16,75,79,51
17,001,CAPITAL,03905,078921,0,0,25,13,12,75,72,43
17,001,CAPITAL,03905,078922,0,0,0,15,13,82,53,37
17,001,CAPITAL,03905,078923,0,0,1,0,0,0,0,0
17,001,CAPITAL,03905,078924,0,0,0,17,18,64,63,0
17,001,CAPITAL,03905,078925,0,0,0,18,15,72,72,42
17,001,CAPITAL,03905,078926,0,0,17,24,11,77,73,63
17,001,CAPITAL,03905,078927,0,0,25,24,11,78,72,56
17,001,CAPITAL,03905,078928,0,0,0,7,8,77,72,54
17,001,CAPITAL,03905,078929,0,0,1,13,11,86,66,48
17,001,CAPITAL,03906,078930,0,0,23,10,10,56,65,39
17,001,CAPITAL,03906,078931,0,0,17,12,8,62,71,31
17,001,CAPITAL,03906,078932,0,0,14,10,10,50,79,31
17,001,CAPITAL,03906,078933,0,0,17,5,20,53,73,25
17,001,CAPITAL,03906,078934,0,0,0,6,8,51,78,44
17,001,CAPITAL,03906,078935,0,0,17,13,13,51,78,25
17,001,CAPITAL,03907,078936,0,0,32,19,6,66,75,35
17,001,CAPITAL,03907,078937,0,0,0,10,9,118,73,38
17,001,CAPITAL,03907,078938,0,0,25,11,13,54,89,37
17,001,CAPITAL,03907,078939,0,0,2,6,12,67,69,50
17,001,CAPITAL,03907,078940,0,0,0,9,17,61,66,53
17,001,CAPITAL,03907,078941,0,0,1,12,7,66,97,42
17,001,CAPITAL,03907,078942,0,0,4,6,10,57,78,51
17,001,CAPITAL,03907,078943,0,0,0,13,12,68,72,48
17,001,CAPITAL,03907,078944,0,0,1,16,12,65,80,39
17,001,CAPITAL,03907,078945,0,0,141,10,10,56,57,46
17,001,CAPITAL,03907,078946,0,0,15,16,11,69,93,25
17,001,CAPITAL,03907,078947,0,0,21,18,8,71,76,38
17,001,CAPITAL,03907,078948,0,0,27,9,10,62,81,39
17,001,CAPITAL,03907,078949,0,0,27,19,16,75,65,46
17,001,CAPITAL,03907,078950,0,0,0,15,15,65,61,40
17,001,CAPITAL,03907,078951,0,0,0,9,19,53,8,36
17,001,CAPITAL,03907,078952,0,0,0,16,16,67,60,46
17,001,CAPITAL,03907,078953,0,0,3,1,8,40,2,12
17,001,CAPITAL,03908,078954,0,0,0,6,17,97,64,43
17,001,CAPITAL,03908,078955,0,0,0,16,12,59,67,53
17,001,CAPITAL,03908,078956,0,0,17,8,16,95,68,54
17,001,CAPITAL,03908,078957,0,0,15,10,10,156,79,37
17,001,CAPITAL,03908,078958,0,0,0,14,13,80,76,49
17,001,CAPITAL,03908,078959,0,0,0,13,10,82,75,41
17,001,CAPITAL,03908,078960,0,0,0,20,14,81,68,35
17,001,CAPITAL,03908,078961,0,0,0,12,8,86,3,44
17,001,CAPITAL,03908,078962,0,0,0,12,12,89,45,69
17,001,CAPITAL,03908,078963,0,0,0,10,18,78,80,35
17,001,CAPITAL,03908,078964,0,0,24,8,13,70,90,37
17,001,CAPITAL,03908,078965,0,0,0,12,14,84,123,40
17,001,CAPITAL,03908,078966,0,0,1,16,14,69,82,41
17,001,CAPITAL,03908,078967,0,0,0,10,18,45,61,53
