codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0072,0167,0194,0207,0524,0540,0563
24,Ushuaia,001,U001 ,0001,278,1,4,1,32,4,6,64,47,46
24,Ushuaia,001,U001 ,0002,279,2,6,7,25,9,5,93,35,36
24,Ushuaia,001,U001 ,0003,276,1,8,2,35,9,13,76,44,25
24,Ushuaia,001,U001 ,0004,277,1,4,3,29,12,14,68,33,43
24,Ushuaia,001,U001 ,0005,278,0,10,2,25,2,10,81,41,54
24,Ushuaia,001,U001 ,0006,282,1,4,3,24,12,9,78,49,39
24,Ushuaia,001,U001 ,0007,278,3,7,5,27,5,7,81,43,30
24,Ushuaia,001,U001 ,0008,276,3,12,5,23,12,12,79,33,32
24,Ushuaia,001,U001 ,0009,277,2,12,3,23,11,7,80,48,33
24,Ushuaia,001,U001 ,0010,277,2,4,7,24,9,11,69,42,50
24,Ushuaia,001,U001 ,0011,275,0,8,1,24,4,14,91,40,29
24,Ushuaia,001,U001 ,0012,283,2,7,3,21,14,9,85,43,42
24,Ushuaia,001,U002 ,0013,287,1,7,2,18,10,8,83,51,44
24,Ushuaia,001,U002 ,0014,286,2,6,4,28,5,13,72,44,47
24,Ushuaia,001,U002 ,0015,285,0,5,4,33,4,5,62,37,56
24,Ushuaia,001,U002 ,0016,285,5,8,2,18,8,8,52,42,55
24,Ushuaia,001,U002 ,0017,287,0,4,0,13,4,19,62,56,45
24,Ushuaia,001,U002 ,0018,284,2,7,8,19,12,13,55,62,26
24,Ushuaia,001,U002 ,0019,281,2,8,2,22,10,18,64,48,30
24,Ushuaia,001,U002 ,0020,285,0,7,2,16,10,16,61,29,57
24,Ushuaia,001,U002 ,0021,286,2,10,3,23,8,10,59,50,41
24,Ushuaia,001,U002 ,0022,294,0,7,4,21,6,12,81,41,41
24,Ushuaia,001,U002 ,0023,285,3,8,1,20,5,7,78,40,35
24,Ushuaia,001,U002 ,0024,284,0,13,2,25,6,7,68,51,33
24,Ushuaia,001,U002 ,0025,284,0,4,4,30,4,8,77,45,42
