codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00005,00087,00009,00008,00088
17,007,Orán,0034A,003035,346,38,13,106,22,32,13,8
17,007,Orán,0034A,003036,348,38,0,111,37,31,6,0
17,007,Orán,0034A,003037,343,46,0,115,42,30,0,8
17,007,Orán,0034A,003038,346,19,3,132,34,24,13,2
17,007,Orán,0034A,003039,344,28,0,134,35,33,7,1
17,007,Orán,0034A,003040,344,29,1,123,38,36,6,1
17,007,Orán,0034A,003041,344,62,10,117,29,18,5,6
17,007,Orán,0034A,003042,343,36,0,121,39,23,3,3
17,007,Orán,0034A,003043,352,18,17,133,59,38,1,3
17,007,Orán,0034A,003044,343,26,4,109,35,30,5,0
17,007,Orán,0034A,003045,343,60,4,110,16,28,4,0
17,007,Orán,0034A,003046,346,43,19,139,20,14,0,3
17,007,Orán,0034A,003047,343,40,0,119,36,30,6,9
17,007,Orán,0034A,003048,342,30,0,148,15,12,9,3
17,007,Orán,0034A,003049,343,73,8,104,17,11,6,1
17,007,Orán,0034A,003050,345,38,4,148,31,7,0,0
17,007,Orán,0034A,003051,345,24,3,140,22,23,9,2
17,007,Orán,0034A,003052,344,29,6,120,33,37,0,0
17,007,Orán,0034A,003053,345,3,2,148,34,24,2,2
17,007,Orán,0034A,003054,351,54,2,122,22,20,0,6
17,007,Orán,0034B,003055,83,1,0,41,3,2,2,0
17,007,Orán,0035A,003056,315,9,0,158,38,11,1,1
17,007,Orán,0035A,003057,311,12,2,145,37,26,0,0
17,007,Orán,0035A,003058,312,3,3,161,42,24,0,6
17,007,Orán,0035A,003059,315,10,0,152,55,20,1,3
17,007,Orán,0035A,003060,314,5,0,167,40,20,6,2
17,007,Orán,0035A,003061,312,9,0,132,61,25,3,0
17,007,Orán,0035A,003062,313,9,0,161,55,13,1,0
17,007,Orán,0035A,003063,316,5,2,142,48,11,6,3
17,007,Orán,0036A,003064,253,14,0,37,7,6,1,4
17,007,Orán,0036B,003065,349,39,0,151,16,32,3,7
17,007,Orán,0036B,003066,349,33,0,157,20,17,5,3
17,007,Orán,0036B,003067,349,14,7,173,29,11,2,3
17,007,Orán,0036B,003068,348,33,1,144,15,16,1,9
17,007,Orán,0036B,003069,349,30,0,166,27,24,0,7
17,007,Orán,0036B,003070,348,31,2,145,28,31,0,11
17,007,Orán,0036B,003071,349,2,2,203,31,26,2,2
17,007,Orán,0036B,003072,348,31,1,159,31,0,0,5
17,007,Orán,0036B,003073,350,35,0,159,28,22,0,9
17,007,Orán,0036B,003074,348,28,0,183,20,25,2,0
17,007,Orán,0036B,003075,347,18,3,150,19,28,4,7
17,007,Orán,0036B,003076,350,13,2,163,26,31,1,1
17,007,Orán,0036B,003077,349,14,3,180,27,26,3,4
17,007,Orán,0036B,003078,353,39,0,168,20,27,1,1
17,007,Orán,0036B,003079,348,20,0,168,30,29,3,5
17,007,Orán,0036B,003080,348,19,1,180,22,21,1,5
17,007,Orán,0036B,003081,346,15,0,182,13,23,5,4
17,007,Orán,0036B,003082,348,12,0,161,26,17,0,1
17,007,Orán,0036B,003083,349,12,4,160,25,29,3,5
17,007,Orán,0036B,003084,343,67,0,121,10,32,1,4
17,007,Orán,0036B,003085,346,28,2,159,20,21,4,7
17,007,Orán,0036B,003086,347,53,1,111,32,29,2,2
17,007,Orán,0036B,003087,348,14,2,158,41,24,3,3
17,007,Orán,0036B,003088,347,40,1,131,41,33,1,3
17,007,Orán,0036B,003089,345,33,0,182,23,26,5,13
17,007,Orán,0036B,003090,348,20,4,164,19,24,0,9
17,007,Orán,0036B,003091,347,19,7,167,25,25,3,6
17,007,Orán,0036B,003092,349,131,9,56,25,27,3,5
17,007,Orán,0036B,003093,351,30,4,162,24,31,1,12
17,007,Orán,0036B,003094,348,15,1,183,17,24,5,4
17,007,Orán,0036B,003095,349,6,3,157,41,42,1,4
17,007,Orán,0036B,003096,348,25,2,164,25,24,1,5
17,007,Orán,0036B,003097,350,73,4,180,0,1,1,7
17,007,Orán,0036B,003098,347,25,3,144,31,42,2,8
17,007,Orán,0036B,003099,350,17,3,153,31,33,3,10
17,007,Orán,0036B,003100,351,19,0,181,15,24,3,15
17,007,Orán,0036B,003101,346,21,0,147,23,33,2,3
17,007,Orán,0036B,003102,347,20,4,159,24,31,4,4
17,007,Orán,0036B,003103,348,24,4,173,14,13,2,3
17,007,Orán,0036B,003104,347,53,0,162,19,6,3,6
17,007,Orán,0036B,003105,354,19,1,199,14,10,1,7
17,007,Orán,0036B,003106,347,23,1,174,30,23,1,6
17,007,Orán,0036B,003107,347,8,1,170,15,34,1,3
17,007,Orán,0036B,003108,346,0,3,190,27,30,3,4
17,007,Orán,0036B,003109,349,14,4,209,14,8,1,7
17,007,Orán,0036B,003110,346,34,6,194,12,10,1,3
17,007,Orán,0036B,003111,347,21,0,204,15,27,1,0
17,007,Orán,0036B,003112,350,25,6,160,18,15,5,3
17,007,Orán,0036B,003113,346,7,0,177,20,21,2,12
17,007,Orán,0036B,003114,348,25,1,167,32,17,4,3
17,007,Orán,0036B,003115,348,27,2,156,25,22,4,3
17,007,Orán,0036B,003116,349,25,4,192,22,22,2,5
17,007,Orán,0036B,003117,356,13,2,163,21,42,4,6
17,007,Orán,0037A,003118,130,8,0,49,4,4,1,0
17,007,Orán,0038A,003119,188,13,0,60,29,0,3,0
17,007,Orán,0038B,003120,148,4,0,22,50,4,1,0
17,007,Orán,0039A,003121,121,3,0,59,12,8,0,0
17,008,San Martín,0040A,003122,347,10,4,161,32,14,3,3
17,008,San Martín,0040A,003123,346,82,0,85,40,23,4,1
17,008,San Martín,0040A,003124,348,14,5,132,42,29,3,3
17,008,San Martín,0040A,003125,347,31,0,136,34,17,0,0
17,008,San Martín,0040A,003126,345,11,0,160,30,31,5,4
17,008,San Martín,0040A,003127,351,24,1,157,31,23,2,0
17,008,San Martín,0040A,003128,351,20,0,169,15,18,0,0
17,008,San Martín,0040A,003129,346,35,0,131,28,30,3,2
17,008,San Martín,0040A,003130,347,19,1,143,30,32,2,3
17,008,San Martín,0040A,003131,355,20,2,142,30,29,1,2
17,008,San Martín,0040A,003132,348,44,0,181,43,18,7,4
17,008,San Martín,0040A,003133,349,29,4,140,31,22,2,6
17,008,San Martín,0040A,003134,347,18,1,154,30,19,1,2
17,008,San Martín,0040A,003135,347,47,0,134,27,22,4,5
17,008,San Martín,0040A,003136,349,15,2,155,17,40,2,6
17,008,San Martín,0040A,003137,347,27,5,171,19,23,1,0
17,008,San Martín,0040A,003138,348,45,0,136,23,14,2,1
17,008,San Martín,0040A,003139,349,22,0,150,22,22,2,1
17,008,San Martín,0040A,003140,354,22,1,149,32,37,1,11
17,008,San Martín,0040A,003141,347,6,0,164,23,24,1,6
17,008,San Martín,0040A,003142,346,27,0,151,30,22,2,2
17,008,San Martín,0040A,003143,347,21,0,120,35,26,2,6
17,008,San Martín,0040A,003144,348,43,0,134,30,14,2,7
17,008,San Martín,0040A,003145,345,25,0,134,38,31,1,6
17,008,San Martín,0040A,003146,344,21,0,167,22,22,4,2
17,008,San Martín,0040A,003147,400,24,0,157,32,25,1,10
17,008,San Martín,0040A,003148,345,27,0,134,41,19,2,3
17,008,San Martín,0040A,003149,343,15,6,157,23,29,6,6
17,008,San Martín,0040A,003150,344,19,0,144,23,39,4,8
17,008,San Martín,0040A,003151,345,27,0,162,17,24,5,0
17,008,San Martín,0040A,003152,344,32,0,142,32,28,7,7
17,008,San Martín,0040A,003153,344,51,0,120,39,20,3,3
17,008,San Martín,0040A,003154,344,30,0,153,22,30,2,1
17,008,San Martín,0040A,003155,344,10,0,184,10,27,0,4
17,008,San Martín,0040A,003156,345,15,1,141,32,33,2,4
17,008,San Martín,0040A,003157,345,15,5,144,34,18,1,5
17,008,San Martín,0040A,003158,345,62,1,143,29,22,2,2
17,008,San Martín,0040A,003159,345,18,3,156,35,28,1,2
17,008,San Martín,0040A,003160,343,12,0,139,37,43,3,5
17,008,San Martín,0040A,003161,347,8,0,150,40,31,0,4
17,008,San Martín,0040A,003162,344,31,0,130,29,27,4,0
17,008,San Martín,0040A,003163,345,17,0,170,24,20,2,4
17,008,San Martín,0040A,003164,345,38,0,174,37,15,3,6
17,008,San Martín,0040A,003165,345,18,0,133,38,28,1,1
17,008,San Martín,0040A,003166,344,103,0,92,21,3,3,4
17,008,San Martín,0040A,003167,344,20,0,158,31,17,4,2
17,008,San Martín,0040A,003168,343,22,0,161,32,19,6,1
17,008,San Martín,0040A,003169,344,0,0,172,26,23,1,3
17,008,San Martín,0040A,003170,349,3,0,177,32,17,2,3
17,008,San Martín,0040B,003171,327,18,0,130,45,13,0,1
17,008,San Martín,0040B,003172,324,4,1,106,67,8,1,1
17,008,San Martín,0040B,003173,325,10,2,106,41,6,1,3
17,008,San Martín,0040B,003174,326,12,6,109,47,0,6,0
17,008,San Martín,0040B,003175,326,7,1,106,48,16,0,2
17,008,San Martín,0040B,003176,330,8,0,135,49,18,1,0
17,008,San Martín,0040C,003177,257,12,0,130,28,9,1,1
17,008,San Martín,0041A,003178,332,1,0,39,18,149,4,0
17,008,San Martín,0041A,003179,331,8,0,160,28,6,0,0
17,008,San Martín,0041A,003180,331,16,1,169,23,9,0,1
17,008,San Martín,0041A,003181,331,21,0,154,20,8,0,0
17,008,San Martín,0041A,003182,335,8,0,179,18,13,0,0
17,008,San Martín,0041B,003183,305,9,0,137,35,26,0,0
17,008,San Martín,0041B,003184,305,12,0,132,18,28,0,1
17,008,San Martín,0041B,003185,306,0,0,174,25,26,0,3
17,008,San Martín,0041B,003186,307,0,0,163,26,26,0,5
17,008,San Martín,0041B,003187,304,12,3,126,18,31,0,5
17,008,San Martín,0041B,003188,308,15,0,113,30,27,1,4
17,008,San Martín,0041C,003189,285,6,0,146,18,10,2,1
17,008,San Martín,0041C,003190,284,6,0,134,21,8,0,1
17,008,San Martín,0041C,003191,286,5,2,133,25,0,0,2
17,008,San Martín,0041D,003192,235,8,0,24,26,0,0,0
17,008,San Martín,0041E,003193,229,9,0,148,4,3,0,3
17,008,San Martín,0041E,003194,228,5,0,130,16,9,0,1
17,008,San Martín,0042A,003195,327,4,6,151,20,31,9,4
17,008,San Martín,0042A,003196,325,24,0,141,22,27,10,9
17,008,San Martín,0042A,003197,323,18,0,147,11,30,7,4
17,008,San Martín,0042A,003198,325,18,0,126,22,33,7,6
17,008,San Martín,0042B,003199,322,10,4,165,9,26,1,7
17,008,San Martín,0042B,003200,321,37,0,118,6,20,1,9
17,008,San Martín,0042B,003201,321,17,0,142,5,16,1,9
17,008,San Martín,0042B,003202,320,8,1,169,6,24,2,6
17,008,San Martín,0042B,003203,321,12,0,143,2,21,0,7
17,008,San Martín,0042B,003204,324,28,0,172,0,10,0,7
17,008,San Martín,0042C,003205,345,15,0,188,8,22,10,7
17,008,San Martín,0042C,003206,346,23,0,178,12,23,2,0
17,008,San Martín,0042C,003207,348,21,0,158,16,27,7,9
17,008,San Martín,0042C,003208,346,11,0,185,13,21,10,9
17,008,San Martín,0042C,003209,344,14,3,170,11,21,3,6
17,008,San Martín,0042C,003210,345,26,0,168,16,26,1,6
17,008,San Martín,0042C,003211,346,18,0,155,14,20,5,2
17,008,San Martín,0042C,003212,346,13,0,183,14,16,2,4
17,008,San Martín,0042C,003213,345,6,0,167,16,33,3,6
17,008,San Martín,0042C,003214,343,11,0,188,21,15,4,6
17,008,San Martín,0042C,003215,344,24,1,172,0,28,7,9
17,008,San Martín,0042C,003216,346,15,2,195,12,21,2,5
17,008,San Martín,0042C,003217,346,15,0,192,14,15,6,7
17,008,San Martín,0042C,003218,349,16,0,181,13,17,6,7
17,008,San Martín,0042C,003219,343,15,1,147,20,21,5,6
17,008,San Martín,0042C,003220,343,22,0,179,12,22,2,6
17,008,San Martín,0042C,003221,345,0,0,147,18,25,4,50
17,008,San Martín,0042C,003222,344,15,0,154,8,28,6,8
17,008,San Martín,0042C,003223,345,13,0,161,30,20,4,3
17,008,San Martín,0042C,003224,338,38,1,153,16,19,0,4
17,008,San Martín,0042C,003225,342,20,10,170,10,22,4,11
17,008,San Martín,0042C,003226,349,11,0,162,20,25,3,7
17,008,San Martín,0042C,003227,345,13,2,167,28,14,0,4
17,008,San Martín,0042C,003228,345,29,0,153,17,25,7,5
17,008,San Martín,0042C,003229,345,12,5,185,8,25,7,1
17,008,San Martín,0042C,003230,343,11,2,157,24,21,7,2
17,008,San Martín,0042C,003231,344,0,0,182,18,22,4,7
17,008,San Martín,0042C,003232,349,22,0,176,10,20,4,8
17,008,San Martín,0042C,003233,355,21,4,154,24,10,5,4
17,008,San Martín,0042C,003234,342,18,0,164,21,32,3,3
17,008,San Martín,0042C,003235,343,9,0,180,17,15,6,4
17,008,San Martín,0042C,003236,345,30,0,181,21,0,3,1
17,008,San Martín,0042C,003237,346,0,0,200,14,24,1,5
17,008,San Martín,0042C,003238,342,25,0,166,15,25,9,8
17,008,San Martín,0042C,003239,342,16,0,175,16,18,1,0
17,008,San Martín,0042C,003240,343,15,0,175,9,15,4,3
17,008,San Martín,0042C,003241,344,10,4,180,15,21,8,10
17,008,San Martín,0042C,003242,354,46,0,168,18,24,6,6
17,008,San Martín,0043A,003243,342,31,2,135,28,42,11,9
17,008,San Martín,0043A,003244,349,31,0,122,18,43,10,12
17,008,San Martín,0043A,003245,347,22,0,171,20,30,5,13
17,008,San Martín,0043A,003246,339,23,0,124,21,41,3,7
17,008,San Martín,0043A,003247,349,53,0,148,18,22,7,4
17,008,San Martín,0043A,003248,347,52,0,157,0,21,5,12
17,008,San Martín,0043A,003249,348,32,0,132,21,140,8,9
17,008,San Martín,0043A,003250,346,30,0,153,27,35,3,9
17,008,San Martín,0043A,003251,347,25,0,138,21,27,9,7
17,008,San Martín,0043A,003252,345,31,2,128,20,43,6,9
17,008,San Martín,0043A,003253,346,28,0,146,14,30,3,11
17,008,San Martín,0043A,003254,348,28,0,116,21,52,3,13
17,008,San Martín,0043A,003255,345,13,1,123,18,45,10,8
17,008,San Martín,0043A,003256,341,22,4,131,21,53,2,8
17,008,San Martín,0043A,003257,347,32,0,150,16,36,2,3
17,008,San Martín,0043A,003258,347,22,0,135,18,38,12,6
17,008,San Martín,0043A,003259,348,32,0,134,22,48,9,5
17,008,San Martín,0043A,003260,349,31,0,153,21,19,7,12
17,008,San Martín,0043A,003261,347,35,4,127,15,31,5,6
17,008,San Martín,0043A,003262,346,32,1,161,15,22,1,10
17,008,San Martín,0043A,003263,343,42,0,128,10,43,4,8
17,008,San Martín,0043A,003264,345,26,2,149,16,32,8,1
17,008,San Martín,0043A,003265,345,20,0,118,16,53,7,11
17,008,San Martín,0043A,003266,348,44,1,116,21,33,14,11
17,008,San Martín,0043A,003267,348,41,1,156,11,19,5,4
17,008,San Martín,0043A,003268,346,34,7,105,24,43,4,1
17,008,San Martín,0043A,003269,346,12,0,161,16,24,5,10
17,008,San Martín,0043A,003270,346,45,2,155,11,32,12,3
17,008,San Martín,0043A,003271,345,19,5,154,13,32,5,10
17,008,San Martín,0043A,003272,345,26,3,134,26,38,4,3
17,008,San Martín,0043A,003273,348,38,1,133,19,41,8,9
17,008,San Martín,0043A,003274,347,34,0,116,14,49,9,9
17,008,San Martín,0043A,003275,348,28,0,165,9,30,3,3
17,008,San Martín,0043A,003276,346,26,0,131,19,31,4,4
17,008,San Martín,0043A,003277,346,18,5,120,25,36,7,0
17,008,San Martín,0043A,003278,346,30,5,135,14,26,6,6
17,008,San Martín,0043A,003279,348,21,6,152,18,25,7,5
17,008,San Martín,0043A,003280,347,24,1,142,18,35,12,6
17,008,San Martín,0043A,003281,348,31,5,124,18,40,5,12
17,008,San Martín,0043A,003282,348,38,3,106,21,23,5,11
17,008,San Martín,0043A,003283,349,12,0,147,23,34,12,9
17,008,San Martín,0043A,003284,348,30,1,139,22,29,7,7
17,008,San Martín,0043A,003285,346,34,0,125,19,34,7,7
17,008,San Martín,0043A,003286,349,36,6,142,17,29,6,7
17,008,San Martín,0043A,003287,343,51,4,125,16,0,9,7
17,008,San Martín,0043A,003288,349,21,3,146,23,32,7,15
17,008,San Martín,0043A,003289,345,0,2,155,15,49,7,2
17,008,San Martín,0043A,003290,347,21,1,133,19,45,13,6
17,008,San Martín,0043A,003291,352,42,4,117,14,33,13,4
17,008,San Martín,0043A,003292,344,33,2,129,11,37,5,3
17,008,San Martín,0043A,003293,349,6,4,168,23,31,8,5
17,008,San Martín,0043A,003294,343,25,3,117,17,38,9,11
17,008,San Martín,0043A,003295,346,18,2,131,26,42,3,6
17,008,San Martín,0043A,003296,345,79,0,131,0,10,8,17
17,008,San Martín,0043A,003297,346,35,0,141,20,29,5,5
17,008,San Martín,0043A,003298,345,32,8,136,15,40,3,3
17,008,San Martín,0043A,003299,344,28,3,138,13,30,8,4
17,008,San Martín,0043A,003300,345,38,4,147,14,24,6,12
17,008,San Martín,0043A,003301,346,25,3,132,21,50,9,5
17,008,San Martín,0043A,003302,342,21,2,151,19,44,7,10
17,008,San Martín,0043A,003303,349,26,0,124,22,51,3,7
17,008,San Martín,0043A,003304,344,20,0,147,13,54,10,5
17,008,San Martín,0043A,003305,347,32,0,146,14,34,10,8
17,008,San Martín,0043A,003306,351,30,0,149,12,24,7,12
17,008,San Martín,0043A,003307,347,31,0,157,18,34,3,11
17,008,San Martín,0043A,003308,346,63,0,151,18,0,3,8
17,008,San Martín,0043A,003309,346,30,0,144,31,29,10,4
17,008,San Martín,0043A,003310,347,32,1,130,14,42,5,8
17,008,San Martín,0043A,003311,345,30,6,129,11,27,6,4
17,008,San Martín,0043A,003312,344,36,1,125,16,29,6,5
17,008,San Martín,0043A,003313,345,37,0,121,13,46,5,9
17,008,San Martín,0043A,003314,346,35,2,138,14,42,1,4
17,008,San Martín,0043A,003315,347,22,2,126,31,23,11,10
17,008,San Martín,0043A,003316,348,25,0,147,17,22,4,2
17,008,San Martín,0043A,003317,349,26,0,161,17,29,3,2
17,008,San Martín,0043A,003318,346,22,0,146,11,35,6,8
17,008,San Martín,0043A,003319,345,27,0,126,16,43,7,10
17,008,San Martín,0043A,003320,348,30,0,159,18,22,5,4
17,008,San Martín,0043A,003321,348,31,1,143,25,39,4,6
17,008,San Martín,0043A,003322,346,36,0,169,5,33,5,2
17,008,San Martín,0043A,003323,346,23,0,147,18,34,8,6
17,008,San Martín,0043A,003324,346,39,0,144,12,42,2,9
17,008,San Martín,0043A,003325,351,18,0,142,13,42,6,7
17,008,San Martín,0043A,003326,348,48,0,131,11,27,6,13
17,008,San Martín,0043A,003327,348,18,0,149,11,31,4,8
17,008,San Martín,0043A,003328,347,31,1,167,14,20,6,4
17,008,San Martín,0043A,003329,348,34,0,128,18,35,9,10
17,008,San Martín,0043A,003330,346,39,2,142,14,36,7,9
17,008,San Martín,0043A,003331,347,24,2,149,22,32,4,1
17,008,San Martín,0043A,003332,345,28,6,138,13,28,9,6
17,008,San Martín,0043A,003333,341,39,0,125,17,34,6,10
17,008,San Martín,0043A,003334,345,30,0,113,27,32,5,16
17,008,San Martín,0043A,003335,348,27,0,148,11,31,9,8
17,008,San Martín,0043A,003336,342,41,0,124,16,32,3,9
17,008,San Martín,0043A,003337,345,29,4,154,13,15,6,13
17,008,San Martín,0043A,003338,348,21,0,152,18,29,6,6
17,008,San Martín,0043A,003339,347,31,0,150,17,25,6,7
17,008,San Martín,0043A,003340,348,30,0,159,16,33,4,7
17,008,San Martín,0043A,003341,347,39,0,134,23,23,5,8
17,008,San Martín,0043A,003342,342,18,3,142,17,37,10,14
17,008,San Martín,0043A,003343,349,60,0,94,11,80,6,12
17,008,San Martín,0043A,003344,349,30,2,132,18,45,5,14
17,008,San Martín,0043B,003345,342,32,0,155,10,26,13,12
17,008,San Martín,0043B,003346,342,25,0,155,8,22,5,7
17,008,San Martín,0043B,003347,340,21,3,148,25,41,6,6
17,008,San Martín,0043B,003348,348,29,0,157,13,30,7,13
17,008,San Martín,0043B,003349,346,38,0,159,15,26,7,0
17,008,San Martín,0043B,003350,348,32,0,147,18,19,3,8
17,008,San Martín,0043B,003351,345,36,0,144,24,29,6,0
17,008,San Martín,0043B,003352,345,34,2,164,13,26,3,5
17,008,San Martín,0043B,003353,351,41,0,161,10,19,10,13
17,008,San Martín,0043C,003354,344,23,4,153,21,32,4,5
17,008,San Martín,0043C,003355,345,27,0,148,19,35,7,7
17,008,San Martín,0043C,003356,345,26,0,133,26,42,7,8
17,008,San Martín,0043C,003357,339,43,0,129,25,44,7,3
17,008,San Martín,0043C,003358,344,27,0,154,9,24,5,4
17,008,San Martín,0043C,003359,343,41,0,128,21,43,6,6
17,008,San Martín,0043C,003360,345,26,0,135,19,33,4,10
17,008,San Martín,0043C,003361,343,40,0,132,20,34,6,8
17,008,San Martín,0043C,003362,347,48,0,143,13,28,7,7
17,008,San Martín,0043C,003363,343,24,0,162,13,31,3,6
17,008,San Martín,0043C,003364,341,28,0,136,19,31,9,11
17,008,San Martín,0043C,003365,347,45,0,143,14,28,6,15
17,008,San Martín,0043C,003366,343,28,5,152,19,33,5,9
17,008,San Martín,0043C,003367,339,32,0,140,13,41,12,9
17,008,San Martín,0043C,003368,344,22,0,146,22,17,4,12
17,008,San Martín,0043C,003369,342,68,0,132,22,3,6,11
17,008,San Martín,0043C,003370,346,31,0,159,18,32,5,3
17,008,San Martín,0043C,003371,341,29,3,152,20,29,3,8
17,008,San Martín,0043C,003372,342,22,0,146,11,21,8,5
17,008,San Martín,0043C,003373,344,30,0,135,23,41,5,6
17,008,San Martín,0043C,003374,345,32,4,165,12,34,2,10
17,008,San Martín,0043C,003375,341,60,4,127,16,37,6,4
17,008,San Martín,0043C,003376,344,24,0,143,22,38,4,14
17,008,San Martín,0043C,003377,340,55,0,122,19,37,1,14
17,008,San Martín,0043C,003378,348,38,0,125,18,37,6,11
17,008,San Martín,0043D,003379,339,10,0,158,0,1,0,0
17,008,San Martín,0043E,003380,338,29,0,154,16,18,6,5
17,008,San Martín,0043E,003381,339,15,0,173,8,11,3,4
17,008,San Martín,0043E,003382,338,35,0,161,8,15,3,3
17,008,San Martín,0043E,003383,338,20,0,163,15,12,2,8
17,008,San Martín,0043E,003384,335,22,5,158,10,15,0,5
17,008,San Martín,0043E,003385,336,18,0,189,10,17,3,2
17,008,San Martín,0043E,003386,339,19,3,184,2,9,3,3
17,008,San Martín,0043E,003387,338,12,0,187,8,17,2,3
17,008,San Martín,0043E,003388,335,40,0,150,6,12,6,2
17,008,San Martín,0043E,003389,337,27,0,162,13,21,5,7
17,008,San Martín,0043E,003390,335,32,0,182,9,0,0,0
17,008,San Martín,0043E,003391,338,21,0,166,9,0,3,4
17,008,San Martín,0043E,003392,337,23,0,163,9,9,4,4
17,008,San Martín,0043E,003393,337,33,0,159,9,17,4,7
17,008,San Martín,0043E,003394,336,8,1,176,11,18,2,5
17,008,San Martín,0043E,003395,337,17,0,183,9,9,4,9
17,008,San Martín,0043E,003396,337,27,0,150,13,17,2,10
17,008,San Martín,0043E,003397,336,23,0,162,13,9,0,7
17,008,San Martín,0043E,003398,337,12,0,178,10,15,0,5
17,008,San Martín,0043E,003399,339,18,1,174,11,16,4,4
17,008,San Martín,0043E,003400,338,16,0,174,7,19,0,4
17,008,San Martín,0043E,003401,337,22,0,191,9,11,1,5
17,008,San Martín,0043E,003402,338,22,0,173,5,14,1,4
17,008,San Martín,0043E,003403,339,20,4,193,9,14,1,0
17,008,San Martín,0043F,003404,333,23,0,232,16,8,2,1
17,008,San Martín,0043F,003405,334,3,0,245,18,7,0,1
17,008,San Martín,0043F,003406,333,14,0,212,12,8,1,3
17,008,San Martín,0043F,003407,335,27,0,228,21,3,0,0
17,008,San Martín,0043G,003408,301,33,0,155,10,10,1,7
17,008,San Martín,0043G,003409,302,26,0,157,9,15,2,1
17,008,San Martín,0043G,003410,303,25,0,163,12,9,0,4
17,008,San Martín,0043G,003411,301,35,0,162,9,8,3,3
17,008,San Martín,0043G,003412,301,28,0,161,8,4,3,5
17,008,San Martín,0043G,003413,303,0,3,190,10,6,36,2
17,008,San Martín,0043G,003414,305,37,1,148,13,9,2,10
17,008,San Martín,0044A,003415,341,18,1,136,27,33,3,9
17,008,San Martín,0044A,003416,340,20,0,136,31,37,10,2
17,008,San Martín,0044A,003417,337,29,7,148,28,22,4,4
17,008,San Martín,0044A,003418,341,33,0,136,21,29,10,10
17,008,San Martín,0044A,003419,339,48,6,127,22,33,0,9
17,008,San Martín,0044A,003420,337,37,4,118,21,43,3,4
17,008,San Martín,0044A,003421,336,40,0,121,30,31,2,3
17,008,San Martín,0044A,003422,336,30,0,112,28,44,4,2
17,008,San Martín,0044A,003423,339,17,0,140,28,35,4,10
17,008,San Martín,0044A,003424,337,33,0,135,28,45,3,5
17,008,San Martín,0044A,003425,338,24,0,122,37,31,6,5
17,008,San Martín,0044A,003426,340,33,0,137,29,24,11,7
17,008,San Martín,0044A,003427,339,6,0,136,32,40,3,4
17,008,San Martín,0044A,003428,339,24,0,123,22,34,6,7
17,008,San Martín,0044A,003429,340,29,0,131,31,46,2,5
17,008,San Martín,0044A,003430,342,32,0,143,20,22,5,5
17,008,San Martín,0044A,003431,340,25,4,141,33,28,3,6
17,008,San Martín,0044A,003432,338,16,11,138,26,21,3,18
17,008,San Martín,0044A,003433,339,12,0,143,25,44,2,8
17,008,San Martín,0044A,003434,338,16,0,148,22,44,5,13
17,008,San Martín,0044A,003435,336,16,2,134,34,33,10,5
17,008,San Martín,0044A,003436,336,20,1,140,24,35,5,3
17,008,San Martín,0044A,003437,338,31,9,146,20,31,4,6
17,008,San Martín,0044A,003438,343,153,0,45,11,18,1,8
17,008,San Martín,0044B,003439,252,22,0,141,24,8,0,5
17,008,San Martín,0044B,003440,250,9,0,154,29,12,3,5
17,008,San Martín,0044B,003441,256,19,0,166,12,6,1,3
17,008,San Martín,0044C,003442,315,14,0,197,7,5,0,2
17,008,San Martín,0044C,003443,314,10,0,202,16,11,1,1
17,008,San Martín,0044C,003444,319,6,3,193,24,15,7,7
17,008,San Martín,0044D,003445,298,10,0,111,31,5,1,2
17,008,San Martín,0044D,003446,299,7,0,134,33,5,0,0
17,008,San Martín,0044E,003447,311,4,0,162,16,19,5,2
17,008,San Martín,0044E,003448,309,10,6,187,10,3,1,0
17,008,San Martín,0044E,003449,314,0,0,206,10,11,1,2
17,008,San Martín,0044F,003450,191,1,1,90,19,3,3,7
17,008,San Martín,0044F,003451,195,9,0,84,7,10,1,14
17,008,San Martín,0044G,003452,238,2,1,135,20,3,1,0
17,008,San Martín,0044G,003453,242,6,0,134,11,10,1,1
17,008,San Martín,0045A,003454,350,21,0,110,16,32,1,10
17,008,San Martín,0045A,003455,348,9,0,130,12,25,4,3
17,008,San Martín,0045A,003456,349,8,0,142,8,18,2,6
17,008,San Martín,0045A,003457,349,17,1,123,16,15,4,14
17,008,San Martín,0045A,003458,351,22,0,145,13,21,0,0
17,008,San Martín,0045A,003459,350,13,0,145,21,16,0,10
17,008,San Martín,0045A,003460,348,24,0,133,2,22,2,5
17,008,San Martín,0045A,003461,348,24,0,126,8,22,3,6
17,008,San Martín,0045A,003462,349,8,0,116,11,24,0,5
17,008,San Martín,0045A,003463,346,8,6,127,18,23,0,15
17,008,San Martín,0045A,003464,349,8,0,131,18,21,1,8
17,008,San Martín,0045A,003465,350,16,0,150,6,23,0,6
17,008,San Martín,0045A,003466,353,42,0,116,6,0,1,0
17,008,San Martín,0045A,003467,349,14,1,120,11,35,0,9
17,008,San Martín,0045A,003468,353,32,0,121,8,16,0,16
17,008,San Martín,0045A,003469,346,14,0,132,17,34,2,6
17,008,San Martín,0045A,003470,348,13,0,129,10,24,0,5
17,008,San Martín,0045A,003471,350,13,0,117,15,24,1,8
17,008,San Martín,0045A,003472,347,6,2,132,13,23,2,6
