codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0071,0072,0165,0184,0534,0535,0559
14,Capital,001,0001 ,0001,349,15,0,5,5,2,10,9,4,134,47
14,Capital,001,0001 ,0002,350,10,3,6,9,2,12,11,3,161,33
14,Capital,001,0001 ,0003,350,26,0,8,9,0,12,12,6,135,41
14,Capital,001,0001 ,0004,350,18,2,3,5,2,12,15,2,147,38
14,Capital,001,0001 ,0005,350,21,3,3,4,4,7,13,1,139,39
14,Capital,001,0001 ,0006,350,11,2,9,3,1,9,16,3,169,29
14,Capital,001,0001 ,0007,351,12,1,3,3,1,12,7,1,142,33
14,Capital,001,0001 ,0008,350,11,0,3,6,0,9,6,2,170,31
14,Capital,001,0001 ,0009,350,15,4,1,3,1,12,8,2,149,48
14,Capital,001,0001 ,0010,350,3,4,7,7,0,8,13,5,148,43
14,Capital,001,0001 ,0011,350,14,1,1,6,2,9,12,5,170,40
14,Capital,001,0001 ,0012,350,17,1,8,6,0,13,16,4,128,53
14,Capital,001,0001 ,0013,350,16,0,6,7,4,7,8,6,163,41
14,Capital,001,0001 ,0014,350,19,2,7,2,1,9,6,6,141,42
14,Capital,001,0001 ,0015,350,17,0,5,2,0,10,10,2,155,50
14,Capital,001,0001 ,0016,350,12,6,3,4,0,10,13,5,149,40
14,Capital,001,0001 ,0017,350,13,3,10,6,4,5,13,2,123,36
14,Capital,001,0001 ,0018,351,13,2,5,7,3,9,7,2,152,37
14,Capital,001,0001 ,0019,350,13,2,7,5,1,7,5,4,170,44
14,Capital,001,0001 ,0020,350,15,5,4,6,4,8,9,4,157,38
14,Capital,001,0001 ,0021,351,15,3,6,4,0,11,13,3,160,38
14,Capital,001,0001 ,0022,350,11,0,6,1,2,6,13,8,148,50
14,Capital,001,0001 ,0023,350,7,2,7,5,1,13,13,4,162,33
14,Capital,001,0001 ,0024,350,22,1,2,11,3,14,14,5,130,42
14,Capital,001,0001 ,0025,350,18,1,6,3,2,13,11,1,156,37
14,Capital,001,0001 ,0026,350,18,0,6,4,2,11,11,6,150,96
14,Capital,001,0001 ,0027,350,11,1,7,5,0,7,11,3,154,45
14,Capital,001,0001 ,0028,350,16,3,12,5,4,6,13,6,144,43
14,Capital,001,0001 ,0029,350,16,1,4,1,0,10,5,5,168,36
14,Capital,001,0001 ,0030,350,21,0,3,1,2,9,15,7,130,38
14,Capital,001,0001 ,0031,350,17,2,2,3,3,8,12,3,153,50
14,Capital,001,0001 ,0032,350,19,0,7,6,0,17,15,7,134,44
14,Capital,001,0001 ,0033,351,12,0,10,6,0,15,9,3,133,38
14,Capital,001,0001 ,0034,350,20,0,6,5,1,8,7,4,138,50
14,Capital,001,0001 ,0035,350,10,4,10,6,3,10,8,1,144,43
14,Capital,001,0001 ,0036,350,22,0,4,5,0,8,10,4,170,40
14,Capital,001,0001 ,0037,350,7,0,7,6,2,5,18,5,146,53
14,Capital,001,0001 ,0038,350,5,0,5,4,1,16,8,2,131,47
14,Capital,001,0001 ,0039,294,6,0,5,8,2,8,6,4,124,23
14,Capital,001,0001 ,0040,295,12,3,4,3,4,7,9,0,134,27
14,Capital,001,0002 ,0041,350,13,7,11,5,10,6,15,7,102,54
14,Capital,001,0002 ,0042,350,28,0,13,2,4,10,17,11,128,56
14,Capital,001,0002 ,0043,350,24,5,13,8,9,5,15,6,88,74
14,Capital,001,0002 ,0044,350,10,3,11,5,2,9,17,4,133,62
14,Capital,001,0002 ,0045,350,38,0,7,1,7,9,18,8,107,65
14,Capital,001,0002 ,0046,350,30,1,15,2,9,6,8,3,120,67
14,Capital,001,0002 ,0047,350,2,3,14,7,4,5,14,9,99,80
14,Capital,001,0002 ,0048,350,17,3,15,5,4,5,11,6,119,73
14,Capital,001,0002 ,0049,350,26,5,9,3,7,11,13,4,130,59
14,Capital,001,0002 ,0050,350,20,4,10,6,11,9,16,8,111,62
14,Capital,001,0002 ,0051,350,14,2,10,9,1,10,14,7,114,63
14,Capital,001,0002 ,0052,350,26,2,12,4,7,7,7,8,111,59
14,Capital,001,0002 ,0053,350,15,2,12,7,5,12,17,6,129,56
14,Capital,001,0002 ,0054,350,26,1,10,4,2,10,16,11,115,70
14,Capital,001,0002 ,0055,350,17,4,8,10,5,18,28,4,107,63
14,Capital,001,0002 ,0056,350,34,4,14,7,10,9,13,2,87,74
14,Capital,001,0002 ,0057,350,14,0,18,7,7,6,20,5,121,56
14,Capital,001,0002 ,0058,350,18,1,12,6,5,9,16,6,127,69
14,Capital,001,0002 ,0059,350,25,4,15,4,5,11,13,10,121,48
14,Capital,001,0002 ,0060,350,23,1,17,5,6,10,16,6,104,70
14,Capital,001,0002 ,0061,350,20,7,15,6,3,8,19,5,110,58
14,Capital,001,0002 ,0062,350,31,1,20,2,4,9,15,6,96,84
