codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0005,0033,0036,0037,0047,0064,0065,0131,0133,0134,0136,0186,0191,0196
21,General Obligado,007,0233 ,1704,350,5,8,99,6,0,6,0,0,4,0,105,2,33,0,2,2,0
21,General Obligado,007,0233 ,1705,351,7,11,67,0,0,3,0,5,5,1,100,2,44,0,0,2,1
21,General Obligado,007,0233 ,1706,261,7,10,62,0,2,4,0,6,5,0,91,1,14,0,0,1,2
21,General Obligado,007,0234 ,1707,350,11,3,72,0,1,3,0,1,2,0,117,2,31,0,1,4,0
21,General Obligado,007,0234 ,1708,350,2,9,68,4,0,0,0,3,4,0,141,0,31,0,0,2,0
21,General Obligado,007,0234 ,1709,350,4,10,54,0,4,1,0,4,0,1,131,5,21,0,0,3,1
21,General Obligado,007,0234 ,1710,350,0,6,59,0,2,0,0,3,1,0,156,2,21,0,1,1,0
21,General Obligado,007,0234 ,1711,181,5,2,40,0,3,2,0,1,3,0,47,3,20,0,0,0,1
21,General Obligado,007,0235 ,1712,350,5,7,79,0,0,0,2,0,0,0,155,1,10,0,2,0,0
21,General Obligado,007,0235 ,1713,350,9,5,46,2,3,3,0,2,0,1,151,2,21,1,0,3,0
21,General Obligado,007,0235 ,1714,350,6,3,85,3,0,4,0,1,3,0,132,1,21,0,1,4,0
21,General Obligado,007,0235 ,1715,350,5,3,87,3,2,6,0,5,3,0,105,3,27,0,2,4,0
21,General Obligado,007,0235 ,1716,350,1,2,99,2,0,4,0,4,3,0,101,4,33,0,0,5,0
21,General Obligado,007,0235 ,1717,350,8,6,78,0,2,3,0,3,3,0,113,0,33,0,0,1,1
21,General Obligado,007,0235 ,1718,350,7,8,96,0,1,1,0,6,5,0,108,1,28,0,2,2,0
21,General Obligado,007,0235 ,1719,350,6,2,96,0,2,5,0,2,7,0,96,2,35,3,0,8,1
21,General Obligado,007,0235 ,1720,350,7,4,71,1,1,0,0,2,2,3,142,2,13,0,0,1,0
21,General Obligado,007,0235 ,1721,350,0,0,76,1,1,3,0,3,5,1,112,7,33,0,0,4,0
21,General Obligado,007,0235 ,1722,350,8,2,73,1,2,6,0,3,5,1,106,2,27,0,1,7,0
21,General Obligado,007,0235 ,1723,350,4,3,56,3,1,5,0,3,1,0,169,1,17,1,0,1,0
21,General Obligado,007,0235 ,1724,350,16,6,69,5,2,0,1,3,2,1,116,2,28,1,1,0,0
21,General Obligado,007,0235 ,1725,350,8,2,78,2,3,4,0,6,4,0,128,1,27,0,2,4,0
21,General Obligado,007,0235 ,1726,350,4,10,88,5,0,3,0,4,6,2,92,3,32,0,1,4,0
21,General Obligado,007,0235 ,1727,350,13,2,67,1,3,4,0,5,0,1,135,3,25,0,0,2,2
21,General Obligado,007,0235 ,1728,350,13,4,76,0,2,2,0,2,5,0,124,1,25,1,1,2,0
21,General Obligado,007,0235 ,1729,350,9,3,90,1,1,0,0,0,2,0,130,1,19,0,2,0,0
21,General Obligado,007,0235 ,1730,350,2,3,82,0,0,1,1,1,6,0,130,2,19,0,0,1,1
21,General Obligado,007,0235 ,1731,350,7,7,66,2,0,3,0,2,4,1,128,2,28,0,1,3,0
21,General Obligado,007,0235 ,1732,351,6,0,69,0,1,4,0,6,6,1,129,1,26,1,1,0,0
21,General Obligado,007,0235 ,1733,350,11,5,82,2,2,2,0,6,6,0,96,1,36,0,0,5,0
21,General Obligado,007,0235 ,1734,350,4,3,77,4,3,1,1,3,6,0,111,4,29,0,0,6,0
21,General Obligado,007,0235 ,1735,350,7,1,74,1,4,2,0,2,2,0,121,0,36,0,1,2,0
21,General Obligado,007,0235 ,1736,287,7,3,76,0,0,5,0,4,4,1,77,6,16,1,0,3,1
21,General Obligado,007,0237 ,1737,350,4,6,29,0,0,2,0,0,4,0,175,1,30,0,0,1,0
21,General Obligado,007,0237 ,1738,350,6,2,31,0,1,2,0,6,4,1,142,0,48,0,1,9,0
21,General Obligado,007,0237 ,1739,350,5,5,46,2,0,6,1,2,6,0,140,2,34,0,1,0,0
21,General Obligado,007,0237 ,1740,351,3,3,24,1,1,8,0,6,7,0,167,4,24,0,0,2,0
21,General Obligado,007,0237 ,1741,350,3,3,29,0,3,2,0,5,7,0,158,2,27,1,0,3,1
21,General Obligado,007,0237 ,1742,351,9,0,45,0,0,9,0,3,6,1,155,1,17,0,1,1,0
21,General Obligado,007,0237 ,1743,351,0,1,37,1,0,1,1,2,13,1,165,1,25,0,0,4,1
21,General Obligado,007,0237 ,1744,351,3,6,34,0,2,0,1,0,6,0,174,2,20,0,0,4,0
21,General Obligado,007,0237 ,1745,350,0,2,30,1,0,5,1,3,4,0,172,3,16,0,2,2,0
21,General Obligado,007,0237 ,1746,350,3,2,35,0,0,13,0,1,5,3,159,1,27,0,1,0,2
21,General Obligado,007,0237 ,1747,131,0,1,8,0,1,0,0,2,0,0,63,0,15,0,0,0,0
21,General Obligado,007,0238 ,1748,351,0,3,22,7,1,2,0,12,5,1,173,2,19,0,0,0,0
21,General Obligado,007,0238 ,1749,350,1,2,36,1,0,3,0,2,4,1,158,5,18,0,0,2,1
21,General Obligado,007,0238 ,1750,350,3,6,26,0,0,2,2,2,6,0,165,1,21,0,0,0,1
21,General Obligado,007,0238 ,1751,171,6,2,10,0,2,2,0,3,0,0,84,2,7,0,0,1,0
21,General Obligado,007,0239 ,1752,350,6,8,21,4,0,3,0,2,4,7,178,0,14,0,0,3,0
21,General Obligado,007,0239 ,1753,350,4,2,49,2,1,6,0,3,3,7,149,6,28,0,0,6,0
21,General Obligado,007,0239 ,1754,350,9,5,52,7,1,6,1,2,2,0,133,5,32,0,2,5,1
21,General Obligado,007,0239 ,1755,351,1,0,29,2,1,15,0,4,7,0,154,3,19,0,1,2,1
21,General Obligado,007,0239 ,1756,350,14,4,36,3,0,4,0,2,3,0,151,4,30,0,2,5,0
21,General Obligado,007,0239 ,1757,351,2,1,50,6,0,3,1,0,14,0,154,4,30,0,0,2,1
21,General Obligado,007,0239 ,1758,350,4,7,38,3,0,6,0,2,2,1,162,4,23,0,1,2,1
21,General Obligado,007,0239 ,1759,350,2,3,39,4,4,3,1,4,6,0,164,1,25,1,0,1,1
21,General Obligado,007,0239 ,1760,351,2,3,47,1,0,2,0,0,5,0,177,7,23,0,0,0,0
21,General Obligado,007,0239 ,1761,351,6,2,54,1,0,6,0,6,12,1,150,4,28,0,0,2,2
21,General Obligado,007,0239 ,1762,350,7,5,37,4,3,11,0,2,6,1,169,2,26,0,0,3,0
21,General Obligado,007,0239 ,1763,122,2,1,22,2,0,2,0,5,1,0,36,4,24,0,0,4,0
21,General Obligado,007,0239A,1764,350,2,0,39,3,0,3,0,3,3,0,165,3,31,0,0,9,0
21,General Obligado,007,0239A,1765,109,1,4,30,6,1,0,0,1,5,0,35,2,9,0,0,2,0
21,General Obligado,007,0240 ,1766,194,1,0,18,1,0,1,0,1,0,0,98,1,5,0,0,0,0
21,General Obligado,007,0240 ,1767,194,1,1,14,0,1,1,0,0,2,1,113,1,7,0,0,1,0
21,General Obligado,007,0241 ,1768,100,4,3,13,1,1,2,1,0,5,2,24,1,7,0,0,2,0
21,General Obligado,007,0242 ,1769,350,30,4,65,9,1,13,1,13,8,1,105,4,19,0,1,6,0
21,General Obligado,007,0242 ,1770,350,17,6,103,10,2,17,1,11,16,0,47,4,28,0,2,16,1
21,General Obligado,007,0242 ,1771,261,15,5,65,3,2,4,0,2,23,1,72,1,17,0,0,3,0
21,General Obligado,007,0243 ,1772,5,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0
21,General Obligado,007,0244 ,1773,158,2,4,35,3,1,5,0,4,1,2,44,1,16,0,0,2,2
21,General Obligado,007,0244A,1774,350,7,3,77,15,2,9,0,8,8,1,105,2,21,0,0,9,0
21,General Obligado,007,0244A,1775,153,11,0,41,4,0,3,0,2,0,0,45,1,10,0,1,4,0
21,General Obligado,007,0244B,1776,350,0,0,57,0,1,4,2,3,9,0,133,7,22,1,0,9,0
21,General Obligado,007,0244B,1777,179,7,0,34,0,1,4,1,2,0,1,60,2,10,0,0,1,0
21,General Obligado,007,0245 ,1778,350,23,8,87,5,2,0,3,4,3,1,103,3,19,0,0,2,1
21,General Obligado,007,0245 ,1779,351,33,4,83,9,1,6,1,9,0,2,83,6,23,1,0,0,1
21,General Obligado,007,0245 ,1780,323,12,0,72,12,2,10,2,5,10,2,68,5,25,2,1,10,1
21,General Obligado,007,0246 ,1781,351,20,0,82,5,1,11,1,11,21,1,76,2,23,1,0,6,0
21,General Obligado,007,0246 ,1782,350,19,6,53,0,0,6,1,7,0,0,113,3,24,0,0,14,0
21,General Obligado,007,0246 ,1783,350,30,9,56,7,1,7,1,2,5,0,92,0,27,0,1,13,0
21,General Obligado,007,0246 ,1784,87,8,0,26,2,0,6,0,3,3,0,12,0,9,0,0,4,0
21,General Obligado,007,0246A,1785,159,14,0,17,3,3,4,1,5,15,3,41,0,7,0,0,0,0
21,General Obligado,007,0247 ,1786,350,12,2,68,2,1,7,1,4,13,0,116,2,19,0,0,15,0
21,General Obligado,007,0247 ,1787,350,17,5,73,3,2,9,1,4,11,0,96,5,24,1,0,18,1
21,General Obligado,007,0247 ,1788,119,2,1,36,2,0,13,0,3,14,0,21,0,9,0,0,2,0
21,General Obligado,007,0248 ,1789,233,6,1,61,0,0,5,0,8,18,0,61,0,9,0,2,3,2
21,General Obligado,007,0249 ,1790,147,3,0,43,1,0,4,0,3,4,0,36,0,10,2,1,1,1
21,Iriondo,008,0407 ,1791,350,9,0,15,4,1,4,0,6,26,0,97,13,81,2,4,5,0
21,Iriondo,008,0407 ,1792,350,8,0,10,13,11,5,0,14,16,0,94,15,92,0,2,5,0
21,Iriondo,008,0407 ,1793,350,8,0,16,7,8,12,1,17,22,0,102,19,58,1,1,3,0
21,Iriondo,008,0407 ,1794,113,1,0,5,3,1,1,2,2,17,0,23,9,28,0,0,0,0
21,Iriondo,008,0408 ,1795,350,9,0,23,2,4,6,0,8,3,0,135,12,56,1,7,10,0
21,Iriondo,008,0408 ,1796,350,6,1,18,13,2,2,0,7,11,0,121,9,61,0,2,0,0
21,Iriondo,008,0408 ,1797,351,6,0,24,3,3,5,0,12,9,1,133,13,69,1,3,2,0
21,Iriondo,008,0408 ,1798,350,16,0,16,0,5,3,0,10,18,0,95,9,59,5,5,14,0
21,Iriondo,008,0408 ,1799,351,23,0,19,3,0,4,0,15,7,1,108,5,75,0,6,2,0
21,Iriondo,008,0408 ,1800,350,8,8,17,4,3,5,1,10,7,0,98,12,84,3,4,9,0
21,Iriondo,008,0408 ,1801,350,13,0,19,4,1,9,0,9,13,0,113,7,81,3,5,2,0
21,Iriondo,008,0408 ,1802,350,10,0,14,9,3,8,0,12,21,0,114,9,80,0,7,4,0
21,Iriondo,008,0408 ,1803,350,10,0,6,2,0,6,1,15,13,1,97,8,88,5,0,14,0
21,Iriondo,008,0408 ,1804,350,9,0,23,8,4,12,0,10,15,1,100,10,69,3,2,5,2
21,Iriondo,008,0408 ,1805,350,14,0,20,3,5,10,0,8,16,1,76,9,86,2,4,7,1
21,Iriondo,008,0408 ,1806,350,18,0,11,0,5,0,1,8,12,1,136,9,63,3,2,3,0
21,Iriondo,008,0408 ,1807,351,20,0,12,6,5,4,0,16,6,0,117,5,69,1,2,5,1
21,Iriondo,008,0408 ,1808,350,1,3,34,12,1,4,1,14,24,0,84,7,85,0,4,5,0
21,Iriondo,008,0408 ,1809,350,8,0,14,2,5,7,0,16,9,2,124,11,60,1,7,4,1
21,Iriondo,008,0408 ,1810,350,11,0,15,5,10,10,0,6,19,0,93,10,64,3,0,2,4
21,Iriondo,008,0408 ,1811,350,9,5,17,9,3,11,0,9,19,2,85,16,68,1,3,7,1
21,Iriondo,008,0408 ,1812,351,9,7,25,7,4,8,1,13,14,0,82,14,77,2,3,6,1
21,Iriondo,008,0408 ,1813,351,8,0,24,10,4,6,0,11,14,0,107,10,66,1,2,1,0
21,Iriondo,008,0408 ,1814,351,3,8,18,4,2,9,0,15,17,2,111,10,65,2,8,7,0
21,Iriondo,008,0408 ,1815,351,10,6,19,0,3,2,2,16,12,0,85,9,106,1,3,4,1
21,Iriondo,008,0408 ,1816,350,8,3,8,3,2,3,0,8,9,0,128,10,49,3,4,4,0
21,Iriondo,008,0408 ,1817,350,12,0,26,4,3,10,0,16,12,1,103,5,61,0,3,4,0
21,Iriondo,008,0408 ,1818,350,9,0,9,4,4,12,0,11,10,0,102,11,80,2,4,2,1
21,Iriondo,008,0408 ,1819,350,11,0,21,10,3,8,0,7,16,1,120,13,59,4,4,2,0
21,Iriondo,008,0408 ,1820,350,20,0,10,4,5,13,0,21,17,0,114,11,56,0,2,1,1
21,Iriondo,008,0408 ,1821,350,12,1,13,8,1,4,2,10,10,1,121,12,58,2,4,4,0
21,Iriondo,008,0408 ,1822,350,8,0,9,2,3,8,1,12,5,0,107,15,88,0,3,6,0
21,Iriondo,008,0408 ,1823,350,10,0,17,4,6,12,1,8,8,0,110,16,67,1,5,2,1
21,Iriondo,008,0408 ,1824,350,13,0,14,2,1,1,1,9,9,0,132,7,67,0,1,3,2
21,Iriondo,008,0408 ,1825,350,14,3,15,7,3,3,0,11,9,0,125,15,54,2,3,0,0
21,Iriondo,008,0408 ,1826,350,8,0,10,6,4,1,1,4,14,0,137,9,65,5,6,7,0
21,Iriondo,008,0408 ,1827,350,0,0,19,2,2,7,1,14,6,0,117,9,57,4,4,4,0
21,Iriondo,008,0408 ,1828,350,6,6,22,3,0,3,0,8,6,0,121,14,64,2,5,5,0
21,Iriondo,008,0408 ,1829,350,3,4,18,5,5,5,2,15,9,0,108,7,72,3,5,1,1
21,Iriondo,008,0408 ,1830,351,25,0,8,2,4,10,0,8,2,0,124,9,67,0,4,9,2
21,Iriondo,008,0408 ,1831,350,0,0,16,4,0,3,0,12,12,2,118,8,65,4,2,1,0
21,Iriondo,008,0408 ,1832,350,16,4,14,0,1,2,0,3,13,0,135,6,53,0,1,11,1
21,Iriondo,008,0408 ,1833,350,11,4,16,7,1,8,1,13,7,1,120,18,65,0,2,5,0
21,Iriondo,008,0408 ,1834,350,12,0,20,5,0,8,1,10,11,0,104,19,76,1,4,3,1
21,Iriondo,008,0408 ,1835,350,11,0,24,0,1,19,1,7,9,0,85,8,90,4,2,1,0
21,Iriondo,008,0408 ,1836,350,7,5,15,5,6,12,1,16,14,0,98,11,67,3,1,5,0
21,Iriondo,008,0408 ,1837,350,10,0,19,0,0,0,1,5,12,1,97,13,77,2,4,0,4
21,Iriondo,008,0408 ,1838,350,8,2,10,0,2,5,0,18,11,0,115,15,68,4,7,4,1
21,Iriondo,008,0408 ,1839,350,8,0,16,3,1,7,0,8,8,0,102,14,91,6,3,6,0
21,Iriondo,008,0408 ,1840,350,12,7,25,8,3,6,0,10,7,0,99,9,76,2,3,6,2
21,Iriondo,008,0408 ,1841,350,5,6,17,2,2,3,0,13,10,0,124,13,62,0,6,9,1
21,Iriondo,008,0408 ,1842,350,11,0,26,6,3,10,0,6,12,0,110,19,67,3,1,9,0
21,Iriondo,008,0408 ,1843,350,5,0,17,5,4,10,0,6,10,0,115,16,74,1,3,5,0
21,Iriondo,008,0408 ,1844,350,15,0,21,1,5,9,0,13,8,0,118,2,64,0,5,4,1
21,Iriondo,008,0408 ,1845,350,12,0,10,2,1,4,0,10,14,0,130,6,64,1,8,5,0
21,Iriondo,008,0408 ,1846,350,15,0,22,14,3,3,0,9,27,3,91,18,77,0,3,15,1
21,Iriondo,008,0408 ,1847,350,16,0,13,1,4,13,1,17,15,0,98,11,69,2,3,3,1
21,Iriondo,008,0408 ,1848,350,22,0,12,1,2,11,0,10,10,0,120,7,70,3,5,3,0
21,Iriondo,008,0408 ,1849,350,13,0,22,2,6,11,0,14,16,0,107,8,65,2,4,4,0
21,Iriondo,008,0408 ,1850,350,13,0,13,2,5,8,0,8,7,0,134,10,71,0,3,2,0
21,Iriondo,008,0408 ,1851,350,2,7,14,11,4,12,1,11,5,1,107,8,71,5,1,0,1
21,Iriondo,008,0408 ,1852,350,10,0,19,9,8,0,1,6,0,0,104,11,67,2,7,7,0
21,Iriondo,008,0408 ,1853,350,6,5,27,9,4,4,2,7,7,1,89,18,76,3,8,1,0
21,Iriondo,008,0408 ,1854,352,5,7,16,1,4,6,0,12,6,1,131,5,66,2,3,1,0
21,Iriondo,008,0408 ,1855,350,18,0,21,11,1,6,0,7,9,0,96,13,79,3,4,9,0
21,Iriondo,008,0408 ,1856,350,9,0,16,9,1,5,1,7,13,1,113,13,67,2,2,0,0
21,Iriondo,008,0408 ,1857,351,10,9,18,0,0,0,1,4,5,2,109,10,75,0,2,14,0
21,Iriondo,008,0408 ,1858,350,9,0,16,14,1,7,0,12,12,0,76,7,77,6,6,5,0
21,Iriondo,008,0408 ,1859,350,17,0,12,12,0,12,0,9,15,0,123,12,58,2,2,2,1
21,Iriondo,008,0408 ,1860,350,6,0,24,5,4,12,0,19,5,0,85,12,80,3,8,4,0
21,Iriondo,008,0408 ,1861,351,6,0,22,1,6,5,2,13,10,1,104,8,81,4,2,4,1
21,Iriondo,008,0408 ,1862,350,24,0,16,6,1,8,0,10,7,1,134,0,59,2,2,2,0
21,Iriondo,008,0408 ,1863,350,19,0,16,4,4,8,1,17,10,1,92,9,66,2,6,6,1
21,Iriondo,008,0408 ,1864,294,11,0,13,4,4,4,1,14,0,0,74,11,52,2,5,4,0
21,Iriondo,008,0409 ,1865,350,7,5,28,0,2,8,0,9,30,3,79,11,74,1,3,8,0
21,Iriondo,008,0409 ,1866,350,28,0,17,0,0,8,0,11,22,3,79,14,72,1,7,10,0
21,Iriondo,008,0409 ,1867,211,0,0,9,0,4,5,0,4,19,3,47,10,54,0,6,6,0
21,Iriondo,008,0410 ,1868,350,11,0,11,0,1,4,0,9,6,0,93,12,125,0,2,7,0
21,Iriondo,008,0410 ,1869,350,9,4,8,0,1,15,0,12,7,0,62,9,133,1,6,3,1
21,Iriondo,008,0410 ,1870,350,1,4,9,0,0,11,0,6,16,1,92,11,120,3,1,13,0
21,Iriondo,008,0410 ,1871,350,26,0,21,0,3,10,0,8,6,1,104,8,83,0,1,4,0
21,Iriondo,008,0410 ,1872,350,11,0,3,0,2,8,1,7,12,0,90,7,124,2,2,6,1
21,Iriondo,008,0410 ,1873,350,8,0,8,0,2,8,2,15,8,0,100,11,112,0,1,7,0
21,Iriondo,008,0410 ,1874,350,2,5,12,0,3,3,0,13,11,0,101,17,105,2,0,6,1
21,Iriondo,008,0410 ,1875,350,8,0,9,0,6,13,2,9,14,0,83,12,111,0,5,3,2
21,Iriondo,008,0410 ,1876,350,16,6,15,0,0,13,0,6,15,0,107,7,88,1,3,8,0
21,Iriondo,008,0410 ,1877,350,17,0,6,0,4,7,0,12,20,2,68,7,120,0,2,11,2
21,Iriondo,008,0410 ,1878,351,13,0,22,0,7,6,0,8,6,2,107,7,99,0,2,2,0
21,Iriondo,008,0410 ,1879,350,0,0,16,9,3,3,0,8,3,1,60,0,133,2,0,5,1
21,Iriondo,008,0410 ,1880,350,3,6,8,0,5,9,1,7,8,1,84,8,124,1,6,4,0
21,Iriondo,008,0410 ,1881,110,4,0,3,0,0,2,1,7,3,0,20,4,47,1,1,1,0
21,Iriondo,008,0411A,1882,350,9,0,42,0,1,20,1,3,8,5,78,12,66,8,3,4,0
21,Iriondo,008,0411A,1883,350,9,9,36,0,1,8,0,13,14,9,59,11,75,12,4,9,0
21,Iriondo,008,0411A,1884,350,17,2,41,0,2,9,0,11,12,8,67,5,86,6,4,1,1
21,Iriondo,008,0411A,1885,350,9,11,36,0,5,9,0,9,8,9,62,12,75,10,6,13,2
21,Iriondo,008,0411A,1886,350,13,16,26,0,1,19,1,12,6,8,89,10,74,9,2,2,1
21,Iriondo,008,0411A,1887,148,3,1,18,0,1,4,0,8,7,3,31,2,38,4,2,4,0
21,Iriondo,008,0411B,1888,192,9,5,10,0,6,12,0,9,12,5,57,3,27,2,2,2,0
21,Iriondo,008,0411B,1889,192,5,0,15,0,0,11,0,3,10,3,59,5,28,0,3,5,1
21,Iriondo,008,0412 ,1890,350,8,0,13,0,1,7,0,9,11,1,103,9,61,4,1,4,0
21,Iriondo,008,0412 ,1891,350,3,3,16,0,6,14,3,6,14,1,91,3,82,0,3,11,4
21,Iriondo,008,0412 ,1892,350,9,0,15,0,3,6,0,3,26,2,89,13,83,3,1,8,0
21,Iriondo,008,0412 ,1893,350,13,7,9,0,5,4,0,8,24,5,68,12,78,2,3,4,0
21,Iriondo,008,0412 ,1894,350,17,0,20,0,6,1,0,5,31,4,99,9,76,5,0,6,0
21,Iriondo,008,0412 ,1895,350,22,0,13,0,4,8,0,6,21,2,88,9,76,2,5,6,0
21,Iriondo,008,0412 ,1896,350,13,0,6,0,4,4,0,8,8,1,112,10,89,1,3,8,0
21,Iriondo,008,0412 ,1897,350,7,8,8,0,2,23,0,6,8,1,109,8,74,2,1,2,1
21,Iriondo,008,0412 ,1898,350,5,4,11,0,6,14,0,9,9,1,102,9,77,0,2,4,0
21,Iriondo,008,0412 ,1899,222,3,5,2,0,1,2,0,5,11,0,80,6,36,1,0,5,0
21,Iriondo,008,0413A,1900,350,0,0,19,6,0,0,0,0,0,0,97,18,67,0,1,5,0
21,Iriondo,008,0413A,1901,350,17,1,30,2,4,24,2,11,15,0,63,10,67,4,3,7,0
21,Iriondo,008,0413A,1902,350,9,6,14,18,4,12,3,15,13,0,79,8,81,1,2,9,0
21,Iriondo,008,0413A,1903,350,24,0,31,13,6,23,1,14,9,0,64,12,78,2,1,2,0
21,Iriondo,008,0413A,1904,349,18,0,18,6,4,25,0,5,14,2,69,14,85,0,0,2,1
21,Iriondo,008,0413A,1905,350,14,6,20,9,3,11,1,12,23,0,66,15,93,1,3,9,0
21,Iriondo,008,0413A,1906,351,14,10,21,1,2,20,0,15,21,1,89,5,70,2,4,2,0
21,Iriondo,008,0413A,1907,350,25,0,18,10,2,10,3,8,11,1,72,17,77,5,3,26,1
21,Iriondo,008,0413A,1908,350,21,0,12,11,3,15,2,15,24,0,76,13,75,1,0,11,1
21,Iriondo,008,0413A,1909,350,5,0,14,14,7,16,0,11,19,0,97,8,72,5,4,3,0
21,Iriondo,008,0413A,1910,351,11,0,16,2,0,18,2,9,13,1,96,14,72,0,4,3,0
21,Iriondo,008,0413A,1911,351,17,0,19,5,7,12,3,17,14,0,102,13,60,0,5,2,1
21,Iriondo,008,0413A,1912,350,17,0,25,10,3,5,1,7,24,0,84,17,66,3,8,3,1
21,Iriondo,008,0413A,1913,350,14,0,18,5,11,11,1,11,24,2,95,7,59,0,1,4,4
21,Iriondo,008,0413A,1914,350,17,8,32,0,1,30,0,6,18,1,81,8,60,1,4,1,1
21,Iriondo,008,0413A,1915,350,14,6,35,25,0,7,1,10,16,2,87,14,66,2,2,4,1
21,Iriondo,008,0413A,1916,350,16,6,18,2,1,18,2,11,10,0,78,15,76,5,2,1,2
21,Iriondo,008,0413A,1917,350,21,7,25,10,5,2,0,12,18,0,77,17,80,3,5,5,0
21,Iriondo,008,0413A,1918,350,6,12,24,3,4,7,0,12,13,2,110,10,67,0,3,11,0
21,Iriondo,008,0413A,1919,350,8,4,17,5,2,18,0,12,17,1,85,15,67,1,1,11,2
21,Iriondo,008,0413A,1920,350,18,5,13,8,2,1,0,11,19,2,98,16,77,3,2,19,0
21,Iriondo,008,0413A,1921,351,10,7,21,11,5,9,0,17,29,0,82,17,81,1,4,3,0
21,Iriondo,008,0413A,1922,349,21,12,27,7,5,5,1,14,18,0,90,8,79,0,9,6,1
21,Iriondo,008,0413A,1923,167,5,2,13,4,0,4,0,14,6,0,48,9,33,0,0,4,1
21,Iriondo,008,0413B,1924,350,7,0,15,6,0,8,0,3,6,0,94,16,112,3,0,16,0
21,Iriondo,008,0413B,1925,182,3,0,6,4,2,10,0,5,8,1,45,0,56,4,1,0,1
21,Iriondo,008,0413C,1926,54,0,1,4,2,0,0,0,2,7,0,19,0,5,0,1,0,1
21,Iriondo,008,0414 ,1927,350,20,0,16,0,3,25,0,15,8,0,114,8,68,1,0,5,0
21,Iriondo,008,0414 ,1928,351,15,0,23,0,0,21,1,6,10,21,125,10,65,3,2,2,3
21,Iriondo,008,0414 ,1929,350,10,0,14,0,3,13,2,5,7,0,144,10,70,1,2,8,1
21,Iriondo,008,0414 ,1930,350,16,0,9,0,3,9,1,10,16,2,139,7,59,0,3,5,0
21,Iriondo,008,0414 ,1931,350,21,0,11,0,3,20,0,5,13,4,110,0,0,0,0,2,1
21,Iriondo,008,0414 ,1932,350,8,6,19,0,8,13,2,6,13,2,111,7,73,3,3,2,1
21,Iriondo,008,0414 ,1933,350,0,0,19,0,4,11,1,8,12,5,15,13,61,0,4,7,1
21,Iriondo,008,0414 ,1934,350,16,0,14,0,4,9,2,2,9,1,139,3,73,2,3,6,1
21,Iriondo,008,0414 ,1935,84,0,0,4,0,2,1,0,1,0,0,32,3,24,0,0,4,0
21,Iriondo,008,0414A,1936,350,6,2,7,0,1,2,1,5,6,0,129,13,77,3,5,2,0
21,Iriondo,008,0414A,1937,350,13,0,10,0,5,4,0,5,11,0,119,15,87,0,0,0,1
21,Iriondo,008,0414A,1938,350,4,2,8,0,1,11,0,12,6,0,127,23,91,4,4,3,2
21,Iriondo,008,0414A,1939,350,15,0,6,0,7,7,0,5,13,0,119,16,71,2,4,9,0
21,Iriondo,008,0414A,1940,94,2,1,3,0,2,3,0,3,3,1,37,0,24,1,1,1,0
21,Iriondo,008,0415 ,1941,351,15,2,18,8,2,19,0,13,48,0,62,23,44,1,4,6,0
21,Iriondo,008,0415 ,1942,350,14,0,29,18,4,36,0,8,18,0,48,12,60,3,3,2,1
21,Iriondo,008,0415 ,1943,350,7,6,15,5,10,12,0,4,42,0,70,11,63,4,0,13,0
21,Iriondo,008,0415 ,1944,350,18,2,18,11,1,22,0,5,24,0,53,11,79,1,2,13,0
21,Iriondo,008,0415 ,1945,350,7,0,19,3,4,20,1,12,34,0,59,9,74,3,1,14,0
21,Iriondo,008,0415 ,1946,349,12,0,20,14,3,13,0,14,32,0,64,12,73,4,0,22,0
21,Iriondo,008,0415 ,1947,350,2,0,17,6,5,26,3,13,38,0,54,14,61,0,3,11,0
21,Iriondo,008,0415 ,1948,274,13,0,15,8,2,9,1,6,23,1,56,10,45,0,3,8,0
21,La Capital,009,0001 ,1949,350,5,0,28,9,0,0,2,33,31,0,34,0,99,3,0,0,0
21,La Capital,009,0001 ,1950,351,10,4,28,6,2,6,0,27,21,0,47,0,100,2,2,7,0
21,La Capital,009,0001 ,1951,350,0,1,37,7,1,7,0,26,26,0,36,0,100,3,0,0,0
21,La Capital,009,0001 ,1952,350,11,0,37,6,3,10,0,25,16,0,41,0,104,3,4,3,0
21,La Capital,009,0001 ,1953,350,2,6,29,7,2,12,0,17,23,0,51,0,88,6,7,2,0
21,La Capital,009,0001 ,1954,350,7,8,29,10,0,13,0,21,34,2,32,0,87,3,3,0,0
21,La Capital,009,0001 ,1955,349,8,3,33,9,1,7,0,10,29,0,42,2,113,1,3,3,0
21,La Capital,009,0001 ,1956,351,8,2,37,4,2,13,2,18,17,0,48,4,84,5,3,14,0
21,La Capital,009,0001 ,1957,350,5,14,36,5,4,18,0,23,15,0,55,1,85,4,3,1,0
21,La Capital,009,0001 ,1958,350,10,2,34,10,2,8,0,14,22,0,47,3,90,1,6,3,0
21,La Capital,009,0001 ,1959,350,6,9,32,7,2,14,0,14,17,0,43,2,100,6,5,7,0
21,La Capital,009,0001 ,1960,98,2,0,10,2,1,1,0,8,4,0,11,1,32,0,1,1,0
21,La Capital,009,0002 ,1961,351,13,2,22,8,3,11,0,23,0,0,42,7,98,5,9,5,0
