codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0603,0615,0620,0621
13,Capital,001,0001 ,0001,322,21,2,NA,29,47,NA,NA,NA
13,Capital,001,0001 ,0002,320,21,3,NA,42,54,NA,NA,NA
13,Capital,001,0001 ,0003,322,28,1,NA,27,57,NA,NA,NA
13,Capital,001,0001 ,0004,321,23,2,NA,29,48,NA,NA,NA
13,Capital,001,0001 ,0005,321,28,1,NA,16,57,NA,NA,NA
13,Capital,001,0001 ,0006,320,15,21,NA,27,58,NA,NA,NA
13,Capital,001,0001 ,0007,321,10,9,NA,29,48,NA,NA,NA
13,Capital,001,0001 ,0008,321,19,10,NA,22,52,NA,NA,NA
13,Capital,001,0001 ,0009,320,15,6,NA,11,71,NA,NA,NA
13,Capital,001,0001 ,0010,321,26,0,NA,19,76,NA,NA,NA
13,Capital,001,0001 ,0011,320,19,3,NA,29,48,NA,NA,NA
13,Capital,001,0001 ,0012,320,0,0,NA,38,54,NA,NA,NA
13,Capital,001,0001 ,0013,320,32,7,NA,25,48,NA,NA,NA
13,Capital,001,0002 ,0014,311,18,2,NA,16,43,NA,NA,NA
13,Capital,001,0002 ,0015,312,23,12,NA,17,47,NA,NA,NA
13,Capital,001,0002 ,0016,313,23,3,NA,18,41,NA,NA,NA
13,Capital,001,0002 ,0017,312,17,7,NA,31,48,NA,NA,NA
13,Capital,001,0002 ,0018,312,40,3,NA,10,43,NA,NA,NA
13,Capital,001,0002 ,0019,310,14,2,NA,21,26,NA,NA,NA
13,Capital,001,0002 ,0020,314,18,2,NA,27,44,NA,NA,NA
13,Capital,001,0003 ,0021,308,20,6,NA,16,38,NA,NA,NA
13,Capital,001,0003 ,0022,308,2,2,NA,25,52,NA,NA,NA
13,Capital,001,0003 ,0023,309,13,8,NA,21,24,NA,NA,NA
13,Capital,001,0003 ,0024,309,20,7,NA,17,45,NA,NA,NA
13,Capital,001,0003 ,0025,308,22,2,NA,23,45,NA,NA,NA
