codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0040,0061,0507,0522,0531
22,Capital,001,0001 ,0001,349,0,1,3,8,3,29,108,NA
22,Capital,001,0001 ,0002,352,22,0,3,5,5,39,114,NA
22,Capital,001,0001 ,0003,350,6,1,0,5,6,48,87,NA
22,Capital,001,0001 ,0004,348,19,1,2,6,5,46,77,NA
22,Capital,001,0001 ,0005,351,18,0,0,9,2,30,87,NA
22,Capital,001,0001 ,0006,353,15,2,1,12,3,32,104,NA
22,Capital,001,0001 ,0007,349,27,0,0,9,7,26,85,NA
22,Capital,001,0001 ,0008,351,25,0,1,0,7,33,89,NA
22,Capital,001,0001 ,0009,350,30,1,0,3,8,0,85,NA
22,Capital,001,0001 ,0010,147,10,0,0,1,2,16,39,NA
22,Capital,001,0002 ,0011,351,0,2,3,6,7,33,76,NA
22,Capital,001,0002 ,0012,351,1,0,3,6,4,34,64,NA
22,Capital,001,0002 ,0013,348,21,2,1,3,4,46,84,NA
22,Capital,001,0002 ,0014,353,23,0,0,5,0,31,104,NA
22,Capital,001,0002 ,0015,350,0,0,0,4,0,30,76,NA
22,Capital,001,0002 ,0016,352,17,2,2,10,2,49,58,NA
22,Capital,001,0002 ,0017,350,11,2,2,7,1,41,77,NA
22,Capital,001,0002 ,0018,350,1,2,5,9,6,38,74,NA
22,Capital,001,0002 ,0019,351,0,0,3,0,0,42,90,NA
22,Capital,001,0002 ,0020,351,28,0,1,6,4,39,78,NA
22,Capital,001,0002 ,0021,348,20,1,2,1,2,31,82,NA
22,Capital,001,0002 ,0022,350,1,1,0,3,5,41,87,NA
22,Capital,001,0002 ,0023,104,4,0,0,3,1,11,32,NA
22,Capital,001,0002A,0024,350,1,2,1,2,3,44,41,NA
22,Capital,001,0002A,0025,351,0,0,0,3,1,40,39,NA
22,Capital,001,0002A,0026,350,25,4,1,5,4,56,35,NA
22,Capital,001,0002A,0027,351,0,0,1,2,2,53,55,NA
22,Capital,001,0002A,0028,349,23,0,1,6,1,43,51,NA
22,Capital,001,0002A,0029,349,3,4,4,5,4,42,44,NA
22,Capital,001,0002A,0030,351,0,0,0,0,0,0,0,NA
22,Capital,001,0002A,0031,352,34,1,2,7,3,46,41,NA
22,Capital,001,0002A,0032,353,28,1,6,3,7,26,32,NA
22,Capital,001,0002A,0033,350,22,1,1,3,4,37,45,NA
22,Capital,001,0002A,0034,349,21,0,1,4,28,7,39,NA
22,Capital,001,0002A,0035,350,20,0,1,3,7,48,49,NA
22,Capital,001,0002A,0036,352,32,0,0,0,4,37,47,NA
22,Capital,001,0002A,0037,353,13,2,1,6,1,39,38,NA
22,Capital,001,0002A,0038,350,17,1,1,6,1,24,27,NA
22,Capital,001,0002A,0039,351,5,2,0,1,9,37,27,NA
22,Capital,001,0002A,0040,355,16,0,4,7,4,34,16,NA
22,Capital,001,0002A,0041,351,26,0,0,5,2,32,37,NA
22,Capital,001,0002A,0042,352,16,4,4,9,1,37,32,NA
22,Capital,001,0002A,0043,351,13,1,0,5,0,45,35,NA
22,Capital,001,0002A,0044,351,23,1,3,1,0,41,23,NA
22,Capital,001,0002A,0045,352,31,0,2,3,7,40,46,NA
22,Capital,001,0002A,0046,350,97,1,2,5,5,95,58,NA
22,Capital,001,0002A,0047,351,15,0,1,3,2,45,64,NA
22,Capital,001,0002A,0048,353,22,0,1,5,1,38,35,NA
22,Capital,001,0002A,0049,353,23,1,2,5,6,29,36,NA
22,Capital,001,0002A,0050,352,15,1,0,2,9,33,37,NA
22,Capital,001,0002A,0051,351,24,16,0,3,8,31,51,NA
22,Capital,001,0002A,0052,351,46,2,1,0,0,44,27,NA
22,Capital,001,0002A,0053,351,3,2,2,0,4,39,57,NA
22,Capital,001,0002A,0054,351,21,4,1,2,5,43,45,NA
22,Capital,001,0002A,0055,349,23,0,2,7,1,43,47,NA
22,Capital,001,0002A,0056,351,0,0,5,4,3,41,38,NA
22,Capital,001,0002A,0057,352,12,1,1,5,5,41,43,NA
22,Capital,001,0002A,0058,351,16,2,3,7,3,38,27,NA
22,Capital,001,0002A,0059,352,19,4,0,8,4,51,56,NA
22,Capital,001,0002A,0060,70,4,0,0,2,2,9,8,NA
22,Capital,001,0003 ,0061,352,22,4,2,3,4,34,57,NA
22,Capital,001,0003 ,0062,351,21,2,1,5,2,38,70,NA
22,Capital,001,0003 ,0063,351,54,0,3,12,2,4,71,NA
22,Capital,001,0003 ,0064,351,28,1,0,2,3,46,68,NA
22,Capital,001,0003 ,0065,349,26,4,0,0,6,38,67,NA
22,Capital,001,0003 ,0066,348,23,1,2,3,2,39,67,NA
22,Capital,001,0003 ,0067,354,31,2,3,6,2,35,57,NA
22,Capital,001,0003 ,0068,351,18,1,4,3,5,50,64,NA
22,Capital,001,0003 ,0069,352,3,7,2,5,3,34,73,NA
22,Capital,001,0003 ,0070,351,2,1,2,6,4,43,17,NA
22,Capital,001,0003 ,0071,351,28,0,0,8,1,37,58,NA
22,Capital,001,0003 ,0072,352,29,4,2,3,4,31,58,NA
22,Capital,001,0003 ,0073,349,15,4,3,3,8,42,61,NA
22,Capital,001,0003 ,0074,350,2,0,0,0,2,37,67,NA
22,Capital,001,0003 ,0075,348,27,0,2,4,8,33,63,NA
22,Capital,001,0003 ,0076,352,20,0,1,3,1,49,67,NA
22,Capital,001,0003 ,0077,350,24,1,2,4,3,34,49,NA
22,Capital,001,0003 ,0078,350,11,0,0,0,4,56,72,NA
22,Capital,001,0003 ,0079,347,19,1,0,3,2,27,59,NA
22,Capital,001,0003 ,0080,352,1,6,2,2,3,39,84,NA
22,Capital,001,0003 ,0081,352,23,3,1,3,5,41,70,NA
22,Capital,001,0003 ,0082,351,16,1,1,0,1,39,65,NA
22,Capital,001,0003 ,0083,347,15,3,0,3,9,44,60,NA
22,Capital,001,0003 ,0084,326,25,0,4,5,3,32,46,NA
22,Capital,001,0003A,0085,352,0,5,1,0,0,40,51,NA
22,Capital,001,0003A,0086,351,25,1,3,0,7,50,65,NA
22,Capital,001,0003A,0087,350,15,5,2,7,8,39,50,NA
22,Capital,001,0003A,0088,353,28,8,0,0,0,0,0,NA
22,Capital,001,0003A,0089,350,4,2,0,3,5,49,45,NA
22,Capital,001,0003A,0090,350,2,1,1,0,0,44,54,NA
22,Capital,001,0003A,0091,350,0,0,4,7,1,40,68,NA
22,Capital,001,0003A,0092,352,35,3,2,5,5,62,23,NA
22,Capital,001,0003A,0093,351,0,0,1,6,5,51,55,NA
22,Capital,001,0003A,0094,352,16,2,3,6,1,45,50,NA
22,Capital,001,0003A,0095,351,19,1,0,0,2,40,53,NA
22,Capital,001,0003A,0096,352,9,2,1,2,3,38,80,NA
22,Capital,001,0003A,0097,350,25,2,2,4,3,50,67,NA
22,Capital,001,0003A,0098,350,0,0,0,6,0,65,64,NA
22,Capital,001,0003A,0099,351,9,0,1,5,2,45,58,NA
22,Capital,001,0003A,0100,349,0,1,1,5,2,39,72,NA
22,Capital,001,0003A,0101,351,25,1,2,4,3,54,63,NA
22,Capital,001,0003A,0102,352,17,0,0,2,5,43,66,NA
22,Capital,001,0003A,0103,351,24,1,2,6,5,35,53,NA
22,Capital,001,0003A,0104,343,16,2,2,2,13,50,65,NA
22,Capital,001,0004 ,0105,350,33,0,2,1,2,19,25,NA
22,Capital,001,0004 ,0106,351,19,2,4,1,0,41,20,NA
22,Capital,001,0004 ,0107,353,17,4,5,3,1,25,23,NA
22,Capital,001,0004 ,0108,352,27,5,6,3,1,41,23,NA
22,Capital,001,0004 ,0109,354,19,0,3,5,0,39,16,NA
22,Capital,001,0004 ,0110,350,10,0,1,3,4,37,20,NA
22,Capital,001,0004 ,0111,352,16,2,7,3,5,26,27,NA
22,Capital,001,0004 ,0112,352,11,2,5,1,2,43,17,NA
22,Capital,001,0004 ,0113,352,52,2,4,9,0,0,24,NA
22,Capital,001,0004 ,0114,355,16,0,4,7,1,35,22,NA
22,Capital,001,0004 ,0115,355,21,0,3,1,2,33,34,NA
22,Capital,001,0004 ,0116,352,6,0,3,2,0,40,17,NA
22,Capital,001,0004 ,0117,351,23,0,2,0,4,36,18,NA
22,Capital,001,0004 ,0118,355,19,0,2,1,4,36,13,NA
22,Capital,001,0004 ,0119,356,23,0,1,1,2,21,18,NA
22,Capital,001,0004 ,0120,352,15,0,4,0,4,29,22,NA
22,Capital,001,0004 ,0121,352,24,0,0,5,0,35,12,NA
22,Capital,001,0004 ,0122,353,13,3,8,0,0,32,24,NA
22,Capital,001,0004 ,0123,351,27,3,3,0,4,33,19,NA
22,Capital,001,0004 ,0124,350,10,1,6,6,2,26,18,NA
22,Capital,001,0004 ,0125,351,35,1,2,3,0,31,28,NA
22,Capital,001,0004 ,0126,351,20,1,6,4,4,29,36,NA
22,Capital,001,0004 ,0127,353,1,4,4,3,1,35,25,NA
22,Capital,001,0004 ,0128,352,0,0,4,1,2,37,20,NA
22,Capital,001,0004 ,0129,359,3,0,6,6,2,142,23,NA
22,Capital,001,0004 ,0130,350,0,0,7,3,4,35,33,NA
22,Capital,001,0004 ,0131,355,16,3,2,3,1,38,32,NA
22,Capital,001,0004 ,0132,351,87,0,1,0,0,19,21,NA
22,Capital,001,0004 ,0133,352,0,0,8,1,4,36,22,NA
22,Capital,001,0004 ,0134,351,4,0,3,4,0,30,39,NA
22,Capital,001,0004 ,0135,352,0,0,2,1,0,35,16,NA
22,Capital,001,0004 ,0136,352,0,0,4,5,0,0,13,NA
22,Capital,001,0004 ,0137,351,26,5,2,3,2,37,17,NA
22,Capital,001,0004 ,0138,355,1,1,3,8,2,41,32,NA
22,Capital,001,0004 ,0139,353,3,2,1,1,4,39,24,NA
22,Capital,001,0004 ,0140,351,25,1,2,3,1,35,20,NA
22,Capital,001,0004 ,0141,350,10,0,0,10,0,39,27,NA
22,Capital,001,0004 ,0142,351,5,5,4,1,5,32,12,NA
22,Capital,001,0004 ,0143,352,31,1,1,0,0,39,28,NA
22,Capital,001,0004 ,0144,354,4,0,0,0,0,0,27,NA
22,Capital,001,0004 ,0145,184,13,2,1,1,2,16,12,NA
22,Capital,001,0004 ,0146,185,1,0,0,0,0,22,2,NA
