codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00080,00008,00005,00081,00002,00071
12,001,CAPITAL,03167,067924,0,0,31,5,6,117,77,0,0
12,001,CAPITAL,03167,067925,0,0,15,12,7,113,66,1,0
12,001,CAPITAL,03167,067926,0,0,35,12,6,99,77,0,0
12,001,CAPITAL,03167,067927,0,0,0,5,0,115,69,0,0
12,001,CAPITAL,03167,067928,0,0,33,3,7,103,93,2,0
12,001,CAPITAL,03167,067929,0,0,3,6,2,108,73,1,0
12,001,CAPITAL,03167,067930,0,0,0,8,8,116,70,1,0
12,001,CAPITAL,03167,067931,0,0,26,6,3,132,70,2,0
12,001,CAPITAL,03167,067932,0,0,38,9,4,123,62,0,0
12,001,CAPITAL,03167,067933,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03167,067934,0,0,34,3,10,102,84,2,0
12,001,CAPITAL,03167,067935,0,0,2,5,3,123,79,2,0
12,001,CAPITAL,03167,067936,0,0,32,7,3,119,81,3,0
12,001,CAPITAL,03167,067937,0,0,52,5,5,86,80,5,0
12,001,CAPITAL,03167,067938,0,0,29,8,8,118,64,1,0
12,001,CAPITAL,03167,067939,0,0,26,15,6,116,65,2,0
12,001,CAPITAL,03167,067940,0,0,31,5,13,110,70,0,0
12,001,CAPITAL,03167,067941,0,0,3,7,8,96,75,0,0
12,001,CAPITAL,03167,067942,0,0,21,5,1,136,60,2,0
12,001,CAPITAL,03167,067943,0,0,33,8,5,114,76,3,0
12,001,CAPITAL,03167,067944,0,0,36,6,8,103,81,2,0
12,001,CAPITAL,03167,067945,0,0,26,11,5,120,81,4,0
12,001,CAPITAL,03167,067946,0,0,3,6,7,128,67,2,0
12,001,CAPITAL,03167,067947,0,0,21,9,8,116,61,4,0
12,001,CAPITAL,03167,067948,0,0,24,5,6,99,72,2,3
12,001,CAPITAL,03167,067949,0,0,38,7,6,0,89,3,0
12,001,CAPITAL,03167,067950,0,0,25,9,3,132,69,4,0
12,001,CAPITAL,03168,067951,0,0,0,6,8,132,61,0,0
12,001,CAPITAL,03168,067952,0,0,28,6,4,117,90,3,0
12,001,CAPITAL,03168,067953,0,0,25,9,5,135,68,1,0
12,001,CAPITAL,03168,067954,0,0,33,7,1,179,56,2,0
12,001,CAPITAL,03168,067955,0,0,27,3,10,117,64,2,0
12,001,CAPITAL,03168,067956,0,0,34,3,8,109,89,2,0
12,001,CAPITAL,03168,067957,0,0,24,3,5,139,58,3,0
12,001,CAPITAL,03168,067958,0,0,29,5,7,122,70,0,0
12,001,CAPITAL,03168,067959,0,0,4,7,8,103,75,3,0
12,001,CAPITAL,03168,067960,0,0,58,4,5,119,72,4,0
12,001,CAPITAL,03168,067961,0,0,28,4,7,99,78,2,0
12,001,CAPITAL,03168,067962,0,0,37,6,7,112,59,0,0
12,001,CAPITAL,03168,067963,0,0,29,6,5,101,70,2,0
12,001,CAPITAL,03168,067964,0,0,30,6,5,121,78,3,0
12,001,CAPITAL,03168,067965,0,0,35,7,4,125,62,0,0
12,001,CAPITAL,03168,067966,0,0,37,6,6,103,71,1,0
12,001,CAPITAL,03168,067967,0,0,23,12,4,119,69,3,0
12,001,CAPITAL,03168,067968,0,0,26,4,8,124,64,0,0
12,001,CAPITAL,03168,067969,0,0,34,4,13,121,53,4,4
12,001,CAPITAL,03168,067970,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03168,067971,0,0,29,2,3,133,68,3,0
12,001,CAPITAL,03168,067972,0,0,32,3,4,107,84,1,0
12,001,CAPITAL,03168,067973,0,0,7,5,3,125,60,4,0
12,001,CAPITAL,03168,067974,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03168,067975,0,0,32,3,5,128,68,2,0
12,001,CAPITAL,03168,067976,0,0,25,6,8,125,59,3,0
12,001,CAPITAL,03168,067977,0,0,54,9,0,102,66,0,0
12,001,CAPITAL,03168,067978,0,0,39,12,5,114,76,6,0
12,001,CAPITAL,03168,067979,0,0,2,5,2,137,60,2,0
12,001,CAPITAL,03168,067980,0,0,0,9,6,108,71,2,0
12,001,CAPITAL,03168,067981,0,0,40,8,7,115,56,2,0
12,001,CAPITAL,03168,067982,0,0,26,11,85,105,85,3,0
12,001,CAPITAL,03168,067983,0,0,29,7,6,11,93,3,0
12,001,CAPITAL,03168,067984,0,0,37,0,0,0,0,0,0
12,001,CAPITAL,03168,067985,0,0,32,8,3,115,70,6,0
12,001,CAPITAL,03168,067986,0,0,3,7,4,124,56,1,0
12,001,CAPITAL,03168,067987,0,0,0,0,2,113,79,1,0
12,001,CAPITAL,03168,067988,0,0,32,5,7,109,78,1,0
12,001,CAPITAL,03168,067989,0,0,35,5,4,111,84,3,0
12,001,CAPITAL,03168,067990,0,0,28,6,4,122,53,5,0
12,001,CAPITAL,03168,067991,0,0,31,5,6,102,93,2,0
12,001,CAPITAL,03168,067992,0,0,29,14,4,118,56,0,0
12,001,CAPITAL,03168,067993,0,0,31,3,8,120,74,1,0
12,001,CAPITAL,03168,067994,0,0,29,7,4,135,74,1,0
12,001,CAPITAL,03168,067995,0,0,23,7,6,136,61,1,0
12,001,CAPITAL,03168,067996,0,0,33,4,5,137,50,4,1
12,001,CAPITAL,03168,067997,0,0,33,10,4,133,59,2,0
12,001,CAPITAL,03168,067998,0,0,29,5,3,126,58,1,0
12,001,CAPITAL,03168,067999,0,0,1,11,6,99,78,0,0
12,001,CAPITAL,03168,068000,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03168,068001,0,0,6,4,4,120,68,2,0
12,001,CAPITAL,03168,068002,0,0,0,10,0,115,81,0,0
12,001,CAPITAL,03168,068003,0,0,27,7,3,119,71,1,0
12,001,CAPITAL,03168,068004,0,0,0,8,8,103,80,2,0
12,001,CAPITAL,03168,068005,0,0,41,8,6,132,69,3,0
12,001,CAPITAL,03168,068006,0,0,24,6,1,113,67,1,0
12,001,CAPITAL,03169,068007,0,0,32,10,5,74,92,1,0
12,001,CAPITAL,03169,068008,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03169,068009,0,0,43,9,5,66,98,1,0
12,001,CAPITAL,03169,068010,0,0,25,5,4,88,89,1,0
12,001,CAPITAL,03169,068011,0,0,30,7,6,73,89,2,0
12,001,CAPITAL,03170,068012,0,0,0,7,7,51,114,3,2
12,001,CAPITAL,03170,068013,0,0,34,7,8,62,79,4,1
12,001,CAPITAL,03170,068014,0,0,32,13,3,47,107,2,0
12,001,CAPITAL,03170,068015,0,0,3,14,11,70,93,2,0
12,001,CAPITAL,03170,068016,0,0,1,8,6,58,97,1,0
12,001,CAPITAL,03170,068017,0,0,31,6,9,65,91,2,2
12,001,CAPITAL,03170,068018,0,0,0,14,6,55,88,3,0
12,001,CAPITAL,03170,068019,0,0,22,6,2,54,104,3,0
12,001,CAPITAL,03171,068020,0,0,51,10,11,91,77,3,0
12,001,CAPITAL,03171,068021,0,0,0,12,2,109,75,1,0
12,001,CAPITAL,03171,068022,0,0,30,9,11,80,81,3,0
12,001,CAPITAL,03171,068023,0,0,34,10,5,84,85,3,2
12,001,CAPITAL,03171,068024,0,0,1,8,3,112,72,2,0
12,001,CAPITAL,03171,068025,0,0,35,7,5,87,94,3,0
12,001,CAPITAL,03171,068026,0,0,29,10,6,117,84,3,0
12,001,CAPITAL,03171,068027,0,0,51,9,4,76,103,1,0
12,001,CAPITAL,03171,068028,0,0,37,5,5,107,84,4,0
12,001,CAPITAL,03171,068029,0,0,31,6,6,105,100,2,0
12,001,CAPITAL,03171,068030,0,0,36,11,0,90,109,1,3
12,001,CAPITAL,03171,068031,0,0,0,6,8,8,63,2,0
12,001,CAPITAL,03171,068032,0,0,35,11,4,93,86,4,0
12,001,CAPITAL,03171,068033,0,0,0,8,8,106,82,1,0
12,001,CAPITAL,03171,068034,0,0,39,18,6,90,90,1,0
12,001,CAPITAL,03171,068035,0,0,40,6,6,98,83,1,0
12,001,CAPITAL,03171,068036,0,0,35,14,2,94,88,1,0
12,001,CAPITAL,03171,068037,0,0,35,13,8,99,77,0,0
12,001,CAPITAL,03171,068038,0,0,35,10,9,80,85,3,0
12,001,CAPITAL,03171,068039,0,0,29,8,6,80,94,3,0
12,001,CAPITAL,03171,068040,0,0,46,8,3,76,89,5,0
12,001,CAPITAL,03171,068041,0,0,33,9,7,85,93,2,0
12,001,CAPITAL,03171,068042,0,0,30,16,9,95,104,1,0
12,001,CAPITAL,03171,068043,0,0,0,11,5,82,113,1,0
12,001,CAPITAL,03171,068044,0,0,32,13,5,115,75,1,0
12,001,CAPITAL,03171,068045,0,0,29,11,8,98,90,4,0
12,001,CAPITAL,03171,068046,0,0,4,4,9,109,88,2,0
12,001,CAPITAL,03171,068047,0,0,30,6,3,108,85,2,0
12,001,CAPITAL,03171,068048,0,0,1,8,4,96,93,2,0
12,001,CAPITAL,03171,068049,0,0,41,9,6,90,98,3,0
12,001,CAPITAL,03171,068050,0,0,37,6,3,82,95,2,0
12,001,CAPITAL,03171,068051,0,0,29,10,4,93,91,2,0
12,001,CAPITAL,03171,068052,0,0,34,13,8,83,70,3,0
12,001,CAPITAL,03171,068053,0,0,1,8,6,94,79,5,0
12,001,CAPITAL,03171,068054,0,0,21,15,5,98,110,0,0
12,001,CAPITAL,03171,068055,0,0,30,5,2,201,82,1,0
12,001,CAPITAL,03171,068056,0,0,33,6,11,73,103,2,0
12,001,CAPITAL,03171,068057,0,0,64,6,0,96,80,0,0
12,001,CAPITAL,03171,068058,0,0,19,8,5,93,103,3,0
12,001,CAPITAL,03172,068059,0,0,37,9,7,93,93,2,1
12,001,CAPITAL,03172,068060,0,0,45,10,3,102,73,4,0
12,001,CAPITAL,03172,068061,0,0,33,6,5,94,101,1,4
12,001,CAPITAL,03172,068062,0,0,32,13,5,83,88,0,1
12,001,CAPITAL,03172,068063,0,0,28,8,7,87,107,2,3
12,001,CAPITAL,03172,068064,0,0,0,12,6,73,100,6,2
12,001,CAPITAL,03172,068065,0,0,39,8,6,82,116,5,0
12,001,CAPITAL,03172,068066,0,0,37,9,6,112,93,4,0
12,001,CAPITAL,03172,068067,0,0,53,13,5,90,85,1,0
12,001,CAPITAL,03172,068068,0,0,40,7,10,71,112,2,0
12,001,CAPITAL,03172,068069,0,0,53,18,7,83,96,1,0
12,001,CAPITAL,03172,068070,0,0,31,6,5,83,110,0,0
12,001,CAPITAL,03172,068071,0,0,31,7,6,94,111,3,0
12,001,CAPITAL,03172,068072,0,0,34,8,10,90,85,1,0
12,001,CAPITAL,03172,068073,0,0,42,8,4,93,86,2,0
12,001,CAPITAL,03172,068074,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03172,068075,0,0,42,12,3,97,107,2,0
12,001,CAPITAL,03172,068076,0,0,41,2,8,78,111,1,0
12,001,CAPITAL,03172,068077,0,0,37,2,3,89,114,2,0
12,001,CAPITAL,03172,068078,0,0,38,12,9,93,103,1,0
12,001,CAPITAL,03172,068079,0,0,36,12,6,84,109,2,0
12,001,CAPITAL,03172,068080,0,0,36,17,3,82,90,3,0
12,001,CAPITAL,03172,068081,0,0,39,7,8,104,96,3,0
12,001,CAPITAL,03172,068082,0,0,37,7,8,79,107,5,0
12,001,CAPITAL,03172,068083,0,0,45,8,8,76,96,4,1
12,001,CAPITAL,03172,068084,0,0,11,13,5,85,116,3,0
12,001,CAPITAL,03172,068085,0,0,29,3,3,78,122,0,1
12,001,CAPITAL,03172,068086,0,0,41,5,3,91,89,3,0
12,001,CAPITAL,03172,068087,0,0,0,8,7,102,102,1,0
12,001,CAPITAL,03172,068088,0,0,0,11,5,99,83,5,0
12,001,CAPITAL,03172,068089,0,0,49,7,4,104,102,0,0
12,001,CAPITAL,03172,068090,0,0,37,13,13,93,87,0,0
12,001,CAPITAL,03172,068091,0,0,29,9,5,101,92,4,1
12,001,CAPITAL,03173,068092,0,0,0,8,8,123,87,1,0
12,001,CAPITAL,03173,068093,0,0,46,8,4,134,65,6,0
12,001,CAPITAL,03173,068094,0,0,0,8,8,112,71,3,0
12,001,CAPITAL,03173,068095,0,0,27,13,12,110,78,4,0
12,001,CAPITAL,03173,068096,0,0,37,8,5,119,76,0,0
12,001,CAPITAL,03173,068097,0,0,31,4,5,124,80,1,0
12,001,CAPITAL,03173,068098,0,0,34,8,8,106,76,3,0
12,001,CAPITAL,03173,068099,0,0,40,5,5,84,105,1,0
12,001,CAPITAL,03173,068100,0,0,49,20,4,84,89,1,0
12,001,CAPITAL,03173,068101,0,0,40,3,7,114,90,1,0
12,001,CAPITAL,03173,068102,0,0,52,0,7,95,98,3,0
12,001,CAPITAL,03173,068103,0,0,40,12,7,101,78,3,0
12,001,CAPITAL,03173,068104,0,0,32,3,11,99,86,3,0
12,001,CAPITAL,03173,068105,0,0,0,12,5,100,79,1,0
12,001,CAPITAL,03173,068106,0,0,28,12,8,111,94,2,0
12,001,CAPITAL,03173,068107,0,0,40,8,7,94,106,3,0
12,001,CAPITAL,03173,068108,0,0,28,12,9,116,96,2,0
12,001,CAPITAL,03173,068109,0,0,2,12,10,102,83,3,0
12,001,CAPITAL,03173,068110,0,0,15,12,6,115,94,0,0
12,001,CAPITAL,03173,068111,0,0,36,15,10,108,67,3,0
12,001,CAPITAL,03173,068112,0,0,6,5,2,101,107,2,0
12,001,CAPITAL,03173,068113,0,0,39,7,5,110,88,0,0
12,001,CAPITAL,03173,068114,0,0,1,9,11,97,95,5,0
12,001,CAPITAL,03173,068115,0,0,31,8,7,112,87,1,0
12,001,CAPITAL,03173,068116,0,0,4,9,7,79,94,2,0
12,001,CAPITAL,03173,068117,0,0,37,10,8,112,76,2,0
12,001,CAPITAL,03173,068118,0,0,49,11,6,101,81,8,0
12,001,CAPITAL,03173,068119,0,0,24,8,3,106,104,0,0
12,001,CAPITAL,03173,068120,0,0,38,5,7,97,99,2,0
12,001,CAPITAL,03173,068121,0,0,30,7,11,126,76,2,0
12,001,CAPITAL,03173,068122,0,0,27,6,11,106,103,3,0
12,001,CAPITAL,03173,068123,0,0,3,18,4,109,86,3,0
12,001,CAPITAL,03173,068124,0,0,37,14,5,112,84,3,0
12,001,CAPITAL,03173,068125,0,0,33,7,9,98,85,2,0
12,001,CAPITAL,03173,068126,0,0,36,9,5,120,79,5,0
12,001,CAPITAL,03173,068127,0,0,46,6,5,100,93,2,0
12,001,CAPITAL,03173,068128,0,0,33,5,9,111,85,1,0
12,001,CAPITAL,03173,068129,0,0,41,17,3,109,83,2,0
12,001,CAPITAL,03174,068130,0,0,39,6,5,60,126,2,0
12,001,CAPITAL,03174,068131,0,0,30,8,4,68,129,4,0
12,001,CAPITAL,03174,068132,0,0,35,5,13,67,119,4,0
12,001,CAPITAL,03174,068133,0,0,38,11,6,51,128,0,0
12,001,CAPITAL,03174,068134,0,0,30,8,9,63,112,7,0
12,001,CAPITAL,03174,068135,0,0,31,13,6,65,113,4,0
12,001,CAPITAL,03174,068136,0,0,27,8,2,68,126,1,0
12,001,CAPITAL,03175,068137,0,0,45,5,5,107,77,5,0
12,001,CAPITAL,03175,068138,0,0,48,8,4,105,83,4,0
12,001,CAPITAL,03175,068139,0,0,44,9,7,104,87,3,0
12,001,CAPITAL,03175,068140,0,0,35,3,2,101,80,1,0
12,001,CAPITAL,03175,068141,0,0,41,13,7,100,83,1,0
12,001,CAPITAL,03175,068142,0,0,45,7,6,112,75,2,0
12,001,CAPITAL,03175,068143,0,0,35,5,9,129,78,3,0
12,001,CAPITAL,03175,068144,0,0,44,8,9,86,109,5,0
12,001,CAPITAL,03175,068145,0,0,0,8,2,124,91,5,0
12,001,CAPITAL,03175,068146,0,0,0,9,10,79,109,3,0
12,001,CAPITAL,03175,068147,0,0,39,8,5,102,84,0,0
12,001,CAPITAL,03175,068148,0,0,32,14,8,109,67,1,0
12,001,CAPITAL,03175,068149,0,0,60,11,2,104,62,4,0
12,001,CAPITAL,03175,068150,0,0,43,8,5,75,116,2,0
12,001,CAPITAL,03175,068151,0,0,39,6,6,90,86,3,0
12,001,CAPITAL,03175,068152,0,0,26,9,5,114,87,3,0
12,001,CAPITAL,03175,068153,0,0,43,5,7,120,75,2,0
12,001,CAPITAL,03175,068154,0,0,38,11,8,89,81,2,0
12,001,CAPITAL,03175,068155,0,0,1,5,6,113,78,3,0
12,001,CAPITAL,03175,068156,0,0,0,0,2,117,77,0,0
12,001,CAPITAL,03175,068157,0,0,0,9,6,95,79,0,0
12,001,CAPITAL,03175,068158,0,0,0,12,5,93,82,2,0
12,001,CAPITAL,03175,068159,0,0,43,9,2,118,71,2,0
12,001,CAPITAL,03175,068160,0,0,39,4,5,91,98,3,0
12,001,CAPITAL,03175,068161,0,0,23,8,5,96,74,1,0
12,001,CAPITAL,03175,068162,0,0,33,6,4,103,93,1,0
12,001,CAPITAL,03175,068163,0,0,38,15,6,99,78,2,0
12,001,CAPITAL,03175,068164,0,0,30,6,4,85,101,2,0
12,001,CAPITAL,03175,068165,0,0,40,4,2,92,95,3,0
12,001,CAPITAL,03175,068166,0,0,5,5,4,106,96,4,0
12,001,CAPITAL,03175,068167,0,0,1,10,8,82,101,3,0
12,001,CAPITAL,03175,068168,0,0,42,7,5,96,93,1,0
12,001,CAPITAL,03175,068169,0,0,0,15,4,93,74,1,0
12,001,CAPITAL,03175,068170,0,0,39,9,7,74,100,0,0
12,001,CAPITAL,03175,068171,0,0,16,5,7,124,90,2,0
12,001,CAPITAL,03175,068172,0,0,34,4,7,99,95,5,0
12,001,CAPITAL,03175,068173,0,0,0,8,0,119,65,3,6
12,001,CAPITAL,03175,068174,0,0,41,5,3,87,95,3,0
12,001,CAPITAL,03175,068175,0,0,44,9,10,86,87,2,0
12,001,CAPITAL,03175,068176,0,0,0,11,7,98,84,2,0
12,001,CAPITAL,03175,068177,0,0,0,8,7,101,76,3,0
12,001,CAPITAL,03175,068178,0,0,36,10,5,106,83,2,0
12,001,CAPITAL,03175,068179,0,0,3,11,15,108,73,1,0
12,001,CAPITAL,03175,068180,0,0,31,7,7,102,87,2,0
12,001,CAPITAL,03175,068181,0,0,39,14,4,92,90,0,0
12,001,CAPITAL,03175,068182,0,0,30,5,6,108,88,1,0
12,001,CAPITAL,03175,068183,0,0,47,7,6,113,77,0,0
12,001,CAPITAL,03175,068184,0,0,44,5,12,87,100,3,0
12,001,CAPITAL,03175,068185,0,0,30,15,13,89,94,2,0
12,001,CAPITAL,03175,068186,0,0,37,10,9,109,78,0,2
12,001,CAPITAL,03175,068187,0,0,38,5,4,109,75,0,0
12,001,CAPITAL,03175,068188,0,0,9,9,4,98,85,4,0
12,001,CAPITAL,03175,068189,0,0,31,12,15,100,83,3,0
12,001,CAPITAL,03175,068190,0,0,35,6,3,100,92,3,0
12,001,CAPITAL,03175,068191,0,0,35,6,8,98,98,3,0
12,001,CAPITAL,03175,068192,0,0,42,6,9,86,89,3,0
12,001,CAPITAL,03175,068193,0,0,40,9,5,98,84,1,0
12,001,CAPITAL,03175,068194,0,0,27,6,3,105,83,3,0
12,001,CAPITAL,03175,068195,0,0,34,11,4,111,65,3,0
12,001,CAPITAL,03175,068196,0,0,31,8,9,99,79,3,0
12,001,CAPITAL,03175,068197,0,0,34,9,10,91,83,1,0
12,001,CAPITAL,03175,068198,0,0,42,13,5,120,73,1,2
12,001,CAPITAL,03175,068199,0,0,1,4,4,88,81,1,1
12,001,CAPITAL,03175,068200,0,0,32,7,5,84,90,2,0
12,001,CAPITAL,03175,068201,0,0,45,3,3,91,84,0,4
12,001,CAPITAL,03175,068202,0,0,29,16,11,94,92,0,2
12,001,CAPITAL,03175,068203,0,0,26,13,5,85,102,3,2
12,001,CAPITAL,03175,068204,0,0,25,12,4,86,98,4,2
12,001,CAPITAL,03175,068205,0,0,44,10,42,91,71,2,3
12,001,CAPITAL,03175,068206,0,0,5,5,7,78,94,3,0
12,001,CAPITAL,03175,068207,0,0,0,6,9,102,89,0,0
12,001,CAPITAL,03175,068208,0,0,1,5,6,85,95,3,0
12,001,CAPITAL,03175,068209,0,0,38,6,6,106,81,3,0
12,001,CAPITAL,03175,068210,0,0,29,5,8,117,82,3,0
12,001,CAPITAL,03175,068211,0,0,39,7,10,104,65,3,0
12,001,CAPITAL,03175,068212,0,0,2,7,9,91,78,0,0
12,001,CAPITAL,03175,068213,0,0,37,3,4,97,95,3,0
12,001,CAPITAL,03176,068214,0,0,3,0,2,37,14,2,0
12,001,CAPITAL,03177,068215,0,0,2,0,0,10,6,0,0
12,001,CAPITAL,03178,068216,0,0,1,1,2,33,14,1,0
12,001,CAPITAL,03179,068217,0,0,0,0,0,55,16,0,0
12,001,CAPITAL,03180,068218,0,0,1,0,0,43,13,0,0
12,001,CAPITAL,03181,068219,0,0,0,3,0,112,0,0,3
12,001,CAPITAL,03182,068220,0,0,0,0,0,38,9,1,0
12,001,CAPITAL,03183,068221,0,0,2,0,2,16,3,0,0
12,001,CAPITAL,03184,068222,0,0,26,6,6,124,56,2,1
12,001,CAPITAL,03184,068223,0,0,1,9,4,142,53,2,0
12,001,CAPITAL,03184,068224,0,0,30,5,9,111,74,3,0
12,001,CAPITAL,03184,068225,0,0,26,6,8,119,67,5,0
12,001,CAPITAL,03184,068226,0,0,24,3,6,116,63,1,0
12,001,CAPITAL,03184,068227,0,0,26,4,3,142,64,1,0
12,001,CAPITAL,03184,068228,0,0,32,4,3,140,56,1,0
12,001,CAPITAL,03184,068229,0,0,1,8,6,110,89,4,0
12,001,CAPITAL,03184,068230,0,0,1,4,1,121,72,0,0
12,001,CAPITAL,03184,068231,0,0,33,6,3,120,67,2,0
12,001,CAPITAL,03184,068232,0,0,34,1,7,124,73,2,0
12,001,CAPITAL,03184,068233,0,0,29,8,7,121,73,1,0
12,001,CAPITAL,03184,068234,0,0,31,7,7,97,82,5,3
12,001,CAPITAL,03184,068235,0,0,21,8,6,116,62,0,6
12,001,CAPITAL,03184,068236,0,0,45,6,8,102,64,5,1
12,001,CAPITAL,03184,068237,0,0,25,7,3,122,63,3,1
12,001,CAPITAL,03184,068238,0,0,0,0,1,133,69,4,1
12,001,CAPITAL,03184,068239,0,0,47,10,4,119,58,3,0
12,001,CAPITAL,03184,068240,0,0,4,4,1,113,63,1,0
12,001,CAPITAL,03184,068241,0,0,40,4,2,120,52,0,0
12,001,CAPITAL,03184,068242,0,0,37,2,7,110,63,1,0
12,001,CAPITAL,03184,068243,0,0,0,6,7,109,63,3,0
12,001,CAPITAL,03184,068244,0,0,6,7,6,123,65,2,4
12,001,CAPITAL,03184,068245,0,0,31,7,2,130,67,3,0
12,001,CAPITAL,03184,068246,0,0,42,11,4,127,66,0,1
12,001,CAPITAL,03184,068247,0,0,41,5,0,118,70,0,0
12,001,CAPITAL,03184,068248,0,0,19,5,3,147,68,2,0
12,001,CAPITAL,03184,068249,0,0,21,7,8,105,68,1,0
12,001,CAPITAL,03185,068250,0,0,2,7,2,106,67,2,0
12,001,CAPITAL,03185,068251,0,0,0,10,4,100,100,2,0
12,001,CAPITAL,03185,068252,0,0,32,8,6,97,95,2,0
12,001,CAPITAL,03185,068253,0,0,34,9,4,103,98,1,4
