codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0501,0529,0531
14,Capital,001,0001 ,0001,349,3,2,109,15,8,40,53
14,Capital,001,0001 ,0002,351,5,7,124,8,14,35,43
14,Capital,001,0001 ,0003,349,0,5,109,7,15,39,50
14,Capital,001,0001 ,0004,351,5,3,93,7,19,37,48
14,Capital,001,0001 ,0005,350,4,12,84,9,12,50,63
14,Capital,001,0001 ,0006,350,4,5,112,12,13,31,62
14,Capital,001,0001 ,0007,350,2,5,111,12,9,39,50
14,Capital,001,0001 ,0008,350,1,2,125,8,12,37,29
14,Capital,001,0001 ,0009,350,3,3,112,12,8,46,45
14,Capital,001,0001 ,0010,351,1,4,141,8,7,41,48
14,Capital,001,0001 ,0011,351,2,5,107,6,15,29,56
14,Capital,001,0001 ,0012,349,1,1,114,14,14,53,45
14,Capital,001,0001 ,0013,349,5,3,105,15,24,37,43
14,Capital,001,0001 ,0014,349,6,4,110,6,8,42,44
14,Capital,001,0001 ,0015,350,3,5,97,10,10,46,53
14,Capital,001,0001 ,0016,349,2,1,116,7,9,40,54
14,Capital,001,0001 ,0017,350,2,7,98,7,17,33,49
14,Capital,001,0001 ,0018,350,2,4,114,8,13,33,56
14,Capital,001,0001 ,0019,350,6,3,104,12,17,36,49
14,Capital,001,0001 ,0020,351,7,3,135,10,16,33,36
14,Capital,001,0001 ,0021,350,5,3,116,8,16,43,45
14,Capital,001,0001 ,0022,350,1,6,129,9,9,39,43
14,Capital,001,0001 ,0023,351,4,5,105,9,13,41,52
14,Capital,001,0001 ,0024,350,3,8,109,10,10,40,56
14,Capital,001,0001 ,0025,350,1,3,119,13,13,39,49
14,Capital,001,0001 ,0026,350,1,3,125,10,10,34,44
14,Capital,001,0001 ,0027,349,2,9,107,5,11,37,53
14,Capital,001,0001 ,0028,350,4,5,120,12,12,30,72
14,Capital,001,0001 ,0029,350,0,3,116,3,13,38,41
14,Capital,001,0001 ,0030,349,3,3,109,11,12,38,52
14,Capital,001,0001 ,0031,349,2,3,126,11,14,29,42
14,Capital,001,0001 ,0032,350,0,6,120,10,21,37,40
14,Capital,001,0001 ,0033,350,3,3,90,6,10,52,60
14,Capital,001,0001 ,0034,349,3,0,96,13,15,48,57
14,Capital,001,0001 ,0035,349,1,2,114,12,10,36,45
14,Capital,001,0001 ,0036,352,3,7,110,7,9,44,54
14,Capital,001,0001 ,0037,351,1,3,130,8,9,40,43
14,Capital,001,0001 ,0038,348,4,4,111,9,5,41,58
14,Capital,001,0001 ,0039,351,0,3,139,9,10,43,39
14,Capital,001,0001 ,0040,351,3,4,124,5,15,51,45
14,Capital,001,0001 ,0041,350,2,2,101,4,18,36,54
14,Capital,001,0001 ,0042,326,1,4,112,8,5,38,43
14,Capital,001,0001 ,0043,329,0,2,126,5,8,29,46
14,Capital,001,0002 ,0044,351,5,10,90,11,8,43,83
14,Capital,001,0002 ,0045,350,0,11,83,6,25,42,88
14,Capital,001,0002 ,0046,350,3,6,68,10,18,62,83
14,Capital,001,0002 ,0047,351,3,6,95,8,14,47,76
14,Capital,001,0002 ,0048,350,1,8,85,11,11,40,82
14,Capital,001,0002 ,0049,350,1,6,84,6,10,55,87
14,Capital,001,0002 ,0050,349,6,5,78,12,11,54,91
14,Capital,001,0002 ,0051,349,2,6,41,3,20,67,83
14,Capital,001,0002 ,0052,351,2,3,94,6,11,46,87
14,Capital,001,0002 ,0053,351,2,7,98,8,16,51,73
14,Capital,001,0002 ,0054,350,3,10,76,7,13,64,80
14,Capital,001,0002 ,0055,351,3,2,81,12,16,53,84
14,Capital,001,0002 ,0056,350,10,0,74,11,12,42,85
14,Capital,001,0002 ,0057,350,4,6,82,7,9,58,84
14,Capital,001,0002 ,0058,350,4,14,73,10,17,43,106
14,Capital,001,0002 ,0059,349,2,4,88,9,24,49,79
14,Capital,001,0002 ,0060,349,4,5,75,6,22,56,72
14,Capital,001,0002 ,0061,350,0,3,71,4,34,54,90
14,Capital,001,0002 ,0062,351,4,8,94,5,12,51,78
14,Capital,001,0002 ,0063,350,5,7,84,22,9,60,67
14,Capital,001,0002 ,0064,352,7,0,98,11,7,58,62
14,Capital,001,0002 ,0065,351,2,8,85,11,9,45,77
14,Capital,001,0002 ,0066,350,2,6,75,10,16,59,82
14,Capital,001,0002 ,0067,350,3,5,62,7,14,60,94
14,Capital,001,0002 ,0068,350,4,2,86,7,9,61,74
14,Capital,001,0002 ,0069,350,0,4,83,14,13,48,84
14,Capital,001,0002 ,0070,351,4,9,91,5,22,64,63
14,Capital,001,0002 ,0071,350,6,6,111,7,7,51,77
14,Capital,001,0002 ,0072,349,1,4,78,12,22,49,72
14,Capital,001,0002 ,0073,350,4,10,85,12,16,60,75
14,Capital,001,0002 ,0074,350,2,6,83,4,16,52,73
14,Capital,001,0002 ,0075,350,0,9,77,9,21,47,77
14,Capital,001,0002 ,0076,350,1,6,107,11,10,42,88
14,Capital,001,0002 ,0077,350,4,5,104,8,16,56,65
14,Capital,001,0002 ,0078,349,2,0,107,13,16,64,69
14,Capital,001,0002 ,0079,350,2,7,75,8,13,47,93
14,Capital,001,0002 ,0080,351,1,5,84,8,16,60,122
14,Capital,001,0002 ,0081,350,1,4,104,10,23,40,68
14,Capital,001,0002 ,0082,350,1,3,83,12,17,44,78
14,Capital,001,0002 ,0083,350,5,5,93,13,15,41,74
14,Capital,001,0002 ,0084,351,3,4,59,14,26,56,67
14,Capital,001,0002 ,0085,350,8,9,91,5,13,48,77
14,Capital,001,0002 ,0086,350,5,11,86,8,8,60,71
14,Capital,001,0002 ,0087,350,1,4,94,7,11,38,89
14,Capital,001,0002 ,0088,350,3,12,83,5,10,70,75
14,Capital,001,0002 ,0089,351,4,3,85,10,7,59,85
14,Capital,001,0002 ,0090,350,3,9,83,8,6,58,74
14,Capital,001,0002 ,0091,350,6,7,81,6,12,53,72
14,Capital,001,0002 ,0092,349,0,5,86,4,11,57,76
14,Capital,001,0002 ,0093,350,5,6,96,9,10,52,63
14,Capital,001,0002 ,0094,351,5,6,69,9,13,53,86
14,Capital,001,0002 ,0095,351,3,4,78,8,15,49,82
14,Capital,001,0002 ,0096,221,2,1,75,6,5,34,41
14,Capital,001,0002 ,0097,221,7,4,64,3,12,22,33
14,Capital,001,0003 ,0098,349,2,10,79,10,18,50,84
14,Capital,001,0003 ,0099,351,1,4,95,16,17,50,87
14,Capital,001,0003 ,0100,352,4,4,93,6,13,41,89
14,Capital,001,0003 ,0101,351,4,10,92,11,13,46,98
14,Capital,001,0003 ,0102,349,1,8,104,12,8,38,91
14,Capital,001,0003 ,0103,351,6,8,118,15,13,35,83
14,Capital,001,0003 ,0104,349,2,8,85,15,20,44,72
14,Capital,001,0003 ,0105,350,0,4,92,5,14,52,82
14,Capital,001,0003 ,0106,350,2,6,96,6,9,50,69
14,Capital,001,0003 ,0107,348,0,5,98,9,21,49,79
14,Capital,001,0003 ,0108,350,3,4,101,14,6,51,82
14,Capital,001,0003 ,0109,349,3,4,96,11,20,53,73
14,Capital,001,0003 ,0110,350,0,9,106,9,15,31,78
14,Capital,001,0003 ,0111,350,4,7,99,5,11,42,75
14,Capital,001,0003 ,0112,351,2,8,110,10,13,50,68
14,Capital,001,0003 ,0113,350,0,3,111,8,14,44,77
14,Capital,001,0003 ,0114,350,0,11,102,9,10,51,76
14,Capital,001,0003 ,0115,350,2,4,97,5,14,61,77
14,Capital,001,0003 ,0116,349,2,2,91,9,15,54,95
14,Capital,001,0003 ,0117,350,2,7,119,17,16,45,62
14,Capital,001,0003 ,0118,350,2,8,97,3,14,52,77
14,Capital,001,0003 ,0119,351,0,7,113,21,16,30,78
14,Capital,001,0003 ,0120,350,0,8,86,5,11,35,90
14,Capital,001,0003 ,0121,350,2,3,115,11,12,44,68
14,Capital,001,0003 ,0122,350,3,0,137,6,13,36,75
14,Capital,001,0003 ,0123,350,8,6,103,13,14,48,59
14,Capital,001,0003 ,0124,349,6,3,130,12,13,53,60
14,Capital,001,0003 ,0125,351,0,7,106,15,17,55,76
14,Capital,001,0003 ,0126,350,1,41,113,7,11,49,42
14,Capital,001,0003 ,0127,352,6,2,101,6,8,42,91
14,Capital,001,0003 ,0128,350,2,6,105,5,15,49,95
14,Capital,001,0003 ,0129,349,2,5,98,12,15,49,80
14,Capital,001,0003 ,0130,350,3,12,104,14,8,41,82
14,Capital,001,0003 ,0131,348,2,7,91,8,15,44,86
14,Capital,001,0003 ,0132,351,5,9,103,6,13,54,61
14,Capital,001,0003 ,0133,350,4,7,94,15,15,48,72
14,Capital,001,0003 ,0134,349,3,4,101,9,18,56,68
14,Capital,001,0003 ,0135,350,1,2,113,8,10,47,72
14,Capital,001,0003 ,0136,350,0,5,117,7,18,40,70
14,Capital,001,0003 ,0137,350,1,8,108,11,16,50,78
14,Capital,001,0003 ,0138,351,5,5,88,8,13,57,90
14,Capital,001,0003 ,0139,350,3,4,107,11,14,44,86
14,Capital,001,0003 ,0140,351,2,4,86,14,10,68,67
14,Capital,001,0003 ,0141,350,7,1,96,17,19,35,85
14,Capital,001,0003 ,0142,350,2,7,90,12,15,61,88
14,Capital,001,0003 ,0143,351,1,7,105,7,15,47,74
14,Capital,001,0003 ,0144,350,2,7,112,11,10,56,85
14,Capital,001,0003 ,0145,350,2,4,119,12,19,53,68
14,Capital,001,0003 ,0146,350,1,8,105,7,21,44,90
14,Capital,001,0003 ,0147,348,1,9,98,6,10,48,86
14,Capital,001,0003 ,0148,350,4,7,97,9,12,54,89
14,Capital,001,0003 ,0149,266,0,3,81,9,8,28,59
14,Capital,001,0003 ,0150,265,0,2,84,7,13,29,63
14,Capital,001,0003A,0151,351,3,8,80,7,26,57,97
14,Capital,001,0003A,0152,350,2,3,55,10,11,50,104
14,Capital,001,0003A,0153,349,9,5,85,7,13,52,96
14,Capital,001,0003A,0154,350,2,6,71,11,21,58,95
14,Capital,001,0003A,0155,351,7,10,68,12,17,52,106
14,Capital,001,0003A,0156,350,3,8,71,10,19,63,99
14,Capital,001,0003A,0157,350,1,4,90,7,19,57,99
14,Capital,001,0003A,0158,349,3,8,79,13,16,62,92
14,Capital,001,0003A,0159,350,1,7,91,6,23,49,105
14,Capital,001,0003A,0160,350,4,6,68,17,10,51,119
14,Capital,001,0003A,0161,350,8,6,73,11,21,69,97
14,Capital,001,0003A,0162,349,3,8,88,10,14,63,101
14,Capital,001,0003A,0163,350,5,4,93,9,19,41,105
14,Capital,001,0003A,0164,350,4,8,99,8,15,52,104
14,Capital,001,0003A,0165,350,2,4,87,7,21,57,102
14,Capital,001,0003A,0166,351,5,5,77,10,22,60,88
14,Capital,001,0003A,0167,350,4,7,97,14,20,39,108
14,Capital,001,0003A,0168,350,2,6,80,10,19,53,105
14,Capital,001,0003A,0169,350,4,7,80,8,20,59,102
14,Capital,001,0003A,0170,351,2,6,78,12,17,61,103
14,Capital,001,0003A,0171,350,1,4,81,8,18,64,94
14,Capital,001,0003A,0172,350,0,3,81,7,22,56,105
14,Capital,001,0003A,0173,350,4,6,89,4,21,50,117
14,Capital,001,0003A,0174,351,1,6,77,9,27,58,104
14,Capital,001,0003A,0175,350,3,0,72,8,29,56,103
14,Capital,001,0003A,0176,350,4,13,67,2,15,51,125
14,Capital,001,0003A,0177,349,2,11,95,3,22,48,106
14,Capital,001,0003A,0178,351,3,19,74,11,14,59,90
14,Capital,001,0003A,0179,350,0,10,100,10,14,61,78
14,Capital,001,0003A,0180,349,1,5,92,7,18,52,106
14,Capital,001,0003A,0181,350,2,13,80,10,19,66,97
14,Capital,001,0003A,0182,348,4,24,56,5,18,68,99
14,Capital,001,0003A,0183,350,1,0,83,16,15,49,130
14,Capital,001,0003A,0184,351,2,14,95,7,20,42,114
14,Capital,001,0003A,0185,350,0,10,92,9,11,60,101
14,Capital,001,0003A,0186,350,1,6,66,10,23,58,102
14,Capital,001,0003A,0187,350,4,6,84,11,21,62,97
14,Capital,001,0003A,0188,350,4,7,96,15,10,51,101
14,Capital,001,0003A,0189,350,0,5,93,5,14,59,109
14,Capital,001,0003A,0190,350,0,7,88,10,14,55,95
14,Capital,001,0003A,0191,350,1,8,73,17,20,55,108
14,Capital,001,0003A,0192,349,1,9,84,13,10,47,109
14,Capital,001,0003A,0193,350,1,12,94,9,11,45,101
14,Capital,001,0003A,0194,350,2,4,67,13,12,50,119
14,Capital,001,0003A,0195,350,2,6,81,12,22,54,102
14,Capital,001,0003A,0196,350,18,2,71,8,23,47,107
14,Capital,001,0003A,0197,350,4,7,92,17,22,59,99
14,Capital,001,0003A,0198,350,1,7,95,9,10,58,89
14,Capital,001,0003A,0199,350,3,8,90,7,17,51,104
14,Capital,001,0003A,0200,350,3,9,76,8,17,59,110
14,Capital,001,0003A,0201,349,8,9,82,8,19,60,98
14,Capital,001,0003A,0202,350,3,6,83,8,26,52,95
14,Capital,001,0003A,0203,349,2,6,83,11,23,54,99
14,Capital,001,0003A,0204,350,5,2,90,5,25,49,103
14,Capital,001,0003A,0205,350,0,12,72,7,22,62,116
14,Capital,001,0003A,0206,350,2,8,62,4,15,51,131
14,Capital,001,0003A,0207,350,14,0,82,9,20,63,95
14,Capital,001,0003A,0208,216,2,3,59,1,12,31,64
14,Capital,001,0003A,0209,216,2,8,52,3,5,34,88
14,Capital,001,0004 ,0210,351,1,8,74,10,18,44,122
14,Capital,001,0004 ,0211,351,4,1,64,3,22,46,143
14,Capital,001,0004 ,0212,349,7,5,81,9,11,57,99
14,Capital,001,0004 ,0213,351,3,6,66,9,19,53,112
14,Capital,001,0004 ,0214,350,2,6,81,8,21,45,120
14,Capital,001,0004 ,0215,350,2,12,69,6,13,46,115
14,Capital,001,0004 ,0216,350,5,4,83,7,12,47,92
14,Capital,001,0004 ,0217,349,3,4,67,12,14,53,108
14,Capital,001,0004 ,0218,351,4,5,63,7,10,64,117
14,Capital,001,0004 ,0219,351,7,8,69,5,15,54,123
14,Capital,001,0004 ,0220,350,4,10,77,7,13,58,92
14,Capital,001,0004 ,0221,350,3,7,77,7,14,54,114
14,Capital,001,0004 ,0222,350,1,6,84,3,15,54,54
14,Capital,001,0004 ,0223,350,6,10,83,6,7,51,93
14,Capital,001,0004 ,0224,350,0,5,73,7,18,51,110
14,Capital,001,0004 ,0225,350,2,6,86,10,15,53,90
14,Capital,001,0004 ,0226,349,3,0,81,5,19,58,108
14,Capital,001,0004 ,0227,350,4,25,72,4,10,57,91
14,Capital,001,0004 ,0228,350,4,8,94,11,13,53,95
14,Capital,001,0004 ,0229,349,3,9,83,10,20,46,102
14,Capital,001,0004 ,0230,351,2,7,85,11,22,51,98
14,Capital,001,0004 ,0231,350,4,6,89,7,20,59,85
14,Capital,001,0004 ,0232,351,0,4,53,10,14,74,113
14,Capital,001,0004 ,0233,350,3,14,65,2,16,62,101
14,Capital,001,0004 ,0234,350,3,6,67,4,18,55,122
14,Capital,001,0004 ,0235,350,8,4,92,4,11,54,108
14,Capital,001,0004 ,0236,349,0,19,87,7,14,52,103
14,Capital,001,0004 ,0237,349,1,6,86,7,8,48,114
14,Capital,001,0004 ,0238,351,2,12,100,13,15,44,85
14,Capital,001,0004 ,0239,350,2,4,87,11,13,56,90
14,Capital,001,0004 ,0240,351,0,6,49,13,20,56,133
14,Capital,001,0004 ,0241,351,1,5,105,9,9,58,87
14,Capital,001,0004 ,0242,349,2,4,89,15,6,46,117
14,Capital,001,0004 ,0243,350,4,9,62,4,13,65,107
14,Capital,001,0004 ,0244,350,3,3,66,7,21,68,92
14,Capital,001,0004 ,0245,348,0,8,85,4,12,46,112
14,Capital,001,0004 ,0246,351,0,8,77,5,29,53,102
14,Capital,001,0004 ,0247,349,4,5,78,10,17,39,107
14,Capital,001,0004 ,0248,348,0,5,77,10,12,42,100
14,Capital,001,0004 ,0249,350,3,2,70,9,16,59,101
14,Capital,001,0004 ,0250,349,4,9,90,9,17,58,100
14,Capital,001,0004 ,0251,351,0,8,65,5,15,62,116
14,Capital,001,0004 ,0252,350,3,9,87,7,13,65,112
14,Capital,001,0004 ,0253,350,1,3,95,5,14,58,89
14,Capital,001,0004 ,0254,349,2,5,94,8,17,64,86
14,Capital,001,0004 ,0255,351,3,11,61,10,18,56,116
14,Capital,001,0004 ,0256,351,2,5,97,8,25,44,89
14,Capital,001,0004 ,0257,351,2,4,81,5,15,49,111
14,Capital,001,0004 ,0258,349,3,10,56,6,9,69,104
14,Capital,001,0004 ,0259,350,2,10,74,8,9,47,108
14,Capital,001,0004 ,0260,350,7,9,83,7,23,48,77
14,Capital,001,0004 ,0261,350,4,10,85,11,13,61,80
14,Capital,001,0004 ,0262,349,1,6,79,5,26,52,93
14,Capital,001,0004 ,0263,349,0,4,69,6,13,53,115
14,Capital,001,0004 ,0264,349,3,6,63,3,16,51,121
14,Capital,001,0004 ,0265,350,5,6,65,7,19,54,102
14,Capital,001,0004 ,0266,350,3,11,84,10,11,55,87
14,Capital,001,0004 ,0267,351,4,3,69,4,13,67,106
14,Capital,001,0004 ,0268,350,4,8,78,11,9,51,112
14,Capital,001,0004 ,0269,350,1,7,70,10,11,60,96
14,Capital,001,0004 ,0270,350,2,2,72,13,12,50,110
14,Capital,001,0004 ,0271,350,4,5,81,4,10,45,110
14,Capital,001,0004 ,0272,350,3,6,53,15,16,62,120
14,Capital,001,0004 ,0273,350,1,10,69,12,16,61,106
14,Capital,001,0004 ,0274,350,6,7,66,14,17,56,110
14,Capital,001,0004 ,0275,349,7,14,84,10,22,61,82
14,Capital,001,0004 ,0276,350,2,29,83,14,20,47,64
14,Capital,001,0004 ,0277,350,2,6,62,8,11,53,118
14,Capital,001,0004 ,0278,350,5,4,68,3,14,65,78
14,Capital,001,0004 ,0279,350,5,11,78,9,11,64,86
14,Capital,001,0004 ,0280,349,1,5,55,5,11,64,111
14,Capital,001,0004 ,0281,350,12,0,69,5,5,60,103
14,Capital,001,0004 ,0282,349,5,6,77,8,19,52,106
14,Capital,001,0004 ,0283,350,2,7,71,4,17,46,119
14,Capital,001,0004 ,0284,352,2,7,108,8,14,55,94
14,Capital,001,0004 ,0285,349,1,5,69,5,18,62,118
14,Capital,001,0004 ,0286,352,2,10,82,10,12,49,107
14,Capital,001,0004 ,0287,350,1,12,89,3,10,47,105
14,Capital,001,0004 ,0288,349,3,12,80,8,11,43,115
14,Capital,001,0004 ,0289,347,4,8,61,10,12,52,110
14,Capital,001,0004 ,0290,350,4,9,68,5,13,52,98
14,Capital,001,0004 ,0291,348,3,10,72,8,15,56,105
14,Capital,001,0004 ,0292,351,0,0,0,0,0,0,0
14,Capital,001,0004 ,0293,351,10,0,82,4,21,60,95
14,Capital,001,0004 ,0294,350,7,9,85,9,14,47,98
14,Capital,001,0004 ,0295,350,1,7,94,12,14,57,85
14,Capital,001,0004 ,0296,350,2,8,109,5,9,46,81
14,Capital,001,0004 ,0297,351,8,3,104,18,20,50,74
14,Capital,001,0004 ,0298,350,2,12,46,9,20,62,99
14,Capital,001,0004 ,0299,350,1,5,69,6,15,64,101
14,Capital,001,0004 ,0300,350,2,7,95,12,13,59,86
14,Capital,001,0004 ,0301,349,3,13,107,8,12,47,80
14,Capital,001,0004 ,0302,350,3,7,131,4,11,36,80
14,Capital,001,0004 ,0303,350,2,5,99,8,16,52,88
14,Capital,001,0004 ,0304,350,2,9,88,6,18,49,78
14,Capital,001,0004 ,0305,350,3,10,70,7,19,54,104
14,Capital,001,0004 ,0306,350,1,7,83,7,14,50,115
14,Capital,001,0004 ,0307,351,3,4,78,9,20,53,105
14,Capital,001,0004 ,0308,349,2,8,71,7,15,59,108
14,Capital,001,0004 ,0309,351,3,8,63,4,16,59,114
14,Capital,001,0004 ,0310,350,6,7,75,8,11,54,110
14,Capital,001,0004 ,0311,351,2,4,85,9,13,37,107
14,Capital,001,0004 ,0312,350,1,8,63,8,17,62,95
14,Capital,001,0004 ,0313,350,2,11,84,7,8,57,93
14,Capital,001,0004 ,0314,351,1,7,103,2,18,54,90
