codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0060,0136,0137,0177,0501,0522
23,Capital,001,0001 ,0001,334,35,1,1,7,6,16,18,35,137
23,Capital,001,0001 ,0002,335,28,3,1,3,1,11,20,33,157
23,Capital,001,0001 ,0003,334,18,1,1,4,0,8,6,40,184
23,Capital,001,0001 ,0004,334,1,0,0,3,2,14,17,35,161
23,Capital,001,0001 ,0005,336,2,4,1,1,1,17,19,32,153
23,Capital,001,0001 ,0006,334,19,0,0,6,0,15,16,29,150
23,Capital,001,0001 ,0007,334,27,2,3,4,3,15,5,40,161
23,Capital,001,0001 ,0008,336,34,4,1,8,1,12,10,34,152
23,Capital,001,0001 ,0009,334,21,5,1,3,0,19,11,40,155
23,Capital,001,0001 ,0010,333,25,2,1,3,0,15,8,35,152
23,Capital,001,0001 ,0011,336,17,3,0,4,4,7,16,52,149
23,Capital,001,0001 ,0012,333,23,2,0,7,0,7,15,28,156
23,Capital,001,0001 ,0013,334,19,3,3,6,3,12,15,40,141
23,Capital,001,0001 ,0014,334,1,3,8,15,0,14,24,164,0
23,Capital,001,0001 ,0015,334,28,0,0,7,1,10,9,34,152
23,Capital,001,0001 ,0016,334,32,1,3,4,1,14,20,39,139
23,Capital,001,0001 ,0017,334,26,2,2,6,3,8,11,31,147
23,Capital,001,0001 ,0018,334,25,5,2,3,1,12,13,25,148
23,Capital,001,0001 ,0019,335,1,2,0,0,1,13,20,30,160
23,Capital,001,0001A,0020,349,28,2,1,5,1,13,21,44,153
23,Capital,001,0001A,0021,348,15,5,1,8,1,12,24,43,144
23,Capital,001,0001A,0022,350,24,2,3,2,1,17,12,47,160
23,Capital,001,0001A,0023,349,3,3,0,3,0,20,9,49,147
23,Capital,001,0001A,0024,350,34,3,0,15,3,11,9,41,156
23,Capital,001,0001A,0025,351,60,3,2,6,2,16,21,44,152
23,Capital,001,0001A,0026,350,25,2,1,5,2,11,16,36,159
23,Capital,001,0001A,0027,351,30,6,0,3,1,9,20,37,144
23,Capital,001,0001A,0028,346,30,1,0,0,0,0,0,0,0
23,Capital,001,0001A,0029,350,30,2,4,3,9,17,27,43,146
23,Capital,001,0001A,0030,349,31,2,4,6,0,13,20,29,154
23,Capital,001,0001A,0031,354,24,0,4,8,2,13,18,40,165
23,Capital,001,0001A,0032,350,0,0,0,1,1,5,12,41,117
23,Capital,001,0001A,0033,350,27,7,2,3,2,19,16,52,138
23,Capital,001,0001A,0034,347,33,2,1,2,1,8,12,41,161
23,Capital,001,0002 ,0035,347,2,11,1,2,0,7,11,57,157
23,Capital,001,0002 ,0036,346,18,0,1,4,4,9,20,42,147
23,Capital,001,0002 ,0037,348,19,4,0,13,3,3,26,30,155
23,Capital,001,0002 ,0038,346,0,4,1,9,1,17,16,44,145
23,Capital,001,0002 ,0039,352,1,9,0,5,3,13,20,50,118
23,Capital,001,0002 ,0040,346,22,7,0,5,3,7,22,43,150
23,Capital,001,0002 ,0041,347,35,0,3,13,1,6,11,44,143
23,Capital,001,0002 ,0042,345,33,1,1,3,1,15,16,41,145
23,Capital,001,0002 ,0043,351,26,3,1,10,3,10,17,38,138
23,Capital,001,0002 ,0044,345,29,4,1,8,2,13,7,47,144
23,Capital,001,0002 ,0045,350,39,2,0,4,0,11,15,37,138
23,Capital,001,0002A,0046,325,26,5,2,6,5,14,14,52,119
23,Capital,001,0002A,0047,326,24,2,2,1,1,13,14,34,146
23,Capital,001,0002A,0048,330,0,0,2,6,2,17,19,33,131
23,Capital,001,0002A,0049,326,0,0,2,2,4,13,17,42,146
23,Capital,001,0002A,0050,327,0,3,1,6,3,14,18,41,133
23,Capital,001,0002A,0051,325,31,2,1,3,1,18,11,35,137
23,Capital,001,0002A,0052,326,32,1,2,6,1,6,20,37,142
23,Capital,001,0002A,0053,326,28,4,2,4,4,8,27,25,133
23,Capital,001,0002A,0054,325,2,2,3,7,5,17,21,34,135
23,Capital,001,0002A,0055,325,29,1,2,5,0,11,16,38,135
23,Capital,001,0002A,0056,324,47,0,4,5,3,8,19,37,135
23,Capital,001,0002A,0057,326,24,3,5,9,8,13,11,45,132
23,Capital,001,0002A,0058,327,28,1,1,3,1,10,17,34,143
23,Capital,001,0003 ,0059,354,16,1,4,11,5,17,30,52,146
23,Capital,001,0003 ,0060,349,34,2,1,3,2,11,17,41,165
23,Capital,001,0003 ,0061,349,33,2,1,3,1,15,9,52,156
23,Capital,001,0003 ,0062,350,35,2,0,3,4,14,11,35,160
23,Capital,001,0003 ,0063,349,68,7,2,2,0,10,13,32,106
23,Capital,001,0003 ,0064,349,18,1,0,4,2,15,12,55,172
23,Capital,001,0003 ,0065,346,25,3,0,3,2,19,18,44,150
23,Capital,001,0003 ,0066,348,34,4,3,10,1,13,14,55,143
23,Capital,001,0003 ,0067,350,25,1,1,2,2,18,23,40,152
23,Capital,001,0003 ,0068,348,31,0,1,8,4,18,16,34,146
23,Capital,001,0003 ,0069,346,27,0,2,3,1,11,20,33,161
23,Capital,001,0003 ,0070,348,42,0,2,3,5,16,15,48,157
23,Capital,001,0003 ,0071,349,0,1,1,7,0,4,26,32,164
23,Capital,001,0003 ,0072,347,0,0,0,0,0,0,0,0,0
23,Capital,001,0003 ,0073,347,34,2,5,3,3,11,19,47,158
23,Capital,001,0003 ,0074,350,28,0,1,7,3,10,14,46,147
23,Capital,001,0003 ,0075,347,30,1,1,11,1,16,19,51,143
23,Capital,001,0003 ,0076,349,32,3,0,9,2,11,28,40,134
23,Capital,001,0003 ,0077,349,33,2,2,8,0,13,13,54,143
23,Capital,001,0003 ,0078,348,27,1,2,8,0,15,20,50,144
23,Capital,001,0004 ,0079,347,32,5,0,10,4,11,14,42,143
23,Capital,001,0004 ,0080,352,24,4,2,4,4,19,17,45,131
23,Capital,001,0004 ,0081,348,20,2,3,4,1,21,23,57,132
23,Capital,001,0004 ,0082,349,35,0,2,7,4,9,27,39,150
23,Capital,001,0004 ,0083,348,34,5,1,3,1,9,21,43,155
23,Capital,001,0004 ,0084,350,26,4,1,9,1,18,22,49,180
23,Capital,001,0004 ,0085,350,24,3,4,8,1,22,19,47,129
23,Capital,001,0004 ,0086,350,35,0,0,6,4,14,18,42,157
23,Capital,001,0004 ,0087,348,26,3,1,6,5,20,15,42,146
23,Capital,001,0004 ,0088,349,36,1,1,6,2,12,16,46,141
23,Capital,001,0004 ,0089,348,27,0,1,2,7,15,22,43,149
23,Capital,001,0004 ,0090,349,25,6,1,3,1,22,23,44,143
23,Capital,001,0004 ,0091,351,40,6,3,5,4,16,29,40,133
23,Capital,001,0004 ,0092,350,31,1,2,5,2,17,10,39,149
23,Capital,001,0004 ,0093,349,27,4,2,6,5,12,21,43,155
23,Capital,001,0004 ,0094,349,36,4,2,5,2,16,15,55,151
23,Capital,001,0004 ,0095,348,30,2,0,0,1,15,24,36,148
23,Capital,001,0004 ,0096,348,22,1,0,8,0,15,19,49,145
23,Capital,001,0005 ,0097,346,1,5,2,2,0,5,17,38,174
23,Capital,001,0005 ,0098,345,16,0,1,3,2,10,12,32,190
23,Capital,001,0005 ,0099,345,9,0,1,3,0,10,10,34,174
23,Capital,001,0005 ,0100,345,27,1,1,3,1,9,5,40,176
23,Capital,001,0005 ,0101,345,14,2,1,8,1,9,15,32,188
23,Capital,001,0005 ,0102,346,26,1,2,10,0,11,11,27,178
23,Capital,001,0005 ,0103,344,11,1,1,1,0,11,12,18,213
23,Capital,001,0005 ,0104,344,23,2,0,2,2,5,10,26,193
23,Capital,001,0005 ,0105,347,2,2,2,4,1,7,6,35,177
23,Capital,001,0005 ,0106,344,19,0,2,10,2,12,20,33,176
23,Capital,001,0005 ,0107,346,16,2,1,7,1,5,13,35,203
23,Capital,001,0005 ,0108,346,26,0,1,3,1,9,9,29,186
23,Capital,001,0005 ,0109,347,28,1,1,7,0,15,16,31,178
23,Capital,001,0005 ,0110,347,35,3,0,4,2,15,13,26,187
23,Capital,001,0005 ,0111,344,25,0,1,9,0,6,12,34,178
23,Capital,001,0005 ,0112,343,17,3,0,5,3,9,14,45,167
23,Capital,001,0005 ,0113,345,28,0,0,4,1,7,15,28,182
23,Capital,001,0005 ,0114,345,28,1,1,1,2,7,9,23,193
23,Capital,001,0005 ,0115,344,22,3,1,4,2,4,10,30,1
23,Capital,001,0005 ,0116,348,1,3,0,6,5,9,12,24,188
23,Capital,001,0005 ,0117,343,2,0,2,5,0,17,8,35,167
23,Capital,001,0005 ,0118,343,17,2,0,2,1,6,16,21,211
23,Capital,001,0005 ,0119,346,19,4,0,5,0,7,13,24,199
23,Capital,001,0005 ,0120,344,19,1,0,6,3,11,17,41,170
23,Capital,001,0005 ,0121,343,2,4,1,5,1,9,15,31,171
23,Capital,001,0005 ,0122,344,37,1,0,6,3,10,10,23,178
23,Capital,001,0005 ,0123,345,24,1,0,5,2,7,9,30,202
23,Capital,001,0005 ,0124,345,21,1,1,3,0,11,12,32,184
23,Capital,001,0005 ,0125,342,16,1,2,5,2,11,8,22,195
23,Capital,001,0005 ,0126,349,1,2,0,3,2,9,18,32,151
23,Capital,001,0005 ,0127,347,21,2,2,4,1,4,20,29,175
23,Capital,001,0006 ,0128,340,34,0,3,7,1,11,12,38,150
23,Capital,001,0006 ,0129,339,24,0,3,4,0,9,8,35,151
23,Capital,001,0006 ,0130,340,21,0,0,4,1,7,19,38,155
23,Capital,001,0006 ,0131,339,22,0,0,3,2,12,21,39,150
23,Capital,001,0006 ,0132,338,1,2,3,10,1,13,18,57,130
23,Capital,001,0006 ,0133,337,0,0,2,1,4,12,24,43,0
23,Capital,001,0006 ,0134,339,33,2,2,5,2,15,21,28,190
23,Capital,001,0006 ,0135,339,43,2,2,3,2,3,14,36,156
23,Capital,001,0006 ,0136,338,21,4,4,1,1,10,23,28,154
23,Capital,001,0006 ,0137,336,25,2,0,0,1,7,25,45,150
23,Capital,001,0006 ,0138,338,24,1,4,6,1,10,13,35,173
23,Capital,001,0006 ,0139,338,35,3,1,6,0,9,16,42,137
23,Capital,001,0006 ,0140,338,27,3,4,5,1,8,14,37,159
23,Capital,001,0006 ,0141,338,30,2,1,4,2,10,19,23,161
23,Capital,001,0007 ,0142,348,28,5,4,3,0,10,33,51,130
23,Capital,001,0007 ,0143,348,0,0,2,3,3,8,24,54,127
23,Capital,001,0007 ,0144,347,22,1,3,1,1,17,28,61,140
23,Capital,001,0007 ,0145,346,33,0,1,1,1,12,19,55,122
23,Capital,001,0007 ,0146,345,25,0,1,4,3,12,32,64,116
23,Capital,001,0007 ,0147,345,40,2,0,1,1,10,16,55,118
23,Capital,001,0007 ,0148,346,30,5,3,6,5,13,19,60,115
23,Capital,001,0007 ,0149,350,7,4,0,7,1,10,19,64,127
23,Capital,001,0007 ,0150,348,47,7,2,4,1,8,18,51,129
23,Capital,001,0007 ,0151,346,35,1,1,8,3,7,32,62,105
23,Capital,001,0007 ,0152,347,34,2,3,9,2,8,24,99,138
23,Capital,001,0007 ,0153,347,37,6,1,6,2,6,32,78,105
23,Capital,001,0007 ,0154,346,4,7,0,6,2,13,25,45,121
23,Capital,001,0007 ,0155,350,34,1,1,6,2,19,32,68,101
23,Capital,001,0007A,0156,337,34,4,1,8,2,7,23,54,111
23,Capital,001,0007A,0157,340,35,8,1,2,2,3,36,84,88
23,Capital,001,0007A,0158,339,31,6,5,5,1,8,25,72,108
23,Capital,001,0007A,0159,340,34,1,0,6,2,7,22,60,118
23,Capital,001,0007A,0160,338,43,7,3,8,1,11,31,41,115
23,Capital,001,0007A,0161,340,30,4,2,7,0,8,35,60,116
