codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0068,0180,0501,0504,0505,0514,0539,0547
21,Belgrano,001,0402 ,0001,350,8,5,4,6,43,3,6,103,2,95
21,Belgrano,001,0402 ,0002,350,15,0,1,1,54,1,3,115,3,80
21,Belgrano,001,0402 ,0003,350,12,0,3,2,54,0,6,110,2,82
21,Belgrano,001,0402 ,0004,350,5,4,5,0,55,1,5,102,1,96
21,Belgrano,001,0402 ,0005,350,7,0,4,4,38,2,1,119,3,91
21,Belgrano,001,0402 ,0006,350,7,9,0,2,40,0,1,98,1,111
21,Belgrano,001,0402 ,0007,350,9,0,1,2,33,1,7,115,3,93
21,Belgrano,001,0402 ,0008,350,15,0,0,4,39,2,3,120,3,85
21,Belgrano,001,0402 ,0009,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0010,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0011,350,6,0,2,3,65,3,4,107,3,76
21,Belgrano,001,0402 ,0012,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0013,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0014,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0015,350,6,6,3,5,58,2,3,86,2,81
21,Belgrano,001,0402 ,0016,350,2,8,3,6,43,2,3,112,2,100
21,Belgrano,001,0402 ,0017,350,17,0,4,6,41,0,8,114,3,98
21,Belgrano,001,0402 ,0018,350,8,0,1,4,38,2,3,122,2,80
21,Belgrano,001,0402 ,0019,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0020,350,12,0,5,5,44,2,3,126,0,84
21,Belgrano,001,0402 ,0021,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0022,350,12,0,3,8,59,0,4,107,2,84
21,Belgrano,001,0402 ,0023,350,3,9,2,3,51,3,2,112,1,78
21,Belgrano,001,0402 ,0024,350,9,0,2,7,38,1,5,76,1,117
21,Belgrano,001,0402 ,0025,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0026,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0027,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0402 ,0028,347,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0403 ,0029,350,15,0,2,8,97,0,3,81,3,59
21,Belgrano,001,0403 ,0030,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0403 ,0031,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0403 ,0032,350,15,0,3,5,83,5,4,100,3,56
21,Belgrano,001,0403 ,0033,350,4,9,6,10,85,1,9,91,2,61
21,Belgrano,001,0403 ,0034,350,13,0,2,10,117,3,8,68,1,57
21,Belgrano,001,0403 ,0035,350,20,0,2,8,89,0,7,72,1,59
21,Belgrano,001,0403 ,0036,350,12,0,1,11,81,0,1,89,5,62
21,Belgrano,001,0403 ,0037,349,7,0,4,6,90,1,4,93,2,58
21,Belgrano,001,0403 ,0038,350,20,0,3,7,91,3,6,70,2,56
21,Belgrano,001,0403 ,0039,350,16,0,1,6,90,3,3,90,4,57
21,Belgrano,001,0403 ,0040,351,23,0,4,4,88,1,3,90,2,60
21,Belgrano,001,0403 ,0041,350,15,0,3,2,110,2,3,72,4,41
21,Belgrano,001,0403 ,0042,350,17,0,1,11,102,3,6,78,3,49
21,Belgrano,001,0403 ,0043,350,26,0,4,8,91,1,5,75,5,58
21,Belgrano,001,0403 ,0044,350,13,0,1,9,97,3,2,71,2,53
21,Belgrano,001,0403 ,0045,350,15,0,3,10,80,1,2,98,4,67
21,Belgrano,001,0403 ,0046,350,6,15,0,9,103,1,3,73,1,63
21,Belgrano,001,0403 ,0047,350,9,14,6,12,92,1,4,77,3,61
21,Belgrano,001,0403 ,0048,350,10,0,4,8,95,2,3,75,2,56
21,Belgrano,001,0403 ,0049,350,10,0,0,7,106,1,4,69,2,52
21,Belgrano,001,0403 ,0050,350,17,0,1,7,96,1,2,82,5,54
21,Belgrano,001,0403 ,0051,350,20,0,2,6,95,3,4,79,5,66
21,Belgrano,001,0403 ,0052,350,20,0,5,7,98,1,5,72,2,53
21,Belgrano,001,0403 ,0053,350,9,0,1,6,87,0,3,92,1,56
21,Belgrano,001,0403 ,0054,350,16,0,2,5,87,4,2,94,4,56
21,Belgrano,001,0403 ,0055,350,15,0,3,10,93,2,6,67,2,54
21,Belgrano,001,0403 ,0056,350,8,0,1,3,98,4,5,80,2,50
21,Belgrano,001,0403 ,0057,322,14,0,3,5,92,1,2,71,1,60
21,Belgrano,001,0404A,0058,350,12,0,4,1,64,1,3,82,3,90
21,Belgrano,001,0404A,0059,350,5,0,5,4,44,2,4,87,0,97
21,Belgrano,001,0404A,0060,350,12,0,6,6,35,3,4,100,1,107
21,Belgrano,001,0404A,0061,350,13,0,1,1,46,1,2,127,1,86
21,Belgrano,001,0404A,0062,350,12,0,3,1,60,3,7,99,0,83
21,Belgrano,001,0404A,0063,350,8,4,1,1,34,1,10,122,1,89
21,Belgrano,001,0404A,0064,350,7,0,6,1,64,3,2,85,5,91
21,Belgrano,001,0404A,0065,350,10,0,0,5,41,0,4,102,2,83
21,Belgrano,001,0404A,0066,350,14,0,5,1,51,2,2,90,4,84
21,Belgrano,001,0404A,0067,350,6,6,4,5,48,1,1,90,1,98
21,Belgrano,001,0404A,0068,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0404A,0069,350,0,0,0,0,0,0,0,0,0,0
21,Belgrano,001,0404A,0070,350,11,0,3,2,33,1,1,100,2,90
21,Belgrano,001,0404A,0071,350,25,0,6,3,44,6,8,73,2,96
21,Belgrano,001,0404A,0072,350,11,0,8,5,41,2,4,80,3,106
21,Belgrano,001,0404A,0073,350,19,0,1,2,36,1,1,91,1,98
21,Belgrano,001,0404A,0074,350,10,0,4,2,61,1,0,68,3,114
21,Belgrano,001,0404A,0075,350,5,2,2,2,57,5,3,94,2,97
21,Belgrano,001,0404A,0076,350,11,0,4,4,65,3,3,86,3,93
