codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0014,0047,0050,0131,0612
20,Deseado,001,0001 ,0001,274,58,0,18,1,2,5,98,1
20,Deseado,001,0001 ,0002,271,44,2,29,4,12,3,106,1
20,Deseado,001,0001 ,0003,268,46,0,15,0,5,8,112,0
20,Deseado,001,0001 ,0004,272,44,1,22,5,4,4,111,0
20,Deseado,001,0001 ,0005,270,49,1,14,3,5,9,109,1
20,Deseado,001,0001 ,0006,270,35,0,43,2,1,5,101,0
20,Deseado,001,0001 ,0007,271,51,0,15,2,6,6,113,1
20,Deseado,001,0001 ,0008,271,36,0,30,5,4,5,113,1
20,Deseado,001,0001 ,0009,271,45,0,24,6,5,7,109,2
20,Deseado,001,0001 ,0010,272,56,3,36,4,2,5,94,1
20,Deseado,001,0001 ,0011,270,40,3,21,2,5,8,88,0
20,Deseado,001,0001 ,0012,271,43,0,30,1,4,6,109,4
20,Deseado,001,0001 ,0013,270,51,3,19,3,5,5,102,0
20,Deseado,001,0001 ,0014,272,37,4,32,4,3,7,104,0
20,Deseado,001,0001 ,0015,272,62,2,24,2,4,7,99,1
20,Deseado,001,0001 ,0016,270,56,0,22,0,3,2,119,0
20,Deseado,001,0001 ,0017,270,54,4,21,0,3,6,102,0
20,Deseado,001,0001 ,0018,270,44,0,23,1,7,6,98,1
20,Deseado,001,0001 ,0019,270,39,1,31,4,6,4,103,2
20,Deseado,001,0001 ,0020,271,42,0,21,3,0,4,115,0
20,Deseado,001,0001 ,0021,274,33,1,35,2,5,2,121,1
20,Deseado,001,0001 ,0022,270,46,0,30,3,0,4,116,0
20,Deseado,001,0001 ,0023,271,32,0,33,4,5,7,113,0
20,Deseado,001,0001 ,0024,270,26,2,25,3,2,7,134,1
20,Deseado,001,0001 ,0025,270,43,0,30,1,2,6,108,0
20,Deseado,001,0001 ,0026,270,37,5,20,4,3,10,118,0
20,Deseado,001,0001 ,0027,271,44,1,29,0,10,3,112,3
20,Deseado,001,0001 ,0028,271,40,1,18,4,1,6,145,0
20,Deseado,001,0001 ,0029,270,52,1,32,1,7,4,98,0
20,Deseado,001,0001 ,0030,270,40,1,31,3,1,5,107,0
20,Deseado,001,0001 ,0031,270,42,2,29,1,4,5,112,1
20,Deseado,001,0001 ,0032,272,3,0,26,5,6,7,101,0
20,Deseado,001,0001 ,0033,269,67,1,23,4,1,6,89,1
20,Deseado,001,0001 ,0034,273,49,0,28,6,4,9,108,0
20,Deseado,001,0001 ,0035,271,38,4,26,1,1,3,121,2
20,Deseado,001,0001 ,0036,272,35,2,21,2,6,7,123,0
20,Deseado,001,0001 ,0037,140,17,0,20,1,2,0,65,0
20,Deseado,001,0001 ,0038,140,32,1,15,3,0,4,48,2
20,Deseado,001,0001A,0039,40,7,0,2,0,0,0,11,0
20,Deseado,001,0002 ,0040,270,25,2,27,0,1,3,159,0
20,Deseado,001,0002 ,0041,174,19,0,11,0,0,1,120,0
20,Deseado,001,0002 ,0042,177,14,2,11,0,0,0,118,1
20,Deseado,001,0003 ,0043,270,56,1,38,5,12,5,75,16
20,Deseado,001,0003 ,0044,272,63,0,27,1,13,9,84,13
20,Deseado,001,0003 ,0045,271,77,2,16,3,13,18,79,17
20,Deseado,001,0003 ,0046,268,66,4,24,1,7,5,92,23
20,Deseado,001,0003 ,0047,271,42,7,31,4,7,12,91,24
20,Deseado,001,0003 ,0048,270,65,1,22,2,16,11,69,35
