codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0501,0504,0505,0527,0528
13,Capital,001,0001 ,0001,326,4,1,128,29,5,33,12,12
13,Capital,001,0001 ,0002,326,5,0,142,36,6,45,8,8
13,Capital,001,0001 ,0003,329,0,1,143,41,10,41,8,11
13,Capital,001,0001 ,0004,326,4,1,128,38,12,45,11,10
13,Capital,001,0001 ,0005,326,3,3,126,29,8,45,21,9
13,Capital,001,0001 ,0006,326,3,0,133,38,16,41,8,12
13,Capital,001,0001 ,0007,326,10,4,131,33,6,45,8,9
13,Capital,001,0001 ,0008,326,4,4,146,24,11,39,11,11
13,Capital,001,0001 ,0009,326,3,1,132,38,8,47,8,8
13,Capital,001,0001 ,0010,326,4,0,122,50,10,47,8,13
13,Capital,001,0001 ,0011,327,2,2,136,33,8,29,14,16
13,Capital,001,0001 ,0012,325,3,2,131,36,6,47,15,11
13,Capital,001,0001 ,0013,325,0,2,132,33,10,48,8,13
13,Capital,001,0002 ,0014,311,0,4,147,24,5,25,13,11
13,Capital,001,0002 ,0015,311,0,2,130,27,8,37,11,8
13,Capital,001,0002 ,0016,312,3,4,126,34,11,21,9,8
13,Capital,001,0002 ,0017,312,2,2,138,28,6,31,16,7
13,Capital,001,0002 ,0018,310,1,4,131,34,5,41,13,4
13,Capital,001,0002 ,0019,312,1,2,133,25,7,21,24,14
13,Capital,001,0002 ,0020,310,2,2,124,26,6,32,11,11
13,Capital,001,0003 ,0021,326,1,1,126,31,4,23,20,3
13,Capital,001,0003 ,0022,324,1,2,135,28,4,31,25,14
13,Capital,001,0003 ,0023,324,1,1,118,19,6,38,19,12
13,Capital,001,0003 ,0024,324,5,0,123,27,7,39,18,12
13,Capital,001,0003 ,0025,324,4,3,131,25,5,34,28,10
13,Capital,001,0004 ,0026,327,0,1,139,21,7,24,32,12
13,Capital,001,0004 ,0027,327,4,5,132,20,6,25,23,17
13,Capital,001,0004 ,0028,326,7,0,134,18,7,20,36,15
13,Capital,001,0004 ,0029,326,3,3,142,14,10,27,20,3
13,Capital,001,0004 ,0030,327,0,3,148,19,10,23,24,10
13,Capital,001,0004 ,0031,327,5,5,140,25,4,29,20,9
