codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0182,0186,0512,0522,0556,0564
18,Capital,001,0001 ,0001,338,9,3,12,9,9,166,6,46
18,Capital,001,0001 ,0002,338,4,2,13,2,9,153,10,48
18,Capital,001,0001 ,0003,338,1,2,15,15,8,138,12,53
18,Capital,001,0001 ,0004,338,2,2,15,7,6,169,8,44
18,Capital,001,0001 ,0005,338,2,2,13,4,5,153,5,44
18,Capital,001,0001 ,0006,338,3,2,15,2,7,177,11,44
18,Capital,001,0001 ,0007,338,3,2,10,5,2,169,12,51
18,Capital,001,0001 ,0008,338,6,3,18,2,2,173,6,46
18,Capital,001,0001 ,0009,338,6,1,9,5,5,171,6,41
18,Capital,001,0001 ,0010,337,3,4,19,9,10,140,10,60
18,Capital,001,0001 ,0011,337,3,3,12,8,7,150,13,46
18,Capital,001,0001 ,0012,337,2,2,11,2,10,159,13,50
18,Capital,001,0001 ,0013,337,4,4,14,8,5,156,9,31
18,Capital,001,0001 ,0014,337,4,3,13,3,11,165,7,46
18,Capital,001,0002 ,0015,311,7,3,16,8,8,129,10,46
18,Capital,001,0002 ,0016,310,3,0,10,7,3,142,11,50
18,Capital,001,0002 ,0017,309,3,1,12,7,8,134,3,55
18,Capital,001,0002 ,0018,309,2,0,9,3,5,143,4,36
18,Capital,001,0002 ,0019,309,4,1,12,8,10,125,4,53
18,Capital,001,0002 ,0020,309,6,1,13,1,6,144,9,28
18,Capital,001,0002 ,0021,309,3,1,20,6,5,153,13,40
18,Capital,001,0003 ,0022,339,2,2,13,6,6,152,10,63
18,Capital,001,0003 ,0023,339,0,5,16,5,2,154,11,50
18,Capital,001,0003 ,0024,339,0,1,15,4,7,156,11,54
18,Capital,001,0003 ,0025,339,0,0,0,0,0,0,0,0
18,Capital,001,0003 ,0026,339,5,1,18,6,11,135,8,46
18,Capital,001,0003 ,0027,338,8,6,12,4,16,161,8,46
18,Capital,001,0003 ,0028,338,3,2,16,7,6,149,11,53
18,Capital,001,0004 ,0029,303,6,3,8,14,10,144,12,51
18,Capital,001,0004 ,0030,303,5,5,11,9,9,117,5,65
18,Capital,001,0004 ,0031,303,2,1,4,9,5,131,10,71
18,Capital,001,0004 ,0032,303,5,0,13,8,7,128,8,67
18,Capital,001,0004 ,0033,303,5,1,12,6,8,111,11,76
18,Capital,001,0004 ,0034,303,5,1,9,7,7,120,11,71
18,Capital,001,0005 ,0035,343,9,2,17,7,8,139,6,84
18,Capital,001,0005 ,0036,342,2,4,3,6,13,124,10,112
18,Capital,001,0005 ,0037,342,3,6,13,5,9,124,10,97
18,Capital,001,0005 ,0038,342,2,2,10,7,10,144,7,86
18,Capital,001,0005 ,0039,342,5,5,10,12,13,132,8,79
18,Capital,001,0005 ,0040,342,15,0,9,2,11,135,11,83
18,Capital,001,0005 ,0041,342,7,9,8,8,9,132,8,88
18,Capital,001,0005 ,0042,342,2,4,10,7,4,123,14,93
18,Capital,001,0006 ,0043,330,8,0,13,12,7,93,6,126
18,Capital,001,0006 ,0044,330,4,5,8,5,9,93,8,138
18,Capital,001,0006 ,0045,330,1,2,4,14,12,99,3,119
18,Capital,001,0006 ,0046,330,0,0,0,0,11,102,0,112
18,Capital,001,0006 ,0047,329,4,5,6,10,14,71,5,145
18,Capital,001,0006 ,0048,329,8,5,5,9,15,108,8,109
