codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00037,00047,00052,00081,00086,00109
24,002,Río Grande,05668,098328,0,0,33,75,28,42,3,8,47
24,002,Río Grande,05668,098329,0,0,28,82,13,38,4,12,52
24,002,Río Grande,05668,098330,0,0,27,74,22,46,4,7,47
24,002,Río Grande,05668,098331,0,0,25,99,10,45,3,7,37
24,002,Río Grande,05668,098332,0,0,24,70,18,48,8,6,50
24,002,Río Grande,05668,098333,0,0,50,75,17,27,1,9,51
24,002,Río Grande,05668,098334,0,0,25,74,11,53,7,6,54
24,002,Río Grande,05668,098335,0,0,21,85,25,40,5,4,45
24,002,Río Grande,05668,098336,0,0,20,77,19,40,3,5,56
24,002,Río Grande,05668,098337,0,0,12,39,8,19,5,3,34
24,002,Río Grande,05668,098338,0,0,10,41,15,23,2,5,15
24,002,Río Grande,05668,101403,0,0,0,0,0,0,0,0,0
24,002,Río Grande,05668,101404,0,0,0,0,0,0,0,0,0
24,002,Río Grande,05669,098339,0,0,27,84,12,46,5,6,46
24,002,Río Grande,05669,098340,0,0,17,78,17,38,7,9,52
24,002,Río Grande,05669,098341,0,0,23,57,20,56,5,5,51
24,002,Río Grande,05669,098342,0,0,21,81,15,46,8,8,50
24,002,Río Grande,05669,098343,0,0,20,83,13,45,7,10,57
24,002,Río Grande,05669,098344,0,0,27,76,21,49,4,8,42
24,002,Río Grande,05669,098345,0,0,26,64,14,47,6,7,60
24,002,Río Grande,05669,098346,0,0,22,89,16,34,9,8,52
24,002,Río Grande,05669,098347,0,0,19,57,13,50,9,10,42
24,002,Río Grande,05669,098348,0,0,23,73,19,55,8,6,42
24,002,Río Grande,05669,098349,0,0,12,76,16,50,5,9,62
24,002,Río Grande,05669,098350,0,0,19,72,14,44,7,8,48
24,002,Río Grande,05669,098351,0,0,25,63,16,48,8,5,46
24,002,Río Grande,05669,098352,0,0,22,50,14,40,4,3,49
24,002,Río Grande,05669,098353,0,0,23,76,19,41,3,4,45
24,002,Río Grande,05669,098354,0,0,25,88,22,35,4,8,47
24,002,Río Grande,05669,098355,0,0,28,74,20,38,2,8,45
24,002,Río Grande,05669,098356,0,0,17,71,16,67,6,6,44
24,002,Río Grande,05669,098357,0,0,19,91,17,44,6,6,39
24,002,Río Grande,05669,098358,0,0,14,94,16,50,3,12,35
24,002,Río Grande,05669,098359,0,0,15,82,18,42,5,5,50
24,002,Río Grande,05669,098360,0,0,18,88,15,54,7,8,41
24,002,Río Grande,05669,098361,0,0,19,68,18,39,9,7,60
24,002,Río Grande,05669,098362,0,0,16,71,27,44,4,7,53
24,002,Río Grande,05669,098363,0,0,26,81,15,38,7,8,59
24,002,Río Grande,05669,098364,0,0,23,69,17,42,4,5,60
24,002,Río Grande,05669,098365,0,0,28,70,21,35,3,14,54
24,002,Río Grande,05669,098366,0,0,28,80,22,35,2,8,5
24,002,Río Grande,05669,098367,0,0,17,74,18,53,3,9,40
24,002,Río Grande,05669,098368,0,0,21,70,17,59,5,5,46
24,002,Río Grande,05669,098369,0,0,26,72,13,40,3,13,52
24,002,Río Grande,05669,098370,0,0,28,63,19,38,4,4,49
24,002,Río Grande,05669,098371,0,0,19,83,25,36,7,9,46
24,002,Río Grande,05669,098372,0,0,40,74,17,47,11,7,46
24,002,Río Grande,05669,098373,0,0,26,75,18,52,4,14,34
24,002,Río Grande,05669,098374,0,0,20,69,18,52,7,10,54
24,002,Río Grande,05669,098375,0,0,25,72,13,47,6,6,47
24,002,Río Grande,05669,098376,0,0,15,80,18,50,8,4,46
24,002,Río Grande,05669,098377,0,0,19,73,24,33,1,5,41
24,002,Río Grande,05669,098378,0,0,17,65,17,46,2,11,58
24,002,Río Grande,05669,098379,0,0,19,71,16,45,7,14,58
24,002,Río Grande,05669,098380,0,0,18,89,23,32,10,8,54
24,002,Río Grande,05669,098381,0,0,27,72,16,41,3,11,61
24,002,Río Grande,05669,098382,0,0,24,92,21,39,3,10,49
24,002,Río Grande,05669,098383,0,0,23,58,15,43,7,13,47
24,002,Río Grande,05669,098384,0,0,20,79,16,38,11,4,51
24,002,Río Grande,05669,098385,0,0,24,72,14,40,7,11,56
