codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0138,0146,0161
17,Capital,001,0001A,1001,349,0,0,36,57,118,20
17,Capital,001,0001A,1002,349,29,0,35,44,124,28
17,Capital,001,0001A,1003,351,19,1,41,48,148,20
17,Capital,001,0001A,1004,351,30,0,34,42,142,19
17,Capital,001,0001A,1005,350,25,2,50,59,127,24
17,Capital,001,0001A,1006,350,23,1,42,20,125,54
17,Capital,001,0001A,1007,350,20,3,47,49,126,24
17,Capital,001,0001A,1008,350,27,0,47,39,137,22
17,Capital,001,0001A,1009,351,26,2,45,51,120,20
17,Capital,001,0001A,1010,350,26,1,41,56,137,10
17,Capital,001,0001A,1011,350,28,3,44,52,119,21
17,Capital,001,0001A,1012,351,23,0,37,50,132,22
17,Capital,001,0001A,1013,351,30,0,44,42,135,24
17,Capital,001,0001A,1014,350,19,1,28,47,146,16
17,Capital,001,0001A,1015,268,23,2,30,47,105,13
17,Capital,001,0001B,1016,348,1,0,38,32,129,11
17,Capital,001,0001B,1017,350,13,3,25,33,154,18
17,Capital,001,0001B,1018,350,9,3,38,0,136,21
17,Capital,001,0001B,1019,350,1,0,23,38,138,12
17,Capital,001,0001B,1020,348,19,0,22,39,143,16
17,Capital,001,0001B,1021,346,16,3,30,26,150,21
17,Capital,001,0001B,1022,298,0,0,21,43,117,12
17,Capital,001,0001C,1023,349,25,3,33,50,111,31
17,Capital,001,0001C,1024,352,1,4,34,30,169,12
17,Capital,001,0001C,1025,351,16,5,25,30,167,15
17,Capital,001,0001C,1026,349,16,1,37,39,147,16
17,Capital,001,0001C,1027,349,10,2,32,23,161,20
17,Capital,001,0001C,1028,352,13,0,33,31,158,26
17,Capital,001,0001C,1029,350,17,2,28,35,143,19
17,Capital,001,0001C,1030,352,1,0,24,43,153,19
17,Capital,001,0001C,1031,351,0,0,31,34,142,21
17,Capital,001,0001C,1032,349,0,0,31,39,164,11
17,Capital,001,0001C,1033,349,15,3,26,24,168,12
17,Capital,001,0001C,1034,324,6,0,30,45,134,19
17,Capital,001,0001D,1035,349,31,2,31,37,163,18
17,Capital,001,0001D,1036,352,1,1,31,41,134,19
17,Capital,001,0001D,1037,349,17,1,31,47,148,13
17,Capital,001,0001D,1038,349,0,0,29,43,141,23
17,Capital,001,0001D,1039,350,23,0,39,35,152,25
17,Capital,001,0001D,1040,349,19,0,29,41,148,22
17,Capital,001,0001D,1041,351,21,1,18,49,153,7
17,Capital,001,0001D,1042,350,23,1,25,47,134,16
17,Capital,001,0001D,1043,349,22,0,33,44,162,15
17,Capital,001,0001D,1044,352,28,1,42,37,121,25
17,Capital,001,0001D,1045,350,0,5,32,34,140,15
17,Capital,001,0001D,1046,201,7,1,17,27,80,12
17,Capital,001,0001D,1047,200,1,0,20,25,85,11
17,Capital,001,0001E,1048,349,25,3,45,67,98,26
17,Capital,001,0001E,1049,349,24,1,53,76,96,22
17,Capital,001,0001E,1050,352,1,1,42,80,94,37
17,Capital,001,0001E,1051,348,28,2,36,48,127,25
17,Capital,001,0001E,1052,349,1,0,42,54,119,25
17,Capital,001,0001E,1053,350,27,1,66,54,77,30
17,Capital,001,0001E,1054,349,42,1,56,45,104,27
17,Capital,001,0001E,1055,350,21,2,60,49,102,24
17,Capital,001,0001E,1056,349,26,3,56,53,100,26
17,Capital,001,0001E,1057,347,31,0,60,62,86,20
17,Capital,001,0001E,1058,352,0,0,45,52,108,27
17,Capital,001,0001E,1059,205,11,1,37,37,53,14
17,Capital,001,0001E,1060,206,10,2,28,44,47,18
17,Capital,001,0001F,1061,351,18,1,52,48,141,29
17,Capital,001,0001F,1062,352,0,0,38,43,143,19
17,Capital,001,0001F,1063,351,19,0,46,49,144,20
17,Capital,001,0001F,1064,352,12,0,44,39,154,23
17,Capital,001,0001F,1065,355,32,0,41,42,146,14
17,Capital,001,0001F,1066,348,22,0,37,60,134,19
17,Capital,001,0001F,1067,351,34,1,40,56,138,28
17,Capital,001,0001F,1068,349,14,2,36,47,141,24
17,Capital,001,0001F,1069,350,21,1,32,47,164,16
17,Capital,001,0001F,1070,350,14,0,55,47,136,28
17,Capital,001,0001F,1071,349,0,0,37,41,157,25
17,Capital,001,0001F,1072,349,0,5,48,36,146,25
17,Capital,001,0001F,1073,348,1,0,41,46,143,23
17,Capital,001,0001F,1074,352,2,0,45,42,133,25
17,Capital,001,0001F,1075,351,20,0,41,30,166,18
17,Capital,001,0001F,1076,349,11,4,37,39,158,30
17,Capital,001,0001F,1077,352,0,0,35,49,148,23
17,Capital,001,0001F,1078,349,0,2,44,42,159,27
17,Capital,001,0001F,1079,349,0,0,25,46,163,17
17,Capital,001,0001F,1080,349,0,1,44,52,123,19
17,Capital,001,0001F,1081,350,25,1,36,40,153,26
17,Capital,001,0001F,1082,351,1,5,40,47,128,28
17,Capital,001,0001F,1083,350,2,1,47,49,149,24
17,Capital,001,0001F,1084,353,2,0,44,30,144,27
17,Capital,001,0001F,1085,350,0,0,37,38,155,24
17,Capital,001,0001F,1086,353,0,2,49,60,125,26
17,Capital,001,0001F,1087,351,0,0,56,46,139,17
17,Capital,001,0001F,1088,286,2,2,31,45,124,14
17,Capital,001,0001G,1089,351,1,3,46,67,109,22
17,Capital,001,0001G,1090,348,21,4,46,68,85,35
17,Capital,001,0001G,1091,351,27,3,51,56,120,21
17,Capital,001,0001G,1092,351,2,5,47,66,103,25
17,Capital,001,0001G,1093,351,20,4,44,59,121,33
17,Capital,001,0001G,1094,351,22,2,51,65,101,35
17,Capital,001,0001G,1095,351,17,1,36,59,152,25
17,Capital,001,0001G,1096,348,14,0,44,52,132,37
17,Capital,001,0001G,1097,351,0,0,57,69,102,22
17,Capital,001,0001G,1098,349,0,0,41,79,107,29
17,Capital,001,0001G,1099,350,20,1,30,72,125,25
17,Capital,001,0001G,1100,348,31,1,46,63,114,20
17,Capital,001,0001G,1101,351,1,3,60,59,122,17
17,Capital,001,0001G,1102,351,26,2,51,59,125,14
17,Capital,001,0001G,1103,350,31,2,48,66,95,25
17,Capital,001,0001G,1104,349,0,5,36,49,120,23
17,Capital,001,0001G,1105,351,23,1,52,65,109,27
17,Capital,001,0001G,1106,353,0,4,42,68,107,38
17,Capital,001,0001G,1107,350,24,3,54,40,129,22
17,Capital,001,0001G,1108,349,0,0,41,58,125,26
17,Capital,001,0001G,1109,349,0,3,55,66,107,24
17,Capital,001,0001G,1110,352,2,3,41,70,104,32
17,Capital,001,0001G,1111,122,9,0,22,30,32,3
17,Capital,001,0002A,1112,351,23,7,45,84,76,27
17,Capital,001,0002A,1113,348,0,4,42,72,83,31
17,Capital,001,0002A,1114,350,0,0,47,73,102,29
17,Capital,001,0002A,1115,350,27,2,55,86,73,18
17,Capital,001,0002A,1116,348,0,7,55,83,81,26
17,Capital,001,0002A,1117,347,32,4,62,61,101,18
17,Capital,001,0002A,1118,352,33,3,56,73,70,29
17,Capital,001,0002A,1119,351,0,0,50,102,85,27
17,Capital,001,0002A,1120,350,0,0,56,69,89,23
17,Capital,001,0002A,1121,350,21,2,71,72,94,28
17,Capital,001,0002A,1122,351,0,0,62,82,84,35
17,Capital,001,0002A,1123,348,2,0,52,63,96,23
17,Capital,001,0002A,1124,346,0,0,63,71,88,28
17,Capital,001,0002A,1125,353,0,0,63,62,90,30
17,Capital,001,0002A,1126,348,0,0,54,87,84,25
17,Capital,001,0002A,1127,349,4,0,53,96,100,19
17,Capital,001,0002A,1128,350,1,1,60,79,78,24
17,Capital,001,0002A,1129,350,23,2,56,78,88,27
17,Capital,001,0002A,1130,351,1,2,64,79,82,15
17,Capital,001,0002A,1131,349,0,0,71,73,71,24
17,Capital,001,0002A,1132,348,1,1,59,73,84,25
17,Capital,001,0002A,1133,199,1,1,36,53,41,14
17,Capital,001,0002A,1134,201,2,2,35,51,49,13
17,Capital,001,0002B,1135,352,17,1,57,70,101,26
17,Capital,001,0002B,1136,356,22,3,53,59,93,24
17,Capital,001,0002B,1137,350,18,3,46,60,90,18
17,Capital,001,0002B,1138,352,28,4,44,64,106,18
17,Capital,001,0002B,1139,350,0,0,0,0,0,0
17,Capital,001,0002B,1140,351,23,0,47,75,107,22
17,Capital,001,0002B,1141,352,22,0,55,56,107,18
17,Capital,001,0002B,1142,351,0,0,57,72,101,27
17,Capital,001,0002B,1143,352,18,1,53,55,105,21
17,Capital,001,0002B,1144,352,30,5,60,56,89,19
17,Capital,001,0002B,1145,349,2,0,56,60,91,20
17,Capital,001,0002B,1146,349,0,0,73,64,84,17
17,Capital,001,0002B,1147,350,0,2,46,58,95,26
17,Capital,001,0002B,1148,224,14,2,34,46,54,11
17,Capital,001,0002C,1149,353,0,0,45,52,122,21
17,Capital,001,0002C,1150,351,21,2,44,45,138,20
17,Capital,001,0002C,1151,349,15,0,42,52,119,27
17,Capital,001,0002C,1152,348,0,4,44,40,131,14
17,Capital,001,0002C,1153,349,22,2,34,42,115,34
17,Capital,001,0002C,1154,350,20,2,37,44,117,28
17,Capital,001,0002C,1155,348,0,1,44,41,100,18
17,Capital,001,0002C,1156,350,25,0,32,52,136,17
17,Capital,001,0002C,1157,350,0,1,47,45,114,23
17,Capital,001,0002C,1158,347,20,4,44,35,115,12
17,Capital,001,0002C,1159,351,0,0,39,36,111,24
17,Capital,001,0002C,1160,351,0,0,38,42,130,26
17,Capital,001,0002C,1161,350,27,0,33,46,112,22
17,Capital,001,0002C,1162,338,0,0,47,50,115,11
17,Capital,001,0002D,1163,352,19,1,60,95,82,28
17,Capital,001,0002D,1164,351,1,4,75,88,65,23
17,Capital,001,0002D,1165,348,0,0,62,106,74,20
17,Capital,001,0002D,1166,350,21,1,75,84,74,21
17,Capital,001,0002D,1167,350,0,0,0,0,0,0
17,Capital,001,0002D,1168,349,1,2,62,96,64,32
17,Capital,001,0002D,1169,351,25,0,75,95,65,21
17,Capital,001,0002D,1170,353,1,2,77,78,72,30
17,Capital,001,0002D,1171,350,2,0,52,86,64,27
17,Capital,001,0002D,1172,348,1,5,65,84,67,33
17,Capital,001,0002D,1173,352,2,1,63,85,89,25
17,Capital,001,0002D,1174,351,0,0,62,97,75,26
17,Capital,001,0002D,1175,350,0,0,78,67,61,32
17,Capital,001,0002D,1176,352,0,0,72,81,74,32
17,Capital,001,0002D,1177,349,19,1,75,78,70,35
17,Capital,001,0002D,1178,354,0,0,86,95,69,19
17,Capital,001,0002D,1179,351,2,0,89,76,59,28
17,Capital,001,0002D,1180,351,1,2,71,81,57,37
17,Capital,001,0002D,1181,350,0,0,76,102,58,21
17,Capital,001,0002D,1182,352,1,0,63,84,78,24
17,Capital,001,0002D,1183,352,0,0,61,91,63,22
17,Capital,001,0002D,1184,352,0,0,94,73,71,15
17,Capital,001,0002D,1185,348,0,1,88,68,66,18
17,Capital,001,0002D,1186,347,2,2,67,70,89,20
17,Capital,001,0002D,1187,349,27,2,46,94,72,27
17,Capital,001,0002D,1188,352,0,0,62,98,63,28
17,Capital,001,0002D,1189,350,0,0,69,79,71,31
17,Capital,001,0002D,1190,351,0,0,55,83,74,27
17,Capital,001,0002D,1191,226,0,0,46,53,40,21
17,Capital,001,0002E,1192,349,0,5,52,79,69,23
17,Capital,001,0002E,1193,346,1,3,55,87,68,21
17,Capital,001,0002E,1194,352,22,2,51,77,94,21
17,Capital,001,0002E,1195,350,23,2,65,54,74,24
17,Capital,001,0002E,1196,350,22,2,51,69,86,27
17,Capital,001,0002E,1197,350,0,0,57,78,81,26
