codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0014,0022,0540,0045,0112,0119,0124,0130,0160,0501,0527,0536,0563
23,Capital,001,0016 ,0394,339,0,8,1,3,14,540,1,10,3,6,22,0,75,21,97,4
23,Capital,001,0016 ,0395,339,0,3,2,3,3,540,1,14,5,3,20,0,76,17,84,11
23,Capital,001,0016 ,0396,339,4,3,0,2,2,540,1,11,5,1,25,0,67,29,107,4
23,Capital,001,0016 ,0397,339,2,7,0,3,2,540,0,9,1,6,23,1,78,27,97,6
23,Capital,001,0016 ,0398,339,2,5,2,3,4,540,2,11,5,1,27,0,94,20,78,6
23,Capital,001,0016 ,0399,339,2,2,1,6,1,540,1,12,2,1,22,1,84,24,89,7
23,Capital,001,0016 ,0400,339,3,2,0,6,2,540,2,16,0,2,21,0,91,27,88,4
23,Capital,001,0016 ,0401,339,3,7,0,2,3,540,1,5,3,4,22,3,83,23,86,6
23,Capital,001,0016 ,1902,344,3,7,1,5,4,540,0,4,4,3,26,1,79,28,76,6
23,Capital,001,0016 ,1903,344,1,8,3,6,4,540,0,26,3,2,14,0,71,25,76,1
23,Capital,001,0016 ,1904,344,0,6,1,5,2,540,1,11,4,4,27,3,68,41,89,5
23,Capital,001,0016 ,1905,344,4,7,2,8,1,540,0,11,4,4,30,0,89,24,88,5
23,Capital,001,0016 ,1906,344,3,4,0,5,1,540,1,7,12,1,18,1,72,32,107,7
23,Capital,001,0016 ,1907,344,3,7,2,2,1,540,0,14,1,1,27,1,76,28,91,8
23,Capital,001,0016 ,1908,344,3,2,0,4,0,540,0,13,1,2,28,0,65,21,98,7
23,Capital,001,0016 ,1909,344,12,7,0,2,3,540,1,8,2,6,17,0,91,29,77,2
23,Capital,001,0016 ,1910,344,4,3,0,7,3,540,1,30,4,3,12,0,72,29,87,6
23,Capital,001,0016 ,1911,344,4,3,0,6,2,540,0,21,6,6,24,1,73,38,65,5
23,Capital,001,0016 ,1912,344,5,3,0,5,3,540,1,11,0,7,25,0,61,28,100,12
23,Capital,001,0016 ,1913,344,3,5,1,6,4,540,2,13,6,2,19,1,68,28,82,10
23,Capital,001,0016 ,1914,344,1,3,0,2,7,540,2,18,1,3,21,1,64,25,100,8
23,Capital,001,0016 ,1915,344,3,6,0,4,3,540,1,10,1,4,20,1,89,26,84,7
23,Capital,001,0016 ,1916,344,4,6,3,7,6,540,0,18,7,2,20,0,69,30,77,7
23,Capital,001,0016 ,1917,344,4,4,1,4,4,540,1,10,1,5,18,0,77,30,66,3
23,Capital,001,0016 ,1918,344,2,4,0,4,1,540,0,23,4,1,17,1,75,37,71,7
23,Capital,001,0016 ,1919,344,2,6,1,1,1,540,2,11,5,2,11,0,94,37,77,3
23,Capital,001,0016 ,1920,344,5,8,4,6,2,540,3,15,4,4,23,1,61,38,81,7
23,Capital,001,0016A,0402,347,2,6,0,5,6,540,1,9,2,4,31,0,118,29,66,11
23,Capital,001,0016A,0403,347,3,4,1,4,2,540,2,13,3,7,33,1,102,29,76,3
23,Capital,001,0016A,0404,347,1,6,2,6,4,540,0,12,1,1,28,0,99,32,74,10
23,Capital,001,0016A,0405,347,3,3,0,4,5,540,2,20,2,6,25,3,94,39,62,5
23,Capital,001,0016A,0406,347,3,6,0,4,2,540,1,10,5,6,35,1,99,32,63,3
23,Capital,001,0016A,0407,347,0,0,0,4,4,540,1,6,5,6,25,7,96,29,68,7
23,Capital,001,0016A,0408,346,1,7,1,4,4,540,1,18,5,7,19,2,87,35,65,11
23,Capital,001,0016A,0409,346,2,6,1,6,4,540,1,16,4,3,26,4,100,32,62,9
23,Capital,001,0016A,0410,346,5,1,0,3,1,540,0,9,2,5,43,1,124,29,42,5
23,Capital,001,0016A,0411,346,4,7,1,4,3,540,1,11,1,7,16,4,109,30,65,5
23,Capital,001,0016A,0412,346,2,3,3,2,4,540,1,16,10,3,22,0,95,31,65,13
23,Capital,001,0016A,0413,346,2,2,2,1,1,540,1,8,2,6,29,2,107,31,70,9
23,Capital,001,0016A,0414,346,0,4,0,4,5,540,1,16,7,2,29,1,106,27,78,9
23,Capital,001,0016A,0415,346,2,6,1,6,3,540,1,7,5,6,24,0,105,37,63,12
23,Capital,001,0016A,0416,346,1,6,0,4,9,540,2,20,3,1,24,3,86,34,60,9
23,Capital,001,0016A,0417,346,1,6,1,2,2,540,2,17,5,4,25,3,106,23,67,10
23,Capital,001,0016A,0418,346,6,8,2,13,1,540,2,11,4,4,23,2,109,31,50,10
23,Capital,001,0016A,1921,330,0,5,1,4,3,540,0,11,6,0,30,5,91,32,64,6
23,Capital,001,0016A,1922,330,2,12,0,7,4,540,1,15,1,6,22,0,93,27,57,2
23,Capital,001,0016A,1923,330,4,7,1,2,4,540,2,6,4,1,23,1,93,47,45,6
23,Capital,001,0016A,1924,330,4,6,2,11,3,540,1,19,5,9,15,3,86,35,55,6
23,Capital,001,0016A,1925,330,1,4,1,6,5,540,0,19,5,9,28,0,58,28,77,6
23,Capital,001,0016A,1926,330,7,7,1,7,0,540,2,15,2,1,12,4,102,23,70,5
23,Capital,001,0016A,1927,330,2,3,0,6,2,540,2,21,7,2,11,0,92,34,72,3
23,Capital,001,0016A,1928,329,1,6,0,4,3,540,2,13,3,3,22,2,89,51,49,4
23,Capital,001,0016A,1929,329,9,1,2,0,0,540,0,12,2,8,24,2,84,42,62,7
23,Capital,001,0016A,1930,329,5,4,1,4,11,540,0,11,4,7,24,2,89,30,72,4
23,Capital,001,0016A,1931,329,2,3,0,2,3,540,0,11,7,3,23,1,88,58,55,4
23,Capital,001,0016A,1932,329,8,7,0,4,0,540,1,26,8,5,26,1,96,31,48,7
23,Capital,001,0016A,1933,329,3,4,0,5,2,540,3,8,3,4,31,0,87,31,48,8
23,Capital,001,0016A,1934,329,3,4,0,6,4,540,4,21,28,63,1,80,2,4,63,1
23,Capital,001,0016A,1935,329,5,0,1,4,0,540,1,21,6,5,32,2,8,28,57,8
23,Capital,001,0016A,1936,329,3,10,4,5,6,540,1,24,3,4,18,1,78,40,56,13
23,Capital,001,0017 ,0419,340,2,5,0,3,2,540,1,6,4,0,31,0,121,20,55,5
23,Capital,001,0017 ,0420,340,1,7,0,5,4,540,0,14,6,3,33,2,117,23,49,5
23,Capital,001,0017 ,0421,340,1,4,0,6,4,540,0,7,3,3,32,0,96,20,68,7
23,Capital,001,0017 ,0422,340,2,3,0,6,1,540,1,8,3,5,30,4,97,20,62,5
23,Capital,001,0017 ,0423,340,1,2,0,3,3,540,1,15,6,3,25,1,103,22,72,11
23,Capital,001,0017 ,0424,340,2,10,1,5,1,540,1,7,2,1,30,1,108,18,59,12
23,Capital,001,0017 ,0425,340,1,2,0,5,1,540,1,10,4,5,21,1,95,35,64,9
23,Capital,001,0017 ,0426,340,2,7,1,4,6,540,2,11,2,5,26,0,90,32,65,8
23,Capital,001,0017 ,0427,340,4,3,0,4,1,540,2,12,4,1,30,3,99,26,55,12
23,Capital,001,0017 ,0428,340,3,19,0,7,0,540,0,11,4,1,28,0,95,26,69,13
23,Capital,001,0017 ,0429,340,0,2,0,3,6,540,0,13,6,1,34,2,98,29,55,5
23,Capital,001,0017 ,0430,340,3,4,0,2,3,540,2,6,3,3,32,0,111,21,65,4
23,Capital,001,0017 ,0431,340,1,4,0,4,3,540,1,5,5,3,29,0,94,20,66,0
23,Capital,001,0017 ,0432,340,3,9,2,3,2,540,1,13,4,3,22,1,83,17,86,8
23,Capital,001,0017 ,0433,340,5,2,0,4,0,540,1,6,5,2,34,0,106,29,53,12
23,Capital,001,0017 ,0434,340,3,9,0,7,1,540,1,9,5,1,19,0,101,21,69,8
23,Capital,001,0017 ,0435,340,1,5,0,4,7,540,1,11,5,4,35,1,88,23,67,10
23,Capital,001,0017 ,0436,340,5,0,2,7,0,540,0,6,4,0,27,0,102,25,56,0
23,Capital,001,0017 ,0437,340,1,5,1,7,3,540,1,17,2,2,31,1,108,24,60,5
23,Capital,001,0017 ,0438,340,1,2,1,3,4,540,1,17,5,0,26,0,114,20,49,8
23,Capital,001,0017 ,0439,340,2,5,1,4,1,540,0,5,3,0,27,2,116,20,56,7
23,Capital,001,0017 ,0440,340,0,9,1,4,2,540,1,17,7,0,19,0,110,21,62,8
23,Capital,001,0017 ,0441,340,2,5,0,1,1,540,1,11,2,2,31,0,105,17,69,5
23,Capital,001,0017 ,0442,340,1,5,0,6,2,540,1,17,3,1,28,2,101,21,67,8
23,Capital,001,0017 ,1937,344,3,5,0,3,1,540,0,19,6,4,29,0,103,19,45,6
23,Capital,001,0017 ,1938,344,5,6,0,5,1,540,1,18,2,0,25,1,87,27,49,7
23,Capital,001,0017 ,1939,344,5,6,1,2,1,540,1,15,3,2,23,1,86,29,66,11
23,Capital,001,0017 ,1940,344,8,4,0,3,2,540,1,5,7,1,27,4,91,31,62,5
23,Capital,001,0017 ,1941,344,9,6,2,2,2,540,0,12,2,7,41,0,78,35,61,8
23,Capital,001,0017 ,1942,344,3,5,0,7,0,540,1,12,8,5,27,2,78,22,76,9
23,Capital,001,0017 ,1943,344,3,2,1,2,3,540,0,11,2,7,27,2,80,32,66,10
23,Capital,001,0017 ,1944,344,3,7,0,6,2,540,0,12,7,2,28,2,76,33,77,4
23,Capital,001,0017 ,1945,344,2,5,0,6,0,540,1,13,3,3,27,0,92,39,47,4
23,Capital,001,0017 ,1946,344,2,7,1,1,5,540,0,14,5,1,41,1,86,29,49,7
23,Capital,001,0017 ,1947,344,4,11,0,8,0,540,0,5,3,0,27,2,94,34,47,9
23,Capital,001,0017 ,1948,343,4,7,0,2,3,540,0,16,3,7,24,1,89,38,58,5
23,Capital,001,0017 ,1949,343,4,0,1,8,2,540,1,13,10,1,26,0,83,27,65,6
23,Capital,001,0017 ,1950,343,3,1,2,3,5,540,0,13,3,7,30,0,89,39,50,6
23,Capital,001,0017 ,1951,343,5,5,1,8,3,540,2,12,5,4,24,2,71,30,61,8
23,Capital,001,0017 ,1952,343,1,7,0,10,2,540,0,13,10,4,26,0,84,29,43,9
23,Capital,001,0017 ,1953,343,7,6,0,6,2,540,1,14,5,0,25,1,79,24,59,7
23,Capital,001,0017 ,1954,343,3,2,0,2,3,540,2,8,10,1,24,1,110,16,54,4
23,Capital,001,0017 ,1955,343,2,6,0,3,3,540,2,15,2,4,18,0,94,33,72,11
23,Capital,001,0017 ,1956,343,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0
23,Capital,001,0017 ,1957,343,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0
23,Capital,001,0017A,0443,335,1,5,1,8,2,540,0,8,1,4,30,5,107,16,81,9
23,Capital,001,0017A,0444,334,4,8,1,4,6,540,3,20,2,5,19,0,74,23,85,3
23,Capital,001,0017A,0445,334,0,8,1,2,4,540,0,18,0,0,18,0,87,24,89,6
23,Capital,001,0017A,0446,334,5,3,2,3,2,540,1,17,4,3,17,0,89,15,86,14
23,Capital,001,0017A,0447,334,3,4,0,4,4,540,0,12,0,2,19,4,75,26,92,10
23,Capital,001,0017A,0448,334,4,4,2,4,3,540,1,22,2,1,16,1,81,16,104,5
23,Capital,001,0017A,0449,334,0,7,0,2,7,540,3,10,3,4,14,2,86,19,103,5
23,Capital,001,0017A,0450,334,3,11,0,7,4,540,0,20,2,5,19,0,85,20,77,9
23,Capital,001,0017A,0451,334,8,2,0,5,3,540,5,9,3,1,18,0,78,20,84,11
23,Capital,001,0017A,0452,334,4,5,1,4,1,540,0,13,3,0,14,1,81,19,102,8
23,Capital,001,0017A,0453,334,3,4,0,7,4,540,1,13,2,3,13,0,91,19,89,8
23,Capital,001,0017A,0454,334,0,5,2,9,5,540,3,11,4,8,22,1,78,22,83,11
23,Capital,001,0017A,0455,334,5,11,2,4,4,540,2,13,0,4,19,0,85,18,83,11
23,Capital,001,0017A,0456,334,4,4,0,7,2,540,1,15,3,4,28,1,84,18,71,7
23,Capital,001,0017A,1958,343,2,2,0,6,6,540,1,15,3,2,31,2,85,31,82,8
23,Capital,001,0017A,1959,343,3,4,2,2,0,540,0,20,4,1,24,0,79,41,75,12
23,Capital,001,0017A,1960,343,0,5,0,4,1,540,1,16,2,2,20,0,68,26,95,9
23,Capital,001,0017A,1961,343,1,4,1,11,2,540,0,12,3,6,18,1,79,18,82,3
23,Capital,001,0017A,1962,343,5,9,1,2,3,540,0,15,6,6,16,1,90,23,82,7
23,Capital,001,0017A,1963,343,3,3,0,3,2,540,0,11,4,1,21,0,78,38,94,7
23,Capital,001,0017A,1964,342,3,4,0,2,3,540,0,18,3,5,18,3,81,19,88,11
23,Capital,001,0017A,1965,342,8,5,1,5,0,540,2,12,5,6,18,4,73,30,95,6
23,Capital,001,0017A,1966,342,7,7,0,4,2,540,1,18,3,1,21,3,77,18,85,6
23,Capital,001,0017A,1967,342,3,9,2,4,3,540,0,11,5,7,14,1,73,32,102,8
23,Capital,001,0017A,1968,342,2,1,1,7,1,540,0,17,8,1,23,1,75,27,92,5
23,Capital,001,0017A,1969,342,1,6,2,7,2,540,1,20,9,6,27,2,73,28,76,10
23,Capital,001,0018 ,0457,348,1,5,0,6,4,540,2,14,2,1,24,0,123,21,42,10
23,Capital,001,0018 ,0458,348,0,6,0,3,4,540,1,7,3,0,32,0,125,24,49,6
23,Capital,001,0018 ,0459,348,0,4,2,6,2,540,2,11,7,0,18,1,129,23,53,11
23,Capital,001,0018 ,0460,348,3,5,1,1,0,540,1,3,5,1,29,0,116,38,57,8
23,Capital,001,0018 ,0461,348,1,3,3,4,2,540,0,14,4,0,33,2,137,19,37,11
23,Capital,001,0018 ,0462,348,0,2,0,6,3,540,2,10,5,3,27,3,112,19,54,11
23,Capital,001,0018 ,0463,348,7,10,1,7,0,540,0,14,5,1,33,0,110,24,59,12
23,Capital,001,0018 ,0464,348,7,3,2,2,3,540,0,14,4,2,31,1,120,11,53,7
23,Capital,001,0018 ,0465,348,2,6,1,7,3,540,1,7,1,2,32,2,112,17,55,4
23,Capital,001,0018 ,0466,347,2,4,1,3,5,540,0,6,4,3,40,0,106,18,63,8
23,Capital,001,0018 ,0467,347,3,6,0,5,3,540,0,13,9,1,23,0,137,22,44,2
23,Capital,001,0018 ,0468,347,4,6,1,4,2,540,1,9,5,3,29,3,130,34,44,4
23,Capital,001,0018 ,0469,347,0,8,1,4,2,540,1,8,2,4,25,1,126,16,61,8
23,Capital,001,0018 ,0470,347,0,4,1,4,0,540,1,10,2,1,26,0,120,30,52,11
23,Capital,001,0018 ,0471,347,2,2,2,3,2,540,1,5,4,3,35,3,102,28,50,5
23,Capital,001,0018 ,0472,347,2,5,0,4,3,540,0,7,5,0,19,1,130,17,45,10
23,Capital,001,0018 ,0473,347,1,6,0,4,5,540,0,10,4,2,25,1,121,19,56,10
23,Capital,001,0018 ,0474,347,2,2,7,7,1,540,2,7,4,2,33,2,106,23,52,14
23,Capital,001,0018 ,0475,347,4,6,1,3,0,540,0,8,5,2,26,1,133,23,43,9
23,Capital,001,0018 ,0476,347,1,5,1,6,2,540,1,8,2,1,30,0,118,27,51,12
23,Capital,001,0018 ,0477,347,1,3,0,4,1,540,1,9,6,0,25,2,121,21,52,10
23,Capital,001,0018 ,0478,347,3,1,1,2,2,540,0,6,2,1,25,0,134,19,58,5
23,Capital,001,0018 ,0479,347,4,8,1,2,3,540,2,3,2,1,31,1,130,19,55,8
23,Capital,001,0018 ,0480,347,2,3,0,4,1,540,1,6,4,5,28,0,127,19,48,7
23,Capital,001,0018 ,0481,347,0,5,1,1,1,540,2,13,5,3,21,2,118,20,63,13
23,Capital,001,0018 ,1970,348,8,1,1,5,7,540,0,5,3,3,32,1,103,32,51,5
23,Capital,001,0018 ,1971,348,1,7,1,3,2,540,0,12,3,3,26,1,103,27,56,11
23,Capital,001,0018 ,1972,348,8,4,2,11,4,540,0,11,0,0,34,4,80,29,36,3
23,Capital,001,0018 ,1973,348,4,6,0,4,2,540,1,10,6,5,29,1,91,34,53,11
23,Capital,001,0018 ,1974,348,6,3,1,7,3,540,0,15,5,1,33,2,91,27,43,4
23,Capital,001,0018 ,1975,348,2,4,1,5,3,540,2,16,1,3,36,0,86,28,60,7
23,Capital,001,0018 ,1976,348,3,5,3,6,2,540,2,10,7,3,28,1,99,23,46,11
23,Capital,001,0018 ,1977,348,7,12,4,4,5,540,0,8,7,2,27,0,71,32,64,7
23,Capital,001,0018 ,1978,348,2,6,2,6,1,540,1,16,6,6,31,2,102,29,49,7
23,Capital,001,0018 ,1979,348,4,3,0,5,2,540,0,5,5,1,26,2,117,22,33,6
23,Capital,001,0018 ,1980,348,4,3,0,4,4,540,0,5,2,2,34,3,101,29,55,5
23,Capital,001,0018 ,1981,347,3,3,1,3,4,540,0,13,2,4,31,2,103,25,54,5
23,Capital,001,0018 ,1982,347,2,8,0,4,2,540,1,17,3,4,36,0,88,32,46,4
23,Capital,001,0018 ,1983,347,5,2,1,8,1,540,0,10,9,2,23,0,99,33,55,9
23,Capital,001,0018 ,1984,347,5,2,0,3,1,540,1,8,4,2,30,0,89,28,56,11
23,Capital,001,0018 ,1985,347,1,3,0,4,3,540,0,15,3,3,23,1,88,32,58,11
23,Capital,001,0018 ,1986,347,0,5,1,6,3,540,2,13,3,5,24,1,98,34,50,7
23,Capital,001,0018 ,1987,347,8,3,0,4,0,540,1,11,6,3,20,1,123,34,43,5
23,Capital,001,0018 ,1988,347,3,5,1,2,2,540,0,15,8,1,33,1,84,34,50,14
23,Capital,001,0018 ,1989,347,3,11,1,7,2,540,0,8,5,4,25,0,91,37,51,9
23,Capital,001,0018 ,1990,347,3,12,0,4,2,540,0,11,4,1,25,2,91,30,49,6
23,Capital,001,0018 ,1991,347,9,7,2,3,3,540,0,16,7,1,26,4,95,15,43,4
23,Capital,001,0018 ,1992,347,1,9,1,5,2,540,1,13,4,2,27,0,90,26,55,9
23,Capital,001,0018A,0482,342,5,7,2,7,1,540,0,11,6,1,29,0,161,10,22,12
23,Capital,001,0018A,0483,342,1,3,0,1,3,540,2,3,3,3,35,0,172,14,28,1
23,Capital,001,0018A,0484,342,0,8,0,6,5,540,0,4,3,6,35,0,171,23,21,14
23,Capital,001,0018A,0485,342,10,6,1,4,1,540,0,10,5,4,27,3,162,19,24,5
23,Capital,001,0018A,0486,342,3,8,0,1,1,540,0,3,5,3,22,0,171,16,24,9
23,Capital,001,0018A,0487,342,5,3,0,5,3,540,2,10,2,3,37,0,156,14,28,8
23,Capital,001,0018A,0488,342,2,4,0,4,1,540,2,4,3,0,25,1,164,22,28,2
23,Capital,001,0018A,0489,342,1,8,0,3,2,540,1,7,5,5,31,0,159,19,32,7
23,Capital,001,0018A,0490,342,5,2,1,4,3,540,1,5,8,5,26,1,167,15,20,5
23,Capital,001,0018A,0491,342,3,3,0,1,0,540,2,10,4,1,38,1,158,12,29,0
23,Capital,001,0018A,0492,342,3,7,0,3,2,540,0,3,3,1,30,0,171,22,23,9
23,Capital,001,0018A,0493,342,3,9,1,4,1,540,2,3,3,1,28,0,144,25,29,6
23,Capital,001,0018A,0494,342,5,5,1,4,1,540,0,4,7,2,32,0,153,18,21,7
23,Capital,001,0018A,0495,342,6,5,0,3,3,540,0,2,0,1,34,1,167,17,21,7
23,Capital,001,0018A,0496,342,4,7,1,5,1,540,0,4,2,1,24,2,161,25,31,9
23,Capital,001,0018A,0497,342,3,5,1,2,3,540,0,7,3,2,25,0,177,17,25,5
23,Capital,001,0018A,0498,341,3,6,0,3,3,540,2,8,5,0,31,2,151,24,26,1
23,Capital,001,0018A,0499,341,3,4,0,7,4,540,2,7,3,3,16,1,174,15,25,5
23,Capital,001,0018A,0500,341,3,8,0,4,1,540,0,8,6,2,38,0,161,21,26,8
23,Capital,001,0018A,0501,341,6,7,0,2,2,540,0,10,2,1,30,0,158,12,39,5
23,Capital,001,0018A,0502,341,2,6,4,2,1,540,1,11,1,1,34,1,145,19,36,8
23,Capital,001,0018A,0503,341,2,6,1,5,1,540,1,5,7,1,29,0,149,14,38,10
23,Capital,001,0018A,0504,341,1,5,0,1,2,540,1,9,1,0,24,4,176,16,26,11
23,Capital,001,0018A,0505,341,4,5,0,4,0,540,1,6,0,0,34,0,189,9,25,4
23,Capital,001,0018A,0506,341,3,4,1,5,2,540,1,8,1,2,25,0,168,11,30,7
23,Capital,001,0018A,0507,341,3,5,0,2,3,540,1,1,3,2,26,1,168,18,26,4
23,Capital,001,0018A,0508,341,6,4,0,2,2,540,0,6,4,5,26,2,162,16,24,7
23,Capital,001,0018A,0509,341,1,4,1,3,4,540,0,7,5,1,41,0,148,29,24,5
23,Capital,001,0018A,0510,341,5,10,0,3,0,540,0,4,5,1,32,1,146,16,29,8
23,Capital,001,0018A,0511,341,2,8,0,5,0,540,0,2,1,1,26,0,159,25,22,4
23,Capital,001,0018A,0512,341,0,0,2,2,1,540,0,7,1,2,29,0,163,25,22,5
23,Capital,001,0018A,0513,341,0,2,0,3,1,540,4,6,7,4,28,1,168,16,27,4
23,Capital,001,0018A,0514,341,3,3,1,5,2,540,0,9,1,2,31,3,159,16,22,8
23,Capital,001,0018A,1993,340,5,3,3,7,1,540,2,7,10,1,31,1,112,20,35,7
23,Capital,001,0018A,1994,339,6,4,0,4,2,540,0,11,6,3,24,1,133,33,25,5
23,Capital,001,0018A,1995,339,4,8,1,6,1,540,0,8,5,1,21,0,135,23,23,6
23,Capital,001,0018A,1996,339,2,5,0,4,1,540,0,10,8,3,19,1,135,27,27,8
23,Capital,001,0018A,1997,339,2,7,1,0,1,540,0,10,5,1,29,1,147,19,39,4
23,Capital,001,0018A,1998,339,3,2,0,3,2,540,0,9,4,4,24,1,124,32,25,2
23,Capital,001,0018A,1999,339,4,2,0,6,1,540,1,10,5,5,18,1,134,29,31,9
23,Capital,001,0018A,2000,339,1,6,0,6,3,540,1,5,6,2,22,1,146,27,16,6
23,Capital,001,0018A,2001,339,7,6,1,4,1,540,0,8,1,2,27,4,134,31,20,3
23,Capital,001,0018A,2002,339,4,4,0,5,1,540,7,7,8,4,23,0,113,41,23,7
23,Capital,001,0018A,2003,339,2,1,2,4,2,540,0,9,6,3,20,1,133,31,29,5
23,Capital,001,0018A,2004,339,2,6,2,2,0,540,2,6,8,1,30,0,135,19,27,6
23,Capital,001,0018A,2005,339,2,3,2,2,5,540,3,11,9,2,24,1,132,30,26,3
23,Capital,001,0018A,2006,339,7,5,3,5,2,540,0,9,6,0,28,2,128,32,32,2
23,Capital,001,0018A,2007,339,4,7,2,2,3,540,2,5,6,1,30,0,148,23,26,5
23,Capital,001,0018A,2008,339,6,7,1,4,2,540,0,6,2,4,27,1,129,26,30,7
23,Capital,001,0018A,2009,339,3,12,1,4,2,540,1,4,4,4,22,1,133,22,32,7
23,Capital,001,0018A,2010,339,5,4,1,7,3,540,0,11,4,2,36,1,137,26,24,2
23,Capital,001,0018A,2011,339,2,3,3,9,0,540,0,13,5,5,26,0,129,30,28,1
23,Capital,001,0018A,2012,339,3,5,0,1,2,540,2,6,5,3,34,0,135,23,22,10
23,Capital,001,0018A,2013,339,5,10,2,3,2,540,0,7,3,0,34,2,153,13,25,2
23,Capital,001,0018A,2014,339,2,3,5,5,0,540,1,9,8,1,27,0,145,22,22,8
23,Capital,001,0018A,2015,339,4,1,0,3,1,540,2,6,2,2,25,0,136,31,23,4
23,Capital,001,0018A,2016,339,1,11,0,6,0,540,0,7,3,4,28,1,127,27,35,5
23,Capital,001,0018A,2017,339,2,8,0,5,7,540,0,12,7,3,21,2,142,29,25,8
23,Capital,001,0018A,2018,339,5,4,2,2,0,540,1,7,4,1,29,0,123,25,22,8
23,Capital,001,0018A,2019,339,3,11,1,10,1,540,1,6,4,3,27,0,138,25,17,4
23,Capital,001,0018A,2020,339,1,8,1,3,1,540,2,6,3,1,26,0,140,30,30,0
23,Capital,001,0018A,2021,339,2,7,1,6,2,540,1,8,5,1,33,0,132,24,17,10
23,Capital,001,0018A,2022,339,2,5,3,7,2,540,3,5,4,3,25,0,132,21,46,4
23,Capital,001,0018A,2023,339,0,7,1,2,3,540,0,8,3,3,22,1,138,18,28,6
23,Capital,001,0018B,0515,338,1,9,1,1,2,540,0,8,7,4,29,3,130,20,44,6
23,Capital,001,0018B,0516,338,6,4,1,3,1,540,3,8,4,2,32,0,145,24,40,4
23,Capital,001,0018B,0517,338,3,8,0,3,0,540,0,8,1,2,27,2,144,27,37,12
23,Capital,001,0018B,0518,338,2,9,0,8,2,540,0,8,5,1,24,2,146,25,38,8
23,Capital,001,0018B,0519,338,7,5,0,1,2,540,0,11,3,2,26,1,155,20,40,8
23,Capital,001,0018B,0520,338,4,5,2,8,0,540,1,3,6,2,29,0,134,19,36,2
23,Capital,001,0018B,0521,338,3,11,1,3,2,540,1,9,1,2,26,0,145,17,42,8
23,Capital,001,0018B,0522,338,1,7,2,7,3,540,2,9,4,0,27,1,162,23,29,6
23,Capital,001,0018B,0523,337,1,6,1,5,2,540,2,12,8,3,30,0,148,16,32,8
23,Capital,001,0018B,0524,337,2,9,0,1,1,540,0,8,5,1,19,2,155,26,44,11
23,Capital,001,0018B,0525,337,4,7,0,6,3,540,1,3,5,2,27,2,135,18,39,13
23,Capital,001,0018B,0526,337,2,5,0,2,2,540,0,9,2,2,30,0,139,24,30,6
23,Capital,001,0018B,0527,337,1,5,1,8,2,540,1,10,1,2,26,0,154,17,29,5
23,Capital,001,0018B,0528,337,5,4,2,8,3,540,0,13,5,5,25,3,149,17,34,2
23,Capital,001,0018B,0529,337,2,4,0,0,0,540,2,12,3,2,34,0,156,15,31,7
23,Capital,001,0018B,0530,337,5,3,0,6,3,540,0,11,6,4,29,1,134,24,30,6
23,Capital,001,0018B,0531,337,1,2,0,3,2,540,3,9,3,0,25,0,161,18,30,8
23,Capital,001,0018B,0532,337,4,10,1,4,3,540,0,11,4,0,37,1,133,18,26,10
23,Capital,001,0018B,2024,349,8,11,3,5,5,540,2,16,3,0,43,3,109,35,29,5
23,Capital,001,0018B,2025,349,6,5,0,3,0,540,3,11,3,2,24,2,120,27,33,10
23,Capital,001,0018B,2026,349,3,8,0,4,4,540,1,16,3,1,34,0,120,33,46,2
23,Capital,001,0018B,2027,349,4,8,1,3,1,540,1,12,5,0,26,1,128,34,34,9
23,Capital,001,0018B,2028,349,1,3,0,7,1,540,2,11,4,3,17,0,141,29,33,5
23,Capital,001,0018B,2029,349,10,0,0,9,2,540,1,11,0,2,29,0,118,28,5,6
23,Capital,001,0018B,2030,349,2,2,0,4,1,540,0,13,2,8,33,1,127,31,25,5
23,Capital,001,0018B,2031,349,8,12,0,9,0,540,0,12,8,1,36,3,114,25,34,8
23,Capital,001,0018B,2032,349,4,5,0,5,2,540,0,16,5,2,30,1,108,31,43,5
23,Capital,001,0018B,2033,349,2,3,4,4,6,540,0,4,7,1,26,1,120,23,42,5
23,Capital,001,0018B,2034,349,3,6,1,4,2,540,1,6,8,1,23,2,142,31,31,7
23,Capital,001,0018B,2035,349,0,0,0,2,1,540,0,10,6,2,38,1,129,32,26,10
23,Capital,001,0018B,2036,348,3,8,3,7,3,540,0,5,7,5,19,2,133,20,31,12
23,Capital,001,0018B,2037,348,5,3,0,7,2,540,0,17,3,1,26,0,129,34,33,3
23,Capital,001,0018B,2038,348,3,11,2,4,3,540,0,9,3,2,21,1,123,29,34,3
23,Capital,001,0019 ,0533,341,3,5,1,3,0,540,0,5,1,1,12,0,189,18,34,7
23,Capital,001,0019 ,0534,341,1,4,0,3,3,540,2,5,6,2,39,0,172,15,24,4
23,Capital,001,0019 ,0535,341,5,5,0,3,1,540,2,4,2,3,26,1,160,29,22,10
23,Capital,001,0019 ,0536,341,3,0,2,1,4,540,1,4,4,3,27,0,151,26,42,5
23,Capital,001,0019 ,0537,341,3,3,2,7,4,540,1,7,2,4,28,0,176,15,27,7
