codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0047,0050,0501,0503,0523,0567,0569
16,Adolfo Alsina,001,0002 ,0161,325,0,12,32,0,61,2,32,8,50
16,Adolfo Alsina,001,0002 ,0162,325,0,5,33,1,93,4,28,2,44
16,Adolfo Alsina,001,0002 ,0163,325,1,3,29,2,73,6,40,2,36
16,Adolfo Alsina,001,0002 ,0164,324,3,5,28,3,84,3,26,1,34
16,Adolfo Alsina,001,0002 ,0165,324,1,5,28,2,72,6,27,3,45
16,Adolfo Alsina,001,0002 ,0166,324,2,3,18,2,92,4,38,4,42
16,Adolfo Alsina,001,0003 ,0167,20,0,0,2,0,1,0,1,0,3
16,Adolfo Alsina,001,0004 ,0168,271,4,6,14,2,22,3,70,1,41
16,Adolfo Alsina,001,0004 ,0169,271,3,4,9,5,21,2,62,1,68
16,Adolfo Alsina,001,0004 ,0170,270,6,3,14,0,27,2,55,2,71
16,Adolfo Alsina,001,0101 ,0001,328,2,6,50,5,47,4,76,7,38
16,Adolfo Alsina,001,0101 ,0002,328,1,2,58,5,50,12,70,4,31
16,Adolfo Alsina,001,0101 ,0003,328,5,8,28,4,45,9,95,4,32
16,Adolfo Alsina,001,0101 ,0004,327,3,5,44,12,38,7,90,9,36
16,Adolfo Alsina,001,0101 ,0005,327,4,4,43,12,40,6,76,6,36
16,Adolfo Alsina,001,0101 ,0006,327,1,5,49,8,53,3,72,4,42
16,Adolfo Alsina,001,0101 ,0007,327,1,7,42,6,39,10,87,3,29
16,Adolfo Alsina,001,0101 ,0008,327,4,3,53,6,48,7,67,3,40
16,Adolfo Alsina,001,0101 ,0009,327,5,5,40,6,50,6,94,5,42
16,Adolfo Alsina,001,0101 ,0010,327,0,3,41,5,41,4,93,4,35
16,Adolfo Alsina,001,0101 ,0011,327,5,3,48,11,41,5,79,7,38
16,Adolfo Alsina,001,0102 ,0012,326,6,11,46,5,83,5,20,9,34
16,Adolfo Alsina,001,0102 ,0013,326,3,20,56,5,76,6,34,4,38
16,Adolfo Alsina,001,0102 ,0014,326,4,17,58,3,83,4,17,6,52
16,Adolfo Alsina,001,0102 ,0015,326,1,13,54,4,83,8,28,2,32
16,Adolfo Alsina,001,0102 ,0016,326,3,14,70,3,89,7,21,5,31
16,Adolfo Alsina,001,0102 ,0017,326,2,10,52,4,87,8,22,3,44
16,Adolfo Alsina,001,0102 ,0018,325,5,7,43,6,74,6,17,6,49
16,Adolfo Alsina,001,0102 ,0019,325,2,7,54,5,86,3,21,4,46
16,Adolfo Alsina,001,0102 ,0020,325,4,10,62,10,91,5,29,6,42
16,Adolfo Alsina,001,0102 ,0021,325,4,9,40,9,91,10,18,4,43
16,Adolfo Alsina,001,0102 ,0022,325,4,7,64,5,99,3,26,4,32
16,Adolfo Alsina,001,0103 ,0023,295,0,6,57,9,51,9,58,8,30
16,Adolfo Alsina,001,0103 ,0024,295,1,8,64,10,56,7,38,8,41
16,Adolfo Alsina,001,0103 ,0025,295,5,11,52,12,45,6,45,6,41
16,Adolfo Alsina,001,0103 ,0026,294,0,8,78,6,56,6,37,3,38
16,Adolfo Alsina,001,0103 ,0027,294,2,7,57,11,38,8,55,4,43
16,Adolfo Alsina,001,0103 ,0028,294,2,2,56,9,54,6,51,11,40
16,Adolfo Alsina,001,0104 ,0029,329,4,18,52,7,52,10,46,8,32
16,Adolfo Alsina,001,0104 ,0030,328,3,9,46,6,103,12,37,6,29
16,Adolfo Alsina,001,0104 ,0031,328,3,8,63,2,73,4,35,4,41
16,Adolfo Alsina,001,0104 ,0032,328,2,10,62,6,73,6,50,5,29
16,Adolfo Alsina,001,0104 ,0033,328,6,16,57,8,75,5,36,2,42
16,Adolfo Alsina,001,0104 ,0034,328,2,11,49,6,72,11,45,6,41
16,Adolfo Alsina,001,0104 ,0035,328,6,9,50,6,90,9,28,8,27
16,Adolfo Alsina,001,0104 ,0036,328,1,5,46,5,76,12,34,6,35
16,Adolfo Alsina,001,0104 ,0037,328,3,7,56,5,72,7,45,6,37
16,Adolfo Alsina,001,0104 ,0038,328,3,8,48,6,75,10,43,2,40
16,Adolfo Alsina,001,0104 ,0039,328,1,9,58,10,81,11,41,1,22
16,Adolfo Alsina,001,0105 ,0040,318,4,15,41,7,91,7,17,6,38
16,Adolfo Alsina,001,0105 ,0041,318,2,7,44,6,82,10,16,4,36
16,Adolfo Alsina,001,0105 ,0042,318,0,17,50,10,89,4,18,4,43
16,Adolfo Alsina,001,0105 ,0043,318,5,14,25,3,99,10,15,1,42
