codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0071,0189,0501,0502,0506,0507
06,San Fernando,001,0001 ,0001,348,8,2,14,1,40,152,11,37
06,San Fernando,001,0001 ,0002,348,3,0,15,2,42,152,3,44
06,San Fernando,001,0001 ,0003,347,11,1,7,1,57,143,11,38
06,San Fernando,001,0001 ,0004,348,7,3,11,1,59,142,10,31
06,San Fernando,001,0001 ,0005,347,5,0,15,2,56,145,9,25
06,San Fernando,001,0001 ,0006,347,8,0,17,0,52,134,13,26
06,San Fernando,001,0001 ,0007,347,6,0,10,1,53,156,5,24
06,San Fernando,001,0001 ,0008,347,6,0,14,1,55,148,10,37
06,San Fernando,001,0001 ,0009,347,8,0,9,1,62,155,4,25
06,San Fernando,001,0001 ,0010,347,6,1,13,0,42,159,8,38
06,San Fernando,001,0001 ,0011,347,11,0,12,0,39,165,11,35
06,San Fernando,001,0001 ,0012,347,13,2,7,1,51,158,9,30
06,San Fernando,001,0001 ,0013,347,10,2,15,0,51,132,7,36
06,San Fernando,001,0001 ,0014,346,6,0,12,0,62,140,12,31
06,San Fernando,001,0002 ,0015,337,7,3,5,0,56,146,10,35
06,San Fernando,001,0002 ,0016,337,3,1,14,3,50,142,7,36
06,San Fernando,001,0002 ,0017,337,6,2,12,4,72,115,13,30
06,San Fernando,001,0002 ,0018,337,0,0,9,0,38,178,10,26
06,San Fernando,001,0002 ,0019,336,5,1,14,0,44,153,12,35
06,San Fernando,001,0002 ,0020,337,9,1,12,1,56,139,9,25
06,San Fernando,001,0002 ,0021,336,7,2,10,1,41,143,10,33
06,San Fernando,001,0002 ,0022,335,9,1,10,1,47,149,10,25
06,San Fernando,001,0002 ,0023,336,5,0,12,1,52,147,4,25
06,San Fernando,001,0002 ,0024,336,7,0,15,0,60,138,4,43
06,San Fernando,001,0002 ,0025,336,5,4,9,1,61,139,6,35
06,San Fernando,001,0002 ,0026,336,7,0,9,0,52,151,9,25
06,San Fernando,001,0002 ,0027,336,3,0,9,1,31,170,4,26
06,San Fernando,001,0003 ,0028,333,11,3,21,2,51,115,6,44
06,San Fernando,001,0003 ,0029,333,5,1,8,2,49,151,3,40
06,San Fernando,001,0003 ,0030,332,7,0,9,2,57,132,4,32
06,San Fernando,001,0003 ,0031,332,9,0,15,2,45,124,8,42
06,San Fernando,001,0003 ,0032,332,10,0,12,0,52,144,6,29
06,San Fernando,001,0003 ,0033,332,5,1,10,3,54,155,15,21
06,San Fernando,001,0003 ,0034,332,6,4,18,0,47,126,10,45
06,San Fernando,001,0003 ,0035,332,5,6,14,3,48,126,11,42
06,San Fernando,001,0003 ,0036,332,12,0,11,1,54,143,8,40
06,San Fernando,001,0003 ,0037,332,8,0,14,0,48,135,13,38
06,San Fernando,001,0003 ,0038,332,11,0,18,0,36,147,7,32
06,San Fernando,001,0003 ,0039,331,10,0,7,2,48,136,4,41
06,San Fernando,001,0003 ,0040,332,3,0,10,0,58,141,7,32
06,San Fernando,001,0004 ,0041,347,1,1,13,2,56,150,7,42
06,San Fernando,001,0004 ,0042,347,11,2,11,0,57,141,12,31
06,San Fernando,001,0004 ,0043,348,3,0,16,1,58,142,4,39
06,San Fernando,001,0004 ,0044,347,1,0,13,0,62,147,12,34
06,San Fernando,001,0004 ,0045,347,5,3,13,2,55,132,4,39
06,San Fernando,001,0004 ,0046,348,8,2,14,0,45,155,6,36
06,San Fernando,001,0004 ,0047,348,9,0,13,1,54,147,15,28
06,San Fernando,001,0004 ,0048,347,9,1,14,0,62,137,12,33
06,San Fernando,001,0004 ,0049,348,5,3,8,2,62,141,15,23
06,San Fernando,001,0004 ,0050,348,7,1,8,0,74,130,9,30
06,San Fernando,001,0004 ,0051,347,9,1,13,0,41,146,6,47
06,San Fernando,001,0004 ,0052,347,10,0,10,0,55,132,15,34
06,San Fernando,001,0004 ,0053,347,6,0,7,3,64,143,7,35
06,San Fernando,001,0004 ,0054,347,12,1,7,0,48,157,12,31
06,San Fernando,001,0005A,0055,343,10,2,8,1,112,89,9,46
06,San Fernando,001,0005A,0056,343,4,0,13,0,109,110,10,36
06,San Fernando,001,0005A,0057,343,12,0,12,3,100,85,6,39
06,San Fernando,001,0005A,0058,343,12,1,14,1,76,117,8,48
06,San Fernando,001,0005A,0059,343,13,0,8,2,91,99,2,61
06,San Fernando,001,0005A,0060,343,22,0,4,3,92,97,3,55
06,San Fernando,001,0005A,0061,343,16,0,12,0,68,136,10,39
06,San Fernando,001,0005A,0062,343,1,2,5,0,97,102,7,43
06,San Fernando,001,0005A,0063,343,10,0,9,3,96,88,4,60
06,San Fernando,001,0005A,0064,342,15,0,15,2,82,123,6,41
06,San Fernando,001,0005A,0065,343,15,0,13,1,101,87,10,47
06,San Fernando,001,0005A,0066,343,8,1,9,0,83,144,8,40
06,San Fernando,001,0005A,0067,342,7,2,10,1,103,95,8,44
06,San Fernando,001,0005A,0068,342,12,0,9,3,94,112,9,42
06,San Fernando,001,0005A,0069,342,17,2,12,4,98,119,6,24
06,San Fernando,001,0005A,0070,343,21,0,13,2,106,90,11,37
06,San Fernando,001,0005A,0071,343,8,3,13,1,97,103,2,45
06,San Fernando,001,0005A,0072,342,0,0,9,3,84,128,15,35
06,San Fernando,001,0005A,0073,342,10,0,9,2,84,112,9,47
06,San Fernando,001,0005A,0074,342,7,0,9,0,99,106,6,40
06,San Fernando,001,0005A,0075,342,8,3,10,1,101,113,7,41
06,San Fernando,001,0005A,0076,342,7,0,12,0,69,129,5,47
06,San Fernando,001,0005A,0077,342,4,0,7,0,102,125,7,43
06,San Fernando,001,0005A,0078,342,19,0,12,1,97,106,7,44
06,San Fernando,001,0005A,0079,341,8,0,7,1,93,116,8,38
06,San Fernando,001,0005B,0080,333,23,1,6,0,133,46,1,57
06,San Fernando,001,0005B,0081,333,6,1,6,0,166,52,4,28
06,San Fernando,001,0005B,0082,332,19,0,9,4,145,49,3,33
06,San Fernando,001,0005B,0083,332,22,0,8,1,155,45,1,35
06,San Fernando,001,0005B,0084,332,16,0,10,2,119,75,2,42
06,San Fernando,001,0005B,0085,332,21,0,7,3,141,53,1,41
06,San Fernando,001,0005B,0086,332,1,1,7,1,125,61,6,50
06,San Fernando,001,0005B,0087,332,17,2,7,3,141,44,3,35
06,San Fernando,001,0005B,0088,331,3,0,13,0,148,63,2,26
06,San Fernando,001,0005B,0089,332,19,3,8,0,135,49,4,30
06,San Fernando,001,0005B,0090,332,23,0,10,0,139,67,1,34
06,San Fernando,001,0005B,0091,332,6,3,5,2,162,47,0,43
06,San Fernando,001,0005B,0092,332,0,2,6,3,150,53,2,36
06,San Fernando,001,0005B,0093,332,16,1,12,1,137,66,0,46
06,San Fernando,001,0005B,0094,332,2,2,4,1,144,51,1,37
06,San Fernando,001,0005B,0095,332,0,0,11,4,137,58,0,41
06,San Fernando,001,0005B,0096,332,11,2,8,2,139,57,7,43
06,San Fernando,001,0005B,0097,332,8,2,12,1,145,64,1,35
06,San Fernando,001,0006 ,0098,326,14,0,12,0,73,97,4,55
06,San Fernando,001,0006 ,0099,326,8,1,12,0,89,100,5,37
06,San Fernando,001,0006 ,0100,326,12,1,13,1,104,69,6,41
06,San Fernando,001,0006 ,0101,325,1,1,7,1,88,87,5,53
06,San Fernando,001,0006 ,0102,326,8,0,13,1,86,97,3,57
06,San Fernando,001,0006 ,0103,325,9,1,13,2,73,95,7,57
06,San Fernando,001,0006 ,0104,326,12,3,7,0,96,82,6,50
06,San Fernando,001,0006 ,0105,326,17,0,13,0,62,108,5,48
06,San Fernando,001,0007A,0106,349,14,0,9,2,88,92,7,55
06,San Fernando,001,0007A,0107,349,0,1,5,2,112,105,11,36
06,San Fernando,001,0007A,0108,349,12,6,8,3,76,100,5,48
06,San Fernando,001,0007A,0109,349,4,0,16,0,94,111,6,41
06,San Fernando,001,0007A,0110,349,1,3,8,1,73,115,4,51
06,San Fernando,001,0007A,0111,348,9,2,12,1,90,100,10,43
06,San Fernando,001,0007A,0112,349,11,0,11,1,91,121,5,46
06,San Fernando,001,0007A,0113,349,4,0,8,1,90,123,4,46
06,San Fernando,001,0007A,0114,349,10,1,12,1,113,90,5,45
06,San Fernando,001,0007A,0115,349,13,2,10,1,106,89,10,36
06,San Fernando,001,0007A,0116,349,8,2,8,1,112,97,2,44
06,San Fernando,001,0007A,0117,348,17,0,15,1,109,28,0,34
06,San Fernando,001,0007A,0118,349,7,2,11,1,93,112,3,46
06,San Fernando,001,0007A,0119,349,0,0,5,2,100,118,6,46
06,San Fernando,001,0007A,0120,349,12,0,6,0,108,86,7,54
06,San Fernando,001,0007A,0121,348,9,1,5,1,98,117,9,43
06,San Fernando,001,0007A,0122,349,18,0,9,2,81,111,7,43
06,San Fernando,001,0007A,0123,349,266,0,14,0,96,95,6,55
06,San Fernando,001,0007A,0124,349,3,3,10,0,102,118,4,50
06,San Fernando,001,0007A,0125,348,11,1,14,2,94,97,8,32
06,San Fernando,001,0007A,0126,349,5,0,4,0,104,117,5,38
06,San Fernando,001,0007A,0127,349,11,2,8,1,96,98,6,60
06,San Fernando,001,0007A,0128,349,6,2,7,1,122,110,2,35
06,San Fernando,001,0007A,0129,349,0,1,6,3,123,80,9,44
06,San Fernando,001,0007A,0130,349,12,2,13,1,78,104,12,54
06,San Fernando,001,0007A,0131,348,4,1,6,0,110,96,6,45
06,San Fernando,001,0007A,0132,348,6,5,12,0,85,128,5,48
06,San Fernando,001,0007A,0133,348,6,1,9,1,114,114,6,38
06,San Fernando,001,0007A,0134,348,6,7,13,2,85,111,4,49
06,San Fernando,001,0007B,0135,346,8,0,5,2,118,82,6,48
06,San Fernando,001,0007B,0136,346,18,0,6,0,136,74,3,43
06,San Fernando,001,0007B,0137,346,15,9,7,1,123,77,6,31
06,San Fernando,001,0007B,0138,346,17,2,13,1,134,66,0,40
06,San Fernando,001,0007B,0139,344,12,2,15,0,131,70,4,42
06,San Fernando,001,0007B,0140,346,19,0,15,0,113,78,4,48
06,San Fernando,001,0007B,0141,346,18,1,8,2,105,73,11,50
06,San Fernando,001,0007B,0142,345,15,7,8,0,132,75,7,42
06,San Fernando,001,0007B,0143,345,18,6,7,1,104,71,1,44
06,San Fernando,001,0007B,0144,346,21,0,6,1,127,95,5,35
06,San Fernando,001,0007B,0145,345,8,7,13,0,124,77,10,45
06,San Fernando,001,0007B,0146,344,12,1,5,3,132,69,3,53
06,San Fernando,001,0007B,0147,346,1,2,0,2,126,69,0,53
06,San Fernando,001,0007B,0148,346,10,4,7,3,123,92,9,41
06,San Fernando,001,0007B,0149,346,13,0,12,2,134,86,3,39
06,San Fernando,001,0007B,0150,346,16,1,136,13,0,13,41,58
06,San Fernando,001,0007B,0151,346,9,3,18,1,116,82,6,37
06,San Fernando,001,0007B,0152,346,5,2,10,1,111,63,6,59
06,San Fernando,001,0007B,0153,346,14,3,10,0,132,51,0,46
06,San Fernando,001,0007B,0154,345,15,0,10,2,118,86,3,36
06,San Fernando,001,0007B,0155,346,10,0,17,1,113,77,3,54
06,San Fernando,001,0007B,0156,346,14,0,10,0,119,73,5,51
06,San Fernando,001,0007B,0157,345,14,0,12,2,127,66,2,41
06,San Fernando,001,0007B,0158,346,15,2,10,1,130,78,3,38
06,San Fernando,001,0007B,0159,346,21,1,9,4,115,85,0,37
06,San Fernando,001,0007B,0160,346,0,0,6,0,123,73,4,0
06,San Fernando,001,0007B,0161,346,1,16,124,8,0,11,51,67
06,San Fernando,001,0007B,0162,346,15,0,9,2,102,86,9,47
06,San Fernando,001,0007B,0163,346,1,0,4,0,130,75,5,44
06,San Fernando,001,0007B,0164,346,14,2,11,3,115,87,3,41
