codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0014,0154,0501,0534
16,Adolfo Alsina,001,0001 ,0001,350,11,13,93,6,9,87,41
16,Adolfo Alsina,001,0001 ,0002,349,4,8,96,11,7,82,35
16,Adolfo Alsina,001,0001 ,0003,349,15,16,73,2,11,92,51
16,Adolfo Alsina,001,0001 ,0004,349,7,9,93,8,6,85,42
16,Adolfo Alsina,001,0001 ,0005,350,12,19,75,15,11,87,35
16,Adolfo Alsina,001,0001 ,0006,348,0,0,0,0,0,0,0
16,Adolfo Alsina,001,0001 ,0007,349,17,4,90,5,6,82,35
16,Adolfo Alsina,001,0001 ,0008,349,15,5,75,12,8,96,33
16,Adolfo Alsina,001,0001 ,0009,350,16,8,80,9,11,79,38
16,Adolfo Alsina,001,0001 ,0010,350,14,5,91,9,10,95,41
16,Adolfo Alsina,001,0001 ,0011,349,4,5,119,8,16,66,36
16,Adolfo Alsina,001,0001 ,0012,349,10,3,89,3,4,94,54
16,Adolfo Alsina,001,0001 ,0013,350,9,8,108,6,5,76,36
16,Adolfo Alsina,001,0001 ,0014,349,9,6,84,13,12,98,41
16,Adolfo Alsina,001,0001 ,0015,352,8,6,79,8,6,80,58
16,Adolfo Alsina,001,0001 ,0016,351,28,2,82,7,5,77,51
16,Adolfo Alsina,001,0001 ,0017,349,15,7,107,7,10,63,54
16,Adolfo Alsina,001,0001 ,0018,350,10,5,83,9,2,109,42
16,Adolfo Alsina,001,0001 ,0019,349,0,0,62,8,9,113,39
16,Adolfo Alsina,001,0001 ,0020,349,13,8,95,9,6,89,39
16,Adolfo Alsina,001,0001 ,0021,350,2,8,107,9,7,85,31
16,Adolfo Alsina,001,0001 ,0022,349,14,8,108,7,0,84,39
16,Adolfo Alsina,001,0001 ,0023,349,10,2,86,7,6,113,37
16,Adolfo Alsina,001,0001 ,0024,349,15,4,103,7,3,99,34
16,Adolfo Alsina,001,0001 ,0025,349,10,7,77,9,11,86,39
16,Adolfo Alsina,001,0001 ,0026,349,1,3,74,7,11,96,43
16,Adolfo Alsina,001,0001 ,0027,351,23,3,98,9,2,86,39
16,Adolfo Alsina,001,0001 ,0028,349,0,0,68,9,4,111,24
16,Adolfo Alsina,001,0001 ,0029,351,13,8,112,6,10,77,40
16,Adolfo Alsina,001,0001 ,0030,349,14,11,75,8,9,107,38
16,Adolfo Alsina,001,0001 ,0031,350,0,7,93,7,2,90,0
16,Adolfo Alsina,001,0001 ,0032,349,18,4,85,9,8,101,38
16,Adolfo Alsina,001,0001 ,0033,350,0,0,76,8,4,112,46
16,Adolfo Alsina,001,0001 ,0034,349,3,7,88,5,4,98,45
16,Adolfo Alsina,001,0001 ,0035,350,10,10,75,14,8,91,42
16,Adolfo Alsina,001,0001 ,0036,350,5,1,89,13,8,81,40
16,Adolfo Alsina,001,0001 ,0037,349,0,0,100,8,4,80,47
16,Adolfo Alsina,001,0001 ,0038,348,15,9,95,19,5,66,43
16,Adolfo Alsina,001,0001 ,0039,350,13,1,90,6,5,86,50
16,Adolfo Alsina,001,0001 ,0040,348,4,7,98,3,3,75,50
16,Adolfo Alsina,001,0001 ,0041,350,16,9,90,6,15,78,55
16,Adolfo Alsina,001,0001 ,0042,350,11,4,102,10,6,84,41
16,Adolfo Alsina,001,0001 ,0043,349,10,3,98,8,10,74,50
16,Adolfo Alsina,001,0001 ,0044,349,18,0,98,6,6,101,35
16,Adolfo Alsina,001,0001 ,0045,349,12,4,94,9,4,82,36
16,Adolfo Alsina,001,0001 ,0046,350,11,5,119,8,3,84,37
16,Adolfo Alsina,001,0001 ,0047,349,4,7,102,18,11,71,37
16,Adolfo Alsina,001,0001 ,0048,350,17,8,110,11,6,63,50
16,Adolfo Alsina,001,0001 ,0049,350,11,7,92,7,3,80,53
16,Adolfo Alsina,001,0001 ,0050,349,13,6,95,8,9,93,35
16,Adolfo Alsina,001,0001 ,0051,349,16,16,78,8,6,78,42
16,Adolfo Alsina,001,0001 ,0052,349,12,8,96,6,3,72,48
16,Adolfo Alsina,001,0001 ,0053,349,11,12,86,5,6,94,52
16,Adolfo Alsina,001,0001 ,0054,349,21,6,88,12,7,84,40
16,Adolfo Alsina,001,0001 ,0055,349,25,0,97,7,5,91,28
16,Adolfo Alsina,001,0001 ,0056,350,15,5,90,12,4,87,41
16,Adolfo Alsina,001,0001 ,0057,349,8,6,72,12,11,118,26
16,Adolfo Alsina,001,0001 ,0058,350,0,0,106,9,10,84,42
16,Adolfo Alsina,001,0001 ,0059,349,5,14,83,6,13,86,44
16,Adolfo Alsina,001,0001 ,0060,350,6,5,85,11,4,79,38
16,Adolfo Alsina,001,0001 ,0061,349,10,9,83,5,4,124,0
16,Adolfo Alsina,001,0001 ,0062,351,8,0,79,13,3,126,37
16,Adolfo Alsina,001,0001 ,0063,350,17,6,100,13,13,71,29
16,Adolfo Alsina,001,0001 ,0064,350,0,0,1,3,1,3,2
16,Adolfo Alsina,001,0001 ,0065,348,0,0,83,12,9,88,42
16,Adolfo Alsina,001,0001 ,0066,349,11,6,100,7,7,78,53
16,Adolfo Alsina,001,0001 ,0067,349,14,5,97,8,5,80,59
16,Adolfo Alsina,001,0001 ,0068,349,11,5,83,11,11,85,49
16,Adolfo Alsina,001,0001 ,0069,350,17,9,85,6,5,74,49
16,Adolfo Alsina,001,0001 ,0070,349,22,9,98,3,11,88,39
16,Adolfo Alsina,001,0001 ,0071,350,10,4,94,4,10,96,45
16,Adolfo Alsina,001,0001 ,0072,349,12,5,75,7,10,87,48
16,Adolfo Alsina,001,0001 ,0073,349,18,4,96,6,6,74,36
16,Adolfo Alsina,001,0001 ,0074,350,10,5,101,8,6,77,38
16,Adolfo Alsina,001,0001 ,0075,350,17,6,92,9,5,85,45
16,Adolfo Alsina,001,0001 ,0076,350,19,3,79,4,5,98,46
16,Adolfo Alsina,001,0001 ,0077,349,24,2,85,11,3,98,33
16,Adolfo Alsina,001,0001 ,0078,349,13,12,86,11,6,89,38
16,Adolfo Alsina,001,0001 ,0079,348,9,7,98,10,7,83,39
16,Adolfo Alsina,001,0001 ,0080,349,19,8,86,6,5,74,44
16,Adolfo Alsina,001,0001 ,0081,349,9,11,88,6,9,102,29
16,Adolfo Alsina,001,0001 ,0082,350,13,6,70,7,5,97,54
16,Adolfo Alsina,001,0001 ,0083,349,30,8,79,7,7,103,22
16,Adolfo Alsina,001,0001 ,0084,350,13,5,73,7,6,110,44
16,Adolfo Alsina,001,0001 ,0085,349,11,0,100,6,3,90,38
16,Adolfo Alsina,001,0001 ,0086,349,10,7,74,15,9,116,28
16,Adolfo Alsina,001,0001 ,0087,349,13,0,108,12,8,96,26
16,Adolfo Alsina,001,0001 ,0088,350,13,2,95,7,8,79,34
16,Adolfo Alsina,001,0001 ,0089,349,12,7,81,6,10,97,45
