codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0022,0048,0220,0221
11,Atreuco                                 ,001,0001 ,0001,338,15,0,66,165,12,7,20,11
11,Atreuco                                 ,001,0001 ,0002,337,17,0,81,124,11,6,19,14
11,Atreuco                                 ,001,0001 ,0345,389,11,16,65,159,10,7,18,22
11,Atreuco                                 ,001,0001 ,0346,389,9,3,102,163,2,9,14,18
11,Atreuco                                 ,001,0002 ,0003,398,6,14,147,103,11,4,39,1
11,Atreuco                                 ,001,0002 ,0004,398,12,1,148,112,5,5,23,2
11,Atreuco                                 ,001,0002 ,0005,398,6,7,142,128,0,8,28,2
11,Atreuco                                 ,001,0002 ,0006,398,7,9,126,111,17,2,27,3
11,Atreuco                                 ,001,0002 ,0007,398,5,10,132,136,13,3,30,2
11,Atreuco                                 ,001,0002 ,0347,396,12,11,149,110,9,3,19,3
11,Atreuco                                 ,001,0002 ,0348,395,9,4,144,109,9,11,23,3
11,Atreuco                                 ,001,0002 ,0349,395,7,6,159,103,7,7,23,5
11,Atreuco                                 ,001,0002 ,0350,395,2,8,147,137,7,6,17,2
11,Atreuco                                 ,001,0002 ,0351,395,12,15,129,132,11,8,17,4
11,Atreuco                                 ,001,0003 ,0008,316,4,4,52,172,1,5,7,3
11,Atreuco                                 ,001,0003 ,0009,316,3,5,50,169,3,3,7,2
11,Atreuco                                 ,001,0003 ,0010,315,9,7,35,167,9,1,16,3
11,Atreuco                                 ,001,0003 ,0352,335,2,4,48,195,4,5,4,4
11,Atreuco                                 ,001,0003 ,0353,335,12,8,66,155,0,7,2,3
11,Atreuco                                 ,001,0003 ,0354,335,3,3,42,183,6,4,12,4
11,Atreuco                                 ,001,0004 ,0011,310,4,0,119,65,5,4,14,24
11,Atreuco                                 ,001,0004 ,0355,328,20,3,155,58,14,3,15,0
11,Atreuco                                 ,001,0005 ,0012,193,6,3,37,83,8,3,4,0
11,Atreuco                                 ,001,0005 ,0356,263,2,4,37,139,5,8,11,0
11,Capital                                 ,002,0006 ,0013,359,16,20,74,127,15,6,20,9
11,Capital                                 ,002,0006 ,0014,359,16,21,52,131,20,6,25,6
11,Capital                                 ,002,0006 ,0357,280,11,8,61,105,8,4,11,10
11,Capital                                 ,002,0006 ,0358,280,12,5,51,100,7,7,21,9
11,Capital                                 ,002,0006 ,0359,280,12,14,43,84,19,4,14,7
11,Capital                                 ,002,0007 ,0360,7,2,0,1,6,0,0,0,0
11,Capital                                 ,002,0008 ,0015,1,0,0,0,1,0,0,0,0
11,Capital                                 ,002,0009 ,0016,397,4,12,83,73,31,14,51,27
11,Capital                                 ,002,0009 ,0017,397,9,11,53,82,24,16,63,23
11,Capital                                 ,002,0009 ,0018,397,3,20,58,68,35,17,66,41
