codprov,coddepto,depto,circuito,mesa,electores,blancos,00041,00036,00037,00050
20,007,Güer Aike,00018,000764,301,32,9,6,104,72
20,007,Güer Aike,00018,000765,299,18,10,4,97,89
20,007,Güer Aike,00018,000766,298,18,9,4,109,77
20,007,Güer Aike,00018,000767,298,39,12,12,88,74
20,007,Güer Aike,00018,000768,299,44,11,9,120,49
20,007,Güer Aike,00018,000769,302,37,7,10,118,69
20,007,Güer Aike,00018,000770,297,26,6,9,83,87
20,007,Güer Aike,00018,000771,300,37,15,9,105,61
20,007,Güer Aike,00018,000772,296,40,0,3,104,80
20,007,Güer Aike,00018,000773,298,29,17,0,77,98
20,007,Güer Aike,00018,000774,302,25,10,9,92,88
20,007,Güer Aike,00018,000775,302,35,7,9,105,84
20,007,Güer Aike,00018,000776,300,20,8,7,103,68
20,007,Güer Aike,00018,000777,298,22,6,6,121,66
20,007,Güer Aike,00018,000778,299,27,0,4,97,74
20,007,Güer Aike,00018,000779,301,49,0,9,107,83
20,007,Güer Aike,00018,000780,301,23,6,9,124,75
20,007,Güer Aike,00018,000781,299,33,9,7,132,65
20,007,Güer Aike,00018,000782,302,35,10,8,104,70
20,007,Güer Aike,00018,000783,301,24,8,11,103,71
20,007,Güer Aike,00018,000784,301,36,7,8,84,94
20,007,Güer Aike,00018,000785,302,47,8,7,119,71
20,007,Güer Aike,00018,000786,303,42,13,8,107,73
20,007,Güer Aike,00018,000787,302,25,8,9,120,70
20,007,Güer Aike,00018,000788,298,27,6,10,99,70
20,007,Güer Aike,00018,000789,298,47,8,14,135,49
20,007,Güer Aike,00018,000790,295,20,3,10,108,87
20,007,Güer Aike,00018,000791,299,37,8,12,97,75
20,007,Güer Aike,00018,000792,300,29,9,16,119,77
20,007,Güer Aike,00018,000793,300,39,12,9,111,59
20,007,Güer Aike,00018,000794,299,52,14,5,98,56
20,007,Güer Aike,00018,000795,299,31,5,12,100,73
20,007,Güer Aike,00018,000796,302,25,12,13,96,74
20,007,Güer Aike,00018,000797,301,28,7,15,80,88
20,007,Güer Aike,00018,000798,300,30,11,20,92,72
20,007,Güer Aike,00018,000799,299,25,10,16,77,93
20,007,Güer Aike,00018,000800,300,34,13,10,72,100
20,007,Güer Aike,00018,000801,302,18,11,10,106,75
20,007,Güer Aike,00018,000802,300,20,9,4,122,73
20,007,Güer Aike,00018,000803,299,27,13,9,80,86
20,007,Güer Aike,00018,000804,186,17,9,6,50,50
20,007,Güer Aike,00018,000805,186,19,3,10,63,44
20,007,Güer Aike,00019,000806,70,3,1,1,16,16
20,007,Güer Aike,00020,000807,63,1,2,0,19,6
20,007,Güer Aike,00021,000808,297,21,4,4,163,27
20,007,Güer Aike,00021,000809,297,20,3,8,147,42
20,007,Güer Aike,00021,000810,302,17,3,9,159,28
20,007,Güer Aike,00021,000811,297,30,6,6,157,27
20,007,Güer Aike,00021,000812,303,28,7,7,152,34
20,007,Güer Aike,00021,000813,300,26,4,7,152,27
20,007,Güer Aike,00021,000814,298,21,5,8,160,27
20,007,Güer Aike,00021,000815,299,28,6,7,167,25
20,007,Güer Aike,00021,000816,301,28,3,4,138,38
20,007,Güer Aike,00021,000817,297,21,5,15,149,28
20,007,Güer Aike,00021,000818,298,24,6,5,161,25
20,007,Güer Aike,00021,000819,302,29,1,6,165,32
20,007,Güer Aike,00021,000820,300,27,1,1,161,25
20,007,Güer Aike,00021,000821,295,30,3,8,142,37
20,007,Güer Aike,00021,000822,298,21,8,4,153,29
20,007,Güer Aike,00021,000823,300,17,8,5,154,38
20,007,Güer Aike,00021,000824,302,21,2,1,177,28
20,007,Güer Aike,00021,000825,300,15,9,9,150,34
20,007,Güer Aike,00021,000826,301,22,7,4,166,36
20,007,Güer Aike,00021,000827,297,21,5,8,153,22
20,007,Güer Aike,00021,000828,300,25,6,10,159,19
20,007,Güer Aike,00021,000829,298,25,6,11,156,24
20,007,Güer Aike,00021,000830,301,26,6,7,145,39
20,007,Güer Aike,00021,000831,299,32,5,7,165,29
20,007,Güer Aike,00021,000832,300,20,2,4,168,36
20,007,Güer Aike,00021,000833,295,13,6,7,155,35
20,007,Güer Aike,00021,000834,297,28,6,5,146,28
20,007,Güer Aike,00021,000835,300,32,9,3,146,31
20,007,Güer Aike,00021,000836,298,32,2,6,148,33
20,007,Güer Aike,00021,000837,303,12,5,7,168,31
20,007,Güer Aike,00021,000838,170,10,4,6,90,13
20,007,Güer Aike,00021,000839,181,6,5,3,87,23
20,007,Güer Aike,0021A,000840,16,0,0,0,2,4
20,007,Güer Aike,0021B,000841,295,20,4,3,154,37
20,007,Güer Aike,0021B,000842,299,27,1,8,168,30
20,007,Güer Aike,0021B,000843,290,16,3,5,150,36
20,007,Güer Aike,0021B,000844,294,26,7,3,151,30
20,007,Güer Aike,0021B,000845,299,22,7,8,177,26
20,007,Güer Aike,0021B,000846,294,16,5,5,168,18
20,007,Güer Aike,0021B,000847,296,28,5,4,156,32
20,007,Güer Aike,0021B,000848,300,21,2,4,132,42
20,007,Güer Aike,0021B,000849,299,26,4,4,143,34
20,007,Güer Aike,0021B,000850,295,24,2,7,145,37
20,007,Güer Aike,0021B,000851,297,18,3,4,160,31
20,007,Güer Aike,0021B,000852,296,17,6,0,163,29
20,007,Güer Aike,0021B,000853,292,27,1,4,147,37
20,007,Güer Aike,0021B,000854,296,26,4,8,146,34
20,007,Güer Aike,0021B,000855,302,29,3,5,154,23
20,007,Güer Aike,0021B,000856,301,21,4,9,165,25
20,007,Güer Aike,0021B,000857,294,18,3,4,173,28
20,007,Güer Aike,0021B,000858,295,19,7,4,140,25
20,007,Güer Aike,0021B,000859,299,20,6,4,161,33
20,007,Güer Aike,0021B,000860,297,19,4,4,153,36
20,007,Güer Aike,0021B,000861,300,16,2,12,160,29
20,007,Güer Aike,0021B,000862,301,18,7,8,158,31
20,007,Güer Aike,0021B,000863,296,10,5,11,157,36
20,007,Güer Aike,0021B,000864,275,22,2,3,134,31
20,007,Güer Aike,0021B,000865,278,18,5,6,147,33
