codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0012,0014,0020,0050,0229,0230,0231,0232,0233,0270
14,Capital                                 ,001,0001 ,0001,450,59,16,0,0,2,41,14,43,42,36,22,25
14,Capital                                 ,001,0001 ,0002,450,38,13,0,0,5,46,25,53,46,26,19,21
14,Capital                                 ,001,0001 ,0003,450,36,30,0,0,3,49,17,48,42,32,15,28
14,Capital                                 ,001,0001 ,0004,450,39,24,0,1,1,51,24,38,59,27,8,25
14,Capital                                 ,001,0001 ,0005,450,0,0,0,0,171,49,30,54,42,27,8,27
14,Capital                                 ,001,0001 ,0006,450,81,0,0,0,6,32,25,46,55,23,6,37
14,Capital                                 ,001,0001 ,0007,450,0,13,0,0,2,0,34,0,48,34,15,0
14,Capital                                 ,001,0001 ,0008,450,42,24,0,1,1,44,29,48,33,35,15,22
14,Capital                                 ,001,0001 ,0009,450,46,21,1,0,0,55,26,42,50,24,12,22
14,Capital                                 ,001,0001 ,0010,450,50,15,0,1,1,49,29,50,58,30,10,25
14,Capital                                 ,001,0001 ,0011,450,47,22,0,0,4,34,30,41,85,43,5,25
14,Capital                                 ,001,0001 ,0012,450,1,2,0,0,0,45,32,52,56,40,11,24
14,Capital                                 ,001,0001 ,0013,450,0,0,0,0,0,0,0,0,0,0,0,0
14,Capital                                 ,001,0001 ,0014,450,52,11,0,0,1,45,21,47,47,39,12,43
14,Capital                                 ,001,0001 ,0015,450,38,24,0,0,0,60,27,41,47,43,5,30
14,Capital                                 ,001,0001 ,0016,450,38,26,0,0,5,28,29,49,47,24,15,31
14,Capital                                 ,001,0001 ,0017,450,37,16,0,0,6,49,45,38,58,32,14,25
14,Capital                                 ,001,0001 ,0018,450,51,24,0,2,0,41,20,52,51,31,13,23
14,Capital                                 ,001,0001 ,0019,450,0,0,0,0,0,42,26,31,40,34,12,26
14,Capital                                 ,001,0001 ,0020,269,6,26,0,0,2,20,18,20,35,17,8,24
14,Capital                                 ,001,0001 ,0021,270,30,4,1,0,0,34,0,35,0,28,17,18
14,Capital                                 ,001,0001 ,0783,450,32,23,0,0,2,24,0,46,47,25,28,33
14,Capital                                 ,001,0001 ,0784,450,0,0,0,1,1,26,0,0,0,0,14,0
14,Capital                                 ,001,0001 ,0785,450,53,15,0,0,3,38,33,48,46,27,7,33
14,Capital                                 ,001,0001 ,0786,450,38,27,0,1,1,47,20,40,49,27,9,18
14,Capital                                 ,001,0001 ,0787,450,42,25,0,0,4,41,22,0,51,37,13,18
14,Capital                                 ,001,0001 ,0788,450,47,16,0,1,0,42,27,47,44,40,10,35
14,Capital                                 ,001,0001 ,0789,450,43,25,0,0,5,29,38,60,50,35,14,27
14,Capital                                 ,001,0001 ,0790,450,34,23,0,1,0,26,22,46,55,42,11,29
14,Capital                                 ,001,0001 ,0791,450,47,22,0,0,2,28,31,43,40,36,20,38
14,Capital                                 ,001,0001 ,0792,450,40,0,0,0,4,26,25,46,101,33,9,23
14,Capital                                 ,001,0001 ,0793,450,36,22,0,0,1,28,43,55,53,35,15,27
14,Capital                                 ,001,0001 ,0794,450,49,51,1,1,1,27,30,57,41,34,7,33
14,Capital                                 ,001,0001 ,0795,450,36,22,1,1,0,43,18,50,46,31,6,32
14,Capital                                 ,001,0001 ,0796,450,57,0,0,0,4,22,38,51,53,22,4,37
14,Capital                                 ,001,0001 ,0797,450,44,17,0,0,1,26,22,74,57,31,13,2
14,Capital                                 ,001,0001 ,0798,450,43,15,0,0,2,26,38,53,54,31,11,27
14,Capital                                 ,001,0001 ,0799,323,29,8,1,0,0,17,16,37,39,21,11,25
14,Capital                                 ,001,0001 ,0800,323,46,14,1,1,2,40,22,46,46,25,5,23
14,Capital                                 ,001,0002 ,0022,450,50,35,0,0,2,21,30,60,64,21,20,36
14,Capital                                 ,001,0002 ,0023,450,46,29,0,2,1,14,39,56,69,9,19,40
14,Capital                                 ,001,0002 ,0024,450,1,6,0,0,2,50,0,82,73,0,26,36
14,Capital                                 ,001,0002 ,0025,450,0,18,0,1,3,32,34,82,58,25,19,44
14,Capital                                 ,001,0002 ,0026,450,3,20,0,0,0,30,31,78,0,0,17,0
14,Capital                                 ,001,0002 ,0027,450,36,21,0,0,1,40,29,67,67,23,16,27
14,Capital                                 ,001,0002 ,0028,450,1,8,0,0,0,0,32,53,66,16,8,30
14,Capital                                 ,001,0002 ,0029,450,55,26,0,0,3,24,31,0,78,23,0,39
14,Capital                                 ,001,0002 ,0030,450,34,25,0,0,0,35,30,56,46,30,12,38
14,Capital                                 ,001,0002 ,0031,450,33,5,0,2,4,16,40,84,66,15,17,49
14,Capital                                 ,001,0002 ,0032,450,3,9,0,1,6,35,41,63,56,22,0,56
14,Capital                                 ,001,0002 ,0033,450,0,15,0,0,4,0,34,73,67,20,18,47
14,Capital                                 ,001,0002 ,0034,450,0,0,0,0,0,38,17,57,71,25,15,46
14,Capital                                 ,001,0002 ,0035,450,37,36,0,0,3,38,31,0,0,12,24,45
