codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0014,0038,0048,0056,0060,0132,0302,0303,0304,0305,0306,0307,0308,0439
17,Capital                                 ,001,0003F,3262,419,0,0,1,22,0,1,0,0,2,1,15,0,13,0,7,9,112
17,Capital                                 ,001,0003G,1240,410,5,3,0,12,2,3,0,2,1,0,17,0,99,1,7,10,105
17,Capital                                 ,001,0003G,1241,410,0,2,5,24,1,3,2,2,2,0,9,1,106,0,11,4,101
17,Capital                                 ,001,0003G,1242,410,2,0,9,10,0,3,1,0,2,4,3,0,90,2,11,13,117
17,Capital                                 ,001,0003G,1243,410,0,0,5,15,0,2,0,0,1,1,12,1,119,2,4,3,116
17,Capital                                 ,001,0003G,1244,409,27,1,5,13,2,1,0,0,1,1,12,3,90,2,4,16,114
17,Capital                                 ,001,0003G,1245,409,0,0,6,14,1,4,1,1,0,3,9,0,81,1,10,7,100
17,Capital                                 ,001,0003G,1246,409,0,0,2,10,0,2,0,0,1,1,8,0,105,2,7,11,90
17,Capital                                 ,001,0003G,1247,409,26,0,2,14,1,0,0,0,0,2,11,0,103,0,10,3,131
17,Capital                                 ,001,0003G,1248,409,4,6,1,17,3,1,1,1,0,1,8,0,91,2,11,5,102
17,Capital                                 ,001,0003G,3263,406,6,9,4,18,3,5,0,1,0,1,10,1,100,2,4,11,106
17,Capital                                 ,001,0003G,3264,406,0,0,7,16,3,5,1,0,1,0,14,0,92,4,12,10,122
17,Capital                                 ,001,0003G,3265,406,2,1,4,18,0,2,0,0,0,1,10,1,98,2,7,10,113
17,Capital                                 ,001,0003G,3266,406,0,0,5,13,3,1,0,1,1,7,3,1,81,0,8,5,123
17,Capital                                 ,001,0003G,3267,406,0,0,5,19,4,1,2,0,1,0,7,0,97,1,11,9,123
17,Capital                                 ,001,0003G,3268,406,0,0,2,8,5,3,0,3,0,2,10,3,102,1,12,11,109
17,Capital                                 ,001,0003G,3269,406,0,0,8,9,4,2,0,0,0,1,17,0,89,2,4,7,128
17,Capital                                 ,001,0003G,3270,406,0,0,2,8,4,2,0,0,0,1,12,3,101,5,6,8,132
17,Capital                                 ,001,0003G,3271,405,0,1,1,13,4,2,0,0,1,0,10,2,102,1,12,6,129
17,Capital                                 ,001,0003G,3272,405,0,0,6,11,2,0,0,1,1,1,13,0,121,1,7,13,106
17,Capital                                 ,001,0003H,1249,411,2,12,0,20,2,1,0,0,0,0,7,0,75,1,1,15,119
17,Capital                                 ,001,0003H,1250,411,26,0,4,19,2,0,0,0,0,3,16,0,87,5,8,12,103
17,Capital                                 ,001,0003H,1251,411,2,5,16,17,0,0,0,0,0,1,10,1,93,1,4,12,102
17,Capital                                 ,001,0003H,1252,411,0,0,0,12,1,1,3,2,1,2,12,1,84,0,8,8,120
17,Capital                                 ,001,0003H,1253,411,24,0,7,21,1,2,0,2,2,1,9,1,93,4,4,9,97
17,Capital                                 ,001,0003H,1254,411,0,0,3,20,1,3,0,1,2,2,4,0,94,0,8,15,118
17,Capital                                 ,001,0003H,1255,411,14,2,2,22,5,3,0,0,0,2,13,1,80,0,5,12,104
17,Capital                                 ,001,0003H,1256,411,8,1,0,16,1,2,2,2,0,3,15,0,72,3,10,12,107
17,Capital                                 ,001,0003H,1257,411,0,0,2,14,4,3,0,0,1,0,9,0,92,3,3,10,128
17,Capital                                 ,001,0003H,1258,411,41,3,6,11,1,2,0,0,1,1,19,1,83,0,4,15,101
17,Capital                                 ,001,0003H,3273,419,1,5,3,14,1,2,0,0,0,0,20,1,92,1,6,13,114
17,Capital                                 ,001,0003H,3274,419,0,0,4,19,1,4,0,0,0,0,20,0,87,7,11,15,117
17,Capital                                 ,001,0003H,3275,419,0,5,4,8,2,1,0,0,0,3,13,1,100,2,16,15,128
17,Capital                                 ,001,0003H,3276,419,0,0,2,18,1,2,1,1,1,1,22,0,86,3,4,12,132
17,Capital                                 ,001,0003H,3277,419,3,0,3,12,2,1,1,0,1,2,17,1,93,3,9,7,125
17,Capital                                 ,001,0003H,3278,418,2,5,6,24,1,4,1,2,0,3,15,1,80,2,9,8,125
17,Capital                                 ,001,0003H,3279,418,0,0,0,19,1,2,0,0,0,2,9,0,108,1,6,9,115
17,Capital                                 ,001,0003H,3280,418,0,0,11,22,1,4,0,0,1,2,12,1,90,2,10,12,106
17,Capital                                 ,001,0003H,3281,418,2,4,5,17,1,1,1,1,0,4,15,0,90,0,0,12,141
17,Capital                                 ,001,0003H,3282,418,0,0,3,11,0,0,0,0,0,2,16,0,100,2,7,9,184
17,Capital                                 ,001,0003H,3283,418,0,0,1,12,2,2,0,1,0,0,2,1,103,2,13,12,127
17,Capital                                 ,001,0003H,3284,418,0,0,0,17,2,1,0,0,2,0,17,1,106,5,13,11,113
17,Capital                                 ,001,0003I,1259,424,0,0,6,6,1,1,2,0,0,1,3,0,134,2,5,1,108
17,Capital                                 ,001,0003I,1260,424,0,0,11,10,0,0,0,0,1,0,2,1,121,1,2,2,127
17,Capital                                 ,001,0003I,1261,424,2,0,5,7,0,0,0,0,0,1,4,0,114,1,0,5,123
17,Capital                                 ,001,0003I,1262,423,0,0,0,5,0,0,0,1,0,1,8,1,109,1,2,3,125
17,Capital                                 ,001,0003I,1263,423,0,0,0,11,1,0,0,0,0,2,1,0,104,1,0,2,139
17,Capital                                 ,001,0003I,1264,423,0,0,6,10,1,2,0,1,0,0,1,3,135,1,4,1,103
17,Capital                                 ,001,0003I,1265,423,0,0,5,13,0,0,1,0,0,1,6,0,126,0,3,2,115
17,Capital                                 ,001,0003I,3285,428,0,0,0,4,0,0,0,0,0,1,2,1,158,2,1,12,123
17,Capital                                 ,001,0003I,3286,428,0,0,9,10,0,0,1,1,0,1,5,0,156,0,3,1,118
17,Capital                                 ,001,0003I,3287,428,0,0,6,4,1,0,1,0,0,0,3,0,140,2,5,6,123
17,Capital                                 ,001,0003I,3288,428,0,0,7,8,1,0,1,0,0,0,8,0,131,1,3,0,121
17,Capital                                 ,001,0003I,3289,427,0,0,3,8,0,1,0,0,0,0,11,0,132,0,1,0,143
17,Capital                                 ,001,0003I,3290,427,0,0,2,13,1,0,0,0,1,9,0,0,135,2,0,3,123
17,Capital                                 ,001,0003I,3291,427,0,0,13,7,0,0,0,0,0,0,4,0,153,0,4,2,111
17,Capital                                 ,001,0003I,3292,427,0,0,3,7,1,1,0,0,1,1,6,0,117,0,0,1,134
17,Capital                                 ,001,0003J,1266,344,0,0,5,4,1,1,0,0,0,0,5,0,89,0,1,0,115
17,Capital                                 ,001,0003J,1267,343,0,0,0,5,0,0,0,0,0,2,5,1,85,1,4,0,123
17,Capital                                 ,001,0003J,1268,343,1,5,0,1,2,1,1,1,1,0,7,1,104,0,3,0,118
17,Capital                                 ,001,0003J,3293,375,0,0,1,7,0,0,1,4,0,0,5,0,108,2,2,3,118
17,Capital                                 ,001,0003J,3294,375,0,0,2,3,2,0,0,1,0,0,8,3,113,0,3,1,114
17,Capital                                 ,001,0003J,3295,374,0,0,8,4,1,1,0,2,0,1,10,2,129,0,2,4,121
17,Capital                                 ,001,0003K,1269,444,0,3,2,9,3,8,1,0,0,1,24,0,60,2,19,15,108
17,Capital                                 ,001,0003K,1270,444,0,0,2,14,2,2,0,0,0,0,25,0,72,4,15,14,123
17,Capital                                 ,001,0003K,3296,340,0,0,2,13,4,5,1,0,0,1,24,0,46,2,11,10,89
17,Capital                                 ,001,0003K,3297,339,0,0,1,9,3,3,0,0,0,0,24,0,57,7,12,10,103
17,Capital                                 ,001,0003K,3298,339,42,1,7,7,3,7,0,0,0,1,14,0,55,3,17,14,100
17,Capital                                 ,001,0004A,1271,439,0,0,0,1,0,0,0,0,0,0,85,0,55,0,12,8,115
17,Capital                                 ,001,0004A,1272,438,0,0,0,13,0,0,0,0,0,0,63,0,53,2,0,7,109
17,Capital                                 ,001,0004A,1273,438,1,2,0,6,0,8,2,0,0,0,83,0,52,0,15,7,102
17,Capital                                 ,001,0004A,1274,438,2,2,1,7,1,4,0,0,0,1,78,0,55,2,11,15,118
17,Capital                                 ,001,0004A,1275,438,0,0,0,15,0,1,1,0,0,0,87,0,58,0,13,10,85
17,Capital                                 ,001,0004A,1276,438,0,0,0,6,0,7,0,0,0,0,69,0,37,3,10,10,140
17,Capital                                 ,001,0004A,3299,441,0,0,0,7,1,2,0,0,0,1,82,0,52,1,12,10,128
17,Capital                                 ,001,0004A,3300,441,0,0,1,11,0,9,1,0,0,0,153,0,50,1,14,11,113
17,Capital                                 ,001,0004A,3301,441,0,0,0,10,0,5,1,0,0,0,78,0,53,0,14,12,127
17,Capital                                 ,001,0004A,3302,441,4,0,0,7,1,6,0,0,0,0,92,0,0,0,6,7,122
17,Capital                                 ,001,0004A,3303,441,0,0,0,13,0,5,0,0,0,2,97,0,56,1,14,8,111
17,Capital                                 ,001,0004A,3304,441,0,5,0,8,0,4,1,0,0,0,73,54,1,20,8,0,119
17,Capital                                 ,001,0004B,1277,304,0,0,0,16,1,0,0,0,0,0,67,0,76,1,0,2,89
17,Capital                                 ,001,0004B,3305,226,0,0,0,11,0,0,0,0,0,1,43,0,60,0,1,2,54
17,Capital                                 ,001,0004C,1278,387,0,0,0,8,0,1,0,0,0,0,93,0,37,0,3,1,119
17,Capital                                 ,001,0004C,1279,386,1,4,0,5,0,3,0,0,1,0,75,0,55,2,0,0,143
17,Capital                                 ,001,0004C,3306,394,0,0,0,4,0,1,1,0,0,0,124,0,57,0,5,1,126
17,Capital                                 ,001,0004C,3307,393,0,0,0,2,0,0,0,0,0,1,98,0,44,1,0,2,144
17,Capital                                 ,001,0005A,1280,394,1,0,2,11,1,2,0,0,0,2,7,0,89,1,5,12,120
17,Capital                                 ,001,0005A,1281,394,36,3,5,11,0,0,0,0,0,0,14,1,99,3,5,0,101
17,Capital                                 ,001,0005A,1282,394,1,2,3,21,2,1,1,0,0,0,16,0,95,1,0,13,115
17,Capital                                 ,001,0005A,1283,394,0,0,7,18,0,1,1,0,0,4,12,0,79,1,3,2,123
17,Capital                                 ,001,0005A,1284,394,2,1,0,15,2,3,0,0,0,4,3,1,74,2,5,7,129
17,Capital                                 ,001,0005A,1285,394,1,0,12,12,0,1,0,1,0,0,13,0,71,1,10,9,119
17,Capital                                 ,001,0005A,1286,393,3,4,7,15,2,1,0,0,3,2,10,0,92,1,5,13,96
17,Capital                                 ,001,0005A,3308,397,0,2,2,16,0,0,0,0,3,2,11,0,97,1,10,10,119
17,Capital                                 ,001,0005A,3309,397,0,0,4,16,0,0,0,0,1,3,13,2,85,2,6,0,135
17,Capital                                 ,001,0005A,3310,397,16,0,6,0,1,4,0,0,0,11,0,0,0,79,2,10,121
17,Capital                                 ,001,0005A,3311,397,1,3,1,16,1,1,0,0,2,0,21,0,101,2,8,17,113
17,Capital                                 ,001,0005A,3312,397,44,2,1,19,3,0,0,0,1,4,19,0,105,2,7,9,108
17,Capital                                 ,001,0005A,3313,397,1,2,1,15,2,0,1,0,0,2,10,1,86,2,2,9,122
17,Capital                                 ,001,0005A,3314,397,0,0,3,15,1,1,0,1,0,2,14,1,85,2,5,16,120
17,Capital                                 ,001,0005A,3315,397,0,0,5,14,0,4,1,0,1,0,13,0,70,2,9,2,109
17,Capital                                 ,001,0005B,1287,433,2,0,4,16,1,0,0,0,1,2,6,1,132,1,1,8,121
17,Capital                                 ,001,0005B,1288,433,0,1,3,18,1,1,1,0,0,0,8,0,129,3,0,0,127
17,Capital                                 ,001,0005B,1289,432,0,0,0,0,1,1,1,1,1,0,9,1,133,0,4,1,104
17,Capital                                 ,001,0005B,1290,432,4,1,2,10,2,0,0,0,0,1,4,1,127,1,1,3,118
17,Capital                                 ,001,0005B,1291,432,0,0,4,8,0,0,0,1,0,1,7,1,143,2,0,0,135
17,Capital                                 ,001,0005B,1292,432,0,0,10,12,0,1,0,0,0,1,9,2,116,4,6,5,110
17,Capital                                 ,001,0005B,3316,404,4,0,2,12,1,2,0,0,1,1,8,0,124,5,3,8,121
17,Capital                                 ,001,0005B,3317,404,23,1,7,13,0,0,1,0,0,1,9,2,139,4,4,1,121
17,Capital                                 ,001,0005B,3318,404,5,0,0,13,0,1,0,0,0,0,1,2,123,2,5,2,135
17,Capital                                 ,001,0005B,3319,404,0,0,2,12,1,0,0,1,1,1,8,1,118,0,10,2,134
17,Capital                                 ,001,0005B,3320,404,0,0,1,13,1,0,0,0,0,2,4,1,152,2,4,4,113
17,Capital                                 ,001,0005B,3321,404,0,0,0,0,1,1,0,1,0,0,8,0,57,4,2,7,10
17,Capital                                 ,001,0005B,3322,404,0,0,0,8,1,1,0,0,0,0,6,0,125,0,1,3,109
17,Capital                                 ,001,0005B,3323,404,0,0,0,8,2,0,0,1,0,0,8,0,118,2,4,5,145
17,Capital                                 ,001,0005C,1293,404,0,0,1,12,3,0,0,1,2,0,14,2,78,2,5,11,134
17,Capital                                 ,001,0005C,1294,404,3,0,5,10,1,0,2,0,0,3,11,0,79,1,5,7,104
17,Capital                                 ,001,0005C,1295,403,0,1,3,11,0,0,0,0,1,1,15,0,89,1,6,12,117
17,Capital                                 ,001,0005C,1296,403,0,0,9,14,0,2,0,1,1,2,12,0,80,1,9,9,125
17,Capital                                 ,001,0005C,1297,403,0,0,6,22,1,0,1,0,1,2,11,0,81,0,3,16,117
17,Capital                                 ,001,0005C,1298,403,0,0,3,16,0,1,1,0,1,0,12,0,89,0,3,10,133
17,Capital                                 ,001,0005C,1299,403,0,0,3,12,0,1,0,0,0,3,10,0,95,3,7,13,112
17,Capital                                 ,001,0005C,3324,421,1,0,1,11,2,0,0,0,1,3,9,1,95,3,8,12,125
17,Capital                                 ,001,0005C,3325,421,0,3,7,18,0,6,2,0,3,1,13,0,83,0,11,3,132
17,Capital                                 ,001,0005C,3326,421,0,1,18,18,0,0,0,0,0,0,7,0,106,0,7,13,105
17,Capital                                 ,001,0005C,3327,421,0,0,2,16,3,1,2,0,0,4,12,0,89,1,6,14,130
17,Capital                                 ,001,0005C,3328,421,0,0,4,0,0,2,0,0,2,2,5,0,86,2,7,12,143
17,Capital                                 ,001,0005C,3329,421,2,3,4,14,2,0,1,1,0,2,11,0,89,3,13,5,142
17,Capital                                 ,001,0005C,3330,421,2,0,3,12,0,1,1,0,0,0,11,1,100,8,11,9,129
17,Capital                                 ,001,0005D,1300,401,24,0,6,7,0,0,0,0,0,1,12,3,99,1,7,12,113
17,Capital                                 ,001,0005D,1301,401,32,5,1,20,0,1,0,0,1,0,7,0,95,2,10,11,109
17,Capital                                 ,001,0005D,1302,401,21,9,0,11,1,2,0,0,0,2,15,1,97,1,5,9,108
17,Capital                                 ,001,0005D,1303,400,0,0,5,25,0,1,0,0,0,1,10,0,113,4,3,6,87
17,Capital                                 ,001,0005D,1304,400,0,0,0,9,1,2,0,0,0,2,5,1,115,0,10,7,103
17,Capital                                 ,001,0005D,1305,400,0,8,0,11,2,0,1,0,2,1,9,1,101,2,0,16,99
17,Capital                                 ,001,0005D,3331,383,0,0,2,15,0,4,0,0,0,1,9,1,117,2,8,7,107
17,Capital                                 ,001,0005D,3332,383,0,0,2,14,1,3,0,0,3,1,14,1,119,1,3,12,103
17,Capital                                 ,001,0005D,3333,383,39,0,8,9,1,0,1,0,0,1,13,2,79,2,9,20,98
17,Capital                                 ,001,0005D,3334,383,0,0,7,12,2,1,2,0,0,10,13,1,93,2,8,7,107
17,Capital                                 ,001,0005D,3335,383,0,0,3,6,0,3,0,1,0,1,18,1,105,2,10,0,116
17,Capital                                 ,001,0005D,3336,383,25,8,7,8,0,1,0,0,0,1,8,1,95,1,7,13,113
17,Capital                                 ,001,0005D,3337,382,1,6,6,16,0,1,1,0,0,2,11,1,111,3,9,9,111
17,Capital                                 ,001,0005E,1306,431,0,0,9,0,1,2,3,1,0,2,2,1,110,2,0,2,126
17,Capital                                 ,001,0005E,1307,431,0,0,8,12,0,0,1,0,0,0,10,1,108,2,4,3,105
17,Capital                                 ,001,0005E,1308,431,2,2,3,13,0,0,0,1,3,1,3,1,115,1,2,2,134
17,Capital                                 ,001,0005E,1309,431,0,0,9,8,1,0,1,1,0,3,0,5,113,1,5,0,129
17,Capital                                 ,001,0005E,1310,430,18,3,5,11,1,0,0,0,0,1,5,0,130,3,2,4,96
17,Capital                                 ,001,0005E,1311,430,1,1,4,3,1,2,0,1,0,0,6,1,128,1,6,2,118
17,Capital                                 ,001,0005E,1312,430,0,0,0,10,3,1,0,1,0,0,10,0,123,0,8,1,123
17,Capital                                 ,001,0005E,1313,430,5,0,6,7,1,0,0,0,1,0,5,1,117,4,3,1,142
17,Capital                                 ,001,0005E,1314,430,0,0,7,11,1,1,0,0,1,2,2,0,113,1,3,3,115
17,Capital                                 ,001,0005E,1315,430,1,4,3,15,0,0,2,2,2,0,4,1,109,0,1,3,132
17,Capital                                 ,001,0005E,1316,430,29,1,0,15,0,1,1,3,1,1,8,5,115,3,2,5,129
17,Capital                                 ,001,0005E,3338,442,0,3,1,7,1,1,1,0,1,0,12,1,134,0,2,1,130
17,Capital                                 ,001,0005E,3339,442,3,5,2,8,0,0,0,0,1,0,10,0,144,2,5,2,132
17,Capital                                 ,001,0005E,3340,442,0,2,2,11,0,0,2,0,0,0,3,1,184,0,4,4,145
17,Capital                                 ,001,0005E,3341,442,2,0,5,14,0,0,1,0,0,1,6,2,142,1,3,3,138
17,Capital                                 ,001,0005E,3342,442,0,0,3,3,0,0,0,0,1,0,2,0,121,4,1,5,161
17,Capital                                 ,001,0005E,3343,442,19,4,6,16,3,1,0,0,1,0,3,153,3,1,1,0,123
17,Capital                                 ,001,0005E,3344,441,22,7,7,7,3,1,2,0,1,1,2,0,150,0,1,6,129
17,Capital                                 ,001,0005E,3345,441,1,2,9,8,2,0,0,0,0,0,5,2,140,0,0,5,114
17,Capital                                 ,001,0005E,3346,441,0,0,6,14,1,1,0,0,1,0,5,1,93,2,3,5,128
17,Capital                                 ,001,0005E,3347,441,0,0,0,9,3,2,1,0,0,1,5,1,154,3,4,1,148
17,Capital                                 ,001,0005E,3348,441,0,0,3,18,0,0,0,0,0,0,3,2,134,1,4,0,130
17,Capital                                 ,001,0005E,3349,441,0,5,9,13,2,1,0,0,0,0,5,1,132,2,1,1,153
17,Capital                                 ,001,0005F,1317,407,0,0,5,6,1,0,0,0,0,0,3,0,120,0,0,2,106
17,Capital                                 ,001,0005F,1318,407,0,0,4,8,3,0,0,0,1,0,6,1,102,2,2,6,104
17,Capital                                 ,001,0005F,1319,407,2,2,1,13,0,1,0,0,1,0,5,1,102,2,4,4,116
17,Capital                                 ,001,0005F,1320,407,6,3,1,0,1,0,0,0,0,0,0,0,94,0,2,1,114
17,Capital                                 ,001,0005F,1321,407,0,0,8,7,1,0,1,2,0,0,6,1,90,0,3,2,121
17,Capital                                 ,001,0005F,1322,407,0,0,0,12,2,1,0,0,0,1,2,115,1,3,1,0,100
17,Capital                                 ,001,0005F,1323,407,0,0,5,4,2,0,0,0,3,0,4,2,109,0,4,3,104
17,Capital                                 ,001,0005F,1324,407,0,0,1,8,0,1,0,0,0,3,0,0,119,0,2,0,111
17,Capital                                 ,001,0005F,1325,406,1,2,2,11,0,2,0,0,1,2,8,1,118,1,2,0,114
17,Capital                                 ,001,0005F,3350,418,0,0,2,13,0,0,0,0,0,1,4,0,118,1,1,0,146
17,Capital                                 ,001,0005F,3351,418,0,0,5,11,1,2,0,1,0,9,0,128,0,2,4,0,114
17,Capital                                 ,001,0005F,3352,418,0,0,0,0,2,0,1,0,0,0,4,1,126,1,4,7,129
17,Capital                                 ,001,0005F,3353,418,2,9,6,6,1,2,0,0,0,4,7,0,125,0,0,4,118
17,Capital                                 ,001,0005F,3354,417,4,3,3,8,2,1,0,0,2,0,8,0,43,1,7,0,133
17,Capital                                 ,001,0005F,3355,417,0,0,4,9,1,0,2,0,0,0,1,0,125,1,3,3,127
17,Capital                                 ,001,0005F,3356,417,0,0,1,7,0,0,0,1,1,1,5,1,127,1,1,4,99
17,Capital                                 ,001,0005F,3357,417,0,0,3,15,0,0,0,0,0,1,9,0,123,2,2,1,110
17,Capital                                 ,001,0005F,3358,417,0,0,0,11,0,0,0,0,0,2,4,0,122,2,3,4,140
17,Capital                                 ,001,0005F,3359,417,0,0,10,12,1,1,0,0,0,1,11,2,132,1,7,2,116
17,Capital                                 ,001,0005G,1326,416,1,1,0,12,1,1,0,0,2,2,14,1,91,1,6,7,126
17,Capital                                 ,001,0005G,1327,416,33,4,13,16,2,0,1,0,0,0,9,1,96,1,5,14,114
17,Capital                                 ,001,0005G,1328,416,35,10,6,23,1,0,0,0,0,2,9,0,95,2,5,15,115
17,Capital                                 ,001,0005G,1329,416,0,0,2,11,1,1,0,0,0,3,7,0,87,2,6,12,118
17,Capital                                 ,001,0005G,1330,415,23,2,8,15,0,0,0,0,2,2,12,0,90,1,7,8,131
17,Capital                                 ,001,0005G,1331,415,25,3,1,12,2,2,0,0,1,1,9,0,85,3,2,10,135
17,Capital                                 ,001,0005G,1332,415,1,0,3,23,0,2,0,0,0,2,6,1,92,3,7,15,138
17,Capital                                 ,001,0005G,1333,415,1,1,1,19,1,1,0,0,1,5,17,1,84,1,13,10,129
17,Capital                                 ,001,0005G,1334,415,2,3,1,4,0,1,3,0,0,1,10,0,104,5,8,4,128
17,Capital                                 ,001,0005G,3360,424,42,0,0,17,0,1,0,0,0,2,14,0,101,2,8,8,120
17,Capital                                 ,001,0005G,3361,424,0,0,6,8,3,0,0,0,1,3,20,1,93,2,6,9,136
17,Capital                                 ,001,0005G,3362,424,0,0,8,14,0,2,1,0,1,0,9,1,106,1,7,2,137
17,Capital                                 ,001,0005G,3363,424,4,2,3,16,1,1,0,0,1,2,7,11,115,1,5,13,135
17,Capital                                 ,001,0005G,3364,423,0,0,1,16,0,0,1,0,0,2,12,0,96,4,9,13,146
17,Capital                                 ,001,0005G,3365,423,0,0,0,14,2,0,1,0,0,0,17,0,86,4,7,9,132
17,Capital                                 ,001,0005G,3366,423,37,1,0,10,0,5,1,0,1,2,10,1,103,13,12,0,133
17,Capital                                 ,001,0005G,3367,423,0,0,0,9,1,1,0,0,0,4,16,1,99,0,8,11,141
17,Capital                                 ,001,0005G,3368,423,2,0,4,20,0,2,1,0,0,1,8,0,106,5,8,9,134
17,Capital                                 ,001,0005G,3369,423,1,0,0,17,1,0,0,0,0,2,14,0,92,1,11,0,148
17,Capital                                 ,001,0005G,3370,423,0,0,12,15,2,1,1,0,0,4,8,0,99,1,9,11,149
17,Capital                                 ,001,0005H,1335,382,25,0,0,17,1,1,3,0,1,1,8,1,83,1,7,10,124
17,Capital                                 ,001,0005H,1336,382,1,4,2,11,0,0,0,0,0,3,8,0,88,0,10,12,123
17,Capital                                 ,001,0005H,1337,382,0,0,9,16,2,2,0,0,2,1,12,0,83,2,2,5,120
17,Capital                                 ,001,0005H,1338,382,1,1,4,18,1,0,3,0,0,1,6,0,57,0,6,8,107
17,Capital                                 ,001,0005H,1339,382,16,4,8,10,0,0,2,0,1,1,12,0,78,3,5,7,117
17,Capital                                 ,001,0005H,3371,428,0,0,5,20,2,0,1,0,0,0,11,97,3,8,4,0,133
17,Capital                                 ,001,0005H,3372,427,0,0,9,9,0,2,3,0,1,0,18,0,105,0,6,7,121
17,Capital                                 ,001,0005H,3373,427,5,1,4,21,1,2,3,0,2,0,17,0,92,1,6,8,131
17,Capital                                 ,001,0005H,3374,427,0,0,0,22,2,0,2,1,1,4,9,2,91,3,6,8,123
17,Capital                                 ,001,0005H,3375,427,0,4,8,21,5,0,0,0,2,3,9,0,70,1,7,7,141
17,Capital                                 ,001,0005I,1340,441,0,0,2,16,0,1,0,0,0,0,5,1,111,0,6,8,148
17,Capital                                 ,001,0005I,1341,441,3,4,8,11,2,0,0,0,1,0,8,1,117,3,7,3,150
17,Capital                                 ,001,0005I,1342,440,0,0,6,12,1,1,0,0,0,1,10,1,98,1,6,6,159
17,Capital                                 ,001,0005I,1343,440,0,1,4,17,2,0,1,0,0,0,9,2,107,2,3,7,109
17,Capital                                 ,001,0005I,1344,440,4,4,6,21,3,3,0,0,0,2,4,3,118,0,1,4,112
17,Capital                                 ,001,0005I,1345,440,0,3,1,21,1,0,1,0,0,3,5,2,103,2,10,10,110
17,Capital                                 ,001,0005I,1346,440,0,0,0,16,2,1,1,0,3,2,7,0,112,0,2,12,127
17,Capital                                 ,001,0005I,1347,440,0,2,6,12,0,1,0,0,0,2,7,0,104,2,5,13,141
17,Capital                                 ,001,0005I,1348,440,0,0,9,16,0,0,0,0,0,2,9,0,107,1,8,6,115
17,Capital                                 ,001,0005I,1349,440,0,0,9,10,2,1,0,0,0,1,8,0,94,0,7,11,127
17,Capital                                 ,001,0005I,1350,440,2,2,5,9,1,0,0,0,4,2,6,1,109,1,6,3,118
17,Capital                                 ,001,0005I,3376,435,0,0,4,14,3,1,0,0,0,1,6,0,106,2,7,5,158
17,Capital                                 ,001,0005I,3377,435,0,0,2,17,4,2,0,0,5,0,7,2,111,3,5,9,140
17,Capital                                 ,001,0005I,3378,435,0,5,5,15,2,0,1,0,0,2,12,0,114,5,3,3,14
17,Capital                                 ,001,0005I,3379,435,0,0,5,22,2,1,0,0,2,3,8,3,127,0,5,11,129
17,Capital                                 ,001,0005I,3380,435,5,6,4,16,1,0,1,0,0,1,11,4,100,1,6,6,156
17,Capital                                 ,001,0005I,3381,435,0,0,6,17,0,1,1,0,2,0,11,4,121,4,7,12,115
17,Capital                                 ,001,0005I,3382,435,0,0,2,18,2,1,0,0,0,1,10,2,134,2,6,15,115
17,Capital                                 ,001,0005I,3383,435,0,3,2,9,4,2,0,0,1,2,9,3,95,0,9,0,143
17,Capital                                 ,001,0005I,3384,435,0,0,3,15,0,4,0,0,1,0,9,3,111,0,7,6,145
17,Capital                                 ,001,0005I,3385,434,0,0,3,15,0,1,0,1,0,2,10,1,111,3,8,9,150
17,Capital                                 ,001,0005I,3386,434,3,3,8,8,3,1,0,0,0,0,11,3,108,1,8,8,145
17,Capital                                 ,001,0005I,3387,434,0,0,0,12,0,3,0,0,3,1,13,0,132,0,10,7,136
17,Capital                                 ,001,0005J,1351,262,15,0,3,5,1,1,0,0,1,0,8,1,68,1,5,2,95
17,Capital                                 ,001,0005J,3388,290,0,0,18,8,0,0,0,0,1,0,5,0,96,0,5,10,78
17,Capital                                 ,001,0005K,1352,265,25,0,0,4,0,2,2,0,1,0,8,0,71,1,2,10,71
17,Capital                                 ,001,0005K,1353,265,6,3,7,6,0,1,1,0,0,0,11,2,79,2,6,8,78
17,Capital                                 ,001,0005K,3389,282,0,0,4,10,0,1,0,2,0,0,16,0,71,2,3,7,88
17,Capital                                 ,001,0005K,3390,282,0,0,0,7,2,2,0,0,2,0,15,0,77,1,4,5,83
17,Capital                                 ,001,0005L,1354,406,6,0,7,16,1,0,3,0,0,1,9,0,107,3,1,2,117
17,Capital                                 ,001,0005L,1355,405,0,0,0,9,3,2,2,0,1,0,10,0,88,1,8,3,125
17,Capital                                 ,001,0005L,1356,405,3,1,3,14,0,0,0,0,0,1,10,1,121,1,6,7,126
17,Capital                                 ,001,0005L,1357,405,1,0,1,15,0,1,0,0,1,1,12,2,82,0,5,0,153
17,Capital                                 ,001,0005L,1358,405,0,0,0,13,1,0,1,0,1,1,8,0,0,0,0,0,114
17,Capital                                 ,001,0005L,1359,405,0,3,2,14,4,0,1,0,1,0,8,0,108,8,4,6,107
17,Capital                                 ,001,0005L,1360,405,1,4,8,15,1,0,2,0,0,0,12,1,94,1,2,6,128
17,Capital                                 ,001,0005L,3391,435,0,0,5,22,1,3,1,0,1,1,10,0,110,4,11,0,138
17,Capital                                 ,001,0005L,3392,435,0,0,3,8,0,2,1,0,0,2,15,1,120,0,3,0,139
17,Capital                                 ,001,0005L,3393,435,0,0,4,9,0,0,0,0,1,0,21,0,112,1,3,6,157
