codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0014,0038,0045,0187,0188,0243,0325,0326,0327,0328,0329
10,General Belgrano                        ,001,0010A,0716,395,0,0,6,2,3,0,61,0,0,22,45,30,4,0
10,General Belgrano                        ,001,0010A,0717,395,1,12,1,0,2,0,76,3,0,16,32,28,12,70
10,General Belgrano                        ,001,0010A,0718,395,7,7,1,0,3,0,50,0,0,0,33,16,8,69
10,General Belgrano                        ,001,0010A,0719,395,6,9,2,0,1,2,53,0,5,13,42,21,15,81
10,General Belgrano                        ,001,0010A,0720,395,4,2,0,2,7,0,63,1,3,13,47,28,12,74
10,General Belgrano                        ,001,0010A,0721,395,4,2,3,1,1,1,76,0,0,12,46,18,14,67
10,General Belgrano                        ,001,0010A,0722,395,0,0,1,1,1,0,75,3,4,13,33,22,9,56
10,General Belgrano                        ,001,0010A,0723,395,4,17,2,2,2,3,66,0,5,15,56,26,17,48
10,General Belgrano                        ,001,0010A,0724,395,167,2,1,1,1,1,55,2,5,16,46,18,13,67
10,General Belgrano                        ,001,0010A,0725,395,3,2,0,3,0,0,67,0,3,0,41,22,7,66
10,General Belgrano                        ,001,0010A,0726,395,25,2,5,1,0,3,66,4,1,16,51,32,8,66
10,General Belgrano                        ,001,0010A,0727,395,0,0,0,3,4,0,69,0,2,25,30,19,8,75
10,General Belgrano                        ,001,0010A,0728,395,0,0,3,0,3,0,66,5,6,12,45,22,8,63
10,General Belgrano                        ,001,0010A,0729,394,29,4,1,1,2,0,57,1,3,19,56,19,3,80
10,General Belgrano                        ,001,0010A,0730,394,44,12,0,1,8,0,74,1,2,8,41,29,16,59
10,General Belgrano                        ,001,0010A,0731,394,8,0,0,2,1,0,77,0,0,9,35,19,5,70
10,General Belgrano                        ,001,0010A,0732,394,30,12,1,3,4,2,64,2,0,16,38,18,8,68
10,General Belgrano                        ,001,0010A,0733,394,0,0,0,1,5,0,54,0,3,23,41,27,7,65
10,General Belgrano                        ,001,0010A,0734,394,46,5,0,2,3,0,50,0,0,21,36,19,17,70
10,General Belgrano                        ,001,0010A,0735,394,3,5,0,2,6,0,60,0,8,19,39,20,11,92
10,General Belgrano                        ,001,0010A,0736,394,0,0,0,0,2,0,69,0,4,20,39,17,4,82
10,General Belgrano                        ,001,0010A,0737,394,28,3,2,1,6,0,51,0,4,11,43,31,12,70
10,General Belgrano                        ,001,0010A,0738,394,0,0,0,1,6,1,58,1,3,17,39,14,15,72
10,General Belgrano                        ,001,0010A,0739,394,37,9,0,2,6,1,66,0,7,12,26,24,8,69
10,General Belgrano                        ,001,0010A,0740,394,53,6,4,0,5,0,64,6,3,12,41,19,10,68
10,General Belgrano                        ,001,0010A,0741,394,0,0,0,1,8,0,61,0,3,0,51,30,9,60
10,General Belgrano                        ,001,0010A,0742,394,0,0,2,1,1,1,63,0,0,12,36,33,0,71
10,General Belgrano                        ,001,0010A,0743,394,0,0,0,1,0,1,65,2,5,17,38,22,4,88
10,General Belgrano                        ,001,0010A,0744,394,38,10,1,2,2,0,61,3,1,15,39,19,5,63
10,General Belgrano                        ,001,0010A,0745,394,3,6,0,0,7,0,90,2,0,16,31,27,4,77
10,General Belgrano                        ,001,0010A,0746,394,0,0,3,4,2,1,70,2,3,22,44,31,10,69
10,General Belgrano                        ,001,0010A,0747,394,0,0,1,0,2,0,80,0,2,14,47,18,7,62
10,General Belgrano                        ,001,0010A,0748,394,0,0,0,0,3,3,66,3,4,10,38,29,4,94
10,General Belgrano                        ,001,0010A,0749,394,0,0,2,3,1,0,77,0,3,9,43,21,10,54
10,General Belgrano                        ,001,0010A,0750,394,38,0,0,1,7,2,52,1,1,24,49,16,8,79
10,General Belgrano                        ,001,0010A,0751,394,0,0,0,0,5,1,71,0,3,8,32,32,13,68
10,General Belgrano                        ,001,0010A,0752,394,0,0,1,0,1,3,85,0,4,11,46,23,8,65
10,General Belgrano                        ,001,0010A,0753,394,36,1,0,1,4,0,75,0,4,21,39,27,12,73
10,General Belgrano                        ,001,0010A,0754,394,32,11,1,0,1,0,78,1,2,6,41,21,10,72
10,General Belgrano                        ,001,0010B,0160,397,0,0,0,4,1,1,82,0,1,0,48,17,12,85
10,General Belgrano                        ,001,0010B,0161,397,0,0,0,1,2,0,73,2,3,29,60,25,7,54
10,General Belgrano                        ,001,0010B,0162,397,0,0,2,0,0,0,90,1,1,0,33,30,16,65
10,General Belgrano                        ,001,0010B,0163,397,0,0,2,3,2,1,78,1,0,11,45,35,18,63
10,General Belgrano                        ,001,0010B,0164,397,0,0,2,4,3,0,79,0,4,10,45,30,10,63
10,General Belgrano                        ,001,0010B,0165,397,0,0,2,1,5,0,73,0,5,18,56,32,18,66
10,General Belgrano                        ,001,0010B,0166,397,0,0,4,3,1,0,92,0,0,1,56,34,13,43
10,General Belgrano                        ,001,0010B,0167,397,0,0,0,3,3,0,79,0,0,2,50,35,0,63
10,General Belgrano                        ,001,0010B,0168,397,130,6,1,1,1,0,82,2,3,14,48,30,7,78
10,General Belgrano                        ,001,0010B,0169,397,41,8,1,4,5,2,88,1,1,13,36,29,7,70
10,General Belgrano                        ,001,0010B,0170,397,0,0,6,1,0,0,70,0,2,16,58,29,7,60
10,General Belgrano                        ,001,0010B,0171,397,0,0,1,0,1,1,67,1,5,13,74,24,11,75
10,General Belgrano                        ,001,0010B,0172,397,54,7,2,1,2,0,83,0,0,18,53,23,7,66
10,General Belgrano                        ,001,0010B,0173,397,0,0,1,0,1,2,77,1,2,24,41,40,13,59
10,General Belgrano                        ,001,0010B,0174,397,0,0,2,2,2,0,89,0,9,190,91,31,10,49
10,General Belgrano                        ,001,0010B,0175,396,0,0,1,1,5,0,91,0,5,12,52,32,8,65
10,General Belgrano                        ,001,0010B,0176,396,44,11,1,0,1,0,96,0,1,8,44,29,12,51
10,General Belgrano                        ,001,0010B,0177,396,45,6,1,0,2,0,75,0,6,20,49,26,8,73
10,General Belgrano                        ,001,0010B,0178,396,49,11,3,2,2,0,78,0,0,18,55,23,10,77
10,General Belgrano                        ,001,0010B,0179,396,56,9,0,1,2,0,88,1,1,11,57,31,10,50
10,General Belgrano                        ,001,0010B,0180,396,37,17,1,2,3,1,80,2,4,15,43,23,19,66
10,General Belgrano                        ,001,0010B,0181,396,51,22,0,3,3,2,85,0,7,17,46,32,14,50
10,General Belgrano                        ,001,0010B,0182,396,0,0,1,1,2,1,69,3,5,13,60,26,13,66
10,General Belgrano                        ,001,0010B,0183,396,44,14,3,2,0,1,70,4,6,17,47,26,8,70
10,General Belgrano                        ,001,0010B,0184,396,0,0,0,2,8,0,90,0,3,12,35,36,8,59
10,General Belgrano                        ,001,0010B,0185,396,0,0,0,4,2,0,104,2,4,10,38,20,6,80
10,General Belgrano                        ,001,0010B,0186,396,52,17,2,1,3,0,74,0,6,15,49,34,9,53
10,General Belgrano                        ,001,0010B,0187,396,0,0,6,1,2,1,100,2,3,6,56,32,6,59
10,General Belgrano                        ,001,0010B,0755,392,0,0,1,4,3,0,71,0,5,14,49,13,16,49
10,General Belgrano                        ,001,0010B,0756,392,46,5,0,0,5,1,82,3,9,13,39,18,6,74
10,General Belgrano                        ,001,0010B,0757,392,31,4,1,3,3,0,71,2,8,10,42,19,17,57
10,General Belgrano                        ,001,0010B,0758,392,45,7,0,3,3,2,81,0,4,8,40,24,11,66
10,General Belgrano                        ,001,0010B,0759,392,33,6,1,2,1,1,67,3,2,10,56,26,8,59
10,General Belgrano                        ,001,0010B,0760,392,44,11,0,2,0,3,76,3,3,5,36,31,10,49
10,General Belgrano                        ,001,0010B,0761,392,46,15,0,2,2,0,81,2,3,6,51,26,15,51
10,General Belgrano                        ,001,0010B,0762,392,0,0,3,1,3,0,103,0,2,9,42,26,11,54
10,General Belgrano                        ,001,0010B,0763,392,36,1,2,6,2,1,76,0,2,12,48,25,17,57
10,General Belgrano                        ,001,0010B,0764,392,28,9,1,2,0,0,65,0,2,18,46,16,11,63
10,General Belgrano                        ,001,0010B,0765,392,0,0,2,3,2,0,81,0,1,13,41,21,5,60
10,General Belgrano                        ,001,0010B,0766,392,36,3,1,0,3,0,68,1,9,10,58,32,13,56
10,General Belgrano                        ,001,0010B,0767,392,24,17,4,0,2,0,89,2,1,7,38,19,8,62
10,General Belgrano                        ,001,0010B,0768,392,0,0,2,3,3,1,73,1,5,10,41,28,18,43
10,General Belgrano                        ,001,0010B,0769,392,33,13,4,3,1,0,88,3,0,12,28,25,6,63
10,General Belgrano                        ,001,0010B,0770,392,23,15,2,3,5,1,64,1,2,14,42,20,6,69
10,General Belgrano                        ,001,0010B,0771,392,0,0,0,1,7,1,77,0,1,13,42,32,7,50
10,General Belgrano                        ,001,0010B,0772,392,0,0,1,1,7,1,69,1,5,15,48,22,12,63
10,General Belgrano                        ,001,0010B,0773,391,0,0,5,0,0,0,69,3,5,21,37,24,16,57
10,General Belgrano                        ,001,0010B,0774,391,25,4,3,5,3,1,91,1,2,16,41,22,10,52
10,General Belgrano                        ,001,0010B,0775,391,35,17,2,1,4,2,70,1,2,13,48,23,8,64
10,General Belgrano                        ,001,0010B,0776,391,0,0,3,3,1,1,83,2,3,19,42,24,13,52
10,General Belgrano                        ,001,0010B,0777,391,0,0,1,2,3,0,57,0,0,10,73,20,8,57
10,General Belgrano                        ,001,0010B,0778,391,37,6,2,4,0,0,75,2,3,17,42,27,18,49
10,General Belgrano                        ,001,0011 ,0188,309,34,5,1,2,3,0,38,1,1,16,61,25,15,44
10,General Belgrano                        ,001,0011 ,0189,309,0,3,1,0,1,0,59,2,1,1,50,22,10,40
10,General Belgrano                        ,001,0011 ,0190,308,37,3,1,1,1,2,70,0,6,0,51,26,6,55
10,General Belgrano                        ,001,0011 ,0191,308,59,0,0,3,2,0,52,0,1,18,58,22,9,48
10,General Belgrano                        ,001,0011 ,0779,386,46,3,2,1,3,0,51,0,3,17,63,29,16,53
10,General Belgrano                        ,001,0011 ,0780,386,34,8,1,3,3,0,77,1,7,18,40,29,7,49
10,General Belgrano                        ,001,0011 ,0781,386,39,0,1,1,2,2,74,5,5,17,43,26,11,56
10,General Belgrano                        ,001,0012 ,0192,227,0,4,2,0,1,0,29,0,3,8,33,86,0,20
10,General Belgrano                        ,001,0012 ,0782,266,0,0,1,1,1,0,31,0,9,5,30,79,4,17
10,General Belgrano                        ,001,0013 ,0193,82,0,0,1,0,1,0,14,0,2,2,15,13,1,14
10,General Belgrano                        ,001,0013 ,0783,101,9,2,0,0,1,1,16,0,1,1,14,16,2,12
10,General Belgrano                        ,001,0014 ,0194,389,48,0,1,0,3,0,72,1,6,17,48,32,9,76
10,General Belgrano                        ,001,0014 ,0195,388,0,0,0,0,2,1,71,1,4,33,55,22,0,61
10,General Belgrano                        ,001,0014 ,0196,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0014 ,0197,388,35,13,3,0,3,2,60,7,2,20,62,15,9,78
10,General Belgrano                        ,001,0014 ,0198,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0014 ,0199,388,0,0,5,0,3,0,67,0,6,21,55,24,15,70
10,General Belgrano                        ,001,0014 ,0200,388,0,12,0,3,1,0,73,1,2,20,50,19,11,79
10,General Belgrano                        ,001,0014 ,0201,388,0,0,0,0,1,0,76,2,1,19,52,20,11,69
10,General Belgrano                        ,001,0014 ,0202,388,33,7,0,2,2,0,62,1,3,21,53,29,12,86
10,General Belgrano                        ,001,0014 ,0203,388,36,13,0,1,0,0,87,1,2,20,51,12,16,67
10,General Belgrano                        ,001,0014 ,0204,388,37,11,2,1,1,2,35,0,61,2,22,9,91,5
10,General Belgrano                        ,001,0014 ,0205,388,2,8,8,0,1,0,67,3,6,18,40,18,14,83
10,General Belgrano                        ,001,0014 ,0206,388,0,0,1,0,2,1,61,0,5,23,56,23,18,81
10,General Belgrano                        ,001,0014 ,0207,388,0,0,0,1,4,0,54,0,4,25,54,14,8,86
10,General Belgrano                        ,001,0014 ,0208,388,0,0,1,2,4,0,58,0,3,23,48,31,16,70
10,General Belgrano                        ,001,0014 ,0209,388,0,0,0,0,7,0,72,3,3,21,45,23,12,73
10,General Belgrano                        ,001,0014 ,0784,385,31,6,1,2,2,0,71,0,4,12,42,31,11,61
10,General Belgrano                        ,001,0014 ,0785,384,20,2,2,1,3,0,69,2,1,20,47,23,16,59
10,General Belgrano                        ,001,0014 ,0786,384,21,10,0,2,4,0,61,2,1,16,35,19,12,75
10,General Belgrano                        ,001,0014 ,0787,384,32,11,0,4,1,0,78,0,2,8,47,30,13,54
10,General Belgrano                        ,001,0014 ,0788,384,34,2,1,2,1,5,73,1,2,22,35,25,16,62
10,General Belgrano                        ,001,0014 ,0789,384,3,38,1,1,4,0,88,2,4,18,41,18,9,75
10,General Belgrano                        ,001,0014 ,0790,384,0,0,3,1,6,1,53,0,5,23,49,21,17,69
10,General Belgrano                        ,001,0014 ,0791,384,19,10,1,1,6,1,75,0,1,10,41,21,12,71
10,General Belgrano                        ,001,0014 ,0792,384,0,0,0,0,3,1,66,3,2,14,34,27,16,75
10,General Belgrano                        ,001,0014 ,0793,384,0,0,2,0,2,0,66,0,4,13,52,21,16,63
10,General Belgrano                        ,001,0014 ,0794,384,0,0,2,1,0,0,58,0,0,14,37,17,10,70
10,General Belgrano                        ,001,0014 ,0795,384,0,0,0,0,6,1,50,1,2,15,46,22,8,73
10,General Belgrano                        ,001,0014 ,0796,384,0,0,1,3,1,0,53,3,5,27,36,20,18,73
10,General Belgrano                        ,001,0014 ,0797,384,0,0,0,2,2,0,67,0,0,19,54,28,10,65
10,General Belgrano                        ,001,0014 ,0798,384,38,11,2,2,3,0,77,0,3,20,43,15,9,47
10,General Belgrano                        ,001,0015 ,0210,53,0,0,2,0,0,1,15,0,1,2,7,3,0,9
10,General Belgrano                        ,001,0015 ,0799,66,3,1,1,0,1,0,13,0,2,1,15,4,3,6
10,General Belgrano                        ,001,0016 ,0211,102,17,2,1,0,0,1,26,1,0,1,8,10,5,22
10,General Belgrano                        ,001,0016 ,0800,154,18,4,1,0,0,0,40,0,1,3,15,7,5,30
10,General Belgrano                        ,001,0017 ,0212,26,0,0,1,0,0,0,0,0,0,0,2,12,0,0
10,General Belgrano                        ,001,0017 ,0801,36,0,0,0,0,0,0,2,0,1,0,11,8,2,3
10,General Belgrano                        ,001,0018 ,0213,379,28,1,1,1,5,1,36,0,3,43,36,16,26,88
10,General Belgrano                        ,001,0018 ,0214,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0018 ,0215,379,35,3,0,2,4,1,50,0,9,28,38,9,8,73
10,General Belgrano                        ,001,0018 ,0216,379,42,3,1,0,6,1,56,1,4,27,33,19,12,86
10,General Belgrano                        ,001,0018 ,0217,379,33,0,2,3,1,1,45,1,2,33,36,34,11,94
10,General Belgrano                        ,001,0018 ,0218,379,36,5,1,1,0,1,48,2,6,39,30,15,9,108
10,General Belgrano                        ,001,0018 ,0219,379,47,7,3,1,2,0,61,2,7,33,30,6,8,78
10,General Belgrano                        ,001,0018 ,0802,397,38,7,0,1,4,3,55,3,3,26,39,16,19,100
10,General Belgrano                        ,001,0018 ,0803,397,35,10,1,1,2,1,65,0,3,25,38,16,7,78
10,General Belgrano                        ,001,0018 ,0804,397,0,0,2,2,2,2,45,0,3,31,30,11,12,95
10,General Belgrano                        ,001,0018 ,0805,397,49,9,0,1,1,0,57,0,8,28,42,17,10,69
10,General Belgrano                        ,001,0018 ,0806,396,24,4,2,1,1,4,54,5,1,32,44,17,12,80
10,General Belgrano                        ,001,0018 ,0807,396,0,0,2,3,7,1,64,2,6,29,32,13,18,77
10,General Belgrano                        ,001,0019 ,0220,360,21,4,5,0,0,2,158,0,38,17,20,2,2,38
10,General Belgrano                        ,001,0019 ,0221,359,20,1,0,1,0,2,151,0,35,10,32,0,2,52
10,General Belgrano                        ,001,0019 ,0808,353,20,0,3,0,0,0,126,1,32,9,29,1,2,22
10,General Belgrano                        ,001,0019 ,0809,352,0,0,0,2,2,0,112,0,51,7,34,1,3,35
10,General Belgrano                        ,001,0020 ,0222,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0020 ,0810,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0021 ,0223,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0021 ,0224,299,27,3,0,1,1,1,98,1,20,11,33,5,4,48
10,General Belgrano                        ,001,0021 ,0225,299,0,0,0,0,2,1,102,0,17,15,49,0,3,37
10,General Belgrano                        ,001,0021 ,0811,291,22,1,0,1,0,0,78,0,14,1,42,3,4,43
10,General Belgrano                        ,001,0021 ,0812,290,0,0,0,1,1,1,91,0,19,13,0,0,2,33
10,General Belgrano                        ,001,0021 ,0813,290,0,0,2,0,2,0,73,0,21,0,45,9,4,29
10,Palpalá                                 ,002,0022 ,0226,392,0,0,1,1,8,1,108,0,4,7,38,7,28,63
10,Palpalá                                 ,002,0022 ,0227,392,0,0,1,0,0,0,113,1,4,14,46,0,21,63
10,Palpalá                                 ,002,0022 ,0228,392,0,0,1,1,7,1,110,0,4,12,13,8,10,69
10,Palpalá                                 ,002,0022 ,0229,392,0,0,0,2,3,0,105,0,0,14,42,13,13,72
10,Palpalá                                 ,002,0022 ,0230,392,0,0,1,3,4,1,121,5,151,19,33,5,25,59
10,Palpalá                                 ,002,0022 ,0231,392,0,0,2,2,11,0,108,4,6,9,41,6,31,69
10,Palpalá                                 ,002,0022 ,0232,392,0,0,0,2,5,0,97,0,3,22,44,2,31,68
10,Palpalá                                 ,002,0022 ,0233,392,0,2,1,1,8,0,111,3,4,13,36,8,23,65
10,Palpalá                                 ,002,0022 ,0234,392,0,0,0,2,7,0,118,0,1,20,38,2,25,53
10,Palpalá                                 ,002,0022 ,0235,392,0,0,4,1,7,0,124,1,5,15,43,5,18,61
10,Palpalá                                 ,002,0022 ,0236,392,2,7,3,0,6,1,118,4,2,20,20,9,31,53
10,Palpalá                                 ,002,0022 ,0237,392,0,0,0,4,2,1,142,2,0,18,26,6,22,64
10,Palpalá                                 ,002,0022 ,0238,392,0,0,3,2,5,0,109,0,5,16,40,4,29,77
10,Palpalá                                 ,002,0022 ,0239,392,0,0,0,1,8,0,107,0,3,18,41,8,14,55
10,Palpalá                                 ,002,0022 ,0240,392,4,6,2,2,10,1,103,0,2,11,28,6,32,60
10,Palpalá                                 ,002,0022 ,0241,392,0,0,0,3,5,0,122,0,4,9,39,6,29,63
10,Palpalá                                 ,002,0022 ,0242,392,35,3,2,3,5,0,119,2,7,9,40,3,31,60
10,Palpalá                                 ,002,0022 ,0243,392,0,0,4,4,14,0,121,0,0,0,38,6,34,53
10,Palpalá                                 ,002,0022 ,0244,392,34,0,0,1,10,0,127,0,3,17,32,6,22,56
10,Palpalá                                 ,002,0022 ,0245,392,0,0,5,3,4,0,102,0,3,19,42,8,22,72
10,Palpalá                                 ,002,0022 ,0246,392,35,8,0,1,5,4,103,0,0,20,40,7,32,46
10,Palpalá                                 ,002,0022 ,0247,392,0,0,4,1,7,3,126,2,3,13,40,12,27,51
10,Palpalá                                 ,002,0022 ,0248,392,44,9,4,1,3,1,88,1,3,26,42,9,22,57
10,Palpalá                                 ,002,0022 ,0249,392,36,6,1,0,7,0,113,2,2,18,34,10,24,54
10,Palpalá                                 ,002,0022 ,0250,392,43,8,0,0,8,1,101,0,3,19,38,6,37,57
10,Palpalá                                 ,002,0022 ,0251,392,39,12,0,1,3,0,91,1,0,16,43,4,39,76
10,Palpalá                                 ,002,0022 ,0252,392,23,3,1,1,10,1,115,0,5,19,36,6,29,35
10,Palpalá                                 ,002,0022 ,0253,392,0,4,3,0,7,2,94,4,2,15,45,7,23,58
10,Palpalá                                 ,002,0022 ,0254,392,0,0,1,1,11,2,114,0,5,13,40,7,23,68
10,Palpalá                                 ,002,0022 ,0255,392,0,1,0,0,13,0,94,4,6,20,42,6,29,64
10,Palpalá                                 ,002,0022 ,0256,392,0,0,1,0,5,0,116,5,8,12,39,6,21,84
10,Palpalá                                 ,002,0022 ,0257,392,42,2,3,1,6,0,89,0,7,18,43,10,21,73
10,Palpalá                                 ,002,0022 ,0258,392,0,0,0,0,6,0,99,0,5,11,37,6,21,74
10,Palpalá                                 ,002,0022 ,0259,392,0,0,2,2,6,3,118,1,5,18,26,8,20,65
10,Palpalá                                 ,002,0022 ,0260,392,0,0,1,0,4,0,105,4,3,17,37,5,21,74
10,Palpalá                                 ,002,0022 ,0261,392,0,0,1,1,4,0,116,1,0,10,43,7,15,67
10,Palpalá                                 ,002,0022 ,0262,392,0,0,1,1,8,1,115,1,3,19,29,14,28,63
10,Palpalá                                 ,002,0022 ,0263,392,0,0,1,3,3,0,104,5,6,19,50,7,20,60
10,Palpalá                                 ,002,0022 ,0264,391,0,0,1,3,4,4,110,1,3,17,32,9,26,61
10,Palpalá                                 ,002,0022 ,0265,391,36,0,4,2,8,1,93,3,3,14,51,5,34,55
10,Palpalá                                 ,002,0022 ,0266,391,0,0,0,1,8,0,136,0,1,16,40,4,27,39
10,Palpalá                                 ,002,0022 ,0814,400,26,4,2,4,13,2,85,4,5,19,36,6,36,46
10,Palpalá                                 ,002,0022 ,0815,400,0,0,3,2,8,41,90,0,7,17,34,9,32,49
10,Palpalá                                 ,002,0022 ,0816,400,0,0,6,2,7,4,95,5,1,19,45,5,28,53
10,Palpalá                                 ,002,0022 ,0817,400,40,3,6,3,7,0,89,4,2,13,33,15,28,59
10,Palpalá                                 ,002,0022 ,0818,400,35,6,1,2,8,2,98,2,5,13,45,8,27,53
10,Palpalá                                 ,002,0022 ,0819,400,0,0,0,2,10,3,93,1,3,22,24,9,21,64
10,Palpalá                                 ,002,0022 ,0820,400,0,0,1,3,13,0,94,0,0,14,35,4,30,30
10,Palpalá                                 ,002,0022 ,0821,400,0,0,0,2,8,1,117,0,5,16,23,4,36,52
10,Palpalá                                 ,002,0022 ,0822,400,36,11,2,2,6,0,77,3,4,17,43,5,29,55
10,Palpalá                                 ,002,0022 ,0823,400,0,0,3,4,8,0,86,2,6,14,28,5,22,66
10,Palpalá                                 ,002,0022 ,0824,400,0,0,6,2,8,5,88,0,0,0,34,9,32,54
10,Palpalá                                 ,002,0022 ,0825,400,6,5,5,4,6,0,88,6,5,14,41,5,25,45
10,Palpalá                                 ,002,0022 ,0826,400,3,4,2,2,7,3,104,1,2,0,37,4,21,70
10,Palpalá                                 ,002,0022 ,0827,400,44,3,1,1,12,1,80,3,2,14,43,3,37,55
10,Palpalá                                 ,002,0022 ,0828,400,32,0,0,2,8,1,124,2,5,16,30,10,35,43
10,Palpalá                                 ,002,0022 ,0829,400,0,0,0,0,9,0,118,1,1,10,32,3,25,54
10,Palpalá                                 ,002,0022 ,0830,400,46,7,0,1,10,4,100,2,1,12,30,3,25,49
10,Palpalá                                 ,002,0022 ,0831,400,0,3,6,1,10,2,100,3,3,21,38,4,22,52
10,Palpalá                                 ,002,0022 ,0832,400,0,0,3,0,11,1,97,0,7,12,42,7,21,59
10,Palpalá                                 ,002,0022 ,0833,400,31,11,3,0,8,0,94,2,3,18,40,6,23,43
10,Palpalá                                 ,002,0022 ,0834,400,46,11,2,2,9,2,102,4,4,17,33,9,20,46
10,Palpalá                                 ,002,0022 ,0835,400,0,0,8,0,6,3,102,2,8,14,31,1,32,54
10,Palpalá                                 ,002,0022 ,0836,399,0,0,4,4,8,0,77,4,0,17,40,5,30,66
10,Palpalá                                 ,002,0022 ,0837,399,0,0,4,2,10,3,88,2,3,9,34,4,25,60
10,Palpalá                                 ,002,0022 ,0838,399,0,0,2,1,13,0,86,3,4,9,31,2,35,71
10,Palpalá                                 ,002,0022 ,0839,399,0,0,0,0,1,0,103,4,7,11,28,9,24,60
10,Palpalá                                 ,002,0022 ,0840,399,0,0,2,3,11,0,95,3,7,9,31,3,30,62
10,Palpalá                                 ,002,0022 ,0841,399,0,0,0,2,4,1,95,2,0,0,27,9,33,66
10,Palpalá                                 ,002,0022 ,0842,399,0,0,2,1,8,1,96,1,4,23,34,5,20,46
10,Palpalá                                 ,002,0022 ,0843,399,0,8,0,2,12,0,84,0,5,1,46,3,17,73
10,Palpalá                                 ,002,0022 ,0844,399,39,0,3,0,3,3,116,4,6,17,35,6,23,45
10,Palpalá                                 ,002,0022 ,0845,399,30,7,0,5,2,0,105,1,0,17,32,2,33,65
10,Palpalá                                 ,002,0022 ,0846,399,45,0,0,1,7,3,111,2,2,13,38,4,30,41
10,Palpalá                                 ,002,0022 ,0847,399,44,7,1,4,8,0,102,3,6,12,39,4,18,60
10,Palpalá                                 ,002,0022 ,0848,399,1,7,0,1,7,0,101,0,7,11,28,3,40,59
10,Palpalá                                 ,002,0022 ,0849,399,0,0,1,2,8,1,106,4,4,13,36,6,27,57
10,Palpalá                                 ,002,0022 ,0850,399,34,3,5,1,13,0,99,7,3,17,24,6,19,56
10,Palpalá                                 ,002,0022 ,0851,399,24,2,1,2,11,1,99,3,4,20,34,8,48,48
10,Palpalá                                 ,002,0022 ,0852,399,36,3,3,0,5,0,91,1,6,13,34,3,34,68
10,Palpalá                                 ,002,0023 ,0267,168,0,0,1,1,1,0,62,0,0,11,21,3,6,13
10,Palpalá                                 ,002,0023 ,0853,222,0,0,0,2,1,0,67,0,1,10,26,3,7,11
10,Palpalá                                 ,002,0024 ,0268,203,16,5,1,0,1,1,65,0,2,5,23,5,11,19
10,Palpalá                                 ,002,0024 ,0854,238,16,0,1,1,3,0,64,2,0,8,20,11,18,22
10,San Antonio                             ,003,0025A,0269,305,1,0,0,0,0,0,46,0,0,8,53,0,8,55
10,San Antonio                             ,003,0025A,0270,305,24,2,0,1,2,0,35,0,1,6,61,2,7,41
10,San Antonio                             ,003,0025A,0855,300,10,0,0,0,0,1,54,2,0,2,36,1,2,40
10,San Antonio                             ,003,0025A,0856,299,22,1,0,0,1,2,44,0,0,5,54,1,1,41
10,San Antonio                             ,003,0025B,0271,241,0,0,0,0,0,1,94,0,2,0,44,5,0,35
10,San Antonio                             ,003,0025B,0272,241,0,0,0,2,2,0,55,0,2,0,43,6,7,35
10,San Antonio                             ,003,0025B,0857,255,0,0,0,2,2,0,85,0,0,0,42,13,4,21
10,San Antonio                             ,003,0025B,0858,255,10,3,1,0,1,0,61,0,2,2,33,12,4,28
10,San Antonio                             ,003,0026 ,0273,87,0,0,0,0,0,0,7,0,0,0,16,2,0,9
10,San Antonio                             ,003,0026 ,0859,144,7,2,0,0,0,0,32,0,0,0,23,0,4,14
10,San Antonio                             ,003,0027 ,0274,173,10,1,0,0,0,0,25,0,0,0,21,2,3,9
10,San Antonio                             ,003,0027 ,0860,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,El Carmen                               ,004,0028 ,0275,382,0,0,0,2,0,1,110,1,2,12,85,5,8,52
10,El Carmen                               ,004,0028 ,0276,382,25,5,1,1,0,0,107,1,3,8,81,4,6,67
10,El Carmen                               ,004,0028 ,0277,382,0,0,1,0,1,0,95,0,1,19,102,6,6,36
10,El Carmen                               ,004,0028 ,0278,382,0,0,0,1,0,0,90,0,4,14,90,2,6,56
10,El Carmen                               ,004,0028 ,0279,382,0,0,0,0,3,0,104,2,0,12,133,1,7,50
10,El Carmen                               ,004,0028 ,0280,382,0,0,1,0,1,0,114,0,4,9,83,2,9,50
10,El Carmen                               ,004,0028 ,0281,382,22,6,0,1,0,0,98,2,3,11,85,6,11,71
10,El Carmen                               ,004,0028 ,0282,382,0,0,3,2,0,0,111,0,2,17,78,1,3,64
10,El Carmen                               ,004,0028 ,0283,381,1,1,0,0,0,1,106,0,2,7,108,1,9,49
10,El Carmen                               ,004,0028 ,0284,381,2,4,0,0,1,0,104,0,3,16,100,2,13,51
