codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0055,0605,0613
12,Capital,001,0001A,0001,317,54,1,76,25,57,41
12,Capital,001,0001A,0002,317,43,0,80,31,38,47
12,Capital,001,0001A,0003,317,0,1,72,31,43,38
12,Capital,001,0001A,0004,317,42,1,72,29,35,42
12,Capital,001,0001A,0005,317,0,0,90,18,32,38
12,Capital,001,0001A,0006,317,0,0,76,18,35,37
12,Capital,001,0001A,0007,317,45,1,81,25,42,39
12,Capital,001,0001A,0008,317,45,1,87,21,26,46
12,Capital,001,0001A,0009,317,55,2,75,29,28,36
12,Capital,001,0001A,0010,316,48,3,71,32,34,40
12,Capital,001,0001B,0011,299,58,4,61,22,57,35
12,Capital,001,0001B,0012,299,55,0,71,22,31,57
12,Capital,001,0001B,0013,299,46,0,55,24,41,54
12,Capital,001,0001B,0014,299,50,0,55,26,55,45
12,Capital,001,0001B,0015,299,52,0,52,22,42,44
12,Capital,001,0001B,0016,299,45,4,69,22,40,53
12,Capital,001,0001B,0017,298,34,2,79,29,32,57
12,Capital,001,0001B,0018,298,53,1,59,26,30,66
12,Capital,001,0001C,0019,314,34,3,47,20,47,99
12,Capital,001,0001C,0020,314,0,0,48,26,46,70
12,Capital,001,0001C,0021,314,49,2,64,15,44,74
12,Capital,001,0001C,0022,314,51,1,55,23,51,84
12,Capital,001,0001C,0023,314,43,1,66,26,51,58
12,Capital,001,0001C,0024,314,0,4,42,16,45,85
12,Capital,001,0001C,0025,314,50,5,58,16,45,77
12,Capital,001,0001C,0026,314,42,5,55,26,45,61
12,Capital,001,0001C,0027,314,54,1,59,23,44,86
12,Capital,001,0001C,0028,314,40,0,48,12,70,74
12,Capital,001,0001C,0029,313,58,0,58,14,49,67
12,Capital,001,0001C,0030,313,59,0,52,20,41,76
12,Capital,001,0001C,0031,313,43,6,41,25,51,77
12,Capital,001,0001C,0032,313,3,3,48,21,41,84
12,Capital,001,0001C,0033,313,32,2,51,24,48,97
12,Capital,001,0001D,0034,315,44,5,35,11,66,97
12,Capital,001,0001D,0035,315,42,5,31,18,69,84
12,Capital,001,0001D,0036,315,42,2,32,11,70,95
12,Capital,001,0001D,0037,315,50,13,42,20,61,58
12,Capital,001,0001D,0038,314,47,6,40,12,73,70
12,Capital,001,0001D,0039,314,55,0,34,14,72,90
12,Capital,001,0001D,0040,314,35,5,36,24,59,0
12,Capital,001,0001D,0041,314,0,0,50,11,78,87
12,Capital,001,0001D,0042,314,0,0,36,17,74,90
12,Capital,001,0001D,0043,314,69,7,37,17,57,73
12,Capital,001,0001D,0044,314,39,0,32,17,70,96
12,Capital,001,0001D,0045,314,59,4,41,15,48,83
12,Capital,001,0001D,0046,314,62,2,30,20,64,72
12,Capital,001,0001D,0047,314,59,0,31,16,68,85
12,Capital,001,0001E,0048,306,46,0,71,19,47,57
12,Capital,001,0001E,0049,306,49,3,87,18,37,35
12,Capital,001,0001E,0050,306,38,4,84,22,35,53
12,Capital,001,0001E,0051,306,39,3,73,18,46,53
12,Capital,001,0001E,0052,306,48,8,67,18,45,47
12,Capital,001,0001E,0053,306,35,7,84,17,29,66
12,Capital,001,0001F,0054,279,40,0,79,16,25,32
12,Capital,001,0001F,0055,279,41,1,70,19,35,38
12,Capital,001,0001F,0056,279,28,3,70,13,36,28
12,Capital,001,0001F,0057,279,39,3,72,15,30,38
12,Capital,001,0001F,0058,278,33,1,71,22,22,44
12,Capital,001,0001G,0059,292,0,0,75,27,30,41
