codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0022,0184,0190,0525,0526
11,Atreuco,001,0001 ,0001,293,5,8,95,5,5,5,97,20
11,Atreuco,001,0001 ,0002,292,2,6,114,7,6,1,88,17
11,Atreuco,001,0001 ,0003,293,5,5,105,0,0,1,97,19
11,Atreuco,001,0001 ,0004,292,4,8,132,2,2,2,62,21
11,Atreuco,001,0001 ,0005,293,6,11,117,3,3,3,71,23
11,Atreuco,001,0002 ,0006,332,4,5,165,7,4,3,84,8
11,Atreuco,001,0002 ,0007,332,4,2,145,3,1,1,105,12
11,Atreuco,001,0002 ,0008,333,3,6,163,5,2,2,78,8
11,Atreuco,001,0002 ,0009,331,6,5,158,6,1,1,100,8
11,Atreuco,001,0002 ,0010,333,3,9,143,2,2,2,100,7
11,Atreuco,001,0002 ,0011,332,6,6,156,6,7,0,74,13
11,Atreuco,001,0002 ,0012,332,3,15,146,2,4,2,106,7
11,Atreuco,001,0002 ,0013,331,5,7,157,5,1,1,95,16
11,Atreuco,001,0002 ,0014,332,2,13,158,1,2,1,94,8
11,Atreuco,001,0002 ,0015,331,2,9,120,5,1,0,121,18
11,Atreuco,001,0002 ,0016,332,2,5,135,2,6,1,97,7
11,Atreuco,001,0002 ,0017,332,2,7,129,5,3,0,107,19
11,Atreuco,001,0002 ,0018,330,2,9,156,1,5,2,83,14
11,Atreuco,001,0003 ,0019,339,3,9,142,4,1,1,98,10
11,Atreuco,001,0003 ,0020,339,4,8,158,2,4,5,86,4
11,Atreuco,001,0003 ,0021,339,6,10,149,3,4,0,89,6
11,Atreuco,001,0003 ,0022,340,5,9,146,1,2,0,99,9
11,Atreuco,001,0003 ,0023,340,3,7,164,0,3,0,97,6
11,Atreuco,001,0003 ,0024,339,2,9,150,2,2,1,97,5
11,Atreuco,001,0004 ,0025,299,2,1,170,3,4,3,59,10
11,Atreuco,001,0004 ,0026,299,5,6,150,2,3,0,61,12
11,Atreuco,001,0005 ,0027,185,2,4,33,1,8,1,90,11
11,Atreuco,001,0005 ,0028,185,2,6,40,1,8,0,72,17
11,Capital,002,0006 ,0029,321,8,14,120,5,6,1,92,16
11,Capital,002,0006 ,0030,320,7,11,116,9,6,0,105,9
11,Capital,002,0006 ,0031,319,12,8,98,9,2,1,110,17
11,Capital,002,0006 ,0032,320,9,16,117,2,8,4,90,13
11,Capital,002,0006 ,0033,320,11,11,96,11,7,4,110,15
11,Capital,002,0009 ,0034,350,2,11,102,11,14,6,97,24
11,Capital,002,0009 ,0035,350,1,5,111,9,9,2,93,17
11,Capital,002,0009 ,0036,352,3,8,98,10,7,6,101,22
11,Capital,002,0009 ,0037,350,4,8,103,14,10,7,99,17
11,Capital,002,0009 ,0038,350,1,7,120,3,2,7,97,12
11,Capital,002,0009 ,0039,350,5,4,116,13,5,4,108,8
11,Capital,002,0009 ,0040,350,6,8,118,9,5,3,84,23
11,Capital,002,0009 ,0041,350,2,15,102,9,4,10,96,16
11,Capital,002,0009 ,0042,350,7,12,139,10,3,8,70,21
11,Capital,002,0009 ,0043,349,2,6,134,4,3,5,87,27
11,Capital,002,0009 ,0044,350,0,5,105,7,2,6,114,22
11,Capital,002,0009 ,0045,352,5,13,94,6,7,5,112,26
11,Capital,002,0009 ,0046,350,2,6,125,12,0,9,99,26
11,Capital,002,0009 ,0047,351,2,5,104,8,10,6,97,11
11,Capital,002,0009 ,0048,351,3,9,82,10,6,8,132,18
11,Capital,002,0009 ,0049,350,0,13,103,5,2,5,125,19
11,Capital,002,0009 ,0050,350,6,13,107,3,3,2,86,25
11,Capital,002,0009 ,0051,351,3,7,139,10,4,3,84,12
11,Capital,002,0009 ,0052,350,4,14,109,9,3,5,80,24
11,Capital,002,0009 ,0053,351,2,7,104,12,8,5,102,25
11,Capital,002,0009 ,0054,350,3,9,116,7,4,6,85,30
11,Capital,002,0009 ,0055,350,4,10,104,3,4,3,99,27
11,Capital,002,0009 ,0056,350,7,5,121,12,8,4,85,17
11,Capital,002,0009 ,0057,350,0,0,109,5,8,3,98,30
11,Capital,002,0009 ,0058,349,6,6,89,2,3,7,126,20
11,Capital,002,0009 ,0059,350,5,7,116,5,4,6,87,29
11,Capital,002,0009 ,0060,350,4,5,103,17,6,5,91,17
11,Capital,002,0009 ,0061,350,3,6,91,5,11,8,116,11
11,Capital,002,0009 ,0062,350,0,6,82,8,6,3,139,14
11,Capital,002,0009 ,0063,350,1,9,91,12,1,10,117,21
11,Capital,002,0009 ,0064,350,3,11,103,4,7,9,112,22
11,Capital,002,0009 ,0065,349,2,11,102,8,4,6,111,19
11,Capital,002,0009 ,0066,350,1,10,123,5,4,5,91,18
11,Capital,002,0009 ,0067,350,2,6,113,8,5,5,99,19
11,Capital,002,0009 ,0068,351,1,5,99,11,1,6,115,13
11,Capital,002,0009 ,0069,350,3,7,103,6,2,3,97,20
11,Capital,002,0009 ,0070,350,3,7,112,7,4,6,104,21
11,Capital,002,0009 ,0071,350,3,12,103,8,2,8,108,24
11,Capital,002,0009 ,0072,349,2,5,100,12,1,5,111,28
11,Capital,002,0009 ,0073,348,2,17,122,6,6,4,90,19
11,Capital,002,0009 ,0074,347,3,6,102,7,7,2,83,29
11,Capital,002,0009 ,0075,350,3,9,104,4,7,7,100,9
11,Capital,002,0009 ,0076,350,2,8,110,12,5,0,115,18
11,Capital,002,0009 ,0077,350,1,6,97,12,8,7,105,26
11,Capital,002,0009 ,0078,348,2,8,116,8,7,2,109,21
11,Capital,002,0009 ,0079,350,6,10,122,4,4,5,92,19
11,Capital,002,0009 ,0080,349,4,8,126,8,6,7,91,18
11,Capital,002,0009 ,0081,350,4,10,118,4,11,4,110,10
11,Capital,002,0009 ,0082,350,0,13,110,13,2,3,87,23
11,Capital,002,0009 ,0083,350,3,10,114,7,5,6,110,9
11,Capital,002,0009 ,0084,350,1,10,106,8,5,190,106,24
11,Capital,002,0009 ,0085,351,3,4,119,8,7,3,94,23
11,Capital,002,0009 ,0086,350,5,11,87,5,8,9,113,25
11,Capital,002,0009 ,0087,351,2,8,101,7,4,6,126,17
11,Capital,002,0009 ,0088,350,2,9,128,13,1,12,84,22
11,Capital,002,0009 ,0089,349,1,9,104,9,5,8,101,22
11,Capital,002,0009 ,0090,348,4,11,100,9,4,4,124,19
11,Capital,002,0009 ,0091,349,2,10,114,12,7,7,91,26
11,Capital,002,0009 ,0092,348,4,16,128,9,5,5,88,21
11,Capital,002,0009 ,0093,349,5,11,123,5,9,7,94,27
11,Capital,002,0009 ,0094,349,2,16,128,5,2,7,83,21
11,Capital,002,0009 ,0095,350,3,7,97,8,5,4,97,32
11,Capital,002,0009 ,0096,348,4,10,109,11,8,7,79,27
11,Capital,002,0009 ,0097,349,4,11,97,7,4,3,105,29
11,Capital,002,0009 ,0098,349,0,0,0,0,0,0,0,0
11,Capital,002,0009 ,0099,348,3,4,95,7,3,4,140,15
11,Capital,002,0009 ,0100,349,2,7,110,11,4,5,101,1
11,Capital,002,0009 ,0101,348,1,11,106,13,9,3,112,19
11,Capital,002,0009 ,0102,348,4,11,113,10,4,6,96,22
11,Capital,002,0009 ,0103,349,3,7,102,7,6,5,90,21
11,Capital,002,0009 ,0104,348,2,4,109,14,7,6,106,16
11,Capital,002,0009 ,0105,349,5,14,145,8,2,4,79,26
11,Capital,002,0009 ,0106,349,2,7,117,10,6,6,96,28
11,Capital,002,0009 ,0107,349,4,21,124,8,4,1,81,16
11,Capital,002,0009 ,0108,349,4,21,87,8,17,6,104,14
11,Capital,002,0009 ,0109,349,2,12,118,11,6,4,80,31
11,Capital,002,0009 ,0110,349,3,8,111,5,4,6,100,24
11,Capital,002,0009 ,0111,349,0,5,107,9,7,4,94,27
11,Capital,002,0009 ,0112,348,4,13,130,14,6,6,75,18
11,Capital,002,0009 ,0113,349,4,7,117,7,7,8,98,22
11,Capital,002,0009 ,0114,349,1,13,99,5,3,5,100,21
11,Capital,002,0009 ,0115,349,4,5,122,4,9,8,83,17
11,Capital,002,0009 ,0116,348,5,10,114,9,2,6,86,27
11,Capital,002,0009 ,0117,349,3,6,115,8,7,8,98,19
11,Capital,002,0009 ,0118,350,3,14,101,5,4,5,98,15
11,Capital,002,0009 ,0119,349,7,6,107,8,10,5,89,17
11,Capital,002,0009 ,0120,349,2,7,113,10,1,5,104,21
11,Capital,002,0009 ,0121,349,2,11,116,16,4,8,97,25
11,Capital,002,0009 ,0122,349,2,4,105,15,9,3,97,17
11,Capital,002,0009 ,0123,349,2,6,109,5,4,11,117,17
11,Capital,002,0009 ,0124,348,3,8,117,8,9,3,90,34
11,Capital,002,0009 ,0125,350,4,12,119,5,3,3,86,21
11,Capital,002,0009 ,0126,349,4,6,119,5,2,1,106,15
11,Capital,002,0009 ,0127,349,5,10,129,2,2,3,90,18
11,Capital,002,0009 ,0128,348,3,12,103,10,9,7,88,27
11,Capital,002,0009 ,0129,350,3,4,105,12,4,6,109,21
11,Capital,002,0009 ,0130,348,2,11,118,7,5,1,98,26
11,Capital,002,0009 ,0131,348,8,11,114,6,6,4,105,18
11,Capital,002,0009 ,0132,349,4,13,122,7,1,6,96,19
11,Capital,002,0009 ,0133,349,4,10,106,6,6,5,115,23
11,Capital,002,0009 ,0134,349,3,15,106,7,5,5,103,21
11,Capital,002,0009 ,0135,349,4,5,110,10,1,3,111,18
11,Capital,002,0009 ,0136,350,5,6,109,11,8,5,102,20
11,Capital,002,0009 ,0137,349,2,13,104,11,4,3,92,32
11,Capital,002,0009 ,0138,349,1,16,113,7,5,4,93,24
11,Capital,002,0009 ,0139,348,2,6,112,7,7,2,107,17
11,Capital,002,0009 ,0140,348,4,6,116,8,1,6,95,23
