codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00005,00100,00009,00097,00099,00098
24,001,USHUAIA,05623,099737,0,0,33,56,21,49,12,9,20
24,001,USHUAIA,05623,099738,0,0,30,86,20,31,8,17,16
24,001,USHUAIA,05623,099739,0,0,32,77,15,27,8,19,17
24,001,USHUAIA,05623,099740,0,0,29,63,13,42,8,15,22
24,001,USHUAIA,05623,099741,0,0,26,70,11,37,11,19,12
24,001,USHUAIA,05623,099742,0,0,36,77,11,34,7,17,17
24,001,USHUAIA,05623,099743,0,0,35,58,7,42,6,20,22
24,001,USHUAIA,05623,099744,0,0,27,52,13,56,3,20,18
24,001,USHUAIA,05623,099745,0,0,39,73,15,34,7,18,27
24,001,USHUAIA,05623,099746,0,0,32,63,12,47,5,14,21
24,001,USHUAIA,05623,099747,0,0,36,65,10,26,7,14,18
24,001,USHUAIA,05623,099748,0,0,35,58,21,45,7,19,18
24,001,USHUAIA,05623,099749,0,0,41,81,12,28,8,7,25
24,001,USHUAIA,05623,099750,0,0,43,83,18,41,5,8,20
24,001,USHUAIA,05623,099751,0,0,15,41,14,24,5,9,11
24,001,USHUAIA,05624,099752,0,0,51,65,24,41,5,12,15
24,001,USHUAIA,05624,099753,0,0,47,63,23,33,11,9,14
24,001,USHUAIA,05624,099754,0,0,26,70,14,35,11,14,20
24,001,USHUAIA,05624,099755,0,0,37,55,14,42,9,13,12
24,001,USHUAIA,05624,099756,0,0,35,81,12,50,2,15,12
24,001,USHUAIA,05624,099757,0,0,35,69,17,49,13,10,13
24,001,USHUAIA,05624,099758,0,0,31,68,13,66,7,17,14
24,001,USHUAIA,05624,099759,0,0,38,50,16,52,6,12,26
24,001,USHUAIA,05624,099760,0,0,30,60,15,50,6,20,0
24,001,USHUAIA,05624,099761,0,0,31,60,14,52,12,17,18
24,001,USHUAIA,05624,099762,0,0,0,0,0,0,0,0,0
24,001,USHUAIA,05624,099763,0,0,26,58,9,50,7,27,17
24,001,USHUAIA,05624,099764,0,0,31,67,17,54,5,14,12
24,001,USHUAIA,05624,099765,0,0,27,57,14,55,10,20,12
24,001,USHUAIA,05624,099766,0,0,22,85,13,42,9,17,21
24,001,USHUAIA,05624,099767,0,0,23,72,12,48,11,9,23
24,001,USHUAIA,05624,099768,0,0,35,75,10,54,2,21,18
24,001,USHUAIA,05624,099769,0,0,22,66,12,48,15,10,31
24,001,USHUAIA,05624,099770,0,0,42,49,14,54,6,12,21
24,001,USHUAIA,05624,099771,0,0,26,62,13,61,6,10,19
24,001,USHUAIA,05624,099772,0,0,39,47,18,55,8,14,17
24,001,USHUAIA,05624,099773,0,0,30,71,16,43,11,19,19
24,001,USHUAIA,05624,099774,0,0,32,62,20,48,4,18,20
24,001,USHUAIA,05624,099775,0,0,0,0,0,0,0,0,0
24,001,USHUAIA,05625,099776,0,0,37,73,11,43,9,13,25
24,001,USHUAIA,05625,099777,0,0,0,68,21,34,14,10,0
24,001,USHUAIA,05625,099778,0,0,27,52,15,39,14,23,18
24,001,USHUAIA,05625,099779,0,0,29,61,14,42,12,15,20
24,001,USHUAIA,05625,099780,0,0,38,78,8,34,10,14,20
24,001,USHUAIA,05625,099781,0,0,23,66,16,46,5,17,17
24,001,USHUAIA,05625,099782,0,0,42,59,17,42,11,19,17
24,001,USHUAIA,05625,099783,0,0,31,65,18,42,9,12,25
24,001,USHUAIA,05625,099784,0,0,28,77,15,42,5,14,15
24,001,USHUAIA,05625,099785,0,0,0,0,0,0,0,0,0
24,001,USHUAIA,05625,099786,0,0,36,60,15,41,10,19,19
24,001,USHUAIA,05625,099787,0,0,43,70,11,46,11,20,7
24,001,USHUAIA,05625,099788,0,0,35,59,11,30,18,19,26
24,001,USHUAIA,05625,099789,0,0,35,56,14,50,7,14,24
24,001,USHUAIA,05625,099790,0,0,28,69,14,49,11,24,14
24,001,USHUAIA,05625,099791,0,0,0,67,13,38,8,12,18
24,001,USHUAIA,05625,099792,0,0,38,64,14,42,5,18,24
24,001,USHUAIA,05625,099793,0,0,34,72,18,36,11,17,14
24,001,USHUAIA,05625,099794,0,0,55,67,6,35,12,13,20
24,001,USHUAIA,05625,099795,0,0,33,66,11,31,7,15,8
24,001,USHUAIA,05626,099796,0,0,40,84,17,30,5,7,19
24,001,USHUAIA,05626,099797,0,0,43,82,16,22,15,0,15
24,001,USHUAIA,05626,099798,0,0,39,78,10,34,11,11,16
24,001,USHUAIA,05626,099799,0,0,43,71,15,27,14,17,15
24,001,USHUAIA,05626,099800,0,0,39,79,15,32,7,6,24
24,001,USHUAIA,05626,099801,0,0,57,93,12,32,5,17,16
24,001,USHUAIA,05626,099802,0,0,34,95,9,26,10,7,14
24,001,USHUAIA,05626,099803,0,0,32,94,17,31,8,11,13
24,001,USHUAIA,05626,099804,0,0,30,104,20,27,9,11,14
24,001,USHUAIA,05626,099805,0,0,44,96,22,27,7,10,20
24,001,USHUAIA,05626,099806,0,0,11,25,3,10,4,3,11
24,001,USHUAIA,05627,099807,0,0,34,51,7,65,3,14,14
24,001,USHUAIA,05627,099808,0,0,25,49,11,57,7,16,14
24,001,USHUAIA,05627,099809,0,0,24,50,15,49,9,18,19
24,001,USHUAIA,05627,099810,0,0,35,64,16,56,6,16,10
24,001,USHUAIA,05627,099811,0,0,31,65,14,62,8,12,20
24,001,USHUAIA,05627,099812,0,0,25,57,9,51,6,12,16
24,001,USHUAIA,05627,099813,0,0,18,63,14,47,7,10,22
24,001,USHUAIA,05627,099814,0,0,22,59,19,46,1,16,18
24,001,USHUAIA,05627,099815,0,0,0,54,10,51,5,11,15
24,001,USHUAIA,05627,099816,0,0,40,44,14,55,5,11,17
24,001,USHUAIA,05627,099817,0,0,29,52,13,48,5,11,11
24,001,USHUAIA,05627,099818,0,0,7,17,8,24,6,6,3
24,001,USHUAIA,05628,099819,0,0,36,77,15,39,6,12,18
24,001,USHUAIA,05628,099820,0,0,49,84,10,20,7,17,20
24,001,USHUAIA,05628,099821,0,0,24,72,16,39,7,18,21
24,001,USHUAIA,05628,099822,0,0,50,63,9,40,6,23,20
24,001,USHUAIA,05628,099823,0,0,37,74,10,48,11,14,13
24,001,USHUAIA,05628,099824,0,0,39,67,13,47,8,10,16
24,001,USHUAIA,05628,099825,0,0,33,71,8,41,13,14,25
24,001,USHUAIA,05628,099826,0,0,32,61,16,47,15,17,21
24,001,USHUAIA,05628,099827,0,0,34,54,16,36,7,14,17
24,001,USHUAIA,05629,099828,0,0,35,59,10,33,10,29,17
24,001,USHUAIA,05629,099829,0,0,34,82,20,28,7,25,10
24,001,USHUAIA,05629,099830,0,0,28,95,10,24,15,23,9
24,001,USHUAIA,05629,099831,0,0,28,83,13,32,12,20,16
24,001,USHUAIA,05629,099832,0,0,27,74,11,26,8,27,12
24,001,USHUAIA,05629,099833,0,0,22,92,9,27,11,25,16
24,001,USHUAIA,05629,099834,0,0,26,79,11,38,6,31,17
24,001,USHUAIA,05629,099835,0,0,37,79,8,33,9,23,13
24,001,USHUAIA,05629,099836,0,0,29,71,8,33,6,25,10
24,001,USHUAIA,05629,099837,0,0,6,20,4,13,6,5,7
24,001,USHUAIA,05630,099838,0,0,40,87,13,37,9,14,24
24,001,USHUAIA,05630,099839,0,0,41,83,18,27,9,14,20
24,001,USHUAIA,05630,099840,0,0,36,33,19,33,13,14,14
24,001,USHUAIA,05630,099841,0,0,35,74,22,31,7,15,12
24,001,USHUAIA,05630,099842,0,0,30,95,17,27,11,17,13
24,001,USHUAIA,05630,099843,0,0,41,75,13,33,8,12,15
24,001,USHUAIA,05630,099844,0,0,30,94,15,37,10,7,11
24,001,USHUAIA,05630,099845,0,0,32,94,13,43,4,10,12
24,001,USHUAIA,05630,099846,0,0,56,77,18,27,9,9,17
24,001,USHUAIA,05630,099847,0,0,35,90,7,28,9,13,16
24,001,USHUAIA,05630,099848,0,0,30,98,22,42,10,6,13
24,001,USHUAIA,05630,099849,0,0,42,76,16,35,3,17,17
24,001,USHUAIA,05630,099850,0,0,39,66,15,46,13,15,15
24,001,USHUAIA,05630,099851,0,0,37,89,10,29,13,13,17
24,001,USHUAIA,05630,099852,0,0,46,77,15,39,13,14,13
24,001,USHUAIA,05630,099853,0,0,51,76,7,30,13,18,17
24,001,USHUAIA,05630,099854,0,0,18,89,13,38,12,15,19
24,001,USHUAIA,05630,099855,0,0,39,81,18,32,6,18,12
24,001,USHUAIA,05630,099856,0,0,60,84,16,31,11,15,10
24,001,USHUAIA,05630,099857,0,0,30,86,14,34,7,13,18
24,001,USHUAIA,05630,099858,0,0,18,35,10,19,2,6,9
24,001,USHUAIA,05631,099859,0,0,43,102,14,28,7,12,17
24,001,USHUAIA,05631,099860,0,0,53,79,9,28,6,16,28
24,001,USHUAIA,05631,099861,0,0,29,86,16,86,11,16,21
24,001,USHUAIA,05631,099862,0,0,52,91,26,24,13,12,13
24,001,USHUAIA,05631,099863,0,0,41,99,14,34,8,10,21
24,001,USHUAIA,05631,099864,0,0,25,109,15,31,6,19,16
24,001,USHUAIA,05631,099865,0,0,29,106,12,35,15,12,15
24,001,USHUAIA,05631,099866,0,0,38,111,11,28,4,20,18
24,001,USHUAIA,05631,099867,0,0,8,21,3,13,2,3,4
24,001,USHUAIA,05632,099868,0,0,35,79,14,51,6,10,12
24,001,USHUAIA,05632,099869,0,0,39,64,17,42,6,15,21
24,001,USHUAIA,05632,099870,0,0,38,81,12,38,11,18,17
24,001,USHUAIA,05632,099871,0,0,32,90,13,43,7,16,15
24,001,USHUAIA,05632,099872,0,0,37,63,18,42,13,16,18
24,001,USHUAIA,05632,099873,0,0,31,71,21,41,11,19,20
24,001,USHUAIA,05632,099874,0,0,35,69,21,58,6,15,0
24,001,USHUAIA,05632,099875,0,0,36,73,23,40,6,17,23
24,001,USHUAIA,05632,099876,0,0,25,85,18,46,9,22,8
24,001,USHUAIA,05632,099877,0,0,65,62,17,46,6,9,23
24,001,USHUAIA,05632,099878,0,0,32,82,15,33,6,8,22
24,001,USHUAIA,05632,099879,0,0,26,66,69,38,8,14,17
24,001,USHUAIA,05632,099880,0,0,24,71,5,19,2,9,18
24,001,USHUAIA,05633,099881,0,0,12,33,5,15,1,4,9
24,002,RÍO GRANDE,05634,099882,0,0,47,79,14,20,11,10,44
24,002,RÍO GRANDE,05634,099883,0,0,30,104,12,16,2,4,37
24,002,RÍO GRANDE,05634,099884,0,0,35,107,16,19,6,5,39
24,002,RÍO GRANDE,05634,099885,0,0,32,105,14,25,8,8,38
24,002,RÍO GRANDE,05634,099886,0,0,36,87,13,24,7,12,48
24,002,RÍO GRANDE,05634,099887,0,0,35,97,16,29,6,8,45
24,002,RÍO GRANDE,05634,099888,0,0,36,87,11,38,7,5,51
24,002,RÍO GRANDE,05634,099889,0,0,45,81,15,26,7,6,42
24,002,RÍO GRANDE,05634,099890,0,0,31,89,8,30,7,14,40
24,002,RÍO GRANDE,05634,099891,0,0,38,81,24,37,2,7,34
24,002,RÍO GRANDE,05634,099892,0,0,39,78,12,35,5,12,39
24,002,RÍO GRANDE,05634,099893,0,0,46,87,13,16,8,5,42
24,002,RÍO GRANDE,05634,099894,0,0,45,87,14,22,4,5,39
24,002,RÍO GRANDE,05634,099895,0,0,33,90,7,37,10,12,33
24,002,RÍO GRANDE,05634,099896,0,0,37,97,10,24,10,4,45
24,002,RÍO GRANDE,05634,099897,0,0,37,81,19,25,8,5,33
24,002,RÍO GRANDE,05634,099898,0,0,28,74,16,44,8,5,34
24,002,RÍO GRANDE,05634,099899,0,0,21,86,14,34,5,8,42
24,002,RÍO GRANDE,05634,099900,0,0,42,77,13,30,4,6,38
24,002,RÍO GRANDE,05634,099901,0,0,32,76,19,31,6,8,33
24,002,RÍO GRANDE,05634,099902,0,0,40,100,10,21,8,8,39
24,002,RÍO GRANDE,05634,099903,0,0,38,103,10,31,8,5,22
24,002,RÍO GRANDE,05634,099904,0,0,32,93,16,20,5,6,41
24,002,RÍO GRANDE,05634,099905,0,0,39,79,13,26,5,6,46
24,002,RÍO GRANDE,05634,099906,0,0,44,84,18,23,8,11,38
24,002,RÍO GRANDE,05634,099907,0,0,40,90,8,33,5,2,43
24,002,RÍO GRANDE,05634,099908,0,0,35,75,12,29,7,8,44
24,002,RÍO GRANDE,05634,099909,0,0,0,86,15,20,5,7,32
24,002,RÍO GRANDE,05634,099910,0,0,28,76,13,24,8,10,44
24,002,RÍO GRANDE,05634,099911,0,0,28,81,17,27,8,3,35
24,002,RÍO GRANDE,05634,099912,0,0,40,93,16,21,3,3,30
24,002,RÍO GRANDE,05634,099913,0,0,36,87,11,11,6,8,34
24,002,RÍO GRANDE,05634,099914,0,0,42,84,11,37,4,7,27
24,002,RÍO GRANDE,05634,099915,0,0,54,80,14,20,10,5,42
24,002,RÍO GRANDE,05634,099916,0,0,26,80,14,29,6,9,39
24,002,RÍO GRANDE,05634,099917,0,0,48,76,14,27,3,14,35
24,002,RÍO GRANDE,05634,099918,0,0,41,87,11,30,5,11,31
24,002,RÍO GRANDE,05634,099919,0,0,12,93,10,16,6,8,35
24,002,RÍO GRANDE,05634,099920,0,0,38,84,9,24,8,5,50
24,002,RÍO GRANDE,05634,099921,0,0,34,90,14,27,6,5,33
24,002,RÍO GRANDE,05634,099922,0,0,58,84,13,20,4,6,40
24,002,RÍO GRANDE,05634,099923,0,0,37,88,13,19,7,7,45
24,002,RÍO GRANDE,05634,099924,0,0,38,86,13,34,5,4,37
24,002,RÍO GRANDE,05634,099925,0,0,52,28,15,28,3,7,44
24,002,RÍO GRANDE,05634,099926,0,0,39,92,12,21,13,6,40
24,002,RÍO GRANDE,05634,099927,0,0,54,100,13,19,6,5,42
24,002,RÍO GRANDE,05634,099928,0,0,36,91,15,27,9,3,49
24,002,RÍO GRANDE,05634,099929,0,0,52,76,19,27,8,4,39
24,002,RÍO GRANDE,05634,099930,0,0,54,93,17,25,4,4,41
24,002,RÍO GRANDE,05634,099931,0,0,66,98,19,20,6,7,7
24,002,RÍO GRANDE,05634,099932,0,0,37,81,18,21,6,5,38
24,002,RÍO GRANDE,05634,099933,0,0,57,87,22,25,1,7,40
24,002,RÍO GRANDE,05634,099934,0,0,44,88,11,25,9,8,31
24,002,RÍO GRANDE,05634,099935,0,0,30,91,8,29,8,5,40
24,002,RÍO GRANDE,05634,099936,0,0,35,83,13,38,9,5,37
24,002,RÍO GRANDE,05634,099937,0,0,0,0,0,0,0,0,0
24,002,RÍO GRANDE,05634,099938,0,0,38,89,19,27,3,6,38
24,002,RÍO GRANDE,05634,099939,0,0,42,83,12,35,10,10,38
24,002,RÍO GRANDE,05634,099940,0,0,33,98,11,27,3,4,43
24,002,RÍO GRANDE,05634,099941,0,0,45,89,14,27,6,7,34
24,002,RÍO GRANDE,05634,099942,0,0,37,80,14,26,6,6,48
24,002,RÍO GRANDE,05634,099943,0,0,27,66,22,28,2,7,29
24,002,RÍO GRANDE,05635,099944,0,0,0,0,0,0,0,0,0
24,002,RÍO GRANDE,05635,099945,0,0,44,66,20,42,4,9,37
24,002,RÍO GRANDE,05635,099946,0,0,0,90,18,38,5,6,35
24,002,RÍO GRANDE,05635,099947,0,0,47,67,12,39,8,6,29
24,002,RÍO GRANDE,05635,099948,0,0,36,85,12,26,5,6,43
24,002,RÍO GRANDE,05635,099949,0,0,37,84,11,35,6,7,24
24,002,RÍO GRANDE,05635,099950,0,0,35,77,12,26,8,4,31
24,002,RÍO GRANDE,05635,099951,0,0,32,91,22,32,10,6,29
24,002,RÍO GRANDE,05635,099952,0,0,44,62,17,17,7,11,39
24,002,RÍO GRANDE,05635,099953,0,0,37,92,16,23,7,8,40
24,002,RÍO GRANDE,05635,099954,0,0,18,80,18,1,4,8,43
24,002,RÍO GRANDE,05635,099955,0,0,37,84,13,35,7,5,32
24,002,RÍO GRANDE,05635,099956,0,0,54,69,13,29,10,7,36
24,002,RÍO GRANDE,05635,099957,0,0,49,75,12,34,9,0,35
24,002,RÍO GRANDE,05635,099958,0,0,43,70,11,26,8,13,51
24,002,RÍO GRANDE,05635,099959,0,0,31,84,14,37,5,4,36
24,002,RÍO GRANDE,05635,099960,0,0,33,91,12,26,7,10,28
24,002,RÍO GRANDE,05635,099961,0,0,30,83,15,42,4,9,37
24,002,RÍO GRANDE,05635,099962,0,0,42,81,16,28,9,5,33
24,002,RÍO GRANDE,05635,099963,0,0,32,86,19,17,5,7,40
24,002,RÍO GRANDE,05635,099964,0,0,42,77,11,40,6,7,31
24,002,RÍO GRANDE,05635,099965,0,0,36,92,14,29,9,10,39
24,002,RÍO GRANDE,05635,099966,0,0,13,51,9,18,2,4,17
24,002,RÍO GRANDE,05635,099967,0,0,19,41,11,22,0,5,18
24,002,RÍO GRANDE,05636,099968,0,0,29,89,13,31,9,7,41
24,002,RÍO GRANDE,05636,099969,0,0,46,76,19,31,8,9,37
24,002,RÍO GRANDE,05636,099970,0,0,40,61,18,40,4,60,39
24,002,RÍO GRANDE,05636,099971,0,0,30,80,16,35,6,11,39
24,002,RÍO GRANDE,05636,099972,0,0,28,82,9,35,4,6,51
24,002,RÍO GRANDE,05636,099973,0,0,34,78,16,34,9,6,32
24,002,RÍO GRANDE,05636,099974,0,0,34,69,14,31,9,6,57
24,002,RÍO GRANDE,05636,099975,0,0,31,84,17,25,3,8,52
24,002,RÍO GRANDE,05636,099976,0,0,26,73,12,40,7,10,25
24,002,RÍO GRANDE,05636,099977,0,0,34,75,17,44,7,7,38
24,002,RÍO GRANDE,05636,099978,0,0,28,83,15,51,8,6,44
24,002,RÍO GRANDE,05636,099979,0,0,29,68,12,26,3,12,54
24,002,RÍO GRANDE,05636,099980,0,0,38,66,15,32,6,5,44
24,002,RÍO GRANDE,05636,099981,0,0,38,82,12,26,7,9,39
24,002,RÍO GRANDE,05636,099982,0,0,37,76,9,35,6,4,36
24,002,RÍO GRANDE,05636,099983,0,0,32,101,13,21,7,12,34
24,002,RÍO GRANDE,05636,099984,0,0,35,69,18,32,8,5,37
24,002,RÍO GRANDE,05636,099985,0,0,0,0,0,0,0,0,0
24,002,RÍO GRANDE,05636,099986,0,0,37,84,15,35,5,5,42
24,002,RÍO GRANDE,05636,099987,0,0,40,88,10,33,9,10,40
24,002,RÍO GRANDE,05636,099988,0,0,37,85,8,31,7,10,42
24,002,RÍO GRANDE,05636,099989,0,0,28,74,8,43,10,6,43
24,002,RÍO GRANDE,05636,099990,0,0,30,88,15,36,12,9,34
24,002,RÍO GRANDE,05636,099991,0,0,33,67,16,29,7,9,52
24,002,RÍO GRANDE,05636,099992,0,0,28,82,19,31,7,18,37
24,002,RÍO GRANDE,05636,099993,0,0,38,85,11,34,10,12,40
24,002,RÍO GRANDE,05636,099994,0,0,36,69,15,30,6,10,42
24,002,RÍO GRANDE,05636,099995,0,0,37,76,9,31,8,11,36
24,002,RÍO GRANDE,05636,099996,0,0,29,96,13,28,3,8,44
24,002,RÍO GRANDE,05636,099997,0,0,36,84,13,42,6,5,29
24,002,RÍO GRANDE,05636,099998,0,0,33,67,21,44,5,4,34
24,002,RÍO GRANDE,05636,099999,0,0,36,65,15,38,7,9,47
24,002,RÍO GRANDE,05636,100000,0,0,36,70,17,29,5,6,36
24,002,RÍO GRANDE,05636,100001,0,0,57,83,15,30,7,12,40
24,002,RÍO GRANDE,05636,100002,0,0,42,76,20,41,6,7,41
24,002,RÍO GRANDE,05636,100003,0,0,38,70,9,35,8,16,30
24,002,RÍO GRANDE,05636,100004,0,0,38,76,10,48,6,5,40
24,002,RÍO GRANDE,05636,100005,0,0,33,63,11,52,6,7,36
24,002,RÍO GRANDE,05636,100006,0,0,23,82,14,39,7,16,36
24,002,RÍO GRANDE,05636,100007,0,0,0,0,0,0,0,0,0
24,002,RÍO GRANDE,05636,100008,0,0,41,68,8,33,5,7,47
24,002,RÍO GRANDE,05636,100009,0,0,30,82,16,30,8,13,46
24,002,RÍO GRANDE,05636,100010,0,0,38,84,16,28,11,7,49
24,002,RÍO GRANDE,05636,100011,0,0,37,67,18,33,4,6,43
24,002,RÍO GRANDE,05636,100012,0,0,34,90,19,27,4,19,41
24,002,RÍO GRANDE,05636,100013,0,0,33,78,11,30,8,14,33
24,002,RÍO GRANDE,05636,100014,0,0,35,72,18,34,8,4,38
24,002,RÍO GRANDE,05636,100015,0,0,51,80,10,31,10,11,33
24,002,RÍO GRANDE,05636,100016,0,0,46,71,11,32,8,7,34
24,002,RÍO GRANDE,05636,100017,0,0,40,72,16,43,8,8,31
24,002,RÍO GRANDE,05636,100018,0,0,36,111,10,32,4,3,29
24,002,RÍO GRANDE,05636,100019,0,0,37,72,13,27,9,4,41
24,002,RÍO GRANDE,05636,100020,0,0,52,78,12,29,8,13,33
24,002,RÍO GRANDE,05636,100021,0,0,48,68,13,28,4,9,48
24,002,RÍO GRANDE,05636,100022,0,0,41,68,13,25,4,11,36
24,002,RÍO GRANDE,05636,100023,0,0,34,90,9,36,7,3,46
24,002,RÍO GRANDE,05636,100024,0,0,39,75,19,32,7,8,47
24,002,RÍO GRANDE,05636,100025,0,0,30,79,11,31,6,13,43
24,002,RÍO GRANDE,05636,100026,0,0,37,83,11,38,7,10,37
24,002,RÍO GRANDE,05636,100027,0,0,34,65,27,42,14,8,38
24,002,RÍO GRANDE,05636,100028,0,0,47,77,14,35,8,8,37
24,002,RÍO GRANDE,05636,100029,0,0,28,84,20,39,8,9,25
24,002,RÍO GRANDE,05636,100030,0,0,22,49,8,19,5,8,10
24,002,RÍO GRANDE,05636,100031,0,0,26,45,10,22,7,6,21
24,002,RÍO GRANDE,05637,100032,0,0,37,67,7,41,8,5,28
24,002,RÍO GRANDE,05637,100033,0,0,28,61,12,41,3,6,29
24,002,RÍO GRANDE,05637,100034,0,0,33,59,18,55,4,2,30
24,002,RÍO GRANDE,05637,100035,0,0,42,64,18,43,2,13,32
24,002,RÍO GRANDE,05637,100036,0,0,38,47,20,36,8,4,33
24,002,RÍO GRANDE,05637,100037,0,0,28,54,11,48,8,3,30
24,002,RÍO GRANDE,05637,100038,0,0,38,66,12,36,3,4,28
24,002,RÍO GRANDE,05637,100039,0,0,31,77,16,35,5,5,27
24,002,RÍO GRANDE,05637,100040,0,0,31,66,15,44,2,3,31
24,002,RÍO GRANDE,05637,100041,0,0,10,20,3,12,0,1,9
24,002,RÍO GRANDE,05638,100042,0,0,34,91,15,33,5,8,36
24,002,RÍO GRANDE,05638,100043,0,0,37,82,8,27,11,2,47
24,002,RÍO GRANDE,05638,100044,0,0,32,78,16,28,3,3,45
24,002,RÍO GRANDE,05638,100045,0,0,32,87,15,32,6,4,27
24,002,RÍO GRANDE,05638,100046,0,0,32,81,16,42,5,3,33
24,002,RÍO GRANDE,05638,100047,0,0,30,94,13,23,6,8,35
24,002,RÍO GRANDE,05638,100048,0,0,35,83,20,26,10,10,27
24,002,RÍO GRANDE,05638,100049,0,0,26,94,8,37,5,9,35
24,002,RÍO GRANDE,05638,100050,0,0,26,91,18,27,2,6,29
24,002,RÍO GRANDE,05638,100051,0,0,34,95,18,20,6,6,30
24,002,RÍO GRANDE,05638,100052,0,0,38,79,14,34,8,10,30
24,002,RÍO GRANDE,05638,100053,0,0,30,75,15,22,4,7,43
24,002,RÍO GRANDE,05638,100054,0,0,37,87,14,24,2,4,46
24,002,RÍO GRANDE,05638,100055,0,0,18,46,7,22,4,2,34
