codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0006,0045,0048,0178,0179,0180,0181,0187,0440,0441
15,Confluencia                             ,001,0001G,0091,329,81,6,16,0,3,2,35,33,1,2,72,0,0
15,Confluencia                             ,001,0001G,0092,329,103,13,19,0,2,1,34,41,2,3,47,0,0
15,Confluencia                             ,001,0001G,0093,329,105,6,15,0,2,7,32,34,0,1,56,0,2
15,Confluencia                             ,001,0001G,0094,329,111,8,12,0,1,1,31,40,2,2,52,0,4
15,Confluencia                             ,001,0001G,0095,329,100,6,20,0,0,3,27,46,2,0,50,0,0
15,Confluencia                             ,001,0001G,0096,329,95,8,12,0,1,2,30,37,3,1,63,0,1
15,Confluencia                             ,001,0001G,0097,329,74,14,19,0,1,2,39,40,0,1,67,0,3
15,Confluencia                             ,001,0001G,0098,329,114,5,10,0,1,2,20,46,2,1,67,0,0
15,Confluencia                             ,001,0001G,0099,329,90,10,17,0,1,0,27,47,3,1,61,0,2
15,Confluencia                             ,001,0001G,0100,329,78,3,11,0,1,5,28,57,2,1,62,0,1
15,Confluencia                             ,001,0001G,0101,329,96,6,14,0,2,3,32,38,2,2,54,0,0
15,Confluencia                             ,001,0001G,0102,329,87,3,12,0,12,6,36,39,4,1,53,0,1
15,Confluencia                             ,001,0001G,0103,329,100,5,12,0,1,3,30,52,2,2,46,0,0
15,Confluencia                             ,001,0001G,0104,329,87,10,12,0,0,2,38,40,3,3,60,0,0
15,Confluencia                             ,001,0001G,0105,329,82,12,11,0,1,6,21,45,1,2,60,0,0
15,Confluencia                             ,001,0001G,1067,332,70,10,18,0,1,1,36,52,3,2,57,0,0
15,Confluencia                             ,001,0001G,1068,332,100,9,15,0,4,2,51,49,2,0,49,0,0
15,Confluencia                             ,001,0001G,1069,332,119,6,14,0,2,4,41,43,3,0,49,0,1
15,Confluencia                             ,001,0001G,1070,332,109,6,11,0,2,2,56,42,2,0,44,0,1
15,Confluencia                             ,001,0001G,1071,332,83,9,16,0,1,4,46,59,3,2,57,0,0
15,Confluencia                             ,001,0001G,1072,332,83,8,19,0,2,1,48,50,1,2,51,0,0
15,Confluencia                             ,001,0001G,1073,332,94,5,16,0,2,5,49,43,1,2,54,0,0
15,Confluencia                             ,001,0001G,1074,332,94,9,15,0,2,1,41,30,1,2,67,0,2
15,Confluencia                             ,001,0001G,1075,332,84,10,15,0,1,3,36,45,1,2,63,0,0
15,Confluencia                             ,001,0001G,1076,332,97,6,10,0,2,3,53,44,1,1,49,0,0
15,Confluencia                             ,001,0001G,1077,332,92,8,13,0,1,3,40,50,4,4,58,0,0
15,Confluencia                             ,001,0001G,1078,332,40,6,11,0,1,0,36,46,3,0,62,0,0
15,Confluencia                             ,001,0001G,1079,332,69,7,14,0,4,1,2,53,4,2,57,0,29
15,Confluencia                             ,001,0001G,1080,332,73,9,19,0,0,1,57,54,4,0,59,0,0
15,Confluencia                             ,001,0001G,1081,332,87,6,13,0,5,5,48,50,2,1,64,0,1
15,Confluencia                             ,001,0001G,1082,332,74,9,16,0,1,5,52,41,5,2,69,0,1
15,Confluencia                             ,001,0001G,1083,332,95,9,16,0,3,3,49,39,2,1,56,0,1
15,Confluencia                             ,001,0001G,1084,332,94,7,19,0,2,5,51,39,4,0,46,0,0
15,Confluencia                             ,001,0001G,1085,332,81,2,20,0,1,2,41,50,3,1,65,0,0
15,Confluencia                             ,001,0001G,1086,332,72,25,9,0,0,1,44,59,5,2,51,0,0
15,Confluencia                             ,001,0001G,1087,332,95,5,15,0,2,2,48,47,2,3,63,0,0
15,Confluencia                             ,001,0001G,1088,332,106,8,11,0,1,3,40,47,2,0,54,0,0
15,Confluencia                             ,001,0001G,1089,332,116,7,15,2,1,38,37,3,0,0,59,0,0
15,Confluencia                             ,001,0001G,1090,332,80,9,16,0,3,5,45,49,6,0,59,0,0
15,Confluencia                             ,001,0001G,1091,332,65,6,15,0,1,1,50,59,4,1,56,0,0
15,Confluencia                             ,001,0001G,1092,332,97,12,13,0,4,1,51,39,2,2,56,0,1
15,Confluencia                             ,001,0001G,1093,332,78,8,10,0,3,4,45,44,4,1,0,73,0
15,Confluencia                             ,001,0001G,1094,332,88,10,15,0,0,0,50,55,5,2,47,0,2
15,Confluencia                             ,001,0001G,1095,332,94,10,16,0,4,2,44,50,1,1,55,0,1
15,Confluencia                             ,001,0001G,1096,331,131,24,9,0,2,1,23,42,3,2,45,0,0
15,Confluencia                             ,001,0001G,1097,331,98,18,12,0,1,3,35,50,6,3,48,0,0
15,Confluencia                             ,001,0001G,1098,331,119,8,12,0,2,1,32,50,3,3,51,0,0
15,Confluencia                             ,001,0001G,1099,331,92,4,13,0,1,3,50,50,8,2,42,0,3
15,Confluencia                             ,001,0001G,1100,331,94,9,14,0,0,4,39,38,2,2,60,0,0
15,Confluencia                             ,001,0001G,1101,331,99,7,17,0,3,2,38,47,2,1,53,0,0
15,Confluencia                             ,001,0001G,1102,331,98,15,15,0,3,3,40,52,1,2,52,0,1
15,Confluencia                             ,001,0001G,1103,331,69,12,14,0,2,1,50,50,5,2,63,0,1
15,Confluencia                             ,001,0001G,1104,331,88,17,12,0,0,2,43,54,2,0,56,0,1
15,Confluencia                             ,001,0001G,1105,331,115,11,10,0,0,3,31,55,2,1,60,0,0
15,Confluencia                             ,001,0001G,1106,331,105,7,16,0,0,0,41,38,6,1,48,0,1
15,Confluencia                             ,001,0001G,1107,331,94,6,15,0,2,4,34,46,3,2,61,0,2
15,Confluencia                             ,001,0001G,1108,331,104,10,11,0,0,1,33,54,3,1,56,0,0
15,Confluencia                             ,001,0001G,1109,331,95,8,11,0,0,7,40,52,2,2,49,0,0
15,Confluencia                             ,001,0001G,1110,331,103,8,12,0,3,5,41,30,0,0,64,0,4
15,Confluencia                             ,001,0001G,1111,331,79,3,17,0,0,3,51,47,3,1,68,0,0
15,Confluencia                             ,001,0001G,1112,331,87,10,20,0,1,3,44,51,0,1,53,0,0
15,Confluencia                             ,001,0001G,1113,331,84,9,18,0,5,3,49,41,3,0,52,0,1
15,Confluencia                             ,001,0001G,1114,331,82,10,19,0,4,3,42,39,4,0,51,0,0
15,Confluencia                             ,001,0001G,1115,331,103,9,10,0,3,1,36,50,3,0,55,0,1
15,Confluencia                             ,001,0001G,1116,331,106,11,12,0,1,8,28,43,2,2,55,0,0
15,Confluencia                             ,001,0001G,1117,331,111,7,10,0,3,3,32,45,1,1,46,0,1
15,Confluencia                             ,001,0001G,1118,331,80,7,17,0,0,4,60,47,2,1,51,0,1
15,Confluencia                             ,001,0002 ,0233,329,47,4,11,0,2,5,41,23,0,1,136,0,3
15,Confluencia                             ,001,0002 ,0234,329,63,10,11,0,0,3,26,30,3,5,101,0,3
15,Confluencia                             ,001,0002 ,0235,329,0,0,15,0,3,1,30,30,2,3,109,0,1
15,Confluencia                             ,001,0002 ,0236,329,41,11,12,0,0,1,43,27,1,4,128,0,0
15,Confluencia                             ,001,0002 ,0237,329,44,2,12,0,2,4,60,25,6,7,98,0,2
15,Confluencia                             ,001,0002 ,0238,329,2,7,15,0,0,2,41,27,3,5,112,0,0
15,Confluencia                             ,001,0002 ,0239,328,0,0,13,0,2,2,36,20,6,5,111,0,1
15,Confluencia                             ,001,0002 ,0240,328,0,0,13,0,2,5,38,21,6,2,104,0,1
15,Confluencia                             ,001,0002 ,0241,328,41,9,16,0,1,5,30,30,1,7,117,0,2
15,Confluencia                             ,001,0002 ,0242,328,64,0,22,0,4,5,32,25,1,4,93,0,1
15,Confluencia                             ,001,0002 ,0243,328,54,4,9,0,3,2,38,27,3,5,109,0,0
15,Confluencia                             ,001,0002 ,0244,328,54,5,11,0,1,7,40,29,2,7,101,0,3
15,Confluencia                             ,001,0002 ,0245,328,53,10,19,0,3,3,36,21,4,5,99,0,4
15,Confluencia                             ,001,0002 ,0246,328,193,0,10,0,1,5,39,25,2,6,100,0,2
15,Confluencia                             ,001,0002 ,0247,328,61,8,9,0,4,3,32,31,3,8,114,0,2
15,Confluencia                             ,001,0002 ,0248,328,47,5,14,0,4,3,37,14,2,5,101,0,0
15,Confluencia                             ,001,0002 ,0249,328,0,0,12,0,0,3,40,30,4,3,92,0,1
15,Confluencia                             ,001,0002 ,0250,328,45,0,8,0,2,2,33,23,2,4,143,0,4
15,Confluencia                             ,001,0002 ,0251,328,61,3,16,0,4,1,38,25,3,2,86,0,0
15,Confluencia                             ,001,0002 ,0252,328,0,0,11,0,3,2,29,28,3,4,102,0,2
15,Confluencia                             ,001,0002 ,0253,328,0,0,14,0,1,2,35,24,0,7,120,0,0
15,Confluencia                             ,001,0002 ,0254,328,1,10,11,0,3,2,35,23,1,5,123,0,3
15,Confluencia                             ,001,0002 ,0255,328,53,13,7,0,2,3,37,21,0,2,106,0,1
15,Confluencia                             ,001,0002 ,0256,328,4,9,14,0,1,5,29,24,4,4,115,0,0
15,Confluencia                             ,001,0002 ,0257,328,21,10,0,0,2,0,3,21,1,2,4,0,0
15,Confluencia                             ,001,0002 ,0258,328,0,0,18,0,2,3,43,26,4,1,96,0,0
15,Confluencia                             ,001,0002 ,0259,328,4,4,12,0,3,3,44,30,1,2,119,0,3
15,Confluencia                             ,001,0002 ,0260,328,3,3,6,0,1,1,48,24,0,1,108,0,1
15,Confluencia                             ,001,0002 ,0261,328,65,9,11,0,1,3,27,30,3,5,109,0,3
15,Confluencia                             ,001,0002 ,0262,328,49,7,17,0,0,2,42,21,5,7,92,0,3
15,Confluencia                             ,001,0002 ,0263,328,0,0,13,0,6,3,46,19,7,5,106,0,2
15,Confluencia                             ,001,0002 ,0264,328,48,5,11,0,4,6,40,29,3,4,99,0,2
15,Confluencia                             ,001,0002 ,0265,328,65,4,13,0,3,3,33,26,7,4,99,0,3
15,Confluencia                             ,001,0002 ,0266,328,3,11,13,0,7,4,40,25,2,6,0,0,1
15,Confluencia                             ,001,0002 ,0267,328,3,4,13,0,4,4,30,28,3,3,122,0,5
15,Confluencia                             ,001,0002 ,0268,328,35,12,14,0,2,3,38,26,0,4,118,0,2
15,Confluencia                             ,001,0002 ,0269,328,12,7,18,0,0,1,30,27,6,2,97,0,2
15,Confluencia                             ,001,0002 ,1254,335,4,7,11,0,1,2,54,23,5,2,129,0,1
15,Confluencia                             ,001,0002 ,1255,335,47,6,11,0,1,7,51,18,2,2,128,0,4
15,Confluencia                             ,001,0002 ,1256,335,44,7,8,0,2,2,46,27,7,2,120,0,3
15,Confluencia                             ,001,0002 ,1257,335,36,11,10,0,1,1,57,33,4,8,0,118,0
15,Confluencia                             ,001,0002 ,1258,335,1,6,0,0,0,3,52,35,2,3,108,0,3
15,Confluencia                             ,001,0002 ,1259,335,64,8,15,0,1,1,37,19,2,5,115,0,1
15,Confluencia                             ,001,0002 ,1260,335,5,17,13,0,3,2,51,26,1,8,144,0,2
15,Confluencia                             ,001,0002 ,1261,335,0,0,11,0,2,2,48,22,2,5,112,0,1
15,Confluencia                             ,001,0002 ,1262,335,0,0,12,0,3,4,52,35,4,6,101,0,2
15,Confluencia                             ,001,0002 ,1263,335,0,0,0,0,0,0,0,35,3,3,0,0,0
15,Confluencia                             ,001,0002 ,1264,335,0,0,11,0,0,0,41,22,4,2,120,20,0
15,Confluencia                             ,001,0002 ,1265,335,0,0,10,0,1,0,52,24,1,0,111,0,0
15,Confluencia                             ,001,0002 ,1266,335,2,10,19,0,3,2,59,27,3,2,103,0,2
15,Confluencia                             ,001,0002 ,1267,335,4,11,16,0,0,2,55,24,6,6,109,0,1
15,Confluencia                             ,001,0002 ,1268,335,0,0,15,0,1,0,44,22,2,7,117,0,1
15,Confluencia                             ,001,0002 ,1269,335,0,0,7,0,0,4,48,126,0,2,120,0,0
15,Confluencia                             ,001,0002 ,1270,335,0,0,0,0,0,6,60,15,1,5,0,0,0
15,Confluencia                             ,001,0002 ,1271,335,57,4,10,0,2,4,46,17,3,4,124,0,0
15,Confluencia                             ,001,0002 ,1272,335,50,9,7,0,0,7,43,15,1,1,142,0,2
15,Confluencia                             ,001,0002 ,1273,335,70,8,1,0,5,3,46,25,4,5,105,0,2
15,Confluencia                             ,001,0002 ,1274,335,0,0,7,0,0,3,3,27,6,2,3,1,1
15,Confluencia                             ,001,0002 ,1275,335,0,0,10,0,1,2,47,43,6,1,88,0,1
15,Confluencia                             ,001,0002 ,1276,335,0,0,8,0,3,3,59,17,3,3,108,0,1
15,Confluencia                             ,001,0002 ,1277,335,4,0,12,0,2,3,43,25,2,2,124,0,3
