codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0152,0530,0531
07,Rawson,001,0001 ,0001,351,71,3,90,2,21,85
07,Rawson,001,0001 ,0002,347,55,1,85,9,31,76
07,Rawson,001,0001 ,0003,349,44,4,114,5,23,76
07,Rawson,001,0001 ,0004,349,60,6,91,5,20,89
07,Rawson,001,0001 ,0005,349,53,3,108,3,28,86
07,Rawson,001,0001 ,0006,347,56,7,88,4,17,87
07,Rawson,001,0001 ,0007,347,61,2,78,3,33,80
07,Rawson,001,0002 ,0008,337,56,0,75,2,35,85
07,Rawson,001,0002 ,0009,340,54,2,75,0,43,88
07,Rawson,001,0002 ,0010,336,62,6,67,1,33,87
07,Rawson,001,0002 ,0011,336,65,0,67,1,34,73
07,Rawson,001,0002 ,0012,340,0,0,0,0,0,0
07,Rawson,001,0002 ,0013,334,60,4,73,5,31,90
07,Rawson,001,0002 ,0014,335,46,2,85,1,32,88
07,Rawson,001,0002 ,0015,334,53,0,94,5,27,88
07,Rawson,001,0002 ,0016,335,54,16,73,2,30,79
07,Rawson,001,0002 ,0017,334,59,5,68,2,32,89
07,Rawson,001,0002 ,0018,336,61,4,77,4,36,80
07,Rawson,001,0002 ,0019,335,52,5,73,3,36,46
07,Rawson,001,0003 ,0020,347,85,3,79,3,33,78
07,Rawson,001,0003 ,0021,346,62,0,81,4,29,88
07,Rawson,001,0003 ,0022,345,78,2,95,2,20,72
07,Rawson,001,0003 ,0023,346,61,5,91,4,33,97
07,Rawson,001,0003 ,0024,346,67,0,79,8,53,69
07,Rawson,001,0003 ,0025,347,67,1,81,7,25,103
07,Rawson,001,0003 ,0026,346,54,3,83,0,35,0
07,Rawson,001,0003 ,0027,345,67,0,96,5,35,80
07,Rawson,001,0003 ,0028,346,57,0,84,10,39,87
07,Rawson,001,0003 ,0029,348,62,3,88,3,44,79
07,Rawson,001,0003 ,0030,346,77,0,74,0,37,80
07,Rawson,001,0003 ,0031,346,57,3,91,6,41,74
07,Rawson,001,0003 ,0032,347,63,10,93,7,45,69
07,Rawson,001,0003 ,0033,344,73,4,71,3,32,96
07,Rawson,001,0003 ,0034,345,60,6,84,8,34,79
07,Rawson,001,0003 ,0035,347,77,2,76,7,39,0
07,Rawson,001,0003 ,0036,346,277,3,86,4,39,0
07,Rawson,001,0003 ,0037,345,61,4,81,4,47,77
07,Rawson,001,0003 ,0038,345,52,0,86,7,34,97
07,Rawson,001,0003 ,0039,346,65,1,96,6,35,65
07,Rawson,001,0003 ,0040,346,81,2,85,6,39,65
07,Rawson,001,0003 ,0041,347,61,4,98,1,27,72
07,Rawson,001,0003 ,0042,348,83,2,93,4,19,90
07,Rawson,001,0003 ,0043,348,80,2,84,9,32,85
07,Rawson,001,0003 ,0044,349,71,2,0,0,0,95
07,Rawson,001,0003 ,0045,346,79,4,90,3,26,88
07,Rawson,001,0003 ,0046,347,75,4,76,6,26,88
07,Rawson,001,0003 ,0047,347,75,0,87,7,38,75
07,Rawson,001,0003 ,0048,346,59,4,72,1,25,113
07,Rawson,001,0003 ,0049,348,0,0,78,4,34,92
07,Rawson,001,0003 ,0050,346,60,5,71,6,26,108
07,Rawson,001,0003 ,0051,347,58,14,106,3,29,82
07,Rawson,001,0003 ,0052,345,65,2,83,1,38,89
07,Rawson,001,0003 ,0053,346,2,0,126,4,27,84
07,Rawson,001,0003 ,0054,349,59,1,90,3,31,97
07,Rawson,001,0003 ,0055,347,59,0,97,4,39,95
07,Rawson,001,0003 ,0056,347,60,1,97,2,34,92
07,Rawson,001,0003 ,0057,345,59,2,81,4,43,94
07,Rawson,001,0004 ,0058,300,62,2,78,1,22,72
07,Rawson,001,0004 ,0059,300,51,1,89,2,18,88
07,Rawson,001,0004 ,0060,297,57,2,74,2,25,85
07,Rawson,001,0004 ,0061,301,61,1,93,3,21,73
07,Rawson,001,0004 ,0062,298,60,0,69,5,26,83
07,Rawson,001,0004 ,0063,299,0,0,89,4,25,73
07,Rawson,001,0005 ,0064,351,44,2,78,9,59,74
