codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0060,0136,0137,0177,0501,0522
23,Capital,001,0001 ,0001,334,39,1,1,6,5,16,17,36,135
23,Capital,001,0001 ,0002,335,31,2,1,2,1,14,17,30,156
23,Capital,001,0001 ,0003,334,30,1,1,4,0,7,5,36,178
23,Capital,001,0001 ,0004,334,1,0,0,2,2,13,18,36,151
23,Capital,001,0001 ,0005,336,2,4,1,1,1,19,19,28,148
23,Capital,001,0001 ,0006,334,24,0,0,6,0,15,17,27,146
23,Capital,001,0001 ,0007,334,28,0,2,2,2,16,5,44,161
23,Capital,001,0001 ,0008,336,35,2,2,5,1,12,13,39,147
23,Capital,001,0001 ,0009,334,26,3,1,2,0,18,11,38,155
23,Capital,001,0001 ,0010,333,29,1,1,5,0,15,8,34,148
23,Capital,001,0001 ,0011,336,19,3,0,5,5,7,16,51,146
23,Capital,001,0001 ,0012,333,27,2,0,7,0,10,16,25,151
23,Capital,001,0001 ,0013,334,26,3,4,9,3,12,15,38,132
23,Capital,001,0001 ,0014,334,1,3,9,13,0,15,19,160,0
23,Capital,001,0001 ,0015,334,32,0,1,5,1,8,7,36,151
23,Capital,001,0001 ,0016,334,39,1,3,4,1,14,15,38,138
23,Capital,001,0001 ,0017,334,37,2,2,4,1,10,12,30,138
23,Capital,001,0001 ,0018,334,25,5,2,4,2,12,14,24,146
23,Capital,001,0001 ,0019,335,1,1,0,1,1,13,19,28,158
23,Capital,001,0001A,0020,349,33,2,1,4,3,12,20,44,149
23,Capital,001,0001A,0021,348,26,5,3,9,1,14,23,42,134
23,Capital,001,0001A,0022,350,36,2,2,2,2,20,12,40,152
23,Capital,001,0001A,0023,349,3,3,0,5,0,22,9,44,133
23,Capital,001,0001A,0024,350,47,3,0,10,3,10,14,40,143
23,Capital,001,0001A,0025,351,26,3,1,5,2,16,22,42,149
23,Capital,001,0001A,0026,350,26,2,2,3,2,11,16,38,157
23,Capital,001,0001A,0027,351,29,6,0,3,1,11,20,36,139
