codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0069,0158,0176,0186,0626
08,Paraná,001,0001 ,0001,350,0,0,28,24,38,10,9,0,92
08,Paraná,001,0001 ,0002,350,41,7,43,30,35,12,9,10,76
08,Paraná,001,0001 ,0003,349,67,2,45,31,43,8,5,11,64
08,Paraná,001,0001 ,0004,349,79,5,27,30,44,4,6,2,79
08,Paraná,001,0001 ,0005,348,65,1,37,42,36,10,6,8,75
08,Paraná,001,0001 ,0006,350,61,1,34,52,21,13,8,5,82
08,Paraná,001,0001 ,0007,350,74,0,38,39,37,5,9,8,87
08,Paraná,001,0001 ,0008,350,68,2,38,27,31,7,8,8,88
08,Paraná,001,0001 ,0009,349,55,3,31,43,24,7,11,6,88
08,Paraná,001,0001 ,0010,350,75,0,37,25,36,0,8,0,80
08,Paraná,001,0001 ,0011,350,75,1,39,29,43,7,4,7,76
08,Paraná,001,0001 ,0012,350,54,0,30,34,41,12,7,2,96
08,Paraná,001,0001 ,0013,349,2,5,47,38,23,8,9,6,71
08,Paraná,001,0001 ,0014,350,68,1,31,37,25,11,11,3,77
08,Paraná,001,0001 ,0015,350,6,2,29,15,20,9,4,2,98
08,Paraná,001,0001 ,0016,350,71,2,31,30,30,6,4,6,96
08,Paraná,001,0001 ,0017,350,52,3,26,46,28,9,9,4,86
08,Paraná,001,0001 ,0018,350,0,0,40,25,33,4,8,7,88
08,Paraná,001,0001 ,0019,350,66,2,37,0,46,6,7,3,73
08,Paraná,001,0001 ,0020,349,57,2,43,29,37,8,10,9,74
08,Paraná,001,0001 ,0021,350,63,0,27,31,42,5,4,4,95
08,Paraná,001,0001 ,0022,350,0,0,24,32,19,10,7,8,86
08,Paraná,001,0001 ,0023,349,63,2,28,45,30,10,1,4,80
08,Paraná,001,0001 ,0024,350,73,3,31,26,23,10,12,6,99
08,Paraná,001,0001 ,0025,350,58,2,33,36,18,9,5,5,85
08,Paraná,001,0001 ,0026,350,74,0,40,33,32,9,10,6,76
08,Paraná,001,0001 ,0027,350,69,1,44,29,39,9,6,4,83
08,Paraná,001,0001 ,0028,350,74,2,31,30,29,9,10,5,86
08,Paraná,001,0001 ,0029,349,67,1,35,31,38,5,4,5,85
08,Paraná,001,0001 ,0030,350,50,3,44,57,39,8,4,5,70
08,Paraná,001,0001 ,0031,350,62,1,41,32,24,19,11,3,89
08,Paraná,001,0001 ,0032,350,64,4,33,35,46,3,7,6,60
08,Paraná,001,0001 ,0033,349,58,3,30,40,23,7,6,4,87
08,Paraná,001,0001 ,0034,350,57,3,31,43,23,6,15,3,76
08,Paraná,001,0001 ,0035,185,19,0,25,13,21,8,0,2,50
08,Paraná,001,0001 ,0036,202,30,1,18,28,18,8,10,3,50
08,Paraná,001,0002 ,0037,350,0,0,32,43,42,10,7,5,65
08,Paraná,001,0002 ,0038,350,58,0,41,50,22,5,8,8,68
08,Paraná,001,0002 ,0039,350,59,0,46,32,33,6,8,5,78
08,Paraná,001,0002 ,0040,350,56,1,35,44,30,9,5,10,59
08,Paraná,001,0002 ,0041,349,60,2,53,35,44,9,14,6,63
08,Paraná,001,0002 ,0042,348,0,0,33,39,23,3,7,9,42
