codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0155,0203,0501,0536
17,Capital,001,0001A,1001,349,0,0,0,0,0,0,536
17,Capital,001,0001A,1002,351,3,3,56,18,27,32,536
17,Capital,001,0001A,1003,351,7,3,57,20,35,41,536
17,Capital,001,0001A,1004,351,10,4,56,19,32,28,536
17,Capital,001,0001A,1005,348,2,4,58,17,33,31,536
17,Capital,001,0001A,1006,349,0,1,54,14,35,34,536
17,Capital,001,0001A,1007,348,2,2,71,15,41,36,536
17,Capital,001,0001A,1008,349,2,0,57,25,37,40,536
17,Capital,001,0001A,1009,351,1,5,54,18,38,38,536
17,Capital,001,0001A,1010,352,3,4,51,10,32,25,536
17,Capital,001,0001A,1011,350,13,4,47,20,46,30,536
17,Capital,001,0001A,1012,352,8,4,54,10,32,36,536
17,Capital,001,0001A,1013,349,3,4,56,19,26,36,536
17,Capital,001,0001A,1014,347,15,1,52,13,24,21,536
17,Capital,001,0001A,1015,350,3,6,50,22,24,30,536
17,Capital,001,0001A,1016,116,1,5,14,4,10,9,536
17,Capital,001,0001B,1017,347,2,6,33,15,24,31,536
17,Capital,001,0001B,1018,349,4,6,36,18,30,21,536
17,Capital,001,0001B,1019,353,12,0,40,8,35,35,536
17,Capital,001,0001B,1020,351,14,6,41,10,24,33,536
17,Capital,001,0001B,1021,352,2,5,42,9,25,22,536
17,Capital,001,0001B,1022,351,13,4,41,18,23,28,536
17,Capital,001,0001B,1023,348,1,0,43,11,34,28,536
17,Capital,001,0001B,1024,189,8,1,20,7,20,14,536
17,Capital,001,0001B,1025,187,1,3,14,13,17,5,536
17,Capital,001,0001C,1026,350,4,3,64,9,23,29,536
17,Capital,001,0001C,1027,349,13,4,43,21,28,26,536
17,Capital,001,0001C,1028,351,3,5,36,20,22,29,536
17,Capital,001,0001C,1029,350,8,3,33,18,26,28,536
17,Capital,001,0001C,1030,350,12,0,39,15,23,35,536
17,Capital,001,0001C,1031,351,3,0,49,22,24,34,536
17,Capital,001,0001C,1032,350,8,6,35,15,44,23,536
17,Capital,001,0001C,1033,353,9,4,36,16,30,30,536
17,Capital,001,0001C,1034,349,2,4,39,12,30,33,536
17,Capital,001,0001C,1035,347,7,3,34,18,29,26,536
17,Capital,001,0001C,1036,351,9,5,37,16,23,31,536
17,Capital,001,0001C,1037,350,9,3,44,19,26,38,536
17,Capital,001,0001C,1038,78,1,0,10,4,9,3,536
