codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00004,00037,00050,00024
06,001,San Fernando,0005B,000096,341,16,3,14,146,77,6
06,001,San Fernando,0005B,000097,337,13,0,9,183,68,12
06,001,San Fernando,0005B,000098,338,4,13,10,148,81,7
06,001,San Fernando,0005B,000099,338,17,1,11,168,78,8
06,001,San Fernando,00006,000108,348,13,2,16,85,153,15
06,001,San Fernando,00006,000109,348,9,2,8,100,142,13
06,001,San Fernando,00006,000110,347,16,2,7,109,119,13
06,001,San Fernando,00006,000111,348,13,0,10,94,134,21
06,001,San Fernando,00006,000112,347,11,1,4,93,159,14
06,001,San Fernando,00006,000113,345,11,1,5,92,153,12
06,001,San Fernando,00006,000114,347,9,1,10,110,134,15
06,001,San Fernando,00006,000115,351,10,4,15,83,155,15
06,001,San Fernando,0007A,000116,342,11,2,14,111,128,16
06,001,San Fernando,0007A,000117,343,9,3,11,103,143,18
06,001,San Fernando,0007A,000118,343,15,2,6,90,144,9
06,001,San Fernando,0007A,000119,344,16,0,5,100,139,27
06,001,San Fernando,0007A,000120,342,12,5,13,88,147,16
06,001,San Fernando,0007A,000121,344,14,0,7,90,136,19
06,001,San Fernando,0007A,000122,344,6,0,17,98,134,18
06,001,San Fernando,0007A,000123,343,11,2,8,84,154,18
06,001,San Fernando,0007A,000124,344,15,0,6,102,144,14
06,001,San Fernando,0007A,000125,344,18,3,10,110,119,15
06,001,San Fernando,0007A,000126,344,20,2,4,108,121,19
06,001,San Fernando,0007A,000127,343,15,0,10,125,113,13
06,001,San Fernando,0007A,000128,343,9,1,11,113,125,12
06,001,San Fernando,0007A,000129,343,15,0,9,122,113,6
06,001,San Fernando,0007A,000130,344,11,0,7,119,131,11
06,001,San Fernando,0007A,000131,343,17,1,4,96,143,17
06,001,San Fernando,0007A,000132,344,12,3,10,86,149,8
06,001,San Fernando,0007A,000133,343,10,0,7,104,130,12
06,001,San Fernando,0007A,000134,347,9,0,8,98,142,17
06,001,San Fernando,0007A,000135,343,17,1,10,99,139,16
06,001,San Fernando,0007A,000136,343,19,0,12,107,129,15
06,001,San Fernando,0007A,000137,343,13,3,14,96,128,8
06,001,San Fernando,0007A,000138,343,13,0,16,105,129,16
06,001,San Fernando,0007A,000139,341,13,2,7,102,152,9
06,001,San Fernando,0007A,000140,343,23,1,13,101,129,11
06,001,San Fernando,0007A,000141,342,6,0,11,129,133,13
06,001,San Fernando,0007A,000142,342,11,0,9,113,112,10
06,001,San Fernando,0007A,000143,343,11,3,9,98,150,19
06,001,San Fernando,0007A,000144,342,12,1,9,101,153,10
06,001,San Fernando,0007A,000145,342,20,0,6,91,128,15
06,001,San Fernando,0007A,000146,343,7,2,4,105,148,13
06,001,San Fernando,0007A,000147,343,10,7,12,103,134,13
06,001,San Fernando,0007A,000148,348,10,3,7,110,152,8
06,001,San Fernando,0007B,000149,350,15,2,9,124,101,13
06,001,San Fernando,0007B,000150,350,7,0,12,144,108,12
06,001,San Fernando,0007B,000151,350,18,7,10,119,107,16
06,001,San Fernando,0007B,000152,350,18,1,10,122,107,14
06,001,San Fernando,0007B,000153,349,15,0,11,133,102,23
06,001,San Fernando,0007B,000154,349,12,3,11,121,114,18
06,001,San Fernando,0007B,000155,349,19,2,12,123,116,15
06,001,San Fernando,0007B,000156,349,17,2,15,128,99,17
06,001,San Fernando,0007B,000157,349,12,6,9,134,112,13
06,001,San Fernando,0007B,000158,350,19,4,13,112,112,14
06,001,San Fernando,0007B,000159,349,14,3,10,143,99,17
06,001,San Fernando,0007B,000160,349,23,1,15,130,90,30
06,001,San Fernando,0007B,000161,349,11,3,8,119,118,18
06,001,San Fernando,0007B,000162,350,15,6,9,126,119,12
06,001,San Fernando,0007B,000163,350,19,0,16,130,99,20
06,001,San Fernando,0007B,000164,354,13,0,13,149,103,19
06,001,San Fernando,0007B,000165,350,11,0,16,156,89,13
06,001,San Fernando,0007B,000166,349,13,3,14,117,115,17
06,001,San Fernando,0007B,000167,350,22,1,8,122,102,20
06,001,San Fernando,0007B,000168,349,16,0,12,129,96,20
06,001,San Fernando,0007B,000169,350,15,0,19,117,119,16
06,001,San Fernando,0007B,000170,349,16,4,9,125,106,13
06,001,San Fernando,0007B,000171,350,18,0,10,124,116,11
06,001,San Fernando,0007B,000172,350,19,4,8,153,87,16
06,001,San Fernando,0007B,000173,352,12,0,7,129,111,16
06,001,San Fernando,0007B,000174,350,15,1,12,124,108,14
06,001,San Fernando,0007B,000175,349,16,7,7,130,109,9
06,001,San Fernando,0007B,000176,349,17,7,7,101,130,13
06,001,San Fernando,0007B,000177,349,17,1,11,126,102,12
06,001,San Fernando,0007B,000178,349,14,1,6,119,120,17
06,001,San Fernando,0007B,000179,349,19,4,8,131,107,23
06,001,San Fernando,0007B,000180,348,27,0,9,135,97,12
06,001,San Fernando,0007B,000181,349,11,3,3,145,113,14
06,001,San Fernando,0007B,000182,349,18,5,10,115,113,17
06,001,San Fernando,0007B,000183,349,23,2,8,125,106,10
06,001,San Fernando,0007B,000184,348,13,0,7,121,114,14
06,001,San Fernando,0007B,000185,349,17,0,10,120,109,11
06,001,San Fernando,0007B,000186,362,18,4,5,110,125,17
06,001,San Fernando,0008A,000187,349,18,2,6,161,68,21
06,001,San Fernando,0008A,000188,350,18,1,11,141,90,16
06,001,San Fernando,0008A,000189,350,19,3,10,143,105,15
06,001,San Fernando,0008A,000190,350,11,3,15,150,91,15
06,001,San Fernando,0008A,000191,349,3,4,10,145,125,12
06,001,San Fernando,0008A,000192,348,27,1,8,118,113,20
06,001,San Fernando,0008A,000193,350,21,1,15,141,91,15
06,001,San Fernando,0008A,000194,348,17,5,18,143,97,14
06,001,San Fernando,0008A,000195,350,11,2,13,145,97,12
06,001,San Fernando,0008A,000196,348,10,2,10,133,103,11
06,001,San Fernando,0008A,000197,348,15,0,9,116,120,10
