codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0072,0082,0528,0557,0568,0571
05,Capital,001,0001 ,0001,350,3,5,6,0,1,158,17,37,8
05,Capital,001,0001 ,0002,350,7,1,1,0,0,168,10,54,6
05,Capital,001,0001 ,0003,350,6,3,3,3,0,174,19,31,6
05,Capital,001,0001 ,0004,352,4,3,5,2,0,169,22,32,8
05,Capital,001,0001 ,0005,350,4,5,7,1,0,176,14,31,8
05,Capital,001,0001 ,0006,350,3,5,5,2,0,168,13,39,8
05,Capital,001,0001 ,0007,351,1,0,9,2,1,164,21,29,11
05,Capital,001,0001 ,0008,350,4,2,2,0,0,175,17,36,8
05,Capital,001,0001 ,0009,351,6,5,4,2,0,161,10,47,4
05,Capital,001,0001 ,0010,350,4,9,5,2,1,186,16,38,5
05,Capital,001,0001 ,0011,350,5,7,2,2,1,166,13,34,5
05,Capital,001,0001 ,0012,350,2,4,8,2,1,167,12,31,6
05,Capital,001,0001 ,0013,350,4,4,7,1,1,165,11,35,3
05,Capital,001,0001 ,0014,350,3,2,3,2,1,159,16,35,6
05,Capital,001,0001 ,0015,350,7,7,4,1,1,153,19,29,9
05,Capital,001,0001 ,0016,350,6,4,7,5,0,150,13,34,9
05,Capital,001,0001 ,0017,350,3,2,8,0,0,168,17,43,12
05,Capital,001,0001 ,0018,350,4,3,2,3,1,164,11,32,10
05,Capital,001,0001 ,0019,350,2,8,5,2,0,181,8,29,8
05,Capital,001,0001 ,0020,350,5,4,9,4,0,159,20,37,5
05,Capital,001,0001 ,0021,350,3,8,4,2,0,180,12,37,14
05,Capital,001,0001 ,0022,350,0,1,3,3,0,172,13,36,4
05,Capital,001,0001 ,0023,350,3,4,2,1,0,158,17,38,9
05,Capital,001,0001 ,0024,350,5,1,5,1,1,171,18,50,4
05,Capital,001,0001 ,0025,350,2,5,5,4,3,175,15,32,9
05,Capital,001,0001 ,0026,350,3,2,5,3,0,188,16,32,1
05,Capital,001,0001 ,0027,350,2,5,5,1,1,165,22,33,5
05,Capital,001,0001 ,0028,237,3,5,3,0,0,105,12,21,0
05,Capital,001,0001 ,0029,237,3,1,3,1,1,129,9,20,3
05,Capital,001,0002 ,0030,350,5,5,5,1,0,114,28,76,10
05,Capital,001,0002 ,0031,350,8,7,4,1,0,125,23,65,5
05,Capital,001,0002 ,0032,349,4,8,5,1,3,131,24,65,3
05,Capital,001,0002 ,0033,350,5,10,2,2,1,137,33,57,4
05,Capital,001,0002 ,0034,350,3,10,9,4,4,134,27,65,6
05,Capital,001,0002 ,0035,350,7,9,4,3,2,130,27,75,4
05,Capital,001,0002 ,0036,350,4,5,3,6,6,117,22,80,7
05,Capital,001,0002 ,0037,350,0,0,5,0,1,122,24,75,7
05,Capital,001,0002 ,0038,350,15,7,2,0,1,134,22,56,2
05,Capital,001,0002 ,0039,350,7,10,4,0,2,152,24,54,3
05,Capital,001,0002 ,0040,350,9,6,4,4,2,138,32,65,5
05,Capital,001,0002 ,0041,350,5,10,3,2,2,123,35,73,5
05,Capital,001,0002 ,0042,350,4,11,2,1,2,145,19,65,7
05,Capital,001,0002 ,0043,350,3,8,8,3,0,126,38,56,11
05,Capital,001,0002 ,0044,350,4,6,3,2,3,118,28,77,8
05,Capital,001,0002 ,0045,350,5,9,5,0,0,150,30,63,1
05,Capital,001,0002 ,0046,350,3,9,4,4,0,134,31,73,3
05,Capital,001,0002 ,0047,350,7,9,7,0,1,117,36,71,7
05,Capital,001,0002 ,0048,350,8,9,4,3,0,131,28,58,8
05,Capital,001,0002 ,0049,350,4,11,6,0,6,130,31,56,8
05,Capital,001,0002 ,0050,351,5,9,2,6,2,127,28,63,6
05,Capital,001,0002 ,0051,350,8,8,6,2,2,136,23,67,7
05,Capital,001,0002 ,0052,350,3,8,4,5,2,115,20,66,8
05,Capital,001,0002 ,0053,350,3,6,1,2,1,149,34,60,4
05,Capital,001,0002 ,0054,350,2,16,6,3,1,125,35,51,4
05,Capital,001,0002 ,0055,350,4,15,8,4,0,150,20,49,12
05,Capital,001,0002 ,0056,350,4,9,6,3,2,155,28,44,5
05,Capital,001,0002 ,0057,350,5,5,4,2,1,128,35,73,9
05,Capital,001,0002 ,0058,350,5,5,9,5,1,142,25,63,3
05,Capital,001,0002 ,0059,350,3,6,8,3,0,120,36,55,6
05,Capital,001,0002 ,0060,351,2,6,5,1,3,129,35,64,7
05,Capital,001,0002 ,0061,350,4,7,7,2,1,142,27,69,7
05,Capital,001,0002 ,0062,350,8,7,5,2,0,142,29,50,4
05,Capital,001,0002 ,0063,251,0,13,6,1,1,87,17,48,6
05,Capital,001,0002 ,0064,252,2,4,5,2,0,102,22,50,4
05,Capital,001,0002A,0065,350,7,18,2,2,3,92,36,81,6
05,Capital,001,0002A,0066,350,3,13,3,1,3,97,27,100,5
05,Capital,001,0002A,0067,350,9,15,2,3,7,118,39,73,7
05,Capital,001,0002A,0068,350,5,7,7,1,2,104,33,76,4
05,Capital,001,0002A,0069,350,9,13,3,1,3,103,18,92,8
05,Capital,001,0002A,0070,350,2,9,5,1,4,106,25,111,7
05,Capital,001,0002A,0071,350,5,16,4,4,0,71,34,119,5
05,Capital,001,0002A,0072,350,8,8,3,1,3,96,36,93,4
05,Capital,001,0002A,0073,350,2,6,6,2,1,101,36,94,5
05,Capital,001,0002A,0074,350,9,21,5,1,2,90,41,79,5
