codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0603,0615,0620,0621
14,Capital,001,0001 ,0001,349,23,1,53,32,28,66,31,14
14,Capital,001,0001 ,0002,348,18,2,52,34,24,69,31,8
14,Capital,001,0001 ,0003,348,29,0,58,26,28,48,36,5
14,Capital,001,0001 ,0004,347,21,0,44,35,21,62,32,9
14,Capital,001,0001 ,0005,349,17,0,48,27,26,76,33,11
14,Capital,001,0001 ,0006,348,22,1,59,42,35,60,29,7
14,Capital,001,0001 ,0007,348,17,2,69,28,17,54,29,7
14,Capital,001,0001 ,0008,349,16,1,55,26,22,53,25,6
14,Capital,001,0001 ,0009,349,27,1,55,34,30,58,21,16
14,Capital,001,0001 ,0010,347,23,1,58,37,25,78,25,10
14,Capital,001,0001 ,0011,348,23,0,46,47,19,63,33,15
14,Capital,001,0001 ,0012,349,21,1,52,36,31,59,27,11
14,Capital,001,0001 ,0013,348,20,0,64,42,19,76,22,7
14,Capital,001,0001 ,0014,349,14,2,68,42,34,62,23,7
14,Capital,001,0001 ,0015,349,15,0,73,31,26,62,20,12
14,Capital,001,0001 ,0016,348,17,1,56,35,31,63,30,8
14,Capital,001,0001 ,0017,349,15,0,57,45,24,63,31,12
14,Capital,001,0001 ,0018,351,22,5,38,35,23,70,32,8
14,Capital,001,0001 ,0019,346,22,0,50,38,20,72,24,7
14,Capital,001,0001 ,0020,347,23,3,51,46,36,88,32,16
14,Capital,001,0001 ,0021,351,19,0,64,50,24,57,21,10
14,Capital,001,0001 ,0022,348,16,0,62,43,36,60,22,14
14,Capital,001,0001 ,0023,348,21,2,65,52,20,56,21,9
14,Capital,001,0001 ,0024,345,0,0,55,29,14,65,30,12
14,Capital,001,0001 ,0025,348,25,1,41,48,29,62,30,14
14,Capital,001,0001 ,0026,347,20,3,68,32,26,58,24,11
14,Capital,001,0001 ,0027,347,18,1,60,44,18,71,21,7
14,Capital,001,0001 ,0028,350,23,3,49,39,20,72,24,10
14,Capital,001,0001 ,0029,349,25,1,62,47,31,65,30,19
14,Capital,001,0001 ,0030,349,21,4,53,40,24,60,33,6
14,Capital,001,0001 ,0031,351,19,1,54,40,24,66,22,8
14,Capital,001,0001 ,0032,350,17,0,68,43,20,51,27,7
14,Capital,001,0001 ,0033,348,22,1,74,46,22,54,31,12
