codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0040,0153,0166,0501,0505,0532,0533
15,Confluencia,001,0001 ,0001,340,1,6,19,12,60,17,34,27,65,8
15,Confluencia,001,0001 ,0002,343,3,5,9,12,73,5,36,21,84,4
15,Confluencia,001,0001 ,0003,339,5,3,18,15,53,8,40,16,84,12
15,Confluencia,001,0001 ,0004,344,5,3,10,15,58,8,38,27,83,8
15,Confluencia,001,0001 ,0005,343,10,6,15,17,54,13,35,28,81,8
15,Confluencia,001,0001 ,0006,343,4,8,15,7,59,5,39,27,86,11
15,Confluencia,001,0001 ,0007,343,3,3,13,11,64,7,33,35,78,4
15,Confluencia,001,0001 ,0008,343,2,1,14,13,56,7,41,27,87,11
15,Confluencia,001,0001 ,0009,342,4,9,11,15,57,11,41,32,70,11
15,Confluencia,001,0001 ,0010,342,8,11,9,13,62,8,44,22,88,5
15,Confluencia,001,0001 ,0011,343,8,11,11,15,51,12,36,18,88,13
15,Confluencia,001,0001 ,0012,344,2,5,23,21,50,5,40,24,88,6
15,Confluencia,001,0001 ,0013,340,0,0,0,0,0,0,0,0,0,0
15,Confluencia,001,0001 ,0014,341,6,3,14,19,40,9,47,32,73,11
15,Confluencia,001,0001 ,0015,342,4,3,16,19,41,9,46,21,90,6
15,Confluencia,001,0001 ,0016,341,6,4,21,17,49,13,30,24,98,7
15,Confluencia,001,0001 ,0017,343,5,7,11,17,59,13,41,19,73,12
15,Confluencia,001,0001 ,0018,342,9,2,12,14,61,12,41,28,83,10
15,Confluencia,001,0001 ,0019,342,4,6,15,13,53,10,34,25,77,10
15,Confluencia,001,0001 ,0020,339,3,6,16,11,64,7,31,23,82,4
15,Confluencia,001,0001 ,0021,344,0,3,17,14,72,6,43,17,83,11
15,Confluencia,001,0001 ,0022,342,0,7,15,16,59,8,35,26,75,13
15,Confluencia,001,0001 ,0023,342,4,5,23,16,56,8,28,19,88,11
15,Confluencia,001,0001 ,0024,342,4,3,21,16,66,14,34,19,71,6
15,Confluencia,001,0001 ,0025,343,6,7,21,12,73,10,39,30,72,3
15,Confluencia,001,0001 ,0026,343,1,2,7,14,73,8,43,26,74,12
15,Confluencia,001,0001 ,0027,343,2,4,15,14,57,5,35,31,80,14
15,Confluencia,001,0001 ,0028,345,6,1,19,20,62,8,43,22,79,8
15,Confluencia,001,0001 ,0029,342,4,8,13,9,72,11,50,18,78,5
15,Confluencia,001,0001 ,0030,341,6,7,17,22,57,7,34,19,81,16
15,Confluencia,001,0001 ,0031,344,9,6,12,16,66,7,39,18,84,7
15,Confluencia,001,0001 ,0032,342,5,6,18,15,71,10,25,21,78,5
15,Confluencia,001,0001 ,0033,341,7,7,17,7,50,10,35,27,80,11
15,Confluencia,001,0001 ,0034,344,6,5,12,21,61,9,40,24,71,9
15,Confluencia,001,0001 ,0035,342,5,4,15,18,50,14,40,27,73,4
15,Confluencia,001,0001 ,0036,342,7,8,19,21,52,18,41,21,78,10
15,Confluencia,001,0001A,0037,245,2,5,12,10,59,3,25,15,53,4
15,Confluencia,001,0001A,0038,241,12,6,7,9,56,4,18,9,45,7
15,Confluencia,001,0001A,0039,243,3,5,12,13,49,8,24,22,43,3
15,Confluencia,001,0001B,0040,343,6,9,13,14,59,4,37,28,71,13
15,Confluencia,001,0001B,0041,341,5,5,9,21,75,9,33,12,86,5
15,Confluencia,001,0001B,0042,342,3,3,15,10,61,10,31,17,94,7
15,Confluencia,001,0001B,0043,342,9,3,10,17,60,8,39,25,75,14
15,Confluencia,001,0001B,0044,341,1,2,13,15,72,7,31,18,84,4
15,Confluencia,001,0001B,0045,340,4,4,16,16,62,4,36,15,94,13
15,Confluencia,001,0001B,0046,341,3,9,17,13,60,2,44,19,84,9
15,Confluencia,001,0001B,0047,340,2,4,13,10,64,7,41,28,83,8
15,Confluencia,001,0001B,0048,340,7,5,9,15,60,10,32,21,87,7
15,Confluencia,001,0001B,0049,341,5,5,11,14,58,4,35,30,75,10
15,Confluencia,001,0001B,0050,341,3,11,10,15,71,6,34,30,78,5
15,Confluencia,001,0001B,0051,344,7,3,19,14,61,6,32,34,0,13
15,Confluencia,001,0001B,0052,342,4,2,21,12,64,8,36,21,87,9
15,Confluencia,001,0001B,0053,340,8,6,15,20,55,11,40,26,76,1
15,Confluencia,001,0001B,0054,341,3,6,15,8,75,7,35,22,71,12
15,Confluencia,001,0001B,0055,342,3,6,17,20,74,6,38,27,69,9
15,Confluencia,001,0001B,0056,342,9,6,15,13,63,5,30,30,92,6
15,Confluencia,001,0001B,0057,339,6,4,20,10,71,7,42,19,62,6
15,Confluencia,001,0001B,0058,340,7,5,15,17,65,6,36,19,73,11
15,Confluencia,001,0001B,0059,340,3,4,12,17,69,7,36,13,88,9
15,Confluencia,001,0001C,0060,348,13,4,8,10,113,8,42,31,28,11
15,Confluencia,001,0001C,0061,348,7,2,10,11,124,5,35,24,31,7
15,Confluencia,001,0001C,0062,347,3,9,14,12,123,7,41,26,45,4
15,Confluencia,001,0001C,0063,347,2,6,13,20,111,5,45,29,42,7
15,Confluencia,001,0001C,0064,345,7,8,13,14,98,9,40,26,49,5
15,Confluencia,001,0001C,0065,348,3,4,11,12,111,6,50,30,34,12
