codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0014,0022,0038,0047,0051,0101,0102,0104,0126,0127,0135,0181,0298,0299,0313,0314
02,Escobar                                 ,035,0773B,0059,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0773B,0060,390,101,0,3,4,1,0,8,1,126,6,2,0,2,0,4,0,1,3,117
02,Escobar                                 ,035,0773B,0061,390,33,0,0,5,2,4,6,4,142,9,0,0,2,0,3,1,0,1,98
02,Escobar                                 ,035,0773B,0062,390,39,0,8,8,1,3,5,0,120,6,2,0,1,2,2,2,0,1,101
02,Escobar                                 ,035,0773B,0063,390,30,0,4,7,1,4,5,0,147,2,2,0,2,0,4,1,1,0,91
02,Escobar                                 ,035,0773B,0064,390,28,0,6,4,1,4,5,3,145,7,3,5,1,2,1,1,1,1,112
02,Escobar                                 ,035,0773B,0065,390,44,0,1,8,0,8,4,2,130,14,2,3,2,3,2,1,1,0,100
02,Escobar                                 ,035,0773B,0066,390,20,0,4,1,1,1,0,0,142,6,1,2,3,0,1,3,0,1,111
02,Escobar                                 ,035,0773B,0067,390,28,4,5,5,3,2,3,3,120,6,4,0,4,0,2,2,1,1,110
02,Escobar                                 ,035,0773B,0068,390,20,0,4,6,0,4,3,4,104,11,2,0,3,0,2,1,0,0,116
02,Escobar                                 ,035,0773B,0069,390,0,0,6,9,2,10,5,1,134,10,1,4,0,0,3,1,0,3,98
02,Escobar                                 ,035,0773B,0070,390,28,0,7,6,2,1,7,2,124,6,1,0,1,0,5,0,2,1,98
02,Escobar                                 ,035,0773B,0071,390,25,0,1,1,1,2,4,0,36,7,2,1,0,2,4,0,1,1,119
02,Escobar                                 ,035,0773B,0072,390,40,0,4,3,0,3,4,3,144,5,2,1,2,0,0,0,1,1,88
02,Escobar                                 ,035,0773B,0073,390,11,0,7,2,2,2,5,1,120,11,4,2,2,1,2,1,0,4,0
02,Escobar                                 ,035,0773B,0074,390,46,0,6,5,3,4,1,3,129,13,2,2,2,2,2,0,1,2,89
02,Escobar                                 ,035,0773B,0075,390,10,0,26,9,2,6,5,2,131,10,4,0,0,2,2,0,0,2,110
02,Escobar                                 ,035,0773B,0076,390,1,2,8,0,1,5,3,1,135,12,4,2,2,1,3,0,1,0,94
02,Escobar                                 ,035,0773B,0077,390,14,0,2,6,0,2,4,2,128,15,1,1,1,0,2,0,0,0,105
02,Escobar                                 ,035,0773B,0078,384,8,0,7,7,1,5,5,0,117,13,6,2,3,0,1,2,1,4,85
02,Escobar                                 ,035,0773B,5059,390,2,0,1,1,2,4,6,1,125,7,2,0,0,1,4,0,0,0,146
02,Escobar                                 ,035,0773B,5060,390,9,15,4,9,3,2,2,2,137,7,0,0,0,0,0,1,0,0,127
02,Escobar                                 ,035,0773B,5061,390,33,0,5,4,0,0,5,1,131,10,3,2,1,101,2,0,0,0,134
02,Escobar                                 ,035,0773B,5062,390,0,0,2,3,2,2,5,0,0,11,1,1,0,0,1,0,0,0,134
02,Escobar                                 ,035,0773B,5063,390,6,15,3,1,0,3,5,0,143,9,2,0,0,0,2,1,0,1,132
02,Escobar                                 ,035,0773B,5064,390,27,0,2,3,5,0,6,0,136,8,1,0,0,0,1,0,2,0,135
02,Escobar                                 ,035,0773B,5065,390,6,7,5,6,2,7,4,0,144,5,3,1,2,0,1,1,0,1,8
02,Escobar                                 ,035,0773B,5066,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0773B,5067,390,26,0,1,9,1,1,8,1,143,6,0,0,4,0,4,1,0,1,126
02,Escobar                                 ,035,0773B,5068,390,27,0,1,4,4,2,5,0,135,13,3,0,0,0,2,0,0,1,125
02,Escobar                                 ,035,0773B,5069,390,0,0,2,2,1,1,11,4,149,15,0,0,2,0,0,0,0,0,130
02,Escobar                                 ,035,0773B,5070,390,47,5,0,2,3,1,4,2,157,5,1,1,0,0,3,0,0,1,105
02,Escobar                                 ,035,0773B,5071,390,35,0,7,2,2,2,5,1,120,4,2,2,2,1,2,1,0,2,111
02,Escobar                                 ,035,0773B,5072,390,7,146,0,1,3,2,5,2,153,2,2,2,1,1,1,0,0,1,0
02,Escobar                                 ,035,0773B,5073,390,24,13,0,4,2,0,4,1,143,8,1,0,0,0,0,0,1,0,110
02,Escobar                                 ,035,0773B,5074,390,38,0,7,3,1,1,11,0,133,3,0,4,1,0,2,0,1,0,126
02,Escobar                                 ,035,0773B,5075,390,22,3,1,10,3,4,5,0,130,11,0,1,2,0,2,0,1,0,120
02,Escobar                                 ,035,0773B,5076,222,13,0,2,0,3,1,5,0,84,2,2,0,2,0,0,0,0,0,76
02,Escobar                                 ,035,0773B,5077,223,0,0,1,1,1,2,7,0,71,7,1,0,1,0,2,1,0,0,83
02,Escobar                                 ,035,0774 ,0079,390,50,7,6,3,2,6,14,1,100,11,6,3,1,0,0,2,0,1,84
02,Escobar                                 ,035,0774 ,0080,390,29,17,10,5,3,3,10,1,98,9,3,1,1,0,0,1,2,2,110
02,Escobar                                 ,035,0774 ,0081,390,31,10,12,1,2,1,13,0,90,14,5,6,0,0,3,0,0,1,87
02,Escobar                                 ,035,0774 ,0082,390,29,17,8,6,4,2,14,0,96,9,3,1,1,3,0,0,0,2,110
02,Escobar                                 ,035,0774 ,0083,390,36,3,9,5,1,5,15,0,92,17,3,5,3,0,1,1,0,1,96
02,Escobar                                 ,035,0774 ,0084,390,32,10,6,4,0,5,20,2,106,17,9,2,1,0,0,1,1,0,93
02,Escobar                                 ,035,0774 ,0085,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0774 ,0086,390,7,0,15,6,3,1,14,2,113,24,9,2,2,0,0,3,1,3,70
02,Escobar                                 ,035,0774 ,0087,390,37,6,16,7,2,4,14,6,79,24,6,9,1,1,3,0,0,2,73
02,Escobar                                 ,035,0774 ,0088,390,0,0,14,3,2,3,15,1,97,18,2,6,0,1,0,1,1,0,65
02,Escobar                                 ,035,0774 ,0089,390,45,0,21,8,2,7,19,2,88,17,9,1,0,0,2,2,0,2,86
02,Escobar                                 ,035,0774 ,0090,390,30,0,7,6,4,1,11,0,110,23,4,3,1,0,2,2,1,1,89
02,Escobar                                 ,035,0774 ,0091,390,44,0,15,8,1,0,16,3,86,28,8,5,2,1,1,0,1,0,98
02,Escobar                                 ,035,0774 ,0092,390,36,1,19,3,0,1,9,0,97,30,5,4,1,2,1,1,0,4,88
02,Escobar                                 ,035,0774 ,0093,390,44,1,13,3,0,2,13,2,109,17,11,4,0,0,2,0,0,1,82
02,Escobar                                 ,035,0774 ,0094,390,24,0,9,6,3,1,15,2,113,20,12,4,3,1,0,0,0,1,89
02,Escobar                                 ,035,0774 ,0095,390,5,118,12,2,1,1,3,1,94,24,10,4,2,0,2,0,0,4,0
02,Escobar                                 ,035,0774 ,0096,390,55,76,10,0,2,2,18,0,103,19,0,0,0,1,1,7,3,1,0
02,Escobar                                 ,035,0774 ,0097,390,44,0,18,3,4,1,20,1,105,11,8,6,1,2,1,0,3,2,65
02,Escobar                                 ,035,0774 ,0098,390,40,6,18,5,2,2,17,0,101,25,6,1,2,0,0,0,0,0,83
02,Escobar                                 ,035,0774 ,0099,390,6,30,6,2,3,2,14,2,100,17,5,6,2,2,0,0,2,1,89
02,Escobar                                 ,035,0774 ,0100,390,1,6,3,5,4,3,14,1,121,16,7,4,0,3,2,1,1,0,91
02,Escobar                                 ,035,0774 ,0101,390,30,7,15,5,4,3,13,0,114,26,3,3,1,0,1,0,1,2,86
02,Escobar                                 ,035,0774 ,0102,390,29,10,13,7,4,1,21,4,100,20,5,2,2,1,2,0,0,2,21
02,Escobar                                 ,035,0774 ,0103,390,39,6,14,5,2,4,12,1,90,19,6,7,3,0,0,0,0,0,84
02,Escobar                                 ,035,0774 ,0104,390,32,0,11,3,2,1,12,2,106,20,1,13,1,1,0,0,2,0,92
02,Escobar                                 ,035,0774 ,0105,390,25,10,12,4,3,2,16,2,93,20,4,7,1,1,0,1,0,1,84
02,Escobar                                 ,035,0774 ,0106,390,24,0,9,9,1,4,18,1,86,25,2,3,0,1,1,0,0,3,84
02,Escobar                                 ,035,0774 ,0107,390,31,14,10,8,3,1,12,0,93,18,3,5,1,0,0,1,0,0,88
02,Escobar                                 ,035,0774 ,0108,390,44,0,9,9,1,4,18,1,86,25,2,3,0,1,1,0,0,3,84
02,Escobar                                 ,035,0774 ,0109,390,27,5,9,3,1,0,8,0,99,18,3,4,3,1,1,1,1,1,97
02,Escobar                                 ,035,0774 ,0110,390,36,0,13,3,7,2,11,0,92,30,5,7,2,3,0,0,1,1,79
02,Escobar                                 ,035,0774 ,0111,390,41,0,11,0,3,1,11,0,91,20,5,3,0,0,0,0,0,1,97
02,Escobar                                 ,035,0774 ,0112,390,47,0,11,5,1,0,10,0,97,11,2,6,2,0,0,0,0,1,112
02,Escobar                                 ,035,0774 ,0113,390,34,0,6,4,4,2,15,1,95,25,8,2,0,1,0,0,1,3,104
02,Escobar                                 ,035,0774 ,0114,390,46,0,6,4,1,4,12,1,97,23,6,6,1,2,0,1,0,2,74
02,Escobar                                 ,035,0774 ,0115,390,34,0,7,1,0,1,16,1,111,16,3,1,1,0,2,0,1,0,73
02,Escobar                                 ,035,0774 ,0116,390,3,0,13,5,0,2,5,1,105,22,3,1,0,0,2,1,0,0,91
02,Escobar                                 ,035,0774 ,0117,390,41,0,11,5,4,0,10,0,97,17,5,0,2,2,3,1,1,2,96
02,Escobar                                 ,035,0774 ,0118,390,31,0,14,1,0,0,7,1,128,14,9,2,0,1,4,1,0,1,92
02,Escobar                                 ,035,0774 ,0119,390,39,0,9,4,2,5,6,1,101,8,5,2,2,0,2,0,0,2,90
02,Escobar                                 ,035,0774 ,0120,390,33,166,12,5,4,1,15,0,94,27,6,4,1,1,2,0,3,0,15
02,Escobar                                 ,035,0774 ,0121,390,39,0,12,2,2,4,18,1,103,16,6,4,0,1,2,5,0,3,81
02,Escobar                                 ,035,0774 ,0122,390,23,0,7,4,3,1,12,1,93,30,4,4,1,1,0,0,1,0,102
02,Escobar                                 ,035,0774 ,0123,390,16,0,12,2,1,0,19,0,136,27,8,5,0,0,0,1,0,2,74
02,Escobar                                 ,035,0774 ,0124,390,43,0,11,3,4,2,23,0,113,11,5,4,0,1,2,1,0,0,89
02,Escobar                                 ,035,0774 ,0125,390,42,0,7,3,2,2,9,1,102,14,2,5,1,0,1,0,0,1,81
02,Escobar                                 ,035,0774 ,0126,390,42,0,7,2,3,3,10,0,102,14,3,6,2,0,0,0,0,0,79
02,Escobar                                 ,035,0774 ,0127,170,10,0,7,0,2,0,5,5,45,12,1,1,1,0,0,0,0,1,38
02,Escobar                                 ,035,0774 ,5078,390,39,0,10,1,3,2,14,1,125,16,2,4,0,2,1,2,0,0,96
02,Escobar                                 ,035,0774 ,5079,390,33,12,10,4,5,1,18,0,116,12,3,1,0,1,0,1,1,0,99
02,Escobar                                 ,035,0774 ,5080,390,37,13,11,4,3,0,10,1,101,17,4,6,1,1,0,0,0,1,93
02,Escobar                                 ,035,0774 ,5081,390,37,0,8,0,4,3,16,0,90,13,3,4,1,1,0,0,0,2,108
02,Escobar                                 ,035,0774 ,5082,390,44,2,14,1,10,1,21,0,92,19,2,3,0,1,1,1,0,0,93
02,Escobar                                 ,035,0774 ,5083,390,47,0,16,5,1,1,20,0,93,20,7,2,1,0,2,0,1,2,104
02,Escobar                                 ,035,0774 ,5084,390,20,5,11,1,3,3,25,0,102,16,4,4,1,3,0,0,0,3,105
02,Escobar                                 ,035,0774 ,5085,390,33,0,8,2,3,3,9,0,113,27,5,3,2,4,3,0,0,2,100
02,Escobar                                 ,035,0774 ,5086,390,36,0,14,5,3,1,24,0,93,15,7,4,2,0,0,0,3,2,114
02,Escobar                                 ,035,0774 ,5087,390,3,0,11,3,7,1,68,0,83,16,3,3,0,0,1,0,0,1,115
02,Escobar                                 ,035,0774 ,5088,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0774 ,5089,390,28,0,12,0,1,4,9,0,112,16,2,3,0,1,3,0,0,0,105
02,Escobar                                 ,035,0774 ,5090,390,35,0,10,3,7,3,24,0,87,43,7,3,2,0,3,0,0,1,86
02,Escobar                                 ,035,0774 ,5091,390,34,8,12,5,1,0,23,0,108,30,6,4,0,1,4,1,0,2,74
02,Escobar                                 ,035,0774 ,5092,390,41,0,4,2,3,1,20,0,100,18,4,3,2,0,2,0,0,0,118
02,Escobar                                 ,035,0774 ,5093,390,2,5,13,3,5,2,13,1,105,23,5,3,0,0,0,1,0,1,97
02,Escobar                                 ,035,0774 ,5094,390,6,0,13,8,4,1,19,0,106,30,7,5,0,0,0,1,0,0,82
02,Escobar                                 ,035,0774 ,5095,390,38,0,10,5,3,1,0,0,98,25,4,4,0,2,2,0,0,0,101
02,Escobar                                 ,035,0774 ,5096,390,58,0,8,2,4,3,24,0,93,15,7,1,1,2,0,0,0,3,100
02,Escobar                                 ,035,0774 ,5097,390,43,0,17,7,2,0,26,0,107,16,7,4,0,0,1,2,0,0,79
02,Escobar                                 ,035,0774 ,5098,390,37,5,12,2,8,1,15,2,106,11,3,4,0,1,2,0,2,1,94
02,Escobar                                 ,035,0774 ,5099,390,24,0,11,8,5,2,19,1,117,16,2,5,0,1,1,0,0,3,98
02,Escobar                                 ,035,0774 ,5100,390,24,10,17,6,4,4,24,0,101,21,3,4,0,1,1,0,0,1,100
02,Escobar                                 ,035,0774 ,5101,390,37,7,10,3,10,3,24,0,102,20,3,3,0,1,2,1,0,1,86
02,Escobar                                 ,035,0774 ,5102,390,31,10,19,0,4,2,21,0,92,26,9,6,2,1,5,0,0,1,94
02,Escobar                                 ,035,0774 ,5103,390,39,0,7,3,1,2,18,1,0,24,5,1,1,0,1,0,1,3,98
02,Escobar                                 ,035,0774 ,5104,390,35,4,7,6,4,0,15,1,115,22,4,2,1,0,1,1,0,2,94
02,Escobar                                 ,035,0774 ,5105,390,17,16,11,4,2,1,14,0,107,19,1,1,1,0,1,0,0,3,108
02,Escobar                                 ,035,0774 ,5106,390,15,0,14,3,5,1,18,0,84,25,6,2,1,1,1,0,0,0,13
02,Escobar                                 ,035,0774 ,5107,390,33,0,18,6,3,2,18,1,115,21,2,0,0,0,0,2,0,1,96
02,Escobar                                 ,035,0774 ,5108,390,42,9,13,5,4,2,24,0,98,19,6,4,0,1,0,0,0,2,82
02,Escobar                                 ,035,0774 ,5109,390,38,0,13,2,3,2,16,0,95,22,8,2,2,0,0,0,0,2,92
02,Escobar                                 ,035,0774 ,5110,390,81,10,10,3,6,0,18,0,68,26,1,7,1,0,4,0,0,0,73
02,Escobar                                 ,035,0774 ,5111,390,38,0,12,6,1,3,15,0,101,18,5,7,0,1,2,1,0,2,93
02,Escobar                                 ,035,0774 ,5112,390,0,0,13,1,0,1,19,1,103,18,0,4,1,2,3,2,0,2,101
02,Escobar                                 ,035,0774 ,5113,390,47,0,15,5,5,3,18,0,99,21,3,2,1,0,3,0,0,2,80
02,Escobar                                 ,035,0774 ,5114,390,36,0,19,5,5,0,20,1,96,14,7,1,1,2,1,0,0,1,77
02,Escobar                                 ,035,0774 ,5115,390,20,0,10,4,0,5,19,0,132,17,7,4,1,0,2,1,0,1,92
02,Escobar                                 ,035,0774 ,5116,390,60,0,9,1,3,1,13,0,99,11,3,1,0,0,0,0,0,1,117
02,Escobar                                 ,035,0774 ,5117,390,25,118,8,5,2,1,17,0,104,14,5,3,2,0,1,1,0,2,0
02,Escobar                                 ,035,0774 ,5118,390,23,0,11,4,4,3,20,0,99,19,2,5,1,2,1,0,0,3,99
02,Escobar                                 ,035,0774 ,5119,390,34,0,7,4,3,3,22,2,119,12,5,2,1,0,1,1,0,0,94
02,Escobar                                 ,035,0774 ,5120,390,24,0,15,4,4,1,23,1,89,28,5,2,3,0,3,1,0,2,97
02,Escobar                                 ,035,0774 ,5121,390,35,0,12,6,0,0,25,0,96,21,6,5,0,1,1,1,0,1,102
02,Escobar                                 ,035,0774 ,5122,390,44,0,11,5,4,2,20,2,87,32,6,4,0,0,1,0,0,2,0
02,Escobar                                 ,035,0774 ,5123,390,40,0,10,1,2,1,16,1,104,19,7,1,2,0,1,0,0,1,101
02,Escobar                                 ,035,0774 ,5124,390,30,0,10,7,6,1,17,2,101,16,10,3,0,0,0,0,0,1,109
02,Escobar                                 ,035,0774 ,5125,390,34,4,7,5,3,1,18,1,97,18,4,1,0,0,2,1,0,1,105
02,Escobar                                 ,035,0774 ,5126,221,19,1,4,3,2,0,4,1,62,19,3,1,0,0,0,0,1,2,50
02,Escobar                                 ,035,0774 ,5127,222,14,0,3,0,4,1,13,0,58,14,2,4,0,0,1,1,0,0,59
02,Escobar                                 ,035,0775 ,0128,390,15,0,10,4,5,9,15,1,107,16,7,6,0,1,1,1,0,1,83
02,Escobar                                 ,035,0775 ,0129,390,0,0,6,4,4,7,12,4,137,21,0,1,0,0,1,0,0,1,77
02,Escobar                                 ,035,0775 ,0130,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,0131,390,32,12,11,4,5,4,15,0,108,15,6,4,0,0,1,3,2,2,92
02,Escobar                                 ,035,0775 ,0132,390,28,0,5,3,5,3,12,1,112,32,6,8,0,4,2,1,0,1,77
02,Escobar                                 ,035,0775 ,0133,390,29,4,14,2,3,6,23,1,122,12,2,3,0,0,1,2,2,3,83
02,Escobar                                 ,035,0775 ,0134,390,14,0,7,4,5,4,19,1,137,21,1,8,0,0,0,0,4,3,67
02,Escobar                                 ,035,0775 ,0135,390,8,0,8,3,3,3,13,0,109,25,12,5,0,1,2,1,0,4,87
02,Escobar                                 ,035,0775 ,0136,390,36,0,4,2,0,0,10,0,120,23,6,5,0,0,3,0,0,4,87
02,Escobar                                 ,035,0775 ,0137,390,30,4,4,1,3,6,21,0,120,25,7,6,0,1,0,1,2,1,79
02,Escobar                                 ,035,0775 ,0138,390,39,0,9,5,1,3,9,0,135,29,6,1,0,0,0,1,2,0,71
02,Escobar                                 ,035,0775 ,0139,390,0,0,9,3,2,3,22,1,113,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,0140,390,4,4,8,2,3,3,18,0,128,15,2,5,0,1,0,0,1,2,80
02,Escobar                                 ,035,0775 ,0141,390,28,0,2,6,4,4,16,2,117,16,0,2,1,0,2,1,0,6,75
02,Escobar                                 ,035,0775 ,0142,390,34,0,5,8,3,5,23,1,116,23,7,3,0,1,1,2,1,1,64
02,Escobar                                 ,035,0775 ,0143,390,42,0,13,1,2,2,18,0,101,25,3,5,0,1,0,1,0,0,81
02,Escobar                                 ,035,0775 ,0144,390,12,0,4,4,2,3,15,4,122,22,9,5,0,3,0,1,1,1,0
02,Escobar                                 ,035,0775 ,0145,390,5,6,5,7,6,2,22,0,122,17,3,2,0,1,0,0,0,4,22
02,Escobar                                 ,035,0775 ,0146,390,24,9,12,4,5,4,11,1,124,17,3,7,0,1,2,0,2,0,79
02,Escobar                                 ,035,0775 ,0147,364,40,5,11,10,3,2,18,3,100,18,2,3,0,1,1,1,1,3,50
02,Escobar                                 ,035,0775 ,5128,390,14,0,6,3,7,1,23,0,18,119,0,4,0,1,1,1,0,0,88
02,Escobar                                 ,035,0775 ,5129,390,4,0,7,5,10,2,14,3,131,16,2,10,0,1,0,1,0,0,111
02,Escobar                                 ,035,0775 ,5130,390,31,0,8,13,7,3,24,0,115,31,6,0,0,0,2,0,1,3,71
02,Escobar                                 ,035,0775 ,5131,390,24,4,8,5,5,4,21,3,102,23,6,2,0,0,1,1,1,3,94
02,Escobar                                 ,035,0775 ,5132,390,16,0,9,5,8,5,15,0,115,25,5,1,0,1,0,0,0,0,81
02,Escobar                                 ,035,0775 ,5133,390,12,0,7,1,4,1,26,3,114,34,2,5,0,0,0,0,1,0,88
02,Escobar                                 ,035,0775 ,5134,390,6,9,3,4,8,6,17,2,127,32,4,6,0,0,0,0,1,1,68
02,Escobar                                 ,035,0775 ,5135,390,3,9,5,2,5,0,18,1,111,25,2,8,0,0,0,0,0,2,118
02,Escobar                                 ,035,0775 ,5136,390,33,0,7,4,10,4,18,0,134,20,6,6,0,1,1,0,1,0,72
02,Escobar                                 ,035,0775 ,5137,390,0,0,3,5,6,5,25,0,129,21,2,0,0,3,0,0,0,0,16
02,Escobar                                 ,035,0775 ,5138,390,27,0,4,4,5,1,16,0,135,22,7,0,0,1,0,2,0,4,79
02,Escobar                                 ,035,0775 ,5139,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,5140,390,32,0,6,3,5,3,21,1,121,21,4,6,0,0,0,0,0,0,85
02,Escobar                                 ,035,0775 ,5141,390,31,0,9,6,10,2,17,1,109,29,4,3,0,1,0,0,0,1,79
02,Escobar                                 ,035,0775 ,5142,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,5143,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,5144,390,27,0,7,5,3,2,12,1,121,24,1,2,1,0,2,1,1,3,85
02,Escobar                                 ,035,0775 ,5145,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,5146,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Escobar                                 ,035,0775 ,5147,390,32,1,5,5,3,3,20,1,117,12,7,3,0,1,0,2,0,0,95
02,Escobar                                 ,035,0775 ,5148,121,4,5,1,1,0,1,12,0,32,7,0,0,0,0,0,0,0,0,27
02,Escobar                                 ,035,0775A,0148,45,4,0,0,1,0,0,1,0,10,1,1,0,0,0,0,0,1,0,0
02,Escobar                                 ,035,0775A,5149,20,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6
02,Esteban Echeverría                      ,036,0286 ,0001,390,104,12,2,3,4,2,3,2,115,9,3,3,1,1,0,3,2,2,61
02,Esteban Echeverría                      ,036,0286 ,0002,390,24,4,6,6,2,3,7,0,147,9,1,2,1,0,0,0,0,2,68
02,Esteban Echeverría                      ,036,0286 ,0003,73,5,0,1,1,0,1,1,0,31,2,1,0,1,0,0,0,0,0,22
02,Esteban Echeverría                      ,036,0286 ,5001,390,56,0,3,3,3,2,8,0,142,13,2,0,1,1,0,0,4,2,88
02,Esteban Echeverría                      ,036,0286 ,5002,209,17,2,1,1,0,2,1,0,79,3,0,0,2,0,0,0,0,1,43
02,Esteban Echeverría                      ,036,0286 ,5003,209,7,4,3,1,0,1,2,2,76,6,0,0,0,0,0,0,0,0,41
02,Esteban Echeverría                      ,036,0286A,0004,390,0,0,5,2,4,5,16,1,151,13,3,2,3,1,0,2,0,1,74
02,Esteban Echeverría                      ,036,0286A,0005,390,36,7,5,5,0,1,7,1,149,13,3,3,3,0,0,2,0,2,62
02,Esteban Echeverría                      ,036,0286A,0006,390,0,0,6,14,0,0,14,0,140,12,0,0,4,0,0,0,0,0,72
02,Esteban Echeverría                      ,036,0286A,0007,390,43,6,7,9,4,3,7,0,129,11,0,1,1,0,0,1,0,0,64
02,Esteban Echeverría                      ,036,0286A,0008,390,24,16,6,2,4,1,9,2,132,12,1,3,2,0,0,1,0,1,68
02,Esteban Echeverría                      ,036,0286A,0009,390,38,10,10,12,5,1,6,0,128,19,1,0,4,1,0,1,0,2,71
02,Esteban Echeverría                      ,036,0286A,0010,390,49,0,5,6,1,2,5,1,146,12,5,2,1,0,0,2,0,2,51
02,Esteban Echeverría                      ,036,0286A,0011,390,0,0,8,8,1,1,5,0,155,12,0,3,0,0,0,2,1,1,53
02,Esteban Echeverría                      ,036,0286A,0012,390,41,9,1,2,4,3,12,0,160,11,1,0,1,1,0,0,1,0,59
02,Esteban Echeverría                      ,036,0286A,0013,390,18,13,4,6,1,3,12,4,174,7,2,1,3,0,0,0,1,1,0
02,Esteban Echeverría                      ,036,0286A,0014,390,28,10,6,6,1,3,9,0,153,19,1,13,12,0,0,0,0,13,18
02,Esteban Echeverría                      ,036,0286A,0015,390,7,15,0,1,4,0,7,0,150,7,2,0,1,0,0,0,0,1,59
02,Esteban Echeverría                      ,036,0286A,0016,390,1,11,4,2,4,0,8,1,145,9,2,0,5,1,0,0,0,1,0
02,Esteban Echeverría                      ,036,0286A,0017,390,4,40,9,3,4,0,6,0,159,9,2,1,0,0,0,2,0,0,62
02,Esteban Echeverría                      ,036,0286A,0018,390,6,0,7,9,0,0,10,2,160,10,0,2,0,0,0,0,1,1,62
02,Esteban Echeverría                      ,036,0286A,0019,390,50,0,6,3,4,3,11,1,162,9,1,2,0,0,0,0,0,2,53
02,Esteban Echeverría                      ,036,0286A,0020,390,56,0,7,5,1,0,12,2,134,15,2,7,0,0,0,0,2,0,58
02,Esteban Echeverría                      ,036,0286A,0021,390,9,10,6,4,2,2,11,1,132,7,0,0,0,0,0,0,1,1,63
02,Esteban Echeverría                      ,036,0286A,0022,390,7,0,5,3,3,3,7,5,151,4,0,1,1,3,0,0,0,1,77
02,Esteban Echeverría                      ,036,0286A,0023,390,1,1,3,4,3,5,16,2,168,10,4,2,0,0,0,1,0,0,52
02,Esteban Echeverría                      ,036,0286A,0024,390,0,0,5,1,2,0,8,2,141,6,3,0,1,0,0,0,2,3,83
02,Esteban Echeverría                      ,036,0286A,0025,390,38,1,5,11,3,0,7,1,121,12,2,0,2,0,0,0,0,1,19
02,Esteban Echeverría                      ,036,0286A,0026,331,41,0,0,6,0,0,10,0,135,9,0,0,3,0,0,0,0,0,56
02,Esteban Echeverría                      ,036,0286A,5004,390,28,27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0
02,Esteban Echeverría                      ,036,0286A,5005,390,31,4,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,1,82
02,Esteban Echeverría                      ,036,0286A,5006,390,20,4,5,7,6,1,13,0,134,0,2,1,1,1,0,0,1,0,100
02,Esteban Echeverría                      ,036,0286A,5007,390,2,18,0,6,1,1,6,0,150,6,0,1,3,0,0,0,0,0,0
02,Esteban Echeverría                      ,036,0286A,5008,390,36,9,5,4,2,1,6,0,145,9,0,0,3,1,0,1,1,1,92
02,Esteban Echeverría                      ,036,0286A,5009,390,37,0,1,5,4,2,17,0,158,1,0,0,2,0,0,2,0,0,0
02,Esteban Echeverría                      ,036,0286A,5010,390,50,17,6,3,6,0,0,2,142,0,0,1,1,1,0,1,0,0,84
02,Esteban Echeverría                      ,036,0286A,5011,390,21,14,9,4,6,1,14,0,130,9,3,0,2,1,0,1,1,1,103
02,Esteban Echeverría                      ,036,0286A,5012,390,98,16,4,3,2,1,11,0,162,9,0,1,2,0,0,1,0,2,87
02,Esteban Echeverría                      ,036,0286A,5013,390,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02,Esteban Echeverría                      ,036,0286A,5014,390,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
02,Esteban Echeverría                      ,036,0286A,5015,390,18,11,2,5,1,0,5,1,159,10,0,0,3,0,0,0,0,0,79
02,Esteban Echeverría                      ,036,0286A,5016,390,15,6,7,3,7,1,8,1,149,10,2,0,1,3,0,1,0,1,96
02,Esteban Echeverría                      ,036,0286A,5017,390,20,1,9,2,3,2,9,0,147,6,1,0,1,1,0,0,0,2,104
02,Esteban Echeverría                      ,036,0286A,5018,390,0,9,5,4,5,1,10,0,96,9,3,2,4,0,0,0,0,1,84
02,Esteban Echeverría                      ,036,0286A,5019,390,1,10,4,6,3,1,12,0,142,5,0,1,1,0,0,0,0,0,85
