codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0505,0532
09,Formosa,001,0003 ,0109,348,20,2,3,142,111
09,Formosa,001,0003 ,0110,348,17,1,4,130,126
09,Formosa,001,0003 ,0111,348,14,4,9,122,137
09,Formosa,001,0003 ,0112,348,11,1,5,140,129
09,Formosa,001,0003 ,0113,349,24,2,3,100,140
09,Formosa,001,0003 ,0114,349,15,1,4,114,144
09,Formosa,001,0003 ,0115,347,15,4,13,111,133
09,Formosa,001,0003 ,0116,348,0,4,3,125,138
09,Formosa,001,0003 ,0117,349,20,10,8,139,114
09,Formosa,001,0003 ,0118,348,25,5,9,131,119
09,Formosa,001,0003 ,0119,347,18,1,7,125,115
09,Formosa,001,0003 ,0120,348,15,6,3,112,140
09,Formosa,001,0003 ,0121,348,10,5,4,140,119
09,Formosa,001,0003 ,0122,347,17,2,6,106,143
09,Formosa,001,0003 ,0123,348,10,0,4,129,137
09,Formosa,001,0003 ,0124,348,7,4,9,0,138
09,Formosa,001,0003 ,0125,347,17,4,8,118,140
09,Formosa,001,0003 ,0126,349,35,1,7,124,97
09,Formosa,001,0003 ,0127,348,18,2,2,133,140
09,Formosa,001,0003 ,0128,348,12,3,8,137,109
09,Formosa,001,0003 ,0129,347,20,1,5,106,138
09,Formosa,001,0003 ,0130,348,20,0,3,135,132
09,Formosa,001,0003 ,0131,348,18,5,0,121,136
09,Formosa,001,0003 ,0132,348,14,3,9,127,129
09,Formosa,001,0003 ,0133,347,22,0,9,125,117
09,Formosa,001,0003 ,0134,349,3,7,3,114,161
09,Formosa,001,0003 ,0135,347,13,2,4,124,0
09,Formosa,001,0003 ,0136,347,14,4,4,115,139
09,Formosa,001,0003 ,0137,347,23,2,8,119,128
09,Formosa,001,0003 ,0138,347,11,2,6,124,139
09,Formosa,001,0003 ,0139,347,14,0,2,128,143
09,Formosa,001,0003 ,0140,346,26,3,6,115,133
09,Formosa,001,0003 ,0141,346,10,2,7,129,141
09,Formosa,001,0003 ,0142,346,9,0,5,133,134
09,Formosa,001,0003 ,0143,347,15,0,6,116,134
09,Formosa,001,0003 ,0144,347,13,2,7,126,141
09,Formosa,001,0003 ,0145,347,10,5,7,115,129
09,Formosa,001,0003 ,0146,347,11,1,8,121,118
09,Formosa,001,0003 ,0147,346,18,0,4,126,134
09,Formosa,001,0003 ,0148,346,14,2,8,110,144
09,Formosa,001,0003 ,0149,347,14,3,4,101,153
09,Formosa,001,0003 ,0150,346,10,1,3,135,120
09,Formosa,001,0003 ,0151,346,15,2,11,112,153
09,Formosa,001,0003 ,0152,347,12,5,8,110,131
09,Formosa,001,0003 ,0153,347,15,4,7,119,134
09,Formosa,001,0003 ,0154,348,17,1,4,118,144
09,Formosa,001,0003 ,0155,346,20,1,10,114,143
