codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0047,0060,0151,0603
07,Rawson,001,0001 ,0001,312,0,1,27,4,4,10,46,124
07,Rawson,001,0001 ,0002,311,15,1,31,3,2,7,36,141
07,Rawson,001,0001 ,0003,313,15,5,20,3,5,8,33,149
07,Rawson,001,0001 ,0004,312,2,1,14,4,5,7,49,146
07,Rawson,001,0001 ,0005,313,7,3,34,1,4,9,36,160
07,Rawson,001,0001 ,0006,308,16,2,22,1,5,6,45,145
07,Rawson,001,0001 ,0007,311,13,3,17,1,2,13,53,136
07,Rawson,001,0001 ,0008,312,17,0,32,3,8,5,39,134
07,Rawson,001,0002 ,0009,343,21,1,33,3,8,6,39,150
07,Rawson,001,0002 ,0010,345,1,4,25,0,3,7,36,160
07,Rawson,001,0002 ,0011,343,27,7,29,0,7,7,46,129
07,Rawson,001,0002 ,0012,344,18,5,28,5,10,8,35,132
07,Rawson,001,0002 ,0013,343,1,9,35,4,5,6,51,144
07,Rawson,001,0002 ,0014,343,20,0,27,5,4,6,48,146
07,Rawson,001,0002 ,0015,342,21,8,30,0,7,10,39,158
07,Rawson,001,0002 ,0016,346,18,3,31,2,3,0,38,164
07,Rawson,001,0002 ,0017,343,25,6,33,4,2,9,45,138
07,Rawson,001,0002 ,0018,344,12,3,36,6,0,9,46,144
07,Rawson,001,0003 ,0019,350,23,5,38,3,1,7,49,156
07,Rawson,001,0003 ,0020,349,25,3,41,5,2,7,38,163
07,Rawson,001,0003 ,0021,352,26,2,39,2,4,7,50,159
07,Rawson,001,0003 ,0022,350,29,3,29,3,5,6,53,162
07,Rawson,001,0003 ,0023,350,34,0,40,6,0,0,44,139
07,Rawson,001,0003 ,0024,349,21,1,39,3,6,6,45,174
07,Rawson,001,0003 ,0025,351,24,3,29,3,5,7,53,173
07,Rawson,001,0003 ,0026,351,29,29,34,5,4,1,45,163
07,Rawson,001,0003 ,0027,353,29,2,57,4,6,11,38,145
07,Rawson,001,0003 ,0028,348,27,6,31,1,0,8,59,152
07,Rawson,001,0003 ,0029,349,16,2,39,1,9,13,52,158
07,Rawson,001,0003 ,0030,349,23,6,34,4,3,10,39,175
07,Rawson,001,0003 ,0031,350,22,3,42,3,9,4,50,146
07,Rawson,001,0003 ,0032,348,22,6,33,2,2,7,51,159
07,Rawson,001,0003 ,0033,349,18,3,38,2,6,4,38,165
07,Rawson,001,0003 ,0034,348,12,4,43,4,5,6,42,157
07,Rawson,001,0003 ,0035,349,29,3,38,6,3,5,44,155
07,Rawson,001,0003 ,0036,349,20,2,34,2,4,11,45,159
07,Rawson,001,0003 ,0037,348,25,5,30,4,6,8,36,158
07,Rawson,001,0003 ,0038,350,22,2,33,3,0,9,35,180
07,Rawson,001,0003 ,0039,348,27,2,0,0,0,0,49,156
07,Rawson,001,0003 ,0040,349,26,3,27,4,5,11,49,163
07,Rawson,001,0003 ,0041,348,25,0,31,3,6,9,47,159
07,Rawson,001,0003 ,0042,350,25,3,30,2,4,7,49,162
07,Rawson,001,0003 ,0043,349,0,3,35,2,3,9,44,155
07,Rawson,001,0003 ,0044,348,17,7,26,1,6,11,50,172
07,Rawson,001,0003 ,0045,350,23,9,44,3,0,9,37,158
07,Rawson,001,0003 ,0046,348,28,2,26,5,5,10,53,156
07,Rawson,001,0003 ,0047,349,0,2,34,0,4,7,30,173
07,Rawson,001,0003 ,0048,349,1,6,35,7,3,7,42,180
07,Rawson,001,0003 ,0049,348,18,2,32,8,6,8,49,180
07,Rawson,001,0003 ,0050,351,27,5,43,3,8,11,43,149
07,Rawson,001,0003 ,0051,348,18,0,36,1,5,5,50,173
07,Rawson,001,0003 ,0052,347,24,5,34,6,3,9,49,142
07,Rawson,001,0004 ,0053,304,13,5,23,2,3,6,43,149
07,Rawson,001,0004 ,0054,305,0,0,20,3,6,10,40,152
07,Rawson,001,0004 ,0055,305,3,3,26,1,3,7,40,139
07,Rawson,001,0004 ,0056,303,22,2,36,0,3,7,38,126
07,Rawson,001,0004 ,0057,303,16,5,14,4,4,3,50,143
07,Rawson,001,0005 ,0058,337,24,1,37,5,8,13,53,140
07,Rawson,001,0005 ,0059,336,32,2,45,12,6,9,39,120
07,Rawson,001,0005 ,0060,333,19,2,44,0,18,11,39,131
07,Rawson,001,0005 ,0061,334,32,0,43,4,10,7,47,120
07,Rawson,001,0005 ,0062,334,33,2,33,7,9,18,47,109
07,Rawson,001,0005 ,0063,337,23,1,56,6,6,14,44,127
07,Rawson,001,0005 ,0064,334,27,3,41,4,14,13,44,118
07,Rawson,001,0005 ,0065,336,26,1,39,7,10,8,50,142
07,Rawson,001,0005 ,0066,338,32,0,40,10,12,7,40,118
07,Rawson,001,0005 ,0067,333,28,8,36,7,13,7,45,121
07,Rawson,001,0005 ,0068,334,41,1,35,6,11,14,39,119
07,Rawson,001,0005 ,0069,334,29,3,37,4,8,12,48,113
07,Rawson,001,0006 ,0070,326,8,8,21,2,8,10,57,166
07,Rawson,001,0006 ,0071,323,19,3,24,0,1,7,58,154
07,Rawson,001,0006 ,0072,324,22,0,30,2,4,6,58,149
07,Rawson,001,0006 ,0073,325,12,3,32,4,2,11,58,136
07,Rawson,001,0006 ,0074,325,21,10,15,3,2,7,46,155
07,Rawson,001,0006 ,0075,327,21,5,20,2,3,4,41,167
07,Rawson,001,0006 ,0076,323,0,0,13,3,0,0,62,152
07,Rawson,001,0006 ,0077,324,17,5,17,2,2,4,42,167
07,Rawson,001,0006 ,0078,325,19,3,17,2,2,7,47,164
07,Rawson,001,0006 ,0079,324,21,4,19,1,6,3,69,165
07,Rawson,001,0006 ,0080,324,25,7,21,2,7,4,49,153
07,Rawson,001,0007 ,0081,325,19,3,15,8,3,4,56,153
07,Rawson,001,0007 ,0082,322,19,3,23,2,1,3,45,155
07,Rawson,001,0007 ,0083,322,21,3,23,3,4,3,0,57
07,Rawson,001,0007 ,0084,321,16,5,16,2,3,9,58,149
07,Rawson,001,0007 ,0085,323,20,3,21,3,4,3,50,149
07,Rawson,001,0007 ,0086,324,25,0,25,1,4,3,58,152
07,Rawson,001,0007 ,0087,323,22,4,18,3,6,3,60,150
07,Rawson,001,0007 ,0088,322,17,2,26,0,3,0,54,166
07,Rawson,001,0007 ,0089,324,12,10,14,4,2,6,57,149
07,Rawson,001,0007 ,0090,324,28,0,12,4,7,6,48,161
07,Rawson,001,0007 ,0091,323,16,0,16,2,2,15,63,160
07,Rawson,001,0008 ,0092,317,14,5,23,6,3,8,69,145
07,Rawson,001,0008 ,0093,318,12,10,23,3,5,9,56,146
07,Rawson,001,0008 ,0094,318,17,5,13,2,11,7,55,159
07,Rawson,001,0008 ,0095,317,19,7,25,1,2,10,50,151
07,Rawson,001,0008 ,0096,318,21,4,32,1,7,7,60,137
07,Rawson,001,0008 ,0097,319,17,9,21,5,3,4,48,158
07,Rawson,001,0008 ,0098,320,1,12,17,2,3,8,65,168
07,Rawson,001,0008 ,0099,318,20,7,15,5,3,8,52,165
07,Rawson,001,0008 ,0100,318,13,7,9,2,3,60,53,169
07,Rawson,001,0008 ,0101,318,20,3,27,1,6,4,67,152
07,Rawson,001,0009 ,0102,346,0,4,27,1,1,11,68,153
07,Rawson,001,0009 ,0103,348,23,5,15,3,4,5,64,169
07,Rawson,001,0009 ,0104,348,22,3,21,3,4,10,66,171
07,Rawson,001,0009 ,0105,345,14,4,27,3,7,13,77,141
07,Rawson,001,0009 ,0106,346,21,9,24,3,5,3,64,0
07,Rawson,001,0009 ,0107,346,13,6,20,4,10,1,69,180
07,Rawson,001,0009 ,0108,347,16,5,21,4,8,8,70,164
07,Rawson,001,0009 ,0109,348,1,9,19,4,4,8,79,162
07,Rawson,001,0009 ,0110,348,0,5,14,3,3,9,69,169
07,Rawson,001,0009 ,0111,347,30,7,3,2,4,11,62,171
07,Rawson,001,0009 ,0112,348,7,3,30,3,7,4,71,165
07,Rawson,001,0009 ,0113,347,27,6,31,2,8,9,75,135
07,Rawson,001,0009 ,0114,348,13,3,25,8,4,3,68,177
07,Rawson,001,0009 ,0115,348,24,6,20,2,1,7,70,149
07,Rawson,001,0009 ,0116,349,17,5,23,4,8,10,57,157
07,Rawson,001,0009 ,0117,348,26,3,24,2,2,8,72,170
07,Rawson,001,0009 ,0118,347,27,7,19,0,11,7,57,176
07,Rawson,001,0009 ,0119,349,12,5,31,1,7,0,77,139
07,Rawson,001,0009 ,0120,349,0,0,20,2,3,13,70,166
07,Rawson,001,0009 ,0121,350,30,10,17,2,9,8,58,170
07,Rawson,001,0009 ,0122,347,14,6,33,2,5,2,82,141
07,Rawson,001,0009 ,0123,347,16,6,17,4,5,8,75,149
07,Rawson,001,0009 ,0124,347,11,2,16,6,5,7,71,170
07,Rawson,001,0009 ,0125,347,11,0,14,2,7,9,74,175
07,Rawson,001,0009 ,0126,346,13,6,20,2,8,10,79,171
07,Rawson,001,0009 ,0127,347,33,5,22,3,7,0,74,156
07,Rawson,001,0009 ,0128,348,23,4,20,2,2,3,73,164
07,Rawson,001,0009 ,0129,348,17,11,31,8,7,9,52,159
07,Rawson,001,0009 ,0130,347,21,4,18,5,4,5,75,156
07,Rawson,001,0009 ,0131,346,18,1,28,4,7,8,72,141
07,Rawson,001,0009 ,0132,348,19,11,22,2,3,9,65,161
07,Rawson,001,0009 ,0133,349,20,6,18,3,2,0,87,0
07,Rawson,001,0009 ,0134,347,14,2,25,3,8,9,75,164
