codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00009,00002,00085
15,001,CONFLUENCIA,03611,075734,0,0,12,21,18,49,126,2,26
15,001,CONFLUENCIA,03611,075735,0,0,21,12,19,55,124,3,37
15,001,CONFLUENCIA,03611,075736,0,0,21,15,11,46,121,1,35
15,001,CONFLUENCIA,03611,075737,0,0,15,6,10,54,127,5,40
15,001,CONFLUENCIA,03611,075738,0,0,37,7,19,55,110,4,35
15,001,CONFLUENCIA,03611,075739,0,0,17,9,18,59,116,4,38
15,001,CONFLUENCIA,03611,075740,0,0,15,18,14,58,115,2,44
15,001,CONFLUENCIA,03611,075741,0,0,24,21,13,45,115,3,40
15,001,CONFLUENCIA,03611,075742,0,0,12,11,15,61,117,5,30
15,001,CONFLUENCIA,03611,075743,0,0,18,14,15,38,123,1,35
15,001,CONFLUENCIA,03611,075744,0,0,29,23,14,45,119,3,34
15,001,CONFLUENCIA,03611,075745,0,0,14,14,9,62,102,3,41
15,001,CONFLUENCIA,03611,075746,0,0,20,14,10,59,104,4,39
15,001,CONFLUENCIA,03611,075747,0,0,14,18,9,47,131,6,36
15,001,CONFLUENCIA,03612,075748,0,0,23,9,11,65,118,5,34
15,001,CONFLUENCIA,03612,075749,0,0,20,19,20,47,113,2,34
15,001,CONFLUENCIA,03612,075750,0,0,26,12,22,53,97,5,47
15,001,CONFLUENCIA,03612,075751,0,0,22,13,22,52,103,4,55
15,001,CONFLUENCIA,03612,075752,0,0,24,13,20,65,100,4,47
15,001,CONFLUENCIA,03612,075753,0,0,24,19,19,56,118,5,30
15,001,CONFLUENCIA,03612,075754,0,0,21,11,20,57,93,4,47
15,001,CONFLUENCIA,03612,075755,0,0,24,16,16,48,120,3,47
15,001,CONFLUENCIA,03612,075756,0,0,14,15,13,74,111,0,39
15,001,CONFLUENCIA,03612,075757,0,0,29,16,18,61,117,5,29
15,001,CONFLUENCIA,03612,075758,0,0,24,15,21,54,114,3,36
15,001,CONFLUENCIA,03612,075759,0,0,2,15,23,62,102,2,41
15,001,CONFLUENCIA,03612,075760,0,0,15,6,17,75,108,7,38
15,001,CONFLUENCIA,03612,075761,0,0,20,18,23,70,96,2,33
15,001,CONFLUENCIA,03612,075762,0,0,26,15,21,45,104,3,44
15,001,CONFLUENCIA,03612,075763,0,0,20,19,19,54,111,5,51
15,001,CONFLUENCIA,03612,075764,0,0,38,14,21,35,113,5,49
15,001,CONFLUENCIA,03612,075765,0,0,17,10,23,58,108,6,46
15,001,CONFLUENCIA,03612,075766,0,0,15,17,26,71,99,2,45
15,001,CONFLUENCIA,03612,075767,0,0,20,10,19,60,110,3,31
15,001,CONFLUENCIA,03612,075768,0,0,22,15,28,60,94,2,40
15,001,CONFLUENCIA,03613,075769,0,0,14,17,18,40,120,4,32
15,001,CONFLUENCIA,03613,075770,0,0,29,13,5,46,111,6,31
15,001,CONFLUENCIA,03613,075771,0,0,22,10,13,33,135,3,34
15,001,CONFLUENCIA,03613,075772,0,0,26,11,11,52,108,1,31
15,001,CONFLUENCIA,03613,075773,0,0,12,13,14,60,106,4,31
15,001,CONFLUENCIA,03613,075774,0,0,13,15,9,42,128,1,37
15,001,CONFLUENCIA,03613,075775,0,0,26,19,7,40,121,1,40
15,001,CONFLUENCIA,03613,075776,0,0,13,9,13,62,128,4,42
15,001,CONFLUENCIA,03613,075777,0,0,22,10,13,51,108,0,40
15,001,CONFLUENCIA,03613,075778,0,0,1,11,20,55,112,4,31
15,001,CONFLUENCIA,03613,075779,0,0,17,11,10,46,118,1,38
15,001,CONFLUENCIA,03613,075780,0,0,13,11,11,55,117,2,40
15,001,CONFLUENCIA,03613,075781,0,0,19,18,10,59,122,1,22
15,001,CONFLUENCIA,03613,075782,0,0,15,13,12,49,117,4,32
15,001,CONFLUENCIA,03613,075783,0,0,19,9,14,52,108,1,44
15,001,CONFLUENCIA,03613,075784,0,0,15,17,14,50,109,2,48
15,001,CONFLUENCIA,03613,075785,0,0,21,10,24,46,117,2,27
15,001,CONFLUENCIA,03613,075786,0,0,10,8,16,48,123,0,45
15,001,CONFLUENCIA,03613,075787,0,0,15,12,10,55,97,4,48
15,001,CONFLUENCIA,03613,075788,0,0,17,17,16,51,134,2,29
15,001,CONFLUENCIA,03613,075789,0,0,21,7,13,48,133,5,37
15,001,CONFLUENCIA,03614,075790,0,0,22,13,14,47,123,3,47
15,001,CONFLUENCIA,03614,075791,0,0,23,21,17,61,96,3,46
15,001,CONFLUENCIA,03614,075792,0,0,16,12,8,54,141,4,35
15,001,CONFLUENCIA,03614,075793,0,0,16,17,16,72,95,3,42
15,001,CONFLUENCIA,03614,075794,0,0,14,8,12,71,117,1,47
15,001,CONFLUENCIA,03614,075795,0,0,16,11,15,63,119,2,34
15,001,CONFLUENCIA,03614,075796,0,0,1,13,18,58,107,1,46
15,001,CONFLUENCIA,03614,075797,0,0,23,7,10,64,118,2,40
15,001,CONFLUENCIA,03614,075798,0,0,20,13,17,63,107,2,41
15,001,CONFLUENCIA,03614,075799,0,0,25,19,19,56,106,3,30
15,001,CONFLUENCIA,03614,075800,0,0,28,10,12,64,118,0,40
15,001,CONFLUENCIA,03614,075801,0,0,20,12,18,63,104,3,36
15,001,CONFLUENCIA,03614,075802,0,0,30,16,17,64,90,4,41
15,001,CONFLUENCIA,03614,075803,0,0,34,15,19,47,102,5,41
15,001,CONFLUENCIA,03614,075804,0,0,26,11,12,60,87,1,42
15,001,CONFLUENCIA,03614,075805,0,0,26,10,11,54,91,2,34
15,001,CONFLUENCIA,03614,075806,0,0,21,16,14,64,98,0,40
15,001,CONFLUENCIA,03614,075807,0,0,20,8,15,65,112,4,45
15,001,CONFLUENCIA,03615,075808,0,0,29,10,20,77,51,3,57
15,001,CONFLUENCIA,03615,075809,0,0,38,9,16,72,80,6,51
15,001,CONFLUENCIA,03615,075810,0,0,16,15,9,74,55,13,67
15,001,CONFLUENCIA,03615,075811,0,0,22,22,19,82,77,2,40
15,001,CONFLUENCIA,03615,075812,0,0,37,6,18,72,85,6,34
15,001,CONFLUENCIA,03615,075813,0,0,21,9,25,81,80,5,51
15,001,CONFLUENCIA,03615,075814,0,0,35,8,10,62,78,3,67
15,001,CONFLUENCIA,03615,075815,0,0,34,7,9,78,59,4,63
15,001,CONFLUENCIA,03615,075816,0,0,28,13,10,80,72,2,51
15,001,CONFLUENCIA,03615,075817,0,0,33,7,17,75,60,5,54
15,001,CONFLUENCIA,03615,075818,0,0,35,8,16,83,69,2,57
15,001,CONFLUENCIA,03615,075819,0,0,23,12,22,87,54,2,51
15,001,CONFLUENCIA,03616,075820,0,0,28,10,29,72,70,2,51
15,001,CONFLUENCIA,03616,075821,0,0,14,8,12,88,91,1,49
15,001,CONFLUENCIA,03616,075822,0,0,31,15,18,87,74,5,38
15,001,CONFLUENCIA,03616,075823,0,0,25,11,23,81,67,6,49
15,001,CONFLUENCIA,03616,075824,0,0,27,15,20,69,63,5,63
15,001,CONFLUENCIA,03616,075825,0,0,38,13,18,77,76,0,44
15,001,CONFLUENCIA,03616,075826,0,0,33,16,24,64,69,6,56
15,001,CONFLUENCIA,03616,075827,0,0,32,12,22,88,73,4,46
15,001,CONFLUENCIA,03616,075828,0,0,30,12,17,67,81,9,58
15,001,CONFLUENCIA,03616,075829,0,0,25,8,16,86,87,2,49
15,001,CONFLUENCIA,03616,075830,0,0,17,14,13,74,86,6,56
15,001,CONFLUENCIA,03616,075831,0,0,25,9,14,77,76,3,51
15,001,CONFLUENCIA,03616,075832,0,0,27,16,17,92,66,3,50
15,001,CONFLUENCIA,03616,075833,0,0,24,9,21,76,87,5,48
15,001,CONFLUENCIA,03616,075834,0,0,17,9,26,79,79,3,52
15,001,CONFLUENCIA,03616,075835,0,0,34,15,19,77,65,5,56
15,001,CONFLUENCIA,03616,075836,0,0,34,16,18,68,94,4,44
15,001,CONFLUENCIA,03616,075837,0,0,33,13,14,73,73,5,60
15,001,CONFLUENCIA,03616,075838,0,0,37,14,11,90,74,0,45
15,001,CONFLUENCIA,03616,075839,0,0,37,15,13,86,67,2,45
15,001,CONFLUENCIA,03616,075840,0,0,0,9,16,81,78,4,47
15,001,CONFLUENCIA,03616,075841,0,0,43,16,21,88,67,3,43
15,001,CONFLUENCIA,03616,075842,0,0,33,14,23,72,73,6,56
15,001,CONFLUENCIA,03616,075843,0,0,22,16,22,93,76,3,50
15,001,CONFLUENCIA,03616,075844,0,0,32,21,21,85,21,5,61
15,001,CONFLUENCIA,03616,075845,0,0,25,11,25,72,89,3,42
15,001,CONFLUENCIA,03616,075846,0,0,27,12,22,82,77,4,59
15,001,CONFLUENCIA,03616,075847,0,0,22,11,18,80,74,8,52
15,001,CONFLUENCIA,03616,075848,0,0,35,9,21,91,64,4,60
15,001,CONFLUENCIA,03616,075849,0,0,30,11,15,89,66,3,50
15,001,CONFLUENCIA,03616,075850,0,0,24,12,16,97,61,2,42
15,001,CONFLUENCIA,03616,075851,0,0,34,10,14,92,56,3,49
15,001,CONFLUENCIA,03616,075852,0,0,28,15,28,72,67,3,62
15,001,CONFLUENCIA,03616,075853,0,0,21,14,15,80,74,7,61
15,001,CONFLUENCIA,03616,075854,0,0,1,14,21,71,67,0,46
15,001,CONFLUENCIA,03616,075855,0,0,28,12,23,84,68,5,51
15,001,CONFLUENCIA,03616,075856,0,0,30,9,21,93,68,1,49
15,001,CONFLUENCIA,03616,075857,0,0,0,9,23,90,72,3,34
15,001,CONFLUENCIA,03616,075858,0,0,20,10,17,90,73,6,49
15,001,CONFLUENCIA,03616,075859,0,0,36,12,17,88,54,10,54
15,001,CONFLUENCIA,03616,075860,0,0,27,22,21,80,69,5,49
15,001,CONFLUENCIA,03616,075861,0,0,20,16,24,81,58,2,50
15,001,CONFLUENCIA,03616,075862,0,0,32,12,19,77,64,2,56
15,001,CONFLUENCIA,03616,075863,0,0,36,10,12,62,61,7,64
15,001,CONFLUENCIA,03616,075864,0,0,27,7,25,85,62,0,60
15,001,CONFLUENCIA,03616,075865,0,0,32,9,15,70,71,3,63
15,001,CONFLUENCIA,03616,075866,0,0,26,13,18,64,81,4,49
15,001,CONFLUENCIA,03616,075867,0,0,30,19,22,83,79,6,39
15,001,CONFLUENCIA,03616,075868,0,0,18,18,14,101,66,0,33
15,001,CONFLUENCIA,03616,075869,0,0,24,13,19,83,68,5,56
15,001,CONFLUENCIA,03616,075870,0,0,27,5,16,72,87,6,53
15,001,CONFLUENCIA,03616,075871,0,0,24,16,12,68,71,4,64
15,001,CONFLUENCIA,03617,075872,0,0,32,16,16,45,106,2,36
15,001,CONFLUENCIA,03617,075873,0,0,28,21,16,47,104,4,35
15,001,CONFLUENCIA,03617,075874,0,0,28,13,13,42,118,4,35
15,001,CONFLUENCIA,03617,075875,0,0,30,14,11,54,117,1,32
15,001,CONFLUENCIA,03617,075876,0,0,20,16,17,65,94,4,49
15,001,CONFLUENCIA,03617,075877,0,0,29,23,20,54,93,2,39
15,001,CONFLUENCIA,03617,075878,0,0,25,19,15,59,112,1,35
15,001,CONFLUENCIA,03618,075879,0,0,27,14,17,107,57,3,50
15,001,CONFLUENCIA,03618,075880,0,0,36,15,26,78,61,3,60
15,001,CONFLUENCIA,03618,075881,0,0,18,12,27,104,73,4,50
15,001,CONFLUENCIA,03618,075882,0,0,27,13,20,110,56,3,47
15,001,CONFLUENCIA,03618,075883,0,0,32,12,17,78,69,5,59
15,001,CONFLUENCIA,03618,075884,0,0,39,16,13,106,33,6,63
15,001,CONFLUENCIA,03618,075885,0,0,49,12,26,90,49,2,60
15,001,CONFLUENCIA,03618,075886,0,0,32,20,17,101,57,2,55
15,001,CONFLUENCIA,03618,075887,0,0,38,15,22,93,44,3,57
15,001,CONFLUENCIA,03618,075888,0,0,3,15,12,104,52,4,50
15,001,CONFLUENCIA,03618,075889,0,0,35,10,21,101,59,1,43
15,001,CONFLUENCIA,03618,075890,0,0,17,17,15,90,60,2,62
15,001,CONFLUENCIA,03618,075891,0,0,41,14,26,88,64,1,50
15,001,CONFLUENCIA,03618,075892,0,0,35,20,18,97,71,2,42
15,001,CONFLUENCIA,03618,075893,0,0,37,13,17,86,64,3,46
15,001,CONFLUENCIA,03618,075894,0,0,21,13,17,77,64,2,49
15,001,CONFLUENCIA,03618,075895,0,0,30,22,24,79,5,2,54
15,001,CONFLUENCIA,03618,075896,0,0,31,9,20,107,59,2,50
15,001,CONFLUENCIA,03618,075897,0,0,26,17,25,106,61,2,42
15,001,CONFLUENCIA,03618,075898,0,0,27,17,25,87,52,4,59
15,001,CONFLUENCIA,03618,075899,0,0,53,14,21,101,43,8,44
15,001,CONFLUENCIA,03618,075900,0,0,31,22,18,110,49,6,48
15,001,CONFLUENCIA,03618,075901,0,0,32,14,14,81,61,2,62
15,001,CONFLUENCIA,03618,075902,0,0,33,17,13,96,58,5,38
15,001,CONFLUENCIA,03618,075903,0,0,37,19,23,95,49,2,58
15,001,CONFLUENCIA,03618,075904,0,0,27,14,16,96,63,4,52
15,001,CONFLUENCIA,03618,075905,0,0,33,8,19,110,68,4,42
15,001,CONFLUENCIA,03618,075906,0,0,41,6,16,95,58,2,61
15,001,CONFLUENCIA,03618,075907,0,0,28,11,21,107,48,4,42
15,001,CONFLUENCIA,03618,075908,0,0,18,15,12,98,57,4,54
15,001,CONFLUENCIA,03618,075909,0,0,32,13,16,91,66,5,43
15,001,CONFLUENCIA,03618,075910,0,0,37,18,22,92,63,0,54
15,001,CONFLUENCIA,03618,075911,0,0,27,19,21,96,77,3,34
15,001,CONFLUENCIA,03618,075912,0,0,32,6,24,91,66,4,44
15,001,CONFLUENCIA,03618,075913,0,0,20,13,22,96,55,2,52
15,001,CONFLUENCIA,03618,075914,0,0,22,15,23,92,67,2,59
15,001,CONFLUENCIA,03618,075915,0,0,37,8,25,87,70,6,51
15,001,CONFLUENCIA,03618,075916,0,0,34,16,22,68,65,9,63
15,001,CONFLUENCIA,03618,075917,0,0,39,14,14,93,48,3,68
15,001,CONFLUENCIA,03618,075918,0,0,37,19,19,81,57,7,52
15,001,CONFLUENCIA,03618,075919,0,0,44,16,12,100,66,2,51
15,001,CONFLUENCIA,03618,075920,0,0,35,12,19,83,76,2,54
15,001,CONFLUENCIA,03618,075921,0,0,37,15,23,80,70,3,59
15,001,CONFLUENCIA,03618,075922,0,0,29,12,18,98,64,3,58
15,001,CONFLUENCIA,03618,075923,0,0,21,17,18,99,66,4,52
15,001,CONFLUENCIA,03618,075924,0,0,31,10,13,124,57,2,37
15,001,CONFLUENCIA,03618,075925,0,0,35,12,21,98,55,2,54
15,001,CONFLUENCIA,03618,075926,0,0,21,12,25,96,73,0,52
15,001,CONFLUENCIA,03618,075927,0,0,26,10,17,94,70,7,46
15,001,CONFLUENCIA,03618,075928,0,0,35,18,14,94,57,6,43
15,001,CONFLUENCIA,03618,075929,0,0,25,17,19,64,64,2,55
15,001,CONFLUENCIA,03618,075930,0,0,25,14,13,99,63,2,52
15,001,CONFLUENCIA,03618,075931,0,0,42,17,15,116,55,0,47
15,001,CONFLUENCIA,03618,075932,0,0,30,5,11,101,54,3,61
15,001,CONFLUENCIA,03618,075933,0,0,27,15,22,98,60,3,66
15,001,CONFLUENCIA,03618,075934,0,0,34,24,25,94,49,5,47
15,001,CONFLUENCIA,03618,075935,0,0,32,16,20,86,74,3,39
15,001,CONFLUENCIA,03618,075936,0,0,35,16,18,94,65,7,51
15,001,CONFLUENCIA,03618,075937,0,0,26,17,21,93,63,7,44
15,001,CONFLUENCIA,03618,075938,0,0,27,14,21,93,53,4,62
15,001,CONFLUENCIA,03618,075939,0,0,27,12,13,121,45,2,54
15,001,CONFLUENCIA,03618,075940,0,0,27,12,16,98,51,1,43
15,001,CONFLUENCIA,03618,075941,0,0,26,17,20,99,67,3,48
15,001,CONFLUENCIA,03618,075942,0,0,36,20,22,82,62,0,42
15,001,CONFLUENCIA,03618,075943,0,0,30,7,13,100,74,6,50
15,001,CONFLUENCIA,03618,075944,0,0,32,9,22,85,59,2,61
15,001,CONFLUENCIA,03618,075945,0,0,25,13,28,82,71,7,40
